wavelength (nm),DOMBlank1,DOMSTD10,DOM12028,DOM12052,DOM12060,DOM12085,DOM12079,DOM12125,DOM12127,DOM12256,DOMBlank2,DOM12345,DOM12346,DOM12347,DOM12504,DOM12571,DOM12582,DOM12586,DOM12599,DOM12600,DOMBlank3,DOM12601,DOM12613,DOM12616,DOM12620,DOM12621,DOM12630,DOM12666,DOM12683,DOM12684,DOMBlank4,DOM12694,DOM12698,DOM12757,DOM12932,DOM12935,DOM12937,DOM13122,DOM13164,DOM13197,DOMBlank5,DOM13233,DOM13235,DOMBlank6
544.7999878,0.001317132,0.006073337,0.015268824,0.025389185,-0.000522789,0.004379313,-1.68E-05,0.005465014,0.002003633,0.001150705,0.000206386,0.004977083,0.004715501,0.014127132,0.002283856,0.000723909,0.007151838,0.002968709,0.007279015,0.005739664,0.002713934,0.010776632,0.005431671,0.006943941,0.003279497,0.003768604,0.00429447,0.002876427,0.003021152,0.003626972,0.003611546,0.005197925,0.008093094,0.0038078,0.003051807,0.002436999,0.001913844,0.003871078,0.00513495,0.004391394,0.00445209,0.003717585,0.002431194,0.005137937
544,0.00132609,0.006109091,0.015461513,0.025714166,-0.000719603,0.003899156,-0.000111244,0.006041417,0.001876614,0.000810676,0.000858891,0.005288605,0.004281843,0.014048786,0.0018769,0.000734592,0.007481832,0.003011455,0.006936997,0.005920612,0.002639781,0.010742667,0.00534906,0.007065926,0.003283957,0.00445719,0.004119947,0.00280803,0.002922657,0.003808766,0.003372725,0.004862594,0.007942241,0.003748264,0.002960003,0.002342671,0.002024412,0.004325033,0.00550064,0.004153189,0.004485279,0.003762155,0.002560772,0.005190485
543.2000122,0.00095365,0.005833893,0.015171051,0.025542902,-0.001301252,0.003858855,-0.000852106,0.005341826,0.001983687,0.000248343,-0.000194412,0.004843694,0.004207814,0.013436031,0.000893544,-0.000211385,0.006142198,0.002498412,0.006584709,0.004907202,0.001718704,0.0103306,0.00498863,0.006661168,0.002837811,0.003835951,0.003313249,0.002245397,0.002383195,0.003137972,0.002854539,0.004434281,0.007507589,0.003115184,0.002701874,0.002123978,0.001292648,0.003691243,0.004889715,0.003558666,0.003915977,0.003143369,0.002183317,0.004632948
542.4000244,0.00095902,0.005916912,0.015001213,0.025483165,-0.001225007,0.004012608,-0.001015819,0.005248044,0.001567347,0.000877929,-4.31E-05,0.004739891,0.004444872,0.013614659,0.001126049,-0.000174178,0.006353362,0.00285407,0.006990552,0.005095583,0.001861353,0.010505171,0.004933017,0.006674627,0.003250781,0.00378704,0.003836996,0.002383195,0.00235709,0.003596198,0.002939206,0.004880133,0.008063795,0.003028085,0.002970507,0.002291299,0.000977181,0.004023319,0.004872149,0.003248669,0.003473461,0.003294051,0.002409745,0.00486029
541.5999756,0.000875465,0.005495161,0.015171802,0.0253652,-0.001054814,0.00342519,-0.000825805,0.004842307,0.001222164,0.000664379,-0.000430839,0.003738499,0.003985777,0.013242557,0.000883895,-0.000110105,0.006285361,0.002421198,0.006492497,0.004912988,0.001465545,0.01027838,0.004379941,0.006198176,0.002925992,0.003569941,0.003574221,0.002249326,0.002152489,0.003149027,0.002901887,0.004790638,0.007403543,0.002922605,0.002442232,0.001835149,0.000979101,0.003533403,0.004501862,0.003138415,0.003437557,0.003106815,0.002084076,0.004729842
540.7999878,0.001120624,0.006478387,0.015595815,0.026103821,-0.000564361,0.004257662,-0.000211437,0.005743231,0.001902925,0.000851862,0.000122277,0.004119634,0.004424291,0.014500073,0.001691131,0.000739337,0.006992052,0.002877313,0.007278199,0.00583106,0.002353264,0.010878093,0.005185036,0.006829274,0.003192261,0.00409162,0.004177704,0.002545851,0.002390587,0.003703122,0.003209211,0.005043989,0.008102457,0.00329186,0.003336151,0.002728495,0.002061837,0.004026219,0.005235652,0.003968221,0.00385977,0.00318801,0.002929797,0.005077878
540,0.001215077,0.006263196,0.015758719,0.026292579,-0.000694379,0.004543582,-0.000442994,0.005875033,0.002012267,0.000527255,0.000363643,0.004859086,0.004651472,0.014288924,0.001853476,0.000248266,0.006613199,0.003125196,0.007292756,0.005739454,0.002109983,0.011357663,0.005313158,0.006717056,0.003124153,0.003959026,0.004310941,0.002648167,0.002914135,0.003476566,0.003689911,0.005124237,0.008397518,0.003020187,0.00322418,0.002735685,0.002884193,0.004080227,0.005389236,0.003905033,0.004248957,0.003321178,0.003032804,0.005556064
539.2000122,0.000790189,0.006416041,0.016322939,0.026772967,-0.000358218,0.004227941,-0.000603552,0.005803906,0.002298872,0.0008141,0.000402895,0.005243931,0.005110119,0.014620532,0.001298905,-4.65E-05,0.006466353,0.002940952,0.007286096,0.005816184,0.002423489,0.011477492,0.005365177,0.007069083,0.00335222,0.004178436,0.004485462,0.002622931,0.002949839,0.003453135,0.003710667,0.00540588,0.008321702,0.003396361,0.002982522,0.003069586,0.002783541,0.004024312,0.005820513,0.00382433,0.004170282,0.003830676,0.00299201,0.005255066
538.4000244,0.001020328,0.006238852,0.016234037,0.02673489,-0.000757952,0.004560114,-0.000530442,0.005960212,0.002351468,0.000742526,0.000738014,0.005421527,0.004911522,0.015150437,0.001305292,0.000664172,0.006788096,0.003292434,0.007558291,0.005766551,0.002362581,0.011721132,0.005229495,0.007490839,0.003953958,0.004029825,0.004693442,0.00290431,0.002920077,0.003297494,0.003812735,0.005498909,0.008334552,0.003241653,0.003077876,0.003328169,0.001907006,0.004388936,0.005731821,0.004317346,0.003981231,0.00383381,0.002571864,0.005431855
537.5999756,0.001012622,0.006131853,0.015570701,0.026986584,-0.00083893,0.003886018,-0.000830197,0.005913081,0.002038976,0.000528447,7.18E-05,0.005083299,0.004359206,0.014454924,0.001722421,0.000229125,0.006376216,0.003317057,0.00711063,0.005585011,0.002275113,0.010599247,0.005195017,0.007143812,0.003379899,0.004248095,0.004392178,0.003030744,0.002795629,0.003112942,0.00317226,0.005103152,0.008292941,0.003284296,0.002684761,0.002751576,0.001745889,0.003337664,0.00520995,0.0037244,0.003526252,0.003565713,0.002333328,0.004719741
536.7999878,0.000711878,0.005812774,0.015646612,0.027284702,-0.001057241,0.004079992,-0.001015354,0.005659301,0.001631235,0.00023661,-5.62E-05,0.004713932,0.004506413,0.014219722,0.001519157,3.61E-05,0.006690978,0.003266665,0.007721053,0.005549693,0.001816198,0.010824799,0.005421842,0.007031276,0.003054179,0.003995155,0.004212101,0.002677051,0.002852689,0.003482229,0.002859933,0.004695143,0.008078167,0.003261944,0.0026708,0.002766529,0.0013908,0.003495015,0.00483257,0.003666573,0.003804875,0.00357349,0.002615457,0.00513812
536,0.000291263,0.005781949,0.015679942,0.027059173,-0.001039113,0.003894245,-0.001149626,0.005854778,0.00202488,0.000332296,-0.000207038,0.005280403,0.0044931,0.014577431,0.000937747,-0.000324799,0.006356383,0.002733054,0.007446254,0.005440583,0.001818954,0.010862593,0.004748161,0.006955067,0.003167541,0.004207083,0.004128754,0.002802221,0.002567854,0.003708735,0.00317226,0.004599486,0.00781972,0.002853393,0.002762908,0.00259728,0.000934089,0.004077196,0.004943202,0.003446507,0.003668922,0.00323602,0.002671321,0.004897804
535.2000122,0.001125426,0.006144954,0.016518328,0.027273262,-0.000806272,0.004536676,-0.000572531,0.005727677,0.002350193,0.000801833,-0.000112382,0.004789094,0.004355754,0.014127774,0.001384853,9.97E-06,0.006268238,0.003021647,0.007878603,0.00543348,0.002004491,0.011334387,0.005470938,0.006881607,0.003338238,0.003909159,0.004426461,0.002188,0.002706849,0.003664092,0.003568688,0.005073216,0.008205167,0.003381386,0.003134556,0.003121259,0.001554487,0.004275987,0.005723978,0.003439358,0.004322549,0.003129811,0.002947571,0.005420348
534.4000244,0.001116783,0.006684669,0.017015934,0.027593918,-0.000746479,0.0045564,-0.000529925,0.006121037,0.002332391,0.001127035,2.40E-05,0.005034928,0.005095923,0.015317517,0.001774167,0.000226121,0.006629653,0.003384725,0.007709196,0.005611783,0.002193568,0.011541074,0.005621459,0.007039379,0.003359159,0.00410027,0.004681929,0.002914213,0.003126265,0.003931728,0.003374499,0.005926962,0.008346822,0.003399335,0.003465998,0.003080979,0.001848849,0.004469717,0.005359831,0.004096298,0.004074505,0.003708735,0.002910903,0.005455158
533.5999756,0.000798513,0.006211646,0.015913788,0.027053799,-0.001316169,0.004345949,-0.000562655,0.006015169,0.001734428,0.000245857,-7.73E-05,0.004998109,0.004964541,0.01462278,0.001145618,0.000152625,0.006440579,0.002607384,0.007259194,0.005557742,0.001986938,0.010874854,0.005084819,0.006654124,0.003170748,0.003926373,0.004413412,0.002581707,0.002691507,0.003428869,0.003237168,0.005571166,0.008096443,0.003051755,0.002804279,0.002426665,0.000867243,0.003450891,0.005123635,0.003507254,0.003752155,0.003004521,0.002461314,0.004739342
532.7999878,6.46E-05,0.005718706,0.015700394,0.02696375,-0.00138734,0.003976738,-0.001091584,0.005433113,0.001342864,-5.93E-05,-0.000494916,0.004604822,0.003899835,0.014516909,0.00102544,-0.000188616,0.005842761,0.00185267,0.007077871,0.004895343,0.001143853,0.010929297,0.004466553,0.006627813,0.002258043,0.003794926,0.004014776,0.002044308,0.001984675,0.00285123,0.002891958,0.004551848,0.007866663,0.002476856,0.002267202,0.002398683,0.000635551,0.003335186,0.004631195,0.00303687,0.003546556,0.002175746,0.002178088,0.004336118
532,0.000676176,0.006397126,0.016468639,0.027885443,-0.000831076,0.004795114,-0.000475989,0.00604714,0.002038352,0.000345974,1.07E-05,0.005378098,0.004816446,0.015418945,0.001462922,9.26E-05,0.006182868,0.002896154,0.007901722,0.005976956,0.001693392,0.011693528,0.005106531,0.007624912,0.003211662,0.004046782,0.004401723,0.00232133,0.00302063,0.003765523,0.003569027,0.005602343,0.008519885,0.003802943,0.002964721,0.00316196,0.0017593,0.003947401,0.005351942,0.004062616,0.004206534,0.003369046,0.002800814,0.005256009
531.2000122,0.001053931,0.007171497,0.017227633,0.028327972,-0.000670705,0.005721906,-4.89E-05,0.006830589,0.002520621,0.001234728,0.000668968,0.005408396,0.005209479,0.015955679,0.00204579,0.000780205,0.007097684,0.003329395,0.00805678,0.005615481,0.001800966,0.011774589,0.006127127,0.008408575,0.003309179,0.004221458,0.005076647,0.002956276,0.003430669,0.004184709,0.003997428,0.005908095,0.009116617,0.003926739,0.003238602,0.003392604,0.002190472,0.004690433,0.005586531,0.00405381,0.004303778,0.003678555,0.003030848,0.005311559
530.4000244,0.000655383,0.006626052,0.017272668,0.02817034,-0.000840377,0.004720944,-0.000393237,0.006190824,0.002494377,0.000589668,0.000273131,0.005108627,0.005040322,0.015166226,0.001284574,0.000534589,0.006769112,0.003491858,0.007666037,0.006218211,0.001485727,0.011983589,0.005718286,0.007702872,0.003184907,0.004370711,0.005032911,0.002436609,0.002699634,0.003616583,0.003477375,0.005864905,0.008775501,0.003651614,0.002932221,0.003033716,0.001890263,0.00402729,0.005531628,0.004193805,0.004285294,0.00297903,0.002843257,0.005054805
529.5999756,0.000390277,0.006263511,0.016914805,0.028273709,-0.001296555,0.004729031,-0.000881092,0.006134268,0.001854698,0.000614968,-7.04E-05,0.004760121,0.004600689,0.015001963,0.000983304,0.000273468,0.006437453,0.002823741,0.00747804,0.005790239,0.001181851,0.01114514,0.005391333,0.007296099,0.002454025,0.003872489,0.00447704,0.002488441,0.002894304,0.003425373,0.002550018,0.005384257,0.008466959,0.00306578,0.003039633,0.003000611,0.001555396,0.003870896,0.005321831,0.003420103,0.003869955,0.002842084,0.002484796,0.004949066
528.7999878,0.000533786,0.006544527,0.016752813,0.028893609,-0.001010602,0.004788308,-0.000819966,0.006345062,0.001367688,0.000638636,3.68E-05,0.005302283,0.004863091,0.015726483,0.001651737,-3.59E-05,0.006681804,0.003328899,0.007744769,0.006094259,0.000954688,0.011701293,0.005302833,0.007617535,0.002632827,0.003420546,0.004936237,0.002382232,0.002684501,0.003706046,0.003320344,0.005191847,0.008350465,0.003161074,0.002605509,0.003226971,0.001515443,0.004149792,0.005776466,0.003536665,0.003770354,0.002979525,0.002603009,0.004993605
528,0.000709933,0.006949228,0.017306905,0.029019816,-0.000970105,0.005042077,-0.000503501,0.006512415,0.002453113,0.000472106,0.000265594,0.005860865,0.005170576,0.01590874,0.001479233,0.000107207,0.006788306,0.003300989,0.008112373,0.006016456,0.001516897,0.01227632,0.005991627,0.007463055,0.003151922,0.004014175,0.004980382,0.003086714,0.002877157,0.003691556,0.00349525,0.005317901,0.008624279,0.003562372,0.002934958,0.003186133,0.002071929,0.004116445,0.006269315,0.003825505,0.003853867,0.003113698,0.003156641,0.005245634
527.2000122,0.000641203,0.00679062,0.017347153,0.029178089,-0.000631314,0.004907359,-0.000862233,0.006206867,0.002135137,0.000312712,-0.000160619,0.005591514,0.004874348,0.015448664,0.001380698,-0.00040772,0.006386487,0.002714012,0.007608157,0.005540411,0.001029591,0.011853404,0.005735624,0.007779555,0.003485177,0.004211813,0.004297085,0.002705156,0.002746157,0.003679077,0.003763173,0.005143568,0.00843217,0.002820667,0.002754337,0.003338108,0.00184092,0.003913809,0.006172602,0.003953305,0.00329233,0.002935739,0.002760303,0.004679102
526.4000244,0.000455573,0.006489003,0.017460993,0.02932249,-0.001172035,0.004875212,-0.000755575,0.006330248,0.001995311,0.000503256,-0.000237568,0.005455289,0.004670651,0.015645619,0.001315107,-0.000436425,0.00642521,0.002630796,0.007956847,0.005515609,0.001281925,0.01164508,0.0055547,0.007282726,0.002915334,0.003976581,0.004340616,0.001966836,0.002552439,0.003114115,0.003288887,0.005298641,0.008208438,0.00254744,0.002653012,0.003176484,0.001394747,0.003799208,0.005298143,0.003296399,0.003291782,0.003199562,0.002950595,0.004425833
525.5999756,0.000753547,0.007292098,0.018034447,0.029740872,-0.000433943,0.005189909,-0.000402133,0.00683427,0.002012995,0.000543687,-0.000269338,0.005824579,0.005255302,0.015742131,0.001119638,6.88E-05,0.006780339,0.002926696,0.00822089,0.005578193,0.00138558,0.012022175,0.005591015,0.007972112,0.0028221,0.004356852,0.004644407,0.002346107,0.003085593,0.003269064,0.003769153,0.005313996,0.008490636,0.003869772,0.002893444,0.003790513,0.002146219,0.004073303,0.006169818,0.003473435,0.00406421,0.003069795,0.002787006,0.005077878
524.7999878,0.000122665,0.006689033,0.017722791,0.02925841,-0.001185253,0.004727461,-0.001010086,0.006489764,0.001865175,-7.88E-05,-0.000553969,0.004786686,0.004539893,0.015488445,0.000888798,-0.000792268,0.006091844,0.002688929,0.007651072,0.004983053,0.000472391,0.011186521,0.00489728,0.007606181,0.002382883,0.0037908,0.004523729,0.001610267,0.002418439,0.002997014,0.003510412,0.004940557,0.007817268,0.003056369,0.00231243,0.002989013,0.001114967,0.003027199,0.0057559,0.002779893,0.003208898,0.0027286,0.002347434,0.004600244
524,-0.000314142,0.006236515,0.017658377,0.028960541,-0.001235951,0.004659452,-0.001459274,0.00617998,0.001787891,1.33E-05,-0.000723531,0.00494616,0.004118902,0.015560961,0.000717556,-0.000638913,0.005995852,0.00239319,0.007926608,0.005384964,0.000352866,0.011166149,0.005003111,0.007452074,0.002939492,0.003337951,0.0041079,0.001719536,0.002764054,0.00337896,0.003118156,0.005679522,0.00777634,0.002849302,0.002035543,0.002741911,0.001431703,0.003261709,0.005701736,0.003343116,0.003391586,0.002532338,0.002586811,0.004109181
523.2000122,-0.000127754,0.006486401,0.018489681,0.029921234,-0.001646639,0.0047205,-0.000822446,0.006217056,0.002306548,0.000139133,-0.000357442,0.004941631,0.004783702,0.015551705,0.000714963,-0.00039422,0.006213537,0.001888677,0.008285975,0.005142651,0.000514944,0.01085378,0.005088564,0.007335614,0.002609832,0.003377603,0.003915794,0.001785994,0.002492554,0.002942229,0.002872779,0.005047655,0.007837721,0.002861106,0.002538118,0.002980489,0.001971517,0.003168427,0.005947956,0.002855477,0.003514248,0.002791956,0.002558115,0.00431434
522.4000244,-0.000555675,0.006512835,0.017812213,0.02991369,-0.001567153,0.004731177,-0.001363343,0.006367967,0.001823477,-9.62E-05,-0.000577804,0.004707991,0.004309895,0.015574323,0.000731584,-0.000585456,0.005871832,0.00185163,0.008088241,0.005552682,3.52E-05,0.011055407,0.005180818,0.007159917,0.002254452,0.003024644,0.003963153,0.001534068,0.002326067,0.002955494,0.002916845,0.005338001,0.007986693,0.002764653,0.002848181,0.003436096,0.001608085,0.003469391,0.005804615,0.003019744,0.003346664,0.002250601,0.00247066,0.004408051
521.5999756,-0.000659229,0.006787939,0.018263057,0.029975314,-0.000882022,0.00487851,-0.001103049,0.00663738,0.001328764,0.000354757,-0.000856395,0.004895029,0.004942416,0.015797401,0.000894271,-0.000705337,0.006013962,0.002100957,0.008571868,0.00537587,-0.000125374,0.011533392,0.005310406,0.007885273,0.00251281,0.003173408,0.00402345,0.001631755,0.002911998,0.003277854,0.003136069,0.005273381,0.007923602,0.002957684,0.002668899,0.003373664,0.001334165,0.003508428,0.006204531,0.003476305,0.003158571,0.002363622,0.003004261,0.004288013
520.7999878,-0.000540732,0.00708408,0.018510561,0.029847138,-0.001307033,0.005201933,-0.001369226,0.006196522,0.001986417,0.000234772,-0.000692105,0.004835553,0.004810687,0.015549826,0.000683902,-0.001065504,0.006230501,0.001610761,0.008374083,0.005373432,0.000164044,0.011776584,0.00467646,0.008047603,0.002386787,0.003343794,0.004119425,0.001853502,0.002805191,0.002688147,0.003116462,0.005191638,0.007761977,0.00300168,0.002861184,0.00322019,0.001390202,0.003494311,0.005766603,0.002728652,0.003120842,0.002371873,0.002426847,0.00389482
520,-0.000460267,0.007105104,0.018557567,0.030068932,-0.001718375,0.005249433,-0.001779221,0.006295998,0.00180697,2.88E-05,-0.000825237,0.004053575,0.004414275,0.01580148,0.000189837,-0.001493844,0.005735598,0.001088444,0.00768506,0.005319814,-0.000278702,0.011504258,0.00528664,0.007787804,0.002067221,0.003204491,0.00387988,0.00169768,0.002149159,0.002348189,0.002808343,0.005101659,0.007561189,0.002407454,0.002449312,0.002627957,0.001079543,0.003456475,0.005675666,0.00258715,0.003041067,0.002335488,0.002201789,0.004102151
519.2000122,-0.000352734,0.006770848,0.018802105,0.030397492,-0.001150246,0.005687075,-0.001727348,0.006667845,0.002028807,0.000799421,-0.000803016,0.00481409,0.004669002,0.015797401,0.000604936,-0.001256239,0.006000787,0.001501234,0.008072998,0.004958545,0.000173056,0.011808449,0.005122797,0.007890888,0.002934124,0.002942125,0.004326131,0.001836111,0.002127359,0.002671139,0.003296998,0.005495266,0.008252046,0.002369635,0.003023654,0.003160996,0.00162053,0.003243401,0.005946198,0.002875281,0.003099333,0.00210335,0.002458294,0.004484861
518.4000244,-0.00043177,0.00663094,0.018870175,0.030559821,-0.000906822,0.005371782,-0.001485537,0.006489449,0.002041161,-0.000106171,-0.001167182,0.004788728,0.004632136,0.016003458,0.000316286,-0.001373923,0.00585239,0.002003165,0.007848054,0.005338734,-0.000258369,0.011553675,0.005108496,0.007450757,0.002512732,0.002784739,0.004218714,0.001264635,0.001865149,0.002753634,0.003288574,0.005367824,0.00823532,0.001846093,0.002888597,0.003442306,0.001730893,0.003477297,0.005907754,0.002957267,0.003229474,0.002027741,0.002407741,0.004514364
517.5999756,-0.000919066,0.006223805,0.018373005,0.030048737,-0.001481668,0.004730025,-0.002101095,0.005692032,0.001581558,-0.000214645,-0.001319937,0.004109991,0.004280981,0.015566166,-0.000353252,-0.001639728,0.005071069,0.001191689,0.007417894,0.004660106,-0.000894061,0.011370418,0.004585044,0.007406755,0.001349121,0.003000299,0.003600948,0.001350991,0.001750567,0.002296295,0.002545617,0.00455224,0.007187629,0.001567607,0.002677416,0.002679968,0.00128312,0.003024488,0.005447582,0.002268685,0.002870017,0.002391134,0.001980826,0.003857288
516.7999878,-0.000638396,0.006439108,0.017737756,0.030498752,-0.001187783,0.005241651,-0.002251617,0.005904448,0.001683673,-0.000952077,-0.0014198,0.004563489,0.003755601,0.015944857,-0.00015063,-0.001705277,0.005003294,0.001310563,0.007665747,0.005154361,-0.000460061,0.011290893,0.004741435,0.007547044,0.001629105,0.003019092,0.003793463,0.001345902,0.001797249,0.002235483,0.002681141,0.00461861,0.007001022,0.001692405,0.002748215,0.002880805,0.000916164,0.003177554,0.005593375,0.002227105,0.00293071,0.001713688,0.002048885,0.003670097
516,-0.000624748,0.006659276,0.018458404,0.030454187,-0.000983123,0.004962341,-0.002113924,0.006186176,0.001776975,-0.000455613,-0.001299239,0.004337034,0.004082187,0.015786206,-0.000200208,-0.001443433,0.005337424,0.001709244,0.008122765,0.004566288,-0.000444752,0.011597142,0.005318242,0.007691094,0.00148848,0.002780545,0.00390566,0.001497883,0.002002697,0.002455691,0.002847139,0.005268272,0.00754952,0.001862549,0.002779034,0.002942776,0.001196751,0.00290173,0.00564826,0.002609363,0.003156511,0.002242378,0.00185605,0.004191452
515.2000122,-0.000903412,0.007020174,0.018745208,0.031226916,-0.001325201,0.004952104,-0.0017274,0.006317273,0.001605694,-0.000474851,-0.001469284,0.004541437,0.004977894,0.015925415,-4.30E-05,-0.001173223,0.005478278,0.00133954,0.008564633,0.004535185,-0.000853036,0.01150051,0.004883746,0.007753254,0.001829586,0.002949526,0.00363462,0.001612008,0.002099136,0.002544029,0.002688929,0.005029324,0.007408387,0.002332755,0.002910669,0.003339255,0.001353016,0.003244418,0.005892456,0.00312942,0.002891463,0.001680529,0.001876016,0.004163617
514.4000244,-0.00036458,0.007357255,0.019374058,0.031749778,-0.000795523,0.005385829,-0.001736011,0.006744871,0.002053697,4.82E-05,-0.000887602,0.004701214,0.00469653,0.016502114,0.000283881,-0.001326595,0.005850448,0.001683023,0.008818531,0.005197611,-7.96E-05,0.011776025,0.005338656,0.008437159,0.002273369,0.003512525,0.004265923,0.00187209,0.002367084,0.002858812,0.003210671,0.005369973,0.008044597,0.002453061,0.003229891,0.003335629,0.001547057,0.003588576,0.006222334,0.003260666,0.002993365,0.001793506,0.002082411,0.004012032
513.5999756,-0.000914468,0.006794959,0.019201729,0.031661283,-0.000800794,0.004951946,-0.002260269,0.006581871,0.001962026,-0.000587318,-0.001279366,0.004484626,0.004431404,0.016925033,0.000197995,-0.00117028,0.005083718,0.000889135,0.008877816,0.004719086,3.54E-05,0.011768738,0.00511934,0.008148032,0.002235848,0.00330884,0.003836604,0.001171573,0.001812403,0.002685699,0.002940848,0.005263188,0.007758446,0.002247557,0.002868011,0.003253781,0.000778778,0.003383003,0.006106414,0.002549367,0.002241494,0.001910205,0.002109541,0.003601862
512.7999878,-0.000440511,0.006974901,0.019263286,0.031934291,-0.001061889,0.004722463,-0.002229315,0.006675232,0.00159286,-0.000815987,-0.001574478,0.004068521,0.004488627,0.016339522,-8.24E-05,-0.00177159,0.005259258,0.000846519,0.008179764,0.004532517,-0.00085903,0.012044344,0.004829847,0.008055752,0.00186832,0.002795603,0.003562242,0.000984523,0.001783421,0.002202518,0.002651058,0.0047289,0.007978835,0.001695055,0.002639338,0.002774318,0.00067182,0.002906135,0.005918355,0.002361774,0.002235067,0.001826414,0.001987458,0.003292851
512,-0.001136769,0.006759463,0.01912763,0.031688571,-0.001606511,0.004512795,-0.002692681,0.006214299,0.001355354,-0.000915398,-0.001998915,0.003721423,0.00440758,0.016074071,-0.000399289,-0.001763546,0.005248988,0.00034284,0.007713122,0.004603959,-0.001109504,0.01173802,0.004751328,0.007460474,0.001425236,0.002839896,0.00348904,0.000714885,0.001081827,0.001980176,0.002302905,0.004274,0.007511092,0.0012873,0.002479121,0.00268648,0.000347347,0.00257538,0.004886992,0.002321044,0.001993205,0.001495234,0.001465077,0.003114715
511.1999817,-0.001117095,0.007135628,0.019477736,0.032021534,-0.001587787,0.004789251,-0.002341122,0.006017086,0.0017488,-0.000857583,-0.001863617,0.003881238,0.004427691,0.016532606,-0.000729785,-0.001809485,0.005431226,0.000147834,0.007727193,0.004525219,-0.000457009,0.011640054,0.005011831,0.007780029,0.001350342,0.002186361,0.003550079,0.000959954,0.00126357,0.002085532,0.002373877,0.004938934,0.008065271,0.001385138,0.002083295,0.002316516,0.00056297,0.002590197,0.00511156,0.002266812,0.002099526,0.001557942,0.001581896,0.003562268
510.3999939,-0.000684765,0.007340748,0.01983685,0.032357514,-0.001398384,0.005154701,-0.002057042,0.006479938,0.002167343,-0.000572996,-0.001591862,0.004138397,0.004574607,0.016755693,-0.000659694,-0.001826705,0.00547639,0.0007585,0.008304629,0.004500815,-0.000600191,0.012238722,0.005229102,0.00800979,0.001888235,0.002473211,0.003809575,0.001407732,0.002178764,0.002064985,0.00250815,0.004744524,0.007977122,0.001632872,0.00203804,0.002961489,0.000954428,0.002893392,0.005556535,0.002292444,0.002536582,0.001871622,0.001906227,0.003557544
509.6000061,-0.001225781,0.007114892,0.019164393,0.032172177,-0.002118973,0.00478064,-0.002920707,0.005837986,0.001613931,-0.001184736,-0.002131389,0.003477741,0.004225824,0.016590558,-0.000627385,-0.002537731,0.00455483,-7.49E-05,0.007998004,0.003902003,-0.001221238,0.011359044,0.004608694,0.007909868,0.001414666,0.00196265,0.00369354,0.000525363,0.001344889,0.001722057,0.002237955,0.004778154,0.007955344,0.001260611,0.00171899,0.002103402,0.00010612,0.002485395,0.004947443,0.00213969,0.001997522,0.001330764,0.001292077,0.00306359
508.7999878,-0.0009248,0.007472693,0.019658813,0.032838546,-0.001649579,0.00527401,-0.002641277,0.006622687,0.001895515,-0.001266667,-0.001704452,0.00417083,0.004467416,0.01692603,-0.000512188,-0.001914958,0.005489629,0.000357736,0.008413484,0.004138241,-0.000509137,0.01218196,0.005234735,0.008313284,0.001661195,0.002511665,0.004070037,0.001226395,0.001726709,0.00265671,0.003039685,0.005572136,0.007690988,0.001481805,0.002896388,0.002336607,0.000417897,0.002911868,0.004909114,0.002134643,0.002275399,0.001805229,0.001464766,0.003609118
508,-0.001133774,0.007020095,0.019922074,0.033041678,-0.00202396,0.005018744,-0.002823863,0.006237775,0.001720627,-0.001127474,-0.002390862,0.003757768,0.004438935,0.016747836,-0.001279314,-0.002147926,0.005185429,0.000186315,0.007805251,0.004334602,-0.001163671,0.01190938,0.005308205,0.008062423,0.001727514,0.00216893,0.004152693,0.001015476,0.001816536,0.001976458,0.002882525,0.005083928,0.007550521,0.001154364,0.002599936,0.002242405,7.43E-05,0.002858526,0.004863589,0.002145387,0.002398605,0.001970633,0.001738144,0.002857874
507.1999817,-0.001463093,0.006992999,0.019582523,0.032726772,-0.002014581,0.004713853,-0.00271748,0.006616511,0.001840062,-0.001591501,-0.00239771,0.003776281,0.004021072,0.016842574,-0.001439718,-0.00186207,0.004927231,-5.18E-05,0.008470892,0.004285242,-0.001271984,0.011848138,0.004827229,0.007848871,0.00155137,0.002125122,0.003616035,0.000380613,0.001626948,0.0018756,0.002574364,0.005244743,0.007139023,0.000970721,0.002723937,0.00203843,0.000146462,0.002637411,0.004855055,0.001670654,0.001859663,0.001548122,0.001386515,0.002428852
506.3999939,-0.001216798,0.00741297,0.020109925,0.033176724,-0.002020044,0.0052258,-0.002562797,0.006456658,0.001751945,-0.001132793,-0.002056372,0.004080462,0.004541071,0.017098991,-0.000792836,-0.001738538,0.005123164,0.000160782,0.008432593,0.004380072,-0.001396114,0.01263275,0.005361115,0.008011979,0.001362572,0.002416201,0.003973263,0.000824474,0.001468402,0.002338585,0.003036713,0.004929378,0.00769228,0.000944622,0.003201284,0.002494039,0.000332399,0.002978091,0.005359621,0.00182826,0.002643584,0.001705892,0.001525496,0.002999491
