wavelength (nm),DOMBlank1,DOMSTD15,DOM12053,DOM12081,DOM12086,DOM12096,DOM12114,DOM12147,DOM12201,DOMBlank2,DOM12267,DOM12310,DOM12316,DOM12336,DOM12343,DOM12979,DOM13057,DOM11873,DOM11903,DOMBlank3,DOM11908,DOM11914,DOM11916,DOM11946,DOM11992,DOM11997,DOM11999,DOM12006,DOM11962,DOM11928,DOMBlank4
310.3999939,0.005259101,0.181886002,0.191604033,0.037637979,0.19474113,0.057787541,0.144480154,0.043477595,0.09019912,0.020186119,0.048185881,0.026487581,0.072306052,0.029891809,0.039457671,0.091269933,0.075748898,0.129635558,0.053227965,0.028828211,0.115675993,0.10597609,0.034133382,0.164940327,0.044810992,0.126969978,0.079964817,0.062249228,0.061976641,0.147082627,0.023768686
309.6000061,0.00572626,0.183542833,0.196495205,0.038540792,0.195576713,0.059674744,0.147337601,0.046986666,0.09231329,0.020185577,0.04762461,0.021779483,0.072304338,0.029045278,0.037550278,0.090096258,0.07647676,0.131764516,0.056521483,0.027466169,0.116004892,0.106848262,0.034685329,0.16921714,0.048210032,0.126425341,0.0852511,0.064408302,0.061515987,0.147047326,0.02366928
308.7999878,0.005936383,0.187438816,0.202806339,0.041613065,0.200834736,0.061654758,0.150964901,0.046216991,0.098406754,0.023344651,0.055225827,0.028072905,0.077153102,0.03191426,0.044342753,0.097712114,0.081768498,0.133436725,0.055811737,0.028358532,0.121167354,0.108352073,0.041025333,0.170329362,0.050648075,0.132862166,0.084027581,0.065549314,0.064541332,0.151952133,0.024820663
308,0.007229924,0.18886368,0.204282284,0.042567041,0.203026563,0.062457658,0.153346792,0.047451615,0.097042307,0.021200035,0.05280342,0.025849041,0.074871697,0.03165986,0.042028803,0.095713459,0.081793241,0.134390548,0.055541951,0.028813163,0.120210558,0.108147882,0.03929317,0.172824889,0.051761124,0.132033423,0.08601357,0.068242103,0.064268082,0.154624,0.028231358
307.1999817,0.004569741,0.19051066,0.204508781,0.037240267,0.204275116,0.059930108,0.152232468,0.046422705,0.096423075,0.018574994,0.053330977,0.026317772,0.07641919,0.031627871,0.043299124,0.096894085,0.08223673,0.136278316,0.055916041,0.026529981,0.118756034,0.107697085,0.037112579,0.172641128,0.049126275,0.130745113,0.086245157,0.065550305,0.064626455,0.153885245,0.024486681
306.3999939,0.005739769,0.192471445,0.205861017,0.042096421,0.203557849,0.063540481,0.151450068,0.0489158,0.097206764,0.019679099,0.054094933,0.023509586,0.076979533,0.030734884,0.042605385,0.096714512,0.081419274,0.138144642,0.056250788,0.026516361,0.120149687,0.10868714,0.039622094,0.17481193,0.05023592,0.131347209,0.084063046,0.062205017,0.064389601,0.157955617,0.026743867
305.6000061,0.005331868,0.192160368,0.209168568,0.041660246,0.208671689,0.067025043,0.156357974,0.049354602,0.096094586,0.020670628,0.05798455,0.024290605,0.078237094,0.03235079,0.042259905,0.099883102,0.086065389,0.13725242,0.056546871,0.030725243,0.121295922,0.11307203,0.040008992,0.177785784,0.048165087,0.133708879,0.086041369,0.066788897,0.064039342,0.156831756,0.026573872
304.7999878,0.007033933,0.198422805,0.212623835,0.043531757,0.212760449,0.065610394,0.157970846,0.048934806,0.103130281,0.023684889,0.057970855,0.025946857,0.079614401,0.033646412,0.042345535,0.10010232,0.086342633,0.138168201,0.056994751,0.029392311,0.122313462,0.113827698,0.035231378,0.180013776,0.04868342,0.137320787,0.087964334,0.068467036,0.064017951,0.158697978,0.026556674
304,0.005955094,0.197077021,0.214932621,0.042388801,0.209837794,0.062863335,0.157544896,0.047634285,0.099897109,0.020471843,0.054320253,0.023309333,0.075816207,0.028898673,0.040607855,0.09917175,0.086991511,0.141589418,0.053877171,0.025081012,0.12196292,0.114047781,0.038922649,0.17854844,0.046398941,0.133242071,0.089258008,0.065164223,0.06453722,0.158610955,0.025267679
303.1999817,0.005974515,0.198548034,0.214327365,0.044205338,0.215281323,0.066813774,0.15919441,0.04684351,0.103859723,0.021799952,0.057621565,0.025649162,0.079625808,0.029668165,0.041687001,0.100646362,0.084043041,0.140241891,0.058305059,0.027739614,0.124110453,0.113894723,0.038441963,0.179254487,0.048021078,0.137667239,0.08851362,0.066939294,0.064637572,0.160007432,0.025802063
302.3999939,0.00695604,0.202862918,0.221141756,0.045351252,0.219435155,0.065709762,0.162782833,0.051291917,0.102599442,0.021580843,0.059679586,0.026096234,0.083477847,0.033191364,0.042101782,0.103962116,0.087438405,0.142895415,0.057762969,0.028614154,0.125343949,0.117578603,0.038934145,0.182933018,0.052331567,0.138699234,0.088674307,0.069382459,0.068251945,0.161377043,0.028313521
301.6000061,0.007060453,0.203112587,0.224844292,0.045179393,0.220062226,0.067756668,0.167842016,0.051407993,0.104225166,0.020459279,0.059725739,0.025582794,0.081846528,0.035038333,0.040589523,0.103904605,0.085148446,0.144493252,0.061954785,0.028574398,0.124484867,0.119288638,0.040444367,0.183185503,0.052376453,0.137993991,0.091139063,0.071270145,0.066910878,0.163179055,0.028121233
300.7999878,0.003803439,0.204658046,0.224346176,0.041320466,0.219444603,0.064182222,0.165692583,0.047137775,0.102908872,0.021139288,0.059301529,0.024195213,0.080342367,0.030868575,0.039197404,0.100832596,0.08602111,0.142551199,0.058120836,0.027563192,0.127907693,0.114596784,0.03541569,0.184758917,0.048781246,0.138657689,0.090251319,0.06780611,0.065701783,0.160878062,0.026801188
300,0.006716846,0.207790762,0.22905755,0.047151942,0.224792212,0.06800136,0.167625293,0.048736732,0.107619233,0.02104543,0.062300555,0.027077466,0.083149351,0.033000115,0.043119725,0.107041784,0.091021858,0.146683976,0.060911201,0.02709127,0.12991634,0.119737454,0.040532567,0.186645672,0.050802764,0.140939474,0.091646701,0.070436798,0.069770068,0.16653052,0.028054044
299.1999817,0.00600496,0.208828628,0.233196601,0.047796141,0.227943346,0.072904915,0.172093004,0.050564658,0.106890209,0.022045722,0.063584261,0.026086999,0.086154461,0.031440731,0.043835614,0.108555868,0.092048779,0.149154797,0.060338367,0.030128997,0.129995048,0.120736815,0.041868743,0.18957448,0.051212922,0.145161018,0.092323855,0.070908204,0.069756053,0.168312714,0.027937669
298.3999939,0.006685063,0.211503059,0.235165164,0.047658291,0.230072111,0.072375283,0.176729992,0.05096883,0.107976802,0.020287443,0.063111149,0.028599832,0.084881723,0.036553517,0.045447297,0.108722515,0.092382804,0.14954114,0.061536927,0.02910999,0.132489666,0.122066118,0.039385222,0.193344802,0.054834832,0.146465004,0.093407847,0.071314804,0.069536768,0.172658503,0.031163584
297.6000061,0.005105326,0.214829907,0.233643681,0.046425011,0.233028084,0.072353661,0.175352261,0.053561263,0.109102398,0.023052882,0.063879177,0.027516939,0.086112827,0.037204165,0.044798367,0.109662041,0.092446849,0.149128482,0.060427576,0.028509516,0.133810997,0.123331882,0.041688252,0.197132036,0.052988674,0.148562938,0.095373482,0.073842116,0.07105092,0.173993155,0.031731676
296.7999878,0.003401318,0.212070003,0.236320421,0.047762908,0.231523544,0.073942095,0.17452395,0.054417539,0.109687567,0.020117328,0.06357275,0.024691973,0.082963869,0.035271272,0.044082519,0.110175259,0.092852533,0.151017264,0.060903069,0.028838832,0.132354483,0.121434219,0.03856181,0.193995088,0.052045319,0.144340605,0.09464559,0.07053493,0.067370974,0.173452005,0.028074976
296,0.003777979,0.218096033,0.238490343,0.04641363,0.234081894,0.074059807,0.178430527,0.055704132,0.111325905,0.02179976,0.065446615,0.02680116,0.087058373,0.035167627,0.045871098,0.11035879,0.097322665,0.15592055,0.060855031,0.028777286,0.132999167,0.12123774,0.042221218,0.198404521,0.05273575,0.147165954,0.096801005,0.073498197,0.068054102,0.178426787,0.029005066
295.1999817,0.006531361,0.221273318,0.246691749,0.050004169,0.239836738,0.074792326,0.181845442,0.05537498,0.113684103,0.023129703,0.067217015,0.025883824,0.08746361,0.032923147,0.049550347,0.112873122,0.094196141,0.154592633,0.061672747,0.031546663,0.136673406,0.124974981,0.044919059,0.198003233,0.054696757,0.151667163,0.09856049,0.077655599,0.069262423,0.176699624,0.032077603
294.3999939,0.002563297,0.220401019,0.243376508,0.049520928,0.234549373,0.072864562,0.181593299,0.050458491,0.111938901,0.019512743,0.063597687,0.02400203,0.087140687,0.031100318,0.043563034,0.110686518,0.094779938,0.153496265,0.058965374,0.02624635,0.134264007,0.120295957,0.039619088,0.198958427,0.052579932,0.149257064,0.097147249,0.073364601,0.067742474,0.173617363,0.029582005
293.6000061,0.006370226,0.226167515,0.255020768,0.052577656,0.244800851,0.080094539,0.185418591,0.057774354,0.117492586,0.022545125,0.068711437,0.027183911,0.091138579,0.0383038,0.048066791,0.114399329,0.09938059,0.156487867,0.065969065,0.030991936,0.142536923,0.12889941,0.044409871,0.203767628,0.056385674,0.156239301,0.101142339,0.078800157,0.073114298,0.179882929,0.030790094
292.7999878,0.006882817,0.228037432,0.251875937,0.050741836,0.246921688,0.077820554,0.187478349,0.055220243,0.11840526,0.019035609,0.070899576,0.029093299,0.092017554,0.037927933,0.047535997,0.114666149,0.101287402,0.159519523,0.063367292,0.031450614,0.142528519,0.127622306,0.044273611,0.205251619,0.05457519,0.158730879,0.101164557,0.079828098,0.072207488,0.181434378,0.029660378
292,0.007083975,0.22448653,0.25249362,0.048166301,0.248448119,0.078064881,0.186394423,0.055606674,0.115911715,0.017997615,0.067479543,0.023395734,0.089587376,0.033539381,0.046531346,0.11335101,0.098134421,0.15721114,0.06173696,0.026105251,0.13633588,0.12589848,0.03901799,0.20529975,0.054097075,0.153553039,0.099545605,0.076257825,0.070055924,0.18400152,0.027867749
291.1999817,0.005989763,0.232286736,0.259156972,0.050075073,0.250923425,0.080599681,0.192076758,0.059194215,0.118428819,0.021086106,0.070638441,0.029373338,0.091960445,0.034379654,0.048506878,0.115023188,0.102141887,0.161939502,0.064962246,0.030640816,0.141832352,0.130643487,0.044879761,0.209081918,0.055708222,0.156891868,0.100783624,0.080902956,0.071917526,0.184789881,0.029686958
290.3999939,0.007466215,0.233670682,0.261453211,0.051417373,0.254446209,0.081743337,0.194466412,0.061496694,0.119547978,0.023208341,0.069468178,0.028483948,0.093773365,0.034795616,0.0485976,0.118844651,0.101972014,0.163381517,0.066096872,0.029832305,0.144251138,0.131438226,0.042665355,0.214014933,0.056495097,0.160080776,0.102581278,0.079195142,0.073019229,0.191954196,0.032283921
289.6000061,0.005013638,0.233028397,0.266944587,0.052378319,0.256207496,0.08071541,0.19554764,0.061200973,0.120469183,0.023096805,0.073046297,0.027811999,0.094207555,0.034510545,0.048651423,0.117877364,0.10289181,0.16495429,0.064953439,0.030774033,0.143037304,0.129661307,0.042887308,0.213546708,0.055794135,0.159129992,0.103303723,0.077752404,0.074275494,0.187739357,0.031083856
288.7999878,0.004022588,0.236804247,0.268779188,0.05052752,0.259876937,0.083513424,0.197641715,0.059599284,0.120843276,0.021252714,0.071751863,0.027429687,0.093409486,0.034828376,0.04845015,0.118333966,0.102085359,0.168682933,0.06282983,0.027214225,0.144505605,0.134137988,0.044162437,0.211937442,0.053946394,0.160451159,0.104250632,0.080323085,0.075406976,0.189281151,0.029501902
288,0.003813362,0.239856392,0.270950019,0.05425097,0.262336671,0.083934329,0.198732391,0.059873238,0.122202531,0.020469481,0.072953723,0.025690822,0.096997254,0.036851343,0.046248432,0.120121121,0.103150174,0.169012025,0.065487392,0.02953648,0.146271929,0.130500257,0.041890267,0.217451349,0.054412965,0.163122192,0.10537795,0.080553837,0.075362325,0.190462887,0.027026637
287.1999817,0.006401487,0.242365256,0.275485277,0.055358779,0.266488999,0.086952291,0.201768041,0.062964976,0.12575388,0.021963021,0.077122182,0.02955812,0.099449746,0.037490703,0.051339228,0.123899125,0.107579239,0.173386633,0.068449311,0.03133224,0.14864327,0.13811487,0.046563074,0.221090421,0.060649987,0.165660992,0.10526222,0.084245853,0.07505098,0.195753485,0.029546455
286.3999939,0.003975536,0.245606259,0.280258954,0.053928927,0.265300602,0.086413153,0.206419766,0.062359989,0.126839012,0.021117873,0.079604015,0.028285533,0.097343422,0.035518412,0.049648717,0.123104952,0.108119123,0.17108126,0.06648536,0.028705683,0.150047585,0.137776047,0.043902196,0.222423822,0.055349544,0.163537547,0.106745943,0.082800113,0.075170815,0.195122182,0.0303634
285.5999756,0.0068156,0.245869964,0.279555261,0.054479279,0.269950748,0.088703677,0.206383631,0.062749214,0.127844423,0.024976645,0.077385731,0.030319152,0.098685138,0.034007557,0.050332092,0.123702839,0.108571954,0.172424048,0.067500077,0.032849181,0.150731444,0.135412574,0.045307465,0.223447502,0.058596857,0.16580753,0.109683268,0.086084701,0.076137781,0.199530855,0.029576767
284.7999878,0.003321048,0.249332801,0.284438193,0.053195458,0.27311644,0.087393612,0.207827851,0.063360102,0.128049895,0.021490179,0.076752365,0.027049722,0.10153003,0.035684131,0.049778346,0.121983111,0.107405305,0.170543194,0.068027668,0.029113283,0.151021197,0.139272079,0.043096967,0.224994376,0.056640349,0.16488947,0.108940594,0.085903868,0.075240687,0.198085606,0.027499812
284,0.00573447,0.25362429,0.286298245,0.055561252,0.275893658,0.091265589,0.209260002,0.06383726,0.130006388,0.021297434,0.078603834,0.029833997,0.099970944,0.038048826,0.049708128,0.12731646,0.108947441,0.175125554,0.067624256,0.029530771,0.155403033,0.138339415,0.045617972,0.228397831,0.060230438,0.170153722,0.1060583,0.084363632,0.076848939,0.202367663,0.029703867
283.1999817,0.007668646,0.255954385,0.290481955,0.056753762,0.281724662,0.089778632,0.212254047,0.065759547,0.13024646,0.022047166,0.081779279,0.028894883,0.102228187,0.038489394,0.050801598,0.126372874,0.110980041,0.179917321,0.067455053,0.031417385,0.154269815,0.141090095,0.045962021,0.228259325,0.062420327,0.170513019,0.111813471,0.086296558,0.07638938,0.204347834,0.030996328
282.3999939,0.006403694,0.256507009,0.294544995,0.059054244,0.282748818,0.094065256,0.215928927,0.066350013,0.132825822,0.020037621,0.08405859,0.027644511,0.102631018,0.03815449,0.052121866,0.130570814,0.114451379,0.179603085,0.066871047,0.032611344,0.156619117,0.141564846,0.047665369,0.228227437,0.059285212,0.173377901,0.112554267,0.087468356,0.076241165,0.203940854,0.030924413
281.5999756,0.006590728,0.257046998,0.297521889,0.057010543,0.283173829,0.095185578,0.216069311,0.066462792,0.131334111,0.02081524,0.083638944,0.029967604,0.105150178,0.039306518,0.053587005,0.129793435,0.113468677,0.182257518,0.068869539,0.0317192,0.158495188,0.145393729,0.047154885,0.232394457,0.059656419,0.175495714,0.111260384,0.089634046,0.077258296,0.20744592,0.028887164
280.7999878,0.006167823,0.261029124,0.30048281,0.057563219,0.287762731,0.094825663,0.218795151,0.064831071,0.131774545,0.021788275,0.084895097,0.028269371,0.10610424,0.036265515,0.052101906,0.130341858,0.112657696,0.18143414,0.069798522,0.03192373,0.156844348,0.14342095,0.045222368,0.232935399,0.061932605,0.176709801,0.112146393,0.089010224,0.076324262,0.208186999,0.028948752
280,0.004861442,0.262816697,0.303591996,0.056704264,0.291716993,0.095319837,0.218765035,0.064158842,0.134450406,0.019589888,0.083371483,0.028438674,0.106336407,0.038620938,0.051449284,0.129486576,0.116076477,0.184177399,0.070456885,0.031404834,0.159750119,0.145680904,0.046686191,0.235366508,0.058197457,0.174145311,0.111441456,0.088904902,0.079590306,0.210006192,0.028390201
279.1999817,0.005160491,0.267002732,0.307837009,0.059192169,0.292790353,0.09419781,0.221055627,0.067954801,0.135449275,0.02086133,0.08709567,0.027545042,0.106820226,0.038632397,0.05015244,0.132430047,0.115512803,0.185863063,0.0703144,0.031650841,0.160023406,0.145832256,0.043702368,0.24138324,0.061259389,0.176962555,0.117778018,0.090729751,0.079330012,0.211969957,0.028953595
278.3999939,0.002719222,0.26864472,0.308346272,0.060723487,0.293949246,0.097140484,0.225814223,0.069582984,0.135896996,0.02011993,0.085857712,0.027806783,0.107373186,0.037441205,0.053461153,0.133321866,0.115728401,0.184272826,0.069535889,0.032919098,0.162318543,0.146689355,0.04542258,0.238177553,0.061951354,0.178847432,0.116542496,0.091122173,0.08111804,0.214008018,0.028766194
277.5999756,0.00551519,0.273533732,0.313934833,0.062754177,0.30238694,0.099461921,0.229521632,0.068960823,0.141709462,0.024755985,0.088053286,0.032370396,0.112173878,0.037805296,0.053816751,0.137425765,0.120970964,0.19095777,0.072198749,0.03215431,0.166345015,0.152218938,0.047544658,0.247212485,0.062702917,0.182968751,0.11837218,0.094971046,0.082443208,0.217895657,0.03200445
276.7999878,0.006280109,0.272239596,0.317234039,0.058966439,0.300431937,0.099589594,0.228853494,0.068550356,0.138119847,0.022988193,0.089970067,0.030961052,0.110458024,0.038659845,0.052499358,0.134784743,0.118817493,0.188550964,0.073356301,0.028887467,0.166730136,0.150763497,0.047574118,0.244559154,0.063531607,0.181818411,0.116827399,0.090614408,0.083425961,0.221502304,0.03062601
276,0.006293897,0.277768076,0.318809241,0.062612638,0.30329293,0.101207368,0.232387111,0.072122917,0.143076971,0.023028206,0.092548288,0.031110661,0.113756552,0.03973214,0.05587332,0.140765548,0.12003699,0.19465594,0.07332807,0.031832971,0.167649165,0.154011399,0.049192108,0.252670199,0.062307548,0.18302165,0.119188286,0.096951813,0.086679973,0.223331377,0.031960759
275.1999817,0.007484755,0.278001279,0.322981417,0.060276471,0.305212051,0.103039987,0.231529579,0.071578421,0.144281998,0.02131894,0.093295813,0.033177085,0.113319553,0.037869606,0.055617444,0.137948781,0.123397604,0.19393605,0.074826583,0.032484505,0.169201165,0.151751339,0.0507739,0.252915323,0.064682178,0.184440702,0.12145558,0.095151223,0.083906382,0.222918704,0.032258298
274.3999939,0.004792261,0.282064498,0.323974371,0.06138159,0.308224291,0.103037491,0.234056458,0.071267366,0.143808931,0.021141056,0.093530603,0.031146703,0.115854524,0.038765088,0.055369895,0.138949782,0.12266954,0.195315138,0.074207745,0.031405613,0.169681177,0.151676267,0.046233259,0.252924562,0.064583562,0.185600638,0.120166689,0.094265155,0.082906313,0.222849563,0.031164946
273.5999756,0.005496655,0.283847451,0.332565457,0.061500657,0.309755266,0.104061976,0.236259222,0.071459331,0.14447853,0.021624917,0.094488889,0.0294983,0.115139186,0.037534021,0.053345028,0.137386382,0.123694368,0.196695685,0.073375396,0.033193681,0.170247078,0.155471012,0.046207663,0.256284624,0.067704447,0.188453272,0.120721161,0.095200405,0.082230069,0.224188775,0.030609732
272.7999878,0.005134924,0.285845786,0.333581418,0.062299959,0.312686294,0.10372819,0.238289684,0.074198134,0.143558115,0.020655669,0.095014863,0.031170759,0.116036572,0.037286691,0.055207986,0.140386209,0.123649836,0.198756158,0.076574139,0.032104835,0.173544869,0.15711233,0.048046842,0.25835526,0.063684359,0.189333662,0.120791614,0.095911436,0.085573591,0.226449177,0.02912516
272,0.003910884,0.289770007,0.336288661,0.062197905,0.316224188,0.106518321,0.241193146,0.073972479,0.148210704,0.020957729,0.097252674,0.031179409,0.115577854,0.037790049,0.056249816,0.141476885,0.126357049,0.19771786,0.074502163,0.030880831,0.176164061,0.15531072,0.049701538,0.260647506,0.062631622,0.190759197,0.122913696,0.096032612,0.083282821,0.226900175,0.030697986
271.1999817,0.004053131,0.289922535,0.339340687,0.062517412,0.315848887,0.106512725,0.241731584,0.074161895,0.148959339,0.021620754,0.097860314,0.03101187,0.116379924,0.037032992,0.056693822,0.142134234,0.125696644,0.20171158,0.075506791,0.031230226,0.172951803,0.155620933,0.047817726,0.259429455,0.065213762,0.191552296,0.12190602,0.096803337,0.085559942,0.231048286,0.031243801
270.3999939,0.007967973,0.294452995,0.346235812,0.066828206,0.324635744,0.109177381,0.24814631,0.078202873,0.148677394,0.023702959,0.100292563,0.034525905,0.120166928,0.040080525,0.058667578,0.147028551,0.13066572,0.205040723,0.077147536,0.034273867,0.178531423,0.16053313,0.049963508,0.26697436,0.066303425,0.193840504,0.126214922,0.098145619,0.089759402,0.234913185,0.034031689
269.5999756,0.005473507,0.295521379,0.344546139,0.067094974,0.322773367,0.106620386,0.245986477,0.076912157,0.149964213,0.020606074,0.098291568,0.033144146,0.119114071,0.038490158,0.057746883,0.145443767,0.130332217,0.20301351,0.077496864,0.032627359,0.179550946,0.159663931,0.049474452,0.265741259,0.066347182,0.194293082,0.12645328,0.097325511,0.086757533,0.236308292,0.032475829
268.7999878,0.006796379,0.297137737,0.346543014,0.064681277,0.326818675,0.10817939,0.2476549,0.078444563,0.151471138,0.0218793,0.101375073,0.029985383,0.120168567,0.039146919,0.057026718,0.146815836,0.128445327,0.204256356,0.077611029,0.03282693,0.181356639,0.159695894,0.048043661,0.26662457,0.066399507,0.19538869,0.12498454,0.100091532,0.086986415,0.235219047,0.032164093
268,0.008579471,0.302098155,0.354262233,0.067748889,0.330893487,0.111997627,0.251116186,0.081139259,0.155241028,0.026092853,0.103271216,0.035038978,0.122952104,0.041749861,0.05892523,0.148933843,0.132125214,0.209661901,0.080242269,0.034630239,0.186474472,0.165598452,0.0499065,0.27369228,0.070761845,0.198683396,0.1284789,0.09828008,0.088985696,0.240965143,0.035392802
267.1999817,0.008713669,0.305807918,0.356459767,0.070560873,0.332464397,0.112923786,0.25422287,0.083289661,0.158282563,0.024568332,0.10594672,0.034034967,0.125988975,0.042218108,0.061066788,0.15089637,0.133861721,0.210996985,0.080741346,0.034846522,0.185690269,0.168242276,0.050200004,0.277282149,0.069368154,0.19982627,0.131080866,0.104682751,0.091129959,0.246302337,0.036464963
266.3999939,0.007678447,0.309912235,0.360221207,0.072168335,0.337163717,0.114974953,0.258592159,0.08170791,0.159714922,0.023644215,0.106919512,0.035141863,0.126605436,0.040046148,0.060846813,0.153808922,0.136198998,0.209626839,0.082050666,0.033191893,0.188007698,0.168780625,0.053371515,0.28075707,0.071831204,0.201345608,0.132008582,0.102486841,0.090238631,0.244506836,0.035295308
265.5999756,0.00788211,0.31050843,0.363561034,0.067047149,0.337683052,0.114010148,0.258422256,0.082324736,0.157598659,0.024237145,0.105693489,0.034828264,0.124238998,0.039068658,0.060226779,0.15219076,0.135569483,0.215078756,0.080858737,0.033110786,0.186422378,0.166682333,0.051353592,0.276446104,0.068883523,0.202407524,0.134325579,0.103143111,0.091356814,0.244232431,0.036429267
264.7999878,0.007801482,0.31398201,0.365853906,0.069388174,0.340222389,0.116277598,0.261205047,0.082716212,0.160658151,0.025169905,0.110488735,0.034693573,0.125641927,0.040498924,0.062489614,0.153160498,0.136202961,0.216541499,0.082727544,0.034161191,0.190360233,0.166876569,0.053172316,0.280416459,0.071771957,0.201992199,0.135624036,0.102548726,0.091608785,0.248823211,0.03662806
264,0.006986239,0.312564731,0.367170125,0.06808199,0.341499656,0.114233516,0.264235795,0.08174134,0.161037773,0.023247199,0.109321825,0.032768473,0.127056912,0.041556802,0.061851382,0.154608965,0.134653881,0.216251016,0.081008784,0.035100129,0.187197432,0.168287501,0.051416006,0.282617807,0.070296377,0.204608783,0.132807031,0.106065542,0.09156429,0.249132603,0.035315637
263.1999817,0.006215139,0.310886711,0.367640257,0.065907903,0.343644857,0.115819402,0.262153029,0.081137262,0.160980433,0.021973668,0.107358068,0.031519193,0.126557797,0.037853025,0.06081266,0.153290644,0.134942696,0.214208528,0.081251636,0.030594096,0.1905545,0.167424589,0.04985017,0.281858176,0.068245105,0.20425345,0.133513928,0.103398867,0.089854077,0.249649555,0.035177875
262.3999939,0.006698654,0.315884203,0.371823221,0.0694713,0.346272767,0.116007797,0.265092641,0.080845855,0.160786003,0.023934739,0.110101938,0.031266306,0.127671033,0.041611869,0.061534658,0.153757468,0.137112796,0.217151895,0.079323456,0.035307914,0.190599173,0.169404537,0.050912011,0.281944901,0.070985772,0.205973268,0.134445474,0.103589967,0.092180729,0.252113372,0.034925234
261.5999756,0.006643504,0.316480309,0.3753016,0.068451129,0.348703325,0.116962113,0.269044399,0.084052525,0.162687197,0.024293289,0.109907158,0.035459675,0.128538966,0.040473688,0.060896963,0.155168638,0.138752848,0.218467027,0.080945119,0.034165923,0.192816421,0.173388749,0.05010787,0.283477962,0.068990074,0.206785128,0.136481226,0.104714736,0.091881119,0.254368961,0.033950537
260.7999878,0.005588498,0.320492327,0.378133237,0.068394735,0.350373626,0.117510438,0.268004328,0.082494229,0.163437769,0.022696255,0.109377928,0.033224002,0.12823765,0.040724803,0.059762988,0.157157973,0.136716992,0.218388826,0.082781225,0.033243198,0.192687661,0.171334401,0.051253818,0.288232744,0.070238501,0.209122226,0.135407001,0.105843127,0.091786772,0.252908945,0.034717966
260,0.008710949,0.325927466,0.381274879,0.073815823,0.35664779,0.123019345,0.274245799,0.084731273,0.16813837,0.024533326,0.112755418,0.036460403,0.13106285,0.043442547,0.062712662,0.162725151,0.140999317,0.22266905,0.085522875,0.036608484,0.19584401,0.175851077,0.054757595,0.290704221,0.075551793,0.212193951,0.140678719,0.107669354,0.095553279,0.258332729,0.034901839
259.1999817,0.005995852,0.325160116,0.382344455,0.071952499,0.35323447,0.119701989,0.27447474,0.082416266,0.167160973,0.024224363,0.112960786,0.034176677,0.128986299,0.040608279,0.059858765,0.157466203,0.139597818,0.223008588,0.081044786,0.03213137,0.194364995,0.173481599,0.052368507,0.290338218,0.071413226,0.208570123,0.137327641,0.105589591,0.092122734,0.255537212,0.034298211
258.3999939,0.004265426,0.325416863,0.38519007,0.073534407,0.358383238,0.121197395,0.275645822,0.084309503,0.16691865,0.023477398,0.111886315,0.034409046,0.129742444,0.042316943,0.063141383,0.160091668,0.141153216,0.222796068,0.082119621,0.033141688,0.19551158,0.177875444,0.054007892,0.293099582,0.071199358,0.210872322,0.139125317,0.105196714,0.09264838,0.256017476,0.03403936
257.5999756,0.005246105,0.330989361,0.390797228,0.07262975,0.361598373,0.121495128,0.275852472,0.082848229,0.16761753,0.024105342,0.114214629,0.032224339,0.133604154,0.040552519,0.063363664,0.159275979,0.141588271,0.22523801,0.083725005,0.034240481,0.196773619,0.177179933,0.05338867,0.295361102,0.073973492,0.210428834,0.140181288,0.107062645,0.095703907,0.260104209,0.035246734
256.7999878,0.009553545,0.32951206,0.392595023,0.074320123,0.362404466,0.122537442,0.279682517,0.08526779,0.171229959,0.022463854,0.114189915,0.034700442,0.13324815,0.042243958,0.063467644,0.163191646,0.143947706,0.228006274,0.086477309,0.035878759,0.19902657,0.177799627,0.054631874,0.297278136,0.074192852,0.212515473,0.143822417,0.10900417,0.095991671,0.261050582,0.035632931
255.9999847,0.005714378,0.330886871,0.392707467,0.074318744,0.364424884,0.122938633,0.280885786,0.083209954,0.169963285,0.023101173,0.114424191,0.033691671,0.131966516,0.04267538,0.062867612,0.161984071,0.144403294,0.227687776,0.082013428,0.034201574,0.198855177,0.179631695,0.053405736,0.296594501,0.072776005,0.212893352,0.140643254,0.106162772,0.095318027,0.26234889,0.034459092
255.1999969,0.008325527,0.333634287,0.394670755,0.074747093,0.367899299,0.123548366,0.285589576,0.087291248,0.172699958,0.023803439,0.118033804,0.037561934,0.133590251,0.045124851,0.063455686,0.161063775,0.144281372,0.228253633,0.085082635,0.034842148,0.201768339,0.181702957,0.056325193,0.297725558,0.0765047,0.213649333,0.143999055,0.106843963,0.09706033,0.263618439,0.035706218
254.3999939,0.005522321,0.333384275,0.395813793,0.075785942,0.37138474,0.123916514,0.286372215,0.085918128,0.176972047,0.024551377,0.118486151,0.036135837,0.136911511,0.043368969,0.0649492,0.163981691,0.14506115,0.231488466,0.08440315,0.034583505,0.200588793,0.18229048,0.054740887,0.299578577,0.073097877,0.215954378,0.143971652,0.108709581,0.09740445,0.268017948,0.036660336
253.5999908,0.005827334,0.334811479,0.398528069,0.073667653,0.370808423,0.124755845,0.290185034,0.08611393,0.173994273,0.024717538,0.11843919,0.035903949,0.134684905,0.043767441,0.064262532,0.164470255,0.145734415,0.232355163,0.087757647,0.034456849,0.199733481,0.181046575,0.053292055,0.304025561,0.075340092,0.218600139,0.14525941,0.109146424,0.098977223,0.26656121,0.03635034
