wavelength (nm),DOMBlank1,DOMSTD21,DOM12282,DOM12486,DOM12602,DOM12622,DOMBlank2,DOM12629,DOM12636,DOM12682,DOM12785,DOM12812,DOM12815,DOM12847,DOM12941,DOM13373,DOMBlank3,DOM13374,DOM12196,DOM12220,DOM12227,DOM12228,DOM12772,DOM12827,DOM12996,DOM13171,DOM13241,DOMBlank4
848,-0.009455537,-0.012690165,-0.020722538,-0.021078128,-0.023651904,-0.02386282,-0.021634931,-0.025730798,-0.02368632,-0.022804858,-0.026626021,-0.027116084,-0.025679514,-0.02413642,-0.029005408,-0.027355708,-0.026794953,-0.027980838,-0.025428904,-0.025027893,-0.028141966,-0.027569836,-0.023413908,-0.025743827,-0.028180977,-0.024446996,-0.027780462,-0.029352637
847.2000122,-0.007433475,-0.009963886,-0.018945813,-0.019223865,-0.01951471,-0.02455675,-0.022303116,-0.023757203,-0.023654062,-0.024643144,-0.026040772,-0.026083775,-0.02553514,-0.025971871,-0.024583707,-0.026552243,-0.026666677,-0.025074124,-0.022320427,-0.026693894,-0.028163219,-0.026018439,-0.026839342,-0.027340686,-0.027474547,-0.024846392,-0.025890715,-0.026431009
846.4000244,-0.007235303,-0.008135084,-0.020814734,-0.019558661,-0.021022344,-0.021570696,-0.021102689,-0.02135206,-0.02559147,-0.023248464,-0.021881683,-0.021862926,-0.022484111,-0.023971301,-0.023139801,-0.024496224,-0.022590823,-0.021006905,-0.024093959,-0.024175549,-0.022541575,-0.021546606,-0.021621976,-0.025949974,-0.02443897,-0.021490192,-0.025462838,-0.023245715
845.5999756,-0.008650866,-0.0103339,-0.019842355,-0.020957476,-0.023742743,-0.022156583,-0.022985645,-0.023150256,-0.025567504,-0.024788449,-0.023859929,-0.029788932,-0.024959955,-0.027504871,-0.026213733,-0.027722279,-0.026598848,-0.026176544,-0.024503516,-0.029391056,-0.024460893,-0.026203645,-0.025678683,-0.025576778,-0.024958391,-0.024714556,-0.028152738,-0.027629595
844.7999878,-0.008814102,-0.013831753,-0.017304096,-0.023126254,-0.02129991,-0.021329042,-0.022605224,-0.022943856,-0.025410986,-0.024233425,-0.026310861,-0.02397429,-0.024661535,-0.023966892,-0.029532993,-0.026393106,-0.026093623,-0.023403851,-0.025705229,-0.026891025,-0.024749963,-0.026964987,-0.024524016,-0.026233181,-0.023054777,-0.025448484,-0.026843576,-0.028942933
844,-0.005990494,-0.009248453,-0.018765865,-0.020406967,-0.022875689,-0.022689845,-0.024781309,-0.022661885,-0.023976445,-0.025047101,-0.028062575,-0.024283659,-0.024976769,-0.025826961,-0.027663747,-0.028471073,-0.026911804,-0.022324607,-0.022563104,-0.026192289,-0.027127173,-0.022749051,-0.023421707,-0.026350865,-0.027542481,-0.022839341,-0.02662904,-0.025961092
843.2000122,-0.007955582,-0.011913534,-0.020959498,-0.018854164,-0.01941001,-0.02091115,-0.019688854,-0.020780977,-0.018390115,-0.02594851,-0.023264118,-0.02319232,-0.021549266,-0.019990562,-0.024376862,-0.024768937,-0.024131229,-0.020993093,-0.02610747,-0.026404409,-0.023666123,-0.024219422,-0.023040785,-0.026247656,-0.023836358,-0.022896267,-0.024787325,-0.02562017
842.4000244,-0.007931537,-0.011678692,-0.016932705,-0.020995906,-0.018291201,-0.021672362,-0.022008525,-0.023715537,-0.021625819,-0.022819154,-0.024716267,-0.022475164,-0.027696973,-0.025254507,-0.02714517,-0.022605814,-0.023276974,-0.024426294,-0.024337996,-0.02493351,-0.02730369,-0.02744665,-0.024689807,-0.024031263,-0.020756496,-0.025083166,-0.02441768,-0.023443142
841.5999756,-0.008999994,-0.010830063,-0.015491669,-0.021432195,-0.019034173,-0.018938825,-0.021065256,-0.023606796,-0.022133116,-0.024182551,-0.022426935,-0.024624018,-0.024451841,-0.025462497,-0.026584774,-0.023011521,-0.024020486,-0.021357531,-0.024923343,-0.024761846,-0.02787384,-0.024903495,-0.022445716,-0.024401871,-0.023766419,-0.02204996,-0.02361979,-0.024105273
840.7999878,-0.01067112,-0.014832827,-0.018612282,-0.024165608,-0.022807904,-0.022983583,-0.023289585,-0.025870813,-0.025993912,-0.025913395,-0.026778793,-0.02491474,-0.027108692,-0.028978482,-0.027917147,-0.030529059,-0.02451472,-0.026788186,-0.026250288,-0.027771138,-0.028654946,-0.025520397,-0.023797149,-0.027112242,-0.024992118,-0.027807657,-0.02576183,-0.025641106
840,-0.007654398,-0.010001731,-0.018311303,-0.019566976,-0.018528549,-0.021132227,-0.021209642,-0.020749735,-0.021841953,-0.023029443,-0.026893215,-0.023355676,-0.023427151,-0.025282837,-0.025585663,-0.023669554,-0.024668824,-0.022005817,-0.025546759,-0.02291606,-0.02416311,-0.024083527,-0.020794844,-0.023550846,-0.024710007,-0.025074124,-0.022972044,-0.024527637
839.2000122,-0.007406094,-0.011019839,-0.016136395,-0.019946307,-0.02234659,-0.020226339,-0.021102689,-0.02124371,-0.021236857,-0.022779953,-0.02243308,-0.02621193,-0.018413836,-0.022491682,-0.025514198,-0.024816126,-0.023589389,-0.020077225,-0.022362374,-0.026342193,-0.023905059,-0.023007741,-0.024247281,-0.024983222,-0.023568254,-0.024257956,-0.026450494,-0.021696102
838.4000244,-0.006778341,-0.009747628,-0.019753467,-0.024027148,-0.020763407,-0.022681296,-0.023389673,-0.023450745,-0.021701617,-0.02351436,-0.02456316,-0.026517956,-0.024802092,-0.026414055,-0.027215198,-0.027281521,-0.028831715,-0.025523962,-0.02768206,-0.026761903,-0.027785754,-0.02765034,-0.024147293,-0.02548803,-0.02662524,-0.026174448,-0.026800696,-0.025341494
837.5999756,-0.004642493,-0.009966264,-0.017904012,-0.018599186,-0.020465052,-0.02301643,-0.023554426,-0.022920284,-0.018557718,-0.022049764,-0.022630533,-0.02449456,-0.024771335,-0.023090074,-0.025148446,-0.024597013,-0.02348871,-0.024411121,-0.023721272,-0.024094597,-0.024820477,-0.024327815,-0.020279311,-0.021228574,-0.024725951,-0.022800142,-0.025048323,-0.026197553
836.7999878,-0.006989204,-0.009226558,-0.017874846,-0.017596327,-0.015918897,-0.01826941,-0.021527786,-0.022188511,-0.02478219,-0.021413321,-0.021386608,-0.022512918,-0.024794122,-0.023282224,-0.024996223,-0.024860961,-0.025140336,-0.021910824,-0.019462042,-0.023116877,-0.026721692,-0.023547854,-0.01856382,-0.024047967,-0.024062319,-0.021138441,-0.023651807,-0.022484947
836,-0.008267731,-0.01405531,-0.021547049,-0.02051913,-0.022071956,-0.021414798,-0.02382136,-0.023839248,-0.022822101,-0.024368834,-0.023710489,-0.029136287,-0.02615105,-0.0247973,-0.023645679,-0.026047792,-0.022815125,-0.026633665,-0.026038675,-0.025047394,-0.024915911,-0.024176577,-0.024056686,-0.025699912,-0.021620449,-0.024582973,-0.030187408,-0.025205119
835.2000122,-0.004797564,-0.009194981,-0.018439341,-0.018891044,-0.021440277,-0.021928003,-0.020612551,-0.019199347,-0.022880061,-0.02228664,-0.023674358,-0.025931636,-0.024906477,-0.023626948,-0.024593394,-0.02271805,-0.020844687,-0.025358979,-0.022972584,-0.025829155,-0.024270145,-0.02480972,-0.023281537,-0.024317779,-0.025343986,-0.024089649,-0.024746003,-0.024498133
834.4000244,-0.006777933,-0.011840037,-0.018594028,-0.019695286,-0.020126903,-0.023495624,-0.022087604,-0.020080043,-0.018459486,-0.023142256,-0.024793584,-0.02356188,-0.024184119,-0.023599932,-0.023943277,-0.024823314,-0.025391404,-0.02349999,-0.023229079,-0.026972432,-0.026587015,-0.024085682,-0.020015726,-0.025996935,-0.023476839,-0.022876181,-0.024235237,-0.025617143
833.5999756,-0.006586854,-0.009766257,-0.019063061,-0.019300135,-0.021754114,-0.019618293,-0.02124726,-0.023751371,-0.021261211,-0.023128707,-0.023845913,-0.023535203,-0.023469776,-0.024754023,-0.025278587,-0.025748853,-0.026960997,-0.024743753,-0.023331881,-0.023455799,-0.025465133,-0.024528079,-0.022642327,-0.024524653,-0.023816263,-0.025344767,-0.025126068,-0.022545163
832.7999878,-0.006799646,-0.010710571,-0.020052409,-0.019118056,-0.022114763,-0.022651959,-0.017828489,-0.022249999,-0.02130829,-0.024126822,-0.023230404,-0.023437109,-0.028472334,-0.022840571,-0.024212714,-0.025219921,-0.025325574,-0.02634765,-0.02379911,-0.025270334,-0.026018782,-0.021136863,-0.024058105,-0.02511395,-0.025357708,-0.025484858,-0.027167736,-0.023289977
832,-0.010300534,-0.014021575,-0.021909101,-0.024056735,-0.025370894,-0.026722178,-0.026783708,-0.026939638,-0.026301309,-0.028671181,-0.028390724,-0.028205285,-0.02936459,-0.026735468,-0.031333394,-0.028423214,-0.025948608,-0.028206013,-0.026675003,-0.029783566,-0.028355127,-0.029872067,-0.02506616,-0.028019913,-0.0304098,-0.027648591,-0.028116006,-0.026807753
831.2000122,-0.008091892,-0.013158332,-0.020172916,-0.017117096,-0.021409674,-0.019124595,-0.022113927,-0.024078874,-0.023974044,-0.023718625,-0.023908146,-0.026884893,-0.02731565,-0.025758024,-0.026841192,-0.02717182,-0.026085921,-0.023607826,-0.023184957,-0.024853334,-0.023189964,-0.025112923,-0.02471436,-0.023966402,-0.026354665,-0.026165431,-0.025344424,-0.02491953
830.4000244,-0.010069167,-0.014442039,-0.018202392,-0.02188877,-0.020953136,-0.025833352,-0.024066335,-0.023265736,-0.026155924,-0.027123136,-0.025444675,-0.027996322,-0.026184198,-0.02636217,-0.028209312,-0.023928186,-0.026550101,-0.02356546,-0.026686445,-0.024615407,-0.030527661,-0.024238763,-0.027096385,-0.025752999,-0.027814552,-0.025920076,-0.027234551,-0.026866449
829.5999756,-0.00547246,-0.007253174,-0.018912356,-0.0192465,-0.022318214,-0.02176347,-0.019062862,-0.02336745,-0.02246012,-0.02396694,-0.02091934,-0.02300288,-0.024597993,-0.022052864,-0.024515552,-0.02384557,-0.025785591,-0.022617755,-0.023904471,-0.025417821,-0.022708172,-0.023888938,-0.023219068,-0.023069406,-0.023565508,-0.023148686,-0.027174495,-0.023301901
828.7999878,-0.009185604,-0.012773222,-0.020661773,-0.022641001,-0.02328831,-0.023951998,-0.023160072,-0.022584779,-0.025594937,-0.025552958,-0.024753729,-0.028134203,-0.025111018,-0.026331959,-0.024426686,-0.026541675,-0.026567876,-0.023972623,-0.026660202,-0.025871545,-0.02461849,-0.026636489,-0.021777749,-0.027949819,-0.027670499,-0.026648371,-0.028128089,-0.026688149
828,-0.00696047,-0.012452472,-0.020380292,-0.020273183,-0.019844729,-0.02195419,-0.020122701,-0.022607042,-0.023941955,-0.024247674,-0.024027295,-0.024793437,-0.026550442,-0.026111271,-0.027009796,-0.025435692,-0.026712637,-0.027104653,-0.02371544,-0.026159385,-0.025952119,-0.023722302,-0.024328059,-0.025833936,-0.026939686,-0.025306281,-0.026382389,-0.02519618
827.2000122,-0.006667722,-0.010177861,-0.01705219,-0.01990734,-0.018440779,-0.021260669,-0.019671537,-0.020754572,-0.023145741,-0.027253173,-0.025522303,-0.023088798,-0.02547651,-0.022961829,-0.026481524,-0.024624506,-0.025786078,-0.021442149,-0.024626952,-0.02372838,-0.022898773,-0.025795007,-0.025256265,-0.024843946,-0.02384606,-0.02399604,-0.02675421,-0.024029695
826.4000244,-0.005086612,-0.010181907,-0.015451551,-0.020055968,-0.019758463,-0.019113202,-0.01972324,-0.02230287,-0.021526061,-0.022990752,-0.0212304,-0.023940191,-0.026046963,-0.02335857,-0.02543701,-0.025159538,-0.024291344,-0.023943374,-0.02194725,-0.021666354,-0.024381414,-0.022342753,-0.022851376,-0.022536807,-0.022205334,-0.024766786,-0.022265786,-0.022005621
825.5999756,-0.01103049,-0.010251338,-0.020395556,-0.020179689,-0.024231173,-0.023949107,-0.022462135,-0.024872109,-0.026402801,-0.025847204,-0.024745416,-0.027016705,-0.026459847,-0.026544159,-0.027440574,-0.026712734,-0.027027262,-0.025084728,-0.02380847,-0.027299218,-0.027558224,-0.026917985,-0.024203558,-0.02577881,-0.026976274,-0.029054753,-0.028373556,-0.02865698
824.7999878,-0.009789289,-0.012524458,-0.019718885,-0.021631433,-0.021213142,-0.019103985,-0.021080742,-0.023973016,-0.025641497,-0.023302736,-0.022821069,-0.024991043,-0.025845839,-0.026038529,-0.027017629,-0.026418099,-0.025970602,-0.026021805,-0.024872305,-0.024620496,-0.025693372,-0.02485265,-0.021615917,-0.023823369,-0.026808679,-0.024810454,-0.025345059,-0.026673639
824,-0.006039461,-0.012233726,-0.018365303,-0.019735064,-0.021608774,-0.021201162,-0.022378355,-0.022612153,-0.022468133,-0.02400339,-0.023079176,-0.025888618,-0.027121531,-0.023278691,-0.026011856,-0.027711155,-0.025520593,-0.023702988,-0.023352584,-0.026168549,-0.026717845,-0.025288014,-0.023333598,-0.024598042,-0.024193764,-0.023916524,-0.02559391,-0.025772905
823.2000122,-0.013207701,-0.015265502,-0.020582778,-0.022449698,-0.020937892,-0.02153483,-0.024225445,-0.02448448,-0.023709754,-0.024965724,-0.025478169,-0.027130822,-0.026919492,-0.022875542,-0.025805935,-0.027189473,-0.023677496,-0.025935343,-0.025420653,-0.026709035,-0.027736655,-0.027210189,-0.024298785,-0.026219923,-0.025342716,-0.024949837,-0.026953554,-0.025587615
822.4000244,-0.00923781,-0.012962603,-0.016471682,-0.021523401,-0.024386602,-0.023189424,-0.02256556,-0.023689654,-0.022736866,-0.02519618,-0.024026953,-0.027641498,-0.02518631,-0.02557385,-0.027173813,-0.025114,-0.02645332,-0.023611061,-0.023892514,-0.023199141,-0.026245998,-0.025880473,-0.023190307,-0.027241699,-0.025735727,-0.025434177,-0.026683232,-0.026348818
821.5999756,-0.006387529,-0.011959168,-0.019524114,-0.020344922,-0.017949367,-0.022590578,-0.022572836,-0.020470139,-0.021989133,-0.022661345,-0.02105983,-0.024633361,-0.023573158,-0.02459217,-0.02666994,-0.024362372,-0.022846563,-0.025474655,-0.023960033,-0.026384726,-0.026426721,-0.023773476,-0.023744948,-0.022840424,-0.02475143,-0.025366645,-0.024482964,-0.025412157
820.7999878,-0.009294976,-0.014082776,-0.020692922,-0.021737026,-0.024458105,-0.023409786,-0.022025453,-0.024254724,-0.025759391,-0.024825856,-0.026329378,-0.026777722,-0.028034134,-0.02544033,-0.026636781,-0.026960414,-0.026572796,-0.027448691,-0.02478444,-0.02666585,-0.028497305,-0.025049299,-0.02524166,-0.026446158,-0.025638033,-0.027968945,-0.028548403,-0.027001478
820,-0.008083559,-0.011682623,-0.018510789,-0.019532181,-0.021258648,-0.0212726,-0.021163886,-0.022259688,-0.01957321,-0.021903489,-0.022050451,-0.024814513,-0.023211166,-0.024923293,-0.024612669,-0.023143727,-0.022037953,-0.021471122,-0.022720162,-0.022677856,-0.024224857,-0.025340419,-0.021414354,-0.023475172,-0.023969488,-0.026325868,-0.023767741,-0.024775051
819.2000122,-0.002768977,-0.009503659,-0.014917675,-0.019484565,-0.019696029,-0.019103985,-0.018596211,-0.022270901,-0.023154624,-0.022937177,-0.025013134,-0.02384503,-0.021883849,-0.02073863,-0.022074072,-0.025054773,-0.023549816,-0.02276659,-0.022825981,-0.024608461,-0.020625141,-0.024198513,-0.018421279,-0.023392273,-0.025237702,-0.023350524,-0.023815921,-0.02374441
818.4000244,-0.00890338,-0.010862835,-0.016589351,-0.020045588,-0.020440308,-0.022215467,-0.021379611,-0.024937078,-0.026775969,-0.024073828,-0.02442972,-0.025928076,-0.025134033,-0.024035916,-0.026640823,-0.026814325,-0.029095378,-0.025853058,-0.0265988,-0.023634057,-0.02592632,-0.025349895,-0.024634974,-0.022716232,-0.02534374,-0.025872277,-0.024609244,-0.026537243
817.5999756,-0.008402624,-0.009944456,-0.016473528,-0.019032983,-0.020335289,-0.022188511,-0.020462878,-0.020703781,-0.022750819,-0.023446478,-0.020891661,-0.023014272,-0.022184674,-0.021973483,-0.024717931,-0.025968896,-0.024134854,-0.02472282,-0.025165644,-0.022510165,-0.02536137,-0.023668623,-0.019723142,-0.022342656,-0.024003733,-0.021976633,-0.022536218,-0.022725763
816.7999878,-0.006965972,-0.012178204,-0.0173427,-0.02021181,-0.020392148,-0.022148073,-0.022432096,-0.020864919,-0.026060568,-0.026234545,-0.02638307,-0.026437635,-0.0252463,-0.023439808,-0.026781665,-0.026233083,-0.026919102,-0.024883647,-0.023612581,-0.023882421,-0.025658725,-0.025892422,-0.020687837,-0.0255615,-0.02769872,-0.023501461,-0.025480708,-0.026042966
816,-0.011241468,-0.013714489,-0.019759651,-0.022542411,-0.022980293,-0.023755144,-0.024087494,-0.024646569,-0.026313201,-0.025854912,-0.024976525,-0.0258913,-0.026074365,-0.026299506,-0.026408112,-0.028053256,-0.027319102,-0.028228039,-0.024378672,-0.026075438,-0.024934096,-0.028943563,-0.025979966,-0.024577983,-0.025700545,-0.029285325,-0.028946904,-0.023894867
815.2000122,-0.009197465,-0.010652076,-0.018504685,-0.020434627,-0.021348953,-0.02246779,-0.020999162,-0.022473492,-0.024047967,-0.024998765,-0.024569763,-0.021890396,-0.025670974,-0.023196688,-0.028131437,-0.023397669,-0.026333909,-0.026379757,-0.02523404,-0.02250289,-0.023825968,-0.024493141,-0.021502461,-0.023905501,-0.026147444,-0.024693476,-0.024378721,-0.024207084
814.4000244,-0.005497613,-0.010689659,-0.016529549,-0.019336682,-0.02030436,-0.020566585,-0.019621659,-0.020206522,-0.020877106,-0.024535222,-0.024014363,-0.024855388,-0.024340933,-0.023517646,-0.025904957,-0.02591398,-0.02583174,-0.024233425,-0.020788971,-0.025019782,-0.025096506,-0.023693379,-0.02293708,-0.023650875,-0.025167404,-0.022382535,-0.024233425,-0.022760645
813.5999756,-0.009206943,-0.012083302,-0.01819559,-0.02461981,-0.023375692,-0.025294852,-0.026257597,-0.025332117,-0.025799543,-0.023626801,-0.026083238,-0.028616074,-0.025905397,-0.025547344,-0.02726499,-0.027410926,-0.025944658,-0.026081191,-0.024135735,-0.027273886,-0.029390959,-0.026464524,-0.026625874,-0.02875681,-0.026643598,-0.02812309,-0.02717503,-0.026618132
812.7999878,-0.009572843,-0.010186307,-0.020033129,-0.020492313,-0.020464065,-0.023106422,-0.02380362,-0.024552688,-0.025086636,-0.02473896,-0.023220833,-0.024277685,-0.023820626,-0.023712596,-0.024713138,-0.027385116,-0.023831259,-0.024110612,-0.024081225,-0.023247873,-0.025392331,-0.027071286,-0.021394297,-0.025348088,-0.024339709,-0.02360459,-0.02574046,-0.026637999
812,-0.00988606,-0.012695696,-0.017989304,-0.024683742,-0.021979684,-0.025025401,-0.024028569,-0.023798717,-0.024865264,-0.026834134,-0.027195795,-0.025439696,-0.027463272,-0.029088357,-0.026781617,-0.027987683,-0.026738195,-0.025827302,-0.024965234,-0.026272997,-0.02764825,-0.029638713,-0.02652307,-0.026483033,-0.026097231,-0.028833652,-0.028264714,-0.025988938
811.2000122,-0.011015297,-0.011772624,-0.021093022,-0.02320832,-0.025673609,-0.026460432,-0.026136378,-0.027091375,-0.023787934,-0.026258474,-0.026251214,-0.027741026,-0.027869664,-0.027144244,-0.029239926,-0.028602114,-0.025621975,-0.025252553,-0.025830716,-0.026235228,-0.026852092,-0.028569685,-0.022836689,-0.026161384,-0.027136853,-0.027398046,-0.030516995,-0.029260304
810.4000244,-0.007968594,-0.008555394,-0.017728204,-0.018024471,-0.017953044,-0.020131055,-0.021087991,-0.02064711,-0.021994203,-0.023870071,-0.022009607,-0.023763085,-0.023542853,-0.021625178,-0.023631264,-0.023626653,-0.023991192,-0.022988394,-0.022096608,-0.024871033,-0.022901621,-0.022802403,-0.021898026,-0.023316866,-0.02501509,-0.022813406,-0.026089333,-0.021742541
809.5999756,-0.01046603,-0.010391428,-0.018744247,-0.020135898,-0.022207843,-0.024097877,-0.02489005,-0.024494903,-0.024014069,-0.024948811,-0.023326041,-0.027801245,-0.026781373,-0.025038792,-0.025310727,-0.026246047,-0.027205618,-0.025496917,-0.028581416,-0.025993522,-0.027790612,-0.028412789,-0.024286203,-0.025965238,-0.028569685,-0.028073883,-0.026918082,-0.027769582
808.7999878,-0.007884817,-0.012167934,-0.020141434,-0.021483786,-0.0214896,-0.022974448,-0.02352152,-0.02484248,-0.022936687,-0.023646757,-0.024870545,-0.025102418,-0.025718406,-0.026177226,-0.026581172,-0.026832918,-0.026586333,-0.025296513,-0.025953874,-0.025994351,-0.027311565,-0.029225405,-0.025910664,-0.026561935,-0.024513986,-0.024377497,-0.026712831,-0.026061933
808,-0.009719076,-0.013056962,-0.020489894,-0.022581927,-0.024032831,-0.02487074,-0.023599932,-0.026071293,-0.025483832,-0.024929356,-0.023662152,-0.025790177,-0.028100137,-0.025775393,-0.028037773,-0.028538708,-0.027942488,-0.027782695,-0.026531886,-0.026178883,-0.027269755,-0.026245024,-0.024478657,-0.027531112,-0.024728397,-0.026807072,-0.026298679,-0.027970839
807.2000122,-0.008314613,-0.009967782,-0.018833689,-0.019267401,-0.01961196,-0.022332968,-0.021622321,-0.021114277,-0.02416688,-0.024634974,-0.025772661,-0.026336491,-0.026580442,-0.024545496,-0.023691762,-0.024720034,-0.025895836,-0.02540366,-0.022046909,-0.023343263,-0.025699764,-0.025949389,-0.022612497,-0.025726408,-0.025102956,-0.024880812,-0.026785899,-0.024851916
806.4000244,-0.006174434,-0.009674218,-0.018003758,-0.019938,-0.019582119,-0.020495376,-0.020389086,-0.023206111,-0.022416068,-0.022602128,-0.021863468,-0.024531748,-0.023713725,-0.024175303,-0.023630038,-0.023268092,-0.025024327,-0.021884538,-0.02214212,-0.022514196,-0.024728397,-0.02252963,-0.021165216,-0.021801334,-0.021674629,-0.01993083,-0.025371235,-0.023648668
805.5999756,-0.006784814,-0.01240191,-0.018521355,-0.02216411,-0.021051593,-0.022611514,-0.020652886,-0.022300657,-0.022904027,-0.025070801,-0.022773074,-0.024339514,-0.024932142,-0.024336429,-0.023746077,-0.022409627,-0.025717966,-0.02349793,-0.022243505,-0.025577461,-0.02452348,-0.024814561,-0.022614807,-0.023404537,-0.024043165,-0.023252439,-0.025750462,-0.024233082
804.7999878,-0.011455118,-0.011507859,-0.020716468,-0.02209031,-0.023194233,-0.02271058,-0.024362471,-0.022872889,-0.024636246,-0.027550597,-0.025210004,-0.027699498,-0.026945623,-0.027642129,-0.026524823,-0.028618982,-0.027685849,-0.02759962,-0.024488885,-0.027610259,-0.02620033,-0.026733862,-0.024616826,-0.027266594,-0.025431639,-0.025291042,-0.02760273,-0.027548894
804,-0.008279008,-0.010264838,-0.018246723,-0.020087853,-0.021920374,-0.022603553,-0.02182423,-0.02195099,-0.023417046,-0.022886887,-0.02419587,-0.023652542,-0.024774365,-0.024137156,-0.027176781,-0.026567487,-0.024530085,-0.022891505,-0.024323164,-0.024030283,-0.023694457,-0.027029548,-0.024063151,-0.025243174,-0.025037864,-0.025511464,-0.024307206,-0.026257353
