wavelength (nm),DOMBlank1,DOMSTD18,DOM11874,DOM11875,DOM11901,DOM11906,DOM11933,DOM11949,DOM11950,DOMBlank2,DOM11952,DOM11993,DOM12000,DOM12007,DOM12386,DOM12413,DOM12485,DOM11942,DOM11944,DOMBlank3,DOM11948,DOM12208,DOM12422,DOM12424,DOM12429,DOM12431,DOM12448,DOM12456,DOM12477,DOMBlank4,DOM12495,DOM12522,DOM12524,DOM12526,DOM12527,DOM12563,DOM12576,DOM13289,DOM13293,DOMBlank5,DOM13291,DOM13312,DOM13328,DOM13330,DOM13336,DOM12522 ,DOMBlank6
380.7999878,0.002652022,0.065297149,0.047647864,0.006393475,0.006976374,0.014066218,0.011554738,0.008549902,0.009639236,0.005464123,0.043371599,0.020295797,0.016019491,0.028027702,0.014926915,0.02730011,0.006187804,0.040971681,0.025416575,0.004468331,0.00922766,0.003451465,0.051543042,0.008429505,0.046452548,0.051446252,0.018240623,0.005615664,0.026026528,0.004324824,0.029063461,0.212469921,0.01340434,0.028934309,0.046664257,0.005915101,0.003836186,0.020412855,0.014150665,0.000909601,0.02081448,0.017036179,0.009739055,0.010976896,0.029504063,0.105187774,0.001746565
380,0.002483963,0.065871716,0.048632894,0.007123102,0.007490312,0.014807496,0.011541579,0.009139246,0.009517109,0.005424778,0.043931123,0.021053744,0.017286003,0.028871642,0.015434475,0.027873987,0.007069636,0.041301791,0.025524179,0.005319971,0.009586279,0.004242213,0.052905921,0.009011022,0.047640033,0.052369852,0.018573426,0.006255291,0.027207887,0.005003818,0.029522542,0.215514511,0.014475531,0.029774139,0.048057161,0.006454241,0.004122221,0.02143826,0.014352946,0.001415315,0.021823224,0.017302273,0.010326412,0.011323094,0.030154135,0.107378557,0.002169789
379.1999817,0.001810714,0.066516645,0.048210785,0.006400647,0.007223581,0.014062047,0.011478395,0.008269116,0.009470437,0.005392093,0.043352377,0.020014824,0.016159017,0.027299201,0.014606771,0.026381005,0.006248096,0.040877674,0.025988683,0.003880899,0.008900934,0.00285209,0.052979257,0.00818839,0.047538452,0.052210838,0.018379757,0.005038385,0.026906021,0.004075472,0.029122833,0.216488823,0.013489245,0.029025627,0.047659505,0.005949399,0.00282877,0.020633329,0.013382235,0.00131991,0.020354958,0.017061135,0.009732251,0.011441904,0.029195365,0.108013019,0.001419964
378.3999939,0.002586525,0.067757964,0.049132884,0.00647124,0.006713165,0.01448348,0.011904244,0.008048157,0.009750729,0.004736646,0.044174358,0.020930212,0.01639675,0.028437044,0.01476992,0.027012864,0.006428126,0.041908626,0.025532058,0.00395704,0.009266293,0.003351333,0.053794071,0.00842296,0.049014084,0.052991658,0.018931983,0.005674197,0.026846455,0.004302157,0.030222537,0.22062996,0.013354739,0.029940506,0.048468877,0.006057823,0.004188394,0.021377726,0.01394153,0.001525678,0.021996841,0.017128663,0.010140651,0.011084192,0.029986186,0.109957539,0.001558306
377.6000061,0.001691833,0.068761565,0.04971103,0.006224041,0.006958092,0.014377534,0.011049857,0.00839984,0.008465771,0.005303174,0.044955347,0.02043171,0.016799711,0.028780716,0.014611349,0.027404238,0.006267897,0.042767461,0.025854727,0.004221275,0.009079795,0.003172521,0.054308932,0.008112901,0.048592158,0.05385654,0.018683966,0.006819045,0.027337104,0.003350837,0.029821297,0.223104551,0.013871501,0.030865822,0.048593692,0.005198082,0.003294207,0.021974565,0.014108066,0.001180502,0.021587236,0.016693305,0.010099581,0.010382773,0.030542325,0.110687256,0.000921871
376.7999878,0.001877784,0.069629624,0.050494488,0.006313569,0.007109761,0.014423774,0.011753312,0.00909732,0.009888759,0.004943359,0.045872308,0.021084204,0.016736967,0.029913247,0.015021766,0.028052719,0.006514622,0.043792665,0.026739819,0.004096088,0.009645642,0.003526826,0.055699866,0.00804668,0.049049295,0.054654889,0.01917259,0.005575781,0.027621256,0.003658689,0.03088928,0.22658433,0.014292803,0.031170398,0.048973516,0.005112005,0.003956361,0.021850226,0.014595983,0.001676475,0.022278281,0.017847085,0.010077803,0.01164165,0.0306444,0.112381883,0.001774973
376,0.00128408,0.070117004,0.050615586,0.006788149,0.006575668,0.013715423,0.011376423,0.008600858,0.008625863,0.004479708,0.04537433,0.021503506,0.016591769,0.028943827,0.014982536,0.028380143,0.006372538,0.04412077,0.027107222,0.004313399,0.009236068,0.003673308,0.055450119,0.008955129,0.050255883,0.055281125,0.019573966,0.006436008,0.027792929,0.004115348,0.031114027,0.230242789,0.014796408,0.030954435,0.050207153,0.005587764,0.003469834,0.021827769,0.014176527,0.00141142,0.021941429,0.01761945,0.010352312,0.011660448,0.03099188,0.113833889,0.001483077
375.1999817,0.001915457,0.071752138,0.052129809,0.006991921,0.007496238,0.015407573,0.012112588,0.009380705,0.009504276,0.004661441,0.047558986,0.022229943,0.01687745,0.030482203,0.015657615,0.029568207,0.007382242,0.045134012,0.02812369,0.004645585,0.010313025,0.004846547,0.056891162,0.00937605,0.052157097,0.056771874,0.020066954,0.006216242,0.029384585,0.004992977,0.032252889,0.232985854,0.015388262,0.032420825,0.051698547,0.007031934,0.004298889,0.022053184,0.015226356,0.001950403,0.024415864,0.018574534,0.010445956,0.013184383,0.032300986,0.116382465,0.002644781
374.3999939,0.002239803,0.073680624,0.053015258,0.007106998,0.007832371,0.015890509,0.013090012,0.010465764,0.009994515,0.006124476,0.047987368,0.022613784,0.017423294,0.031082215,0.016339522,0.030334363,0.007939736,0.046071671,0.027583797,0.005148493,0.010650338,0.004518497,0.058436379,0.010153794,0.052601293,0.05754602,0.02075349,0.00675218,0.029403808,0.005001697,0.03280228,0.236254543,0.015846664,0.032566223,0.05205594,0.0069108,0.004027447,0.022759074,0.016326729,0.002700441,0.024742721,0.01922654,0.011602299,0.013100604,0.032632746,0.118319862,0.002948588
373.6000061,0.002768821,0.073965512,0.053745057,0.007267564,0.008219781,0.015693443,0.013053385,0.010188376,0.010110101,0.005602422,0.048382521,0.021915972,0.017394815,0.03113199,0.017080171,0.029970765,0.007322319,0.046452608,0.029312713,0.005658882,0.010789052,0.004201698,0.059246965,0.00951658,0.052560825,0.058813561,0.020715777,0.006455923,0.029977145,0.00571889,0.032919098,0.238406658,0.015750505,0.033343367,0.052903522,0.007150154,0.004687581,0.022602823,0.015136954,0.002692914,0.024506127,0.019065686,0.011453625,0.012179164,0.032763951,0.119609617,0.002384939
372.7999878,0.00287489,0.074149586,0.053720009,0.007271486,0.007978783,0.014912421,0.01244656,0.008978251,0.009743476,0.005443755,0.048364259,0.021873692,0.017353915,0.031688292,0.016237531,0.030527385,0.006924003,0.047055494,0.028529556,0.0044086,0.01098924,0.003795109,0.059745137,0.009065759,0.05411534,0.058602162,0.021426456,0.005869943,0.029667003,0.00513571,0.032786787,0.240811259,0.016303211,0.033761695,0.053946104,0.007342512,0.004371992,0.023269322,0.015518866,0.002130533,0.024283214,0.019650688,0.012077346,0.012245272,0.033771012,0.119521968,0.001296698
372,0.002584364,0.076924644,0.054512147,0.007065873,0.008301754,0.015843039,0.013906809,0.010267513,0.011377008,0.005838012,0.050205961,0.023089107,0.018108955,0.031462498,0.01723733,0.031885676,0.006694211,0.047028318,0.029880967,0.00534332,0.011388514,0.004032203,0.061501794,0.009677112,0.054831628,0.060117573,0.021633787,0.006952095,0.030273687,0.006007348,0.033737693,0.244319707,0.01579842,0.034539778,0.054653864,0.007343881,0.004310967,0.02305362,0.016010467,0.002799198,0.026242832,0.020604339,0.01181494,0.012620918,0.034304459,0.121304646,0.002927035
371.1999817,0.002053202,0.076440215,0.055189673,0.006219104,0.007909129,0.016087556,0.012465927,0.009505758,0.010126978,0.005427241,0.050110485,0.023823181,0.017551683,0.032238781,0.016635528,0.031648308,0.006154143,0.047921315,0.029426271,0.004497807,0.009602581,0.003855747,0.059960779,0.008904422,0.055033091,0.060273111,0.021011874,0.005505752,0.029976729,0.004823225,0.034315269,0.247282609,0.015697226,0.033565164,0.054605424,0.00687732,0.002751784,0.023414228,0.015581219,0.00093575,0.024859063,0.018629111,0.011268524,0.012061005,0.034357604,0.122316584,0.002079862
370.3999939,0.002403576,0.077886708,0.056811258,0.008321543,0.008414988,0.015954928,0.013378497,0.010605294,0.012002855,0.006713612,0.050876912,0.023435101,0.018359909,0.033564072,0.017080413,0.032317523,0.00791203,0.049259923,0.029446356,0.005663629,0.010511642,0.004498252,0.061633158,0.009784724,0.055422209,0.061339192,0.021837568,0.007563138,0.031954352,0.005227425,0.035030477,0.250808626,0.0166447,0.03540631,0.056677863,0.007561663,0.004352669,0.02467397,0.015805829,0.00286319,0.025492553,0.02007045,0.012256322,0.012805424,0.03532479,0.125425175,0.002333458
369.6000061,0.002479563,0.078216076,0.055726085,0.00757133,0.008111925,0.015955357,0.013441611,0.010081857,0.011278327,0.005802096,0.050772849,0.024836067,0.018335769,0.033089973,0.016506497,0.032340806,0.007119813,0.049868114,0.030220594,0.005035347,0.009807467,0.003901663,0.062129088,0.009606155,0.055978373,0.062267393,0.021947855,0.006462675,0.031200437,0.005784048,0.034787819,0.253630519,0.016591661,0.034642939,0.057040032,0.007397908,0.002738576,0.025144808,0.016589267,0.002389911,0.026054645,0.020286331,0.011478662,0.012988727,0.035683624,0.126601696,0.001665769
368.7999878,0.002949865,0.08061517,0.056195777,0.007621698,0.007167655,0.016709313,0.013285233,0.010625985,0.0102545,0.005307497,0.052900102,0.023391336,0.01831476,0.033913814,0.017252063,0.032127663,0.007141602,0.050621953,0.030286927,0.005400716,0.010422835,0.004402978,0.064288072,0.010333277,0.057753596,0.06488625,0.022326458,0.006431673,0.031629626,0.005193943,0.035739411,0.256997764,0.016819514,0.036843933,0.058152143,0.007829419,0.004100766,0.023997108,0.01672513,0.002600717,0.026867522,0.020770082,0.013061307,0.01334956,0.037421316,0.128214598,0.002630041
368,0.001387735,0.079337157,0.057290193,0.00697398,0.008131758,0.01643686,0.013953185,0.010483293,0.010898001,0.005309699,0.052911561,0.023959493,0.019185795,0.03426538,0.017381288,0.032777071,0.007492972,0.050403804,0.030349908,0.004826601,0.009807334,0.003567279,0.063740894,0.010166195,0.057862978,0.064141802,0.02169003,0.00633424,0.031576507,0.004690616,0.035708889,0.25963226,0.015541053,0.036473438,0.057667326,0.00694231,0.003944684,0.025535928,0.016083581,0.002822986,0.02619243,0.020419121,0.011362658,0.013167999,0.037258822,0.127610147,0.001680321
367.1999817,0.002696143,0.082339376,0.058394831,0.00826938,0.008540767,0.018610982,0.014195463,0.011050866,0.012491209,0.005962207,0.053720184,0.025090693,0.020887105,0.03544746,0.01849738,0.034283672,0.007189235,0.051639065,0.031962458,0.005580789,0.011095239,0.005526175,0.066396281,0.009930815,0.058932669,0.064879157,0.02294087,0.007422159,0.032182075,0.005838511,0.036992118,0.263762057,0.017187234,0.037092477,0.059884943,0.008060235,0.004054307,0.025949385,0.016975824,0.002721228,0.027267585,0.02134235,0.013191,0.014332478,0.038454123,0.132066086,0.002660617
366.3999939,0.002172338,0.08244662,0.058971748,0.007101789,0.00784642,0.016644808,0.01348492,0.010821003,0.010277055,0.005577459,0.053361066,0.025182085,0.019818587,0.034732547,0.017924529,0.034215216,0.007534796,0.052107945,0.031104211,0.005060724,0.010037137,0.004177809,0.066871986,0.009281155,0.059211303,0.065774724,0.023073521,0.006849181,0.032303244,0.00566292,0.036515389,0.26697886,0.017436445,0.036969624,0.059933882,0.007276751,0.004844401,0.025276678,0.016037675,0.002551814,0.026827153,0.021202698,0.012891145,0.012834751,0.037560437,0.131954312,0.001381087
365.6000061,0.002454493,0.083930127,0.059828877,0.005735992,0.008489765,0.017711492,0.014326164,0.010729241,0.011694538,0.005875637,0.05440921,0.025927622,0.019380581,0.035629053,0.018761126,0.033847403,0.007935914,0.05270857,0.033095058,0.005242149,0.011792304,0.004283961,0.067643583,0.010585056,0.059372395,0.06558881,0.023555003,0.007233241,0.033923641,0.006053545,0.037321527,0.270721108,0.017617671,0.038249463,0.060965739,0.008308957,0.004498906,0.026430411,0.017045198,0.002418361,0.027602691,0.02286984,0.013374627,0.013313524,0.038682368,0.134323776,0.002017676
364.7999878,0.002168878,0.084187686,0.060290717,0.007192288,0.007562085,0.017102115,0.014317014,0.011576963,0.010588823,0.006357329,0.054932408,0.026400646,0.01967073,0.036179472,0.018847818,0.034791496,0.008206222,0.052891534,0.033046231,0.00521147,0.011513269,0.004276824,0.067941122,0.011003923,0.061018076,0.067012325,0.024073849,0.007608842,0.033624485,0.00542462,0.039065883,0.272137672,0.018214706,0.039358664,0.061365608,0.007799373,0.004329059,0.025962906,0.01769297,0.003395787,0.027224671,0.022334661,0.013605551,0.013828475,0.038997997,0.135903478,0.002030576
364,0.002185685,0.086937904,0.061882813,0.007398303,0.008390471,0.018245455,0.014640344,0.01155721,0.011952403,0.00583531,0.057042543,0.026567874,0.020419447,0.035828799,0.019354001,0.034417704,0.008439112,0.055125598,0.033778485,0.005847799,0.011138314,0.004664737,0.069059931,0.010411805,0.063025966,0.068305142,0.024810715,0.007397118,0.034175839,0.006002283,0.039005812,0.276833832,0.018255794,0.039938804,0.06398391,0.009841068,0.004475262,0.027204359,0.01796273,0.004339936,0.028560435,0.023146495,0.013006411,0.014559817,0.039083157,0.137020633,0.002550069
363.1999817,0.003190044,0.085387893,0.063086994,0.007958138,0.007831211,0.015572901,0.014166445,0.011249157,0.011473027,0.00686446,0.056093439,0.026332788,0.021000028,0.037034992,0.018236006,0.035009515,0.007389456,0.054645788,0.032857753,0.004576621,0.011079306,0.004389747,0.069732919,0.010386829,0.062956177,0.069349177,0.024000226,0.00583733,0.033209916,0.005071199,0.037908103,0.278667241,0.018534658,0.040472582,0.064159982,0.00864638,0.003918667,0.027326161,0.017947838,0.00280506,0.029290533,0.023337767,0.013090199,0.01465416,0.039238032,0.139797747,0.001468714
362.3999939,0.001251369,0.08661367,0.063276723,0.007018938,0.006610623,0.015845617,0.013380687,0.009517135,0.009965564,0.006598507,0.056611832,0.025202001,0.019577865,0.03646668,0.018288706,0.03363486,0.006531098,0.054999772,0.032747399,0.004228803,0.010850516,0.003016877,0.069793105,0.010002939,0.063347548,0.069243692,0.023300702,0.006257943,0.034224428,0.003551724,0.037942763,0.282515883,0.01786737,0.038643941,0.063898161,0.007983318,0.003595441,0.025079668,0.016587062,0.001519002,0.028216165,0.021314127,0.011429439,0.012436437,0.040514495,0.140164137,0.000483456
361.6000061,0.003061739,0.090232991,0.06513571,0.008731603,0.008978437,0.018749315,0.015345996,0.013155672,0.012086875,0.007508327,0.060988318,0.028939566,0.022027884,0.039529115,0.021282617,0.037019458,0.008795021,0.057578824,0.03573427,0.005468369,0.013876366,0.004628971,0.072500587,0.01164141,0.064871341,0.071817033,0.025397364,0.008416387,0.037269656,0.005464935,0.039564416,0.287145853,0.019305935,0.041325308,0.067217559,0.009354413,0.006673786,0.029388489,0.018513938,0.002593634,0.028719537,0.024502458,0.014893802,0.014612286,0.041240815,0.143100321,0.00385849
360.7999878,0.000930354,0.088051729,0.063551329,0.006909169,0.00629936,0.016062466,0.013957889,0.009675021,0.011335636,0.005008165,0.057267006,0.025639413,0.02054506,0.037148867,0.018225882,0.03643335,0.00587834,0.056173034,0.034569547,0.004284876,0.010919953,0.002965007,0.071203381,0.011057717,0.063437775,0.070723884,0.024921894,0.007191182,0.035760101,0.002854539,0.039371643,0.288368046,0.018215707,0.040468659,0.06480778,0.00816858,0.002921276,0.027465837,0.018295806,0.001380101,0.027642526,0.023464281,0.013065736,0.013359944,0.041315854,0.143198431,0.001516352
360,0.005411908,0.091566212,0.06779927,0.010488809,0.009197755,0.019285612,0.018225558,0.012759943,0.013347745,0.008121895,0.061114252,0.028233292,0.023014069,0.041546974,0.022646319,0.038541894,0.010979895,0.060291581,0.037380885,0.006574302,0.014317629,0.006438951,0.074567162,0.012831498,0.06891413,0.075249858,0.029353952,0.009468003,0.037926495,0.007341064,0.042595506,0.295671403,0.022581199,0.043435164,0.068637788,0.010287604,0.006047717,0.030188959,0.020563109,0.005785254,0.031047374,0.026366564,0.016618207,0.016614817,0.044438288,0.149092838,0.004036357
359.1999817,0.002152177,0.091945671,0.066399537,0.005813849,0.008040589,0.0179991,0.015075523,0.010505595,0.012059728,0.005864722,0.060789343,0.028993996,0.021930892,0.038992815,0.020664329,0.03722794,0.007548809,0.057358485,0.034319166,0.005772663,0.012721878,0.004265086,0.074529789,0.010690399,0.068658315,0.073746182,0.02647421,0.008204692,0.036383551,0.005108757,0.041116528,0.296402305,0.019121489,0.041656427,0.068223357,0.007439249,0.005892797,0.027907912,0.017675094,0.002553298,0.031168563,0.023616334,0.014067609,0.014677828,0.042836968,0.149176762,0.003080457
358.3999939,0.003220112,0.093104601,0.068026036,0.005915626,0.008277137,0.018173354,0.015111813,0.012964483,0.011307365,0.006505951,0.059182853,0.027303556,0.020756152,0.039242566,0.019566085,0.037913669,0.008305395,0.058375672,0.035195701,0.006157504,0.013052691,0.004196915,0.07498388,0.012855548,0.066982999,0.076800957,0.025763331,0.007573043,0.037774038,0.005779536,0.041305177,0.299676061,0.02038689,0.041912247,0.068118081,0.007855566,0.007012861,0.02984079,0.019032905,0.003436488,0.03043103,0.023533195,0.015511489,0.014786686,0.043258425,0.150043488,0.001927573
357.6000061,0.003252555,0.096734889,0.068865657,0.008670622,0.009471098,0.01961204,0.016023628,0.011750599,0.013342647,0.006379447,0.063788354,0.029170392,0.023371449,0.042463612,0.021735992,0.039076332,0.012246683,0.061515868,0.038531315,0.005727703,0.013816823,0.004626773,0.078776166,0.013679089,0.068148427,0.078202285,0.02928721,0.00839472,0.038837831,0.00614695,0.046032786,0.307277054,0.021860598,0.044458821,0.072692387,0.00929197,0.005780585,0.03015716,0.021394638,0.004837831,0.03336215,0.026444359,0.016134784,0.016822124,0.046455488,0.153111398,0.00414642
356.7999878,0.004272537,0.095715716,0.070905462,0.008475828,0.00986768,0.020141242,0.016908078,0.012732513,0.012234329,0.008005413,0.064352728,0.029141575,0.024322936,0.041005649,0.022665845,0.038583733,0.009916407,0.063016206,0.03867187,0.006221126,0.013506389,0.005057633,0.07873337,0.013693328,0.071538255,0.078226402,0.027814675,0.009370019,0.040744077,0.006289012,0.043439541,0.308301449,0.022934265,0.043533418,0.071095891,0.008300514,0.005766052,0.031402662,0.020817766,0.004332955,0.032594878,0.025452284,0.016830789,0.015199386,0.04645909,0.153050199,0.003447838
356,0.00458426,0.100062519,0.069907576,0.010086467,0.009638046,0.022125687,0.016775494,0.014071593,0.014588782,0.008631276,0.0637796,0.031571466,0.025269544,0.042694457,0.023342274,0.042106234,0.009914607,0.06426391,0.039796904,0.007390219,0.014487682,0.005791,0.080841899,0.014879175,0.070348397,0.081447594,0.02889787,0.010882923,0.03878459,0.005780663,0.045408554,0.312265873,0.024901662,0.0459891,0.074253745,0.010682545,0.006072602,0.032520689,0.021546921,0.005771508,0.034597494,0.02695119,0.017135719,0.017050097,0.047720145,0.155712694,0.006255895
355.1999817,0.003658219,0.099615902,0.073535785,0.007634896,0.010481357,0.021562643,0.016602984,0.013013506,0.01498811,0.00807379,0.068601802,0.030123061,0.02525942,0.042636368,0.023263477,0.043563578,0.011202777,0.064518236,0.039163943,0.007172707,0.01278199,0.005973649,0.081546061,0.015189949,0.072867349,0.081671856,0.030149391,0.00957752,0.042571239,0.007387613,0.046827335,0.318154603,0.023984004,0.044964105,0.074532896,0.008773334,0.008811188,0.032679044,0.023113295,0.004830292,0.032189269,0.027085207,0.016497005,0.01713001,0.047858246,0.157825589,0.003790278
354.3999939,0.00108206,0.098146982,0.069377422,0.006725101,0.007103262,0.017252736,0.014048385,0.011063665,0.012447866,0.00493409,0.064935096,0.027784208,0.023263149,0.040551722,0.019771202,0.040002864,0.00553952,0.062105104,0.03613035,0.004559277,0.010276048,0.003832374,0.077142745,0.010726827,0.068535082,0.078996442,0.027240573,0.007246375,0.03667929,0.004095697,0.042766206,0.317806125,0.02220962,0.045988206,0.071883403,0.006466695,0.00313234,0.029186284,0.017775564,0.002452254,0.032431927,0.023969641,0.01535482,0.014514366,0.044751357,0.157789767,0.001092622
353.6000061,0.001703293,0.100946501,0.073779404,0.008173328,0.008727244,0.019818263,0.015217294,0.012606501,0.013162822,0.007140312,0.067802235,0.027688239,0.023002986,0.042437494,0.021335552,0.04117965,0.007125839,0.063749917,0.04098542,0.005463048,0.012077746,0.006140044,0.080525793,0.012182944,0.074415267,0.082335778,0.027801678,0.008806592,0.040813573,0.006963432,0.0452989,0.321781158,0.025205567,0.046122476,0.073039226,0.010436915,0.004886573,0.034084242,0.021256519,0.004277791,0.033254713,0.02642213,0.017740157,0.015539336,0.04771509,0.159749851,0.001428015
352.7999878,-0.001474857,0.100982331,0.073948137,0.008602996,0.006498015,0.019340333,0.012040059,0.01165069,0.010680821,0.004888275,0.06557361,0.029517721,0.022562057,0.044470519,0.020156616,0.039870869,0.009405385,0.065094329,0.038465548,0.003287661,0.01193234,0.005125704,0.081299551,0.013025989,0.073622629,0.081622966,0.027022671,0.008391157,0.038971663,0.005508347,0.046400238,0.32449007,0.021259727,0.045766562,0.073594235,0.006456606,0.005068554,0.031607464,0.017812105,0.003262518,0.031490244,0.025877971,0.015618462,0.015928477,0.049376819,0.159261867,0.000122536
352,0.002506848,0.101793081,0.072464034,0.008675217,0.00629915,0.01856751,0.016340382,0.010205654,0.011207133,0.005874089,0.065450251,0.031133771,0.023547351,0.044528365,0.017454904,0.039036766,0.007878999,0.067020267,0.038418658,0.007737443,0.011019534,0.005866139,0.086019091,0.011106764,0.073799282,0.081771836,0.028053271,0.007914455,0.038349971,0.006685484,0.045467474,0.332740605,0.023345962,0.047113627,0.075559586,0.009688309,0.003091824,0.031069174,0.019930232,0.004098597,0.031072956,0.024769083,0.015395208,0.013896197,0.048538428,0.163694337,0.000794338
351.1999817,0.002657595,0.105087459,0.075706549,0.008561702,0.01220419,0.020186905,0.01827734,0.016734062,0.014260354,0.008238195,0.068716288,0.029886873,0.023235321,0.046354383,0.026293376,0.04112421,0.008390551,0.064685002,0.041086309,0.007915087,0.013476162,0.005701264,0.085877143,0.015598955,0.07452137,0.08336693,0.030840172,0.011156667,0.041067161,0.006967325,0.047481067,0.335591197,0.025187489,0.048189208,0.080252238,0.010105066,0.007575676,0.035609271,0.022943763,0.007212764,0.034527615,0.02825658,0.01849276,0.016063863,0.052236412,0.170059234,0.002263455
350.3999939,0.000968464,0.109664939,0.074681908,0.008395116,0.008875649,0.021196853,0.01608401,0.013609397,0.015098063,0.00742811,0.065356724,0.031073177,0.025272397,0.042621434,0.025219174,0.04538108,0.008323364,0.066966176,0.040359735,0.003895525,0.013422628,0.006956356,0.086567916,0.014866719,0.0759065,0.086450897,0.030746553,0.007914007,0.042196028,0.003136382,0.045944035,0.338146836,0.024183227,0.048978008,0.079847328,0.00967031,0.006552805,0.032255508,0.021575321,0.005275923,0.037530351,0.031132074,0.01880105,0.01605688,0.051468752,0.168697864,0.001177024
349.6000061,0.004556347,0.107056521,0.078793481,0.010009455,0.009735613,0.022816254,0.023856325,0.018336335,0.01760756,0.008519832,0.069674626,0.031477831,0.022636827,0.047382757,0.027428171,0.044447578,0.009493111,0.069267102,0.046003461,0.00775191,0.014010206,0.007301364,0.090570338,0.015344548,0.080470145,0.090969771,0.035075795,0.008701229,0.04638958,0.009319396,0.053549696,0.342470408,0.024961593,0.052289464,0.08330211,0.014128389,0.008615327,0.036241569,0.026310289,0.005679626,0.038148411,0.033146549,0.019709058,0.017885065,0.053915594,0.171074927,0.004905344
348.7999878,0.001140531,0.114897311,0.076278284,0.01596003,0.012422879,0.022892023,0.018651972,0.016900649,0.014152163,0.006599663,0.073925525,0.038598333,0.030625926,0.04653734,0.031351939,0.048548184,0.016060425,0.074054651,0.04910842,0.013310402,0.022043789,0.014320439,0.09060242,0.024452724,0.086565197,0.095867343,0.042154152,0.021109613,0.050049916,0.011499367,0.058828056,0.350972533,0.031658109,0.058241617,0.095211394,0.022252068,0.017208027,0.042724844,0.035557404,0.014100391,0.043706145,0.036139213,0.028227849,0.02775079,0.066286743,0.179263324,0.013415312
348,-0.000575685,0.107777394,0.073424563,0.00621745,0.009004785,0.020898892,0.020280743,0.014629956,0.013751758,0.006692792,0.075052306,0.035546139,0.029331241,0.047012597,0.026524616,0.045504123,0.015347337,0.074184254,0.048791643,0.010373176,0.018971056,0.009161983,0.093364164,0.021847395,0.087109528,0.094212055,0.036298834,0.019291133,0.049318988,0.009724548,0.056810167,0.360223919,0.028608292,0.054370362,0.090603024,0.019845575,0.014823379,0.038877748,0.030540243,0.011482303,0.040851053,0.03753072,0.030314572,0.022106186,0.060998268,0.183546424,0.009846178
347.1999817,0.004837569,0.114019536,0.080269143,0.012846483,0.015683405,0.026608521,0.023437288,0.01695413,0.01745043,0.008270225,0.079187155,0.041269653,0.035622366,0.056046668,0.035464365,0.055016492,0.016165009,0.078493133,0.055554807,0.013340431,0.023737324,0.014633517,0.099833354,0.026706399,0.090440512,0.103453256,0.047160398,0.023054166,0.058051977,0.017144147,0.063517734,0.369449705,0.034278657,0.06120744,0.094937675,0.025672587,0.018848034,0.045124073,0.035561703,0.013052344,0.051037997,0.039465044,0.030162932,0.031691186,0.06414336,0.185664743,0.016475979
346.3999939,0.005455629,0.120440252,0.083880194,0.009196458,0.009881927,0.02214383,0.018413298,0.015829589,0.016099188,0.010541107,0.079142585,0.040178195,0.03295948,0.055889808,0.033367321,0.055234205,0.018166335,0.074733928,0.050813966,0.011983482,0.024719264,0.017353296,0.101955876,0.023719199,0.092050187,0.099342324,0.041770037,0.025230806,0.056177367,0.018461645,0.062467076,0.366351098,0.03170291,0.060842942,0.095255874,0.025297092,0.016073372,0.044240993,0.036704052,0.017023632,0.045361627,0.03962541,0.027751038,0.027311329,0.063640542,0.190706745,0.01318657
345.6000061,0.007253719,0.118393973,0.082992136,0.0099136,0.010720565,0.024494158,0.017890271,0.015146658,0.017597588,0.00900209,0.077670306,0.039156467,0.028427564,0.051857226,0.031832695,0.053827036,0.019922318,0.080580384,0.054154191,0.010455449,0.02228561,0.013240956,0.098161191,0.024703342,0.09358371,0.103878826,0.045080625,0.022085948,0.057763442,0.011885993,0.060083296,0.373479277,0.034405764,0.060285542,0.099919751,0.021612728,0.017999532,0.045994107,0.034434684,0.015392366,0.04820694,0.041675344,0.025884867,0.029423973,0.068985187,0.189192295,0.013830505
344.7999878,-0.00184743,0.116042629,0.076516092,0.004420473,0.004010308,0.020673098,0.012896826,0.010824002,0.012540071,0.004754311,0.074159041,0.032382056,0.025424672,0.049846832,0.02589778,0.047114462,0.011403954,0.078128502,0.047377877,0.007688696,0.01707729,0.00929398,0.096178308,0.018786859,0.089579768,0.092483558,0.035758555,0.016320143,0.049872268,0.009070913,0.054022372,0.368127585,0.030208301,0.054847546,0.094454363,0.015363696,0.010396188,0.04027262,0.028122723,0.009037187,0.043348774,0.034582861,0.023450075,0.021675553,0.062651955,0.184116334,0.006331167
344,0.004139312,0.116750166,0.079131871,0.007238268,0.006796089,0.019985549,0.017067866,0.013533602,0.013457044,0.010991444,0.078777187,0.038535103,0.028418941,0.053673286,0.030454187,0.051716622,0.013221822,0.07686618,0.048397999,0.008058046,0.022255175,0.009011894,0.09877982,0.019341307,0.088439077,0.101426631,0.039006125,0.0223206,0.051445205,0.011067515,0.058410198,0.375326365,0.031576868,0.058879454,0.096374273,0.02012248,0.017894775,0.039856855,0.031805146,0.012546226,0.044218838,0.036894035,0.029414361,0.024644708,0.063280433,0.1879486,0.010730701
