wavelength (nm),DOMBlank1,DOMSTD28,DOM12273,DOM12702,DOM12704,DOM12710,DOM12841,DOM13050,DOMBlank2,DOM13070,DOM13089,DOM13094,DOM13131,DOM13144,DOM13437,DOM13494,DOMBlank3
522.4000244,0.002089278,0.007834216,0.007362179,0.013813564,0.031754985,0.008829706,-0.00553682,0.000241998,-0.009501126,0.011907411,0.003600635,-0.007096787,-0.001247102,-0.005835593,-0.006516683,-0.007063985,-0.013499639
521.5999756,0.002350765,0.007445964,0.008173381,0.01443785,0.03290673,0.00955164,-0.005410239,0.001586988,-0.0090326,0.013171201,0.005020211,-0.006971067,-0.001178386,-0.004495258,-0.005650794,-0.006648704,-0.013092981
520.7999878,0.002288697,0.007941872,0.007348778,0.014580697,0.032019749,0.00983977,-0.004703443,0.001755298,-0.009470785,0.014233417,0.005251398,-0.006612911,-0.000841514,-0.005054528,-0.005441683,-0.006046915,-0.013010489
520,0.002126423,0.00868063,0.007613636,0.015392741,0.031937439,0.010620256,-0.004693558,0.002187246,-0.01033658,0.013759213,0.005648234,-0.005875996,-0.000332921,-0.005377973,-0.004440224,-0.007086753,-0.013121413
519.2000122,0.001592184,0.009163172,0.008322863,0.015772462,0.032623231,0.011215447,-0.00415495,0.003300624,-0.009748691,0.01421793,0.00595058,-0.005904087,-0.000626196,-0.004240065,-0.004714658,-0.00692832,-0.012469325
518.4000244,0.002844794,0.009476522,0.009077125,0.015825562,0.034188665,0.012334879,-0.004346947,0.003687301,-0.007482737,0.01475653,0.006797562,-0.005713237,-5.36E-05,-0.003051153,-0.003302472,-0.005516578,-0.0115985
517.5999756,0.003011768,0.009439907,0.008853774,0.015604214,0.035281379,0.011843935,-0.003198878,0.00352359,-0.008414607,0.015181451,0.005885791,-0.004382877,0.001643837,-0.002950224,-0.004789474,-0.005485395,-0.01153473
516.7999878,0.001637731,0.007966444,0.007622725,0.014855737,0.034031775,0.011404645,-0.003550206,0.003441028,-0.009932109,0.015013164,0.004513475,-0.005129797,0.000707211,-0.003525917,-0.004776314,-0.00535394,-0.012401355
516,0.001956825,0.008861646,0.006656437,0.016265774,0.034615465,0.011829011,-0.004267083,0.003211376,-0.009200658,0.015907049,0.006678386,-0.004824343,0.001291817,-0.003558371,-0.004959848,-0.005202597,-0.012329903
515.2000122,0.003157632,0.010611131,0.008410845,0.016787225,0.035669714,0.013149454,-0.002354355,0.004748292,-0.008117554,0.017518099,0.006923767,-0.00428318,0.001841154,-0.001431514,-0.003918336,-0.004046379,-0.011104881
514.4000244,0.001431599,0.009906767,0.009382213,0.01594083,0.036388282,0.012337595,-0.003387857,0.004148511,-0.00856915,0.016311381,0.006955436,-0.005714974,0.00140233,-0.003542914,-0.003554879,-0.004274465,-0.012393054
513.5999756,0.001858103,0.009099858,0.009169173,0.016583513,0.035414711,0.011606739,-0.003569308,0.004206873,-0.007050742,0.016855115,0.007247638,-0.005430128,0.00115112,-0.004704467,-0.003835724,-0.005717989,-0.012440197
512.7999878,0.003251981,0.010298711,0.009597977,0.018049369,0.0358123,0.013256995,-0.002422217,0.005676689,-0.006840367,0.016872795,0.009216554,-0.003787688,0.002768769,-0.001855111,-0.002252389,-0.003758228,-0.011016054
512,0.001744927,0.009474855,0.007886854,0.016655136,0.035250835,0.01195682,-0.004212174,0.003245826,-0.008153019,0.016547047,0.006458498,-0.005009596,0.002429971,-0.003144965,-0.003802931,-0.00592467,-0.012000415
511.1999817,0.003158805,0.010312521,0.0093756,0.018466614,0.03567896,0.013604563,-0.001931606,0.00458753,-0.00867208,0.018082911,0.008800304,-0.003822227,0.002752513,-0.002607417,-0.002468704,-0.003348147,-0.010279096
510.3999939,0.003078971,0.010337705,0.010335982,0.018796211,0.037936579,0.013455655,-0.001964076,0.005025841,-0.008165671,0.018143041,0.009488401,-0.003341365,0.003696986,-0.001804072,-0.002409294,-0.003285106,-0.008919865
509.6000061,0.003038642,0.010961524,0.008874698,0.018870363,0.038025316,0.014207365,-0.000983071,0.005161774,-0.007251035,0.018338522,0.008765252,-0.003883343,0.003316535,-0.001761741,-0.002326446,-0.003600783,-0.009401432
508.7999878,0.003015234,0.011343925,0.009166134,0.019612256,0.03664735,0.013842826,-0.001699501,0.006392923,-0.007212033,0.01810237,0.009013797,-0.004045302,0.002972201,-0.002094655,-0.002325261,-0.003330217,-0.010016555
508,0.004079652,0.012009827,0.009323575,0.019111155,0.037539214,0.015292875,-0.001272087,0.006324496,-0.006812184,0.018489763,0.010715179,-0.004168333,0.003325795,-0.00137511,-0.002394723,-0.00255101,-0.008977326
507.1999817,0.005146607,0.012190133,0.011475286,0.019650254,0.039554577,0.015694918,-0.000321178,0.006408764,-0.006388244,0.020237863,0.011905362,-0.001903102,0.004824691,-0.000450389,-0.001040094,-0.001570248,-0.008585495
506.3999939,0.002139768,0.010715311,0.01044829,0.017823055,0.039766915,0.01441877,-0.001732401,0.005862728,-0.00833696,0.019885192,0.010424983,-0.003060458,0.00466704,-0.002263617,-0.001550749,-0.002528775,-0.009645307
505.6000061,0.004047566,0.010706529,0.01109245,0.01889102,0.040856771,0.015022945,-0.001543217,0.006639693,-0.006954458,0.020337082,0.009843477,-0.002785644,0.005042889,-0.001452928,-0.001935317,-0.001604138,-0.008430247
504.7999878,0.002991515,0.010465605,0.008709179,0.018829001,0.039743427,0.015191665,-0.001668558,0.006571095,-0.006111241,0.019353461,0.009551984,-0.00380175,0.004490327,-0.002075746,-0.001523303,-0.003538344,-0.009478839
504,0.002986615,0.01123003,0.009913679,0.018678103,0.039439473,0.014473684,-0.001346776,0.007023068,-0.006909722,0.019219857,0.010398893,-0.002998763,0.004321111,-0.001411698,-0.001397455,-0.001996029,-0.009601506
503.1999817,0.003285704,0.011309703,0.009842603,0.019872239,0.040749937,0.016375192,0.000265024,0.007033275,-0.006784406,0.019662822,0.011279761,-0.002872931,0.005377311,-0.001025374,-0.001266151,-0.001598413,-0.009371033
502.3999939,0.002795603,0.012101541,0.010265605,0.018882638,0.039876714,0.016678484,-0.000306382,0.006755151,-0.006414159,0.020236399,0.011117254,-0.003251655,0.005198711,-0.001350853,-0.001902278,-0.003268355,-0.00913111
501.6000061,0.002744386,0.011509733,0.010244321,0.019627748,0.040243197,0.015370347,-0.000298621,0.007505377,-0.007158055,0.022084886,0.011126071,-0.003108573,0.004971375,-0.000738365,-0.000775989,-0.003837828,-0.008352298
500.7999878,0.002778434,0.011955117,0.010948356,0.019280633,0.040997967,0.01632431,-0.001586239,0.007134891,-0.006499699,0.021661377,0.0109551,-0.001780046,0.005664284,-0.000285066,-0.00042665,-0.00322406,-0.008783204
500,0.002879163,0.011115979,0.010658881,0.01841238,0.041779444,0.016470386,-0.001528256,0.006785835,-0.006391305,0.021266768,0.011382269,-0.002555385,0.006434458,-0.001388063,-0.000803947,-0.002716759,-0.008718918
499.1999817,0.002927947,0.011736078,0.010513471,0.018472556,0.041322745,0.015888011,-0.002219837,0.007508379,-0.006542846,0.022495097,0.010715709,-0.002683213,0.005861704,-0.000894732,-0.001177043,-0.001883824,-0.009163807
498.3999939,0.002531244,0.01431688,0.010854948,0.020888109,0.043049287,0.015955573,-0.000613788,0.010139087,-0.00560899,0.023758924,0.012278237,-0.000736866,0.007206342,-0.001803866,4.21E-05,-0.001184478,-0.008170295
497.6000061,0.003281766,0.013835129,0.011794166,0.022136476,0.044283956,0.018519828,5.87E-05,0.010429331,-0.005378383,0.023101529,0.012659827,0.000283414,0.007607235,-0.000606395,0.000795323,-0.001809331,-0.007033626
496.7999878,0.001698356,0.011709484,0.010995533,0.021616291,0.043336648,0.017415805,-0.000990664,0.008382739,-0.006068307,0.021109477,0.012267586,-0.001320608,0.006766299,-0.001956397,-0.001087143,-0.002266759,-0.0073894
496,0.004156848,0.013087824,0.01258902,0.023106335,0.044247929,0.018693425,0.001085434,0.008594231,-0.005308425,0.024039513,0.01392731,-0.00186805,0.008039059,0.000127378,0.00031266,-0.000789684,-0.006989102
495.1999817,0.002684657,0.012720011,0.012700473,0.022759074,0.043580636,0.018136241,-0.001496166,0.008146423,-0.005222701,0.024236323,0.0136703,-0.001416085,0.008125929,-0.001015148,0.000143924,-0.000164397,-0.007328877
494.3999939,0.002172468,0.013410907,0.012252089,0.022808369,0.043599669,0.017313963,-0.001075833,0.010296591,-0.006324316,0.023394423,0.013585119,-0.001302749,0.008120971,-0.000956933,3.89E-05,-0.001265635,-0.008442891
493.6000061,0.003370455,0.014405577,0.01350444,0.023110785,0.045772374,0.018962538,0.000638247,0.010747922,-0.003859688,0.024940263,0.014307088,-0.000443356,0.009291362,0.000152314,0.001507442,-0.000633175,-0.00730882
492.7999878,0.004702077,0.014333708,0.014455459,0.023948744,0.047542408,0.019901831,0.001369869,0.011175073,-0.002448009,0.025849644,0.014568998,-5.18E-08,0.00826252,0.000577408,0.000468297,0.000257046,-0.006216847
492,0.00419221,0.013638299,0.013618986,0.023659877,0.04649879,0.019734818,0.000888616,0.010803913,-0.004372831,0.025227513,0.014051299,-0.000810096,0.007576915,-1.61E-05,0.000727046,0.000442954,-0.006556207
491.1999817,0.004048794,0.013563539,0.012527869,0.023379916,0.044742893,0.020347444,0.000824889,0.010223967,-0.004751889,0.025503781,0.01420568,-0.001330002,0.007265774,-0.000600553,0.000730391,0.000287766,-0.006484704
490.3999939,0.00413317,0.014018494,0.01297067,0.024311684,0.047024973,0.020995382,0.001786228,0.011239779,-0.003775525,0.026619282,0.015968785,0.00038139,0.008383055,0.000681931,0.002784348,0.00112867,-0.006232311
489.6000061,0.003004886,0.013819042,0.013259504,0.024034314,0.046959784,0.019602155,0.000997963,0.009661072,-0.004235297,0.025256705,0.015278235,0.000186574,0.007753939,0.000417664,0.002168462,0.000238242,-0.006753671
488.7999878,0.002760433,0.014272819,0.012448291,0.025034858,0.047586884,0.019849125,0.002091203,0.011037749,-0.003532747,0.025820276,0.015327842,0.00060618,0.008978358,0.000711204,0.002576968,0.000996536,-0.007110233
488,0.003277567,0.014066459,0.014139621,0.025437079,0.047876772,0.020785315,0.000351285,0.011475711,-0.003512821,0.027104439,0.01635858,0.00064758,0.009390466,0.000388567,0.002283778,0.000749787,-0.006064937
487.1999817,0.002649235,0.013166158,0.013303089,0.025124922,0.047367428,0.018764613,-0.000851176,0.012348754,-0.004340899,0.025590044,0.015369837,0.000400252,0.008356085,-0.000782345,0.002348891,-8.81E-05,-0.007005404
486.3999939,0.00321354,0.014915019,0.013369475,0.026039721,0.048776902,0.020960337,-0.000555158,0.013411948,-0.004047097,0.027087936,0.016171403,0.001236987,0.009252383,0.000121448,0.003312231,0.000984315,-0.005902044
485.6000061,0.002832861,0.014070577,0.01445297,0.025266994,0.049007274,0.021169104,0.001262246,0.01283891,-0.003042978,0.026146542,0.017792365,0.002251798,0.010271489,0.000904413,0.004105078,0.000931884,-0.00577889
484.7999878,0.003267082,0.014576307,0.01463622,0.025447646,0.050774887,0.021722276,0.00224485,0.013048929,-0.002785799,0.025105009,0.018256335,0.002919634,0.011004188,0.000278674,0.00405773,0.00118398,-0.004512371
484,0.002934515,0.015148695,0.015040846,0.025580762,0.050930813,0.022017617,0.002838749,0.014014804,-0.002731422,0.025955677,0.018974788,0.002303556,0.010337652,0.001408719,0.003312205,0.000773307,-0.00511235
483.1999817,0.003618045,0.015480129,0.015681928,0.026233565,0.051387362,0.022211935,0.003123658,0.013550319,-0.003496696,0.026556894,0.019088784,0.002067794,0.010557551,0.001250745,0.003792471,0.002210557,-0.00468608
482.3999939,0.002335306,0.014785454,0.01433831,0.026388954,0.051270742,0.022146527,0.001971179,0.013286273,-0.003604172,0.027463522,0.018506104,0.000924854,0.01116251,0.000549078,0.0027311,0.00170267,-0.00533016
481.6000061,0.001908359,0.014589263,0.014021301,0.026454538,0.051257022,0.021440353,0.002061499,0.013890318,-0.003047348,0.028300453,0.018461347,0.000909601,0.01101834,0.000366026,0.002821839,0.00168913,-0.005947804
480.7999878,0.001473025,0.015990673,0.013955536,0.02647608,0.051265992,0.022254193,0.001766838,0.013708103,-0.003756483,0.028194122,0.01933852,0.001109958,0.010673976,-0.000770356,0.002918539,0.001238778,-0.006441042
480,0.003797171,0.016283216,0.016395245,0.026946535,0.05263919,0.022868967,0.0037867,0.013398387,-0.003189988,0.029978033,0.021003343,0.001799198,0.013080275,0.00134559,0.003583252,0.002433277,-0.004052636
479.1999817,0.003525235,0.01795906,0.016392503,0.027724825,0.054039638,0.024144147,0.004371417,0.014526678,-0.001991597,0.030724909,0.021715773,0.003089999,0.012987553,0.003382142,0.00583392,0.003442254,-0.004127361
478.3999939,0.003086479,0.016217699,0.016848279,0.029461425,0.054475728,0.024203671,0.002956172,0.014361561,-0.00270045,0.030324563,0.022051251,0.003352794,0.011907144,0.002787631,0.005814164,0.003665633,-0.004523387
477.6000061,0.003370533,0.016725481,0.015424336,0.029152453,0.052999787,0.023384888,0.002970976,0.014819629,-0.002843666,0.030091571,0.021935629,0.003371759,0.011303486,0.002841433,0.004256982,0.002881926,-0.006554881
476.7999878,0.002520803,0.015240404,0.01404801,0.027977396,0.053160496,0.022060838,0.001415601,0.014212046,-0.003185414,0.03021127,0.020415297,0.002034919,0.011085174,0.001357301,0.002270845,0.002082073,-0.00706098
476,0.00250125,0.015768301,0.014760225,0.02910747,0.053813469,0.023221476,0.002066727,0.015025758,-0.002777208,0.029768871,0.019997342,0.002880545,0.012237045,0.001440144,0.002541425,0.003120607,-0.006118898
475.1999817,0.002462042,0.016332105,0.015685068,0.029751794,0.054306705,0.024638079,0.003885339,0.016635608,-0.002267531,0.031326786,0.02038906,0.002550955,0.012820247,0.00179912,0.004223994,0.004355911,-0.005834623
474.3999939,0.003314527,0.016418338,0.016829684,0.0293357,0.05553592,0.026608907,0.004259754,0.017570253,-0.000885949,0.031958003,0.022329101,0.003339621,0.013062934,0.002912415,0.004537827,0.005658462,-0.005276766
473.6000061,0.002390536,0.014607869,0.017439192,0.029492343,0.056477495,0.025194183,0.003809941,0.017322987,-0.000963958,0.032475442,0.022959182,0.00337909,0.01277967,0.002812642,0.004827439,0.005182547,-0.005176558
472.7999878,0.003031239,0.015373217,0.016105823,0.029132467,0.05582919,0.02504462,0.003700537,0.015993601,-0.001336092,0.033026483,0.02249128,0.003288235,0.014153848,0.002728183,0.005601216,0.003877138,-0.005218199
472,0.004709666,0.017282151,0.017240858,0.030943844,0.058715731,0.026299426,0.005660613,0.016655782,0.000269764,0.034258351,0.02456099,0.005173772,0.014214266,0.003685186,0.006479806,0.005612885,-0.00342366
471.1999817,0.004766402,0.017945787,0.018676482,0.031955384,0.057729941,0.027100693,0.006586444,0.018625302,0.000236326,0.034747776,0.024965787,0.005565398,0.015879769,0.004360252,0.007694098,0.006251011,-0.002948219
470.3999939,0.004251205,0.017696016,0.018309226,0.032050069,0.056985751,0.025660887,0.004502463,0.017610203,-0.001465724,0.033901807,0.024864547,0.005784729,0.014943955,0.003250312,0.005813351,0.004403841,-0.004318089
469.6000061,0.003213149,0.017026406,0.017653607,0.031443462,0.05815253,0.026488241,0.004110853,0.018594878,-0.001414433,0.032877382,0.025983462,0.004349244,0.013569948,0.00274376,0.006542845,0.004447356,-0.004324599
468.7999878,0.003303024,0.016912976,0.018356588,0.032859568,0.05950579,0.026605796,0.004571755,0.018591771,-0.001325976,0.033925459,0.024839055,0.003868466,0.015282311,0.004073486,0.006933025,0.005217338,-0.00315802
468,0.003463937,0.016846692,0.018957913,0.031713825,0.059743293,0.0266432,0.005751389,0.017900547,-0.001107335,0.035009433,0.024536366,0.00392491,0.015022248,0.003021959,0.005676296,0.006029133,-0.004284769
467.1999817,0.002495002,0.016593518,0.017566616,0.030580319,0.060331613,0.026115973,0.00430247,0.018373329,-0.001660152,0.033966351,0.023647849,0.004694881,0.013839806,0.002278183,0.006456474,0.00527063,-0.004185922
466.3999939,0.003233673,0.018478822,0.018321943,0.03233777,0.061347719,0.02833941,0.005673778,0.018754397,-0.000924025,0.03627649,0.026092907,0.005208273,0.014481232,0.003145299,0.007783376,0.006223253,-0.00275092
465.6000061,0.003101053,0.018713208,0.016912356,0.03325868,0.061335079,0.029411202,0.006355175,0.019290293,-0.000138313,0.036929853,0.026726302,0.004626616,0.015288022,0.003632767,0.007223634,0.005927697,-0.003109756
464.7999878,0.002544393,0.017281288,0.016848817,0.033615477,0.061479215,0.02848052,0.005534302,0.018419726,-0.001624615,0.036164727,0.025521763,0.004903616,0.015058265,0.003178075,0.006782075,0.006187725,-0.004977864
464,0.003839399,0.018235898,0.017802207,0.033455241,0.061416294,0.028635031,0.006425473,0.020226039,-0.000295828,0.036983971,0.027629366,0.005727729,0.015815601,0.004566706,0.008034471,0.007094711,-0.004060535
463.1999817,0.005311192,0.01914781,0.019166341,0.036103655,0.062717117,0.02995063,0.006539034,0.021121217,0.001245294,0.03756981,0.027970936,0.005834497,0.016894702,0.004980644,0.010538455,0.008784402,-0.002832402
462.3999939,0.003775498,0.018819973,0.01947576,0.035054747,0.063484661,0.029738959,0.006183708,0.021615177,0.000817964,0.036943384,0.028247518,0.004305947,0.017167199,0.004986902,0.008236269,0.006950622,-0.002639785
461.6000061,0.00257689,0.018436363,0.019799,0.034034938,0.063265584,0.029370958,0.004401331,0.021285065,0.000448784,0.036732841,0.027042313,0.003872985,0.016625091,0.004540914,0.00763213,0.007266722,-0.003978104
460.7999878,0.004159723,0.019321254,0.020270083,0.035888541,0.064953737,0.030407347,0.007708985,0.022774022,0.001614061,0.039175022,0.030699404,0.006139152,0.017747382,0.0060216,0.009150799,0.006866721,-0.003488325
460,0.0044103,0.020302253,0.021645296,0.037566874,0.066874549,0.032685157,0.007865898,0.023992211,0.002052786,0.039634656,0.030531578,0.00727325,0.018589204,0.005770302,0.009119129,0.007753386,-0.001973869
459.1999817,0.003441263,0.019192882,0.021697158,0.036916863,0.06712316,0.032435801,0.00812498,0.023664989,0.001880773,0.03990078,0.030131523,0.007282937,0.019227164,0.00590555,0.009010626,0.008493038,-0.003332529
458.3999939,0.004080306,0.021221345,0.021624617,0.036065485,0.067607984,0.032464337,0.008278984,0.022985246,0.001149407,0.04062181,0.031684309,0.007384927,0.019544397,0.006440579,0.010578584,0.008970059,-0.002320524
457.6000061,0.003761372,0.022070507,0.022334879,0.036830239,0.067999937,0.033344623,0.009751285,0.02358922,0.001126464,0.04153806,0.031879131,0.007942399,0.019584391,0.007331402,0.010526733,0.009838261,-0.001477591
456.7999878,0.004229039,0.020466279,0.022163443,0.037377018,0.068744428,0.03225233,0.008644241,0.024250612,0.002654027,0.041815069,0.031646635,0.006865354,0.020315977,0.007961381,0.010405839,0.009391974,-0.002113872
456,0.003394665,0.019801572,0.021748511,0.037730835,0.068323866,0.031954464,0.007924551,0.023481196,0.000329861,0.041297521,0.03081188,0.005552183,0.01829516,0.006714086,0.010366097,0.008432277,-0.00235554
455.1999817,0.005041213,0.022035237,0.022488389,0.039085992,0.070858985,0.034202948,0.010088905,0.025071934,0.002124758,0.042882137,0.031526402,0.0073745,0.019997042,0.007040958,0.011800922,0.010740651,-0.001683153
454.3999939,0.003798112,0.020740539,0.023052856,0.0376646,0.070114084,0.034532744,0.010307829,0.024827626,0.000919796,0.043229975,0.033159874,0.00740823,0.020423191,0.007631234,0.011053389,0.010046383,-0.001127216
453.6000061,0.003294129,0.021212347,0.022774214,0.037467055,0.07045494,0.032958671,0.009468797,0.024027009,0.001205369,0.042948373,0.032695845,0.008451702,0.020360954,0.005668952,0.010115188,0.009126636,-0.002204488
452.7999878,0.002729589,0.020956507,0.022366792,0.037477184,0.070934653,0.034050196,0.009009198,0.024749326,0.00096382,0.042231888,0.032260444,0.007853853,0.019988721,0.00613776,0.009566882,0.010273159,-0.002409088
452,0.003201101,0.021437552,0.022377694,0.039661683,0.071711436,0.033644732,0.00862111,0.024727156,0.001207004,0.042910967,0.032357987,0.008010528,0.020737471,0.006419693,0.009642095,0.009463532,-0.002449554
451.1999817,0.002478782,0.019741889,0.021674111,0.039121285,0.071912482,0.034141898,0.008293363,0.024722882,0.000433988,0.043373402,0.032112751,0.006823805,0.0203746,0.005495344,0.009962466,0.008530286,-0.004828797
450.3999939,0.00348737,0.021912487,0.023306711,0.041026901,0.075006336,0.035818342,0.009302417,0.026993608,0.001566438,0.045271147,0.034773853,0.008596818,0.021788083,0.006769139,0.011932899,0.010794598,-0.002198925
449.6000061,0.00335955,0.020946184,0.024038965,0.041379832,0.074775867,0.035034012,0.009495968,0.027208796,0.001950637,0.045627832,0.034915779,0.009284778,0.021912513,0.008146977,0.012592617,0.010669811,-0.001143327
448.7999878,0.001965432,0.0226536,0.024774482,0.042440575,0.075761929,0.03754105,0.010587284,0.027317863,0.002480657,0.04666391,0.035082418,0.008842678,0.022827959,0.008789104,0.013944658,0.010941163,-0.001704142
448,0.002579885,0.023007462,0.025098071,0.042947974,0.077206381,0.037841279,0.009886508,0.02843721,0.002356309,0.047281347,0.036829282,0.009052068,0.023611633,0.009569396,0.013475254,0.01177568,-0.001454837
447.1999817,0.003947767,0.024011251,0.025084138,0.044066962,0.076654516,0.037821338,0.010750469,0.028219011,0.002130429,0.047587954,0.036953446,0.009131739,0.024199018,0.009326642,0.01309156,0.012481325,-0.001573137
446.3999939,0.003957223,0.024791857,0.025814205,0.045978509,0.077608861,0.040321328,0.013127043,0.028638044,0.003518867,0.048919741,0.03832718,0.009744694,0.025104489,0.01058869,0.013918997,0.012922239,-0.00073118
445.6000061,0.004397068,0.02373757,0.024816113,0.044943031,0.077386044,0.039343644,0.011893443,0.029323043,0.001872818,0.048345134,0.037885141,0.010210769,0.02443547,0.009921068,0.013216058,0.012573805,-0.00232454
444.7999878,0.003140162,0.024100473,0.025272755,0.045596868,0.079588532,0.039590105,0.012432362,0.030825803,0.002894356,0.049914662,0.039824538,0.010025031,0.024681779,0.010072054,0.01507472,0.013763595,-0.000961117
444,0.002842267,0.025070207,0.027014434,0.046463326,0.080058716,0.040028352,0.010441369,0.030893672,0.002807353,0.049316842,0.040679827,0.010722927,0.024320856,0.010210822,0.016529003,0.014257411,-0.000831644
443.1999817,0.002785703,0.025203289,0.025984587,0.047844458,0.081453465,0.03976794,0.011084909,0.031321805,0.002179649,0.049645469,0.039265659,0.010088163,0.024215247,0.011006312,0.016423687,0.013929154,-0.001087711
442.3999939,0.004165446,0.026777674,0.027994322,0.049197212,0.083436221,0.0419062,0.013477284,0.031438645,0.003702861,0.05181843,0.040835269,0.010632962,0.025285924,0.010820685,0.01738964,0.013604215,4.43E-05
441.6000061,0.003229709,0.025208749,0.027725488,0.04723084,0.083646037,0.041505676,0.011920873,0.029789358,0.00345076,0.050637372,0.03881482,0.010534795,0.025556957,0.008987105,0.017033756,0.013502624,-0.001994947
440.7999878,0.001391579,0.026284412,0.027057327,0.047808535,0.083952516,0.042564157,0.012741283,0.032821599,0.003970598,0.051402893,0.041123584,0.011260633,0.026603209,0.010432646,0.017609851,0.013374493,-0.001019228
440,0.002613608,0.025364323,0.026133731,0.04920179,0.082962774,0.04099666,0.012316983,0.03236825,0.003086688,0.051100861,0.040564965,0.010166619,0.02528126,0.011448123,0.016562052,0.013300045,-0.000969537
439.1999817,0.003588942,0.026401168,0.026610255,0.05101002,0.084794298,0.04267361,0.013402738,0.031657133,0.001805541,0.053756014,0.041434389,0.011297907,0.026246186,0.011556545,0.016595829,0.014885123,-0.001152208
438.3999939,0.002877652,0.025129091,0.027780151,0.05043852,0.085792392,0.04443872,0.013348038,0.03215735,0.002081215,0.053175855,0.043515448,0.012037371,0.026468018,0.01192404,0.017646678,0.014847379,-0.001959696
437.6000061,0.003354072,0.02631744,0.027669009,0.05079354,0.086538151,0.043095052,0.013225852,0.033777449,0.00224433,0.054156598,0.044074241,0.011396991,0.026446339,0.010964657,0.016678726,0.015442951,-0.000985034
436.7999878,0.003570698,0.025798107,0.029707497,0.051978789,0.088820226,0.042879507,0.015708176,0.034957722,0.003545408,0.055740535,0.043406557,0.012012782,0.028757511,0.012408122,0.01758985,0.014650652,4.03E-05
436,0.002180585,0.027342066,0.029947469,0.053631373,0.089427747,0.044162206,0.015748868,0.034924336,0.004155986,0.056162398,0.044574313,0.012014431,0.029288178,0.013009799,0.018001392,0.016172156,0.000177096
435.1999817,0.00094361,0.02723382,0.028707121,0.053030498,0.090410352,0.045147426,0.014606932,0.034784343,0.004033796,0.056198753,0.044337623,0.011043883,0.030129302,0.012637175,0.018816242,0.015011771,-0.00014178
434.3999939,0.002199812,0.027316539,0.029090337,0.053591747,0.09057305,0.045726784,0.01411673,0.035673086,0.004082004,0.057483491,0.045319416,0.012410147,0.029285381,0.012633443,0.020010108,0.015399553,0.000314706
433.6000061,0.00268773,0.027530562,0.029242683,0.054282855,0.091285229,0.045933679,0.013444575,0.034831431,0.002770254,0.05740723,0.045334846,0.01219961,0.029540496,0.013680799,0.019371593,0.015951196,-0.001402151
432.7999878,0.002553324,0.028858613,0.030415677,0.05675618,0.093505949,0.046753816,0.013692393,0.036523331,0.003578345,0.059343699,0.045896158,0.013796007,0.030002857,0.014104134,0.021035457,0.016887974,0.000620101
432,0.002091931,0.028997179,0.031389587,0.056009825,0.092717208,0.045939345,0.015071129,0.035936538,0.002777991,0.060291879,0.046660855,0.013069551,0.031314071,0.012472507,0.019644838,0.015962984,-0.000728183
431.1999817,0.002741051,0.02911965,0.032550346,0.058020823,0.095470935,0.046846192,0.016439736,0.037607264,0.004940793,0.060616743,0.046579354,0.013098122,0.031736661,0.01476518,0.018984171,0.017116278,8.33E-05
430.3999939,0.003141831,0.03072652,0.033962265,0.059000038,0.097694509,0.04908416,0.017389264,0.039011423,0.006094784,0.060801998,0.047623973,0.014126544,0.032916475,0.015024713,0.019705592,0.018408896,0.001054579
429.6000061,0.004343439,0.030809268,0.0338898,0.059120741,0.099022448,0.049755558,0.016637277,0.038986586,0.00559015,0.062087782,0.048194125,0.013318569,0.032587651,0.015215524,0.020971693,0.017920159,0.000424349
428.7999878,0.003153147,0.030616205,0.031440817,0.06004281,0.098315917,0.050628759,0.016611833,0.037712369,0.003445281,0.061641451,0.047306053,0.012548518,0.032153111,0.015079892,0.02044194,0.017419495,2.09E-05
428,0.002875411,0.030391051,0.030699432,0.06021316,0.098536097,0.050839487,0.016130513,0.039223723,0.003583539,0.063183956,0.048125032,0.013126856,0.03209915,0.013540224,0.021306053,0.017556857,-0.000959206
427.1999817,0.003297989,0.031209197,0.032590527,0.060131218,0.099586368,0.051489968,0.017301923,0.038998507,0.003507411,0.062501691,0.048753299,0.013895155,0.034471758,0.013846247,0.022022983,0.018544357,-0.001592636
426.3999939,0.001054631,0.030920494,0.032675527,0.059791386,0.100093164,0.050243475,0.01608769,0.038415719,0.004562913,0.06485986,0.048707802,0.01251508,0.033085141,0.014624869,0.021196065,0.017317034,-0.00056038
425.6000061,0.002500625,0.032370396,0.034469824,0.062147275,0.103075102,0.052016165,0.017753208,0.040602509,0.005214168,0.067057028,0.050930407,0.012867467,0.034677252,0.015628686,0.022440303,0.018145256,0.001305111
424.7999878,0.005658383,0.033355441,0.035596263,0.062367521,0.104941815,0.0522325,0.018608171,0.042519677,0.006284679,0.06700471,0.051915392,0.013057066,0.035506416,0.01635815,0.023156678,0.019154735,0.000746571
424,0.004460616,0.032948002,0.034591578,0.062018294,0.105467603,0.053134866,0.017654685,0.042225413,0.004645559,0.067053162,0.052724615,0.013109327,0.035398025,0.013392753,0.021874808,0.018276529,-0.001269764
423.1999817,0.003631566,0.032619827,0.033513848,0.06339296,0.105884746,0.054097131,0.01738595,0.042303704,0.004279935,0.065231204,0.052099951,0.013155698,0.034197457,0.013542361,0.02196019,0.017114015,-0.000243053
