wavelength (nm),DOMBlank1,DOMSTD16,DOM12101,DOM12117,DOM12126,DOM12146,DOM12172,DOM12206,DOM12210,DOMBlank2,DOM12253,DOM12259,DOM12260,DOM12262,DOM12290,DOM12291,DOM12306,DOM12207,DOM12470,DOMBlank3,DOM12534,DOM13288,DOM13296,DOM13315,DOM13432,DOMBlank4
849.5999756,-0.006603172,-0.0118219,-0.018845785,-0.018456856,-0.020814881,-0.023186332,-0.025274435,-0.028564498,-0.028153466,-0.028353866,-0.030057328,-0.031899005,-0.031619422,-0.031016333,-0.032100569,-0.033852838,-0.033586681,-0.035342474,-0.036473434,-0.035579555,-0.03484264,-0.035061754,-0.033021156,-0.034051199,-0.034090113,-0.034815788
848.7999878,-0.005012974,-0.008335945,-0.013830299,-0.017243048,-0.0199019,-0.022452991,-0.02406702,-0.026349403,-0.026572259,-0.024930773,-0.02890249,-0.031058606,-0.027549187,-0.027368249,-0.030041046,-0.031614415,-0.030212568,-0.032813299,-0.030090902,-0.032092344,-0.032402474,-0.031892944,-0.031591836,-0.032351777,-0.033290535,-0.032558415
848,-0.00322185,-0.008902569,-0.01147685,-0.012713546,-0.01699041,-0.017711503,-0.021638427,-0.021712452,-0.023945335,-0.023158012,-0.027502781,-0.029041631,-0.026707524,-0.026553266,-0.027159613,-0.026243415,-0.03001404,-0.031063184,-0.027504142,-0.02995229,-0.028157493,-0.030606218,-0.028949713,-0.029907878,-0.02986622,-0.030099839
847.2000122,-0.003907458,-0.007979625,-0.014728995,-0.016237596,-0.018537825,-0.021567985,-0.022235438,-0.025725383,-0.02476928,-0.024618637,-0.02836342,-0.027016364,-0.024851378,-0.026796073,-0.027828926,-0.028766112,-0.029617194,-0.031202262,-0.030766374,-0.03054788,-0.031268798,-0.033763275,-0.031470366,-0.030112591,-0.03220908,-0.031649023
846.4000244,-0.004983136,-0.011889255,-0.013504608,-0.01618842,-0.020995362,-0.024105811,-0.026218511,-0.026109712,-0.02576505,-0.027033148,-0.032347213,-0.031539653,-0.029557321,-0.029384477,-0.031601802,-0.030467818,-0.031618267,-0.032094989,-0.032896001,-0.033409487,-0.032335918,-0.031540856,-0.030634442,-0.03225806,-0.034115385,-0.033669908
845.5999756,-0.004471431,-0.010836779,-0.013599802,-0.018203285,-0.019636355,-0.021269543,-0.022482734,-0.02495057,-0.026649442,-0.027402274,-0.027486842,-0.028830649,-0.030205615,-0.027718101,-0.028777257,-0.031518947,-0.029967994,-0.030545371,-0.031097982,-0.033574555,-0.031252418,-0.030962583,-0.029799035,-0.029426569,-0.032787614,-0.033291496
844.7999878,-0.006131455,-0.009266901,-0.018923311,-0.016809899,-0.018261468,-0.019607507,-0.022535333,-0.02385444,-0.025825888,-0.025781151,-0.030111915,-0.029375864,-0.028641326,-0.027993798,-0.027687112,-0.031113645,-0.030722434,-0.031618796,-0.031784546,-0.031832661,-0.030971501,-0.030354815,-0.031547643,-0.030400628,-0.034138355,-0.034539223
844,-0.00487257,-0.010749816,-0.015167372,-0.015970051,-0.019976322,-0.022241686,-0.022002028,-0.026012881,-0.026052864,-0.02619916,-0.027514542,-0.027760403,-0.026989752,-0.027271066,-0.029409636,-0.032250851,-0.029281065,-0.032263394,-0.030647853,-0.032089029,-0.031969715,-0.031468004,-0.032786991,-0.030109838,-0.032564566,-0.032372203
843.2000122,-0.003980258,-0.00854514,-0.014249745,-0.017902371,-0.019078817,-0.021361424,-0.024113404,-0.022344818,-0.024155078,-0.02613862,-0.029485056,-0.028661342,-0.025445798,-0.02885991,-0.027907098,-0.028912952,-0.029966399,-0.030286787,-0.032342792,-0.029712595,-0.031574845,-0.030356022,-0.031300642,-0.030870637,-0.032657545,-0.030301612
842.4000244,-0.006110067,-0.010856017,-0.014134297,-0.017011669,-0.020264784,-0.023659503,-0.024269607,-0.02531605,-0.027910447,-0.027807461,-0.030891227,-0.031143909,-0.031823326,-0.029078577,-0.029766211,-0.030138239,-0.031872787,-0.03374986,-0.030921072,-0.033360731,-0.035062183,-0.032803215,-0.032438703,-0.031735849,-0.032294925,-0.035154868
841.5999756,-0.004623182,-0.011032457,-0.013960467,-0.015570146,-0.017016198,-0.02200572,-0.023588801,-0.024429426,-0.027297078,-0.025828911,-0.028360074,-0.029903384,-0.029095717,-0.03002839,-0.028973155,-0.027864421,-0.029557176,-0.032171775,-0.03088925,-0.032949466,-0.031377323,-0.030128,-0.030572779,-0.031082559,-0.031154318,-0.033311538
840.7999878,-0.005730099,-0.010296691,-0.015823063,-0.018103484,-0.018078405,-0.0207562,-0.025388669,-0.025858669,-0.025325084,-0.027149547,-0.029096974,-0.030880716,-0.026965182,-0.03061741,-0.029975435,-0.029603653,-0.028259669,-0.031980678,-0.030828685,-0.032767307,-0.032213934,-0.032658119,-0.032325108,-0.03168137,-0.034249086,-0.033858869
840,-0.003413849,-0.007408028,-0.014918576,-0.014844785,-0.015713526,-0.018883659,-0.022526633,-0.022940909,-0.023708675,-0.025779931,-0.028266411,-0.028182918,-0.02776628,-0.02703378,-0.027109567,-0.027111074,-0.030888285,-0.030234106,-0.029909763,-0.030720793,-0.03174042,-0.030326234,-0.03009665,-0.032527722,-0.032875411,-0.030284036
839.2000122,-0.008543261,-0.008016627,-0.014773583,-0.015211416,-0.019124694,-0.020789417,-0.022715887,-0.024070058,-0.025236238,-0.026700271,-0.028162394,-0.029441906,-0.028396156,-0.027799498,-0.027508613,-0.030686447,-0.030428963,-0.030994061,-0.030340621,-0.030909356,-0.033512831,-0.031601612,-0.030474236,-0.030754123,-0.031142848,-0.032052048
838.4000244,-0.003731128,-0.008129749,-0.013217445,-0.01363106,-0.015275248,-0.020480165,-0.023173522,-0.024492212,-0.025309945,-0.025922954,-0.026406992,-0.028920216,-0.028280625,-0.028352508,-0.030004425,-0.028526345,-0.0314551,-0.028750269,-0.030399036,-0.031377517,-0.029339233,-0.031442385,-0.030184219,-0.029842779,-0.032764044,-0.031602379
837.5999756,-0.004313424,-0.010266152,-0.015689757,-0.015591323,-0.018312743,-0.022575146,-0.024443178,-0.023631411,-0.02637055,-0.025927149,-0.028462347,-0.031029444,-0.029683392,-0.027575279,-0.030401448,-0.029513838,-0.030450104,-0.032795105,-0.030767677,-0.032562114,-0.031094367,-0.032165281,-0.030648241,-0.029729275,-0.033782575,-0.0319384
836.7999878,-0.006664356,-0.010138059,-0.013270775,-0.017446656,-0.019567421,-0.022869745,-0.02354962,-0.025302423,-0.026639216,-0.027273789,-0.030401448,-0.028986376,-0.030260183,-0.025344132,-0.025996692,-0.03011742,-0.029059498,-0.033256009,-0.030640811,-0.030915383,-0.032626715,-0.029063033,-0.031829342,-0.031574894,-0.031124296,-0.031327855
836,-0.003772291,-0.007699057,-0.013402415,-0.015729154,-0.017084446,-0.01977464,-0.024270097,-0.023785092,-0.024787765,-0.024465591,-0.02759685,-0.029340057,-0.028640987,-0.02665874,-0.027991371,-0.028087229,-0.026667165,-0.029631943,-0.030823331,-0.03089248,-0.029836737,-0.029370686,-0.030767241,-0.031648785,-0.030894699,-0.031020334
835.2000122,-0.005167861,-0.007533571,-0.01389258,-0.014908071,-0.018500023,-0.02023899,-0.021392079,-0.02413079,-0.025369918,-0.02499857,-0.028374914,-0.029218338,-0.028635995,-0.029045166,-0.025965774,-0.030044381,-0.026896086,-0.031157546,-0.030524669,-0.029913776,-0.033210255,-0.030807851,-0.031648975,-0.030186923,-0.030950435,-0.030759767
834.4000244,-0.003302832,-0.00903265,-0.013469676,-0.014359001,-0.017927261,-0.021069745,-0.019668024,-0.023819352,-0.023198258,-0.024767568,-0.026214659,-0.028370015,-0.026577568,-0.028093198,-0.027065497,-0.029203672,-0.028405029,-0.028870421,-0.028805891,-0.029861484,-0.03107316,-0.0304028,-0.029408379,-0.029128978,-0.029695624,-0.032980368
833.5999756,-0.004382723,-0.008657109,-0.012249229,-0.016376818,-0.017967796,-0.021203035,-0.024606064,-0.02410111,-0.024584344,-0.025793787,-0.029651623,-0.030382331,-0.029847031,-0.028313125,-0.027968461,-0.030273654,-0.028268594,-0.029981088,-0.029584743,-0.032567494,-0.031418983,-0.031625584,-0.028301919,-0.030650893,-0.029354911,-0.031438198
832.7999878,-0.004431153,-0.009883326,-0.013567086,-0.015930776,-0.02083235,-0.019761035,-0.022610286,-0.023869924,-0.028148323,-0.024287574,-0.0288695,-0.031006837,-0.028916923,-0.029637698,-0.027686043,-0.029889708,-0.030378422,-0.031004282,-0.030876664,-0.030769557,-0.030680081,-0.031605896,-0.031539749,-0.030641003,-0.029668355,-0.030677523
832,-0.005608581,-0.008407753,-0.013391673,-0.015302438,-0.015994752,-0.020731276,-0.02371186,-0.025135059,-0.023640627,-0.026118973,-0.027842376,-0.029138127,-0.028309487,-0.027655439,-0.027931323,-0.027098428,-0.028260203,-0.030111721,-0.029654574,-0.033147663,-0.029765099,-0.029967655,-0.029465659,-0.03070912,-0.029134594,-0.032632813
831.2000122,-0.004507811,-0.009807663,-0.01180865,-0.013826888,-0.017657522,-0.021818025,-0.022726942,-0.024115656,-0.026572455,-0.025147567,-0.028516358,-0.0291922,-0.028380152,-0.027525669,-0.025035176,-0.029201785,-0.029400347,-0.029661875,-0.03143521,-0.031249382,-0.030671928,-0.03054677,-0.027184464,-0.030181902,-0.029322587,-0.031109307
830.4000244,-0.004589834,-0.009428485,-0.014513595,-0.016943609,-0.018379347,-0.020029521,-0.021311641,-0.023126449,-0.025752511,-0.024989478,-0.027159711,-0.029870955,-0.028467534,-0.025845643,-0.028296778,-0.028343923,-0.029051945,-0.030544648,-0.030339174,-0.030019306,-0.03036394,-0.030067811,-0.030568581,-0.030048922,-0.030450586,-0.031791281
829.5999756,-0.005900666,-0.008292519,-0.012517416,-0.016375471,-0.017498475,-0.022034606,-0.023159435,-0.024757348,-0.026145786,-0.025009517,-0.026990045,-0.029252123,-0.026462916,-0.026314419,-0.026521415,-0.029286921,-0.027520468,-0.030267619,-0.029074993,-0.032472622,-0.031948503,-0.029920444,-0.030428141,-0.030006792,-0.02872226,-0.032911263
828.7999878,-0.006443541,-0.010999952,-0.013905316,-0.017096141,-0.019042498,-0.020241262,-0.022789089,-0.024119671,-0.026187267,-0.026658449,-0.029626962,-0.030565396,-0.029998966,-0.030492576,-0.029358638,-0.029463626,-0.030069742,-0.03165504,-0.028430101,-0.032091241,-0.0321148,-0.031566467,-0.030652292,-0.029535363,-0.029801983,-0.03373003
828,-0.001991648,-0.009802601,-0.013543902,-0.015166673,-0.018106513,-0.020232813,-0.022620704,-0.023832044,-0.026248191,-0.025407761,-0.026696669,-0.028461812,-0.027782986,-0.028788885,-0.029011559,-0.030729234,-0.028114598,-0.029368751,-0.030330725,-0.031060485,-0.02995055,-0.030090805,-0.029191475,-0.031534549,-0.031269327,-0.032686021
827.2000122,-0.004704774,-0.009823505,-0.013433939,-0.015112375,-0.019380996,-0.021158116,-0.022454023,-0.023150845,-0.025111116,-0.026204327,-0.028326899,-0.029738944,-0.027142689,-0.025298368,-0.025303254,-0.028540162,-0.027460599,-0.031015802,-0.030625323,-0.031187614,-0.031545334,-0.03078692,-0.03017031,-0.029046908,-0.028246328,-0.032088257
826.4000244,-0.003653306,-0.010505955,-0.012514951,-0.014624737,-0.018007632,-0.021262642,-0.021895023,-0.024984444,-0.026558088,-0.025197351,-0.028450176,-0.03093221,-0.027428182,-0.027043801,-0.028886747,-0.03083968,-0.028890137,-0.029457822,-0.029870182,-0.031369135,-0.029944219,-0.03057109,-0.029360574,-0.029532073,-0.02893189,-0.030499091
825.5999756,-0.006110985,-0.009270347,-0.013841381,-0.014937734,-0.017976588,-0.018356815,-0.02217754,-0.023909813,-0.025258951,-0.023098273,-0.027925303,-0.028147982,-0.02945845,-0.027876316,-0.029315086,-0.02954107,-0.029533042,-0.030190837,-0.027089868,-0.0307042,-0.030904004,-0.029798551,-0.0277656,-0.028848041,-0.032012276,-0.032115426
824.7999878,-0.005465814,-0.01012157,-0.014645511,-0.016270112,-0.018947646,-0.02121127,-0.021955075,-0.025001796,-0.025527671,-0.02548066,-0.029114598,-0.028999645,-0.029036159,-0.028565418,-0.027704889,-0.030465066,-0.027157571,-0.030816436,-0.028673507,-0.030472064,-0.031420957,-0.029973116,-0.02984331,-0.031347509,-0.030595457,-0.031521451
824,-0.003934599,-0.008062113,-0.011072028,-0.012990641,-0.016405085,-0.019258535,-0.021148451,-0.021375913,-0.024106106,-0.023773476,-0.027578874,-0.027871411,-0.024719153,-0.027361492,-0.026351254,-0.02792103,-0.02631315,-0.027703384,-0.026582439,-0.030121576,-0.028443532,-0.029290793,-0.027057618,-0.029749339,-0.026927667,-0.030552946
823.2000122,-0.003271078,-0.00936166,-0.013072837,-0.014569671,-0.019244667,-0.02133121,-0.022243407,-0.025130466,-0.025097484,-0.025216404,-0.027536018,-0.02954315,-0.028726766,-0.027806249,-0.02751182,-0.028563529,-0.028561639,-0.029955382,-0.029921604,-0.0321499,-0.030893251,-0.030635986,-0.028976884,-0.029607233,-0.029734641,-0.0314054
822.4000244,-0.004959336,-0.007767004,-0.012705149,-0.015621341,-0.018426787,-0.021006215,-0.021863319,-0.022963056,-0.026184391,-0.027733594,-0.028472383,-0.02811387,-0.027142057,-0.027169777,-0.027959188,-0.030658564,-0.027908312,-0.028699096,-0.029049668,-0.031786084,-0.031685218,-0.030121671,-0.028976932,-0.028640697,-0.028994657,-0.0317294
821.5999756,-0.005790997,-0.010837032,-0.012440549,-0.013614804,-0.016769256,-0.018811479,-0.022158403,-0.023688331,-0.024862038,-0.025225343,-0.027225653,-0.029290309,-0.025538266,-0.025180545,-0.027524697,-0.027758364,-0.028502686,-0.029035335,-0.02799705,-0.029788544,-0.02964819,-0.028576471,-0.02912583,-0.028484408,-0.028619563,-0.030880956
820.7999878,-0.004874771,-0.0114531,-0.012986823,-0.017046465,-0.016842671,-0.020186855,-0.024192639,-0.023873797,-0.026291369,-0.025652576,-0.030302674,-0.027497241,-0.028026707,-0.028676705,-0.027563326,-0.029446598,-0.028673071,-0.029167997,-0.029379008,-0.031343609,-0.030887226,-0.030282104,-0.029118858,-0.030210927,-0.030775297,-0.032520276
820,-0.003701612,-0.009470987,-0.013653386,-0.015081422,-0.017222747,-0.020083107,-0.022706257,-0.023126449,-0.02406124,-0.025048567,-0.027398387,-0.026775969,-0.027761472,-0.02760268,-0.026616866,-0.027406115,-0.027711544,-0.028182773,-0.026815055,-0.031064533,-0.029627446,-0.030765651,-0.028030446,-0.028898807,-0.027672296,-0.029568348
819.2000122,-0.005131281,-0.009631079,-0.012847718,-0.015692204,-0.017834004,-0.021690881,-0.023218282,-0.024383029,-0.024914201,-0.023920689,-0.027913895,-0.027854757,-0.027596511,-0.026317878,-0.026334932,-0.02973469,-0.027673315,-0.029005263,-0.028333446,-0.030539919,-0.030404152,-0.031074414,-0.029135078,-0.030651858,-0.030092834,-0.030528722
818.4000244,-0.00640462,-0.009625002,-0.013547516,-0.016876984,-0.018645115,-0.022911787,-0.024804391,-0.023568254,-0.026739411,-0.026841678,-0.029215725,-0.028857632,-0.031119138,-0.028745374,-0.027979771,-0.031400777,-0.028307643,-0.031906847,-0.03038436,-0.030963788,-0.030659771,-0.030323675,-0.029218096,-0.030921265,-0.02995427,-0.032203551
817.5999756,-0.005367849,-0.012538693,-0.012615492,-0.016192859,-0.018778658,-0.021420565,-0.02581696,-0.02477153,-0.025859546,-0.027438825,-0.030155387,-0.029993264,-0.029665696,-0.029662987,-0.027990742,-0.029982489,-0.029004585,-0.032022186,-0.029612744,-0.03222172,-0.032344762,-0.031091427,-0.030228069,-0.032120809,-0.030596182,-0.032694183
816.7999878,-0.005201318,-0.00938218,-0.012089395,-0.016150363,-0.017059108,-0.022172326,-0.023478361,-0.024782386,-0.023721861,-0.025649453,-0.02753213,-0.029000904,-0.028166568,-0.028663572,-0.026509969,-0.027817369,-0.02849328,-0.031466465,-0.029598285,-0.030383008,-0.031411227,-0.030934041,-0.029987901,-0.028733162,-0.029947698,-0.03017823
816,-0.007909322,-0.009359227,-0.012334181,-0.014129436,-0.019007513,-0.022438193,-0.023939161,-0.024859592,-0.025088346,-0.025887983,-0.028898468,-0.028789321,-0.026564322,-0.028502056,-0.025964068,-0.026005665,-0.028648838,-0.029956734,-0.029504357,-0.030907331,-0.030092206,-0.029079158,-0.029708292,-0.030031385,-0.029975338,-0.03268237
815.2000122,-0.00886686,-0.013566734,-0.015081023,-0.019196276,-0.021333033,-0.023071762,-0.027028769,-0.027863596,-0.026852336,-0.027361443,-0.031096006,-0.03060641,-0.03129876,-0.030947251,-0.03015215,-0.033880901,-0.03156228,-0.033939701,-0.031240758,-0.033100843,-0.033987671,-0.032777727,-0.031911753,-0.033486854,-0.032242872,-0.03316047
814.4000244,-0.006077752,-0.01047073,-0.015186121,-0.016694881,-0.019153032,-0.023596646,-0.023174306,-0.025093086,-0.026740871,-0.025101587,-0.028669583,-0.029550308,-0.027533006,-0.029257834,-0.02771946,-0.029558821,-0.028316811,-0.030313488,-0.029072668,-0.031038506,-0.030624503,-0.031208958,-0.029629139,-0.030145919,-0.030308563,-0.033172991
813.5999756,-0.005436468,-0.010459965,-0.014073855,-0.015561854,-0.01671182,-0.022839392,-0.024040081,-0.024551025,-0.025902372,-0.027305586,-0.026821138,-0.02999655,-0.027520809,-0.028335484,-0.027101686,-0.028150458,-0.028552525,-0.030375574,-0.030086748,-0.031434536,-0.030690404,-0.03044465,-0.029454531,-0.030668503,-0.031255405,-0.033322468
812.7999878,-0.00460802,-0.010886919,-0.013206395,-0.013892328,-0.017405026,-0.021978207,-0.023612779,-0.025966311,-0.024915716,-0.025374848,-0.028395573,-0.028922396,-0.026876474,-0.029000614,-0.026638048,-0.028554464,-0.02883462,-0.030595554,-0.027832422,-0.030607183,-0.0294331,-0.029186683,-0.028604198,-0.030051531,-0.030140413,-0.031348616
812,-0.005385541,-0.01165823,-0.01405927,-0.016302127,-0.018098766,-0.020574879,-0.025291434,-0.024897482,-0.024975646,-0.024897482,-0.026905818,-0.029043278,-0.026728945,-0.028855404,-0.027050758,-0.030337483,-0.028726863,-0.03112926,-0.028531242,-0.032639872,-0.029884199,-0.030790683,-0.029523415,-0.031131571,-0.030601151,-0.03023145
811.2000122,-0.004090641,-0.009571323,-0.012023884,-0.014592949,-0.017128743,-0.021108655,-0.022427427,-0.026694965,-0.025160857,-0.025612164,-0.027165838,-0.029542666,-0.027991081,-0.027987003,-0.026868543,-0.029997613,-0.029014513,-0.031887315,-0.027375394,-0.02937988,-0.029359315,-0.030614804,-0.02905117,-0.029089421,-0.029806333,-0.029873807
810.4000244,-0.005107284,-0.009418303,-0.012859077,-0.015009159,-0.017075287,-0.021592272,-0.022956869,-0.024670487,-0.024632823,-0.025458982,-0.029278355,-0.028442416,-0.026581172,-0.029721636,-0.027176198,-0.028849494,-0.027536359,-0.030051095,-0.029280726,-0.030729331,-0.030852072,-0.029356364,-0.028935086,-0.029675946,-0.030667344,-0.031169545
809.5999756,-0.006072238,-0.010762796,-0.015194019,-0.016210815,-0.018305048,-0.021310803,-0.023236537,-0.024503564,-0.025832815,-0.02599518,-0.028986037,-0.029603459,-0.028738057,-0.028795669,-0.027265329,-0.031970676,-0.030324159,-0.029607909,-0.028676076,-0.030655911,-0.030418633,-0.029191909,-0.030208511,-0.029004391,-0.030981384,-0.033923373
808.7999878,-0.004941984,-0.009661004,-0.013363711,-0.016030679,-0.019018861,-0.021444809,-0.024438528,-0.023899131,-0.02390795,-0.025972016,-0.026365969,-0.028529255,-0.028508699,-0.026195602,-0.02786947,-0.030620499,-0.028847411,-0.029803965,-0.028353089,-0.029256141,-0.029839685,-0.031140197,-0.029670725,-0.031374577,-0.028464189,-0.031776991
808,-0.004771757,-0.010751281,-0.012996973,-0.016388284,-0.018008279,-0.020764837,-0.025003506,-0.025226614,-0.024073143,-0.025379097,-0.0276106,-0.028524794,-0.027360229,-0.027623571,-0.028213775,-0.029653898,-0.029476302,-0.029646933,-0.027975645,-0.029133286,-0.031431504,-0.029361637,-0.028576568,-0.030763287,-0.029936343,-0.032237008
807.2000122,-0.006160806,-0.011497976,-0.015227863,-0.017609501,-0.020133872,-0.021185433,-0.023009999,-0.024938203,-0.025757829,-0.024037238,-0.029145777,-0.027712127,-0.026588622,-0.028129108,-0.029171433,-0.030430218,-0.028603228,-0.028542005,-0.029121183,-0.031033203,-0.031400491,-0.030954966,-0.02882934,-0.029488442,-0.032143168,-0.03348786
806.4000244,-0.005023056,-0.00827398,-0.013398048,-0.013113828,-0.018726198,-0.02041897,-0.022504315,-0.023172736,-0.024627442,-0.024464808,-0.027513618,-0.028133232,-0.027597532,-0.027387401,-0.026932776,-0.028109454,-0.029839152,-0.028691875,-0.028739704,-0.029330911,-0.02960375,-0.030028727,-0.029219016,-0.030733528,-0.029979784,-0.030661989
805.5999756,-0.005582771,-0.011578388,-0.013937354,-0.015743233,-0.017737648,-0.020530833,-0.0234583,-0.0250146,-0.024392573,-0.025573459,-0.028475437,-0.027247243,-0.027370922,-0.028317828,-0.027586551,-0.028510492,-0.028417686,-0.030762661,-0.029286485,-0.029643549,-0.029997999,-0.031127427,-0.028614571,-0.030326379,-0.03079454,-0.031392977
804.7999878,-0.005015686,-0.010687639,-0.014006337,-0.01630801,-0.017775219,-0.020779645,-0.025195006,-0.025786713,-0.025175367,-0.026975546,-0.027268004,-0.030412745,-0.028562898,-0.03020006,-0.028602792,-0.031765059,-0.029830791,-0.030877098,-0.030287851,-0.031387918,-0.033015542,-0.031785943,-0.0296978,-0.031100392,-0.031544369,-0.031460542
804,-0.004905589,-0.009690573,-0.012623739,-0.016541012,-0.017835446,-0.020699883,-0.024257857,-0.023592234,-0.024888927,-0.025109798,-0.02837952,-0.027743697,-0.026746519,-0.027668409,-0.026849367,-0.029893188,-0.029884392,-0.029413845,-0.029176904,-0.029877577,-0.030437071,-0.030600283,-0.028756469,-0.032148361,-0.031121211,-0.033081945
803.2000122,-0.00662214,-0.010095875,-0.014111444,-0.014073354,-0.017867146,-0.021162456,-0.022201497,-0.025082139,-0.024209874,-0.024030479,-0.027836451,-0.027564978,-0.027330866,-0.028823478,-0.026550295,-0.029837461,-0.029803384,-0.029125201,-0.028912468,-0.030164659,-0.031730168,-0.031225003,-0.030587399,-0.030570945,-0.030719684,-0.033289865
802.4000244,-0.006008366,-0.009955386,-0.013508522,-0.012823792,-0.017602144,-0.020046575,-0.025040504,-0.02493092,-0.02463204,-0.02660552,-0.028973784,-0.02871911,-0.029034512,-0.028282177,-0.02787617,-0.029951323,-0.027926615,-0.029082255,-0.030613648,-0.031745568,-0.029523803,-0.030561006,-0.027714944,-0.030638976,-0.030802786,-0.032498565
801.5999756,-0.005239018,-0.009873863,-0.013851762,-0.013880244,-0.019306177,-0.020540759,-0.024210805,-0.025324548,-0.024972029,-0.025984306,-0.0275677,-0.02775545,-0.026912631,-0.027769146,-0.027997488,-0.02923857,-0.028959498,-0.030690404,-0.02911116,-0.029879849,-0.029472867,-0.031359695,-0.029445486,-0.029588709,-0.030179052,-0.033144977
800.7999878,-0.006146412,-0.009688699,-0.01328152,-0.015314633,-0.017404081,-0.019467833,-0.022644883,-0.024009023,-0.025356438,-0.0272169,-0.029083805,-0.029204108,-0.027286625,-0.028835056,-0.026771395,-0.029898552,-0.028946565,-0.028999258,-0.029748904,-0.030608339,-0.030721566,-0.030108726,-0.02844198,-0.030531665,-0.031116778,-0.031619612
800,-0.00936703,-0.013416671,-0.015620141,-0.018684542,-0.021029003,-0.023708528,-0.025208198,-0.027467111,-0.029091552,-0.030700533,-0.02993267,-0.03130642,-0.032724001,-0.033095855,-0.02914873,-0.031765491,-0.030865911,-0.03241732,-0.031368893,-0.033777546,-0.032370329,-0.033941135,-0.030890889,-0.03339918,-0.032367252,-0.036272414
799.2000122,-0.006715745,-0.010556082,-0.014573976,-0.016211763,-0.017511403,-0.021182377,-0.023040734,-0.024868736,-0.024933608,-0.028307594,-0.027958121,-0.029503487,-0.027150713,-0.029434117,-0.026802594,-0.030089742,-0.028877638,-0.030108774,-0.028519945,-0.030102929,-0.031561751,-0.031308394,-0.029741798,-0.031977747,-0.030936982,-0.031584039
798.4000244,-0.007123323,-0.011504279,-0.015154473,-0.016091147,-0.017992334,-0.021081481,-0.023992857,-0.025370307,-0.025421336,-0.026912291,-0.027993169,-0.028595183,-0.026827369,-0.028872747,-0.026855694,-0.029152215,-0.029185181,-0.029930254,-0.029644225,-0.030466128,-0.03065596,-0.03043987,-0.030696627,-0.03264837,-0.031025684,-0.032185618
797.5999756,-0.008368956,-0.010162942,-0.01501006,-0.016752569,-0.019254573,-0.021874938,-0.024977405,-0.0258833,-0.027457489,-0.026504416,-0.027137484,-0.029625077,-0.028751673,-0.029635472,-0.029633006,-0.031116584,-0.03132328,-0.029638616,-0.030753544,-0.031904057,-0.031941045,-0.031581778,-0.030182336,-0.031441711,-0.031950329,-0.033601679
796.7999878,-0.004614064,-0.01040831,-0.013896591,-0.013769614,-0.017218618,-0.020280495,-0.022024322,-0.025534701,-0.025428807,-0.025674878,-0.026263298,-0.02727058,-0.027468326,-0.028117219,-0.027570371,-0.028339412,-0.027258037,-0.030063076,-0.02993441,-0.029947361,-0.029716849,-0.029918559,-0.029758621,-0.031237867,-0.030934187,-0.032911312
