wavelength (nm),DOMBlank1,DOM11501,DOM12016,DOM12156,DOM12506,DOM12579,DOM12584,DOM12619,DOMBlank2,DOM12784,DOM12811,DOM12864,DOM12897,DOM13187,DOM13195,DOM13239,DOMSTD11,DOMBlank3
546.4000244,0.000582177,-0.000163362,0.000765138,-0.000882694,-0.000352476,0.006830089,0.003249582,0.005108155,2.95E-06,0.002809359,0.000687013,0.001051284,0.000293698,0.00320809,0.001300956,0.002016376,0.007166259,0.002076013
545.5999756,-2.74E-06,-0.000187633,0.00055421,-0.001002028,-0.000287446,0.006665269,0.002780336,0.004894636,-9.01E-06,0.00245681,0.00055999,0.001434066,0.00059843,0.003052772,0.001321156,0.001461623,0.006994446,0.002260645
544.7999878,-0.000109898,-0.000228047,-1.64E-05,-0.001310698,-0.000570876,0.006782154,0.002711407,0.004804929,1.45E-05,0.00225388,0.000320094,0.000740037,0.000396495,0.003169679,0.001233041,0.001517131,0.007156943,0.001971439
544,0.000585754,-0.000242846,0.000684109,-0.000865024,-0.000677218,0.007023042,0.003404161,0.005228368,0.000372944,0.002658533,0.000455029,0.000892714,0.000640866,0.003360594,0.001491026,0.001609929,0.007242848,0.002612019
543.2000122,0.000563981,0.000297065,0.00082577,-0.000404306,-0.000170917,0.007482016,0.003731736,0.0057015,0.001062935,0.003308345,0.000842525,0.001659792,0.001102017,0.00345971,0.002007664,0.001991332,0.007763532,0.002846566
542.4000244,-2.29E-05,-0.000254954,0.000227908,-0.001138628,-0.001131398,0.006930553,0.003402518,0.005483705,0.000458061,0.00232362,0.000629589,0.001211573,0.000472806,0.002957944,0.001563918,0.001967929,0.007605654,0.002243992
541.5999756,0.000510098,-0.000360649,0.000419322,-0.00133666,-0.001008071,0.007046456,0.003269247,0.005369868,0.000399164,0.002430023,0.000579948,0.001220736,0.000270411,0.003305293,0.001984467,0.001541992,0.007500294,0.002278886
540.7999878,-0.000141573,-0.000486435,0.000276265,-0.001353072,-0.000972792,0.007305918,0.002868115,0.005294317,-2.73E-05,0.002003659,8.73E-05,0.000732595,0.000182198,0.002771765,0.001357665,0.001572049,0.006853625,0.001893903
540,0.000374472,-0.000634778,0.000208898,-0.001569629,-0.000640464,0.006788017,0.003078007,0.005291251,-0.000140383,0.001985507,0.00029577,0.000729406,0.000405382,0.003047115,0.00131451,0.001461467,0.007330612,0.001872012
539.2000122,0.000654009,4.41E-05,0.000518806,-0.001099692,-0.000657368,0.007524735,0.004072754,0.005920533,0.000582696,0.002671582,0.000703192,0.001407862,0.000582436,0.00324966,0.001708049,0.00226879,0.007673362,0.002141199
538.4000244,0.000544957,0.000101925,0.000368073,-0.001401532,-0.000343268,0.007214685,0.0039497,0.006141488,0.000336519,0.002994225,0.000674283,0.001253471,0.000282093,0.003571507,0.001531393,0.002091411,0.007770225,0.002230904
537.5999756,0.000406393,0.000127326,0.000760418,-0.001142604,-0.00049471,0.007225661,0.003968247,0.006086069,0.000698188,0.003105642,0.001003281,0.001739444,0.000345145,0.003598025,0.001202176,0.00283458,0.007622409,0.002280734
536.7999878,0.000259325,-2.15E-05,0.000703659,-0.001254175,-0.00055097,0.007453891,0.003801089,0.005923052,0.000731662,0.00263913,0.001229458,0.000958657,0.000527851,0.003884999,0.001197945,0.00248024,0.007881741,0.002109723
536,-9.65E-05,-0.000423133,0.000209727,-0.001534705,-0.001100467,0.007034723,0.003904432,0.005634729,0.000315406,0.002298221,0.00057803,0.001047651,0.000253757,0.00311096,0.001320949,0.001673616,0.00761577,0.001708777
535.2000122,0.000596097,0.00020289,0.000763556,-0.000726529,-0.000725754,0.007822514,0.004149426,0.00589508,0.000810235,0.002851699,0.000962989,0.001465311,0.000731325,0.004083912,0.002087275,0.002115966,0.007820879,0.002288254
534.4000244,0.000615253,-0.000154408,0.000340197,-0.001369897,-0.000757694,0.007735941,0.003916891,0.005796981,0.000647217,0.003120373,0.000877825,0.001296802,0.000340016,0.003886122,0.001793194,0.002055075,0.007991835,0.001845781
533.5999756,0.000611987,4.90E-05,0.00049517,-0.001089984,-0.000582044,0.007858412,0.004018642,0.006276852,0.000816071,0.002839557,0.001193558,0.001885349,0.000460574,0.003908794,0.001960752,0.002703385,0.008197675,0.002525724
532.7999878,0.000178546,-0.000536854,-0.000230169,-0.001690786,-0.000818674,0.007264537,0.003534447,0.005758812,0.000130485,0.00246915,0.000681024,0.001093738,0.000512845,0.00322817,0.00126923,0.001543161,0.007431033,0.001345694
532,0.000147342,0.000141101,0.000281005,-0.001657882,-0.000580338,0.007631182,0.004068312,0.006098118,0.000249742,0.002959143,0.000765397,0.00138758,0.000146151,0.003924022,0.001688844,0.002190394,0.007687353,0.002091931
531.2000122,0.000609187,0.000180825,0.000332736,-0.001609709,-0.000833453,0.007330191,0.004633628,0.00597357,0.000599337,0.002810375,0.000749009,0.001233508,0.000204729,0.003828221,0.001283483,0.00208972,0.00752621,0.001861015
530.4000244,0.000739207,-6.99E-06,0.000324239,-0.001389611,-0.000896076,0.007532716,0.005051924,0.006889628,0.000793612,0.002721801,0.001019524,0.001394851,3.98E-05,0.003754087,0.001797951,0.002668508,0.008330383,0.001899051
529.5999756,0.000500846,-0.000109484,0.00015322,-0.001683566,-0.000981263,0.007693992,0.004832831,0.006431016,0.000151925,0.002435516,0.001093504,0.001320144,0.00031898,0.004078268,0.001588599,0.002113963,0.008228408,0.002092321
528.7999878,0.000886307,1.09E-05,0.000629304,-0.001730081,-0.00144911,0.007351779,0.004744262,0.007022779,0.000477392,0.002443325,0.001066776,0.0016501,0.000276369,0.004120234,0.001527678,0.002233271,0.00853026,0.002358912
528,0.000322685,-0.0003323,0.000268417,-0.001859493,-0.001332634,0.007088869,0.004198901,0.006563894,0.000171813,0.00280368,0.000615901,0.001581116,-0.000340681,0.003927731,0.00142882,0.001851994,0.008170901,0.001722213
527.2000122,0.00033828,-1.00E-05,0.000617508,-0.001760968,-0.00114312,0.007520679,0.004578714,0.00698637,0.000539332,0.002718284,0.000644702,0.001574777,-6.48E-05,0.004168609,0.001542797,0.002511118,0.008583352,0.00147048
526.4000244,0.000541795,-1.72E-05,0.000234642,-0.002488935,-0.001189951,0.007786749,0.004447016,0.007201052,0.000449069,0.002955859,0.000875102,0.001141543,1.27E-05,0.004312431,0.001074301,0.002147208,0.009042685,0.001762783
525.5999756,0.000811714,-0.000493055,2.74E-05,-0.002197791,-0.001540998,0.007998663,0.004387315,0.006853756,0.000788192,0.002515101,0.000706588,0.001269801,7.91E-05,0.003967464,0.001452844,0.002179363,0.008662013,0.001582363
524.7999878,0.000409243,-0.000487315,0.000442176,-0.002414082,-0.001690528,0.007773704,0.004966138,0.006438951,0.00044412,0.002037077,0.00101872,0.00126897,-8.67E-05,0.003825087,0.000957749,0.002367006,0.00911482,0.001778092
524,0.000615746,0.000201465,0.000549492,-0.002096819,-0.001301716,0.008401529,0.005164315,0.006942836,0.000517225,0.003021438,0.00167398,0.001688091,0.000212343,0.004479002,0.00181755,0.003106267,0.009207617,0.002015362
523.2000122,-0.00022515,-0.000558519,-7.30E-05,-0.002965085,-0.001468253,0.007731435,0.004810268,0.006829221,-0.000185097,0.002739879,0.000928745,0.001500351,4.33E-05,0.003979454,0.001080581,0.002398032,0.008858714,0.001664937
522.4000244,0.0007118,6.16E-05,-0.000146179,-0.002368515,-0.001595111,0.007991148,0.004701109,0.007363205,-0.00010643,0.003182195,0.00100022,0.001225461,-0.000303329,0.004316144,0.00079911,0.002769082,0.009730821,0.002024204
521.5999756,0.000657561,-0.000121129,0.00038994,-0.002029731,-0.001499829,0.008421983,0.004867018,0.007352911,0.000131547,0.003564799,0.001295582,0.001584,-9.19E-05,0.004848798,0.001357015,0.003217973,0.009921916,0.001917693
520.7999878,0.000329861,5.12E-05,0.000664976,-0.001983145,-0.001308891,0.008137455,0.005056245,0.007120839,-0.000186856,0.002991906,0.001242231,0.001202669,7.93E-05,0.004642995,0.001433806,0.00273183,0.009691406,0.002027715
520,0.000577719,0.000282948,0.001030837,-0.002346168,-0.000910232,0.008557663,0.005620043,0.007553366,0.000244873,0.00329126,0.001540952,0.001317989,-0.000278547,0.004700612,0.001200099,0.003244157,0.010071816,0.002536061
519.2000122,0.000611002,-0.000165483,0.000172823,-0.002383859,-0.001420574,0.0083345,0.005501531,0.007147102,-0.00017956,0.003469939,0.00122572,0.000982914,-0.000167398,0.005013349,0.001293167,0.002552074,0.009928617,0.001981399
518.4000244,0.000542365,-0.000112848,8.09E-05,-0.002210257,-0.001448542,0.008351625,0.005294029,0.007327953,2.51E-05,0.003172391,0.001542901,0.001059977,-0.000693811,0.004757844,0.000771413,0.002875776,0.009761955,0.001928197
517.5999756,0.000471018,-0.000542542,-0.000133033,-0.002767948,-0.002002419,0.007700079,0.005044696,0.006812418,-0.000193584,0.002952602,0.001355899,0.000484156,-0.000900829,0.004511879,0.000422302,0.002139196,0.00986956,0.001680632
516.7999878,0.00058508,9.66E-05,0.000271447,-0.002250277,-0.001816807,0.00870395,0.005584041,0.007120129,-0.00010555,0.003063668,0.001417315,0.001319884,-0.000649924,0.004819848,0.001171832,0.002900271,0.010370021,0.001567763
516,0.000672131,-0.000118127,0.000244329,-0.0025594,-0.001756482,0.008967258,0.005613042,0.006721525,-0.000144575,0.002776194,0.001394046,0.001319287,-0.000601639,0.00458494,0.000832254,0.002948692,0.009741225,0.002248051
515.2000122,0.000541484,-0.001081669,9.07E-05,-0.002631912,-0.001892742,0.008642524,0.005569646,0.007227318,-1.18E-05,0.003367898,0.001160308,0.001214714,-0.000497347,0.004525664,0.001351329,0.002765174,0.010091474,0.002097029
514.4000244,0.000546589,-0.00046787,0.000167048,-0.002244509,-0.001915525,0.008343603,0.005877369,0.007184734,-0.000259248,0.003588263,0.001471389,0.001245631,-0.000382892,0.004432084,0.001120105,0.002638323,0.010242334,0.001749242
513.5999756,0.000626063,0.000406626,0.000363073,-0.002258312,-0.001608058,0.008518407,0.005593559,0.006884842,0.00023301,0.003583904,0.001017241,0.001677644,-0.000550194,0.005094273,0.000787621,0.002448792,0.010155649,0.002023085
512.7999878,4.95E-05,0.000200689,0.000195923,-0.002414134,-0.001473154,0.008903074,0.005495895,0.006892311,-2.19E-05,0.003585757,0.001079232,0.001207913,-0.000345285,0.004994025,0.000948539,0.002405294,0.010474701,0.001877238
512,0.000152521,7.49E-05,0.000291548,-0.002029061,-0.001244676,0.009145062,0.006064254,0.00713376,0.000106586,0.003531132,0.001772322,0.001680451,-0.000228979,0.005046844,0.001452948,0.002696612,0.010611157,0.001854594
511.1999817,-0.000270424,-0.00059011,-0.000266854,-0.002333346,-0.002157869,0.008850629,0.005604703,0.006806108,-0.00055402,0.002748684,0.001187692,0.00108193,-0.000687711,0.004814247,0.000624974,0.002275659,0.010100403,0.001523755
510.3999939,-0.000437253,-0.000287653,5.10E-05,-0.002509267,-0.002077704,0.008640307,0.00563562,0.00686638,-0.000246985,0.003478393,0.000952794,0.001332062,-0.000531993,0.004568512,0.001025881,0.002288749,0.010348707,0.001325493
509.6000061,-0.000361942,-0.00032392,-0.000208591,-0.002772167,-0.001866349,0.008579154,0.006190745,0.007177629,-0.000314711,0.003527009,0.000888668,0.001289377,-0.000917154,0.004695404,0.00092667,0.002493882,0.010275094,0.001761692
508.7999878,-0.000184528,-0.000376167,-0.000121492,-0.002706418,-0.001910061,0.009180939,0.005517707,0.007414813,-0.000496054,0.003758839,0.001222397,0.001343253,-0.001053109,0.005091995,0.001326298,0.00228089,0.010328479,0.001942992
508,0.000182664,-0.000348337,0.000154385,-0.002588633,-0.0020911,0.009103929,0.006119934,0.007321345,8.65E-05,0.003764166,0.001241114,0.001328297,-0.000472421,0.005484517,0.001556202,0.002173327,0.01065254,0.001677228
507.1999817,-0.000439683,-0.001025064,0.000304862,-0.002410942,-0.00262234,0.008719294,0.00573085,0.007399777,0.000209235,0.003268986,0.000791122,0.001232496,-0.000405496,0.005328828,0.00102819,0.002449234,0.010624075,0.001879993
506.3999939,0.000411497,-0.000435649,0.000266163,-0.002362285,-0.002311924,0.008810977,0.006146031,0.007406571,0.000100423,0.003602436,0.001170638,0.001428716,-0.000453699,0.005661819,0.001444143,0.002114977,0.0109448,0.002173899
505.6000061,-3.78E-06,-2.66E-05,0.000367115,-0.002643078,-0.002045705,0.009183477,0.005713749,0.007479198,-0.000248641,0.003711476,0.000855363,0.001596627,-0.000711695,0.005549797,0.001705918,0.00185709,0.010647845,0.001773674
504.7999878,0.000164718,-0.000217646,0.000568543,-0.002405999,-0.001853461,0.009226152,0.005398305,0.007347909,-2.82E-05,0.003858777,0.001103081,0.001271904,-0.000574185,0.005510628,0.001401447,0.001962234,0.010913051,0.001817836
504,0.000796205,0.00063384,0.00037683,-0.002377887,-0.001389714,0.009416072,0.005839849,0.007870775,2.51E-05,0.004283203,0.001160594,0.001390151,-0.000724978,0.005533542,0.002104286,0.002355997,0.011223868,0.001760288
503.1999817,0.000140635,-0.000206107,0.000464306,-0.002325879,-0.001618942,0.009552619,0.006177222,0.007444489,0.000224153,0.003959417,0.000952016,0.001347589,-0.000686574,0.005309856,0.001793662,0.002096509,0.011127346,0.001715352
502.3999939,4.97E-05,-0.00039153,0.000129838,-0.002937523,-0.001855781,0.009367242,0.005954911,0.00715668,-0.000264733,0.003376064,0.000740063,0.001195842,-0.001177043,0.005171361,0.001150056,0.002392488,0.010918838,0.001281432
501.6000061,-0.000525788,-0.000288636,8.22E-05,-0.002471021,-0.00167485,0.009490121,0.006200067,0.007394643,-0.000222407,0.003694689,0.000605688,0.000956893,-0.00089964,0.005524025,0.000998767,0.001501104,0.010945144,0.001448273
500.7999878,-0.000410306,6.81E-05,0.000210219,-0.00249295,-0.00114911,0.010148441,0.006286097,0.007614558,-0.000136191,0.00420899,0.000750435,0.001384749,-0.00060867,0.005974226,0.001655946,0.002352613,0.01155713,0.001892811
500,-0.000458095,-0.00073945,3.11E-05,-0.002926467,-0.002019734,0.009928457,0.005654082,0.006971876,-0.000375184,0.003779702,0.000460704,0.000831969,-0.00082441,0.005532179,0.000953105,0.001674318,0.011424496,0.001886441
499.1999817,2.51E-05,-0.000107621,4.66E-05,-0.002641226,-0.001260627,0.010521667,0.006466327,0.007653918,0.000230964,0.004365847,0.001077856,0.001564931,-0.000682904,0.005998923,0.001015191,0.002065791,0.011784244,0.001814769
498.3999939,1.27E-05,-0.000489383,0.000309396,-0.002530783,-0.001406951,0.010971214,0.006027427,0.00770361,-4.93E-05,0.004458472,0.001438689,0.001956279,-0.000434615,0.006285493,0.001433157,0.002034711,0.011904377,0.001468662
497.6000061,4.00E-05,-0.000419564,-0.000323402,-0.003430338,-0.001635963,0.00992271,0.006156506,0.007256456,-0.000516635,0.004013574,0.000767264,0.001663118,-0.000964423,0.005843575,0.001236182,0.001629572,0.012128692,0.001560566
496.7999878,-1.94E-05,-0.000406633,0.000332296,-0.002987966,-0.001387083,0.010516813,0.006515069,0.007422765,-0.00052858,0.004271256,0.000727461,0.002006832,-0.000778728,0.005787878,0.001543446,0.001870296,0.012282205,0.001757143
496,0.000185305,-0.000259817,0.000961874,-0.002229778,-0.001302542,0.010308598,0.006466932,0.008296292,-9.31E-05,0.004332223,0.001052088,0.001712337,-0.0007502,0.006384438,0.0017232,0.002109905,0.012465633,0.001795793
495.1999817,-0.000161395,-0.000608153,0.000120516,-0.002433388,-0.001861864,0.009804104,0.006038688,0.00740615,-0.000367943,0.003921619,0.000376001,0.000892377,-0.001011274,0.005933943,0.001414121,0.001732063,0.011947454,0.001241633
494.3999939,-0.00023793,-0.000247192,0.000529406,-0.002793772,-0.001544403,0.010280289,0.006446858,0.00755758,-0.00048235,0.004357663,0.000605403,0.000833784,-0.000792423,0.006532596,0.00138519,0.001795065,0.012109899,0.001860911
493.6000061,-1.10E-05,-0.000593418,-9.85E-05,-0.003363353,-0.00190568,0.010345737,0.006048662,0.007339037,-0.000577443,0.004205958,0.000459823,0.001057356,-0.001124221,0.005924915,0.001511365,0.001436144,0.012306677,0.001440351
492.7999878,0.000391624,-0.000387237,0.000430801,-0.00253382,-0.001778808,0.010953613,0.006248621,0.00799215,-0.000669568,0.004644695,0.000590342,0.001473233,-0.000521341,0.006724522,0.001931863,0.00185605,0.01233922,0.00180996
492,0.000277016,-0.000593625,0.000209287,-0.00288296,-0.00233623,0.010429437,0.006182421,0.007617325,-0.000997121,0.004610133,0.000327141,0.001091091,-0.000685075,0.006225931,0.001548382,0.001853242,0.012654924,0.001286495
491.1999817,7.97E-05,-0.000166725,9.37E-05,-0.002727461,-0.002067295,0.011016056,0.006044961,0.007918146,-0.000714848,0.004754599,0.000477107,0.001644981,-0.000826219,0.006086751,0.001769801,0.002167031,0.012880373,0.001886025
490.3999939,0.000407688,4.01E-05,5.54E-06,-0.002304199,-0.001078984,0.011690922,0.006294134,0.00829215,-0.000282738,0.005001671,0.000493149,0.001761016,-0.000118438,0.006384753,0.001972687,0.002081163,0.013376362,0.001901469
489.6000061,-0.00016745,-0.000540525,-0.000167502,-0.00329122,-0.001615847,0.011284623,0.00591253,0.007731936,-0.00111978,0.004618192,0.000281342,0.001375374,-0.00069257,0.006205056,0.001269048,0.001821787,0.0128712,0.001431625
488.7999878,-0.000329817,-0.000249986,0.000204858,-0.002479823,-0.001395546,0.011861758,0.006243605,0.007785326,-0.000823015,0.005141028,0.000900833,0.001410511,-0.000619113,0.007020779,0.002050289,0.001919773,0.013591983,0.001638173
488,-0.000662124,-0.000369391,-0.000229496,-0.002294775,-0.001699346,0.011978719,0.006036955,0.008026771,-0.001174152,0.004830737,0.000765423,0.001128566,-0.000965611,0.006893941,0.001658831,0.00155111,0.013304823,0.001920891
487.1999817,-0.000233843,-0.000799244,-0.000259093,-0.002776745,-0.001627555,0.01168111,0.006242187,0.007942769,-0.001031986,0.004820764,0.000821906,0.001373998,-0.000845492,0.006449381,0.001987562,0.001686194,0.013731747,0.001953133
486.3999939,9.34E-06,-0.000161291,-0.00018784,-0.003052644,-0.001509322,0.011708234,0.00633621,0.007914059,-0.000836088,0.004854322,0.000675061,0.001795871,-0.001178283,0.00647526,0.001973337,0.001859975,0.013902345,0.001675227
485.6000061,-0.000129876,-0.001009982,3.99E-05,-0.002878331,-0.001131708,0.011867956,0.006079427,0.008144999,-0.000605051,0.004675413,0.000792471,0.001640304,-0.001143172,0.006807607,0.001923231,0.001676657,0.013831628,0.001583247
484.7999878,0.000163164,-0.000354545,0.000102443,-0.00241403,-0.001342337,0.012110671,0.006682776,0.008420399,-0.000525685,0.005021494,0.000502245,0.001579038,-0.000427012,0.007152444,0.002197522,0.001848511,0.014342751,0.00223694
484,-0.000290499,-0.000713245,-0.000150113,-0.002754007,-0.001859183,0.012191411,0.006274331,0.008333206,-0.001374697,0.004921549,0.000700132,0.00162066,-0.00064827,0.007173707,0.002008132,0.001504767,0.013985156,0.00245681
483.1999817,-0.000421167,-0.000698256,-0.000113521,-0.002980973,-0.002174199,0.011839758,0.005785359,0.007993469,-0.00102806,0.00475494,0.000463062,0.001641369,-0.001103255,0.006773319,0.001969411,0.001194285,0.014208595,0.001614892
482.3999939,-0.00058282,-0.000830766,-0.000216612,-0.003241789,-0.001928874,0.012121398,0.005798765,0.008023449,-0.001097368,0.004906731,0.000486851,0.001234806,-0.001257788,0.006854861,0.001466662,0.000855104,0.014152003,0.001220035
481.6000061,-0.001029093,-0.000725133,-0.00042034,-0.003169636,-0.001867174,0.012248334,0.005802647,0.007710618,-0.001144514,0.004967735,0.000105524,0.001391787,-0.000794335,0.006408265,0.001770815,0.000926359,0.014055176,0.001386723
480.7999878,-0.000701409,-0.000741362,-0.000369184,-0.002866039,-0.001632043,0.012140218,0.005762773,0.00783274,-0.001386463,0.004907124,0.000286238,0.001133186,-0.000932653,0.00641034,0.001697004,0.001185771,0.0140917,0.001511131
480,-0.000610531,-0.000113159,-7.75E-05,-0.003004676,-0.001786027,0.012552195,0.006148656,0.00875643,-0.000987203,0.005069916,9.51E-05,0.001355016,-0.001192688,0.006758491,0.00163586,0.001179463,0.01449001,0.002158992
479.1999817,-0.000659436,-0.000673031,-0.000948151,-0.00325741,-0.002115676,0.012203923,0.006053125,0.008161062,-0.001198677,0.00485139,0.00032854,0.000546719,-0.001823715,0.007102946,0.001298983,0.000910587,0.014226008,0.001387657
478.3999939,-0.001063077,-0.000890341,-0.000915501,-0.003322356,-0.001820931,0.012110644,0.006318691,0.007845576,-0.001381354,0.004341505,0.000335301,0.000792497,-0.002016075,0.007078476,0.001255652,0.00079898,0.014376946,0.00113098
477.6000061,-0.001104701,-0.000830094,-0.000776144,-0.003524787,-0.002074561,0.012514867,0.00615031,0.008214531,-0.001281017,0.004610238,0.000346182,0.001093972,-0.001241475,0.006920505,0.001542979,0.000787907,0.014366966,0.00150791
476.7999878,-0.001558332,-0.001675521,-0.001362052,-0.004580767,-0.002474881,0.011612535,0.005621565,0.007538616,-0.001693983,0.003814981,-0.00043927,0.000719242,-0.001928617,0.005908043,0.000988726,0.000248421,0.013832109,0.000344731
476,-0.001956243,-0.001891917,-0.00187738,-0.004722135,-0.003013879,0.011851649,0.005359543,0.007486889,-0.002252338,0.003642217,-0.00061658,0.000128362,-0.002287977,0.005586374,0.000331286,-0.000191773,0.013634131,0.000336259
475.1999817,-0.001827272,-0.001659223,-0.001514429,-0.004451549,-0.002944311,0.012038542,0.005638767,0.007457656,-0.001802577,0.003675683,-0.000619992,0.000163915,-0.002334891,0.005994881,0.001024376,0.000107285,0.014156763,0.000326312
474.3999939,-0.001263363,-0.001556217,-0.001068551,-0.003885293,-0.002534592,0.012748906,0.005873144,0.008185304,-0.001421142,0.004289921,1.50E-05,0.000799499,-0.001605376,0.006662956,0.001436845,0.000313722,0.014760493,0.001058472
473.6000061,-0.001757823,-0.001731164,-0.001564213,-0.004089,-0.002867171,0.012784762,0.005527564,0.00789189,-0.002069202,0.004112238,-0.000403168,0.000233995,-0.001972786,0.006050841,0.001121559,-0.000134948,0.014479973,0.000332037
472.7999878,-0.001620541,-0.001118024,-0.001180038,-0.003792667,-0.002716091,0.012781216,0.00623704,0.007969792,-0.001790564,0.00461827,-4.49E-05,0.000786195,-0.001942172,0.006453138,0.001382022,0.000110029,0.015076087,0.001000583
472,-0.001609864,-0.001508909,-0.001677583,-0.004464719,-0.002664844,0.012721451,0.005951814,0.007702687,-0.001865266,0.00437594,-4.18E-05,0.000324395,-0.002369236,0.00647174,0.001318923,-3.01E-05,0.014726429,0.000522382
471.1999817,-0.002324283,-0.00205766,-0.001881143,-0.004698219,-0.003051513,0.01244917,0.005651276,0.007910896,-0.002129844,0.00358427,-0.000441649,0.000253498,-0.003088526,0.005617579,0.000743849,-0.000146852,0.014501492,-0.000127133
470.3999939,-0.001209983,-0.00154203,-0.001097058,-0.003346862,-0.002522547,0.013441691,0.00690959,0.008879533,-0.001217366,0.004699801,0.000457024,0.001162566,-0.001892845,0.006865117,0.001360105,0.000406755,0.015914299,0.000535937
469.6000061,-0.001876556,-0.001476456,-0.001565038,-0.003600321,-0.002318824,0.013504227,0.006567784,0.008332019,-0.001732556,0.004919821,-2.12E-06,0.000708403,-0.002473234,0.007013571,0.001084759,0.00042808,0.015423692,0.00028989
468.7999878,-0.001658192,-0.001387289,-0.001980156,-0.004254522,-0.002720824,0.012908026,0.007096026,0.00829463,-0.001692591,0.004305947,-0.000237516,0.000362011,-0.00236419,0.006480647,0.00118873,0.000100682,0.015434797,-1.91E-05
468,-0.002030607,-0.001570816,-0.001311833,-0.003837417,-0.002503605,0.013321399,0.0069017,0.008193507,-0.00162214,0.004565111,-0.000197103,0.000785702,-0.002137674,0.005979659,0.001094698,0.000216253,0.015941635,0.000369576
467.1999817,-0.001403029,-0.001355962,-0.001756895,-0.003940089,-0.002811621,0.013310616,0.006889996,0.008220415,-0.001338053,0.004646814,0.000503541,0.000968801,-0.002149111,0.006423082,0.001436404,0.000290279,0.015979663,0.000439248
466.3999939,-0.001833201,-0.00124989,-0.001829386,-0.003850656,-0.002614415,0.01379916,0.00678126,0.008498687,-0.001175288,0.004822623,0.000228115,0.000932429,-0.002075076,0.006371461,0.001699239,0.000531946,0.016358176,0.000466431
465.6000061,-0.002049879,-0.001391314,-0.001737249,-0.004227657,-0.002713004,0.01340701,0.007251402,0.008498951,-0.001572673,0.004849453,7.50E-05,0.000170518,-0.002571289,0.006422215,0.000946308,-0.00020502,0.016176751,-3.83E-06
464.7999878,-0.001897793,-0.001250767,-0.001418355,-0.003861946,-0.002671585,0.013953719,0.007230293,0.009082571,-0.001732865,0.004597811,5.98E-05,0.000487551,-0.002576538,0.006364132,0.00112732,-0.000172004,0.016863484,0.000171321
464,-0.001602694,-0.001257478,-0.001250613,-0.003346503,-0.002362491,0.014229566,0.006992394,0.008907038,-0.001260163,0.004551848,0.000333047,0.001005772,-0.00221242,0.006959276,0.001594574,0.000199135,0.017195288,0.000210918
463.1999817,-0.001613784,-0.001287367,-0.001540637,-0.003779528,-0.002680384,0.014053465,0.006625421,0.009115402,-0.001992885,0.004353741,-9.71E-05,0.000829739,-0.002237762,0.006535329,0.001456636,0.000207474,0.017056828,-0.000305399
462.3999939,-0.002249247,-0.002138705,-0.001603107,-0.004160745,-0.003109036,0.013969464,0.006281081,0.009200662,-0.0023197,0.004032046,-0.000733248,0.000176371,-0.002280046,0.006316196,0.000733866,-0.000415168,0.016755853,-0.001086782
461.6000061,-0.002116603,-0.001749469,-0.001496011,-0.003600886,-0.003161823,0.014088091,0.006916902,0.00917729,-0.001752048,0.004313451,-0.000320919,0.000364317,-0.002531761,0.006169346,0.001139207,-0.000269389,0.016677624,-9.87E-05
460.7999878,-0.002188931,-0.001765248,-0.00138058,-0.003878314,-0.002948013,0.014413284,0.006719633,0.009590064,-0.001448955,0.004064027,-0.000449458,0.000947242,-0.002215253,0.006043728,0.00079732,-0.00037684,0.017149236,-0.000303847
460,-0.00203576,-0.001470884,-0.001439615,-0.003725687,-0.002968067,0.014710014,0.006841002,0.01003319,-0.001648135,0.004302523,6.03E-05,0.000343669,-0.002276235,0.006292584,0.000730365,-0.000230376,0.017420251,-0.00040622
459.1999817,-0.00167846,-0.001639934,-0.001482493,-0.004222377,-0.0030766,0.015341008,0.006887629,0.009678648,-0.001053781,0.003934941,-0.000389047,0.000486851,-0.00217492,0.006083969,0.000810702,-0.000187633,0.017709417,0.000261242
458.3999939,-0.002360843,-0.001822529,-0.001178334,-0.004505249,-0.003188189,0.014785293,0.006666268,0.009788192,-0.001576438,0.003959443,-0.000797642,9.29E-05,-0.002849066,0.005929246,0.000499783,-0.000660263,0.01740562,-0.00072012
457.6000061,-0.001813971,-0.001638438,-0.001461906,-0.004081102,-0.0026845,0.015900014,0.007441698,0.010190098,-0.001070927,0.004503353,-0.000260231,0.00051624,-0.002250741,0.006668397,0.001464818,-0.000163258,0.0181184,-0.000293086
456.7999878,-0.002242191,-0.001730132,-0.001254381,-0.003801391,-0.00292621,0.01584355,0.006945887,0.010587444,-0.001240494,0.003984601,-0.000480488,0.000527695,-0.002405638,0.006461125,0.00089095,-0.00042996,0.018194407,-0.000147628
456,-0.002016694,-0.001864235,-0.001750294,-0.004382415,-0.003106363,0.016048661,0.006923846,0.010730144,-0.001612494,0.004459047,-0.000438235,0.000324498,-0.002536959,0.006626945,0.000713745,-0.000452717,0.018311683,-0.000440563
455.1999817,-0.001927225,-0.001635137,-0.001203427,-0.004100745,-0.003550977,0.016347693,0.00736102,0.010920669,-0.001461132,0.004515724,-0.000382633,0.000505588,-0.001979744,0.007195788,0.000613931,-4.55E-05,0.018256795,2.53E-05
454.3999939,-0.002857398,-0.002288544,-0.002257745,-0.003972153,-0.003933317,0.016135778,0.006623581,0.011136482,-0.001793193,0.004025174,-0.001257995,0.000217471,-0.002316301,0.006283891,0.000220397,-0.000830249,0.017809328,-0.00087019
