wavelength (nm),DOMBlank1,DOMSTD30,DOM12839,DOM12858,DOM12862,DOM12917,DOM12931,DOM12933,DOM12955,DOMBlank2,DOM12964,DOM12980,DOM13069,DOM13079,DOM13138,DOM13443,DOM13600,DOMBlank3
740.7999878,-0.004739752,-0.005737047,-0.010001276,-0.012594772,-0.015568248,-0.01725897,-0.017301459,-0.019714829,-0.020159028,-0.022003455,-0.020796968,-0.02270896,-0.019138467,-0.024536494,-0.022579618,-0.021899356,-0.023815626,-0.023759164
740,-0.003595803,-0.00730322,-0.009386233,-0.012339263,-0.014506786,-0.015279047,-0.01625555,-0.018385997,-0.020321306,-0.021838998,-0.019833848,-0.021210531,-0.019072872,-0.024556309,-0.022056062,-0.021965411,-0.022725517,-0.024094988
739.2000122,-0.004454931,-0.006290282,-0.009830439,-0.012525917,-0.014834778,-0.016216651,-0.017640671,-0.018910622,-0.019170024,-0.022348261,-0.019429566,-0.021460233,-0.019373521,-0.024745708,-0.022552537,-0.020667203,-0.023172246,-0.023126254
738.4000244,-0.003628663,-0.00404089,-0.008313293,-0.010597513,-0.013902708,-0.015573593,-0.015829451,-0.016445613,-0.017736802,-0.022408104,-0.019505057,-0.019864067,-0.018603949,-0.021992432,-0.021689158,-0.020095959,-0.021629019,-0.022977788
737.5999756,-0.003754122,-0.005497459,-0.008127309,-0.013014006,-0.015424121,-0.015896238,-0.017489126,-0.018386444,-0.018343167,-0.022885906,-0.020807132,-0.0218773,-0.017824166,-0.023249347,-0.021866372,-0.021007054,-0.022626946,-0.02483055
736.7999878,-0.004279437,-0.00580663,-0.010478311,-0.012967578,-0.015646061,-0.016367245,-0.017940376,-0.019752972,-0.01972126,-0.022261508,-0.020802198,-0.021793751,-0.019447636,-0.023949059,-0.023785582,-0.022603111,-0.023256561,-0.024436425
736,-0.002944774,-0.004817482,-0.009976535,-0.010762796,-0.015336423,-0.014365863,-0.015202967,-0.019026294,-0.017931484,-0.020727277,-0.019706765,-0.022005621,-0.018386295,-0.024493337,-0.020012463,-0.020353468,-0.021820979,-0.023879824
735.2000122,-0.003329754,-0.005463769,-0.009453916,-0.012105154,-0.014562912,-0.015799001,-0.017610446,-0.017803941,-0.017310115,-0.02147196,-0.019093631,-0.020156015,-0.019417685,-0.022853734,-0.022227224,-0.021325147,-0.021753917,-0.023963511
734.4000244,-0.004256727,-0.00624017,-0.010192426,-0.011293024,-0.016436342,-0.016020948,-0.018690197,-0.018911663,-0.018952405,-0.02239763,-0.021385821,-0.021088287,-0.020254308,-0.023586545,-0.023332223,-0.022833988,-0.023172196,-0.023792738
733.5999756,-0.002002986,-0.003741958,-0.008535342,-0.010738301,-0.013477406,-0.015674178,-0.016438484,-0.018802108,-0.017199907,-0.020698253,-0.01817737,-0.020467767,-0.018297654,-0.022976954,-0.021135582,-0.018982487,-0.021088189,-0.02282721
732.7999878,-0.005068754,-0.005579347,-0.010163852,-0.012515152,-0.01653558,-0.016305817,-0.018138988,-0.018172503,-0.017848067,-0.022428114,-0.019616462,-0.022299133,-0.019436793,-0.024669802,-0.022003455,-0.0217028,-0.022526534,-0.025520105
732,-0.00349269,-0.00457882,-0.008023946,-0.011189603,-0.013786115,-0.014861945,-0.017223444,-0.018279437,-0.018520413,-0.020761136,-0.019170122,-0.02090079,-0.016565531,-0.023171412,-0.020530289,-0.020449396,-0.022847937,-0.022550767
731.2000122,-0.003714497,-0.00508825,-0.008366264,-0.011392739,-0.01470332,-0.016253008,-0.016850092,-0.018037284,-0.018425547,-0.02135063,-0.020008508,-0.020750524,-0.017383687,-0.023281537,-0.022066051,-0.020629337,-0.021482702,-0.024715338
730.4000244,-0.004039301,-0.005594118,-0.010309988,-0.012758793,-0.016093094,-0.017106794,-0.016979208,-0.01957811,-0.020430282,-0.023146231,-0.019661739,-0.020680236,-0.021426134,-0.024170652,-0.022364242,-0.022933986,-0.02330612,-0.024818376
729.5999756,-0.004305992,-0.005186636,-0.008764077,-0.012813035,-0.014326743,-0.016172709,-0.015552064,-0.018362474,-0.019008206,-0.021735648,-0.01951847,-0.020720564,-0.018513417,-0.02448678,-0.021140167,-0.02096088,-0.021376407,-0.025468845
728.7999878,-0.005474454,-0.005624731,-0.009914449,-0.012948332,-0.015832098,-0.016130708,-0.016588952,-0.018698577,-0.019660998,-0.022357261,-0.020396445,-0.020745687,-0.018889457,-0.024419002,-0.023069652,-0.020859243,-0.022624342,-0.025500188
728,-0.004488545,-0.004713173,-0.009346459,-0.012400098,-0.015707783,-0.016312748,-0.017525375,-0.019450556,-0.019046808,-0.021740917,-0.02045073,-0.021881584,-0.018860161,-0.023929803,-0.022390205,-0.022116633,-0.023430094,-0.025463132
727.2000122,-0.003848091,-0.004701138,-0.009602519,-0.010800522,-0.014924029,-0.015775386,-0.016234655,-0.017541038,-0.018061968,-0.020274369,-0.018544026,-0.020215517,-0.017205779,-0.023163509,-0.02178218,-0.020203162,-0.022149941,-0.023215435
726.4000244,-0.003128825,-0.004945465,-0.00882577,-0.012375443,-0.015106174,-0.016427767,-0.016985929,-0.018157162,-0.018682014,-0.020771451,-0.018987691,-0.020865461,-0.018627409,-0.024474449,-0.02225895,-0.020650715,-0.023165571,-0.024015782
725.5999756,-0.004380109,-0.003999547,-0.009726214,-0.011160893,-0.0152695,-0.015648209,-0.016860351,-0.018171014,-0.018835969,-0.021452053,-0.020028779,-0.020593049,-0.019564847,-0.02363999,-0.022296082,-0.020307373,-0.022086127,-0.023977179
724.7999878,-0.004056073,-0.004907944,-0.009974562,-0.012309573,-0.015313983,-0.015316783,-0.016686212,-0.018418947,-0.018327335,-0.021155356,-0.019555146,-0.020008409,-0.018499376,-0.02486057,-0.02156109,-0.020863684,-0.021842396,-0.024901833
724,-0.002345499,-0.004000881,-0.0090183,-0.010888686,-0.013815354,-0.015511353,-0.015716571,-0.017178608,-0.018293038,-0.020627907,-0.018041754,-0.019698353,-0.018420635,-0.024146313,-0.02144338,-0.019973749,-0.021269938,-0.023423178
723.2000122,-0.002676782,-0.00519743,-0.008229583,-0.011924566,-0.013611493,-0.014776185,-0.015902678,-0.018229647,-0.019132819,-0.021170691,-0.018553453,-0.019139409,-0.017351206,-0.023570413,-0.021701273,-0.019905658,-0.021351419,-0.021972351
722.4000244,-0.003708747,-0.006088115,-0.008634271,-0.011619571,-0.014609119,-0.015073772,-0.016748933,-0.018046124,-0.018244144,-0.020580756,-0.018046472,-0.020926937,-0.016758846,-0.022157714,-0.021478908,-0.020471275,-0.022352098,-0.022747036
721.5999756,-0.003425766,-0.005218506,-0.00770806,-0.010802542,-0.01385793,-0.014502079,-0.016250065,-0.017323896,-0.017660208,-0.021203332,-0.01911434,-0.021503545,-0.017682824,-0.022868371,-0.020472657,-0.02085278,-0.021121625,-0.022907417
720.7999878,-0.002909908,-0.004458006,-0.008365147,-0.011648855,-0.014679597,-0.015041167,-0.01592843,-0.017699724,-0.018212371,-0.020613983,-0.018668624,-0.021523695,-0.017614374,-0.022748314,-0.021634586,-0.020289784,-0.022207303,-0.023666907
720,-0.003459974,-0.004767968,-0.00857788,-0.011529739,-0.014360103,-0.01556665,-0.01629669,-0.018167539,-0.018453978,-0.021211959,-0.01930489,-0.021829743,-0.018323464,-0.023166258,-0.021434806,-0.020139802,-0.021644684,-0.02484869
719.2000122,-0.00220083,-0.004068844,-0.00721351,-0.010677788,-0.014112297,-0.014063731,-0.014582386,-0.017406071,-0.017648973,-0.019588206,-0.017154174,-0.019616116,-0.017804438,-0.022628518,-0.020750575,-0.019987792,-0.020902269,-0.023560163
718.4000244,-0.003847475,-0.00633998,-0.009512979,-0.011990998,-0.015362659,-0.015119975,-0.016035518,-0.018761551,-0.018448768,-0.021660099,-0.018974608,-0.020765726,-0.018987345,-0.023706323,-0.021863222,-0.019822372,-0.022778872,-0.025221143
717.5999756,-0.002498458,-0.00374514,-0.009179926,-0.012014265,-0.013735306,-0.015310435,-0.016203433,-0.017416615,-0.018013742,-0.021728015,-0.018432345,-0.020356581,-0.017703701,-0.023137495,-0.022035295,-0.020701313,-0.021818271,-0.02455993
716.7999878,-0.003011977,-0.003437375,-0.00849808,-0.011820287,-0.014650716,-0.015959671,-0.015962366,-0.017138049,-0.017823322,-0.020757681,-0.018923707,-0.019715521,-0.017709764,-0.022724584,-0.0213734,-0.021090705,-0.022021862,-0.024406619
716,-0.003220874,-0.003309665,-0.007304747,-0.010492614,-0.013510831,-0.015303488,-0.015381449,-0.017833259,-0.017464012,-0.018861203,-0.017983194,-0.019357974,-0.016491571,-0.022058522,-0.020998569,-0.020398272,-0.022003947,-0.024358457
715.2000122,-0.002466079,-0.004755985,-0.007855278,-0.011167049,-0.012727422,-0.015051968,-0.016002886,-0.018562431,-0.018228654,-0.019854225,-0.017289618,-0.019829396,-0.017437752,-0.023530396,-0.020544857,-0.020271108,-0.021106929,-0.024638301
714.4000244,-0.002075282,-0.004172897,-0.007283009,-0.010179682,-0.015067171,-0.01505617,-0.016059767,-0.017705143,-0.017246433,-0.019642541,-0.018138442,-0.01948991,-0.016690547,-0.021843331,-0.021313958,-0.019264825,-0.020745836,-0.02317627
713.5999756,-0.003139928,-0.004459338,-0.008982752,-0.011790209,-0.01597045,-0.015229012,-0.017086137,-0.017447202,-0.017770398,-0.020825787,-0.019059097,-0.020458186,-0.016845658,-0.023529513,-0.022389567,-0.019239517,-0.021686941,-0.02364759
712.7999878,-0.004292407,-0.005352252,-0.008950904,-0.011230722,-0.014839081,-0.01613814,-0.016324366,-0.01713571,-0.018182036,-0.020815177,-0.019321825,-0.021341315,-0.017778598,-0.024194499,-0.021711418,-0.020406177,-0.022005325,-0.024072703
712,-0.003469989,-0.003635799,-0.008238472,-0.011781794,-0.013831151,-0.016114345,-0.016256997,-0.01762183,-0.018058391,-0.020963741,-0.018841423,-0.020370759,-0.017138647,-0.022942334,-0.020526093,-0.019502582,-0.021460431,-0.022778528
711.2000122,-0.003695144,-0.005046801,-0.008350013,-0.011561197,-0.014652268,-0.015636873,-0.016541559,-0.018540405,-0.019547476,-0.021908708,-0.017997401,-0.020924373,-0.017467741,-0.023524806,-0.020492857,-0.020224066,-0.022140151,-0.023454277
710.4000244,-0.00249331,-0.00458046,-0.007256534,-0.012066334,-0.013326056,-0.014716533,-0.01633369,-0.017715231,-0.018710181,-0.021765586,-0.019063706,-0.01962151,-0.017040491,-0.024049582,-0.02093799,-0.019338464,-0.021850323,-0.02354094
709.5999756,-0.002212523,-0.004808061,-0.008011951,-0.011368984,-0.014310963,-0.014109089,-0.015985919,-0.017076481,-0.017986225,-0.021739537,-0.01917671,-0.019628735,-0.017034469,-0.02360758,-0.020465644,-0.019790815,-0.022013938,-0.023613514
708.7999878,-0.002629647,-0.003382206,-0.00857113,-0.011448462,-0.014214021,-0.015265052,-0.01708564,-0.017845979,-0.019400157,-0.021422436,-0.018587878,-0.020638965,-0.017082803,-0.023949696,-0.021140464,-0.020717109,-0.022016251,-0.023332812
708,-0.002832813,-0.003972666,-0.008820646,-0.011085351,-0.013882551,-0.013907371,-0.016474174,-0.017333895,-0.017934762,-0.02152271,-0.019601222,-0.020372635,-0.016910348,-0.023066657,-0.021401936,-0.020012414,-0.02211309,-0.024329234
707.2000122,-0.004113617,-0.005046289,-0.008283224,-0.011328787,-0.014246237,-0.015765302,-0.01697194,-0.017462023,-0.017913003,-0.020936459,-0.019286567,-0.020329705,-0.017620439,-0.023279624,-0.021268262,-0.020465348,-0.022741288,-0.024364281
706.4000244,-0.003146507,-0.004165052,-0.008179135,-0.010827437,-0.013944022,-0.014732748,-0.015688108,-0.01791345,-0.017887317,-0.020663353,-0.019275572,-0.019962922,-0.016095838,-0.022591069,-0.020340228,-0.019243578,-0.022501415,-0.024390468
705.5999756,-0.004012525,-0.005628615,-0.009496263,-0.012339615,-0.016613917,-0.0155145,-0.016942315,-0.018327534,-0.018171262,-0.021823145,-0.019515699,-0.021935141,-0.017873356,-0.023311174,-0.020906907,-0.020964777,-0.023268042,-0.025070021
704.7999878,-0.004023297,-0.005655802,-0.008345798,-0.012011998,-0.015548318,-0.016023593,-0.01661003,-0.018624384,-0.01772557,-0.021965312,-0.019311029,-0.021424852,-0.016597174,-0.025025254,-0.02214084,-0.020356679,-0.022912081,-0.024730597
704,-0.004365092,-0.005116238,-0.008870917,-0.012354662,-0.015314783,-0.015212716,-0.016967807,-0.019026343,-0.018448222,-0.021551482,-0.019548019,-0.019833947,-0.017728254,-0.022973713,-0.021781443,-0.019394463,-0.022769833,-0.024451399
703.2000122,-0.003302575,-0.00547972,-0.008285103,-0.012016632,-0.015323329,-0.015162773,-0.015925834,-0.017802302,-0.018544324,-0.022465184,-0.018327683,-0.020488461,-0.017696643,-0.023737744,-0.021414602,-0.019241994,-0.023531035,-0.024685649
702.4000244,-0.00330201,-0.004208174,-0.008418721,-0.012307257,-0.014908671,-0.015522293,-0.015641218,-0.018177617,-0.018163815,-0.020986335,-0.01795036,-0.021401344,-0.016524117,-0.022957655,-0.020805752,-0.02035406,-0.024304807,-0.025759147
701.5999756,-0.003683029,-0.004010011,-0.008173699,-0.011032004,-0.01364867,-0.015547318,-0.016147619,-0.016540812,-0.017711753,-0.020757286,-0.018491043,-0.020829784,-0.016308459,-0.022249753,-0.020051075,-0.018708544,-0.021760663,-0.024022201
700.7999878,-0.003605764,-0.003689652,-0.007967578,-0.012083957,-0.014216727,-0.015216565,-0.016064007,-0.017745201,-0.017201301,-0.021574685,-0.018634452,-0.021478612,-0.016941817,-0.024015734,-0.020963544,-0.019412436,-0.022122832,-0.023969244
700,-0.003813503,-0.004192074,-0.008326092,-0.010903378,-0.014603713,-0.014008492,-0.015553762,-0.017756086,-0.017378017,-0.0206479,-0.017480224,-0.019381691,-0.015641766,-0.023779849,-0.020741245,-0.018835375,-0.021827675,-0.024014559
699.2000122,-0.004208738,-0.005417959,-0.010196623,-0.012422537,-0.015106875,-0.016464056,-0.016166225,-0.018246574,-0.018585397,-0.021778537,-0.018462414,-0.020985102,-0.017346878,-0.024415722,-0.021432588,-0.019608298,-0.02275534,-0.025030142
698.4000244,-0.003850759,-0.00586716,-0.009084519,-0.011042149,-0.015888153,-0.016329153,-0.016474674,-0.018367188,-0.017326433,-0.020246303,-0.019088082,-0.020788034,-0.016528552,-0.023707841,-0.020346552,-0.019875739,-0.021898173,-0.024121679
697.5999756,-0.004111771,-0.00530106,-0.009420582,-0.011824721,-0.013591774,-0.016519183,-0.015178071,-0.017372994,-0.01705448,-0.021147959,-0.019715868,-0.020898471,-0.016605048,-0.023519067,-0.021696841,-0.019788589,-0.022807118,-0.024700519
696.7999878,-0.004744668,-0.004584763,-0.009492616,-0.012311786,-0.014594051,-0.016203433,-0.016439483,-0.017715381,-0.01755332,-0.02094835,-0.019411545,-0.021080792,-0.016818715,-0.022466511,-0.020748254,-0.019656198,-0.023185695,-0.023542412
696,-0.003586869,-0.004245909,-0.00851133,-0.011039222,-0.013807581,-0.01550276,-0.015839886,-0.016916124,-0.017604033,-0.019926973,-0.017657373,-0.020238644,-0.01624403,-0.02266115,-0.020743219,-0.018911514,-0.022572983,-0.023409491
695.2000122,-0.00312019,-0.0038348,-0.008570622,-0.01125625,-0.013061985,-0.014968547,-0.015538678,-0.016158743,-0.017113613,-0.020728216,-0.017945642,-0.019744018,-0.016446561,-0.022824852,-0.020938976,-0.018695254,-0.021073541,-0.023598362
694.4000244,-0.002638499,-0.004660574,-0.008268646,-0.011066021,-0.014221537,-0.01529789,-0.0161344,-0.01708778,-0.017517569,-0.02118987,-0.019237783,-0.019878607,-0.01519007,-0.022794051,-0.020261424,-0.018697834,-0.021775534,-0.022558779
693.5999756,-0.004528766,-0.004546545,-0.007948211,-0.010860764,-0.014057967,-0.0141141,-0.015767248,-0.018138839,-0.017345237,-0.020541154,-0.019298451,-0.019447783,-0.01550301,-0.022176556,-0.020679889,-0.019243281,-0.021951973,-0.023983499
692.7999878,-0.003318451,-0.00373626,-0.009660143,-0.010733048,-0.014753717,-0.013936301,-0.015305137,-0.018702643,-0.017391944,-0.019604091,-0.019349061,-0.019801795,-0.01523671,-0.023125369,-0.01939179,-0.018694857,-0.02077239,-0.023030523
692,-0.003983901,-0.004996852,-0.00875946,-0.012094934,-0.014294633,-0.015366208,-0.016543355,-0.019146591,-0.017654987,-0.021299811,-0.019069156,-0.020003168,-0.016226973,-0.023587035,-0.020410672,-0.019375203,-0.02172767,-0.02400138
691.2000122,-0.002359402,-0.004748099,-0.008204283,-0.011764158,-0.013061784,-0.01541048,-0.016223831,-0.017520502,-0.016190965,-0.019878261,-0.017524531,-0.019202715,-0.016883209,-0.022884235,-0.020296158,-0.018846728,-0.021444514,-0.023539469
690.4000244,-0.002869279,-0.003572543,-0.007918574,-0.010726482,-0.013461395,-0.015420874,-0.016183931,-0.016919311,-0.015547819,-0.019889191,-0.018259531,-0.019084763,-0.016823048,-0.022427032,-0.020220904,-0.018857386,-0.022190528,-0.023893299
689.5999756,-0.003472044,-0.005262292,-0.010179732,-0.011904619,-0.014849588,-0.015081973,-0.017034916,-0.019007662,-0.017836737,-0.021139132,-0.020955455,-0.021349151,-0.017222598,-0.024193177,-0.021332541,-0.020514883,-0.023754066,-0.025303254
688.7999878,-0.002719281,-0.003728458,-0.008601483,-0.011176889,-0.014591798,-0.015448454,-0.01605822,-0.016929269,-0.016946398,-0.021208361,-0.018391753,-0.019808721,-0.015510004,-0.022218959,-0.0206284,-0.018702148,-0.022184281,-0.023311567
688,-0.00396533,-0.005589365,-0.00944191,-0.010695771,-0.014250145,-0.015224313,-0.015866891,-0.016733939,-0.016786141,-0.020688528,-0.018432245,-0.019450754,-0.016242385,-0.023049375,-0.019195039,-0.019198803,-0.022727236,-0.023946902
687.2000122,-0.00484728,-0.005561713,-0.009855542,-0.012341981,-0.015254705,-0.016178245,-0.01702043,-0.018609652,-0.01874266,-0.020619364,-0.018356618,-0.0205175,-0.01629724,-0.024808938,-0.020191548,-0.019555097,-0.021558724,-0.023824889
686.4000244,-0.00465996,-0.006394672,-0.010533495,-0.012700473,-0.016231313,-0.017193886,-0.017221753,-0.017866699,-0.018166695,-0.021714669,-0.01955861,-0.021414207,-0.017939283,-0.024183629,-0.021790355,-0.020367004,-0.023361759,-0.025448972
685.5999756,-0.003211315,-0.004382723,-0.008859606,-0.011514059,-0.015236161,-0.015565001,-0.015663641,-0.016913485,-0.0170724,-0.021426084,-0.018032964,-0.018584257,-0.015992757,-0.022753177,-0.020136047,-0.018455913,-0.021918306,-0.023664946
684.7999878,-0.004013038,-0.004180845,-0.009232134,-0.012047299,-0.014616528,-0.014724741,-0.016026687,-0.017504839,-0.0175834,-0.02071706,-0.019712208,-0.021043258,-0.016342066,-0.023531524,-0.020807577,-0.019095365,-0.022558484,-0.024666281
684,-0.004513191,-0.00495693,-0.008786502,-0.011695172,-0.014761273,-0.014289072,-0.015956527,-0.017027648,-0.016755806,-0.020856431,-0.017935757,-0.020649875,-0.016382251,-0.02316135,-0.021571189,-0.018850395,-0.022708762,-0.025582539
683.2000122,-0.004301019,-0.005024847,-0.008725109,-0.010890503,-0.01366051,-0.01475692,-0.01544036,-0.017158305,-0.016571064,-0.02092235,-0.018220413,-0.020391358,-0.015224863,-0.022958882,-0.020860132,-0.019479318,-0.022231504,-0.023352094
682.4000244,-0.004000881,-0.006043035,-0.008437661,-0.011244646,-0.01474666,-0.015532932,-0.017284991,-0.019544059,-0.018108301,-0.022291657,-0.018887227,-0.020389728,-0.016003584,-0.024434026,-0.02171324,-0.019241845,-0.023267748,-0.024594177
681.5999756,-0.003516416,-0.004641981,-0.008750682,-0.010054547,-0.015175322,-0.014516749,-0.015490371,-0.017719952,-0.016556062,-0.019864462,-0.01838416,-0.020110246,-0.014613274,-0.023386925,-0.021262001,-0.018373095,-0.021323176,-0.022605028
680.7999878,-0.004172128,-0.004038685,-0.009194525,-0.010869752,-0.013432985,-0.014344525,-0.01518937,-0.017052239,-0.016081419,-0.019316033,-0.01777154,-0.019569004,-0.01555636,-0.022543393,-0.020047564,-0.018778212,-0.020487277,-0.024178144
680,-0.004860283,-0.005254619,-0.008894301,-0.010945332,-0.014325991,-0.01546694,-0.016250663,-0.017227225,-0.016777774,-0.021149782,-0.018647546,-0.0198838,-0.015771892,-0.023015941,-0.019809216,-0.019429119,-0.022188805,-0.02466765
679.2000122,-0.004127617,-0.004615191,-0.009787872,-0.011048558,-0.014812713,-0.015506257,-0.016245775,-0.017439045,-0.017071055,-0.020764295,-0.018545663,-0.019626062,-0.016555166,-0.022995563,-0.020662267,-0.018742511,-0.022208188,-0.023340564
678.4000244,-0.004032427,-0.004601104,-0.008649345,-0.011002072,-0.014192375,-0.014813613,-0.014863946,-0.017069064,-0.016503682,-0.020409141,-0.016397158,-0.019312913,-0.014936284,-0.022415675,-0.020226043,-0.019544752,-0.022566937,-0.022714561
677.5999756,-0.002838368,-0.003442151,-0.00769626,-0.011081364,-0.013662618,-0.01322784,-0.015507156,-0.015567699,-0.017316235,-0.020012265,-0.017460033,-0.019218715,-0.014555653,-0.021319676,-0.019265816,-0.018110486,-0.021430273,-0.022406235
676.7999878,-0.00318382,-0.004477887,-0.008688776,-0.011532108,-0.01377779,-0.014446797,-0.014839231,-0.016542308,-0.016617455,-0.01994062,-0.018482458,-0.019848192,-0.014936234,-0.023369756,-0.020055821,-0.018379843,-0.02083087,-0.022913998
676,-0.004238988,-0.00370192,-0.008177306,-0.010745624,-0.013875079,-0.01395074,-0.015036166,-0.016615063,-0.016335534,-0.020069711,-0.017384684,-0.018708644,-0.015406433,-0.023130769,-0.018941203,-0.017964169,-0.020906314,-0.0226411
675.2000122,-0.00455131,-0.005529153,-0.008988786,-0.011843866,-0.014980101,-0.016004931,-0.016238345,-0.017584195,-0.017019782,-0.022046663,-0.018789664,-0.020794105,-0.015353365,-0.024090089,-0.021718165,-0.019401891,-0.022284919,-0.024220696
674.4000244,-0.004208943,-0.004744822,-0.008225976,-0.011293125,-0.01414021,-0.015210616,-0.01436436,-0.016270811,-0.017376773,-0.021500982,-0.016885998,-0.019754803,-0.014563964,-0.022975529,-0.020703288,-0.018548738,-0.021400951,-0.024734559
673.5999756,-0.0032589,-0.003441432,-0.007698803,-0.010803047,-0.013676062,-0.0130232,-0.014418552,-0.01523981,-0.016326908,-0.019753715,-0.016861247,-0.01798851,-0.014312065,-0.022289837,-0.019372333,-0.018525423,-0.020409584,-0.023767203
672.7999878,-0.004622414,-0.004133156,-0.008080357,-0.010978347,-0.014183557,-0.014439435,-0.016019652,-0.016915925,-0.016755708,-0.021114327,-0.017528111,-0.018998396,-0.013911182,-0.02239232,-0.02022545,-0.018868092,-0.021101011,-0.023869729
672,-0.003894118,-0.003129802,-0.008677916,-0.010138868,-0.013641696,-0.014642708,-0.015370605,-0.015871631,-0.016255651,-0.019952537,-0.017622327,-0.017930241,-0.014159153,-0.022545507,-0.019979287,-0.018820701,-0.02157912,-0.023247873
671.2000122,-0.003443436,-0.002296732,-0.00792437,-0.00996763,-0.012478934,-0.014078666,-0.014796401,-0.016140535,-0.015634526,-0.01898214,-0.016803175,-0.018110238,-0.012201612,-0.021710088,-0.01992806,-0.018752677,-0.021241542,-0.021955371
670.4000244,-0.004954576,-0.004734477,-0.008537322,-0.010333598,-0.013244462,-0.014268432,-0.014651317,-0.017818898,-0.016957849,-0.019501146,-0.019307366,-0.018501908,-0.013887214,-0.022193283,-0.020382762,-0.018225476,-0.021626655,-0.022981815
669.5999756,-0.003406144,-0.003930546,-0.007050232,-0.010172804,-0.01360211,-0.012828114,-0.014365212,-0.015592173,-0.015603211,-0.019472634,-0.017001064,-0.017638782,-0.013879342,-0.020985004,-0.019915104,-0.017644648,-0.020133426,-0.02284278
668.7999878,-0.00357927,-0.004108745,-0.008886439,-0.010596958,-0.013392928,-0.01330055,-0.015053019,-0.016420739,-0.01541038,-0.018738942,-0.016504131,-0.018411504,-0.015552364,-0.02192382,-0.02012028,-0.018806571,-0.020956786,-0.022363456
668,-0.004619187,-0.004229401,-0.006684647,-0.010588116,-0.013291713,-0.013285136,-0.014656473,-0.017081458,-0.015866891,-0.019816982,-0.01706996,-0.018167289,-0.015300389,-0.020885643,-0.019466447,-0.017543972,-0.021205254,-0.022032589
667.2000122,-0.004021655,-0.003938807,-0.005683243,-0.009255093,-0.013192936,-0.013328918,-0.014386448,-0.016341867,-0.016496057,-0.019881574,-0.0169337,-0.018714396,-0.014072101,-0.021305874,-0.019348565,-0.017903315,-0.02114707,-0.022874855
666.4000244,-0.00248528,-0.003775063,-0.007483145,-0.0096888,-0.012722394,-0.012571989,-0.013779695,-0.013744434,-0.01574588,-0.019171113,-0.016527755,-0.017826004,-0.013080322,-0.020150084,-0.019494414,-0.017684514,-0.020787837,-0.022100199
665.5999756,-0.004142335,-0.003887756,-0.00903549,-0.011520211,-0.013718853,-0.015085873,-0.015295891,-0.017307727,-0.016898097,-0.020301444,-0.018192958,-0.019739367,-0.014910322,-0.02263643,-0.020448111,-0.018814206,-0.02169162,-0.023677006
664.7999878,-0.004429206,-0.004049405,-0.008322232,-0.011038161,-0.013014558,-0.015492818,-0.014909572,-0.016066952,-0.015732499,-0.019378472,-0.017919114,-0.018981842,-0.014536127,-0.022419363,-0.020277334,-0.018603701,-0.021176903,-0.022565167
664,-0.004600182,-0.003613825,-0.008543516,-0.009455386,-0.013770968,-0.014148179,-0.014503932,-0.015602262,-0.015767848,-0.019228373,-0.017496783,-0.018952306,-0.013448395,-0.022123078,-0.019395256,-0.018156366,-0.020206522,-0.022780493
663.2000122,-0.003860458,-0.002991719,-0.00829704,-0.009238875,-0.013944975,-0.014205653,-0.013528847,-0.015698146,-0.015714474,-0.019589048,-0.01687564,-0.017742667,-0.012847567,-0.021245288,-0.019055232,-0.018773353,-0.019797295,-0.022366358
662.4000244,-0.002753544,-0.001044897,-0.006517091,-0.009156102,-0.011714473,-0.012229447,-0.013550125,-0.015044018,-0.014604714,-0.017923485,-0.015472735,-0.017526072,-0.011529638,-0.019625766,-0.018265389,-0.017316483,-0.018761801,-0.020816311
661.5999756,-0.003349585,-0.002633919,-0.00798486,-0.010050399,-0.011503875,-0.013134574,-0.01349984,-0.015718319,-0.015510653,-0.018529095,-0.016506722,-0.017910222,-0.011371506,-0.020117115,-0.019272154,-0.016980205,-0.020184284,-0.022342213
660.7999878,-0.003878314,-0.002646629,-0.00727583,-0.010542186,-0.011615739,-0.0120122,-0.014012803,-0.015045417,-0.01443653,-0.018162176,-0.016185876,-0.01809375,-0.010930894,-0.02036982,-0.018614415,-0.016474325,-0.018830517,-0.021357087
660,-0.003892271,-0.002507157,-0.006741335,-0.009864299,-0.012495032,-0.012664068,-0.013370889,-0.015364558,-0.01406383,-0.018553304,-0.015903026,-0.017637391,-0.011568961,-0.020432997,-0.019470803,-0.017985033,-0.018640552,-0.020847104
659.2000122,-0.003971692,-0.002949299,-0.007086244,-0.010055812,-0.012420928,-0.012768245,-0.013347194,-0.015242958,-0.014363709,-0.019474169,-0.017011916,-0.016678093,-0.012570178,-0.02109169,-0.019427734,-0.018405201,-0.019863524,-0.022557942
658.4000244,-0.004731763,-0.003339927,-0.006861974,-0.010785927,-0.011907843,-0.013279261,-0.013138692,-0.015176522,-0.014228451,-0.019467387,-0.016271358,-0.017710958,-0.012459616,-0.020343885,-0.020077027,-0.018504189,-0.019860556,-0.021857658
657.5999756,-0.004298764,-0.003673789,-0.007799956,-0.010047971,-0.013389916,-0.01323954,-0.013999569,-0.016852085,-0.015015861,-0.018966679,-0.017239118,-0.018846925,-0.013150546,-0.021966888,-0.019837458,-0.018786937,-0.020101199,-0.022916108
