wavelength (nm),DOMBlank1,DOMSTD9,DOM12030,DOM12040,DOM12051,DOM12054,DOM12087,DOM12118,DOM12292,DOMBlank2,DOM12578,DOM12612,DOM12631,DOM12687,DOM12691,DOM12692,DOM11828,DOM12017,DOM12080,DOMBlank3,DOM12173,DOM12249,DOM12538,DOM12544,DOM12561,DOM12572,DOM12575,DOM12587,DOM12646,DOM12650,DOM12664,DOMBlank4
488.7999878,0.001096255,0.013866878,0.015892066,0.025136607,0.026253611,0.009517849,0.026285924,0.016618852,0.019930448,0.003542146,0.024445932,0.004089451,0.007565667,0.010287181,0.022985136,0.019673791,0.004418433,0.004150549,0.005939795,0.005678263,0.004798621,0.005040585,0.006071158,0.005555172,0.006800691,0.006798272,0.005622456,0.006655938,0.038496915,0.017258015,0.009030738,0.00564771
488,0.00139924,0.013943427,0.016487595,0.025634471,0.026481308,0.009863417,0.027030798,0.016840152,0.020508178,0.003774401,0.024552142,0.004546485,0.00802076,0.010583889,0.02339516,0.02045491,0.004991197,0.005079318,0.005977848,0.005589416,0.004754704,0.005045744,0.005988923,0.005658278,0.007081449,0.007199236,0.005732503,0.006539008,0.038797155,0.017398208,0.00970795,0.005367195
487.1999817,0.001854724,0.014012665,0.01669788,0.025783274,0.02702391,0.009829602,0.02726954,0.017477566,0.020333935,0.004030217,0.025284195,0.004736463,0.007902197,0.011228384,0.023151847,0.020183733,0.004876494,0.004598439,0.006360691,0.005580684,0.004838747,0.005094169,0.006140228,0.005776624,0.007174602,0.007370841,0.005967639,0.006463385,0.039523784,0.017560955,0.009630105,0.005468789
486.3999939,0.001679177,0.013689027,0.01706749,0.025968155,0.026876086,0.00990253,0.027402941,0.016937738,0.02061639,0.004004665,0.025241232,0.004550148,0.008020891,0.010983082,0.023577522,0.020203013,0.005138539,0.005026993,0.006285861,0.005870704,0.004934745,0.004921968,0.006188435,0.005803933,0.006829511,0.006895256,0.006133035,0.006656358,0.039183833,0.017542843,0.009163146,0.005401031
485.6000061,0.001275045,0.013887163,0.016943794,0.025997093,0.027023634,0.010010303,0.027763428,0.016845373,0.020594431,0.00381472,0.024922278,0.00417185,0.00814732,0.011060213,0.023802536,0.020318745,0.005394374,0.004669604,0.006393238,0.005191952,0.005518283,0.005104017,0.006471714,0.005923761,0.007110919,0.007037879,0.00599601,0.006430858,0.039832965,0.017637996,0.009888256,0.005249616
484.7999878,0.00134694,0.014335955,0.017284654,0.026806831,0.027786361,0.010435482,0.028014587,0.017332902,0.020858478,0.003827542,0.025576094,0.004157083,0.007959984,0.011247218,0.024049196,0.02085481,0.005035949,0.004640509,0.006217739,0.005845726,0.005640183,0.004976664,0.006061971,0.005875794,0.006977636,0.007286359,0.006397757,0.006925003,0.04007218,0.017614381,0.009159392,0.005365518
484,0.002084544,0.014617105,0.01759295,0.027238589,0.028215611,0.01075811,0.028596818,0.017500015,0.021546947,0.004353558,0.026030513,0.005120466,0.008344421,0.011903632,0.024623668,0.021398854,0.0057511,0.004945087,0.006453716,0.005724608,0.005266202,0.004896285,0.00615795,0.005960028,0.007298705,0.007669515,0.006501089,0.007250297,0.040537115,0.017811431,0.009916249,0.006024435
483.1999817,0.002475632,0.015003731,0.018221295,0.027745189,0.028521845,0.011039342,0.029184707,0.018184042,0.021646628,0.004793255,0.026446009,0.004972291,0.008809286,0.011799937,0.025175283,0.021982245,0.005999842,0.005043465,0.006095414,0.00614498,0.005591566,0.005532021,0.006590832,0.006692503,0.007266643,0.007708721,0.006531124,0.007168734,0.040475708,0.018578425,0.009977272,0.00562757
482.3999939,0.002637672,0.015672805,0.018021116,0.028417146,0.028780606,0.01137637,0.02937478,0.018376328,0.021864627,0.004513239,0.027099343,0.005046424,0.009191277,0.01177935,0.025448909,0.021806156,0.005668428,0.005435262,0.00656329,0.006200618,0.005956039,0.005715139,0.006717293,0.006742899,0.007385375,0.007553419,0.006243973,0.00732332,0.041115388,0.018735018,0.009733628,0.005857034
481.6000061,0.002042357,0.015189172,0.018019335,0.028686905,0.029137367,0.010519068,0.029558895,0.018028699,0.02203254,0.004902909,0.026692223,0.005212701,0.009417976,0.011778712,0.025508448,0.021582257,0.005661793,0.005387559,0.005939323,0.006601871,0.005723768,0.005638898,0.00654019,0.006688481,0.00735952,0.007592667,0.006376294,0.007260299,0.041186508,0.01832494,0.00994374,0.005118999
480.7999878,0.002809359,0.015597694,0.018725585,0.028855542,0.029515643,0.011103152,0.030006129,0.018566484,0.022886293,0.005114415,0.027085319,0.005030973,0.009363988,0.012693997,0.025860991,0.022265719,0.006337445,0.005227556,0.006578927,0.006713113,0.006306005,0.005289339,0.006860542,0.006696656,0.007292808,0.007832713,0.006657042,0.007433851,0.041672155,0.019284882,0.010234462,0.006183892
480,0.001784538,0.015851898,0.018294916,0.028733365,0.029708246,0.010726376,0.030039666,0.018490897,0.022419641,0.004563515,0.027274944,0.005029743,0.009207907,0.012160237,0.02589157,0.022156795,0.005159207,0.004842935,0.006031732,0.006454609,0.005584512,0.005266883,0.006353441,0.00641612,0.00665344,0.007518572,0.006234886,0.006972244,0.041943636,0.019000424,0.009779375,0.005412327
479.1999817,0.0023637,0.015875634,0.018312925,0.029108994,0.030241465,0.010957463,0.030135462,0.018696398,0.022237927,0.004593154,0.027396047,0.004462342,0.009271687,0.012143971,0.025797119,0.022186108,0.005461868,0.004970799,0.00594318,0.006114578,0.005580527,0.005163189,0.006526158,0.006572436,0.00682959,0.007993073,0.006491157,0.007081344,0.04211998,0.019135473,0.009877584,0.005728148
478.3999939,0.002127776,0.015529437,0.018389532,0.029385997,0.029821603,0.010950931,0.030887669,0.019006779,0.022421958,0.004390191,0.027442124,0.004499011,0.009022228,0.011767674,0.026417729,0.022093412,0.005613278,0.004942442,0.006146004,0.006524318,0.005920218,0.005384702,0.006383991,0.006112058,0.006688296,0.007275619,0.006054936,0.007049271,0.042632058,0.019412521,0.00929041,0.005320181
477.6000061,0.0023339,0.015451588,0.019152788,0.029849634,0.030416537,0.01118081,0.030878441,0.018742884,0.022808015,0.004268433,0.02747149,0.00488372,0.008882994,0.012274509,0.02666343,0.022040874,0.005530186,0.005008767,0.00608788,0.006245233,0.00569156,0.004861337,0.006183603,0.006240191,0.006679569,0.007694914,0.005917856,0.007054744,0.042527527,0.01946447,0.009530551,0.005216893
476.7999878,0.002077287,0.015431042,0.018949287,0.029654281,0.030469986,0.011135047,0.031015206,0.018612333,0.022488963,0.003975875,0.028007822,0.004631195,0.009385836,0.012446879,0.026695829,0.022171371,0.005663471,0.004748475,0.005513276,0.005585063,0.005753828,0.004630227,0.00609565,0.00623444,0.006364973,0.007419394,0.005707428,0.007159812,0.042929113,0.019050539,0.009236121,0.005177387
476,0.001376257,0.015331971,0.018429585,0.0297847,0.030529689,0.010860363,0.031279352,0.018169114,0.023020072,0.004058278,0.028074257,0.004122142,0.008981793,0.012352084,0.026713198,0.022218719,0.005421448,0.004717961,0.005720594,0.005794987,0.005450046,0.004555406,0.005708346,0.006113817,0.006253873,0.007031829,0.005644511,0.006653966,0.042900708,0.019138882,0.009005261,0.004860919
475.1999817,0.001174713,0.015418838,0.018356074,0.030089878,0.030419452,0.010774669,0.031103626,0.018328801,0.022791455,0.003791688,0.027929002,0.004054333,0.009094914,0.012573911,0.027206287,0.02229948,0.005249197,0.004346577,0.005655079,0.005273119,0.005513512,0.004117203,0.005647893,0.006033516,0.006107385,0.006720106,0.005238324,0.006328409,0.042699285,0.019539116,0.008389045,0.004837359
474.3999939,0.002162817,0.016036734,0.019240556,0.031171205,0.030991074,0.011872851,0.031972628,0.018993691,0.023632733,0.004415948,0.028337864,0.004744,0.009950864,0.01263848,0.027521214,0.023103002,0.005783392,0.004778729,0.006463385,0.005897311,0.005759573,0.004608773,0.005985564,0.006498541,0.00637112,0.007777341,0.005935438,0.006831903,0.043377265,0.020174351,0.009419008,0.005216264
473.6000061,0.002586395,0.016463825,0.019658677,0.031737134,0.031565707,0.012494219,0.032440629,0.019281633,0.023839206,0.004074034,0.028693652,0.004754966,0.009665864,0.013106045,0.027598802,0.023662008,0.005975512,0.00541597,0.006587679,0.006350841,0.006238038,0.004717281,0.006544027,0.006788359,0.006400699,0.007797318,0.006265901,0.006898544,0.044147622,0.019969748,0.009384514,0.005308179
472.7999878,0.002092633,0.016126992,0.019719135,0.031918243,0.032009661,0.01212619,0.032717645,0.019360984,0.024410935,0.004457347,0.028874382,0.005044303,0.00976394,0.01376632,0.028240861,0.023539919,0.005847772,0.005458015,0.005909774,0.005996088,0.005911585,0.004780771,0.006454241,0.006777842,0.006219787,0.008054249,0.006187568,0.006835428,0.044554353,0.020362908,0.009185909,0.00512911
472,0.002408704,0.016411832,0.019949773,0.032173295,0.03261603,0.012138195,0.032787204,0.01970662,0.024033958,0.004335151,0.028942831,0.00530907,0.009804474,0.013399534,0.027807251,0.023881514,0.005880202,0.005248437,0.006548495,0.005668034,0.006459864,0.004550985,0.005833578,0.006758385,0.00598538,0.007870116,0.006014356,0.006530441,0.044760142,0.020439986,0.008971804,0.005253625
471.1999817,0.002662075,0.016930336,0.019796344,0.032041792,0.032963224,0.012490809,0.033492457,0.019986933,0.024739733,0.004678789,0.029420426,0.005350239,0.010172078,0.013839004,0.029138224,0.024324469,0.00649544,0.005654581,0.006987606,0.006643767,0.00632552,0.005356267,0.00668183,0.006983818,0.00642768,0.007762135,0.006212487,0.00722466,0.045632232,0.021038963,0.009533964,0.005345993
470.3999939,0.002590275,0.017178025,0.020463919,0.032513574,0.03270274,0.012247615,0.033910848,0.02005443,0.024343332,0.004757111,0.029844947,0.005504782,0.009865562,0.013669419,0.029236536,0.024052534,0.006072313,0.005359359,0.006493391,0.006420534,0.006732778,0.005220325,0.006022152,0.006872718,0.006466774,0.00816647,0.006136842,0.007047061,0.045895785,0.020839954,0.009693841,0.005131781
469.6000061,0.002446553,0.01670872,0.020566393,0.032910444,0.033291295,0.012521341,0.034425493,0.020689197,0.024955451,0.005080942,0.03020056,0.005593375,0.01021811,0.014176767,0.029567679,0.024624489,0.006630415,0.005156404,0.006348057,0.006231919,0.006649892,0.005204291,0.00645143,0.007078292,0.006189485,0.008651609,0.006702886,0.007165075,0.046263207,0.021006169,0.009576647,0.005778434
468.7999878,0.001973363,0.01736507,0.020812688,0.033068631,0.033164233,0.012327369,0.034023993,0.020427343,0.024921017,0.004571991,0.030148225,0.005470964,0.010230831,0.013965668,0.029514341,0.024586549,0.00630695,0.00497381,0.006108277,0.006025327,0.006173757,0.004507825,0.006320792,0.006514175,0.005803697,0.00836073,0.006449801,0.006875137,0.045836031,0.020954931,0.009793407,0.005240446
468,0.002549523,0.017550092,0.021406712,0.033600681,0.034154665,0.013176911,0.03512954,0.020886589,0.025617501,0.004764858,0.031048069,0.006036167,0.0106861,0.014355996,0.029756423,0.025144259,0.006356226,0.005588891,0.006841923,0.006345115,0.006932315,0.005110958,0.006501799,0.006920926,0.005889465,0.008539288,0.006355333,0.007340537,0.046904873,0.02154156,0.00965427,0.005454738
467.1999817,0.001884231,0.017519044,0.021242466,0.033229228,0.033872396,0.013033004,0.035186436,0.021092791,0.025425991,0.004110409,0.03031235,0.005731821,0.010595162,0.013908251,0.029666198,0.024981169,0.0060883,0.005228159,0.006282998,0.006312991,0.006217844,0.004691035,0.006252901,0.00688663,0.006258311,0.008133209,0.005945489,0.006729702,0.046696249,0.021668287,0.008917527,0.005221713
466.3999939,0.002052344,0.01741734,0.021364266,0.033424098,0.033823423,0.012898318,0.035227057,0.021184839,0.02576866,0.004020968,0.03081288,0.005959215,0.010149713,0.013795125,0.030092984,0.024998389,0.00624996,0.00528829,0.005934651,0.006210018,0.006231368,0.004686796,0.006065672,0.006886867,0.006249093,0.008106887,0.00591295,0.006795432,0.046925753,0.021505302,0.009072738,0.005295863
465.6000061,0.001895489,0.01762112,0.020855164,0.033736099,0.034296166,0.013126029,0.035743993,0.02099935,0.025662536,0.003827046,0.031056494,0.005708529,0.011041148,0.014174815,0.030127721,0.025431562,0.006076881,0.005055669,0.006023149,0.006093419,0.006676178,0.004657594,0.006722314,0.00693918,0.006028477,0.007974907,0.005846041,0.00698737,0.046933077,0.022061002,0.009278113,0.005153025
464.7999878,0.002237565,0.017723924,0.021276202,0.034642462,0.034684487,0.013076779,0.036371872,0.021277344,0.026225369,0.004126742,0.031531271,0.005864564,0.011272747,0.014217101,0.03080924,0.025666188,0.00648091,0.005211496,0.006586838,0.006481777,0.007124392,0.004478584,0.006685273,0.007148023,0.006364579,0.007911687,0.006170737,0.007261194,0.047988091,0.022164859,0.009643604,0.005461108
464,0.001933267,0.018032476,0.021699063,0.034539752,0.034926273,0.013196204,0.036708191,0.021221127,0.026439158,0.004005318,0.031587504,0.005825524,0.011268337,0.014453799,0.03065729,0.026022157,0.005941868,0.005525493,0.006517092,0.006060842,0.006822674,0.004461662,0.006573303,0.007381056,0.005980683,0.008098263,0.006503717,0.007588083,0.048228141,0.022340765,0.009578023,0.005551502
463.1999817,0.001848043,0.017981967,0.021830982,0.035027418,0.035621773,0.013715021,0.036727432,0.021848757,0.026183026,0.004469874,0.032280046,0.006010025,0.011319507,0.014540062,0.030949181,0.026024027,0.005900302,0.005101319,0.00669203,0.006522032,0.006823278,0.004584469,0.006775475,0.007057796,0.006213616,0.008085473,0.006702387,0.007881925,0.048891697,0.022632601,0.010201759,0.00567779
462.3999939,0.002430439,0.018022817,0.02204496,0.035854664,0.035666455,0.013521478,0.037030481,0.022002177,0.026419764,0.004511016,0.032157905,0.005678525,0.011076968,0.014713308,0.031250782,0.026327837,0.005962994,0.005585692,0.006492024,0.006445046,0.006951174,0.005077485,0.006858858,0.006932894,0.006077826,0.00848079,0.006534357,0.007731093,0.049263258,0.022700429,0.009661999,0.005323168
461.6000061,0.00204012,0.018386509,0.022400152,0.036013592,0.036088604,0.013492851,0.037794709,0.021950904,0.02676278,0.004633131,0.032776903,0.00639886,0.011724669,0.014601042,0.031490691,0.026676616,0.006237827,0.005263267,0.006762013,0.006624816,0.00725056,0.004983891,0.006714874,0.007308077,0.006208968,0.008663281,0.006789884,0.00800863,0.049201559,0.023123289,0.010214903,0.005786382
460.7999878,0.002485291,0.01900137,0.022616785,0.036607049,0.03644247,0.013852499,0.038231201,0.022440793,0.026997767,0.004785979,0.03310914,0.006399622,0.011780707,0.015406581,0.032125294,0.027188981,0.00648556,0.005490704,0.007156022,0.006191953,0.007665405,0.005201357,0.007334982,0.008001247,0.006705436,0.008843945,0.006908696,0.008196646,0.05014712,0.023664169,0.010507478,0.005423257
460,0.002378823,0.01894726,0.023034977,0.037316985,0.037184652,0.01447521,0.038716409,0.02262851,0.027923701,0.005250245,0.033676732,0.007052429,0.012118391,0.015626755,0.032685492,0.028018286,0.006728203,0.005865325,0.007174997,0.006353021,0.007912188,0.005394426,0.007583026,0.007807491,0.006598007,0.008957507,0.007662428,0.008315105,0.050665382,0.024170008,0.010701993,0.006114736
459.1999817,0.002359614,0.019245021,0.023233108,0.037572097,0.03733236,0.014129646,0.039075311,0.022698356,0.027908381,0.004897751,0.03408609,0.006523609,0.012041949,0.01554599,0.032886319,0.027626827,0.006679122,0.005742339,0.007471508,0.006509156,0.008008868,0.004999864,0.006842133,0.008039033,0.006430858,0.009271687,0.007205578,0.008329988,0.0511561,0.024470497,0.010559991,0.006010655
458.3999939,0.002343634,0.019556282,0.023292126,0.037309736,0.037131049,0.014370364,0.039363567,0.022663418,0.027780786,0.004622822,0.034246612,0.006755861,0.012284787,0.01549263,0.03275957,0.028018149,0.006516409,0.005836937,0.007185182,0.005781162,0.007837906,0.005239869,0.006825645,0.008081094,0.006752706,0.009202091,0.007355623,0.008435417,0.051654372,0.024477974,0.01103613,0.00553619
457.6000061,0.001968319,0.01906509,0.023231415,0.038039304,0.037611388,0.014052796,0.03912726,0.022594696,0.027965,0.00426757,0.033817183,0.006619612,0.012026007,0.015177404,0.032849796,0.028045125,0.006077038,0.005377023,0.006952095,0.005780454,0.00723074,0.004767213,0.00703196,0.007690883,0.006383676,0.008946831,0.00649184,0.00795371,0.051603761,0.024325017,0.010123746,0.004835632
456.7999878,0.0024452,0.019874949,0.023934055,0.038718589,0.038301963,0.014204583,0.039487354,0.023535464,0.028351707,0.004775353,0.03481923,0.007315369,0.012211218,0.015732039,0.033753809,0.028386083,0.006329723,0.005925231,0.007056612,0.005828069,0.007831396,0.005401948,0.007165602,0.007970794,0.007028224,0.009594457,0.007011519,0.008660006,0.05271269,0.024737898,0.010838069,0.005660036
456,0.002223514,0.019937549,0.023783367,0.038957618,0.038366005,0.014644092,0.039824195,0.023423599,0.028342975,0.004808724,0.035256084,0.006662509,0.012600292,0.01595474,0.033920784,0.028672775,0.006557298,0.005982284,0.007108998,0.006326308,0.007899429,0.005256691,0.007170365,0.008096998,0.00660697,0.009497741,0.007093526,0.008852242,0.053332355,0.024869645,0.010664213,0.005966353
455.1999817,0.002173223,0.020211963,0.023941385,0.039191395,0.039139554,0.014778838,0.040483806,0.02381908,0.029062521,0.004977999,0.035063196,0.006511837,0.01279324,0.015911318,0.034455784,0.029052308,0.007243374,0.005678315,0.007485203,0.006426576,0.008302149,0.005473874,0.007325873,0.008446819,0.006829642,0.009022677,0.00669103,0.008658263,0.053333525,0.025446575,0.010567073,0.006101426
454.3999939,0.001999888,0.020006964,0.023959329,0.03980238,0.03920576,0.014893963,0.040808398,0.024013411,0.029124632,0.004819115,0.035578504,0.006925845,0.013289956,0.016349144,0.034618996,0.0293267,0.006880213,0.005782447,0.007523365,0.006416277,0.007917407,0.005629668,0.007250429,0.007970161,0.007327031,0.008948021,0.006994051,0.008537705,0.053842593,0.025343273,0.010622165,0.006302144
453.6000061,0.001872324,0.020565579,0.024860792,0.040496394,0.039649602,0.015244506,0.04171313,0.024342019,0.029720748,0.005278726,0.036402833,0.007007678,0.013840634,0.016457373,0.035353094,0.03007118,0.007115024,0.006643977,0.007575439,0.006524292,0.00828616,0.005504808,0.007421211,0.008570177,0.007286964,0.009510626,0.007061847,0.00895106,0.054705858,0.026164111,0.011447618,0.006355858
452.7999878,0.001965042,0.02058086,0.025475206,0.040816274,0.039998066,0.015540356,0.041744873,0.024551541,0.030244157,0.005812957,0.036471579,0.007421237,0.01380397,0.017142801,0.035607163,0.030474955,0.007200104,0.006450931,0.007718418,0.007049561,0.008440168,0.0055982,0.007394485,0.008493196,0.007279778,0.009824571,0.007285385,0.009209785,0.055853654,0.026384113,0.011521456,0.006843106
452,0.001700954,0.021024426,0.025035433,0.040861491,0.040415585,0.015511301,0.042643622,0.024530038,0.029846391,0.005043832,0.036853399,0.007460527,0.013781123,0.016813299,0.035843108,0.030533466,0.007558634,0.006088615,0.00748968,0.006722104,0.008254711,0.005697986,0.007402279,0.008351098,0.006975479,0.00979309,0.006963143,0.009418373,0.055675559,0.026339114,0.011290972,0.006495519
451.1999817,0.002040042,0.021036381,0.025092175,0.041590728,0.04117851,0.01609806,0.043039884,0.024940481,0.030377086,0.004621855,0.03681691,0.007448334,0.013751518,0.016321542,0.036435068,0.030724797,0.007209211,0.006385462,0.007755073,0.006228636,0.008257692,0.005333676,0.007068952,0.008549136,0.007102052,0.009463664,0.007792179,0.009078209,0.055901054,0.026546024,0.011398081,0.006770532
450.3999939,0.002501016,0.02174421,0.026168812,0.04243404,0.041433364,0.015993601,0.043260172,0.025079805,0.030807629,0.005434135,0.037248924,0.008309247,0.014246337,0.017259685,0.036784537,0.031171843,0.007252903,0.006688007,0.008096285,0.006799429,0.008790504,0.00558328,0.008256822,0.008849784,0.007844654,0.010037296,0.007935782,0.009196089,0.057433378,0.027159274,0.011756185,0.006771794
449.6000061,0.002060745,0.021902658,0.026107615,0.043226343,0.041528203,0.016555222,0.044050433,0.025430491,0.031326786,0.005332209,0.038208559,0.008025875,0.014363487,0.017773379,0.037533853,0.031509839,0.00750859,0.006984239,0.008244211,0.007360599,0.009114371,0.006173599,0.008106044,0.00907464,0.00783137,0.010048847,0.008213688,0.009639977,0.057753567,0.028080912,0.012325558,0.007182655
448.7999878,0.00241706,0.021755287,0.026247891,0.043013819,0.041971207,0.016734734,0.044385932,0.02626681,0.031818599,0.00543922,0.038234536,0.007891177,0.014850165,0.017561117,0.037545986,0.032047588,0.00715147,0.006652521,0.008393954,0.007239321,0.008568779,0.006194946,0.00808149,0.009372981,0.007616086,0.010098496,0.007905149,0.009800318,0.058638778,0.028205475,0.012349553,0.007319186
448,0.001846093,0.021830628,0.025820661,0.043413449,0.042078882,0.01612753,0.044465158,0.025621701,0.03151894,0.005094588,0.038375024,0.007609738,0.014442372,0.017136473,0.0373955,0.031988207,0.007069794,0.006611254,0.007918857,0.006556563,0.008141834,0.00576878,0.007695178,0.009016202,0.007588242,0.009347061,0.007744031,0.00962476,0.058186684,0.027869903,0.012395923,0.006607758
447.1999817,0.001656206,0.022630855,0.026532872,0.043951374,0.042619921,0.016709123,0.04482187,0.026009323,0.032002751,0.005137308,0.038857762,0.007798029,0.014700428,0.017635247,0.037905253,0.032839131,0.007383637,0.00662755,0.008123424,0.006749919,0.008311938,0.006265323,0.008013059,0.008990779,0.007776498,0.009881397,0.007892205,0.010065882,0.05955163,0.028424248,0.012237231,0.007163444
446.3999939,0.001925493,0.022680681,0.026946094,0.0444571,0.043078702,0.016556054,0.04499577,0.026152398,0.032156374,0.005035111,0.038969878,0.00794029,0.0149222,0.017610095,0.038005654,0.032639414,0.007282121,0.007040563,0.008062344,0.006496675,0.00838952,0.006170921,0.00784207,0.008976692,0.007646646,0.009447394,0.00812221,0.009760525,0.059642997,0.028463438,0.011889266,0.007121892
445.6000061,0.002008028,0.023373634,0.027248731,0.045160983,0.043776572,0.017833654,0.046195425,0.026758704,0.033103161,0.005416128,0.03980862,0.008861197,0.015319529,0.018359829,0.038620908,0.033933938,0.00735944,0.00739962,0.008717815,0.006921505,0.009506419,0.006549993,0.008180291,0.009716394,0.008160429,0.010089938,0.008228751,0.010036264,0.060616981,0.029238695,0.01248588,0.007484676
444.7999878,0.001648982,0.023773141,0.027687108,0.045677867,0.04421173,0.017448759,0.046536677,0.026836101,0.033471406,0.005394897,0.040188447,0.009135784,0.015268208,0.018400794,0.039465923,0.033960417,0.007590007,0.007465346,0.008245029,0.007135576,0.009047231,0.006466879,0.00798693,0.009526079,0.008430719,0.009955897,0.007723108,0.009986144,0.061103437,0.029252457,0.012892399,0.007572595
444,0.000900782,0.023008036,0.026691232,0.04580174,0.043533646,0.016679883,0.046084106,0.026518591,0.032576323,0.004558937,0.039880149,0.00807139,0.014771902,0.017592357,0.038753428,0.033610415,0.007253903,0.006365813,0.007593984,0.006277404,0.008564396,0.005759206,0.006963695,0.008729067,0.007614558,0.008858819,0.007596355,0.009327065,0.060579658,0.028530607,0.011938513,0.006759673
443.1999817,0.001762471,0.024271579,0.027579024,0.046950009,0.044902295,0.018257199,0.047633968,0.027883234,0.034044988,0.005500115,0.040682271,0.008847908,0.01556995,0.018777128,0.040168002,0.034194127,0.00800428,0.00745655,0.008104039,0.007362389,0.009405941,0.006407135,0.007798187,0.009240563,0.008286213,0.010278751,0.008394588,0.01022402,0.06216944,0.029611157,0.012620279,0.007487389
442.3999939,0.001390748,0.02403073,0.027269073,0.046909314,0.045333322,0.017793927,0.047402967,0.027555633,0.034201548,0.0050503,0.040754572,0.008839085,0.015389334,0.018791644,0.039981917,0.034420785,0.007425214,0.007167707,0.008165046,0.007206737,0.009049821,0.006053912,0.007776998,0.008957692,0.008031228,0.009797829,0.008460941,0.010170302,0.06241734,0.029566128,0.012456443,0.007147681
441.6000061,0.001012648,0.023874758,0.027464321,0.047249138,0.045505043,0.017665038,0.047535475,0.027176084,0.033826135,0.004797522,0.040554024,0.008457113,0.015344093,0.017984556,0.04016326,0.03490955,0.006815916,0.006929632,0.00735328,0.006506713,0.008340595,0.005628802,0.007476934,0.008720272,0.007670358,0.009474882,0.007663745,0.009195982,0.062441219,0.029653145,0.012603543,0.007035433
440.7999878,0.001231172,0.02378859,0.02707383,0.047208618,0.045541666,0.017415373,0.048178304,0.027510127,0.033986703,0.004239573,0.040973332,0.008105648,0.014831361,0.017597344,0.040029544,0.034818027,0.00652897,0.006198596,0.006927317,0.005762458,0.008109103,0.005007615,0.007046903,0.008316504,0.006198018,0.008815679,0.007152786,0.008958908,0.062774844,0.02915453,0.011851994,0.006676178
440,0.001039555,0.02466693,0.027952688,0.048212752,0.046042081,0.017984342,0.049038775,0.027954675,0.03468816,0.004604143,0.041669734,0.00836767,0.015307516,0.018224668,0.040503126,0.035177227,0.006581214,0.006247176,0.006845762,0.00616034,0.008183694,0.005328592,0.007004653,0.008328483,0.00690291,0.008803554,0.008089376,0.009246354,0.063699111,0.029669164,0.012185154,0.006528339
439.1999817,0.001387891,0.024567509,0.028414272,0.048639264,0.046623763,0.018280337,0.049600605,0.028047886,0.035197943,0.004618401,0.041929122,0.00859291,0.015488043,0.018679805,0.040800322,0.035497006,0.006667424,0.006495676,0.007069925,0.006434247,0.008158082,0.005037128,0.007099368,0.008321015,0.007152022,0.009249765,0.00756838,0.009148262,0.064005956,0.02988668,0.0122494,0.007147707
438.3999939,0.001625285,0.025746165,0.02918789,0.050086025,0.047526494,0.018739045,0.050538283,0.028512197,0.035660356,0.005570327,0.042978209,0.009207617,0.016208885,0.019425867,0.042109825,0.036193285,0.007329006,0.006911247,0.007662006,0.0065116,0.00843159,0.005461291,0.007676839,0.009179564,0.007335035,0.009465436,0.007799294,0.01004119,0.065158658,0.030311018,0.012398054,0.007834691
437.6000061,0.001109776,0.025212534,0.028982429,0.050145261,0.047550291,0.018375464,0.050500158,0.028677005,0.035603791,0.00467557,0.042815968,0.008729622,0.015777938,0.019301036,0.041163798,0.036361091,0.007094526,0.006532412,0.007548756,0.005921242,0.007982105,0.005029376,0.007201078,0.008743673,0.00754362,0.00864873,0.007441224,0.009824068,0.065212712,0.030009098,0.012408069,0.007060927
436.7999878,0.001381009,0.025891928,0.02955086,0.050504927,0.048184667,0.018291568,0.051018316,0.029232936,0.036034178,0.004814221,0.042985294,0.008392055,0.015307435,0.0196437,0.041900128,0.036731321,0.006845946,0.006565077,0.006988737,0.005975538,0.008160429,0.005408448,0.007513489,0.008726584,0.007933488,0.008781391,0.007100026,0.009369913,0.066188723,0.029902125,0.012609006,0.007193367
436,0.001722291,0.02630732,0.029261179,0.05073683,0.049008407,0.018527094,0.051936571,0.028906032,0.036721967,0.004602756,0.043668561,0.008538919,0.015745137,0.019412629,0.042740211,0.037492227,0.006978426,0.006698785,0.007021463,0.005873249,0.007925553,0.005451226,0.007051113,0.008748876,0.007590929,0.008839719,0.007207079,0.009478321,0.066283159,0.030559989,0.012728434,0.006972902
435.1999817,0.001481233,0.026261365,0.029584555,0.051483497,0.048992179,0.018641083,0.051999711,0.029355835,0.03690872,0.004543346,0.044506311,0.008515107,0.015981514,0.018802295,0.042899422,0.037641846,0.00701415,0.006338128,0.007164812,0.005828882,0.007978862,0.005154937,0.007552075,0.008736832,0.007370077,0.008823075,0.007150943,0.009505044,0.067094885,0.030049985,0.012607593,0.006943625
434.3999939,0.001166615,0.026584689,0.029692225,0.052438311,0.049663287,0.018930387,0.05267081,0.029584832,0.037066508,0.004838668,0.044718761,0.008828809,0.015923724,0.01913753,0.043326721,0.037643399,0.006712324,0.005970473,0.007036801,0.006096281,0.00783332,0.005460164,0.007308419,0.008548502,0.007374737,0.008875438,0.007807596,0.00906005,0.06747555,0.031054465,0.012433427,0.007018753
