wavelength (nm),DOMBlank1,DOMSTD8,DOM12503,DOM12508,DOM12809,DOM12810,DOM12816,DOM12438,DOM12539,DOMBlank2,DOM12540,DOM13194,DOM13234,DOM11565,DOM11773,DOM11783,DOM11846,DOM11985,DOM12192,DOMBlank3,DOM12234,DOM12543,DOM12761,DOM12813,DOM12818,DOM12820,DOM12821,DOM12849,DOMBlank4
384,0.002761866,0.057798926,0.001128644,0.002961724,0.007743399,0.013442225,0.009238976,0.003102878,-0.00188403,-0.001561994,0.003099906,0.005456259,0.002432991,0.000501208,0.000228866,0.006879319,0.028534422,0.000950511,0.008402875,0.000571083,0.004251807,0.003189262,0.001971543,0.006523136,0.010392503,0.020371046,0.015282552,0.000785754,-0.000300484
383.1999817,0.000739778,0.057830654,0.000483923,0.00207877,0.00685657,0.012705911,0.008889124,0.002193047,-0.003428026,-0.002257128,0.002385304,0.003767795,0.002189015,0.000173471,-0.000329507,0.005912897,0.027865127,0.000532697,0.007816214,-0.000279892,0.002947076,0.001924687,0.001287196,0.006804372,0.01027732,0.019888878,0.014444835,2.30E-05,-0.00218445
382.3999939,0.001108531,0.059984256,0.000914556,0.002331662,0.007590428,0.012931599,0.009892626,0.002760798,-0.002465512,-0.001669899,0.00322032,0.005031602,0.003146785,0.001748696,0.000854897,0.007839883,0.028367596,0.001286599,0.008855517,0.00038367,0.003448386,0.002485707,0.002090578,0.007583869,0.010327022,0.020570491,0.016450034,0.001427885,-0.001349459
381.6000061,0.001751035,0.060143881,0.000231275,0.001837722,0.006299176,0.012528135,0.009847449,0.002623113,-0.002808895,-0.002039058,0.002658194,0.004320641,0.002924455,4.11E-05,0.000571342,0.00667213,0.028250778,0.00057606,0.007424082,-0.001125047,0.002993834,0.002110711,0.001187666,0.007363364,0.010706317,0.020235205,0.016571814,9.88E-05,-0.00123368
380.7999878,0.001521651,0.061354965,0.001229666,0.002377131,0.007456208,0.013654754,0.010514321,0.002709454,-0.002047612,-0.001666186,0.002461184,0.005548958,0.00262379,0.001108634,0.00104215,0.006689979,0.029555183,0.000808861,0.008574613,-0.000351751,0.003169157,0.002672545,0.001946866,0.007800506,0.011296977,0.021247087,0.01611528,-0.000419668,-0.001276578
380,0.001574985,0.06148202,0.000742552,0.002117319,0.007400909,0.013799614,0.010322223,0.002916194,-0.002503605,-0.000944483,0.002673066,0.00585281,0.003291782,0.000371571,0.000472624,0.007438064,0.030098006,0.001077415,0.008018966,0.000309577,0.00359304,0.00196746,0.001433443,0.008697717,0.01161647,0.021722794,0.016624527,0.000424556,-0.001020468
379.1999817,0.001780484,0.06290818,0.00070467,0.002662909,0.00719863,0.013801458,0.010605799,0.002729329,-0.002109339,-0.001384192,0.00285394,0.005019006,0.002813319,-6.46E-05,0.000588917,0.00753074,0.029920179,0.000762623,0.008258879,-0.000686109,0.003301615,0.00271159,0.00190685,0.007551838,0.011621681,0.021635501,0.017575402,0.000129941,-0.001531197
378.3999939,0.001243347,0.063874528,0.001530068,0.002777522,0.007386612,0.014904438,0.011337947,0.003404996,-0.002901577,-0.000515963,0.003474166,0.006173205,0.003924989,0.000499446,0.001040204,0.007986455,0.031188225,0.000417975,0.007879368,-0.000185252,0.00353583,0.003437714,0.001866345,0.008104434,0.011563989,0.021523852,0.017996375,0.000708611,-0.000134483
377.6000061,0.002020329,0.064866595,0.001393137,0.002846618,0.00835561,0.01476759,0.012073806,0.003347081,-0.001335421,-0.000935288,0.003793437,0.006538062,0.003351229,0.000902883,0.00044114,0.008602943,0.03096889,0.000858502,0.009012053,0.000320535,0.004771322,0.003451491,0.001937349,0.008531686,0.012080541,0.022348886,0.018292379,0.000995913,-0.000659281
376.7999878,0.00214302,0.065689288,0.00216136,0.003704453,0.008314921,0.014994835,0.011322483,0.003857184,-0.002303169,-0.000800329,0.003287504,0.006608074,0.004093057,0.000697203,0.002100541,0.009026959,0.032394495,0.001252121,0.009149557,0.000848672,0.004154444,0.003309779,0.002999048,0.008583009,0.012692637,0.023194388,0.019223565,0.001027152,-0.00071676
376,0.002838202,0.067236774,0.001655245,0.003746097,0.008956979,0.015710136,0.012054564,0.004387315,-0.000906667,-0.000488452,0.00431447,0.007895712,0.004711158,0.001782537,0.001238622,0.009605096,0.032856356,0.002036791,0.009786709,0.001520119,0.004669892,0.003400118,0.002631343,0.008288324,0.01341542,0.023851348,0.019710602,0.001773284,0.000226898
375.1999817,0.001799068,0.066453896,0.000430982,0.002441581,0.008045916,0.015367316,0.011754083,0.003156458,-0.002185171,-0.001157733,0.004424422,0.005949085,0.003531602,0.000916008,0.0005377,0.008816234,0.032109823,0.001000791,0.009281128,0.000705318,0.003752755,0.003626868,0.000577149,0.00784721,0.012222162,0.022356464,0.018886693,0.001087069,-0.001574684
374.3999939,0.003808035,0.069648281,0.002448011,0.00497978,0.010667529,0.017157773,0.013951233,0.005842368,-0.000535354,-0.000123303,0.005123006,0.008026745,0.005512227,0.00269419,0.002957632,0.010219727,0.034967963,0.003260849,0.010550601,0.002338481,0.005594398,0.004619997,0.002872362,0.010033588,0.013778852,0.024878114,0.019630132,0.002341188,0.001431833
373.6000061,0.003287348,0.070402421,0.002503854,0.00432451,0.008849203,0.017187746,0.012733126,0.004994993,-0.001077951,2.64E-05,0.004433235,0.007672176,0.00427272,0.001640563,0.002570276,0.010102629,0.034399152,0.002195259,0.010102973,0.00173869,0.005407557,0.004442152,0.002718753,0.009407422,0.0137893,0.025525577,0.020494094,0.001261545,0.000190511
372.7999878,0.003604002,0.071200602,0.002297596,0.00449391,0.009855658,0.017224671,0.012617613,0.004781608,-0.000779245,0.000782305,0.004054986,0.007536008,0.004063243,0.001943538,0.001989772,0.010537235,0.034979634,0.002103298,0.010352338,0.001840192,0.005328592,0.004693128,0.002115602,0.009485438,0.014594777,0.024970695,0.020841014,0.001275746,0.000217756
372,0.002515987,0.071839117,0.001837176,0.003537239,0.008794256,0.017273827,0.013285793,0.004442074,-0.000919996,7.95E-05,0.004178619,0.00760223,0.003825114,0.001662754,0.001369973,0.009832303,0.035063166,0.001578726,0.010105437,0.001482662,0.004280955,0.004039388,0.001921541,0.009583263,0.013530663,0.025278626,0.020804677,0.001615827,0.000103504
371.1999817,0.003406901,0.07241571,0.000881249,0.002691663,0.008899455,0.017297234,0.013977671,0.004615942,-0.000379995,-0.001136356,0.004673294,0.007252587,0.003757168,0.001853762,0.001565294,0.009373034,0.035402212,0.002173431,0.010478679,0.00038639,0.005220168,0.003905843,0.001782979,0.009769739,0.013805387,0.025317453,0.021535929,0.000383774,-0.000635605
370.3999939,0.002027663,0.071715437,6.64E-05,0.002704974,0.009231388,0.015882587,0.01253024,0.003332603,-0.002378402,-0.001837634,0.002626551,0.005951499,0.002868037,0.000327529,0.000367814,0.008750672,0.033912081,0.000897565,0.007921809,8.01E-05,0.002809542,0.002471961,0.001080036,0.008208095,0.012807343,0.023256103,0.020038895,-0.000873497,-0.001712548
369.6000061,0.002657543,0.07410033,0.001591846,0.003876302,0.008785459,0.017003255,0.014847862,0.006113003,-0.000367218,-0.000885071,0.004648803,0.007906678,0.00455041,0.001354782,0.001301553,0.010428668,0.035588507,0.002415576,0.010109093,0.001956331,0.00478344,0.00382574,0.003002957,0.009618673,0.0146427,0.026594734,0.021846116,-0.00032035,-5.65E-05
368.7999878,0.002285704,0.075264603,0.001041917,0.003763304,0.009663614,0.01762867,0.01325011,0.004564195,-0.001690322,-0.001043348,0.002537103,0.007106262,0.003872854,0.000364187,0.001259001,0.010095131,0.036092404,0.001593951,0.010070492,2.99E-05,0.00415575,0.004404442,0.002481282,0.010351119,0.015315265,0.026525332,0.021105537,0.00114445,0.000288932
368,0.004190041,0.075883284,0.001790465,0.003700876,0.009404644,0.018465912,0.014525314,0.003447968,-0.000890909,-0.000846784,0.002689502,0.007026725,0.005240839,0.001411679,0.00209872,0.009927399,0.036982026,0.001832809,0.010430047,0.001524639,0.003955238,0.004039362,0.002151917,0.010978807,0.014326538,0.027093418,0.023554921,0.000563489,0.000898655
367.1999817,0.00356125,0.07769677,0.001823217,0.002708594,0.010445452,0.018273965,0.016058089,0.004079208,-0.000732628,-0.001340685,0.00349358,0.008822468,0.006094364,0.002226715,0.001673123,0.010738051,0.038327776,0.002186023,0.011403422,0.002398162,0.005159888,0.003872724,0.002597019,0.011137491,0.01590294,0.027584182,0.022078458,0.001502299,0.00012585
366.3999939,0.00323336,0.079253048,0.000427691,0.003826968,0.010837538,0.018710829,0.015267537,0.005117165,-0.001048461,-0.000229703,0.003908454,0.008257323,0.005572661,0.001599485,0.001851552,0.009844218,0.038652796,0.001775519,0.010972886,0.00098665,0.005528692,0.004118118,0.001918525,0.011452588,0.015020748,0.027461562,0.022464372,0.000994823,0.001277953
365.6000061,0.004137953,0.080102354,0.000872768,0.003916134,0.01276882,0.019860072,0.016539706,0.006037533,0.000593479,0.000877825,0.004028022,0.009705171,0.00596714,0.001977368,0.002115576,0.012087754,0.039595522,0.002454311,0.011802012,0.001975704,0.005739454,0.005474608,0.002163467,0.01105777,0.015509691,0.02826832,0.023459064,0.001021496,0.001256846
364.7999878,0.002328357,0.079165287,0.000714548,0.00295208,0.010872493,0.018339818,0.016214985,0.004546041,-0.000138261,-0.000830972,0.003289852,0.008234343,0.003878496,0.001118756,0.002198615,0.01115417,0.038703024,0.001472272,0.010122421,-0.000947014,0.004705898,0.003737089,0.001308616,0.010912547,0.016103568,0.027518429,0.022509791,-0.000483901,-0.000482609
364,0.002768795,0.081641801,0.000563696,0.003595232,0.011481612,0.018927792,0.015800972,0.004111088,-4.77E-05,-0.001316324,0.003454518,0.008614033,0.004310209,0.001098383,0.001635211,0.010509043,0.038369227,0.000939952,0.010343086,0.000976869,0.004559774,0.004492943,0.001727229,0.01033402,0.014763252,0.028949721,0.02252274,-0.000373943,0.000401055
363.1999817,0.003892391,0.081473261,0.002421303,0.004239939,0.012267932,0.020086773,0.016745899,0.005398934,-7.11E-05,-0.000243622,0.003444524,0.008884579,0.005341381,0.001146838,0.001276681,0.011206097,0.039554719,0.002229291,0.010739483,-0.000111813,0.005327702,0.004722541,0.002247895,0.010293489,0.016187767,0.029847886,0.022777079,-0.000375702,0.000319524
362.3999939,0.003751371,0.083423577,0.003493084,0.003800148,0.013555714,0.020360492,0.018269671,0.006531019,0.000985379,0.000693936,0.004444846,0.010774085,0.006650759,0.0022225,0.001528769,0.011485864,0.041061468,0.001722109,0.011147317,0.000786921,0.003982171,0.004636506,0.00209526,0.011786612,0.016330976,0.030863961,0.023840711,0.002029353,0.000620153
361.6000061,0.00436569,0.084747128,0.000845222,0.004889295,0.013259451,0.019050512,0.017962001,0.007791045,-3.01E-05,0.001539108,0.006055067,0.011283932,0.007665642,0.00207042,0.002795785,0.011492456,0.04150727,0.001593691,0.012958642,0.00136883,0.004178959,0.00473539,0.003092267,0.011328408,0.01675432,0.030564072,0.024476275,0.00104708,0.000567169
360.7999878,0.004159671,0.085643515,0.002442909,0.004513396,0.015412427,0.023491332,0.019408027,0.007106815,0.000756944,0.001724552,0.005052553,0.012000913,0.007198157,0.002042461,0.003447603,0.01317459,0.042308666,0.002306444,0.013698565,0.001911998,0.005766446,0.005287976,0.004896862,0.01213761,0.018274585,0.031274874,0.026477814,0.000857827,0.001564411
360,0.003500182,0.088189602,0.000411652,0.004304614,0.013198925,0.020729732,0.017734844,0.005623584,0.000554106,0.000284036,0.004845186,0.010084082,0.005487086,0.002294213,0.001620219,0.01108929,0.043237437,0.00113098,0.011632768,0.000892455,0.004888222,0.004164846,0.002851933,0.011930452,0.017646166,0.031501405,0.024869151,0.001862133,-0.001310956
359.1999817,0.003143656,0.087491594,0.001177802,0.005188573,0.014517658,0.021749899,0.018792832,0.006460442,0.001354107,-0.000327955,0.00391057,0.010992347,0.005331475,0.001783993,0.002107174,0.011135047,0.043413423,0.001519989,0.011368345,0.001123998,0.004831522,0.004190459,0.003401683,0.012090894,0.018416135,0.031561725,0.026402131,0.000304059,0.000714289
358.3999939,0.002200983,0.090338282,0.002927165,0.004252146,0.014153794,0.021533454,0.019445682,0.005975985,0.00032227,0.001154884,0.006368729,0.011117705,0.008211946,0.001883659,0.002865145,0.011341401,0.043321032,0.001622869,0.012344014,0.001336788,0.006092868,0.004837726,0.003198598,0.013049623,0.018253176,0.031625781,0.02393649,0.000622227,-0.001024238
357.6000061,0.004180893,0.091394134,0.003202301,0.002354383,0.014961959,0.020527963,0.019142805,0.007264432,0.000569735,0.001360677,0.003966575,0.011031987,0.006439134,0.001944474,0.002630952,0.011668931,0.044317011,0.003634699,0.011967597,0.000647943,0.004768549,0.006295525,0.001721043,0.013020067,0.019015947,0.03187668,0.027354499,0.000108165,0.002270117
356.7999878,0.00439346,0.091780692,0.001045549,0.005013716,0.015599974,0.022077778,0.021350779,0.007100868,-0.000268406,0.00106335,0.004644355,0.011322164,0.007167128,0.002501667,0.002728886,0.013296469,0.045070399,0.002628869,0.013438167,0.000772814,0.006207209,0.006691583,0.000766642,0.014092396,0.01962829,0.031739,0.026370663,0.000412223,0.000771491
356,0.004511487,0.093943857,0.002006416,0.006548337,0.01687842,0.022726722,0.021673214,0.005844912,0.001531185,0.002570198,0.00354178,0.011702729,0.006275303,0.001770009,0.002843127,0.013372251,0.046780627,0.002942984,0.01477999,0.001593301,0.0073145,0.007166523,0.003307849,0.013635093,0.019637633,0.033596877,0.027153514,0.000268857,0.000255207
355.1999817,0.00394539,0.092477724,0.004216152,0.005247311,0.014794586,0.023710668,0.021038719,0.007657079,0.00046612,0.001787216,0.004226347,0.010129761,0.006888971,0.002717972,0.000489443,0.012161701,0.045345161,0.003241497,0.012948695,0.003226449,0.00598126,0.006630836,-1.45E-05,0.013219927,0.020361362,0.031056745,0.025301125,0.002062384,0.000571887
354.3999939,0.004969123,0.094862796,0.002992036,0.007367708,0.013093026,0.02061297,0.020788085,0.00797438,-0.00052434,0.001401785,0.00413696,0.011882855,0.00586648,0.002322293,0.003577666,0.012575537,0.046475336,0.002170075,0.013420599,0.001942056,0.003113359,0.006957724,0.002530775,0.012148976,0.018467451,0.034557775,0.028760277,0.00019209,0.002096041
353.6000061,0.000278234,0.093677811,0.002241494,0.002372316,0.013318543,0.021425204,0.019050078,0.006586575,-0.000618028,-0.00228257,0.000338073,0.01115239,0.006739981,8.18E-05,0.000728472,0.011081589,0.044011042,0.001634769,0.012735898,-0.003632821,0.002903007,0.002586863,0.000446814,0.009105621,0.018121693,0.032676309,0.024444206,-0.001018195,0.000117512
352.7999878,0.005621617,0.09871418,0.005843312,0.006830484,0.017682778,0.026623189,0.024610655,0.009880391,0.004879688,0.002247791,0.003263874,0.012899279,0.006048399,0.006294632,0.005769174,0.015423692,0.050733339,0.001392462,0.013696828,0.002963756,0.007464266,0.006131144,0.003749517,0.015769912,0.02372699,0.034019206,0.029936431,0.002432522,0.001827064
352,0.005397414,0.096801944,0.00177149,0.005715821,0.017735761,0.023629399,0.02083311,0.006945019,0.000792315,0.001079647,0.002330153,0.012464355,0.003437871,0.001445234,0.000648565,0.015963092,0.045227624,0.002723234,0.014233685,0.001812949,0.004823591,0.005536478,0.002466833,0.01077711,0.018337063,0.035172455,0.028435772,0.003063434,0.002656762
351.1999817,0.007010019,0.101215467,0.000896761,0.004581749,0.016033323,0.023915373,0.021957492,0.007601202,-0.000233584,0.000137036,0.005078166,0.011898152,0.007410231,0.005022515,0.005187761,0.01488456,0.050614685,0.001693002,0.014470633,0.001127658,0.005208902,0.0031423,0.001782147,0.016584292,0.020545602,0.037050664,0.027886795,-0.000406168,0.002096067
350.3999939,0.009004864,0.101736799,0.003713278,0.007806779,0.020381736,0.026182558,0.026909959,0.010787592,0.002617072,0.005826888,0.004288823,0.016212434,0.010566436,0.005158368,0.00483202,0.013249042,0.05288627,0.007273303,0.015807144,0.003622509,0.007699578,0.007291466,0.003567096,0.016496172,0.021537399,0.038753796,0.03544819,0.003232395,0.005206701
349.6000061,0.006753837,0.103315249,0.004579315,0.002834815,0.01845978,0.026475998,0.022284439,0.006712876,-0.001270074,0.002820901,0.002221433,0.011612668,0.007474774,0.004935426,0.005139508,0.013768992,0.049197413,0.003150279,0.013004464,0.001494688,0.009490306,0.007489891,0.004944013,0.015901087,0.019864678,0.039172471,0.032024961,-0.000695413,0.001009275
348.7999878,-0.006516632,0.09953776,-0.002633713,-0.003138694,0.009600279,0.01783379,0.016634775,0.000274452,-0.003292351,-0.004615755,-0.003259054,0.006586286,0.002667519,-0.002362594,-0.003368645,0.006134085,0.04482979,-0.005264849,0.006873349,-0.004341309,-0.001930575,-0.000537526,-0.004156232,0.012392434,0.017015262,0.029304987,0.025637629,-0.006331153,-0.002185583
348,-0.000206987,0.102597013,-0.000964217,0.006693238,0.013907369,0.02324944,0.019869637,0.004299464,-0.003908228,-0.003913461,0.003973289,0.013924877,0.005089114,-0.002383859,8.93E-05,0.009818931,0.053874712,-0.000721774,0.011321075,0.002272407,0.002989586,0.003426756,0.002131365,0.013904643,0.019876385,0.035870492,0.035216246,-0.00255204,0.001343409
347.1999817,-0.004332596,0.10504292,-0.001397146,0.003565165,0.014032503,0.02456047,0.020105641,0.009108528,-0.002805603,-0.004752042,-0.003246362,0.008936526,0.00240834,0.00117108,0.000568077,0.008251334,0.049923837,-0.002233847,0.008193851,-0.00118484,-0.001673767,0.000699873,-0.000755937,0.012534929,0.017817931,0.034276277,0.028116262,-0.004129617,-0.001747407
346.3999939,-0.001606356,0.107074767,0.000533086,0.006738956,0.015205177,0.023482615,0.021397548,0.004744942,-0.00185475,-0.002654502,0.001664365,0.010758084,0.007055744,-0.001357562,0.002809464,0.010070465,0.054578334,-0.000950321,0.011059549,-0.003242559,0.00185592,0.003522807,-0.000373633,0.013449674,0.017937938,0.033950314,0.029575881,-0.003501215,-0.003832645
345.6000061,8.38E-05,0.109749414,0.001083565,0.00620671,0.018309306,0.023974046,0.023514559,0.006385883,-0.000921494,-0.000472679,-0.002021074,0.010950958,0.002658715,0.000638481,0.000605118,0.012597601,0.054587815,0.000355897,0.012547213,-0.001686299,0.005896182,0.004217512,-0.00020295,0.011255533,0.022192292,0.038873248,0.032976124,-0.003412308,0.000458916
344.7999878,-0.006689032,0.106581345,-0.008631733,-0.000936837,0.010589539,0.017705102,0.017569149,-0.00048266,-0.005350718,-0.009225443,-0.002738882,0.007190156,0.000286652,-0.004841904,-0.005933453,0.006430885,0.050748002,-0.002604792,0.004611049,-0.002547922,-0.004930416,-0.001317821,-0.007578294,0.007856066,0.017876891,0.03049781,0.02652646,-0.011197323,-0.006051254
344,0.002417502,0.111988783,0.003914932,0.001882229,0.018807782,0.028130347,0.022818055,0.008155946,0.000298438,-0.001366233,0.00233744,0.013178939,0.008046971,0.004540914,0.00559272,0.01360029,0.058303043,0.003822894,0.015286011,0.000814541,0.006966509,0.008268008,0.001577089,0.017500905,0.020741761,0.03883823,0.034803808,-0.001315498,0.002931413
343.1999817,0.002001162,0.114264906,-0.000415064,0.003584844,0.017569581,0.027921107,0.024869947,0.008667479,0.000529302,-0.001158714,0.000518469,0.009880153,0.009384223,0.006545341,-0.000528322,0.014661549,0.052836921,0.000294812,0.012544974,0.00092488,0.00205635,0.00486317,0.001182682,0.014587095,0.022255093,0.041471012,0.031826593,-0.002683779,-2.77E-05
342.3999939,0.004518576,0.110526294,-0.001855523,-0.000602001,0.015650073,0.025438039,0.019085106,0.006134978,-0.000505673,-0.002678428,-0.0006172,0.009551428,0.008963744,0.001847939,-0.001333047,0.008760868,0.055166129,0.000585988,0.011694246,0.005805979,0.003246165,0.003463285,0.001202124,0.012215106,0.020634903,0.040173907,0.030614454,-0.001957634,-1.90E-05
341.6000061,0.007905755,0.117024906,0.003340273,0.007357466,0.020761527,0.031622551,0.027138608,0.011480548,0.003070499,0.001249292,0.003837623,0.017137228,0.010092587,0.004658327,0.005525205,0.018629787,0.059241921,0.004899191,0.015606414,0.00539073,0.006061131,0.00885993,0.002835753,0.019209225,0.023903996,0.046063408,0.036318731,0.004212597,0.005603366
