wavelength (nm),DOMBlank1,DOMSTD26,DOM12168,DOM12277,DOM12700,DOM12719,DOM12727,DOM12735,DOM12765,DOMBlank2,DOM13017,DOM13156,DOM13157,DOM13196,DOM13458,DOM13466,DOM13129,DOM13257,DOMBlank3,DOM13258,DOM13259,DOM13309,DOM13369,DOM13395,DOM13473,DOM13475,DOM13514,DOM13515,DOMBlank4,DOM13521,DOM13525,DOM13529,DOM13594,DOM13595,DOM13601,DOMBlank5
859.2000122,-0.003158071,-0.007466504,-0.010574272,-0.010548856,-0.016094292,-0.021909593,-0.023564136,-0.026676122,-0.026586967,-0.029947456,-0.027412482,-0.025099633,-0.025248107,-0.03114545,-0.023824057,-0.036410309,-0.032311074,-0.031932965,-0.029672755,-0.035598397,-0.032208983,-0.030869963,-0.032036711,-0.032826789,-0.030826129,-0.031122031,-0.033661094,-0.032140475,-0.031370241,-0.028907817,-0.031259883,-0.032873202,-0.033151694,-0.036426876,-0.034738515,-0.032077633
858.4000244,0.000156302,-0.003562068,-0.006121195,-0.011016559,-0.015571195,-0.014268282,-0.019123208,-0.023411551,-0.022157371,-0.021634685,-0.020703338,-0.026951363,-0.024466522,-0.028606622,-0.026518006,-0.02717605,-0.025736459,-0.033172224,-0.027890882,-0.028478734,-0.027431631,-0.030475298,-0.02549799,-0.026187023,-0.026480159,-0.030312281,-0.032000978,-0.028332623,-0.029438084,-0.030990543,-0.028461037,-0.030381994,-0.031004282,-0.032239169,-0.026813546,-0.02639452
857.5999756,-0.004604332,-0.005329597,-0.011028723,-0.015707683,-0.019847054,-0.021975944,-0.023211509,-0.027504336,-0.025064498,-0.025459714,-0.029081142,-0.027459044,-0.031509317,-0.029033398,-0.030480461,-0.030163741,-0.032144465,-0.034786541,-0.032827314,-0.033896223,-0.033184741,-0.034154244,-0.032411892,-0.032521043,-0.032989584,-0.033617731,-0.033072397,-0.031445228,-0.031374961,-0.035804782,-0.033002153,-0.031853303,-0.03760644,-0.034964368,-0.034555048,-0.033116482
856.7999878,-0.003168556,-0.005528028,-0.008804463,-0.016543254,-0.015505957,-0.018709486,-0.021576656,-0.027437318,-0.030446725,-0.024764145,-0.026087578,-0.029752867,-0.029056594,-0.028263841,-0.028173069,-0.027313609,-0.029963402,-0.032349903,-0.030028727,-0.027448885,-0.031380214,-0.034594636,-0.031065689,-0.032245323,-0.027640672,-0.032965444,-0.029723184,-0.032556351,-0.034484759,-0.034559783,-0.031056629,-0.032197684,-0.032102298,-0.035494071,-0.034815215,-0.032353796
856,-0.003109961,-0.008691719,-0.010329805,-0.013667785,-0.021970678,-0.02476659,-0.021655519,-0.024374805,-0.029146744,-0.026940318,-0.024568932,-0.027710766,-0.0301961,-0.031097451,-0.033241,-0.033646096,-0.031526316,-0.03129033,-0.033006474,-0.033448268,-0.032946203,-0.032933149,-0.031549472,-0.029258851,-0.031309165,-0.03434692,-0.034214493,-0.028971653,-0.034496859,-0.031669479,-0.032231048,-0.030931246,-0.030080177,-0.031409495,-0.031126753,-0.0328996
855.2000122,-0.001223303,-0.001915164,-0.006583336,-0.006950637,-0.016082218,-0.018652307,-0.019170666,-0.022225896,-0.021413665,-0.022775138,-0.022725418,-0.022771306,-0.024400013,-0.023165913,-0.02553973,-0.023128118,-0.028670309,-0.028435629,-0.027372429,-0.027517263,-0.029513355,-0.030801002,-0.024572698,-0.026804201,-0.025442624,-0.02759175,-0.030265784,-0.032418232,-0.028339267,-0.028522031,-0.028634202,-0.030297073,-0.025667997,-0.031907376,-0.028254187,-0.030545998
854.4000244,-0.004158078,-0.007640613,-0.011005959,-0.01677862,-0.017199857,-0.019041408,-0.025536899,-0.022038937,-0.02427372,-0.026545037,-0.026792081,-0.029556643,-0.025866181,-0.02503288,-0.033501711,-0.028428549,-0.030851301,-0.027782986,-0.032594968,-0.034341179,-0.034250472,-0.029649932,-0.031438198,-0.03384072,-0.030561777,-0.027917098,-0.031749561,-0.02981716,-0.03388717,-0.034735121,-0.031458665,-0.031291824,-0.03273173,-0.034881771,-0.033250157,-0.035378695
853.5999756,0.000156897,-0.0045094,-0.00584254,-0.009444291,-0.015669683,-0.019089023,-0.018357361,-0.021642024,-0.022196725,-0.025220849,-0.026245609,-0.024962889,-0.028905831,-0.026079046,-0.025971042,-0.027500983,-0.030166736,-0.029482881,-0.028165791,-0.025087271,-0.0287524,-0.026511576,-0.030529011,-0.030727981,-0.027629109,-0.027911613,-0.031842574,-0.028872166,-0.029229326,-0.031906508,-0.028447703,-0.029709259,-0.029579472,-0.032607935,-0.030615095,-0.028878367
852.7999878,-0.00050319,-0.002960663,-0.009671332,-0.00749439,-0.019026591,-0.016251311,-0.017527564,-0.018983131,-0.023750782,-0.022821855,-0.020305397,-0.026581464,-0.020036837,-0.024406863,-0.02754491,-0.025198475,-0.030930666,-0.026306329,-0.030301804,-0.027800178,-0.029006328,-0.026211053,-0.025246691,-0.023617093,-0.027360909,-0.025270822,-0.028492166,-0.029291857,-0.03015046,-0.031596217,-0.028428452,-0.028738542,-0.029611005,-0.029087195,-0.02618566,-0.028553057
852,-0.005784458,-0.00654769,-0.01230449,-0.015988864,-0.019219656,-0.020761827,-0.023132537,-0.024370499,-0.024446458,-0.026090942,-0.024034888,-0.029173177,-0.027933799,-0.027805034,-0.028688774,-0.029781051,-0.03093973,-0.027296301,-0.03198044,-0.030100176,-0.031723384,-0.030384602,-0.030691175,-0.034182098,-0.033869982,-0.032298964,-0.030501215,-0.03202454,-0.029776942,-0.033288427,-0.031051423,-0.031436224,-0.032307662,-0.033942524,-0.029511323,-0.027208244
851.2000122,-0.004181614,-0.00685856,-0.009934285,-0.011334436,-0.018283706,-0.021675663,-0.01955767,-0.023213277,-0.025808422,-0.024464417,-0.025971236,-0.03030248,-0.02649409,-0.029958522,-0.028244048,-0.032208789,-0.03111962,-0.032802496,-0.028114064,-0.031529397,-0.030730681,-0.032683473,-0.032567013,-0.029051654,-0.030789427,-0.030871795,-0.031055907,-0.032375135,-0.031211417,-0.031095041,-0.031508934,-0.033407811,-0.035087448,-0.031645175,-0.030862536,-0.032922927
850.4000244,-0.001978404,-0.003868873,-0.009543266,-0.014210414,-0.021764848,-0.019611614,-0.024060408,-0.024502488,-0.026133258,-0.027552685,-0.026952678,-0.028211543,-0.027369756,-0.028676609,-0.026142811,-0.029267514,-0.030346077,-0.029264126,-0.031226063,-0.034711126,-0.036179345,-0.033993226,-0.030548844,-0.032831732,-0.028834378,-0.031448696,-0.033602446,-0.031520441,-0.031991743,-0.030342938,-0.030875171,-0.032114606,-0.030580983,-0.035147995,-0.030006744,-0.030555215
849.5999756,-0.008133052,-0.008071209,-0.015175772,-0.014881107,-0.020343488,-0.022309115,-0.023116631,-0.024524948,-0.03022184,-0.028802451,-0.025492571,-0.029481815,-0.031248804,-0.033919062,-0.026936717,-0.029585712,-0.031400971,-0.032789677,-0.033514556,-0.034897201,-0.030695131,-0.033152461,-0.034234207,-0.03090333,-0.034637708,-0.03286466,-0.032792848,-0.035291117,-0.033139702,-0.032638527,-0.031463526,-0.033401337,-0.033522464,-0.036522985,-0.034562841,-0.033736065
848.7999878,-0.00181129,-0.008460307,-0.012427317,-0.011593561,-0.016409172,-0.021829104,-0.023772692,-0.025892764,-0.028678596,-0.026315345,-0.02346188,-0.027403781,-0.027749039,-0.02914355,-0.029489556,-0.030763047,-0.028744647,-0.031614125,-0.031129114,-0.031024044,-0.032723039,-0.033391509,-0.029480219,-0.028210573,-0.032046665,-0.032150667,-0.031995542,-0.031573594,-0.032351296,-0.033283677,-0.034142807,-0.033148766,-0.033442181,-0.032867685,-0.029007927,-0.030381512
848,-0.001511644,-0.004888747,-0.012716814,-0.012695897,-0.015137875,-0.019791655,-0.023062583,-0.022847397,-0.026850486,-0.024079364,-0.026237909,-0.029566463,-0.027683614,-0.028902004,-0.026679093,-0.028232599,-0.031823184,-0.030111142,-0.031091619,-0.031455871,-0.03254002,-0.033935629,-0.028038744,-0.02981223,-0.030581562,-0.03234385,-0.03128691,-0.02720484,-0.031075185,-0.03044769,-0.032394018,-0.031093933,-0.031306323,-0.034049571,-0.033310916,-0.030139543
847.2000122,-0.005100939,-0.005267662,-0.012665125,-0.01856615,-0.022073038,-0.025569895,-0.02478708,-0.025143364,-0.028609045,-0.028031852,-0.028353138,-0.030735891,-0.028698029,-0.03196048,-0.027822807,-0.033086646,-0.034458745,-0.034409389,-0.032073736,-0.02971801,-0.032687556,-0.03796399,-0.03554669,-0.033860691,-0.034952667,-0.032453116,-0.031990156,-0.034680299,-0.034177072,-0.034124907,-0.035189152,-0.036601938,-0.035126697,-0.034156397,-0.032739703,-0.033102859
846.4000244,-0.002415318,-0.00463353,-0.006830276,-0.011603642,-0.018736213,-0.017146012,-0.02074939,-0.021582026,-0.024771873,-0.023846256,-0.025908956,-0.027423855,-0.026462769,-0.024487808,-0.025008002,-0.024704382,-0.026959781,-0.029462999,-0.0293673,-0.030098533,-0.029719364,-0.033540532,-0.029108886,-0.026048964,-0.025390867,-0.030967355,-0.030492527,-0.028446829,-0.031943548,-0.031052146,-0.027444853,-0.030413855,-0.02880846,-0.028774884,-0.03090574,-0.029788932
845.5999756,-0.002121961,-0.001533879,-0.007941704,-0.014290324,-0.015127075,-0.015769096,-0.023236588,-0.02194592,-0.021618774,-0.022354703,-0.023787297,-0.026794272,-0.021898961,-0.027433576,-0.027241893,-0.025661457,-0.028698903,-0.028680244,-0.032054406,-0.02913774,-0.027733304,-0.030593045,-0.030181419,-0.02940112,-0.026661759,-0.029868443,-0.030390346,-0.029294373,-0.025232378,-0.029137498,-0.028386312,-0.02869454,-0.0317281,-0.031990781,-0.031335082,-0.031260993
844.7999878,-0.007020331,-0.003275754,-0.013008328,-0.014300093,-0.018804835,-0.019093087,-0.023928579,-0.022712938,-0.023913585,-0.026032971,-0.03006414,-0.03003438,-0.026830191,-0.029465416,-0.027510945,-0.028669339,-0.031018743,-0.02988903,-0.032838162,-0.030220488,-0.028345959,-0.029984277,-0.031070655,-0.032543428,-0.029989399,-0.028519461,-0.032062389,-0.03289485,-0.030430941,-0.034979463,-0.02912922,-0.032959014,-0.034022715,-0.032497939,-0.029553887,-0.030784413
844,-0.003671479,-0.005277022,-0.011531957,-0.01351605,-0.018639958,-0.020460557,-0.022333901,-0.023162674,-0.026262276,-0.024261871,-0.024841404,-0.026912631,-0.027217191,-0.027135879,-0.026702754,-0.032485161,-0.028755888,-0.029232908,-0.030055299,-0.030309867,-0.03383914,-0.030470617,-0.032961845,-0.030815471,-0.030757403,-0.029828519,-0.030372484,-0.034624707,-0.033118162,-0.032463539,-0.029494587,-0.032583151,-0.029660376,-0.03304198,-0.029910102,-0.028439702
843.2000122,-0.001111518,-0.004285538,-0.010914132,-0.016712019,-0.020452458,-0.022710728,-0.022060884,-0.026866935,-0.024731526,-0.024025874,-0.028377388,-0.030487122,-0.030673036,-0.028716832,-0.027295426,-0.027197789,-0.029644951,-0.031414647,-0.032294683,-0.030138094,-0.032294061,-0.033622283,-0.034734402,-0.031518083,-0.030429542,-0.032379936,-0.03410916,-0.033753596,-0.032526664,-0.031361334,-0.030758753,-0.029860999,-0.031686518,-0.033057522,-0.031913579,-0.031054942
842.4000244,-0.000531838,-0.006785323,-0.010742139,-0.0135994,-0.019324796,-0.021828907,-0.020013995,-0.024040718,-0.024814658,-0.02456316,-0.025958069,-0.027911952,-0.024778523,-0.030002106,-0.028814564,-0.029205706,-0.030167991,-0.03056086,-0.032080036,-0.027243838,-0.028176563,-0.028776094,-0.029427344,-0.031139331,-0.029506728,-0.031582691,-0.031159233,-0.031423848,-0.031470221,-0.027113166,-0.032183841,-0.032336544,-0.030298762,-0.032835044,-0.034477204,-0.029369283
841.5999756,-0.002691652,-0.005971754,-0.011450378,-0.015048819,-0.018043045,-0.023477919,-0.022361537,-0.026795635,-0.02477774,-0.023705537,-0.028219646,-0.028681116,-0.029594658,-0.029568397,-0.028859716,-0.030146353,-0.033535212,-0.035432521,-0.033733621,-0.031452402,-0.032976292,-0.035017289,-0.031967886,-0.032753095,-0.033796132,-0.033972975,-0.031346064,-0.031218836,-0.030746309,-0.034690768,-0.033296961,-0.032005161,-0.033069279,-0.03393266,-0.033493802,-0.032870371
840.7999878,-0.00564594,-0.008383023,-0.013826938,-0.014584239,-0.020618526,-0.021803107,-0.024395412,-0.024833972,-0.027072113,-0.026945136,-0.028377872,-0.031193251,-0.028308662,-0.030363891,-0.029865254,-0.03035472,-0.030519843,-0.031523138,-0.032039355,-0.031937391,-0.033331435,-0.03230295,-0.032512639,-0.032854483,-0.031865571,-0.033336855,-0.034163002,-0.031645078,-0.032164946,-0.033373725,-0.033339683,-0.034571256,-0.032169033,-0.034394801,-0.034500252,-0.031686664
840,-0.002813525,-0.00595817,-0.009562967,-0.011725005,-0.01701799,-0.02135748,-0.018288223,-0.023142403,-0.025081357,-0.022757452,-0.027586939,-0.028694637,-0.027128974,-0.026925379,-0.027589222,-0.028246667,-0.031416912,-0.03298771,-0.030604577,-0.027923798,-0.030522015,-0.031674292,-0.03047969,-0.030443829,-0.026493263,-0.029465368,-0.03317726,-0.032537282,-0.029698815,-0.030011237,-0.032477904,-0.031021491,-0.029762246,-0.033406131,-0.031451728,-0.033804655
839.2000122,-0.002728747,-0.007327808,-0.010968099,-0.012453177,-0.015616296,-0.017035265,-0.01992989,-0.0245931,-0.027092494,-0.025613727,-0.023524217,-0.027653739,-0.024777593,-0.027283659,-0.029300908,-0.027985547,-0.027799789,-0.029286534,-0.027717955,-0.031490587,-0.031240854,-0.029043423,-0.02807427,-0.028179327,-0.028806133,-0.030125391,-0.032021128,-0.030371036,-0.031949222,-0.032407712,-0.027465021,-0.030124329,-0.032774508,-0.029713659,-0.029045699,-0.031403717
838.4000244,-0.001687021,-0.002995678,-0.008978999,-0.010235865,-0.015331525,-0.017799221,-0.021114375,-0.022679232,-0.023492927,-0.024808399,-0.024117468,-0.025898032,-0.02520551,-0.025563404,-0.025521375,-0.026969124,-0.031052677,-0.028473934,-0.02968871,-0.029953159,-0.032562595,-0.031136921,-0.029044779,-0.030068053,-0.028788013,-0.028966568,-0.030234685,-0.027430272,-0.031235361,-0.030221406,-0.02911363,-0.028818343,-0.028640842,-0.030532921,-0.029785063,-0.029202657
837.5999756,-0.000633072,-0.003444617,-0.010821024,-0.01087162,-0.016056424,-0.016389431,-0.020469101,-0.024400845,-0.023492092,-0.025511807,-0.024841551,-0.027205763,-0.027194628,-0.02875429,-0.025006682,-0.026756644,-0.030107712,-0.027844124,-0.03225508,-0.029262191,-0.028653346,-0.030375477,-0.029769545,-0.029123023,-0.027333783,-0.028477523,-0.032738838,-0.028522225,-0.030310061,-0.030851686,-0.028018797,-0.028432574,-0.030675834,-0.032410786,-0.027297419,-0.031193974
836.7999878,-0.000259093,-0.003238448,-0.0066822,-0.015192119,-0.014848887,-0.01739672,-0.019285725,-0.024307059,-0.027331352,-0.024273623,-0.026775336,-0.025795981,-0.025025889,-0.029400878,-0.02543789,-0.027756518,-0.028363032,-0.029433293,-0.029526899,-0.028234879,-0.027890688,-0.029134303,-0.030470761,-0.031306084,-0.026596366,-0.029666662,-0.030908681,-0.031222498,-0.028027436,-0.030618954,-0.029056981,-0.032458354,-0.031777039,-0.030405214,-0.031011127,-0.029979927
836,-0.000549367,-0.002098262,-0.010377477,-0.01089732,-0.01774038,-0.01822369,-0.022490157,-0.024705362,-0.025387399,-0.025400389,-0.025332166,-0.026666677,-0.024848396,-0.027674677,-0.029104382,-0.029181842,-0.031711739,-0.029542811,-0.031261571,-0.031575374,-0.034237314,-0.030658998,-0.032825109,-0.030361189,-0.026137011,-0.030775683,-0.028787432,-0.031228568,-0.031404536,-0.030989049,-0.03313927,-0.030908488,-0.030816676,-0.036597796,-0.031603534,-0.028137211
835.2000122,-0.002298586,-0.006457875,-0.012331564,-0.014862846,-0.018981695,-0.020810736,-0.02525983,-0.026179127,-0.025725724,-0.02603692,-0.028016709,-0.030771775,-0.027241407,-0.031595159,-0.030922133,-0.031189831,-0.030814169,-0.030264625,-0.031185541,-0.030744284,-0.032839075,-0.031440992,-0.030524572,-0.032206532,-0.032342505,-0.029346056,-0.031958025,-0.031624332,-0.032320589,-0.035729449,-0.035401646,-0.0360328,-0.033304106,-0.03342871,-0.029659845,-0.036161579
834.4000244,-0.00226748,-0.00414613,-0.010974308,-0.010017364,-0.01774361,-0.01879626,-0.019588107,-0.02374387,-0.026380342,-0.020769823,-0.022619378,-0.027343554,-0.027552929,-0.027590146,-0.02500155,-0.024535174,-0.02985578,-0.031394228,-0.031727474,-0.028777596,-0.028632941,-0.032429237,-0.030389622,-0.031275012,-0.030169537,-0.025776321,-0.029046666,-0.030875314,-0.031945471,-0.029477462,-0.029204544,-0.028810252,-0.026621735,-0.031708609,-0.028406532,-0.025895104
833.5999756,-0.001491832,-0.004823728,-0.007012486,-0.008954403,-0.017662892,-0.016028732,-0.019856699,-0.020942973,-0.022204105,-0.021477725,-0.025486322,-0.025303254,-0.024705214,-0.026403289,-0.026904698,-0.025533676,-0.026428621,-0.030813253,-0.025324596,-0.025720015,-0.027487813,-0.027988363,-0.028098147,-0.029593255,-0.02762945,-0.032809265,-0.031612683,-0.028902635,-0.031821884,-0.030869143,-0.030524379,-0.030092737,-0.031250924,-0.029305698,-0.030952893,-0.028465401
832.7999878,-0.004528459,-0.007490879,-0.013470881,-0.016146122,-0.0212232,-0.022853095,-0.024326004,-0.025884617,-0.028761558,-0.027813531,-0.02662042,-0.033243973,-0.031423751,-0.030357759,-0.02667213,-0.031961441,-0.028582627,-0.034776602,-0.029370105,-0.031692244,-0.03486868,-0.035027225,-0.032584209,-0.034532912,-0.03017683,-0.034715381,-0.036952563,-0.032966405,-0.03346375,-0.032729618,-0.032917455,-0.034121845,-0.035000287,-0.034746066,-0.031709522,-0.032057244
832,0.001519807,-0.001437345,-0.010675919,-0.009456956,-0.01730524,-0.019463724,-0.019961637,-0.020504661,-0.024826149,-0.02246538,-0.023837533,-0.028127603,-0.025870327,-0.028864462,-0.024446702,-0.02650276,-0.025403708,-0.029720379,-0.029638907,-0.026755769,-0.030731983,-0.029697318,-0.025433837,-0.027044386,-0.028033406,-0.029720427,-0.030080661,-0.028302161,-0.029100509,-0.032530077,-0.028694008,-0.029382445,-0.028016757,-0.029663036,-0.03054899,-0.029751418
831.2000122,-0.002818,-0.004815434,-0.011014792,-0.00985367,-0.019228818,-0.018973319,-0.019955307,-0.02378024,-0.027764969,-0.025458932,-0.027336845,-0.027641935,-0.026840266,-0.026878275,-0.028461425,-0.027656119,-0.026935112,-0.03169677,-0.030232174,-0.027635815,-0.030395076,-0.029324958,-0.029040614,-0.031788301,-0.030273316,-0.032636654,-0.031174604,-0.031562567,-0.029729808,-0.030824779,-0.030277856,-0.032542374,-0.032599866,-0.029408524,-0.032531131,-0.031073546
830.4000244,-0.00475363,-0.007293547,-0.009262137,-0.010681779,-0.016080471,-0.016086956,-0.020875774,-0.023545256,-0.025275657,-0.02686348,-0.025334071,-0.026120583,-0.024303094,-0.029818224,-0.026034629,-0.027043851,-0.026972383,-0.030680804,-0.031026503,-0.027210237,-0.030298568,-0.031640314,-0.0270941,-0.030149059,-0.030675352,-0.029932089,-0.030534271,-0.029919187,-0.030015923,-0.028608173,-0.031484619,-0.029718203,-0.027876122,-0.031408291,-0.027870344,-0.03083235
829.5999756,-0.00495995,-0.005101707,-0.008632342,-0.007581957,-0.018367337,-0.019731501,-0.01671431,-0.019408625,-0.030062063,-0.024815882,-0.02332614,-0.0283236,-0.024512909,-0.028878221,-0.027894814,-0.02480796,-0.027397366,-0.031592995,-0.033857483,-0.028092761,-0.02951882,-0.029352106,-0.029861242,-0.029127331,-0.028417686,-0.029566607,-0.033546571,-0.031366631,-0.030643463,-0.031270292,-0.030215031,-0.031479128,-0.029835479,-0.031977072,-0.033529699,-0.030374127
828.7999878,-0.00193774,-0.006020365,-0.012262315,-0.017115653,-0.018156119,-0.021485955,-0.021763863,-0.024295505,-0.027520955,-0.027422689,-0.028680438,-0.029562641,-0.027484801,-0.032024782,-0.031231942,-0.029075138,-0.03111032,-0.034497768,-0.032453932,-0.028381074,-0.031937007,-0.031149162,-0.031688925,-0.033459917,-0.029374605,-0.033211552,-0.034731966,-0.031092681,-0.03069436,-0.03487188,-0.031895828,-0.032604091,-0.033043996,-0.033093072,-0.030303253,-0.033086739
828,-0.001835882,-0.004681368,-0.010257253,-0.012938432,-0.017347177,-0.017231205,-0.022233421,-0.02356541,-0.026696473,-0.023731126,-0.026190484,-0.028936395,-0.028291151,-0.029868491,-0.029144421,-0.031018887,-0.029984083,-0.031918824,-0.032009058,-0.030138915,-0.030581271,-0.033084966,-0.031623755,-0.0323833,-0.027707608,-0.031437282,-0.031123234,-0.030371422,-0.031931713,-0.032299634,-0.031666111,-0.031385846,-0.031641707,-0.031705674,-0.030806452,-0.030544743
827.2000122,-0.001895216,-0.005319676,-0.009408019,-0.011093073,-0.014373726,-0.020527573,-0.019558957,-0.02240894,-0.02425345,-0.025518104,-0.025435107,-0.028149003,-0.027349534,-0.027269024,-0.028660422,-0.027599037,-0.029353267,-0.030146498,-0.031134993,-0.028792858,-0.031794701,-0.028207129,-0.030046023,-0.03104588,-0.029161945,-0.030836256,-0.030342022,-0.028787093,-0.031121548,-0.030312041,-0.027947489,-0.031315476,-0.029782841,-0.033915997,-0.031180725,-0.030746503
826.4000244,-0.005245821,-0.003936498,-0.009951085,-0.011232589,-0.019068858,-0.018879097,-0.021256825,-0.023704752,-0.02639759,-0.023177644,-0.025701813,-0.024311759,-0.026758689,-0.029778248,-0.028986812,-0.029596688,-0.02906342,-0.031781275,-0.0290103,-0.0288384,-0.031990875,-0.030573117,-0.032168936,-0.030354526,-0.031513747,-0.032407373,-0.030213727,-0.032232106,-0.030012591,-0.031556211,-0.031523425,-0.032152303,-0.029890964,-0.033934385,-0.034782909,-0.031208141
825.5999756,-0.002728541,-0.002368876,-0.008317407,-0.011103216,-0.015539477,-0.018563868,-0.020245017,-0.023992416,-0.023207633,-0.024303632,-0.022936735,-0.027879374,-0.026713513,-0.026691752,-0.023874335,-0.029565834,-0.028700355,-0.029783081,-0.028129932,-0.029497441,-0.028320204,-0.029226713,-0.028766597,-0.029466046,-0.029271968,-0.030209236,-0.030880088,-0.028360801,-0.029848095,-0.029847756,-0.030470954,-0.029728502,-0.028527945,-0.029779842,-0.027768271,-0.029464498
824.7999878,-0.002302809,-0.008656957,-0.010221099,-0.014030047,-0.017110726,-0.020353023,-0.021547196,-0.021535669,-0.023713872,-0.02567229,-0.028815193,-0.028739752,-0.027620949,-0.025706401,-0.025038499,-0.027761811,-0.027735537,-0.030733576,-0.029396428,-0.030349746,-0.032637518,-0.031248659,-0.031997319,-0.031911176,-0.030454544,-0.032485016,-0.031838387,-0.027432555,-0.033031039,-0.030539967,-0.028517231,-0.033653904,-0.031772852,-0.033224069,-0.03035496,-0.032241188
