DOMBlank1EX_200.00,,DOMBlank1EX_205.00,,DOMBlank1EX_210.00,,DOMBlank1EX_215.00,,DOMBlank1EX_220.00,,DOMBlank1EX_225.00,,DOMBlank1EX_230.00,,DOMBlank1EX_235.00,,DOMBlank1EX_240.00,,DOMBlank1EX_245.00,,DOMBlank1EX_250.00,,DOMBlank1EX_255.00,,DOMBlank1EX_260.00,,DOMBlank1EX_265.00,,DOMBlank1EX_270.00,,DOMBlank1EX_275.00,,DOMBlank1EX_280.00,,DOMBlank1EX_285.00,,DOMBlank1EX_290.00,,DOMBlank1EX_295.00,,DOMBlank1EX_300.00,,DOMBlank1EX_305.00,,DOMBlank1EX_310.00,,DOMBlank1EX_315.00,,DOMBlank1EX_320.00,,DOMBlank1EX_325.00,,DOMBlank1EX_330.00,,DOMBlank1EX_335.00,,DOMBlank1EX_340.00,,DOMBlank1EX_345.00,,DOMBlank1EX_350.00,,DOMBlank1EX_355.00,,DOMBlank1EX_360.00,,DOMBlank1EX_365.00,,DOMBlank1EX_370.00,,DOMBlank1EX_375.00,,DOMBlank1EX_380.00,,DOMBlank1EX_385.00,,DOMBlank1EX_390.00,,DOMBlank1EX_395.00,,DOMBlank1EX_400.00,,DOMBlank1EX_405.00,,DOMBlank1EX_410.00,,DOMBlank1EX_415.00,,DOMBlank1EX_420.00,,DOMBlank1EX_425.00,,DOMBlank1EX_430.00,,DOMBlank1EX_435.00,,DOMBlank1EX_440.00,,DOMBlank1EX_445.00,,DOMBlank1EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
302,17.32287407,302,21.20957947,302,23.37920761,302,39.34852982,302,56.60297012,302,46.7605896,302,26.88694382,302,-0.227876663,302,-8.046363831,302,-8.572162628,302,-7.91851902,302,-4.439553738,302,-2.583678246,302,3.002271652,302,39.20862579,302,59.22002029,302,4.824508667,302,-3.738880157,302,-7.99814415,302,15.14655113,302,328.409729,302,252.0359192,302,-7.535408497,302,-11.33158398,302,-11.19830704,302,-11.3301115,302,-11.38051987,302,-11.35346985,302,-11.35449696,302,-11.2934866,302,-11.26260281,302,-11.41412163,302,-11.70945072,302,-11.43779182,302,-11.8029089,302,-11.71960926,302,-11.7502203,302,-11.74397278,302,-11.69555759,302,-11.71759224,302,-11.67038441,302,-11.85467243,302,-11.71732235,302,-11.7441864,302,-11.83998775,302,-11.75775433,302,-11.70866585,302,-11.70181084,302,-11.78778744,302,-11.79172993,302,-11.83124542
304,35.03718567,304,27.69438934,304,21.89479065,304,44.21727371,304,46.42564774,304,45.20116043,304,27.99267197,304,0.704058647,304,-7.357998371,304,-8.258786201,304,-7.493337154,304,-5.346240044,304,-2.285622597,304,2.337823868,304,19.1476326,304,63.50155258,304,14.89426041,304,-4.498315811,304,-7.626944065,304,-6.453177929,304,141.3433838,304,413.1354675,304,30.25508499,304,-11.05196953,304,-11.67321014,304,-11.32125282,304,-11.31178474,304,-11.40858746,304,-11.51002121,304,-11.50402451,304,-11.26842976,304,-11.43169022,304,-11.64317036,304,-11.61971664,304,-11.67517567,304,-11.61669922,304,-11.70309448,304,-11.74414444,304,-11.66055202,304,-11.85424232,304,-11.72481632,304,-11.73134422,304,-11.80690479,304,-11.79692841,304,-11.74518394,304,-11.83008289,304,-11.77434826,304,-11.6863184,304,-11.75399876,304,-11.74228668,304,-11.73197079
306,33.13648987,306,17.08249664,306,32.38762665,306,36.94360733,306,50.21053314,306,45.14220047,306,23.96815491,306,1.560490608,306,-8.059176445,306,-8.626264572,306,-8.087152481,306,-5.256031513,306,-2.121486664,306,0.557554245,306,8.155590057,306,49.6232872,306,31.2720871,306,-3.951679707,306,-8.071912766,306,-9.005001068,306,25.86875153,306,398.5577087,306,158.7094879,306,-9.09112072,306,-11.15081406,306,-11.17036247,306,-11.31319714,306,-11.43421173,306,-11.53973293,306,-11.55508041,306,-11.23326302,306,-11.44035339,306,-11.62183189,306,-11.67898178,306,-11.83792877,306,-11.82905483,306,-11.83607578,306,-11.70893764,306,-11.69179249,306,-11.79465675,306,-11.63607025,306,-11.84146214,306,-11.75172997,306,-11.6693058,306,-11.78303528,306,-11.76455975,306,-11.68334389,306,-11.76515293,306,-11.7878809,306,-11.80002785,306,-11.73761749
308,36.536026,308,28.5561676,308,20.83262634,308,27.36131668,308,46.03040314,308,40.5271492,308,24.82177353,308,0.327357292,308,-8.438199043,308,-9.303311348,308,-8.326401711,308,-5.917611599,308,-3.663784981,308,-0.371617317,308,5.134414673,308,30.05473709,308,50.42651749,308,-1.464729309,308,-8.100162506,308,-8.956516266,308,-3.94724369,308,246.4791565,308,352.301239,308,8.344562531,308,-10.76464081,308,-11.34174252,308,-11.39362049,308,-11.4097271,308,-11.40190029,308,-11.63585281,308,-11.24957466,308,-11.54201412,308,-11.47984028,308,-11.61914063,308,-11.66541576,308,-11.88141918,308,-11.7399025,308,-11.64761925,308,-11.81198215,308,-11.64256001,308,-11.77929306,308,-11.69680595,308,-11.71688366,308,-11.72606754,308,-11.74577522,308,-11.77554035,308,-11.69666576,308,-11.74131584,308,-11.80074406,308,-11.81254101,308,-11.7327261
310,29.91369247,310,23.47711945,310,12.92694473,310,36.32252121,310,46.67405319,310,43.77626419,310,22.98417282,310,-1.526184082,310,-8.485535622,310,-9.079638481,310,-8.077453613,310,-5.408242702,310,-3.754662514,310,-1.19318676,310,2.664640427,310,13.19437981,310,55.99518204,310,9.849838257,310,-8.294591904,310,-9.46634388,310,-8.843578339,310,68.88153076,310,476.9130859,310,105.6934204,310,-11.20608902,310,-11.25671482,310,-11.30456448,310,-11.61244965,310,-11.30626297,310,-11.55168247,310,-11.40774059,310,-11.69660854,310,-11.52601624,310,-11.63416481,310,-11.8736639,310,-11.6695118,310,-11.68392467,310,-11.69119644,310,-11.60017776,310,-11.7721405,310,-11.82553768,310,-11.84197426,310,-11.78629017,310,-11.80330849,310,-11.78699112,310,-11.73881626,310,-11.79871273,310,-11.74195194,310,-11.76212788,310,-11.77929306,310,-11.79823017
312.0299988,36.37580109,312.0299988,15.19333267,312.0299988,13.94417953,312.0299988,24.31950378,312.0299988,35.73585892,312.0299988,39.20930481,312.0299988,20.58792114,312.0299988,0.085875511,312.0299988,-7.701836109,312.0299988,-8.553212166,312.0299988,-7.788050652,312.0299988,-6.362410069,312.0299988,-3.403668404,312.0299988,-1.422358513,312.0299988,0.767996788,312.0299988,5.464801788,312.0299988,49.04174423,312.0299988,27.14936447,312.0299988,-7.384221554,312.0299988,-9.514846802,312.0299988,-9.643262863,312.0299988,5.819726944,312.0299988,358.992157,312.0299988,278.9295349,312.0299988,-6.142713547,312.0299988,-11.2109499,312.0299988,-11.25609589,312.0299988,-11.00347424,312.0299988,-11.6760664,312.0299988,-11.51458836,312.0299988,-11.41107941,312.0299988,-11.45706367,312.0299988,-11.47780228,312.0299988,-11.5878706,312.0299988,-11.58821678,312.0299988,-11.77929306,312.0299988,-11.66551304,312.0299988,-11.73354244,312.0299988,-11.73252296,312.0299988,-11.73478508,312.0299988,-11.64895535,312.0299988,-11.71094894,312.0299988,-11.82038021,312.0299988,-11.69685459,312.0299988,-11.85782909,312.0299988,-11.75754166,312.0299988,-11.75998116,312.0299988,-11.71836185,312.0299988,-11.7620573,312.0299988,-11.76680374,312.0299988,-11.76045132
314.0599976,39.4865303,314.0599976,23.69300842,314.0599976,20.89846802,314.0599976,22.61395645,314.0599976,51.5087471,314.0599976,31.42977142,314.0599976,18.25533485,314.0599976,-3.130997658,314.0599976,-7.849155426,314.0599976,-9.042514801,314.0599976,-7.551650524,314.0599976,-6.059751987,314.0599976,-4.175215721,314.0599976,-1.327788353,314.0599976,1.246047974,314.0599976,1.825989723,314.0599976,26.14653015,314.0599976,46.0681076,314.0599976,-4.83676672,314.0599976,-9.628377914,314.0599976,-9.374349594,314.0599976,-8.203632355,314.0599976,143.1398163,314.0599976,430.3596497,314.0599976,37.94536591,314.0599976,-11.1311264,314.0599976,-11.19500542,314.0599976,-11.14348984,314.0599976,-11.48012066,314.0599976,-11.34359741,314.0599976,-11.26666641,314.0599976,-11.65839958,314.0599976,-11.57235336,314.0599976,-11.5025177,314.0599976,-11.79080677,314.0599976,-11.57849979,314.0599976,-11.68085384,314.0599976,-11.77929306,314.0599976,-11.65665722,314.0599976,-11.75724792,314.0599976,-11.70918179,314.0599976,-11.77259445,314.0599976,-11.81313992,314.0599976,-11.74335861,314.0599976,-11.73713112,314.0599976,-11.7383852,314.0599976,-11.64250183,314.0599976,-11.63740063,314.0599976,-11.74854565,314.0599976,-11.74178886,314.0599976,-11.78387547
315.9299927,4.359750748,315.9299927,9.683345795,315.9299927,7.434423447,315.9299927,22.72550201,315.9299927,32.43381119,315.9299927,29.42962265,315.9299927,17.26241493,315.9299927,-1.46860981,315.9299927,-8.504217148,315.9299927,-9.275403976,315.9299927,-7.752828121,315.9299927,-7.70845747,315.9299927,-4.08947897,315.9299927,-1.975874901,315.9299927,0.422234535,315.9299927,0.422327995,315.9299927,11.44366837,315.9299927,53.50899124,315.9299927,4.871404648,315.9299927,-9.332159042,315.9299927,-9.488838196,315.9299927,-9.648639679,315.9299927,26.60061646,315.9299927,405.5237427,315.9299927,176.1018524,315.9299927,-10.54110146,315.9299927,-10.96670914,315.9299927,-11.44534206,315.9299927,-11.6134758,315.9299927,-11.21479607,315.9299927,-11.39176083,315.9299927,-11.49359131,315.9299927,-11.61766243,315.9299927,-11.58220291,315.9299927,-11.72127342,315.9299927,-11.76917171,315.9299927,-11.6108532,315.9299927,-11.63834953,315.9299927,-11.79474258,315.9299927,-11.72777843,315.9299927,-11.80247593,315.9299927,-11.77929306,315.9299927,-11.75908947,315.9299927,-11.74970055,315.9299927,-11.74247646,315.9299927,-11.76124573,315.9299927,-11.72193909,315.9299927,-11.63325977,315.9299927,-11.70504284,315.9299927,-11.74628067,315.9299927,-11.81639194
317.9599915,20.45877457,317.9599915,18.93884659,317.9599915,9.207996368,317.9599915,25.9725647,317.9599915,35.17375565,317.9599915,27.43728256,317.9599915,15.20837021,317.9599915,-2.46515274,317.9599915,-8.466239929,317.9599915,-9.200649261,317.9599915,-8.016954422,317.9599915,-6.320424557,317.9599915,-4.188941956,317.9599915,-1.114232063,317.9599915,0.017191887,317.9599915,0.309185028,317.9599915,2.224920273,317.9599915,42.24262238,317.9599915,20.81949997,317.9599915,-8.801903725,317.9599915,-9.194138527,317.9599915,-9.537369728,317.9599915,-4.510341644,317.9599915,241.144516,317.9599915,358.384613,317.9599915,-2.146309853,317.9599915,-11.20506191,317.9599915,-11.38108635,317.9599915,-11.1730175,317.9599915,-11.43169022,317.9599915,-11.57298565,317.9599915,-11.61236572,317.9599915,-11.56576157,317.9599915,-11.51548767,317.9599915,-11.90809727,317.9599915,-11.80941391,317.9599915,-11.59317589,317.9599915,-11.83224869,317.9599915,-11.80360126,317.9599915,-11.69213963,317.9599915,-11.70117378,317.9599915,-11.72525978,317.9599915,-11.77929306,317.9599915,-11.78522968,317.9599915,-11.76377201,317.9599915,-11.70256996,317.9599915,-11.70722866,317.9599915,-11.68342209,317.9599915,-11.78804302,317.9599915,-11.77102947,317.9599915,-11.76549244
320,19.92802429,320,13.70614433,320,17.66677094,320,23.42607117,320,35.06949615,320,27.57069397,320,15.80340385,320,-1.779066086,320,-7.993659973,320,-8.148948669,320,-8.453548431,320,-7.46435976,320,-4.120624065,320,-2.592926979,320,-0.587927818,320,-0.505743027,320,-1.692851067,320,23.41336823,320,38.22450256,320,-7.334941387,320,-9.192491531,320,-9.507489204,320,-9.015052795,320,59.84537888,320,470.7432556,320,68.32098389,320,-11.21181011,320,-11.25734901,320,-11.36989784,320,-11.39967251,320,-11.69741344,320,-11.53635883,320,-11.56008244,320,-11.64313889,320,-11.6048193,320,-11.72831154,320,-11.56732655,320,-11.75304794,320,-11.8179636,320,-11.6990118,320,-11.74769783,320,-11.75880527,320,-11.73824883,320,-11.70736504,320,-11.77929306,320,-11.74534798,320,-11.72658539,320,-11.65779591,320,-11.64486599,320,-11.77512741,320,-11.67296505
322,25.59815598,322,9.471218109,322,15.57723427,322,26.67398453,322,29.46904373,322,32.52817917,322,16.01385117,322,0.264529228,322,-8.062520981,322,-8.541240692,322,-7.718207836,322,-6.275590897,322,-5.384328365,322,-2.536619186,322,-0.113654137,322,-0.306353569,322,-1.19092083,322,8.104499817,322,46.82171249,322,-1.607877731,322,-10.15561199,322,-9.343252182,322,-9.800552368,322,5.215564728,322,379.7027283,322,229.3598175,322,-7.234053612,322,-11.20022011,322,-11.40348911,322,-11.43468475,322,-11.52231216,322,-11.48361683,322,-11.59011269,322,-11.70440674,322,-11.61459255,322,-11.69880009,322,-11.72175121,322,-11.57043552,322,-11.77929306,322,-11.73402405,322,-11.73935795,322,-11.76568222,322,-11.61677551,322,-11.74960041,322,-11.73095608,322,-11.69813824,322,-11.73568821,322,-11.76506805,322,-11.75728703,322,-11.79178333,322,-11.78397846
324,9.794309616,324,5.342599869,324,9.408412933,324,19.26331139,324,36.08862305,324,27.87595749,324,17.25290871,324,-1.62620163,324,-8.883613586,324,-8.354445457,324,-8.144929886,324,-5.916525364,324,-4.874585629,324,-2.780032158,324,-0.039782524,324,0.223937035,324,-1.913709641,324,-1.206694603,324,41.60022354,324,10.89075089,324,-9.090023041,324,-9.673923492,324,-9.259112358,324,-8.317204475,324,178.4336243,324,434.4324341,324,40.42960739,324,-11.2254343,324,-11.61047554,324,-11.37345409,324,-11.73892689,324,-11.44400024,324,-11.66978931,324,-11.49801445,324,-11.48407459,324,-11.83043098,324,-11.71212482,324,-11.72658443,324,-11.70015526,324,-11.79353619,324,-11.76345539,324,-11.75900364,324,-11.79340076,324,-11.81432629,324,-11.72508144,324,-11.73393631,324,-11.7697649,324,-11.69061279,324,-11.77929306,324,-11.80416298,324,-11.71396542
326,10.55321312,326,15.48973465,326,4.340454102,326,18.05209351,326,28.72100449,326,31.23816681,326,15.45572662,326,-1.480442047,326,-7.356665611,326,-7.877166748,326,-7.605525017,326,-6.143618107,326,-4.161506176,326,-1.73644352,326,-1.17051506,326,-0.471781731,326,-0.922235489,326,-3.180181503,326,21.33288956,326,31.4216156,326,-6.394473553,326,-10.11236572,326,-9.535280228,326,-9.325890541,326,39.6898613,326,460.5889893,326,188.6318054,326,-10.254673,326,-11.21370697,326,-11.24691772,326,-11.67054749,326,-11.31762218,326,-11.70879745,326,-11.48228168,326,-11.75580215,326,-11.5587616,326,-11.64263439,326,-11.70802021,326,-11.71496105,326,-11.66561031,326,-11.67980003,326,-11.82679653,326,-11.75153732,326,-11.77929306,326,-11.71716118,326,-11.75330448,326,-11.70530701,326,-11.69850922,326,-11.67241192,326,-11.76249599,326,-11.74178982
328,19.35395622,328,0.307733536,328,20.75545883,328,25.50518799,328,30.45520782,328,28.53562164,328,15.26321602,328,-0.307411194,328,-6.698672295,328,-7.962641716,328,-7.495800018,328,-7.028766155,328,-4.204927921,328,-1.698358536,328,-1.124129295,328,-1.040858269,328,-1.046448708,328,-3.497704506,328,6.561656952,328,42.71678925,328,-0.101656914,328,-9.766677856,328,-9.829432487,328,-9.894818306,328,0.931453705,328,321.1945496,328,365.8093567,328,1.6002388,328,-11.15313816,328,-11.43997383,328,-11.50281334,328,-11.30323029,328,-11.56757832,328,-11.53282547,328,-11.7553854,328,-11.76939678,328,-11.60741806,328,-11.66339684,328,-11.58485889,328,-11.71145439,328,-11.61899281,328,-11.66272449,328,-11.69106102,328,-11.73831177,328,-11.68013859,328,-11.7176609,328,-11.79860401,328,-11.69066715,328,-11.74539852,328,-11.74121571,328,-11.79766464
330,10.13680077,330,3.472149849,330,17.8817234,330,27.83550262,330,30.21773529,330,23.72552109,330,15.31367874,330,-1.709057808,330,-7.91179657,330,-8.170998573,330,-7.676955223,330,-6.90362978,330,-3.984659195,330,-2.24329567,330,-1.178077698,330,-1.168733597,330,-1.105259895,330,-3.808299541,330,-1.544155121,330,41.15772629,330,17.15809441,330,-9.420850754,330,-9.967488289,330,-9.227280617,330,-8.723171234,330,107.97229,330,489.5544739,330,82.59199524,330,-11.01731873,330,-11.53796387,330,-11.33688831,330,-11.58348942,330,-11.60267067,330,-11.44444275,330,-11.51585197,330,-11.67853546,330,-11.59283924,330,-11.5986414,330,-11.72594547,330,-11.749753,330,-11.81797791,330,-11.75905323,330,-11.6895771,330,-11.66102028,330,-11.76063919,330,-11.72453499,330,-11.68543911,330,-11.66690063,330,-11.74929523,330,-11.8042326,330,-11.67686367
332,3.734604836,332,9.906467438,332,3.154995918,332,12.00517273,332,28.06182098,332,22.94010544,332,14.06533241,332,-1.499886513,332,-7.392605782,332,-7.774446964,332,-7.559295654,332,-5.753893852,332,-3.814351559,332,-1.516915321,332,-1.84732914,332,-1.192235947,332,-0.941135407,332,-3.053590775,332,-3.895977974,332,26.86367416,332,30.95306778,332,-7.413029194,332,-10.34858036,332,-9.663434982,332,-9.226880074,332,12.73493767,332,405.3320618,332,265.9639282,332,-7.886137009,332,-11.39151001,332,-11.32841206,332,-11.33652592,332,-11.59218693,332,-11.69745541,332,-11.64892864,332,-11.70020771,332,-11.61872292,332,-11.63696289,332,-11.61401463,332,-11.69073105,332,-11.71596622,332,-11.6704073,332,-11.67672157,332,-11.70639801,332,-11.66657925,332,-11.66569138,332,-11.6997757,332,-11.68333054,332,-11.74375439,332,-11.73738289,332,-11.71490288
334,-6.196166515,334,2.999032021,334,11.24013901,334,16.46430779,334,36.6755867,334,28.67356491,334,12.7002697,334,-1.596733093,334,-7.654588223,334,-7.733137131,334,-7.571636677,334,-6.365746498,334,-4.753496647,334,-2.185251236,334,-0.845523834,334,-0.556360245,334,-1.878649712,334,-3.159237862,334,-5.41317749,334,9.543968201,334,37.56023026,334,-1.601903915,334,-10.23019791,334,-9.732595444,334,-10.21719551,334,-7.864851952,334,206.4566803,334,456.9061279,334,38.43861389,334,-11.22528362,334,-11.52356625,334,-11.46084881,334,-11.63976574,334,-11.45296192,334,-11.60830021,334,-11.64270115,334,-11.70374489,334,-11.64422321,334,-11.73257732,334,-11.62487793,334,-11.62971115,334,-11.70428944,334,-11.83480358,334,-11.73826122,334,-11.76810265,334,-11.74650955,334,-11.67045116,334,-11.64681911,334,-11.73187542,334,-11.76667213,334,-11.72769165
336,0.118014336,336,-0.547844887,336,26.33322906,336,21.05968857,336,34.88017654,336,21.87433624,336,13.08799362,336,-2.120463371,336,-7.466067791,336,-6.837862968,336,-7.311676025,336,-6.180789948,336,-4.494570255,336,-2.714273453,336,-0.730032921,336,-1.402622223,336,-1.679584503,336,-3.124522209,336,-5.008261204,336,-1.986626625,336,32.80270767,336,11.67970467,336,-9.988340378,336,-9.930220604,336,-9.437192917,336,-9.630216599,336,42.9094162,336,470.2216187,336,197.0686951,336,-9.93678093,336,-11.59977245,336,-11.42897415,336,-11.63977432,336,-11.43284321,336,-11.68514252,336,-11.73967171,336,-11.55258083,336,-11.71710491,336,-11.77929306,336,-11.65929794,336,-11.75548744,336,-11.73126411,336,-11.7239027,336,-11.7380867,336,-11.73007965,336,-11.66792297,336,-11.6005125,336,-11.65156746,336,-11.74490643,336,-11.7582531,336,-11.78858852
338,11.80854034,338,3.092089653,338,16.41106796,338,21.62451172,338,28.92740631,338,28.76990509,338,12.48626518,338,-0.265423775,338,-6.722714901,338,-7.02548933,338,-6.898901939,338,-5.893602848,338,-3.852746964,338,-2.34243679,338,-1.290011406,338,-1.011795998,338,0.247836113,338,-2.009510994,338,-4.686191559,338,-6.587657928,338,18.86485863,338,27.9068222,338,-8.171243668,338,-10.35202408,338,-9.710539818,338,-9.564790726,338,-1.411816597,338,302.5578308,338,402.5010986,338,0.938100815,338,-11.15245628,338,-11.56248093,338,-11.45033741,338,-11.57887173,338,-11.79082203,338,-11.58240032,338,-11.63547134,338,-11.61886787,338,-11.63717175,338,-11.71369648,338,-11.66017151,338,-11.71652412,338,-11.78629684,338,-11.70725822,338,-11.70406723,338,-11.7055397,338,-11.55065155,338,-11.63515759,338,-11.65221977,338,-11.76266766,338,-11.81610775
340,4.443939209,340,15.90931129,340,19.20491028,340,25.93622208,340,26.77027893,340,30.32316971,340,13.52711868,340,-2.258520126,340,-7.484397411,340,-5.968361855,340,-6.592805386,340,-5.867372036,340,-4.128925323,340,-3.003107071,340,-0.092012405,340,-0.745995522,340,-0.243003845,340,-2.34749794,340,-4.196626186,340,-7.780889511,340,5.55304718,340,36.90103531,340,-1.793431282,340,-10.14989758,340,-10.38805199,340,-9.922773361,340,-9.123104095,340,96.74713135,340,541.2714233,340,87.94746399,340,-11.17857742,340,-11.51750469,340,-11.44859695,340,-11.53984261,340,-11.57284164,340,-11.59977913,340,-11.6832056,340,-11.5829525,340,-11.67881489,340,-11.68311691,340,-11.74862766,340,-11.6316576,340,-11.63633823,340,-11.67599392,340,-11.76035118,340,-11.62901306,340,-11.68062782,340,-11.58070087,340,-11.7142725,340,-11.74084568,340,-11.73387241
342,0.35352993,342,6.724327087,342,5.707370758,342,15.27629852,342,33.68618774,342,24.25878525,342,12.06276894,342,-0.803998947,342,-7.205521107,342,-7.209812164,342,-7.220427513,342,-5.826911926,342,-4.120564461,342,-1.952533722,342,-1.664432526,342,-0.685700417,342,-0.644862175,342,-2.455010414,342,-4.288938999,342,-7.260843754,342,-5.068939686,342,31.68804932,342,10.62784576,342,-9.549480438,342,-9.653717995,342,-10.13035488,342,-9.670969963,342,8.758504868,342,413.117981,342,301.0309753,342,-6.189091682,342,-11.33734131,342,-11.57664394,342,-11.33301067,342,-11.39516163,342,-11.73879242,342,-11.73085117,342,-11.61328602,342,-11.63202,342,-11.62592316,342,-11.73253441,342,-11.72542,342,-11.69429398,342,-11.68420124,342,-11.76788139,342,-11.6571703,342,-11.73627567,342,-11.51292038,342,-11.81412983,342,-11.73370647,342,-11.74255562
344,13.08981705,344,3.599255562,344,21.75817871,344,22.5842247,344,33.3579216,344,22.08105469,344,10.76284027,344,-1.722219467,344,-6.988762856,344,-6.848693371,344,-6.725541592,344,-5.586081982,344,-3.317559242,344,-2.00891304,344,-0.419386864,344,-0.902050018,344,-0.806696892,344,-1.859595299,344,-3.421987534,344,-8.354058266,344,-7.878246307,344,20.86367035,344,25.32596588,344,-8.406874657,344,-9.769500732,344,-9.541852951,344,-9.90533638,344,-7.236942291,344,199.5373077,344,533.1033936,344,32.63801193,344,-10.94400215,344,-11.61245155,344,-11.42373276,344,-11.45670891,344,-11.6772089,344,-11.80844116,344,-11.58374405,344,-11.70102596,344,-11.68520737,344,-11.77929306,344,-11.64350033,344,-11.67646122,344,-11.66005421,344,-11.70166969,344,-11.69246769,344,-11.61158466,344,-11.61863899,344,-11.71558762,344,-11.68914986,344,-11.71970367
346,2.048487663,346,2.495092392,346,13.57195854,346,17.26812363,346,27.15685272,346,21.8420105,346,11.94849396,346,-2.821253777,346,-6.713018417,346,-6.933367252,346,-6.699523926,346,-5.440035343,346,-3.176840782,346,-2.061350822,346,-0.7062006,346,-0.710000992,346,-0.223809242,346,-2.746117592,346,-3.657712936,346,-8.516360283,346,-8.817958832,346,4.432909012,346,37.82792282,346,-1.790712357,346,-10.18247414,346,-10.19716644,346,-10.39490509,346,-9.539346695,346,41.01797867,346,562.6710205,346,189.7521362,346,-10.84488201,346,-11.48601341,346,-11.5604248,346,-11.51692581,346,-11.60243225,346,-11.59353924,346,-11.58772182,346,-11.68656254,346,-11.61943054,346,-11.73218727,346,-11.76547813,346,-11.6553278,346,-11.68940544,346,-11.7604351,346,-11.66620159,346,-11.62402821,346,-11.68954659,346,-11.72799397,346,-11.74985886,346,-11.74217796
348,-3.739713669,348,5.916179657,348,15.30342865,348,23.27138138,348,24.12757111,348,25.1128006,348,9.444425583,348,-1.791834831,348,-6.691038609,348,-6.392673969,348,-6.40060997,348,-4.613687992,348,-4.045365334,348,-1.61640358,348,0.148958206,348,-0.516423225,348,0.004843712,348,-1.808107376,348,-3.761235237,348,-7.784655571,348,-8.854221344,348,-3.007095337,348,34.86253357,348,11.10372734,348,-10.05217743,348,-9.77807045,348,-9.531385422,348,-10.05701447,348,-0.52414608,348,371.6295471,348,443.928009,348,-0.739868164,348,-11.42264271,348,-11.4343462,348,-11.3876667,348,-11.47911263,348,-11.65504074,348,-11.57122707,348,-11.57931519,348,-11.64803886,348,-11.67092419,348,-11.65849781,348,-11.66384888,348,-11.69142342,348,-11.70723152,348,-11.74285984,348,-11.64129353,348,-11.66678905,348,-11.73213959,348,-11.7154398,348,-11.72816658
350,-4.865402699,350,6.235118866,350,17.71837044,350,29.96683884,350,35.20304489,350,21.4659729,350,11.34690666,350,-2.031028748,350,-6.047942638,350,-6.297346115,350,-6.732678413,350,-6.008918762,350,-3.443510056,350,-2.236994743,350,-1.231431961,350,-0.410701752,350,-0.626610756,350,-1.709675789,350,-3.809526443,350,-7.498991489,350,-8.827750206,350,-7.388887882,350,24.3897438,350,25.5723114,350,-8.677660942,350,-10.00112343,350,-9.569519997,350,-9.875880241,350,-9.188076019,350,119.2183838,350,644.8424072,350,70.93936157,350,-11.21214008,350,-11.57278919,350,-11.60219765,350,-11.37686634,350,-11.64897442,350,-11.4512558,350,-11.50829029,350,-11.60041809,350,-11.49852371,350,-11.70533943,350,-11.5803566,350,-11.6313591,350,-11.71760559,350,-11.65478706,350,-11.60831165,350,-11.62399483,350,-11.68796062,350,-11.68284702,350,-11.78390884
