191001_19-11195_EX_200.00,,191001_19-11195_EX_205.00,,191001_19-11195_EX_210.00,,191001_19-11195_EX_215.00,,191001_19-11195_EX_220.00,,191001_19-11195_EX_225.00,,191001_19-11195_EX_230.00,,191001_19-11195_EX_235.00,,191001_19-11195_EX_240.00,,191001_19-11195_EX_245.00,,191001_19-11195_EX_250.00,,191001_19-11195_EX_255.00,,191001_19-11195_EX_260.00,,191001_19-11195_EX_265.00,,191001_19-11195_EX_270.00,,191001_19-11195_EX_275.00,,191001_19-11195_EX_280.00,,191001_19-11195_EX_285.00,,191001_19-11195_EX_290.00,,191001_19-11195_EX_295.00,,191001_19-11195_EX_300.00,,191001_19-11195_EX_305.00,,191001_19-11195_EX_310.00,,191001_19-11195_EX_315.00,,191001_19-11195_EX_320.00,,191001_19-11195_EX_325.00,,191001_19-11195_EX_330.00,,191001_19-11195_EX_335.00,,191001_19-11195_EX_340.00,,191001_19-11195_EX_345.00,,191001_19-11195_EX_350.00,,191001_19-11195_EX_355.00,,191001_19-11195_EX_360.00,,191001_19-11195_EX_365.00,,191001_19-11195_EX_370.00,,191001_19-11195_EX_375.00,,191001_19-11195_EX_380.00,,191001_19-11195_EX_385.00,,191001_19-11195_EX_390.00,,191001_19-11195_EX_395.00,,191001_19-11195_EX_400.00,,191001_19-11195_EX_405.00,,191001_19-11195_EX_410.00,,191001_19-11195_EX_415.00,,191001_19-11195_EX_420.00,,191001_19-11195_EX_425.00,,191001_19-11195_EX_430.00,,191001_19-11195_EX_435.00,,191001_19-11195_EX_440.00,,191001_19-11195_EX_445.00,,191001_19-11195_EX_450.00,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
302,47.77568054,302,40.54886627,302,53.5841713,302,40.1473999,302,56.85945511,302,51.5918808,302,34.42708588,302,10.58752251,302,-4.904344559,302,-5.488761902,302,-5.705648899,302,-3.318392754,302,0.240032196,302,4.543445587,302,38.39626694,302,54.04459763,302,10.62273407,302,1.549424171,302,-4.838886738,302,11.05973053,302,277.563324,302,190.1190033,302,-8.02570343,302,-10.84585381,302,-11.30792809,302,-11.14775467,302,-11.02312469,302,-11.25793362,302,-11.281703,302,-11.47208214,302,-11.27045727,302,-11.4383564,302,-11.64750576,302,-11.46756077,302,-11.77929306,302,-11.58564281,302,-11.66745472,302,-11.82571888,302,-11.79528141,302,-11.75728416,302,-11.68317795,302,-11.72964287,302,-11.68496704,302,-11.70863819,302,-11.75536251,302,-11.76399422,302,-11.72402954,302,-11.74053955,302,-11.73941231,302,-11.76170635,302,-11.78417873,
304,47.88348007,304,25.02501297,304,53.2663002,304,50.43479919,304,54.32983017,304,52.49017715,304,36.00816345,304,9.876401901,304,-3.53055191,304,-4.544037342,304,-4.877201557,304,-3.726451874,304,-0.04244804382,304,3.939897537,304,20.71947479,304,60.61729813,304,19.51360321,304,1.71835041,304,-6.146163464,304,-6.319836617,304,120.6556549,304,337.5679016,304,18.67644691,304,-11.23542309,304,-11.13750458,304,-11.21416187,304,-11.39609051,304,-11.66740036,304,-11.17409801,304,-11.24002266,304,-11.62047577,304,-11.33502674,304,-11.7453928,304,-11.58661842,304,-11.57717896,304,-11.67409229,304,-11.67923737,304,-11.77011204,304,-11.67284393,304,-11.73483181,304,-11.79532242,304,-11.72211647,304,-11.67713547,304,-11.72112751,304,-11.76363468,304,-11.74848461,304,-11.71216393,304,-11.45953178,304,-11.79272747,304,-11.69361782,304,-11.79353333,
306,41.94238663,306,28.89574051,306,34.94968033,306,49.96023178,306,54.31823349,306,50.90478134,306,40.74132156,306,9.426282883,306,-4.292359829,306,-5.730306625,306,-4.60695076,306,-3.908327579,306,1.203637123,306,4.138691902,306,10.09162521,306,50.08043671,306,34.83951569,306,2.633677483,306,-5.246634007,306,-6.606916904,306,21.80282974,306,331.2221985,306,124.4426117,306,-10.20497131,306,-10.8776207,306,-11.0562067,306,-11.36040592,306,-11.32865334,306,-11.42977047,306,-11.45046329,306,-11.28053284,306,-11.51867294,306,-11.53146172,306,-11.61099625,306,-11.81644917,306,-11.71327019,306,-11.67133808,306,-11.68651867,306,-11.59687901,306,-11.65855694,306,-11.73943043,306,-11.77240562,306,-11.78654099,306,-11.76703739,306,-11.75918198,306,-11.73317623,306,-11.71880341,306,-11.62901878,306,-11.75693989,306,-11.77069378,306,-11.76465511,
308,67.42861938,308,40.89629364,308,31.83156204,308,33.57061386,308,58.24450302,308,54.7755928,308,36.89258194,308,8.395523071,308,-3.64603138,308,-4.922837257,308,-3.427082062,308,-2.466156006,308,-0.2421941757,308,4.106741905,308,8.598958969,308,31.76767349,308,47.58169556,308,4.436712265,308,-5.041222095,308,-8.021916389,308,-3.72878933,308,209.3805389,308,278.5816956,308,2.522339821,308,-10.91924667,308,-11.23799801,308,-11.07710361,308,-11.62486458,308,-11.40607738,308,-11.54417801,308,-11.47766399,308,-11.60939217,308,-11.50129318,308,-11.67614365,308,-11.58308506,308,-11.63507748,308,-11.77929306,308,-11.68433857,308,-11.7549324,308,-11.79464722,308,-11.73122501,308,-11.79327297,308,-11.6564703,308,-11.63021755,308,-11.74449158,308,-11.75271893,308,-11.69659996,308,-11.74931526,308,-11.73957443,308,-11.76190186,308,-11.7938261,
310,63.41859818,310,31.62115479,310,42.66999054,310,40.50396347,310,45.69638443,310,45.66423035,310,34.01197433,310,9.366863251,310,-3.768928528,310,-3.7706213,310,-4.991523266,310,-2.523239136,310,0.437084198,310,3.528046608,310,8.736089706,310,18.15191841,310,58.18002701,310,16.04340744,310,-4.310369015,310,-7.119335651,310,-8.213755608,310,59.25352859,310,381.5799866,310,77.30178833,310,-10.80239296,310,-11.09878922,310,-11.38384724,310,-10.98436832,310,-11.16247749,310,-11.49411201,310,-11.56048393,310,-11.37160683,310,-11.47229195,310,-11.55534267,310,-11.7290287,310,-11.64405346,310,-11.6497736,310,-11.67209435,310,-11.65804577,310,-11.74923611,310,-11.69791222,310,-11.72245407,310,-11.7581501,310,-11.65837669,310,-11.79984379,310,-11.73798752,310,-11.70352745,310,-11.70202827,310,-11.69828224,310,-11.74380684,310,-11.76489162,
312.0299988,55.54743576,312.0299988,37.85699081,312.0299988,37.27276611,312.0299988,51.43507767,312.0299988,53.6003685,312.0299988,51.83938217,312.0299988,31.38132858,312.0299988,9.123697281,312.0299988,-3.080693245,312.0299988,-4.186486244,312.0299988,-4.661748409,312.0299988,-2.153201103,312.0299988,0.6354789734,312.0299988,3.570231438,312.0299988,7.736328125,312.0299988,12.62498856,312.0299988,49.42896652,312.0299988,30.51161575,312.0299988,-3.750847816,312.0299988,-7.362789631,312.0299988,-8.218028069,312.0299988,5.178472519,312.0299988,299.7435913,312.0299988,228.9476166,312.0299988,-7.289014339,312.0299988,-10.92744446,312.0299988,-11.1315279,312.0299988,-11.36101246,312.0299988,-11.48388672,312.0299988,-11.52857876,312.0299988,-11.43101597,312.0299988,-11.21973991,312.0299988,-11.47614765,312.0299988,-11.55483055,312.0299988,-11.53878689,312.0299988,-11.83192158,312.0299988,-11.59930897,312.0299988,-11.67082596,312.0299988,-11.79501247,312.0299988,-11.66532612,312.0299988,-11.7711153,312.0299988,-11.67161751,312.0299988,-11.77207756,312.0299988,-11.71716118,312.0299988,-11.73999214,312.0299988,-11.73018265,312.0299988,-11.75374508,312.0299988,-11.73939323,312.0299988,-11.73837852,312.0299988,-11.72377205,312.0299988,-11.76489735,
314.0599976,39.15904617,314.0599976,45.30225372,314.0599976,27.94968796,314.0599976,44.06282425,314.0599976,44.60479736,314.0599976,45.72607803,314.0599976,31.55309677,314.0599976,7.540172577,314.0599976,-3.34996891,314.0599976,-4.416178226,314.0599976,-4.490752697,314.0599976,-2.329870224,314.0599976,0.3782730103,314.0599976,3.391336441,314.0599976,7.37603569,314.0599976,9.70042038,314.0599976,32.26770782,314.0599976,47.35803604,314.0599976,-0.2472696304,314.0599976,-6.353116989,314.0599976,-8.648073196,314.0599976,-8.081693649,314.0599976,115.6943817,314.0599976,373.9962769,314.0599976,24.50226593,314.0599976,-11.14010239,314.0599976,-11.33917427,314.0599976,-11.34707451,314.0599976,-11.20155621,314.0599976,-11.39173412,314.0599976,-11.55124283,314.0599976,-11.41253471,314.0599976,-11.60111332,314.0599976,-11.4247036,314.0599976,-11.74059868,314.0599976,-11.77929306,314.0599976,-11.54981899,314.0599976,-11.64840794,314.0599976,-11.61811543,314.0599976,-11.66509151,314.0599976,-11.78735256,314.0599976,-11.64513588,314.0599976,-11.73736954,314.0599976,-11.67231655,314.0599976,-11.72687149,314.0599976,-11.73366833,314.0599976,-11.66807175,314.0599976,-11.66676521,314.0599976,-11.76089382,314.0599976,-11.64457989,314.0599976,-11.79805088,
315.9299927,19.92480087,315.9299927,35.94305038,315.9299927,44.73965454,315.9299927,36.83024597,315.9299927,43.08680725,315.9299927,43.32645416,315.9299927,32.57435989,315.9299927,7.956148148,315.9299927,-1.049574852,315.9299927,-2.815404892,315.9299927,-3.005994797,315.9299927,-2.090669632,315.9299927,-0.0006160736084,315.9299927,4.004816055,315.9299927,7.478067398,315.9299927,11.0363102,315.9299927,17.70509148,315.9299927,52.90421677,315.9299927,8.663440704,315.9299927,-6.555207253,315.9299927,-8.443000793,315.9299927,-9.11413765,315.9299927,21.45167923,315.9299927,344.8960571,315.9299927,130.8549347,315.9299927,-10.60966873,315.9299927,-11.11013508,315.9299927,-10.90922356,315.9299927,-11.27052116,315.9299927,-11.0236187,315.9299927,-11.12351704,315.9299927,-11.50349426,315.9299927,-11.54035473,315.9299927,-11.49951267,315.9299927,-11.61287594,315.9299927,-11.51744747,315.9299927,-11.68028736,315.9299927,-11.76964569,315.9299927,-11.82906914,315.9299927,-11.69845772,315.9299927,-11.85249615,315.9299927,-11.70104122,315.9299927,-11.74374962,315.9299927,-11.68831444,315.9299927,-11.77929306,315.9299927,-11.77192116,315.9299927,-11.64646339,315.9299927,-11.56999493,315.9299927,-11.71950245,315.9299927,-11.75337601,315.9299927,-11.78402519,
317.9599915,36.21033096,317.9599915,33.5089035,317.9599915,31.83250046,317.9599915,42.99662399,317.9599915,56.22487259,317.9599915,48.56796265,317.9599915,33.59703827,317.9599915,9.840816498,317.9599915,-1.226145744,317.9599915,-3.289432526,317.9599915,-2.106801987,317.9599915,-1.476968765,317.9599915,1.341103554,317.9599915,4.408655167,317.9599915,8.075969696,317.9599915,8.564291,317.9599915,11.22584724,317.9599915,48.89905548,317.9599915,21.35660172,317.9599915,-5.828041077,317.9599915,-7.503031731,317.9599915,-8.062874794,317.9599915,-4.308317661,317.9599915,211.3218689,317.9599915,275.670166,317.9599915,-5.189017773,317.9599915,-11.10403061,317.9599915,-11.33965397,317.9599915,-11.64825535,317.9599915,-11.34861851,317.9599915,-11.58302212,317.9599915,-11.49742603,317.9599915,-11.47057915,317.9599915,-11.59616756,317.9599915,-11.79125214,317.9599915,-11.56855392,317.9599915,-11.6313448,317.9599915,-11.6529007,317.9599915,-11.77104282,317.9599915,-11.68781948,317.9599915,-11.7635355,317.9599915,-11.60186958,317.9599915,-11.70037746,317.9599915,-11.69608688,317.9599915,-11.68917274,317.9599915,-11.73295593,317.9599915,-11.73365879,317.9599915,-11.69877529,317.9599915,-11.73382187,317.9599915,-11.73239899,317.9599915,-11.7601881,
320,33.79711533,320,29.66921997,320,36.5772171,320,42.78665924,320,46.97322083,320,43.40433502,320,31.22380447,320,9.340005875,320,-1.645553589,320,-2.908872604,320,-2.916160583,320,-1.016309738,320,1.224596977,320,3.730509758,320,8.02820015,320,9.467309952,320,10.92697334,320,27.23872757,320,38.42234421,320,-3.269078255,320,-7.338485241,320,-7.786623955,320,-8.254909515,320,54.73754501,320,373.4043274,320,49.42030334,320,-11.44332218,320,-11.39709663,320,-11.12345314,320,-11.42338562,320,-11.75161171,320,-11.64081001,320,-11.38366222,320,-11.52365017,320,-11.57247543,320,-11.65527344,320,-11.69883823,320,-11.56585026,320,-11.84314632,320,-11.58378506,320,-11.62327766,320,-11.81382751,320,-11.63018322,320,-11.86171532,320,-11.72882557,320,-11.68820858,320,-11.74857998,320,-11.64674091,320,-11.77479458,320,-11.74114609,320,-11.70758057,
322,33.42988205,322,23.36305237,322,31.4753952,322,43.2584343,322,42.35758209,322,48.29683304,322,29.1032486,322,11.31881714,322,-1.235265732,322,-1.990121841,322,-1.499627113,322,0.6228580475,322,2.094596863,322,4.26115036,322,7.801971436,322,9.442434311,322,9.414859772,322,13.89419746,322,44.94848251,322,1.671920776,322,-6.765302181,322,-7.450104237,322,-8.757458687,322,4.208205223,322,306.4958496,322,183.5960846,322,-7.386014462,322,-11.03883839,322,-11.47115993,322,-11.69422531,322,-11.69078541,322,-11.43655109,322,-11.4445982,322,-11.5127821,322,-11.70484447,322,-11.69243622,322,-11.95961571,322,-11.60964966,322,-11.62421036,322,-11.61419487,322,-11.74568462,322,-11.72932339,322,-11.67976761,322,-11.75482655,322,-11.79091072,322,-11.70788002,322,-11.69801044,322,-11.71548176,322,-11.78373051,322,-11.77497768,322,-11.72642708,
324,20.21526146,324,40.0555687,324,25.22230148,324,36.76860428,324,57.69439316,324,43.31596756,324,29.52781296,324,7.508399963,324,-0.4468812943,324,-1.933783531,324,-1.193660736,324,-1.082234383,324,2.782842636,324,6.048171997,324,7.937049866,324,9.35541153,324,9.806249619,324,8.859781265,324,39.7952919,324,14.34243202,324,-5.920719147,324,-7.457079887,324,-8.837086678,324,-7.626599789,324,150.7905273,324,357.153717,324,22.96084976,324,-10.86958504,324,-11.01468372,324,-11.08018398,324,-11.30687618,324,-11.40239429,324,-11.54794121,324,-11.65267181,324,-11.50441647,324,-11.66727543,324,-11.82800674,324,-11.74320507,324,-11.69707489,324,-11.68660641,324,-11.7874918,324,-11.80053711,324,-11.70074749,324,-11.73605442,324,-11.77529049,324,-11.741045,324,-11.68892479,324,-11.74974346,324,-11.70028114,324,-11.75724602,324,-11.76512432,
326,25.0438118,326,41.73818588,326,29.98035049,326,40.58864594,326,45.60510635,326,40.96948242,326,31.24876404,326,9.688301086,326,0.760515213,326,-2.451769829,326,-1.097670555,326,0.7205123901,326,3.051555634,326,3.318234444,326,7.974952698,326,8.674703598,326,8.42203331,326,6.757631302,326,24.89990616,326,31.33350754,326,-2.643312454,326,-7.324157238,326,-7.911002636,326,-8.46743679,326,33.546875,326,401.4453735,326,136.5485382,326,-10.11005211,326,-11.28249168,326,-11.20971966,326,-11.5989151,326,-11.39200974,326,-11.67217159,326,-11.58969784,326,-11.58520794,326,-11.69795132,326,-11.63097191,326,-11.75190449,326,-11.74582672,326,-11.70011044,326,-11.69063759,326,-11.67312717,326,-11.73594093,326,-11.69684124,326,-11.68891525,326,-11.74081326,326,-11.59847832,326,-11.67690563,326,-11.76600075,326,-11.75745487,326,-11.69349003,
328,21.90491486,328,3.647203445,328,30.39323044,328,32.62567902,328,40.96438217,328,47.69459152,328,28.64673233,328,10.45573616,328,0.01867198944,328,0.1881322861,328,-1.056118965,328,0.2810878754,328,3.482497215,328,4.332834244,328,7.99287796,328,9.623788834,328,8.626602173,328,7.189266205,328,12.07229805,328,41.31307983,328,3.363571167,328,-6.679337978,328,-7.651663303,328,-8.873912811,328,-1.177242279,328,282.8540649,328,284.2060242,328,-0.9008207321,328,-11.40487766,328,-11.14641571,328,-11.27317047,328,-11.4975872,328,-11.6980257,328,-11.52722263,328,-11.68104267,328,-11.61128616,328,-11.78913116,328,-11.63435745,328,-11.66226196,328,-11.71963692,328,-11.75511265,328,-11.66790104,328,-11.82234859,328,-11.76686954,328,-11.70848656,328,-11.69486618,328,-11.72320843,328,-11.65133572,328,-11.73414135,328,-11.75750065,328,-11.76536465,
330,11.8374424,330,45.48751831,330,44.41802216,330,50.45100403,330,39.00448608,330,47.40695572,330,26.43388367,330,10.05945778,330,1.235362053,330,-0.01769638062,330,0.1560583115,330,1.43629837,330,4.040332794,330,7.157247543,330,8.445770264,330,11.51573753,330,12.48410606,330,6.031087875,330,5.87228775,330,40.55020142,330,18.57278442,330,-6.144706726,330,-7.36647892,330,-7.849330902,330,-7.650296211,330,96.10823059,330,399.5027161,330,75.46136475,330,-10.88727474,330,-11.27821445,330,-11.29312038,330,-11.55409145,330,-11.56676006,330,-11.60629272,330,-11.61681366,330,-11.44096184,330,-11.6274004,330,-11.63930416,330,-11.62985134,330,-11.68710995,330,-11.7138195,330,-11.66235352,330,-11.66013336,330,-11.64805412,330,-11.78717709,330,-11.73298168,330,-11.63423347,330,-11.66335392,330,-11.67688274,330,-11.73465824,330,-11.73153877,
332,27.15365601,332,17.90612984,332,19.9820137,332,50.20510101,332,57.04281235,332,45.893116,332,28.96728516,332,9.251504898,332,2.316552162,332,0.7571611404,332,0.6681470871,332,1.054571152,332,4.192201614,332,6.088504791,332,8.931091309,332,10.83310127,332,9.103452682,332,8.154129028,332,3.66008091,332,29.75811386,332,31.36594009,332,-3.661318779,332,-7.364370823,332,-7.986954689,332,-6.815393925,332,10.40435219,332,333.3981018,332,235.5076599,332,-8.01128006,332,-11.04214668,332,-11.41896343,332,-11.4311161,332,-11.40015507,332,-11.08659935,332,-11.70702171,332,-11.74699402,332,-11.54134846,332,-11.64925861,332,-11.77929306,332,-11.6453867,332,-11.67229748,332,-11.70210743,332,-11.67412758,332,-11.80410099,332,-11.69635391,332,-11.73777103,332,-11.70490456,332,-11.75069141,332,-11.74882412,332,-11.77929306,332,-11.68458271,
334,21.74026108,334,33.71502304,334,31.17712021,334,46.28798676,334,47.86365891,334,40.53196716,334,29.04930496,334,11.33322525,334,2.380839348,334,1.804346085,334,1.434900284,334,2.988353729,334,4.783769608,334,7.837652206,334,8.537410736,334,8.556221008,334,11.11753654,334,9.024942398,334,5.510253906,334,15.01068687,334,40.67070007,334,3.400089264,334,-5.829595089,334,-7.953978539,334,-7.612626076,334,-6.654145718,334,180.1839905,334,430.1199951,334,24.34903336,334,-11.48999119,334,-11.20432472,334,-11.5922823,334,-11.50825405,334,-11.47012329,334,-11.5787468,334,-11.70442963,334,-11.73987675,334,-11.73347473,334,-11.61608887,334,-11.83405113,334,-11.64923573,334,-11.65171337,334,-11.79377747,334,-11.68762493,334,-11.7209816,334,-11.69794464,334,-11.64090729,334,-11.56409645,334,-11.73530197,334,-11.7881279,334,-11.71226692,
336,38.59008026,336,30.82828903,336,27.71468735,336,28.76124573,336,52.86235428,336,44.59349442,336,28.7525177,336,9.317045212,336,5.305156708,336,1.519804001,336,2.988574982,336,5.009809494,336,4.933597565,336,7.16800499,336,10.0489006,336,10.84046745,336,11.64343262,336,8.343006134,336,4.739995956,336,4.997735977,336,34.63941574,336,16.69307137,336,-5.355734348,336,-6.872660637,336,-7.460474491,336,-7.170546532,336,37.64118576,336,444.4230957,336,166.1160431,336,-10.24140167,336,-11.35635281,336,-11.42910671,336,-11.27723408,336,-11.57168102,336,-11.61023521,336,-11.51813602,336,-11.56827641,336,-11.63523293,336,-11.61357307,336,-11.71804905,336,-11.77099705,336,-11.71488285,336,-11.6308794,336,-11.65882683,336,-11.78714561,336,-11.68459702,336,-11.65380573,336,-11.64427662,336,-11.67244339,336,-11.76652145,336,-11.81750965,
338,25.17877579,338,27.47690582,338,36.02432632,338,36.71752167,338,46.554039,338,43.90572357,338,31.66777802,338,11.3535881,338,4.778453827,338,3.28326416,338,3.343985558,338,4.490062714,338,7.212490082,338,9.373455048,338,10.51201439,338,11.66352844,338,11.50857162,338,10.06150436,338,6.385774612,338,2.248044014,338,24.22245407,338,27.62177658,338,-4.225645065,338,-6.269887447,338,-6.932610035,338,-7.876237869,338,-1.179925919,338,293.8691406,338,341.388916,338,-0.3870611191,338,-11.1775074,338,-11.2005825,338,-11.4299202,338,-11.55211067,338,-11.65384102,338,-11.62393093,338,-11.61493111,338,-11.82606411,338,-11.69731617,338,-11.71114445,338,-11.71324635,338,-11.69505692,338,-11.64821625,338,-11.72340298,338,-11.7212019,338,-11.64645386,338,-11.60639381,338,-11.55573463,338,-11.72022247,338,-11.71947384,338,-11.76468372,
340,-4.569487572,340,28.92794418,340,23.18133926,340,41.10099411,340,49.39295959,340,42.72261429,340,29.5319519,340,14.50875092,340,5.738653183,340,5.282114029,340,4.4818573,340,4.311124802,340,7.079481125,340,8.97407341,340,10.38801003,340,11.86148453,340,12.44464684,340,10.48437691,340,8.132246017,340,1.839018822,340,10.41510391,340,42.58403778,340,2.629585266,340,-5.166655064,340,-6.428575039,340,-7.696607113,340,-7.472992897,340,96.19142151,340,460.3190308,340,66.24832153,340,-10.7420702,340,-11.30720234,340,-11.37477493,340,-11.4949894,340,-11.6156435,340,-11.70676899,340,-11.48856926,340,-11.62859821,340,-11.64639568,340,-11.85392284,340,-11.64415932,340,-11.71818447,340,-11.62866783,340,-11.71219826,340,-11.69632339,340,-11.72980499,340,-11.64940262,340,-11.66327095,340,-11.74797249,340,-11.68199921,340,-11.72238255,
342,25.85908508,342,26.89014435,342,36.71110153,342,42.86176682,342,52.53964615,342,35.22428513,342,28.63466263,342,14.52425575,342,5.476833344,342,5.328327179,342,4.693613052,342,4.831951141,342,6.534900665,342,9.388849258,342,10.8400383,342,11.68651581,342,13.04410362,342,11.87917519,342,7.638864517,342,3.354176521,342,4.533477783,342,37.14723587,342,15.41296196,342,-4.048804283,342,-5.796480179,342,-6.980079174,342,-8.060530663,342,10.34978104,342,374.5220642,342,259.6275024,342,-8.613968849,342,-11.44911098,342,-11.3695507,342,-11.58296394,342,-11.50935078,342,-11.41383553,342,-11.63999271,342,-11.53902435,342,-11.58267021,342,-11.64221573,342,-11.66016769,342,-11.66590786,342,-11.7650423,342,-11.75410175,342,-11.7478714,342,-11.75587082,342,-11.54233742,342,-11.63991833,342,-11.6388216,342,-11.74880028,342,-11.72593498,
344,14.78897285,344,19.8135128,344,39.88581467,344,44.83292389,344,51.73368835,344,46.21701813,344,29.35323334,344,17.19233513,344,7.468273163,344,6.739225388,344,5.889041901,344,7.279020309,344,9.248800278,344,9.381628036,344,10.87201309,344,12.05915642,344,13.01697731,344,12.14061356,344,9.604541779,344,3.300492287,344,2.157382965,344,26.20315933,344,27.58590317,344,-2.54279232,344,-5.649500847,344,-6.602746487,344,-6.338456154,344,-5.747910976,344,183.3547058,344,464.6153564,344,22.9211998,344,-11.16732502,344,-11.18664551,344,-11.44828701,344,-11.47704697,344,-11.34098053,344,-11.68825436,344,-11.66733265,344,-11.7955265,344,-11.65865898,344,-11.67479897,344,-11.63598728,344,-11.74937439,344,-11.60270596,344,-11.72066116,344,-11.63533688,344,-11.59763241,344,-11.57480907,344,-11.66494083,344,-11.77503395,344,-11.65160465,
346,24.55893326,346,24.56897354,346,38.95871353,346,49.48156738,346,56.86325455,346,42.50175858,346,33.78979111,346,16.97675705,346,10.154953,346,6.429250717,346,7.665235519,346,9.467229843,346,10.05281067,346,10.68905067,346,14.69871712,346,12.82976341,346,14.80438995,346,13.50209618,346,10.78252602,346,5.026992798,346,2.480260849,346,14.96179771,346,41.41077805,346,4.512617111,346,-5.336938381,346,-5.417275906,346,-6.420932293,346,-6.840518475,346,42.35682297,346,514.1913452,346,152.9270782,346,-10.74817276,346,-11.26597595,346,-11.17966843,346,-11.33025265,346,-11.74713516,346,-11.75935841,346,-11.64079285,346,-11.54286003,346,-11.61525631,346,-11.73837471,346,-11.64378929,346,-11.63909721,346,-11.64810467,346,-11.72865868,346,-11.70282078,346,-11.74412823,346,-11.63033867,346,-11.65646839,346,-11.70599461,346,-11.75495338,
348,10.08659554,348,23.79885483,348,31.44837189,348,46.13129425,348,47.3999176,348,49.88814926,348,30.11140823,348,19.96673965,348,10.44000244,348,8.148191452,348,8.895105362,348,10.51011848,348,10.57600594,348,11.67593193,348,13.31116486,348,12.89192772,348,14.74815178,348,13.94030952,348,10.42543793,348,6.374900818,348,3.762836456,348,8.759067535,348,41.95320511,348,15.56075478,348,-3.202782631,348,-4.573019028,348,-6.50586462,348,-7.570407391,348,-0.3864746094,348,340.8891907,348,358.387085,348,-1.101798058,348,-10.92951393,348,-11.49348354,348,-11.46631145,348,-11.48478889,348,-11.7198267,348,-11.56675529,348,-11.69061661,348,-11.56987381,348,-11.61829662,348,-11.75034904,348,-11.65633583,348,-11.72284126,348,-11.74085903,348,-11.68121815,348,-11.56624031,348,-11.64942169,348,-11.61639214,348,-11.74005699,348,-11.68548775,
350,26.15914536,350,29.69142151,350,57.05435562,350,47.26621246,350,64.17500305,350,45.89484787,350,31.73003006,350,21.25994873,350,12.02269173,350,11.44800949,350,9.11529541,350,9.648384094,350,10.93501854,350,11.85960579,350,12.58103371,350,16.05361176,350,16.85219193,350,16.21980095,350,12.1342144,350,6.374246597,350,4.749223709,350,3.951951981,350,33.5034256,350,32.29767227,350,-0.2366514206,350,-4.584054947,350,-3.312503815,350,-5.854733467,350,-5.998233318,350,118.3858185,350,539.4005737,350,61.93898392,350,-10.9392643,350,-11.11883831,350,-11.41425133,350,-11.50917721,350,-11.72981644,350,-11.48370266,350,-11.77112865,350,-11.68897629,350,-11.67123699,350,-11.59126568,350,-11.44137955,350,-11.76027298,350,-11.62585163,350,-11.71509647,350,-11.56131077,350,-11.62791729,350,-11.71665668,350,-11.7325716,350,-11.71747017,
