wavelength (nm),DOMBlank1,DOMSTD20,DOM11407,DOM11740,DOM11743,DOM11902,DOM11904,DOM11915,DOM11934,DOMBlank2,DOM11961,DOM12617,DOM12627,DOM13189,DOM13236,DOM13337,DOM13238,DOM11609,DOM11762,DOMBlank3,DOM12140,DOM12200,DOM12221,DOM12278,DOM12733,DOM12737,DOM12771,DOM12776,DOM12826,DOMBlank4,DOM12828,DOM12833,DOM12907,DOM13038,DOM13125,DOM13213,DOM13244,DOM13245,DOMBlank5
235.9999847,0.003071515,0.397942007,0.269916743,0.06867899,0.136245608,0.037469424,0.023899511,0.061656456,0.035988845,0.018583667,0.052753374,0.554218471,0.309369505,0.136964455,0.045472994,0.217377886,0.030185962,0.052057691,0.307820886,0.024014095,0.068253554,0.038761325,0.613509893,0.32908538,0.471895754,0.292974442,0.637281895,0.535276711,0.654210627,0.022853224,0.339851618,0.43450585,0.041909307,0.685546637,0.165209487,0.204891488,0.19229193,0.059141234,0.026691314
235.1999969,0.000756866,0.402037054,0.269818544,0.068794437,0.135510609,0.036593474,0.023682812,0.060145546,0.036125369,0.017843876,0.053394318,0.557490766,0.310668856,0.136722699,0.045160782,0.220020682,0.029701399,0.051610436,0.310479969,0.023164488,0.068250254,0.038379353,0.621530354,0.332706481,0.475968808,0.295598477,0.643014669,0.539808869,0.657689333,0.020669352,0.342510611,0.43785736,0.041199941,0.69103843,0.164994448,0.205103308,0.193508297,0.059474502,0.025528708
234.3999939,0.00205765,0.406892598,0.27451098,0.069741376,0.139937133,0.037796684,0.024931956,0.063437231,0.03790994,0.01894615,0.055804435,0.566688001,0.315088838,0.140576124,0.04553793,0.222824439,0.030647399,0.052945219,0.314374894,0.02326872,0.07054083,0.0393948,0.626699388,0.335854292,0.480761498,0.297971755,0.646402836,0.547675014,0.666272581,0.023143874,0.345377088,0.443889886,0.04201908,0.7014817,0.169161469,0.207835242,0.196933314,0.059736758,0.025293252
233.5999908,0.002746782,0.410450578,0.278160542,0.069817305,0.140204638,0.037626658,0.024280915,0.062549219,0.037757318,0.019342579,0.056202289,0.570344865,0.318529129,0.14106831,0.046353403,0.225337163,0.030080473,0.052974783,0.318513423,0.023520352,0.06988392,0.039813869,0.635261595,0.341004551,0.48439461,0.300503224,0.652183414,0.551086426,0.672289908,0.022677464,0.348263592,0.446350187,0.04302828,0.70731163,0.169007212,0.209967032,0.19709605,0.061116755,0.025864206
232.7999878,0.003416059,0.414212465,0.279001832,0.071518503,0.143347278,0.040115047,0.025928941,0.062529847,0.038880266,0.019926654,0.057724234,0.578046799,0.323092789,0.142551512,0.047241833,0.227833405,0.031093698,0.053998452,0.320853531,0.024325181,0.070700243,0.040789288,0.641638577,0.343386948,0.48897168,0.303428233,0.662205637,0.558663845,0.680366278,0.022704165,0.353176713,0.450700611,0.045010183,0.715728581,0.170508429,0.212910801,0.200705186,0.062181775,0.02709025
231.9999847,0.003809105,0.42069301,0.283256859,0.072528943,0.144799501,0.040282134,0.025365775,0.0627793,0.038412776,0.019268699,0.057532188,0.582090795,0.32712841,0.144005686,0.047598381,0.230142504,0.031069646,0.055047989,0.324249983,0.023162631,0.070942886,0.040900625,0.648103714,0.346090615,0.496695936,0.306894362,0.666248679,0.566060901,0.686253965,0.021977317,0.355953664,0.456452072,0.044536971,0.723943174,0.171874687,0.215021282,0.203739315,0.062315498,0.024915259
231.1999969,0.001371843,0.425100595,0.286446869,0.073634468,0.146189928,0.040236577,0.025878932,0.063402541,0.039555144,0.01902901,0.058981474,0.588740766,0.32962054,0.145790219,0.04673649,0.234136835,0.031564564,0.054252058,0.328117132,0.023445074,0.071831845,0.041037142,0.65521282,0.349523068,0.497293115,0.308855325,0.673616052,0.568875432,0.692947388,0.021808852,0.359364659,0.462022632,0.044089053,0.731481314,0.173243642,0.217219576,0.204382896,0.063051529,0.025818601
230.3999939,0.003278767,0.428923279,0.289861798,0.074564919,0.147773802,0.041963793,0.026331907,0.064608343,0.040182397,0.018430503,0.059980035,0.592708826,0.335407466,0.14709799,0.048248447,0.235516444,0.031556852,0.054875772,0.331711412,0.023112012,0.074378952,0.043012332,0.662049711,0.352813333,0.504685879,0.312614292,0.679377198,0.576719463,0.700733244,0.022673346,0.363757193,0.464631975,0.044518501,0.741558969,0.174974442,0.219167605,0.205193654,0.062887989,0.02546623
229.5999908,0.002901965,0.43370232,0.290822536,0.074372195,0.148858711,0.041171055,0.025914019,0.064769559,0.039291471,0.019441405,0.059604868,0.599490285,0.336790741,0.147918433,0.04812263,0.239418209,0.03124355,0.05658992,0.334250212,0.023862479,0.074094437,0.041424509,0.665905833,0.356520355,0.507671952,0.315324426,0.686898649,0.582148075,0.705480695,0.022418933,0.365676075,0.470182329,0.044674747,0.751045883,0.177548334,0.221387476,0.206922531,0.064832456,0.02574718
228.7999878,0.003175311,0.436880648,0.294889718,0.076153114,0.149200156,0.040876735,0.027159218,0.065695189,0.041593693,0.01876856,0.061926872,0.605785906,0.340893954,0.149676681,0.04877447,0.241441146,0.032881599,0.055942804,0.339948475,0.0234292,0.074682713,0.042818483,0.673391283,0.359191805,0.514929414,0.316741675,0.692175746,0.588667333,0.713102698,0.02246451,0.369288027,0.47585541,0.045951575,0.755889773,0.178028584,0.223179624,0.209036723,0.067233719,0.026751684
227.9999847,0.002521506,0.44017151,0.297394395,0.077480219,0.152988881,0.043057837,0.028029883,0.066307463,0.042073265,0.018813079,0.064273849,0.611473143,0.344026119,0.151311159,0.048806909,0.244040415,0.031815704,0.056815095,0.342261851,0.022952823,0.07481917,0.043614522,0.681134045,0.365581721,0.517729819,0.319392294,0.697603881,0.594498336,0.719750047,0.022163251,0.373494506,0.479275852,0.04518554,0.763850033,0.18054077,0.22580716,0.213280231,0.066173896,0.025217775
227.1999969,0.002772781,0.444867671,0.300963879,0.079007648,0.154010341,0.044452596,0.0281881,0.067783296,0.043015476,0.018388318,0.064742245,0.619086146,0.348485231,0.152437091,0.049050543,0.246799216,0.03179707,0.057022881,0.344537705,0.023202416,0.076339006,0.043700907,0.685467064,0.366657436,0.526378095,0.322817713,0.704075158,0.601104856,0.72578913,0.022439757,0.376063764,0.484489739,0.045790579,0.773704052,0.182759807,0.227250904,0.213449121,0.068387307,0.026445514
226.3999939,0.002142031,0.44844836,0.305032253,0.079567142,0.155628115,0.044267248,0.029149575,0.068520322,0.043636158,0.018948991,0.067010902,0.625802219,0.352339059,0.155604675,0.049910653,0.249299899,0.031863641,0.057659846,0.347769707,0.024588302,0.076156817,0.044092089,0.692629218,0.370399326,0.531334698,0.323992968,0.711995781,0.607935131,0.734241366,0.022922313,0.377767772,0.488085747,0.047150847,0.779587567,0.185720921,0.230278939,0.214916691,0.069258779,0.025106765
225.5999908,0.002030888,0.454812408,0.3074269,0.079865217,0.156671286,0.045071863,0.03012614,0.068008654,0.045033097,0.019873593,0.068515383,0.627813041,0.354760587,0.156426147,0.049445502,0.251473516,0.033222854,0.059509173,0.353019297,0.022294821,0.075947903,0.045528758,0.698618174,0.374948859,0.534734309,0.328019619,0.715702653,0.612209559,0.7399351,0.022768976,0.383191884,0.493184596,0.047995463,0.784753919,0.187331483,0.233123049,0.215435788,0.072588541,0.024975851
224.7999878,0.004066666,0.460289806,0.310236186,0.082918562,0.160834089,0.046753988,0.031540986,0.069821499,0.046262167,0.02067451,0.071242876,0.636995494,0.361673653,0.15853408,0.050635044,0.256650508,0.034184661,0.059226166,0.356017798,0.024690766,0.078732535,0.046926562,0.705419838,0.379911184,0.539520204,0.332423836,0.723927915,0.621254861,0.749416113,0.024246424,0.387061417,0.500580251,0.049814258,0.79633069,0.190197513,0.234937593,0.21954307,0.073460795,0.02559655
223.9999847,0.00346292,0.461191833,0.313604504,0.083905883,0.161507577,0.047040723,0.032677621,0.071002536,0.048309751,0.019682188,0.073287129,0.641966164,0.362729698,0.159697399,0.052082468,0.258883923,0.034087911,0.060528472,0.359918624,0.02352896,0.079123236,0.047051683,0.713653147,0.380625606,0.546922445,0.334459811,0.730451167,0.629150808,0.755110204,0.024218697,0.390167236,0.503917515,0.050730865,0.805864275,0.19295606,0.237516135,0.221791223,0.074322119,0.026650961
223.1999969,0.00288276,0.466099769,0.316123188,0.084922291,0.163080171,0.048951931,0.033242472,0.072433904,0.049185555,0.019339332,0.075473338,0.647481859,0.367750943,0.160917655,0.052265316,0.263300598,0.03504302,0.061834607,0.363080382,0.025005599,0.080070511,0.048672415,0.721325994,0.386478961,0.550597847,0.337156385,0.735060751,0.635702372,0.763407171,0.02348819,0.393592775,0.510566771,0.052047536,0.811153293,0.195553646,0.240995571,0.224073142,0.076591954,0.027141225
222.3999939,0.002891281,0.471269399,0.319110125,0.085459553,0.166456878,0.049008463,0.034665618,0.072763056,0.050785247,0.020020979,0.077076741,0.652725637,0.372445762,0.163556323,0.050697468,0.266228586,0.034821112,0.061937232,0.36880815,0.02365594,0.080214649,0.049194314,0.727864206,0.389422119,0.556981504,0.338887513,0.739243329,0.642454624,0.767076492,0.023802564,0.396534503,0.514865279,0.051843837,0.820905626,0.198362052,0.242744982,0.22659108,0.076818787,0.026797773
221.5999908,0.00159712,0.475214571,0.322399616,0.08541134,0.166135714,0.048231382,0.033547603,0.072827004,0.050161067,0.01877648,0.077277906,0.659576714,0.374846906,0.162952095,0.050933462,0.266996503,0.034509033,0.061095539,0.369740129,0.021554891,0.079288967,0.048805691,0.735631943,0.390231609,0.55823344,0.34262684,0.748034,0.647949815,0.77624011,0.020692103,0.397983521,0.518816531,0.052489571,0.827187181,0.198184431,0.243542522,0.227556571,0.079071932,0.023710778
220.7999878,0.003268282,0.481438041,0.328054965,0.088745594,0.17162478,0.051632129,0.037100624,0.075848266,0.055170331,0.019918822,0.083381422,0.667197168,0.381745458,0.165625677,0.05383515,0.273075759,0.036372039,0.06392017,0.376341462,0.02229929,0.082495198,0.05199825,0.742458522,0.397081703,0.56924057,0.345771164,0.755175352,0.656516671,0.780869126,0.023494093,0.406325638,0.52470094,0.055091716,0.837356627,0.203200087,0.247953206,0.2326556,0.081692569,0.027048208
219.9999847,0.00358949,0.486168087,0.330815345,0.092642069,0.174574912,0.053513709,0.038934853,0.076936476,0.056371346,0.019879609,0.085580051,0.671444416,0.386302292,0.168500319,0.055291828,0.276570827,0.037946153,0.063604817,0.377638251,0.025458407,0.085115038,0.052787457,0.750767112,0.400611579,0.574212253,0.351168871,0.762352228,0.665828586,0.789038956,0.023555413,0.409062028,0.530172885,0.055259898,0.845550537,0.205563426,0.25115636,0.233322039,0.084177822,0.026735414
219.1999969,0.003304563,0.489086956,0.33363992,0.094140261,0.175950319,0.054220647,0.042005792,0.077832446,0.058964986,0.019878905,0.089100629,0.678316832,0.389875531,0.170105696,0.05539627,0.2812455,0.037695993,0.063261181,0.383991331,0.02448041,0.083639383,0.054263115,0.758795023,0.405649841,0.578944683,0.352421403,0.7659145,0.670492351,0.798210979,0.022530403,0.414086133,0.537271142,0.057357538,0.852996826,0.207297489,0.25434497,0.236168474,0.085683152,0.026881097
218.3999939,0.005122666,0.492470324,0.339189559,0.095212042,0.178494677,0.055408798,0.04192958,0.07896281,0.060132526,0.020754632,0.09214475,0.690068603,0.395671427,0.171678394,0.056910198,0.284610689,0.039229784,0.065935321,0.388884902,0.025706202,0.085691221,0.055453531,0.763685823,0.410388023,0.585635006,0.356466919,0.776628971,0.678764045,0.808223307,0.024936754,0.417547911,0.542221904,0.058526296,0.864167869,0.210281938,0.255899161,0.239579558,0.087439418,0.027500199
217.5999908,0.004732642,0.498708189,0.341359884,0.096828699,0.181402504,0.057680745,0.043735147,0.079052299,0.062343556,0.021661513,0.095436975,0.694025517,0.400675803,0.173373625,0.057145931,0.28923142,0.039011762,0.065643094,0.392936736,0.024890205,0.08579728,0.05564937,0.77311033,0.414193511,0.592743278,0.360461921,0.783779264,0.688590586,0.814379394,0.023905335,0.423135579,0.547354758,0.06078976,0.871246576,0.214222938,0.260733694,0.239941523,0.090509243,0.028132197
216.7999878,0.002940639,0.50580436,0.346334219,0.099479459,0.183358043,0.058473013,0.044503156,0.080068052,0.063299,0.018561296,0.098431043,0.700410783,0.404961854,0.175261676,0.056921586,0.291621268,0.039208904,0.066446505,0.395566523,0.024853528,0.086565986,0.057599664,0.780245602,0.417763919,0.597828209,0.363750994,0.78848207,0.695059121,0.820497751,0.023742655,0.423012108,0.554474294,0.060066171,0.878647983,0.216636762,0.26264894,0.242111132,0.092455082,0.027981566
215.9999847,0.003806651,0.508920252,0.34976688,0.100635037,0.18618919,0.059312925,0.046945509,0.084049292,0.065956257,0.021017715,0.101937577,0.707548201,0.408594668,0.180564001,0.058374193,0.297146291,0.039146893,0.068346255,0.399293751,0.024725182,0.087440558,0.059666429,0.789054453,0.421909362,0.602364123,0.366886884,0.796556234,0.704282224,0.829927027,0.024273606,0.430641532,0.55922097,0.063126631,0.889227867,0.219124213,0.265557885,0.245942012,0.094731607,0.027990235
215.1999969,0.004754678,0.516962826,0.353312433,0.105266109,0.190799847,0.062831618,0.049527109,0.08605434,0.069935553,0.021986112,0.106780566,0.717142165,0.416015148,0.182921499,0.059817649,0.301574558,0.042092826,0.070204079,0.40680331,0.026435748,0.090118907,0.062231813,0.796753466,0.427009106,0.611740649,0.371966928,0.804839432,0.716569424,0.838765204,0.026551582,0.435671985,0.566540837,0.06572172,0.900367439,0.224334464,0.27047044,0.250657231,0.098898776,0.02889538
214.3999939,0.004101838,0.521197319,0.359049916,0.10643357,0.194314256,0.065405741,0.04974113,0.084464267,0.071381405,0.020819858,0.10748212,0.72252816,0.41714561,0.182372257,0.059801932,0.304310441,0.041089725,0.069178753,0.41034022,0.024515221,0.090819687,0.06239349,0.806914568,0.430289477,0.618432879,0.373558879,0.811992407,0.720137894,0.845235825,0.025491593,0.438988447,0.570016682,0.065857589,0.90737021,0.228638575,0.272432864,0.251099318,0.100945391,0.029609052
213.5999908,0.004579159,0.526802182,0.361808986,0.109121233,0.196257845,0.066643409,0.052459776,0.088029288,0.073011167,0.021185465,0.111374609,0.731564224,0.425838113,0.187183559,0.061124057,0.309567511,0.041428722,0.070568271,0.413310736,0.025549628,0.092434585,0.064398997,0.81431967,0.435490131,0.623574078,0.378385395,0.818749666,0.733822942,0.857732952,0.026038868,0.442177981,0.578563929,0.0674536,0.913828433,0.228870288,0.27625078,0.257014662,0.103552871,0.029874867
212.7999878,0.003662396,0.530264974,0.365094036,0.110206753,0.198396474,0.067073889,0.051680993,0.088177174,0.073553972,0.021813152,0.114675112,0.737545729,0.430137575,0.187503189,0.061728276,0.312386662,0.042268865,0.070171133,0.419970453,0.024004877,0.091492735,0.063910879,0.822422802,0.437341571,0.629987896,0.380827308,0.824580729,0.738689542,0.861635804,0.026080621,0.447148353,0.58397609,0.068124473,0.924971461,0.23155725,0.28121078,0.25899598,0.105089739,0.029154668
211.9999847,0.004807441,0.533770919,0.368524671,0.113508917,0.200245023,0.068180829,0.053780507,0.090352692,0.074516669,0.021161521,0.118137151,0.744895816,0.430636048,0.190630809,0.063957363,0.318854332,0.043110233,0.07310915,0.424572319,0.025019558,0.093325913,0.065706573,0.82893014,0.444217563,0.635855794,0.385849863,0.830826402,0.745970964,0.870386243,0.024073219,0.451684564,0.589829624,0.069956958,0.932563186,0.234473378,0.28263101,0.261443377,0.108173184,0.029299753
211.1999969,0.00572487,0.543229282,0.371008992,0.115899921,0.20424591,0.069515809,0.055345163,0.091941476,0.078043416,0.021763779,0.120189838,0.753431499,0.441466063,0.192341477,0.063763589,0.320076257,0.044198003,0.073095828,0.428048492,0.025389954,0.095843814,0.066421285,0.83997488,0.447160095,0.643140912,0.389277756,0.842148364,0.756729364,0.876444995,0.025890691,0.4569543,0.594532847,0.070238099,0.944959998,0.238230005,0.286794484,0.262493789,0.110530004,0.029924255
210.3999939,0.005541565,0.545538008,0.374369144,0.116262004,0.203528315,0.071547717,0.057313703,0.092312582,0.077675261,0.02098131,0.121059381,0.755866945,0.442006171,0.195238754,0.064208299,0.324892968,0.042282131,0.073004216,0.432235748,0.025602674,0.096158475,0.066558942,0.840696514,0.450945199,0.648694277,0.389811993,0.846326768,0.763948441,0.884852231,0.023859471,0.460200161,0.599179626,0.071761541,0.946629107,0.241223738,0.287425578,0.264179766,0.112622,0.029497026
209.5999908,0.004090314,0.550361276,0.378673017,0.120378189,0.208659172,0.072051987,0.058595374,0.092538685,0.080551341,0.020973269,0.125077754,0.766370177,0.44958815,0.196401358,0.064921662,0.328639537,0.044686481,0.076439284,0.438791275,0.023663403,0.095754892,0.068761013,0.853592098,0.456971914,0.653483093,0.392411262,0.852451921,0.770194352,0.88793838,0.024964582,0.46322909,0.604174018,0.07187213,0.953687966,0.243212655,0.290947884,0.268294841,0.113432206,0.02939439
208.7999878,0.005574313,0.552636385,0.385899395,0.12421874,0.2112654,0.076390825,0.061819147,0.095218517,0.083226755,0.021254128,0.128745347,0.772104085,0.453328222,0.200918973,0.067132257,0.334174633,0.044932179,0.077595614,0.442590714,0.025304474,0.098598138,0.070126437,0.85984993,0.45934087,0.660751343,0.396368474,0.858247578,0.779573858,0.899002612,0.025092503,0.468205959,0.61193049,0.074641332,0.965159118,0.245531619,0.29304564,0.2692132,0.116584949,0.03002377
207.9999847,0.007232688,0.561075568,0.38842842,0.130518928,0.21537368,0.0779927,0.062687419,0.098571502,0.085642666,0.023771884,0.133871168,0.778352022,0.45936656,0.206192613,0.069813296,0.34206003,0.047216814,0.081911512,0.450398982,0.02655571,0.102424085,0.074409492,0.867221594,0.465075165,0.668707013,0.401318282,0.866017163,0.78744483,0.905067384,0.026951768,0.473818004,0.620564699,0.077275492,0.97097379,0.250136375,0.297724754,0.273946196,0.117834069,0.030997664
207.1999969,0.005332471,0.564292967,0.390747815,0.132023662,0.216486603,0.078055777,0.063002206,0.097155832,0.0854408,0.021408264,0.13358599,0.782745004,0.462230176,0.205928966,0.069928735,0.343713075,0.046653938,0.081346154,0.452842057,0.025418196,0.102527946,0.071241781,0.872089028,0.469492853,0.670698702,0.402341962,0.869077325,0.798246682,0.916267514,0.023883866,0.47648716,0.623012304,0.076102898,0.979717076,0.25105685,0.300157517,0.276785106,0.118769206,0.030651288
206.3999939,0.002320081,0.562582552,0.3917768,0.133735895,0.215512604,0.076867573,0.062423199,0.095200308,0.084516436,0.019187065,0.132423967,0.785281837,0.461662293,0.207166627,0.06909544,0.345214397,0.044318788,0.079040781,0.456934065,0.022899855,0.100585498,0.071317457,0.878955603,0.469774276,0.674042404,0.404842764,0.871776223,0.801149964,0.914459169,0.022218991,0.477465093,0.627397478,0.075203314,0.984902859,0.249827728,0.300824881,0.274085879,0.118627973,0.028956445
205.5999908,0.006489344,0.56885767,0.395421088,0.141034678,0.218717486,0.07856109,0.064954311,0.099825434,0.087090008,0.021619584,0.136964098,0.792479873,0.470018566,0.21091935,0.073369108,0.350282788,0.04670706,0.085687816,0.468132466,0.025906656,0.104225196,0.075080551,0.889455915,0.475923985,0.682434619,0.410442501,0.879489541,0.806566656,0.92282939,0.024937522,0.482735932,0.632204711,0.076839641,0.995418072,0.255229563,0.305789948,0.279072255,0.121596091,0.029477743
204.7999878,0.006972612,0.575867355,0.401920825,0.148010254,0.223706529,0.082198381,0.067034826,0.101079054,0.090408698,0.023433981,0.139517829,0.803672552,0.47474274,0.216295138,0.07525152,0.357655734,0.048939299,0.086886808,0.468963355,0.026826629,0.104864925,0.076845326,0.894704461,0.478488505,0.685574949,0.413390964,0.888178885,0.813855708,0.927518845,0.02738094,0.489507318,0.640123427,0.079308793,0.998627305,0.25742504,0.311715156,0.280413061,0.122621782,0.031592235
203.9999847,0.004775222,0.574443936,0.399662167,0.152223215,0.223842725,0.079192437,0.066225179,0.102134809,0.090273686,0.02122988,0.13973096,0.802402198,0.47660473,0.215990946,0.076381572,0.358068496,0.049538944,0.086752005,0.474163711,0.025611596,0.106642291,0.078102782,0.898207665,0.479810149,0.685865879,0.412805468,0.887857676,0.816129625,0.930631042,0.025485087,0.488514602,0.638982117,0.08132714,1.005102515,0.257208198,0.313613296,0.28034997,0.127682462,0.030633206
203.1999969,0.008217513,0.575486243,0.405869812,0.161869705,0.22595422,0.082622238,0.067875318,0.102812037,0.09052477,0.023639621,0.13999787,0.809734345,0.480002135,0.221767411,0.07609991,0.362221181,0.050784927,0.089938447,0.483253807,0.026464993,0.105977774,0.079542421,0.904241264,0.484725237,0.68966192,0.416505009,0.890082419,0.823066592,0.93379736,0.025615057,0.493875057,0.64500165,0.082700893,1.011566401,0.259527504,0.314310789,0.284646303,0.127896577,0.031938218
202.3999939,0.005403154,0.580610216,0.409637421,0.16919288,0.228179902,0.084800437,0.068463586,0.103989743,0.092250958,0.021392681,0.143541768,0.809148848,0.48537156,0.223111823,0.079465605,0.368713856,0.051729131,0.091477811,0.489644617,0.025979558,0.109854244,0.079444848,0.910970867,0.487083763,0.692910135,0.4178693,0.893701434,0.826366603,0.935429573,0.025349284,0.49508366,0.648816347,0.081473485,1.017300844,0.262897342,0.31816712,0.284439385,0.126887456,0.031914119
201.5999908,0.005517995,0.580274701,0.412029654,0.179619208,0.22589007,0.085105211,0.068940349,0.105005667,0.091520511,0.023159709,0.142430157,0.819285274,0.487960845,0.22660251,0.080113627,0.373105675,0.052045319,0.094370812,0.496633351,0.026285924,0.111875795,0.079636008,0.916158736,0.488340974,0.696865141,0.420359016,0.896006763,0.828882456,0.940521061,0.025455058,0.500992835,0.654223621,0.084933281,1.021415949,0.263990909,0.318263352,0.289654613,0.126791626,0.033574838
200.7999878,0.006552252,0.5794276,0.412842751,0.191669554,0.230338201,0.08657711,0.069419332,0.10795968,0.093732573,0.02219845,0.145534337,0.818625748,0.489412487,0.23166059,0.082573399,0.379579753,0.053892411,0.098005004,0.50630343,0.024384895,0.111545287,0.082287006,0.91878891,0.493142039,0.700425685,0.421771556,0.902802765,0.832493365,0.939804375,0.027396297,0.502230108,0.654425085,0.085800499,1.028147817,0.266893446,0.321565568,0.291586071,0.130505011,0.030642316
199.9999847,0.006374508,0.583949029,0.417002738,0.204353303,0.236233085,0.089626506,0.0723603,0.110246293,0.095235825,0.023938404,0.146858513,0.822704554,0.495708406,0.237287954,0.084254153,0.384862304,0.056457832,0.102570623,0.517884195,0.02619056,0.117822051,0.083565891,0.928414822,0.498304099,0.701876164,0.424960822,0.899853051,0.835314512,0.943252206,0.030368563,0.50578773,0.658631623,0.089179203,1.036379337,0.268900812,0.325550914,0.293566704,0.131316036,0.032657191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:SIJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:191030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
