wavelength (nm),DOMBlank1,DOMSTD32,DOM12918,DOM12924,DOM12957,DOM13090,DOM13109,DOM13111,DOM13143,DOMBlank2,DOM13262,DOM13313,DOM13335,DOM13476,DOM13531,DOM13589,DOMBlank3
516,0.000127145,0.006812445,0.016500689,0.006991394,0.013704603,0.014876416,0.003560937,0.010587284,0.003591552,0.001525314,0.002047819,0.0028326,0.00173895,0.003904667,0.017192002,0.009414511,0.000147756
515.2000122,-0.000336542,0.006691477,0.015399016,0.006989974,0.013384584,0.014363567,0.002731074,0.010558479,0.002912102,0.001063947,0.001946424,0.002856181,0.001682374,0.00522622,0.016642628,0.010482311,6.97E-05
514.4000244,-0.000129618,0.006729807,0.015285394,0.007326058,0.014192119,0.015600082,0.002979734,0.010576992,0.00372453,0.001157142,0.001862757,0.003059549,0.002425389,0.004494564,0.016206736,0.010412918,-3.31E-06
513.5999756,-0.000306123,0.006795353,0.014982215,0.007739841,0.01398422,0.014661201,0.002812251,0.010890223,0.003527714,0.001358106,0.002401702,0.001601044,0.001858364,0.004598544,0.016315816,0.009554339,-0.000820069
512.7999878,-0.000810716,0.007401884,0.014692207,0.007526789,0.014384893,0.014802702,0.002533431,0.009501128,0.003664014,0.000664379,0.001610657,-0.000514774,0.001403862,0.004175953,0.014539875,0.010231335,-0.000907803
512,0.000370871,0.00774693,0.015652087,0.008319564,0.015080509,0.015243219,0.002734903,0.010842023,0.004171693,0.000526529,0.002825174,0.001005072,0.002708724,0.005987375,0.01731294,0.010745082,-0.000551487
511.1999817,-0.000826994,0.007080186,0.015213084,0.007998215,0.014681229,0.014343715,0.001719458,0.010821084,0.004168609,0.001267698,0.002944366,0.001319547,0.002328825,0.00567724,0.01690824,0.011003179,-0.000273477
510.3999939,-0.000742964,0.007243874,0.015151482,0.008222789,0.014621978,0.014768822,0.00225505,0.010263909,0.004271779,0.000828364,0.002736076,0.00235303,0.001986729,0.00571409,0.016796481,0.011398505,2.14E-05
509.6000061,-0.000385944,0.008415253,0.016426429,0.008210522,0.015363535,0.01527113,0.002705026,0.010388341,0.004172765,0.000674491,0.003690903,0.002285287,0.002041369,0.005201488,0.017784597,0.010799242,-2.60E-05
508.7999878,-0.000224736,0.008441277,0.01818477,0.008656071,0.015350823,0.016763709,0.002801387,0.01094156,0.005270656,0.001257651,0.003985019,0.003103739,0.002065271,0.005324897,0.017574055,0.012399146,0.000220035
508,-0.000249624,0.00871322,0.017234905,0.008093489,0.01592931,0.016071735,0.003833888,0.010802426,0.005122404,0.001495312,0.003750797,0.003554255,0.00262004,0.004658772,0.01789259,0.012243036,0.001072978
507.1999817,0.000453733,0.008267824,0.017395569,0.008606614,0.014932782,0.015914567,0.002723338,0.011093034,0.005341276,0.000908719,0.00350835,0.003868937,0.002486957,0.00447262,0.017158905,0.012017891,0.000495637
506.3999939,-0.000572582,0.008052534,0.016098704,0.006979478,0.013543642,0.015940884,0.001460116,0.011009127,0.005224202,0.00060377,0.001795325,0.003148975,0.001712649,0.005224228,0.016866229,0.011302662,0.000473505
505.6000061,0.000188206,0.008805086,0.017355639,0.008414672,0.013850549,0.016605189,0.001118392,0.010807655,0.004716862,0.001272579,0.002115264,0.003444211,0.001912909,0.005175108,0.017197253,0.012189042,8.86E-05
504.7999878,-0.001260782,0.007928216,0.015970772,0.008228434,0.014058598,0.015979152,0.002382805,0.010887516,0.003527453,-2.97E-05,0.002854331,0.002641031,0.002535697,0.004862646,0.018012133,0.011461332,-0.00059771
504,-0.001028422,0.009232075,0.016788274,0.008494279,0.015263354,0.016951948,0.002989299,0.012335571,0.004546642,0.001742406,0.002746808,0.002187454,0.003295381,0.00570074,0.019400936,0.011340551,0.000215528
503.1999817,-0.001232802,0.007956847,0.016078718,0.007897794,0.014088438,0.014665511,0.003205117,0.010590891,0.002909548,-0.000500708,0.001697914,0.001099629,0.001875548,0.004737431,0.018254876,0.010562431,-0.000940712
502.3999939,-0.000740484,0.008542985,0.017116843,0.008321755,0.01535313,0.016490417,0.003507906,0.010715497,0.004974805,0.000881431,0.002805191,0.002677989,0.003075295,0.005208195,0.01808955,0.012420882,0.000162517
501.6000061,-0.001674953,0.00791116,0.016569098,0.007746271,0.014036567,0.016634559,0.003380368,0.009930895,0.00334236,0.00069378,0.002587306,0.002519111,0.002508124,0.004036827,0.017951641,0.01103921,-0.000876752
500.7999878,-0.000364735,0.008841753,0.017328968,0.007977543,0.014727313,0.016804365,0.003664066,0.011450967,0.004746067,0.001253393,0.00196577,0.002848781,0.002489456,0.005342351,0.0189448,0.012850163,-0.000895456
500,-0.000572117,0.008337006,0.017512063,0.007764454,0.013481182,0.016050916,0.001893799,0.010517476,0.003574665,-0.000227892,0.001375504,0.001354107,0.001476792,0.004683237,0.018962376,0.012331231,-0.001892432
499.1999817,-0.000268251,0.008837156,0.018029455,0.007328374,0.013544524,0.016376588,0.000860058,0.010457173,0.003783828,0.000523315,0.002165314,0.001358392,0.00122572,0.004298523,0.017918676,0.011261085,-0.000801828
498.3999939,-0.000684093,0.008947941,0.01859577,0.008194773,0.014510967,0.016457696,0.001155584,0.010551583,0.003657122,0.00062233,0.001394799,0.002196534,0.00158083,0.004510493,0.018199347,0.01071348,-0.001025064
497.6000061,-0.000581837,0.009695165,0.017438332,0.007617746,0.015531878,0.017016068,0.002027221,0.011337655,0.004380725,0.000835963,0.001807282,0.002495939,0.001760938,0.004283673,0.017595889,0.010876606,-0.00045732
496.7999878,-0.000823686,0.007839118,0.016887732,0.007643037,0.014439054,0.017459376,0.002043111,0.01131337,0.004151883,0.000604599,0.001961766,0.00138919,0.001414069,0.003904275,0.01733344,0.011366432,-0.000986738
496,-0.000765653,0.008035684,0.017073601,0.009775828,0.016507814,0.01699063,0.002579963,0.012239202,0.003629008,0.000350093,0.002724302,0.002859125,0.001088522,0.005360224,0.019485911,0.011939391,-0.000704407
495.1999817,-0.001098504,0.008869678,0.01747692,0.008931188,0.016200127,0.01648902,0.001904641,0.012670835,0.004467416,0.000857335,0.002794639,0.002293927,0.00067812,0.005927697,0.018858442,0.011587384,-0.001359833
494.3999939,-0.000326351,0.009420331,0.01790883,0.009295302,0.016176857,0.016352881,0.002377495,0.013307572,0.004834532,0.000731376,0.002593868,0.003306728,0.000889654,0.006311494,0.020363722,0.012439421,-0.000821671
493.6000061,0.000975546,0.010932934,0.019169454,0.009610495,0.017522547,0.017950239,0.003064815,0.014522423,0.006347006,0.001774063,0.003554829,0.004060107,0.001865019,0.006715374,0.020909294,0.013478057,0.000685872
492.7999878,7.03E-05,0.010305258,0.018838923,0.009082121,0.016482916,0.018030886,0.002530541,0.012620678,0.005719021,0.000611443,0.0039165,0.004506805,0.001672681,0.00548942,0.020639164,0.013635708,-0.000235757
492,-0.000188616,0.010477751,0.018648054,0.009187919,0.01659392,0.018349729,0.002257184,0.013895582,0.004144905,0.000213379,0.003777691,0.003496685,0.00197573,0.00529526,0.019791549,0.01371211,-0.000510689
491.1999817,-0.000119525,0.009109453,0.018932847,0.009712212,0.01525161,0.017917462,0.002610717,0.012495711,0.003440897,0.00093728,0.002892584,0.002041135,0.001502403,0.004955429,0.019459218,0.012707537,-0.001916968
490.3999939,9.20E-05,0.009244027,0.019533267,0.008496523,0.016248118,0.018055763,0.001289662,0.013025589,0.004391969,0.001192442,0.001886909,0.002879242,0.001465415,0.005720673,0.019469505,0.013075366,-0.001297897
489.6000061,-0.000574909,0.010057801,0.019519079,0.009595939,0.01705166,0.019859042,0.002114483,0.013257315,0.004688627,0.001605045,0.002285287,0.002950517,0.001965848,0.006548363,0.019333594,0.013814071,-0.000899382
488.7999878,0.000648384,0.009869136,0.018289246,0.009449589,0.016307028,0.017469537,0.002221849,0.012476742,0.004999785,4.22E-05,0.00255184,0.002344909,0.001944734,0.005948035,0.018187093,0.012939493,-0.00160811
488,-0.000262818,0.009487132,0.017864753,0.009334047,0.017002475,0.01874345,0.002065141,0.012015283,0.003506393,8.46E-05,0.003752233,0.002324609,0.001706879,0.00523856,0.019396063,0.012288782,-0.001245502
487.1999817,0.000279037,0.011735892,0.021121543,0.010822728,0.018438119,0.020649236,0.00308077,0.014172596,0.00558779,0.001709088,0.005381531,0.00258853,0.002297779,0.007407519,0.022531329,0.013691939,0.000619531
486.3999939,-1.81E-05,0.011777834,0.020683169,0.011901158,0.017984422,0.02044411,0.003436279,0.014279026,0.005907911,0.002299548,0.005207199,0.001677618,0.00310877,0.008335264,0.022205397,0.015186196,-6.96E-05
485.6000061,0.000378566,0.012163245,0.020529673,0.012058876,0.018518288,0.021078579,0.003346429,0.015224746,0.005229102,0.002271079,0.005078847,0.001718366,0.003630914,0.007452442,0.022101201,0.014403972,0.000386883
484.7999878,0.001770892,0.011764376,0.021225939,0.010684455,0.01889083,0.021163858,0.004453136,0.014745845,0.004074348,0.002364065,0.004722776,0.002321512,0.003598129,0.007700131,0.02222068,0.015303145,0.000182198
484,0.000594904,0.011429997,0.020498844,0.009829364,0.018856576,0.020839792,0.003119173,0.014530587,0.005042994,0.001758183,0.00477975,0.002997119,0.002552856,0.007027462,0.021592949,0.014366243,-0.001334802
483.1999817,0.001388307,0.011402758,0.020618398,0.009023602,0.018367955,0.020281855,0.002191851,0.014474648,0.00566654,0.00039634,0.004192916,0.003098211,0.002408235,0.006840292,0.021313475,0.015511677,0.000172305
482.3999939,0.002092529,0.011819355,0.022793802,0.011185086,0.019240286,0.021392355,0.00325172,0.015929524,0.005769121,0.001019031,0.004601997,0.004303464,0.003555743,0.008089402,0.022660691,0.015752088,0.000218507
481.6000061,0.002728495,0.012080061,0.022725876,0.013283204,0.019142265,0.021914203,0.004318915,0.017427471,0.006428152,0.002392175,0.00617906,0.004742823,0.004209696,0.009584744,0.023529971,0.01597848,0.00131721
480.7999878,0.001553292,0.012297942,0.022658454,0.012799958,0.018903213,0.022047982,0.004299934,0.016672162,0.007015018,0.002291481,0.005973177,0.003583696,0.003995939,0.008719612,0.024215084,0.015791897,0.000670991
480,0.000607554,0.013021882,0.021565581,0.012812782,0.020314703,0.021808933,0.003660333,0.015572633,0.005628488,0.002245293,0.005841895,0.00355222,0.003580381,0.008768633,0.023856325,0.015617147,0.000224645
479.1999817,0.000100863,0.011904484,0.020891776,0.011970789,0.020036619,0.019818235,0.003109266,0.0146291,0.004489438,0.002158888,0.004239991,0.002534317,0.001665613,0.007424792,0.023052964,0.015323551,-0.000540783
478.3999939,0.00072339,0.01213351,0.02354298,0.012125711,0.019991811,0.022479448,0.003101705,0.016188949,0.005401319,0.002549835,0.005725998,0.003596172,0.003405336,0.007841069,0.022385353,0.016763926,0.000327685
477.6000061,0.001053178,0.011935401,0.022916118,0.012542896,0.020191489,0.022148296,0.004032072,0.016360838,0.005547621,0.001425677,0.005336323,0.003426704,0.003211584,0.007604205,0.023528906,0.016031712,-0.001125667
476.7999878,-0.000209264,0.011558885,0.022788208,0.01210926,0.019801302,0.02229978,0.00435361,0.016803719,0.005781214,0.000795842,0.005009029,0.003128194,0.004370501,0.007565535,0.022948157,0.015484529,-0.000681612
476,-0.000141573,0.011447405,0.023854766,0.011664916,0.019843407,0.022352893,0.00313393,0.016409008,0.004323961,0.001143515,0.004888982,0.002749569,0.003446585,0.007828786,0.022956315,0.01599873,-0.001512211
475.1999817,-0.001811651,0.009580722,0.021980666,0.010191794,0.017558636,0.021153476,0.000359964,0.014088519,0.003437427,0.000816045,0.002974599,0.001059614,0.001300359,0.00649594,0.021191526,0.013782272,-0.001910886
474.3999939,-0.000958276,0.011622532,0.023072647,0.011121051,0.018575182,0.021783022,0.001132303,0.014166043,0.003016772,0.00072842,0.003260066,0.000964287,0.001927001,0.00698908,0.021466354,0.015415994,-0.002323459
473.6000061,0.000404527,0.011707356,0.023585804,0.011824302,0.020464625,0.0226629,0.002896492,0.015678119,0.004196052,0.002496199,0.003773618,0.002070369,0.002727792,0.0080956,0.022688292,0.014948536,-0.001313846
472.7999878,0.000471639,0.013087584,0.023796465,0.011779723,0.019935193,0.021895526,0.0046566,0.015947865,0.004919036,0.002951194,0.004744288,0.001311965,0.002585066,0.008369965,0.022216812,0.015972625,-0.001546622
472,0.001287352,0.01418867,0.024788322,0.013139129,0.021515828,0.023016142,0.003360594,0.017131841,0.00624027,0.003256988,0.005221556,0.003066432,0.003625354,0.0094084,0.023927983,0.01704474,-0.000570773
471.1999817,0.000585184,0.012357064,0.023420049,0.012710549,0.020908589,0.0226488,0.001352653,0.016182071,0.00496043,0.001039218,0.00411263,0.001570231,0.003415145,0.007587056,0.022840399,0.016293267,-0.001051767
470.3999939,0.001154131,0.013485935,0.024271006,0.012306491,0.02170622,0.023133662,0.002167421,0.016522817,0.005834602,0.001277564,0.005316197,0.002349204,0.004709143,0.009072764,0.023704326,0.017498048,-0.001410924
469.6000061,0.000914711,0.013102497,0.024928749,0.01274083,0.021296673,0.022216486,0.001376024,0.016469929,0.005938929,-0.000264526,0.004771611,0.003157814,0.003386577,0.007555815,0.025000034,0.017187828,-0.001639934
468.7999878,-0.000820999,0.012330192,0.024800546,0.012759729,0.020709043,0.021897839,0.000784094,0.01497131,0.00368375,0.000493123,0.003761372,0.001281276,0.001969931,0.007451494,0.023556152,0.016222591,-0.002864188
468,0.000499057,0.013561402,0.026476547,0.013728915,0.022783216,0.024324989,0.003588054,0.018023789,0.005090161,0.001406901,0.005222499,0.002774917,0.002960238,0.009524491,0.025573432,0.017631985,-0.000324696
467.1999817,0.001717223,0.014280149,0.025055919,0.013920466,0.022903647,0.025398243,0.004271099,0.017921049,0.004585882,0.001762523,0.006414307,0.003395735,0.002917392,0.00922364,0.02520735,0.01810639,6.78E-05
466.3999939,0.0010038,0.014527883,0.025225976,0.013964892,0.022836853,0.025258461,0.003321387,0.018264325,0.005273145,0.001008782,0.005121854,0.003082803,0.003127621,0.008214848,0.024126988,0.017270649,-1.87E-05
465.6000061,0.001241711,0.014585515,0.025826897,0.013385919,0.022987921,0.025875608,0.004025174,0.017864538,0.006739534,0.001473519,0.004382137,0.0045581,0.003768056,0.009418744,0.025153063,0.017359411,-0.000372184
464.7999878,0.001883139,0.014272498,0.025406504,0.013504547,0.023349594,0.024876444,0.003081344,0.017774349,0.006658435,0.000569735,0.004090679,0.003021386,0.00295453,0.00860466,0.025456265,0.017638482,-0.000246313
464,0.001047988,0.014070897,0.025642626,0.012710175,0.023118101,0.024770234,0.003367846,0.017195664,0.005686,0.000714185,0.003731005,0.002607045,0.003720092,0.008714276,0.026536696,0.016930982,-0.002619407
463.1999817,0.001082735,0.015100931,0.025222795,0.013464012,0.023732185,0.025758442,0.003922585,0.017205333,0.005086285,0.000960836,0.004344407,0.002074582,0.003453813,0.008819193,0.025946829,0.016345866,-0.003282331
462.3999939,0.001650697,0.016333636,0.026925851,0.013573607,0.023778064,0.026978238,0.004480754,0.017963324,0.00537684,0.001870114,0.0041252,0.002047949,0.00344609,0.009170945,0.026738057,0.016080061,-0.002713415
461.6000061,0.000905062,0.015780246,0.027067024,0.014727099,0.024008323,0.026003193,0.003790225,0.018274423,0.005156823,0.001661715,0.004228307,0.002048521,0.003312231,0.009178453,0.027624069,0.017499855,-0.001802525
460.7999878,0.002125122,0.015749646,0.027469864,0.014182251,0.024156351,0.027417969,0.004186094,0.017391581,0.006892521,0.001360755,0.004295176,0.003649474,0.003840548,0.009265499,0.02883615,0.01866913,-0.001595215
460,0.001408875,0.014678846,0.026417013,0.013926241,0.023667475,0.027795715,0.003436123,0.016289208,0.004156508,0.000528162,0.004278732,0.003596407,0.004041086,0.009280731,0.026251191,0.018224722,-0.002843306
459.1999817,0.000829739,0.014402768,0.026583202,0.015384641,0.02422398,0.026971627,0.003521268,0.017642176,0.00560743,0.000333565,0.003578893,0.00243562,0.003791322,0.009275839,0.025752647,0.018229203,-0.003075212
458.3999939,0.000586273,0.015657669,0.026615016,0.014440606,0.024360171,0.026718099,0.003191192,0.017273664,0.005735545,0.000607528,0.003254693,0.002644417,0.003228848,0.009650829,0.026506208,0.018939283,-0.002437353
457.6000061,0.001420094,0.015985839,0.028226137,0.014774312,0.025092009,0.02766992,0.004604927,0.018164743,0.005732975,0.000536144,0.003639658,0.003152026,0.003378855,0.010051496,0.026787201,0.018979168,-0.001535736
456.7999878,0.000550944,0.015010109,0.027026473,0.012855842,0.024010867,0.027182724,0.003591317,0.016964681,0.004201829,-0.000348958,0.004005214,0.002547049,0.002302177,0.009027118,0.025621207,0.019234253,-0.00233211
456,0.000456843,0.015705144,0.028440831,0.013429783,0.024367344,0.027763678,0.003537318,0.017611388,0.0055041,0.000911132,0.005046581,0.003260562,0.003746019,0.009110484,0.025072703,0.018887911,-0.001482183
455.1999817,0.000994071,0.015634965,0.028252298,0.014285767,0.025493102,0.028298795,0.004180109,0.017745791,0.006165722,0.00103107,0.005260856,0.003072167,0.004304248,0.00921071,0.026190065,0.021124016,-0.001065194
454.3999939,0.002116798,0.017922992,0.030630065,0.016022472,0.02480885,0.028818998,0.003032021,0.01860293,0.007172444,0.00087409,0.005799814,0.004250212,0.004256695,0.010744233,0.028977836,0.019453615,-0.000513843
453.6000061,0.001346733,0.016472375,0.029453807,0.015297326,0.024267556,0.028512362,0.00334322,0.019383531,0.007120918,-0.000247244,0.004990594,0.004284405,0.003199641,0.010471731,0.028575862,0.018443601,-0.000942882
452.7999878,0.000908382,0.016592763,0.030178053,0.015933311,0.025138855,0.02816233,0.003398448,0.019125817,0.006894362,0.000358047,0.004828748,0.003243296,0.003744426,0.010225769,0.028160976,0.019290375,-0.000363908
452,0.000215787,0.017459242,0.028431488,0.015464275,0.026153471,0.029011264,0.003672472,0.016906867,0.005564192,-0.001088124,0.004187479,0.002905978,0.002991697,0.009698129,0.028681789,0.019674549,-0.001519331
451.1999817,0.001425132,0.017915277,0.029901238,0.017652905,0.026943037,0.03117902,0.005002587,0.018722478,0.006719002,0.000746286,0.004125827,0.004390374,0.004022274,0.009757401,0.029937929,0.021373456,-0.000951974
450.3999939,0.00049289,0.015169416,0.029774914,0.016079525,0.02785152,0.029849745,0.003731005,0.01767868,0.005945253,-0.000129359,0.003784977,0.003457831,0.003319978,0.009690665,0.029430954,0.020195937,-0.001561994
449.6000061,0.001210353,0.015864894,0.029010462,0.0169509,0.027436167,0.031220879,0.003842297,0.018588692,0.005496891,-0.001635705,0.003527557,0.00293415,0.003581059,0.009306331,0.029636072,0.020518057,-0.000949649
448.7999878,0.000384473,0.016326541,0.029657634,0.016405595,0.027803084,0.030547103,0.003356707,0.018316651,0.005406404,-0.000765601,0.003649656,0.002032318,0.003097794,0.009974543,0.029545927,0.021435812,-0.0017769
448,0.001771334,0.016816609,0.031961568,0.017400661,0.027629035,0.030190792,0.003727663,0.019845521,0.006263143,5.52E-05,0.004254865,0.002640146,0.003503314,0.011165326,0.030291423,0.021863647,-0.001252471
447.1999817,0.000298516,0.015550953,0.030398935,0.015127546,0.027416287,0.030261308,0.003200866,0.01800992,0.004864845,-0.001142707,0.002854669,0.00206449,0.003072063,0.008154837,0.029466052,0.020504868,-0.003962098
446.3999939,-0.000251539,0.016364116,0.031266473,0.01607896,0.027999014,0.031811386,0.003396622,0.019231627,0.004760278,-0.000350613,0.00414757,0.002132224,0.002792164,0.008051374,0.030481704,0.022154616,-0.002821343
445.6000061,0.000110677,0.018062105,0.032441046,0.017522411,0.027460653,0.031403638,0.003287374,0.017444933,0.005957614,-0.001148335,0.004313215,0.002255285,0.002904858,0.009053548,0.031393398,0.021618251,-0.002578494
444.7999878,0.000273131,0.017778367,0.031310983,0.017636972,0.028039105,0.032280713,0.004000485,0.017713137,0.006528365,-0.001852997,0.005054124,0.002259526,0.003211193,0.009754145,0.031692859,0.021580243,-0.002828647
444,-0.000500295,0.018339684,0.030506695,0.017593248,0.028263707,0.032884501,0.005159914,0.018248776,0.007352174,-0.000458923,0.004023606,0.000981539,0.002545955,0.009536954,0.030637983,0.022723313,-0.002185068
443.1999817,0.001148031,0.019730296,0.032490812,0.018551299,0.029376635,0.034729827,0.006147501,0.019931912,0.009094914,6.81E-05,0.005295208,0.002714898,0.003823964,0.010646836,0.031821441,0.023257086,-0.001644215
442.3999939,0.000102236,0.020529319,0.033987347,0.018653728,0.029826537,0.034095835,0.006033306,0.020860052,0.008444338,-0.000341767,0.005416704,0.003774401,0.002513409,0.011088865,0.032348253,0.022958662,-0.002937266
441.6000061,0.000702051,0.021408318,0.03411622,0.018670347,0.031565398,0.035137709,0.006672656,0.020611612,0.008358644,0.00053617,0.005780112,0.003252555,0.002514242,0.011817227,0.034356397,0.024448724,-0.002171263
440.7999878,-0.000383306,0.020112664,0.033901222,0.018495057,0.031620272,0.033901781,0.005289076,0.021734333,0.008485383,-0.001252626,0.005945489,0.003087079,0.002204443,0.011678318,0.033288471,0.023710914,-0.002235908
440,-0.001073148,0.020280879,0.033932008,0.019547347,0.032340251,0.033089556,0.005958637,0.020968216,0.00646454,-0.000968297,0.003788502,0.002320914,0.001954433,0.0096476,0.034249555,0.023295786,-0.002012056
439.1999817,-0.000537371,0.019981105,0.035415355,0.020391691,0.032517314,0.035045911,0.005085002,0.021125972,0.007682873,-0.000712729,0.004707939,0.002032604,0.001557033,0.009314106,0.035444003,0.023290215,-0.002335457
438.3999939,0.000461559,0.022049589,0.035277057,0.02190364,0.032774083,0.035993315,0.005268429,0.0205313,0.008833352,0.000749527,0.005057948,0.003138728,0.003620159,0.009516898,0.035433725,0.024769768,-0.002348691
437.6000061,0.000256761,0.02086179,0.034836847,0.019989019,0.03288389,0.036124751,0.006130409,0.020029489,0.008680209,0.000402973,0.004475131,0.003035671,0.002999621,0.010357454,0.034441072,0.024086244,-0.002969095
436.7999878,-6.55E-05,0.021448212,0.035269309,0.02043304,0.033738587,0.037113339,0.005561491,0.019918524,0.00708787,-0.001121949,0.004288666,0.00268075,0.003250181,0.011054291,0.035645995,0.025582712,-0.00327411
436,-0.000328886,0.022635464,0.036682304,0.020835826,0.0348447,0.037547287,0.005775417,0.021581713,0.008689451,-0.001200587,0.004356617,0.003571585,0.0033247,0.011309119,0.037333939,0.02562453,-0.00196588
435.1999817,-0.001638748,0.021023095,0.035573419,0.021072792,0.033591032,0.036661517,0.004479604,0.020742467,0.0077483,-0.001974178,0.004182958,0.00324447,0.002391316,0.011134543,0.036035024,0.025025563,-0.002288801
434.3999939,-0.000890857,0.020701388,0.038083866,0.022147452,0.033881266,0.037754383,0.006028214,0.022250624,0.007855513,-0.000336232,0.004571154,0.003799287,0.002702343,0.011148832,0.035914127,0.024565592,-0.003349791
433.6000061,-0.001255826,0.021300914,0.038342789,0.023564734,0.035761815,0.03861624,0.006594118,0.024350835,0.008930211,-4.93E-05,0.00522491,0.00429468,0.003302267,0.011833214,0.037447274,0.024654161,-0.001850574
432.7999878,-0.000950217,0.022292314,0.038122468,0.022896798,0.036158707,0.037634391,0.006004461,0.024123512,0.008871051,0.000301469,0.004601265,0.003299529,0.00297744,0.012214201,0.037255835,0.027123397,-0.001825829
432,0.000258238,0.023404557,0.038708258,0.024089444,0.036891893,0.039196212,0.006870745,0.024473427,0.010300328,0.000537077,0.00616693,0.004056685,0.004187035,0.013580178,0.038844597,0.027069973,-0.001289896
431.1999817,-0.000650906,0.024247438,0.040040869,0.024488052,0.039047699,0.039313093,0.006745555,0.024864985,0.010139644,0.000497528,0.005659118,0.003837466,0.004408914,0.01468728,0.038295317,0.028820964,-0.00270647
430.3999939,-0.000165742,0.025362592,0.040427063,0.025052765,0.037713271,0.041271586,0.00771241,0.025129858,0.010845579,0.00045902,0.005962784,0.00495988,0.00478187,0.014122479,0.040208835,0.028369917,-0.001828045
429.6000061,0.000573649,0.026206838,0.041762799,0.02610635,0.038997941,0.042981979,0.009082782,0.025928555,0.011813317,0.000379732,0.006835454,0.004818827,0.004399866,0.015632415,0.041692842,0.028795155,-0.000359097
428.7999878,5.70E-05,0.025194703,0.040974583,0.024719482,0.03748627,0.043516248,0.007937127,0.024610518,0.010498117,-0.001343731,0.006536249,0.003263587,0.004533485,0.013493625,0.040900398,0.028044546,-0.001921658
428,-0.000193687,0.026281359,0.041626625,0.026012208,0.037389461,0.041623265,0.008753842,0.024279518,0.009167508,-0.001668455,0.005724188,0.004815974,0.004526344,0.013710908,0.042422023,0.029213583,-0.001514636
427.1999817,3.74E-05,0.025241807,0.04275598,0.024832148,0.037911411,0.042508513,0.007847421,0.023693254,0.008266478,-0.000879026,0.005090712,0.004334079,0.004067554,0.01461475,0.042378128,0.028675484,-0.001189951
426.3999939,0.000305329,0.024562415,0.042577349,0.025528407,0.040185094,0.043538369,0.007329849,0.024401926,0.01022781,-0.00035439,0.00521781,0.004915528,0.004287621,0.015680239,0.041725922,0.02865964,-0.001815621
425.6000061,0.00045179,0.025541639,0.042322051,0.025423821,0.040904637,0.044753022,0.008693095,0.024888586,0.010495491,-0.000770769,0.00568356,0.004118745,0.00396331,0.016397314,0.04306275,0.02951448,-0.002548746
424.7999878,0.001320274,0.027164757,0.044256613,0.027837886,0.0435679,0.045389503,0.009761795,0.026371652,0.012492168,0.001467051,0.006643031,0.006114841,0.005636433,0.016773045,0.045022186,0.031610582,-0.001180761
424,0.0017488,0.029311551,0.044415321,0.028479885,0.043463603,0.045897856,0.009826239,0.026372807,0.012434653,0.000987429,0.007060585,0.005799735,0.005974725,0.015452608,0.045909826,0.032079555,-0.001893205
423.1999817,-0.000498278,0.02827462,0.045021381,0.028061168,0.042231545,0.046242673,0.009872367,0.026162103,0.012538793,-0.000164345,0.005587607,0.00607079,0.003862721,0.014263991,0.044525869,0.03131894,-0.002175487
422.3999939,0.001482324,0.02857307,0.046929587,0.029548975,0.04263851,0.048238065,0.009464246,0.027418658,0.012525391,9.53E-05,0.005304458,0.005770774,0.004735416,0.015942279,0.04587809,0.032732494,-0.000154046
421.6000061,0.000507117,0.027961053,0.046423484,0.02826542,0.042483535,0.049369249,0.008060789,0.02823738,0.012239521,0.000749968,0.006728519,0.005613986,0.00559272,0.016232559,0.047146808,0.031490717,-0.000363028
420.7999878,0.002119712,0.030879969,0.048895113,0.029792408,0.045227423,0.052537218,0.01009476,0.029563522,0.015061561,0.00321414,0.007383585,0.008265554,0.006248306,0.018507024,0.048533566,0.034024104,0.000204496
420,0.002915229,0.030364288,0.050849818,0.031223996,0.045674533,0.051184874,0.010356978,0.029591151,0.014442158,0.001735155,0.006836479,0.007785115,0.007382005,0.017807493,0.048907951,0.03540061,-0.000606861
419.1999817,0.002173405,0.029517084,0.050005533,0.030109132,0.044710584,0.050644264,0.011202962,0.028267989,0.013683417,0.000384758,0.006988685,0.005417412,0.004864662,0.017083779,0.049302723,0.035356436,-0.000127444
418.3999939,0.002155871,0.03226627,0.050766625,0.032211095,0.046079066,0.052567545,0.011861918,0.030379251,0.013998148,0.001536744,0.00934915,0.005531576,0.006421322,0.017292224,0.05030163,0.036488924,-0.000331111
417.6000061,0.000809146,0.032649126,0.051192503,0.031234482,0.046337362,0.052015699,0.011050467,0.029794043,0.014469295,0.000949214,0.008708335,0.006471109,0.006960617,0.018295942,0.0506333,0.036428675,-0.001336711
416.7999878,0.001274786,0.032147035,0.051633295,0.030934615,0.047326665,0.052395202,0.012526697,0.028940368,0.013391498,0.001363897,0.007134102,0.006897255,0.006649103,0.019233467,0.051905647,0.03691145,-0.001274617
416,0.002048027,0.032267526,0.052875601,0.032376811,0.047374699,0.053786423,0.013111008,0.02840424,0.015370937,0.002176891,0.007112761,0.006805161,0.007522707,0.019821893,0.051884908,0.038130183,-0.000634829
415.1999817,0.003211845,0.032178368,0.052659061,0.032695707,0.04830246,0.054172199,0.011275139,0.028923573,0.014852415,0.00196083,0.005604336,0.005511782,0.006312834,0.017852912,0.050571579,0.036387663,-0.00056493
