wavelength,DOMBlank1,DOM11188,DOM11392,DOM11339,DOM11372,DOM11381,DOM11382,DOM11385,DOMBlank2,DOM11389,DOM11393,DOM11394,DOMBlank3
652.7999878,8.25E-05,0.000658883,0.000804556,0.000312504,0.000861511,0.002563037,0.001346992,0.000646336,-0.000133344,0.000216979,0.000206775,0.000409269,3.57E-05
652,-7.87E-05,0.000610069,0.000607891,0.000303515,0.000663342,0.00266007,0.001128774,0.000670628,-0.00037177,0.000646984,0.000530287,0.00035113,1.75E-05
651.2000122,7.29E-05,0.000544179,0.000717764,0.000625985,0.000807461,0.002895137,0.001427989,0.000865738,4.48E-05,0.000464539,0.00049403,0.000463217,0.000390173
650.4000244,-0.000204917,0.00052259,0.000735188,0.000331933,0.000755543,0.002786589,0.001431028,0.000751758,-0.000227168,0.000370405,0.000295226,0.000383515,9.31E-05
649.5999756,-0.000113366,0.000495455,0.000809224,0.000356907,0.000924284,0.002681636,0.001342422,0.000712241,-0.000131636,0.000211825,0.000281549,0.000419555,0.000235678
648.7999878,-0.000143902,0.000444379,0.00059112,0.000374913,0.000956997,0.003045733,0.001565554,0.000744056,-0.000146749,0.000339109,0.000463606,0.000329705,-0.000159066
648,1.70E-05,0.000649447,0.000695102,0.000462492,0.000657094,0.002820536,0.001421236,0.000776444,-0.000329507,0.000497917,0.000402895,0.000399682,4.59E-05
647.2000122,4.98E-05,0.000534693,0.000782642,0.000420773,0.000718178,0.00279331,0.00146022,0.000951289,2.11E-05,0.000304888,0.000228815,0.00053179,-0.00014649
646.4000244,-9.48E-05,0.000736614,0.000872768,0.000659531,0.001042721,0.003034263,0.001612528,0.000845196,2.46E-05,0.00039748,0.000567584,0.000846,0.000378074
645.5999756,-4.92E-05,0.000493693,0.000953494,0.000561,0.001045653,0.002756238,0.001596939,0.000863456,-0.000188461,0.000410435,0.000455832,0.00058508,0.000181162
644.7999878,0.000239252,0.000900211,0.000937462,0.000630496,0.001185589,0.002886225,0.001787813,0.000826471,8.79E-05,0.000520724,0.00037582,0.000751991,0.000283026
644,-0.00037684,0.000484778,0.00089051,0.000418104,0.000762208,0.002870382,0.001379244,0.000795972,-0.000193429,0.000238449,0.000311183,0.000506184,-0.000269596
643.2000122,-0.000144057,0.000741515,0.001000116,0.000284658,0.000809561,0.003063877,0.001505442,0.000795142,-0.000119473,0.000381001,0.0006236,0.000537,1.04E-05
642.4000244,-6.69E-05,0.000378644,0.000783524,0.000442876,0.000915749,0.003044247,0.00147609,0.000808057,-3.96E-05,0.000518521,0.000365301,0.000690747,-1.45E-06
641.5999756,-0.000293137,0.000595889,0.000869266,0.000342606,0.000806267,0.002978717,0.001387943,0.000874116,-7.24E-05,0.000360223,0.000356544,0.000562659,8.98E-05
640.7999878,-6.89E-05,0.000825952,0.000851006,0.000642265,0.000677965,0.003224728,0.001644149,0.000789929,-8.03E-05,0.000492786,0.000493045,0.000480735,0.000140868
640,-0.000161964,0.000661761,0.00091619,0.000550192,0.000860006,0.002997223,0.001640667,0.000903635,9.74E-05,0.000349964,0.000247981,0.000311546,0.000226924
639.2000122,-9.07E-05,0.000621552,0.000781008,0.000624197,0.000998326,0.003142743,0.001588547,0.000947709,-0.000175782,0.00040305,0.000582903,0.000277224,6.55E-05
638.4000244,-9.81E-05,0.000853055,0.000836404,0.000476641,0.000834666,0.003049383,0.001496376,0.00079662,-8.20E-05,0.000377685,0.000406885,0.000514452,-7.24E-05
637.5999756,-0.000170038,0.000565796,0.000898758,0.000374084,0.000687584,0.003201388,0.001384359,0.000715793,-0.000108345,0.000437642,0.000458216,0.000445648,-8.40E-05
636.7999878,-5.92E-05,0.000870796,0.001005694,0.000648591,0.001054995,0.003414806,0.001400902,0.000848049,-0.000127754,0.000685743,0.000450727,0.000666946,0.000240159
636,-2.36E-05,0.000658261,0.001126801,0.000627696,0.000920315,0.003159483,0.001611514,0.000957256,-6.92E-05,0.000573831,0.000618208,0.000535445,0.00024306
635.2000122,-0.000327282,0.000498099,0.000899796,0.000532671,0.000685535,0.003261135,0.00154116,0.000632285,-0.000377409,0.000392894,0.000293594,0.000509709,2.52E-05
634.4000244,-0.00021242,0.000771206,0.001034651,0.000797606,0.001050583,0.003395369,0.00157831,0.000887942,0.000106197,0.000564318,0.000507584,0.000536144,0.000276317
633.5999756,-0.00014266,0.000593245,0.000893467,0.000524844,0.001030188,0.003424695,0.001658441,0.000853626,-6.94E-06,0.000558771,0.000637884,0.000600115,1.64E-05
632.7999878,3.57E-05,0.001016125,0.001079828,0.000759381,0.001055098,0.003525991,0.0018743,0.001205576,0.000221925,0.000714522,0.000869473,0.000825018,0.000443083
632,0.000200222,0.001030915,0.001278057,0.000749164,0.001287611,0.003630261,0.001951703,0.001315989,0.000273882,0.000798617,0.000739441,0.001010287,0.000463995
631.2000122,-5.75E-05,0.000986261,0.001091558,0.000738196,0.001182448,0.003411101,0.001794806,0.001132329,0.000112567,0.000763816,0.000744886,0.000899121,0.00041116
630.4000244,0.000205946,0.001064959,0.001241452,0.000820532,0.00115099,0.003547835,0.001942238,0.001122052,0.000353824,0.000675424,0.000886411,0.001029384,0.00042992
629.5999756,-1.04E-05,0.000980787,0.001019576,0.00065585,0.001100511,0.003488961,0.001691625,0.0011662,3.79E-05,0.000619867,0.000673946,0.00070677,0.000367944
628.7999878,-1.80E-05,0.000705707,0.001203863,0.000589746,0.000973004,0.003719387,0.00169373,0.001092415,0.000232751,0.000747038,0.000546512,0.000601955,0.00032341
628,2.62E-05,0.000904491,0.001189483,0.000776989,0.001104638,0.003584165,0.001702566,0.001086602,0.000183441,0.000659065,0.000785028,0.000792704,0.000309448
627.2000122,-0.000109018,0.000719371,0.000971291,0.000615124,0.000909394,0.003496972,0.001717717,0.000985794,-3.75E-05,0.000422587,0.000461015,0.000710426,5.08E-05
626.4000244,-0.000128375,0.000833136,0.001065997,0.000622434,0.001207575,0.003802577,0.001853034,0.001314484,0.000127637,0.000605066,0.000624093,0.000721471,0.000330457
625.5999756,-3.67E-05,0.000895931,0.00111559,0.000546615,0.00105201,0.003651432,0.001743108,0.00114567,-1.96E-05,0.000812751,0.000496829,0.000637392,0.000374265
624.7999878,-5.54E-05,0.00093549,0.000962834,0.000832306,0.001130539,0.003642164,0.001885219,0.001165058,0.000233477,0.000619867,0.000632026,0.000857438,0.000351622
624,-2.42E-05,0.00112867,0.001403369,0.000913803,0.001415107,0.004095984,0.00199219,0.001476999,0.000240754,0.00092667,0.000822243,0.001058679,0.000499472
623.2000122,0.000245753,0.001046016,0.001130071,0.000776963,0.001118678,0.003821301,0.001784746,0.001156986,1.89E-05,0.000675942,0.000942417,0.000739026,0.000339757
622.4000244,-0.00014059,0.001244281,0.001311627,0.000530909,0.001185823,0.003813728,0.001840218,0.001145436,0.000139703,0.000733373,0.000646102,0.000770221,0.000206386
621.5999756,-0.000256196,0.001090209,0.001089975,0.000622719,0.001228913,0.003819891,0.001648385,0.001028346,7.68E-05,0.0005031,0.000707833,0.000751161,0.000129604
620.7999878,5.65E-05,0.001021677,0.001141102,0.000799343,0.001370622,0.003971617,0.001918967,0.001260143,0.000118729,0.000770376,0.000686832,0.000935153,0.000279503
620,-9.10E-05,0.001092648,0.001243918,0.000693236,0.001209963,0.003839921,0.001861353,0.001066568,3.97E-05,0.000620697,0.00070957,0.000834588,0.000198409
619.2000122,0.000140402,0.001093375,0.001260351,0.000882079,0.00111328,0.003986012,0.001881839,0.001273929,0.000128595,0.000654969,0.000752976,0.000809354,0.000420333
618.4000244,0.000186678,0.000915256,0.001294829,0.000787544,0.001318846,0.004013626,0.001727073,0.001292726,0.000140998,0.000470266,0.000773384,0.000714497,0.00033543
617.5999756,5.91E-05,0.00108655,0.001158855,0.000959721,0.001282393,0.004050361,0.001914521,0.001468324,0.000161947,0.00086745,0.000679494,0.000937151,0.00026808
616.7999878,9.12E-05,0.001111281,0.001228731,0.000678976,0.001202825,0.004234476,0.001885401,0.001269697,0.000151459,0.000673091,0.000720149,0.000936009,0.000328151
616,-4.58E-05,0.001097631,0.0011261,0.000842655,0.001161502,0.004077431,0.001870712,0.001364494,7.02E-05,0.000672391,0.000668035,0.000598119,0.000128957
615.2000122,-0.000207452,0.000934945,0.000889835,0.000404553,0.001077571,0.003957641,0.001709738,0.001058186,-0.000138054,0.000448447,0.000744756,0.000524067,3.86E-05
614.4000244,2.52E-05,0.001081333,0.00120851,0.000767835,0.001183201,0.00410398,0.001859143,0.001039192,0.000334472,0.000806631,0.000641928,0.000740089,0.000184658
613.5999756,0.000208277,0.001187744,0.001262817,0.000629485,0.001138299,0.004162363,0.001828598,0.001267439,0.000103737,0.000805801,0.000578159,0.000717219,0.000126031
612.7999878,-0.000165432,0.000960239,0.001068462,0.000520387,0.000925114,0.004066849,0.001638329,0.001108816,-0.000126253,0.000428417,0.000352866,0.00068162,9.06E-05
612,3.19E-05,0.000924232,0.000994045,0.000705214,0.001137001,0.004245141,0.001736481,0.001064985,8.10E-05,0.000728109,0.00069308,0.000631637,0.000178469
611.2000122,0.000140402,0.001319209,0.001341539,0.000951652,0.001254769,0.004196471,0.001945982,0.001284911,0.000130148,0.000757592,0.000753469,0.000930795,0.000220527
610.4000244,-4.31E-05,0.001008341,0.001248954,0.000522253,0.001096333,0.004139756,0.001761016,0.000980424,-0.000182095,0.000493123,0.000616368,0.0007613,0.000221692
609.5999756,-7.72E-05,0.001437495,0.001239998,0.000798669,0.001344396,0.004147231,0.0018567,0.001039815,-0.000120457,0.000604236,0.000671535,0.00081148,5.88E-05
608.7999878,0.000210323,0.001175881,0.001216505,0.000684239,0.001119093,0.004475262,0.0019445,0.001285093,-5.89E-05,0.000798591,0.000611754,0.000728732,0.000323436
608,-1.64E-05,0.001141802,0.001097683,0.000512301,0.001014464,0.004333791,0.001833719,0.001098669,4.08E-05,0.000694065,0.000777767,0.000729743,0.000265853
607.2000122,-0.000235809,0.001007251,0.000900418,0.000302402,0.000916813,0.00391057,0.001604421,0.000820272,-0.000394064,0.000362943,0.000463762,0.000563022,-4.16E-05
606.4000244,-4.75E-05,0.001027386,0.000953365,0.000573442,0.001071524,0.004014802,0.001697082,0.001038491,-3.58E-05,0.000487033,0.000439404,0.000554935,-8.80E-06
605.5999756,-9.90E-05,0.001189171,0.00103312,0.000593842,0.000941587,0.004167746,0.00168149,0.001004916,-4.30E-06,0.000323851,0.000503567,0.00036157,8.84E-05
604.7999878,-5.28E-05,0.001298178,0.001079595,0.000437642,0.001152625,0.004235077,0.001644695,0.001029021,-9.14E-05,0.000665753,0.000695725,0.000539643,0.000149932
604,-0.000218837,0.001137987,0.001186082,0.000451608,0.000869007,0.004098467,0.001859793,0.001050142,-0.000102755,0.000401444,0.000495507,0.000628474,-0.000233015
603.2000122,-0.000239431,0.001046821,0.001059043,0.000639855,0.001008133,0.004330157,0.001620452,0.00113765,-0.000141314,0.000320897,0.0005814,0.000493978,6.55E-05
602.4000244,-0.000168795,0.000986495,0.000856116,0.000468348,0.000909082,0.004407946,0.001652958,0.000981903,-0.000206469,0.000385898,0.000470396,0.000415565,-0.000172832
601.5999756,-0.000299811,0.001237636,0.00099171,0.000518313,0.000961718,0.004323804,0.001853528,0.001027983,-7.85E-05,0.000491775,0.000576475,0.000622823,5.16E-05
600.7999878,0.000138408,0.001136612,0.001135963,0.00059423,0.001103107,0.004385484,0.001763017,0.000904387,-3.53E-05,0.000647036,0.000464928,0.000394526,-0.000141263
600,-0.000262508,0.001138792,0.001220866,0.000335327,0.000922831,0.004345845,0.001685622,0.001049442,-0.000110881,0.00034284,0.00044272,0.000644521,7.77E-05
599.2000122,-0.000114763,0.001280731,0.001030214,0.000507066,0.000918369,0.004471287,0.001968709,0.001083436,-8.76E-05,0.00058508,0.000657043,0.000668372,2.90E-05
598.4000244,-0.000122682,0.001121092,0.001103314,0.000458994,0.000962004,0.004448324,0.001677254,0.001045108,-4.14E-06,0.00042865,0.00069754,0.000618079,2.58E-05
597.5999756,-0.000247244,0.001055539,0.000852666,0.000547937,0.000955803,0.004504817,0.00174394,0.000697954,-0.00029262,0.000373618,0.000432822,0.00059843,8.97E-05
596.7999878,-0.000130394,0.001411082,0.001204356,0.000846727,0.001103548,0.00445039,0.001983271,0.00108629,8.28E-06,0.000679002,0.00062697,0.000706537,0.000306184
596,-0.000262922,0.001094569,0.001046068,0.000514633,0.000985068,0.004498383,0.001615957,0.000956789,-0.000164448,0.000520361,0.000396961,0.0004066,-0.000112486
595.2000122,2.39E-05,0.00147274,0.001433365,0.000677939,0.001178192,0.004931394,0.001800134,0.001047547,6.39E-05,0.000568517,0.000617379,0.000768483,0.000231689
594.4000244,-0.00015829,0.001168847,0.001043915,0.000655176,0.001196465,0.00464896,0.001934489,0.001135158,-0.000122889,0.000516681,0.000592286,0.000789592,0.000296962
593.5999756,-0.000137847,0.001334684,0.001179386,0.000648435,0.00113778,0.004776086,0.001888599,0.001335074,-0.000146024,0.000547419,0.000742708,0.000825433,9.73E-05
592.7999878,-9.73E-05,0.001510274,0.001296958,0.000886152,0.001306928,0.004947888,0.00211516,0.001364338,3.54E-05,0.000864208,0.001018538,0.000795427,0.00024565
592,-0.000362046,0.001280004,0.001202643,0.000721264,0.000965376,0.004765486,0.001847523,0.000919848,-0.000293086,0.000665391,0.000563204,0.000575853,0.000253731
591.2000122,-4.21E-05,0.001514482,0.001327803,0.000912688,0.001361793,0.005207618,0.002199604,0.001428015,7.24E-05,0.001046535,0.001025907,0.00110142,0.000383281
590.4000244,-2.33E-05,0.001476428,0.001415003,0.001043448,0.001261831,0.005132069,0.002144814,0.00139241,1.30E-05,0.000855441,0.000893441,0.00081327,0.000436424
589.5999756,-2.27E-05,0.001408147,0.001563164,0.00080676,0.001455363,0.005107317,0.002282841,0.001341513,0.000264868,0.000952923,0.000922182,0.001058628,0.000383411
588.7999878,-4.72E-05,0.001197166,0.001328946,0.000873779,0.001346421,0.005193786,0.002161178,0.001261675,-4.51E-05,0.000889731,0.00096753,0.000800718,0.000208095
588,-0.000159998,0.001353458,0.001139181,0.000804737,0.001033847,0.005040532,0.001903314,0.000971006,-0.000185252,0.000728602,0.000839776,0.00062106,9.56E-05
587.2000122,5.51E-05,0.001526691,0.001542667,0.001085148,0.001540043,0.00538617,0.002296165,0.001512949,0.000259299,0.00112758,0.000968256,0.00100022,0.000376467
586.4000244,-0.000328524,0.001663846,0.001437806,0.001031511,0.00128003,0.005208457,0.002224737,0.001378984,0.000203097,0.000734799,0.000903609,0.000974016,0.000396858
585.5999756,-8.74E-05,0.001602732,0.001530821,0.000902935,0.001378802,0.005509658,0.002283388,0.001372881,0.000223661,0.001044096,0.001075054,0.000731506,0.000724298
584.7999878,-9.88E-05,0.001578778,0.001535679,0.000972615,0.001248461,0.005450964,0.002317635,0.00138249,5.03E-05,0.000919536,0.000967556,0.000936658,0.000351052
584,2.78E-05,0.001575972,0.001296361,0.000967348,0.001545992,0.005503891,0.002410474,0.00135203,5.25E-05,0.000936165,0.001031434,0.000958268,0.000256399
583.2000122,-3.99E-05,0.001570594,0.001421003,0.001084993,0.001567217,0.005663629,0.00230392,0.001366701,0.000144002,0.001139129,0.001114551,0.000999883,0.000457776
582.4000244,1.89E-05,0.001777312,0.001478272,0.00107565,0.001652828,0.005725499,0.002509972,0.00159447,0.000310406,0.001068566,0.000992722,0.000914167,0.000445856
581.5999756,4.44E-05,0.001618062,0.001683855,0.000907085,0.001509364,0.005464987,0.002220366,0.001309109,-4.94E-05,0.000755647,0.001059146,0.0008868,0.000467752
580.7999878,-0.000114918,0.00155867,0.001342188,0.000693754,0.001150783,0.005303882,0.002031382,0.001333386,-0.000180595,0.000768743,0.000868617,0.00062723,0.000116787
580,-8.43E-05,0.00160928,0.001287118,0.000882883,0.001346655,0.005449024,0.002354539,0.001263544,-2.80E-05,0.000842992,0.001032264,0.00079273,0.000269634
579.2000122,-0.00010643,0.001490246,0.00148913,0.000728006,0.001260195,0.005441055,0.002141381,0.001364572,-0.000109794,0.000737288,0.000735058,0.000602888,-5.07E-05
578.4000244,2.40E-05,0.001749684,0.001297295,0.000842006,0.001267075,0.005521167,0.002308214,0.001426041,-0.00010643,0.000562763,0.00086579,0.000681594,0.000120801
577.5999756,-0.000511154,0.00135956,0.001184421,0.00050082,0.001102198,0.005339887,0.001923439,0.001173078,-0.000389409,0.000572457,0.000606595,0.000429712,-0.000109173
576.7999878,0.000363151,0.002197756,0.001845079,0.00110225,0.001536225,0.005872882,0.002459622,0.001664625,0.000252513,0.001071369,0.001274448,0.001038543,0.000524715
576,-3.25E-05,0.001443416,0.001212248,0.000595215,0.001123349,0.00552295,0.002180065,0.001180839,-0.000300536,0.000792419,0.000865816,0.000617197,0.000100216
575.2000122,-4.59E-05,0.001533523,0.001323701,0.000779816,0.001253601,0.005368007,0.002139482,0.001131499,-0.00023198,0.000642291,0.000734721,0.000622201,8.03E-05
574.4000244,-0.000232446,0.001355821,0.001132563,0.000545967,0.001060055,0.005135815,0.002123822,0.000773851,-0.000450493,0.000484441,0.000630885,0.000234176,-8.28E-06
573.5999756,-9.46E-05,0.001477623,0.001354315,0.000372918,0.000895464,0.005324321,0.001807724,0.000966907,-0.000491193,0.000469566,0.000486463,0.000470162,-0.000188305
572.7999878,-7.43E-05,0.001738196,0.001358132,0.000563126,0.001046976,0.005576515,0.002238502,0.000950459,-0.000334318,0.000644054,0.000629407,0.000503515,-0.000193739
572,-0.000319988,0.001420977,0.001307473,0.000606595,0.00111123,0.005591199,0.002031408,0.00102121,-0.00026199,0.000584251,0.000718438,0.000540291,-0.000100064
571.2000122,-0.000288067,0.001587559,0.001102458,0.000310069,0.001158102,0.00570832,0.001893279,0.000789074,-0.000614047,0.000394008,0.000663005,0.000158814,-0.00022784
570.4000244,-0.000196378,0.001803513,0.001183461,0.000410642,0.000999571,0.00560604,0.001828234,0.000887423,-0.000421219,0.000311105,0.000362555,0.000214596,-0.000400944
569.5999756,-0.000130239,0.001818798,0.001370544,0.000769884,0.001101004,0.005804484,0.002055751,0.001109127,-0.000197517,0.000422457,0.000631922,0.000519117,-8.86E-05
568.7999878,-5.59E-06,0.001804007,0.001542251,0.000657017,0.001322481,0.006232155,0.002177333,0.001442611,-0.000164811,0.000904102,0.00080121,0.000720253,-0.000124131
568,3.37E-07,0.00173266,0.001353951,0.000665209,0.001027023,0.005831716,0.002133863,0.001161788,-0.000258679,0.000569891,0.000484597,0.000575593,-1.04E-05
567.2000122,-0.000376374,0.001596497,0.001090235,0.0005363,0.000842836,0.005826888,0.00198933,0.000971369,-0.000650855,0.000678665,0.000692095,0.000400744,-0.000409271
566.4000244,-1.85E-05,0.001937323,0.001353743,0.000918032,0.001251654,0.006040656,0.002220522,0.001282315,-7.09E-05,0.000601929,0.000783757,0.000572561,8.83E-05
565.5999756,-2.76E-05,0.001804137,0.001248747,0.000506029,0.001166174,0.006011285,0.002127854,0.00130833,-0.000134741,0.000807642,0.000823358,0.000654372,-7.87E-06
564.7999878,5.57E-05,0.00194515,0.001300255,0.000599389,0.001093011,0.006132378,0.002192553,0.001072848,-0.000191928,0.000472987,0.000597885,0.000564189,-9.94E-05
564,9.97E-06,0.001982803,0.001575453,0.000740037,0.001311498,0.006321186,0.002335123,0.001530509,-0.000310262,0.000767394,0.000934063,0.000622097,0.00010353
563.2000122,-6.08E-05,0.002100619,0.001434819,0.000890665,0.001239998,0.006242502,0.002148144,0.001108764,-0.000161136,0.000657276,0.000773073,0.00051173,-2.40E-05
562.4000244,0.000121293,0.001887143,0.001338995,0.000749061,0.00120825,0.006299176,0.002474018,0.001279355,-0.000450338,0.00090405,0.000946749,0.000575049,-0.000129255
561.5999756,3.12E-05,0.002167838,0.001473441,0.000726294,0.001142789,0.006313727,0.002271808,0.001263856,-0.000200156,0.000789411,0.000940315,0.000712396,-0.000190065
560.7999878,-4.90E-05,0.001753764,0.001189924,0.000577537,0.001159529,0.006103211,0.002252787,0.001146708,-0.000379064,0.000707107,0.000731376,0.000572405,-0.000234619
560,-0.000238862,0.001953029,0.001509364,0.000728835,0.001217673,0.006030708,0.002167213,0.001277408,-0.000471386,0.000643328,0.000910483,0.000516888,-0.000194153
559.2000122,-0.000143022,0.001936855,0.001632612,0.000856297,0.001246073,0.006575353,0.002435177,0.001320741,-0.000279634,0.000722016,0.0009887,0.000621241,3.05E-05
558.4000244,-0.000253246,0.001991514,0.001455779,0.000972563,0.001386177,0.006594328,0.002334369,0.001338683,-0.000169624,0.000727591,0.000827378,0.000827093,-9.20E-05
557.5999756,9.42E-05,0.002142733,0.001528042,0.001133108,0.001525496,0.006609072,0.002607853,0.001628065,-1.05E-05,0.001182345,0.001321676,0.00084849,0.000116347
556.7999878,0.000125358,0.00204683,0.001541862,0.00084696,0.001405732,0.006552305,0.002393477,0.001386827,-9.30E-05,0.001084889,0.000923946,0.000677368,-8.13E-05
556,-0.000292672,0.002101919,0.001457961,0.000501675,0.001043473,0.006424658,0.002352613,0.001055591,-0.000454061,0.000658754,0.000529147,0.000528421,-0.000247813
555.2000122,-0.000148146,0.002212561,0.001283587,0.000643277,0.001157635,0.006639588,0.002447204,0.001391163,-0.000242018,0.000583732,0.0009674,0.000909575,-0.000132982
554.4000244,1.22E-05,0.002382623,0.001648229,0.001064388,0.001515988,0.006977452,0.002521585,0.00146635,-8.15E-05,0.00101244,0.000990283,0.001037402,0.000283026
553.5999756,-6.39E-05,0.002239594,0.001701916,0.000992047,0.001495649,0.006803452,0.002568818,0.001499442,-0.000277668,0.001098357,0.001084266,0.000909938,0.000247126
552.7999878,-9.15E-05,0.00199942,0.001405992,0.000827508,0.001489104,0.006806897,0.002430049,0.001177153,-0.000243881,0.00082437,0.001013971,0.000584717,6.01E-05
552,-0.000243312,0.002229967,0.001410121,0.000685872,0.001542563,0.006744608,0.002426196,0.001403629,-0.000330852,0.000896502,0.000931443,0.000688465,5.69E-07
551.2000122,3.65E-05,0.002116226,0.001411056,0.00092252,0.001337567,0.006919164,0.002680151,0.001373271,-0.000298621,0.000782227,0.000950874,0.000765631,0.000208743
550.4000244,-0.000223597,0.002302281,0.001372959,0.000556387,0.001511105,0.007121866,0.002518434,0.001374959,-0.000426805,0.000887942,0.000788814,0.00068105,-0.000129255
549.5999756,4.68E-05,0.002351442,0.001385788,0.000825563,0.00156067,0.006837137,0.002587931,0.001651165,-0.000139917,0.001017526,0.001010624,0.000912532,-2.79E-05
548.7999878,3.78E-05,0.002192553,0.001582259,0.000908693,0.001326401,0.007147891,0.00265585,0.00152773,-0.000126098,0.000983589,0.001031486,0.000759537,-2.30E-05
548,7.64E-05,0.002448245,0.001752309,0.001012259,0.001425158,0.007215106,0.002608738,0.001632794,-0.000148508,0.00100515,0.000954091,0.000671198,8.88E-05
547.2000122,-9.50E-05,0.002440462,0.001617464,0.001154131,0.001475908,0.007402279,0.002632932,0.001587118,-0.000117299,0.000979775,0.001155922,0.000972251,3.00E-05
546.4000244,-0.000272856,0.002438796,0.001708335,0.000924361,0.001395318,0.007150444,0.002698618,0.001407005,-0.000105084,0.001045964,0.00093038,0.000683617,6.18E-05
545.5999756,0.000114069,0.002405633,0.001818278,0.000846701,0.001435599,0.007379003,0.002829421,0.001727462,2.95E-05,0.001148836,0.001321494,0.000804789,0.000144416
544.7999878,-4.81E-05,0.002731725,0.001814743,0.001055851,0.00163625,0.007607946,0.002706484,0.001624168,-0.00015063,0.000915256,0.001194389,0.00075168,-5.73E-05
544,2.09E-05,0.002613842,0.001639108,0.001063117,0.001466766,0.007438723,0.002847973,0.001498688,-0.000327282,0.000790941,0.001032108,0.000770117,8.10E-05
543.2000122,-0.000182716,0.002447907,0.001484662,0.001009275,0.001304202,0.007612003,0.002490888,0.00139937,-0.000175161,0.000815604,0.001061586,0.000717789,1.25E-05
542.4000244,-0.000185925,0.002604389,0.001672291,0.000921819,0.001592626,0.007746904,0.002550564,0.001542719,-0.000117558,0.001024999,0.001247215,0.000920133,7.55E-05
541.5999756,-2.47E-05,0.002664445,0.001583377,0.001064829,0.001469675,0.00781068,0.002815013,0.001711635,-0.000136708,0.001178737,0.001158855,0.000953053,8.19E-05
540.7999878,-0.000211747,0.00265197,0.002071201,0.001037142,0.001497468,0.007917407,0.002773693,0.001825479,-0.000115281,0.001083072,0.001280238,0.000919043,4.66E-07
540,-0.00012646,0.002472274,0.001964418,0.001239894,0.001594886,0.007961145,0.002793206,0.001676059,-2.02E-06,0.00122572,0.001358106,0.001208458,-1.76E-06
539.2000122,7.50E-05,0.002594103,0.001812949,0.00102051,0.001620894,0.007883691,0.002895502,0.001782615,-4.49E-05,0.001063791,0.001516092,0.001142218,0.000314447
538.4000244,-0.000283152,0.00277708,0.001679307,0.000986391,0.001601433,0.008077429,0.002795733,0.001816094,-0.000214749,0.001139337,0.00109924,0.000811247,-3.29E-05
537.5999756,0.000169068,0.002937955,0.001961974,0.001090987,0.00184014,0.008279722,0.003100454,0.00185592,-3.28E-05,0.001316509,0.001568074,0.001135677,0.000421706
536.7999878,-0.000152493,0.002739957,0.001916757,0.00101846,0.001569451,0.008140357,0.002868402,0.001558826,2.60E-05,0.001254042,0.001351225,0.000930561,-0.000179094
536,0.000209105,0.002877913,0.002114171,0.001147902,0.001750333,0.008348458,0.00304052,0.001998068,-0.000147939,0.001376361,0.0013109,0.001281328,0.000190019
535.2000122,-0.000216663,0.002819468,0.001827168,0.001083721,0.001621881,0.008329592,0.002729251,0.001753842,-0.000293034,0.001202539,0.001352965,0.001121169,-7.87E-05
534.4000244,6.76E-05,0.002896701,0.001856388,0.001109387,0.001672811,0.008473162,0.003066953,0.001919669,-0.000178266,0.001262506,0.001470168,0.001091999,0.000159254
533.5999756,-1.11E-05,0.002878981,0.001886311,0.001078713,0.001995571,0.00841008,0.002784609,0.001668393,4.84E-06,0.001257028,0.001453623,0.001174168,-7.03E-05
532.7999878,5.05E-05,0.00304151,0.002099812,0.001248227,0.001815471,0.008618602,0.002995477,0.002027689,-0.000160619,0.001434586,0.001275539,0.001101653,0.000141309
532,-0.000354545,0.00279787,0.001822593,0.00083407,0.001443598,0.008272572,0.002779893,0.00160398,-0.000276012,0.000959902,0.001071005,0.000753651,-3.33E-05
531.2000122,-0.000395409,0.002928781,0.001716885,0.000897176,0.001426119,0.008317005,0.002634598,0.001663638,-0.00031616,0.001228965,0.001287767,0.001016255,-4.31E-05
530.4000244,-8.19E-05,0.002804305,0.001795351,0.001185589,0.001609514,0.008635025,0.002956381,0.001793688,-0.000112331,0.001134406,0.001288935,0.000976299,-6.78E-06
529.5999756,-3.55E-05,0.003236307,0.00212005,0.001267672,0.001932253,0.008973178,0.003124257,0.001920787,0.000114612,0.001311653,0.001637237,0.001185226,0.000249017
528.7999878,-0.000179197,0.00308601,0.001897101,0.001078998,0.001771906,0.008782289,0.002919164,0.001851994,2.10E-05,0.001337774,0.00132744,0.001020951,-2.22E-05
528,-0.000190375,0.003223919,0.001973155,0.001021755,0.00179192,0.008709365,0.002992844,0.001820721,-0.000150682,0.001403862,0.001382697,0.001042228,4.58E-05
527.2000122,-4.35E-05,0.003142248,0.002014997,0.001254302,0.001686453,0.008888384,0.003097299,0.001930563,-0.000207866,0.001346629,0.001464376,0.001003982,8.61E-05
526.4000244,-0.000158859,0.003115471,0.002027116,0.00103037,0.001695757,0.008862359,0.003085541,0.001785162,-0.000124804,0.00118969,0.001553422,0.001123557,0.00013903
525.5999756,-0.000251125,0.002967901,0.001970711,0.000984367,0.001585533,0.008938191,0.002967484,0.001752855,-7.57E-05,0.001121066,0.001353666,0.000967581,-3.31E-05
524.7999878,0.000187973,0.003262961,0.002023112,0.001186939,0.001615672,0.009240774,0.0033241,0.002068418,-5.28E-05,0.001367195,0.001529107,0.00132744,0.000207603
