Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,Sample 25 Rack 1 Tube 25,,Sample 26 Rack 1 Tube 26,,Sample 27 Rack 1 Tube 27,,Sample 28 Rack 1 Tube 28,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
884.7999878,0.674780488,884.7999878,0.007997581735,884.7999878,0.005150274374,884.7999878,0.001489648945,884.7999878,0.002239776542,884.7999878,0.007331980858,884.7999878,-0.004532404244,884.7999878,0.01108947583,884.7999878,0.0002872998302,884.7999878,0.006437768228,884.7999878,0.006406425964,884.7999878,0.003872175235,884.7999878,0.007972876541,884.7999878,-0.00309423171,884.7999878,0.004386765417,884.7999878,0.004922570195,884.7999878,0.006031312048,884.7999878,0.002398474375,884.7999878,0.007129312493,884.7999878,0.008101138286,884.7999878,0.006266268436,884.7999878,0.004127839115,884.7999878,0.006127180066,884.7999878,0.006157635245,884.7999878,0.004040902946,884.7999878,0.01443126705,884.7999878,0.00622067973,884.7999878,0.006154484581,884.7999878,0.00680134818,
884,0.6812132597,884,-0.002539172536,884,-0.0004991568858,884,0.005286849104,884,0.002124784049,884,-0.004452881403,884,0.0004043976078,884,-0.00764056202,884,-0.0002739424526,884,-0.009089538828,884,0.002239490161,884,-0.002419076161,884,0.0007190340548,884,-0.003324051388,884,0.005736804567,884,-0.002175692702,884,-0.00421248097,884,0.003717141692,884,-0.003130316036,884,-0.0002879635722,884,0.002206082223,884,-0.0009747028816,884,-0.005860162433,884,-0.0007431712002,884,0.003197815269,884,0.001297892537,884,0.0007025436498,884,0.005488292314,884,0.005467425566,
883.2000122,0.6791851521,883.2000122,0.009188235737,883.2000122,0.003271620022,883.2000122,0.002115523675,883.2000122,0.005399405491,883.2000122,0.003379898844,883.2000122,-0.002889131196,883.2000122,0.005233817268,883.2000122,-0.009074987844,883.2000122,0.00103836169,883.2000122,0.001914884546,883.2000122,0.001628766884,883.2000122,-0.0003307484731,883.2000122,-0.003203144064,883.2000122,0.004345426336,883.2000122,0.01204325259,883.2000122,0.01127391681,883.2000122,0.0002891648619,883.2000122,-0.003038608702,883.2000122,0.00155162951,883.2000122,0.01294434723,883.2000122,0.002657413017,883.2000122,0.004016160499,883.2000122,0.00429308461,883.2000122,0.004430592991,883.2000122,0.004499088973,883.2000122,0.003836316988,883.2000122,0.004953438882,883.2000122,-0.002303632675,
882.4000244,0.6834368706,882.4000244,0.003657879308,882.4000244,0.005278307013,882.4000244,0.0005690355902,882.4000244,0.004262890667,882.4000244,-0.003429618664,882.4000244,-0.005287199747,882.4000244,-0.001165942405,882.4000244,-0.002840014175,882.4000244,-0.004030375276,882.4000244,-0.0007677717949,882.4000244,-0.0001238725818,882.4000244,0.007160996553,882.4000244,-0.006814273074,882.4000244,-0.008977072313,882.4000244,-0.001968972618,882.4000244,-0.003493717173,882.4000244,0.006202692166,882.4000244,-0.001516132033,882.4000244,-0.002698237542,882.4000244,-0.002748553874,882.4000244,-0.01016592607,882.4000244,-0.004548286553,882.4000244,-0.01348408125,882.4000244,0.005404988304,882.4000244,-0.006810807623,882.4000244,-0.003537727986,882.4000244,0.006574117579,882.4000244,0.002326014685,
881.5999756,0.6830680966,881.5999756,0.004280483816,881.5999756,0.005070649553,881.5999756,-0.006890613586,881.5999756,-0.0009314130875,881.5999756,-8.888331649E-5,881.5999756,0.002083503641,881.5999756,-0.0003852711234,881.5999756,0.0005331638968,881.5999756,-0.0008556714165,881.5999756,-0.003800826846,881.5999756,0.006794958841,881.5999756,0.002945590764,881.5999756,-0.0003905988706,881.5999756,0.002542752773,881.5999756,-0.008086505346,881.5999756,0.003869694192,881.5999756,0.0006602832582,881.5999756,-0.005128773395,881.5999756,-0.004749840125,881.5999756,-0.000554692524,881.5999756,-0.005852960516,881.5999756,-0.004360837396,881.5999756,-0.0002595586702,881.5999756,-0.006705498323,881.5999756,-0.001257633208,881.5999756,0.002775099594,881.5999756,0.005115698557,881.5999756,0.001505545923,
880.7999878,0.6778101921,880.7999878,0.005595682655,880.7999878,0.000104384766,880.7999878,0.006672156043,880.7999878,0.008451675996,880.7999878,0.006244655233,880.7999878,0.006735432893,880.7999878,0.005860759877,880.7999878,0.002543559996,880.7999878,0.002764392411,880.7999878,0.004187034909,880.7999878,0.002940195845,880.7999878,-0.0006933455006,880.7999878,0.00557945203,880.7999878,0.002688355511,880.7999878,0.009202830493,880.7999878,0.009365707636,880.7999878,0.009657181799,880.7999878,0.0001987979631,880.7999878,0.007781583816,880.7999878,0.005926936399,880.7999878,0.00053334533,880.7999878,-0.0001167300288,880.7999878,0.005369186867,880.7999878,0.0128293382,880.7999878,0.005334489048,880.7999878,0.005674223881,880.7999878,0.00384759903,880.7999878,0.007207999937,
880,0.6836874485,880,-0.0003190050193,880,0.00207848358,880,-0.003304116428,880,-6.17077676E-5,880,-0.003402548609,880,-0.002454187023,880,-0.001181896776,880,-0.004785633646,880,0.004065176472,880,0.004169027321,880,-0.007712484803,880,-0.004848201293,880,0.005964200944,880,0.0004930450814,880,0.0002232202824,880,0.0008237215225,880,0.001476220204,880,-0.001141725807,880,-0.008665939793,880,-0.001010292326,880,-0.00114869664,880,-0.0007291647489,880,0.001364623778,880,0.002693695016,880,0.005990996957,880,0.004519543145,880,0.0009680484654,880,0.0001985389827,
879.2000122,0.6859971881,879.2000122,-0.005614816677,879.2000122,-0.005942033138,879.2000122,-0.004710458685,879.2000122,0.002852611011,879.2000122,-0.007069996092,879.2000122,-0.005401392933,879.2000122,0.0006105353241,879.2000122,-0.006701062899,879.2000122,-0.004408963025,879.2000122,-0.006912728306,879.2000122,-0.001856708783,879.2000122,-0.004681829363,879.2000122,-0.007004079875,879.2000122,0.00164786505,879.2000122,-0.002781940624,879.2000122,-0.005573878065,879.2000122,-0.003266350832,879.2000122,-0.00627915794,879.2000122,-0.001835778588,879.2000122,-0.005598257761,879.2000122,0.003100714181,879.2000122,-0.009052069858,879.2000122,0.001449753297,879.2000122,-0.001125873299,879.2000122,-0.000560018234,879.2000122,0.001647942932,879.2000122,-0.003972204402,879.2000122,-0.002344262786,
878.4000244,0.6776329279,878.4000244,0.005720306188,878.4000244,0.008283257484,878.4000244,0.008324102499,878.4000244,0.008203662932,878.4000244,0.006782916375,878.4000244,0.01129373536,878.4000244,0.004817911424,878.4000244,0.01009706501,878.4000244,0.004088327754,878.4000244,0.005041396245,878.4000244,0.007041036617,878.4000244,0.01210244652,878.4000244,0.0008966830792,878.4000244,0.005500089377,878.4000244,0.007459657732,878.4000244,0.009273802862,878.4000244,0.00704764016,878.4000244,0.01002463419,878.4000244,0.008396382444,878.4000244,0.004065881949,878.4000244,0.004682634957,878.4000244,0.005536871497,878.4000244,0.006382362917,878.4000244,0.003991758917,878.4000244,0.007821960375,878.4000244,0.01009528991,878.4000244,0.006032099482,878.4000244,0.007640349679,
877.5999756,0.686329782,877.5999756,-0.005739499349,877.5999756,-0.004845180549,877.5999756,0.001049752929,877.5999756,-0.004713480361,877.5999756,-0.004197355825,877.5999756,-0.003052386455,877.5999756,-0.00436724443,877.5999756,-0.006801225711,877.5999756,-0.008687304333,877.5999756,-0.004974537529,877.5999756,-0.003831618233,877.5999756,-0.006467923522,877.5999756,-0.003753198544,877.5999756,0.0002589627693,877.5999756,-0.00441403687,877.5999756,-0.001338053145,877.5999756,0.002752825851,877.5999756,-0.008926407434,877.5999756,-0.002836259315,877.5999756,-0.005520514213,877.5999756,-0.0002703206846,877.5999756,-0.001908050617,877.5999756,-0.001169092022,877.5999756,-0.005052122753,877.5999756,-0.006014033686,877.5999756,-0.002895148238,877.5999756,-0.003159150714,877.5999756,0.0001705961477,
