wavelength (nm),DOMBlank1,DOMSTD23,DOM12446,DOM12471,DOM12478,DOM12479,DOM12523,DOM12528,DOM12529,DOMBlank2,DOM12628,DOM13290,DOM13292,DOM13294,DOM13314,DOM13317,DOM13398,DOM12274,DOM12703,DOMBlank3,DOM12705,DOM12722,DOM12723,DOM13001,DOM13008,DOM13049,DOM13053,DOM13064,DOM13068,DOMBlank4,DOM13072,DOM13450,DOM13457,DOM13618,DOM13619,DOMBlank5
515.2000122,-0.00464864,0.00702141,-0.00271146,-0.005928142,-0.006334112,0.000576993,0.009894638,-0.006513776,-0.006832467,-0.011845175,-0.004146284,-0.012984863,-0.013409995,-0.015352015,-0.014134497,-0.016265275,-0.01448896,0.003844335,0.017811593,-0.011366412,-0.005082314,-0.00401786,0.017727401,0.006171078,0.004283935,0.007769329,0.021879246,0.003943875,-0.00315103,-0.018960483,-0.006450734,-0.004772474,0.008863523,-0.011251709,-0.016747089,-0.016622089
514.4000244,-0.001914803,0.010089964,-0.000734798,-0.002176363,-0.004143053,0.003720692,0.012733179,-0.002857862,-0.00532566,-0.009496365,-0.002085381,-0.010005779,-0.011661808,-0.013435947,-0.011683278,-0.012350736,-0.012013056,0.007495711,0.019679073,-0.009047912,-0.002263566,-0.001185821,0.019983869,0.009089417,0.007703003,0.010834672,0.023805654,0.006853415,-0.000869054,-0.017481716,-0.004961486,-0.003502704,0.011207451,-0.008305929,-0.014874353,-0.013571351
513.5999756,-0.002663661,0.01009627,-0.001115649,-0.002758894,-0.004664159,0.002606759,0.012934906,-0.003093049,-0.004863355,-0.009855542,-0.002917776,-0.010406086,-0.010761786,-0.013764799,-0.012381079,-0.012219481,-0.012370612,0.006220128,0.019151354,-0.011375591,-0.003142138,-0.000930948,0.020094607,0.008760815,0.006468298,0.009864264,0.02539484,0.006533779,-0.001420161,-0.016503382,-0.004789884,-0.003527406,0.010445055,-0.008784473,-0.016098632,-0.014313669
512.7999878,-0.003408148,0.008528254,-0.001613216,-0.003648326,-0.005513306,0.001383477,0.012424291,-0.003831362,-0.005629075,-0.009988425,-0.003250216,-0.011657373,-0.012043824,-0.015349316,-0.012999435,-0.013719404,-0.013348399,0.004676015,0.018776156,-0.012452321,-0.005100786,-0.002706367,0.019462034,0.008143205,0.00511947,0.00998196,0.023370245,0.006062154,-0.003489814,-0.017431686,-0.005652174,-0.004200432,0.01091459,-0.010257911,-0.015736694,-0.015487223
512,-0.003835416,0.00823962,-0.002352038,-0.003845987,-0.005386053,0.000732595,0.011592383,-0.004498025,-0.006306457,-0.011374129,-0.003889397,-0.012283553,-0.012578175,-0.016026288,-0.013508974,-0.014814364,-0.013788823,0.004371678,0.019013621,-0.01179948,-0.005924823,-0.003140853,0.018933307,0.007647489,0.004824847,0.009896572,0.023443872,0.006673812,-0.003329497,-0.0179135,-0.005885956,-0.004079512,0.010990223,-0.010939526,-0.016431058,-0.015182221
511.1999817,-0.002980305,0.009491524,-0.001539502,-0.001996338,-0.005290933,0.00187781,0.01312891,-0.004370371,-0.004543112,-0.010090513,-0.002457327,-0.011984603,-0.011642051,-0.015506507,-0.012643703,-0.014212368,-0.013308684,0.006312781,0.020323519,-0.011112501,-0.005514738,-0.001735702,0.020052316,0.008606614,0.006053072,0.010412918,0.024928227,0.006528181,-0.00086089,-0.01688759,-0.004331468,-0.002581685,0.010970152,-0.010573413,-0.015326228,-0.013871068
510.3999939,-0.002715319,0.010363181,-0.001784892,-0.001836655,-0.004254215,0.002653506,0.01311493,-0.003869796,-0.005030272,-0.01073416,-0.002080074,-0.011064659,-0.011267398,-0.014165317,-0.012375041,-0.013340415,-0.012747181,0.006728755,0.020736005,-0.011365403,-0.003713573,-0.000843322,0.021100102,0.009731113,0.006518774,0.011090538,0.025146673,0.006885894,-0.000894629,-0.016262084,-0.004226427,-0.002643696,0.011953227,-0.009545647,-0.014579533,-0.014179347
509.6000061,-0.001680214,0.011286961,-0.000211437,-0.001751274,-0.00240363,0.003944371,0.014602729,-0.001577057,-0.003319427,-0.008617268,-0.000378909,-0.009571982,-0.009569551,-0.012830829,-0.010901359,-0.011455118,-0.011119112,0.008800621,0.022363741,-0.009159043,-0.002285299,0.000792549,0.02229888,0.011679301,0.009047918,0.013191613,0.02585132,0.008924662,-8.75E-05,-0.014963795,-0.002101765,-0.00192805,0.014203113,-0.007660604,-0.013794491,-0.013311597
508.7999878,-0.002132162,0.011473691,-0.000159014,-0.001390127,-0.003569924,0.004014149,0.014657801,-0.001648186,-0.003088577,-0.008537322,-0.001581958,-0.010124453,-0.010277731,-0.013196703,-0.010375101,-0.010898683,-0.010992683,0.00706361,0.022194035,-0.009582516,-0.001473722,0.000138046,0.02197255,0.010485334,0.00892482,0.012901012,0.027482079,0.009360471,-0.000340267,-0.015514899,-0.0028862,-0.001709196,0.013704362,-0.007899307,-0.01336336,-0.014404879
508,-0.001943976,0.010907318,-0.001372735,-0.002292509,-0.00393106,0.002426483,0.013379913,-0.002597947,-0.004075409,-0.009597911,-0.001701151,-0.011012621,-0.010805571,-0.013503353,-0.01180608,-0.012410614,-0.011614076,0.007078502,0.020908291,-0.010766988,-0.002252441,-0.001036014,0.021425804,0.010520075,0.008067408,0.011865456,0.027057353,0.007620854,-0.000933118,-0.015962416,-0.003017838,-0.002399615,0.013048049,-0.008004175,-0.014727543,-0.015591274
507.1999817,0.000386624,0.012964857,0.001211054,0.00111777,-0.000891994,0.005201829,0.016484637,0.000591509,-0.001534963,-0.007251087,0.000814307,-0.008978493,-0.0078777,-0.010676627,-0.009036199,-0.010060618,-0.009042538,0.010215566,0.023682812,-0.008289726,0.000633529,0.001649892,0.024843797,0.012394192,0.011249529,0.01456418,0.029945582,0.010047708,0.002733002,-0.013768761,-0.001317821,3.38E-05,0.015428037,-0.006491386,-0.012198088,-0.012305094
506.3999939,-0.001255362,0.012182918,0.001152418,-0.000735367,-0.001581339,0.005577852,0.015596567,-0.000826684,-0.002087905,-0.007623724,0.000310173,-0.008580063,-0.009458019,-0.01206734,-0.010681173,-0.012119604,-0.010682385,0.009542405,0.023275958,-0.009726923,-0.000846009,0.00090584,0.024366632,0.012193115,0.010443066,0.014122158,0.028741276,0.010257521,0.002433121,-0.015145674,-0.002078992,-0.000222666,0.015261397,-0.006530963,-0.013212272,-0.01309067
505.6000061,-0.001338311,0.011930717,-0.000521496,-0.001971704,-0.003958815,0.003954271,0.015303976,-0.000295414,-0.002671328,-0.008315274,-0.000371719,-0.009490236,-0.010343354,-0.012074138,-0.010221655,-0.012066081,-0.011235263,0.008771327,0.022774924,-0.010268579,-0.002273557,0.001033925,0.024061646,0.011338399,0.009005604,0.0135328,0.027217615,0.009465304,0.000808731,-0.014972248,-0.00255379,-0.000342543,0.01488547,-0.007406603,-0.013440213,-0.0134366
504.7999878,-0.002487802,0.012511297,0.001235818,-0.000720068,-0.003608331,0.004729738,0.016208725,-0.001194443,-0.002757505,-0.008268037,-0.000437615,-0.008733786,-0.009175668,-0.012097602,-0.01094195,-0.011252718,-0.010409322,0.009119261,0.023357216,-0.010048072,-0.002163123,0.00138049,0.024970559,0.012091906,0.00938052,0.013331489,0.028205309,0.009872579,0.001782459,-0.014800254,-0.001228621,-0.000442425,0.015576577,-0.006871402,-0.014616428,-0.013382738
504,-0.0033782,0.010858611,-0.000556089,-0.001866916,-0.004517443,0.003752259,0.014923405,-0.001548221,-0.003891706,-0.009623939,-0.000403116,-0.010598928,-0.010834911,-0.012759497,-0.012362058,-0.013279963,-0.011661909,0.008121129,0.023010274,-0.010966585,-0.002455217,-0.000329248,0.023795454,0.010660498,0.00804871,0.01051806,0.028353753,0.009419537,-6.51E-05,-0.01554587,-0.003351332,-0.001330569,0.015007778,-0.007533571,-0.014765226,-0.014127532
503.1999817,-0.001848203,0.012227646,0.001443754,-0.000842702,-0.003048736,0.005232822,0.016304931,-0.001511386,-0.002130823,-0.008036143,0.000227675,-0.009329738,-0.009855442,-0.01065925,-0.010902368,-0.012125696,-0.010832083,0.008947968,0.023501415,-0.009078739,-0.000343009,0.000940134,0.02564908,0.011735466,0.010262424,0.011765706,0.028984338,0.010881252,0.002094272,-0.01541233,-0.001990875,0.000902364,0.016519001,-0.006777882,-0.013391723,-0.013108755
502.3999939,-0.001831345,0.012735685,0.000908693,-0.000758521,-0.002769286,0.005341879,0.016937818,-0.000983226,-0.002164978,-0.008103173,0.000165495,-0.008977833,-0.008995328,-0.011796809,-0.010439749,-0.011271534,-0.010451323,0.010030223,0.022703974,-0.007865651,-0.000352217,0.000526088,0.026481804,0.012173547,0.011381844,0.014030685,0.02936985,0.011460641,0.001626922,-0.015029314,-0.000318126,0.00085251,0.016531853,-0.006400283,-0.012873401,-0.013475699
501.6000061,-0.002843563,0.010953188,-0.000427478,-0.002450995,-0.003585123,0.004336432,0.01597558,-0.001802113,-0.003177345,-0.008813391,-0.000145817,-0.010205574,-0.010088439,-0.013265201,-0.010945332,-0.012148603,-0.011571986,0.009775986,0.022145355,-0.008953338,-0.001772672,0.000466845,0.026019959,0.012386281,0.010964125,0.012983473,0.029645605,0.010241671,0.000419581,-0.016206825,-0.00185109,-0.000191048,0.015261826,-0.00688139,-0.013538884,-0.014368818
500.7999878,-0.002012417,0.010884622,-0.001156339,-0.001667681,-0.003361915,0.005057345,0.01657523,-0.001134755,-0.002641637,-0.007625403,-0.00019643,-0.009295077,-0.009626876,-0.014479697,-0.010895956,-0.011228856,-0.011379122,0.009268302,0.023847383,-0.009783872,-0.001097885,0.000539773,0.027104219,0.013292332,0.010742906,0.013682643,0.030844228,0.011417932,0.001199554,-0.016254602,-0.002469425,0.001360936,0.016795592,-0.007226494,-0.012544578,-0.01353231
500,-0.001846553,0.012301804,0.001027905,-9.61E-05,-0.001936863,0.005937092,0.018258819,0.000483586,-0.002035039,-0.007688224,0.001189016,-0.008533109,-0.008870461,-0.011823663,-0.00973315,-0.011933833,-0.009814445,0.010021429,0.024954876,-0.008759156,-0.001080223,0.001995207,0.027580734,0.013507698,0.011680152,0.015483322,0.031186808,0.011630801,0.002243653,-0.014836079,-0.002016436,0.001760444,0.018355155,-0.00732455,-0.012112605,-0.012748186
499.1999817,-0.003807755,0.012303002,-0.000994642,-0.001048409,-0.002999637,0.004410875,0.016827103,-0.000369908,-0.002733223,-0.011031549,2.66E-05,-0.00981728,-0.009249416,-0.012808612,-0.011236625,-0.012835554,-0.011848148,0.010503951,0.02445831,-0.010112972,-0.002001801,0.001503364,0.026543684,0.012383218,0.010232475,0.013988605,0.030159324,0.010800782,0.002028287,-0.016557358,-0.001966499,0.000629355,0.017290097,-0.007203071,-0.014145322,-0.014422508
498.3999939,-0.002414597,0.010428483,0.000432433,-0.000902172,-0.002269591,0.00463886,0.015977219,-0.000396237,-0.002415369,-0.011495758,3.94E-05,-0.00801124,-0.009672801,-0.012266593,-0.010416196,-0.011560593,-0.011186677,0.010874377,0.024943251,-0.009715532,-0.001788141,0.002305117,0.027813626,0.013576251,0.011096194,0.014132454,0.031464528,0.010809327,0.00261827,-0.016683174,-0.000744205,0.000611443,0.016845454,-0.007556925,-0.013779043,-0.014231357
497.6000061,-0.002017158,0.012997448,0.001084785,-0.000840222,-0.001530887,0.005573002,0.016918331,-0.000374564,-0.002647092,-0.010479625,-0.000150268,-0.00834788,-0.0092893,-0.012742756,-0.010082875,-0.012192652,-0.010154192,0.011742594,0.024717566,-0.008751088,0.000133981,0.002696716,0.027468126,0.013385733,0.011649387,0.014732294,0.032004505,0.011516937,0.003535334,-0.015542673,-0.000417547,0.000889187,0.017969582,-0.007205312,-0.013159285,-0.013117746
496.7999878,-0.003049662,0.013388108,0.000875854,-0.000375288,-0.002325004,0.006490553,0.017871119,-0.000145765,-0.00240533,-0.009067028,0.001038751,-0.008491886,-0.009187936,-0.012574102,-0.010917919,-0.012248977,-0.009688294,0.01126839,0.024904843,-0.008766767,-0.000871017,0.002333432,0.027963758,0.014245587,0.012278344,0.014230073,0.032806717,0.012196203,0.003699884,-0.015502211,-6.38E-05,0.001224915,0.018057976,-0.007114665,-0.012800317,-0.013026265
496,-0.002135047,0.013601999,0.000213638,-0.000582458,-0.001573498,0.006226798,0.017127344,0.000498798,-0.001623481,-0.008954251,0.00102518,-0.008932037,-0.008665889,-0.01172314,-0.010328895,-0.012011042,-0.009936865,0.011772941,0.025236731,-0.008556054,-0.000247192,0.002635901,0.029753707,0.013754457,0.013090199,0.016260318,0.032600209,0.013088971,0.004444977,-0.015051468,-0.001165013,0.00248792,0.019561103,-0.006770899,-0.012362209,-0.013673554
495.1999817,-0.001683514,0.013165731,-0.000252004,-0.000671791,-0.002639322,0.007308946,0.018659916,-0.000276012,-0.000805187,-0.008246346,0.001138532,-0.008883193,-0.00822628,-0.011675466,-0.009526401,-0.010116462,-0.010186357,0.012503117,0.02596906,-0.008990004,-0.000826684,0.004164454,0.030430974,0.014222504,0.013072191,0.016739281,0.032449469,0.013697576,0.004134869,-0.015064371,-0.00111885,0.002352821,0.02011524,-0.005919971,-0.01243094,-0.012803836
494.3999939,-0.001314827,0.0126174,0.00271086,0.001015476,-0.002077755,0.007699921,0.019931234,0.000818509,-0.000831179,-0.006241701,0.002334525,-0.007132796,-0.006869924,-0.010681627,-0.008769101,-0.010004818,-0.0096848,0.012514574,0.027375564,-0.008172327,0.000683798,0.005203322,0.031780664,0.015436943,0.014054187,0.018041246,0.034735072,0.014717967,0.004486509,-0.014395364,0.000953832,0.003958164,0.020686483,-0.00517441,-0.011685899,-0.01094503
493.6000061,-0.001776694,0.012548758,0.001841102,-0.000584061,-0.001991803,0.007482833,0.018549625,0.000427251,-0.001981084,-0.007420752,0.001652568,-0.007982827,-0.008656906,-0.010846828,-0.009460299,-0.012266694,-0.009719936,0.011957937,0.027374625,-0.008404554,0.000399138,0.004982268,0.030569766,0.015941313,0.014101033,0.017080089,0.033531439,0.013763756,0.003030092,-0.014780989,0.000669254,0.003713669,0.019885354,-0.006062589,-0.012079576,-0.013466414
492.7999878,-0.001872019,0.013643694,0.000995809,0.000210038,-0.002762701,0.006350998,0.019120488,0.001575582,-0.001898669,-0.00793774,0.001115641,-0.00752777,-0.008346864,-0.011021707,-0.009778355,-0.012961749,-0.010794714,0.01251865,0.027807197,-0.007950143,0.000778363,0.003480402,0.029878056,0.016029052,0.014223199,0.017751751,0.03265496,0.013626038,0.003759439,-0.014849988,0.000946334,0.00311521,0.01975874,-0.006290282,-0.012627159,-0.013477456
492,-0.001850677,0.014197763,0.002058976,-8.01E-05,-0.001381148,0.008725079,0.019845683,0.001324843,-0.000690296,-0.00803411,0.001570153,-0.007306682,-0.008061706,-0.010484932,-0.009138106,-0.010924331,-0.008557221,0.012865734,0.028502494,-0.007978862,0.001314821,0.004852359,0.032563183,0.015477232,0.014330177,0.017651962,0.033477612,0.014191719,0.003815347,-0.013125632,0.000379654,0.002583296,0.0209285,-0.004432332,-0.011969292,-0.012757386
491.1999817,-0.002551474,0.014270759,0.001231587,-0.000271045,-0.002273402,0.007497397,0.019126141,0.001012882,-0.000305502,-0.009319857,0.00105842,-0.007537286,-0.008482595,-0.010110544,-0.009950478,-0.010625907,-0.010031378,0.013517498,0.028627122,-0.008340059,0.000866205,0.004432816,0.031434026,0.015404408,0.014812558,0.018049207,0.034800161,0.014191558,0.004901102,-0.014438434,5.77E-05,0.003701816,0.02012801,-0.005829412,-0.011625972,-0.013223571
490.3999939,-0.00093069,0.01538499,0.001853684,0.001171858,-0.000961479,0.009170099,0.020730466,0.002083972,0.000176319,-0.007123425,0.002895815,-0.007191105,-0.007183059,-0.009155393,-0.009255498,-0.010972391,-0.009710115,0.014634882,0.029314486,-0.007001583,0.002678614,0.00550237,0.032423195,0.016249221,0.015453949,0.01847253,0.036070604,0.015782233,0.005496524,-0.014106383,0.000659843,0.004737013,0.020771058,-0.004430282,-0.010841929,-0.01121599
489.6000061,0.000131961,0.016842172,0.003256649,0.002056245,0.000622123,0.009116326,0.021978432,0.003052641,0.00129257,-0.005953574,0.003973629,-0.005504565,-0.006793377,-0.009498543,-0.00780555,-0.008112472,-0.007550107,0.015157433,0.030846313,-0.005290371,0.003202587,0.007177681,0.034839734,0.01744795,0.017400123,0.01992175,0.038382206,0.016556835,0.007110893,-0.01344458,0.002632775,0.006093025,0.023055941,-0.003384004,-0.009622774,-0.010114084
488.7999878,-0.000450958,0.016579317,0.00353035,0.001714936,-0.000723996,0.009100175,0.021575756,0.004177495,0.001002062,-0.00695349,0.002924455,-0.006380694,-0.007163555,-0.010720521,-0.008103783,-0.009159499,-0.007960665,0.014969569,0.031764761,-0.005795902,0.003199432,0.007369156,0.034476776,0.01801545,0.016320949,0.02000905,0.037597895,0.016656857,0.007638321,-0.014296536,0.003172286,0.00446038,0.022437032,-0.00425119,-0.01102413,-0.010759058
488,-0.003069917,0.01314105,0.001330426,-0.000249159,-0.001688517,0.009057143,0.020691125,0.002642151,-0.000951457,-0.008019778,0.00308661,-0.007891478,-0.008448374,-0.010585185,-0.010007701,-0.009660902,-0.009257879,0.014113547,0.030293616,-0.007093528,0.001308849,0.006653992,0.033437211,0.018080132,0.016204694,0.018969297,0.03658618,0.015013137,0.005998687,-0.015358712,0.001457415,0.002994043,0.021628182,-0.00601577,-0.012155198,-0.011784817
487.1999817,-0.003245848,0.014976267,0.001884361,0.00072129,-0.002322069,0.008840353,0.020819124,0.002068392,-0.001794431,-0.00670718,0.001923543,-0.008752661,-0.007811449,-0.010156317,-0.009248149,-0.009598721,-0.009494136,0.013579643,0.029952988,-0.00651398,0.001179879,0.005379932,0.033447165,0.017086983,0.01609352,0.019711252,0.036957897,0.014258535,0.006250853,-0.014885009,0.001079206,0.003657357,0.022675009,-0.006318346,-0.011642958,-0.012465251
486.3999939,-0.002789039,0.015963603,0.001509676,-3.77E-05,-0.002069975,0.00853678,0.020519007,0.000973626,-0.001785666,-0.007424823,0.001285664,-0.007610396,-0.00815805,-0.010901611,-0.009917434,-0.010726886,-0.009401989,0.013121867,0.02983333,-0.007805753,0.001295063,0.005448788,0.032927394,0.016234145,0.016165465,0.018400848,0.03757314,0.015284992,0.005551685,-0.016130608,0.000374757,0.004490981,0.022914235,-0.006208987,-0.012899284,-0.01333665
485.6000061,-0.001476147,0.01561645,0.003100271,-0.000264836,-0.001428624,0.008572448,0.021837624,0.002714481,-0.000550918,-0.007470982,0.002321903,-0.006584662,-0.007832602,-0.009158991,-0.008286577,-0.008714504,-0.008145703,0.014152939,0.030841948,-0.007357332,0.001114967,0.007634132,0.034133494,0.017982237,0.016814159,0.019609658,0.038561188,0.015664592,0.007017123,-0.014441788,0.001547889,0.006310943,0.023382675,-0.005029452,-0.011850163,-0.011826384
484.7999878,-0.002043077,0.015055236,0.002297258,0.000195613,-0.002168893,0.008872188,0.022385325,0.003749909,-0.000128065,-0.006271248,0.003411206,-0.007942213,-0.007026953,-0.009905492,-0.009164415,-0.010229594,-0.007555551,0.015742157,0.031806342,-0.007478768,0.001691573,0.007849451,0.034850113,0.018595472,0.016453529,0.019580789,0.039108284,0.016265236,0.007696258,-0.014623286,0.002544523,0.003872776,0.024576906,-0.003856712,-0.011435553,-0.01180603
484,-0.002545143,0.014019135,0.00200873,-8.33E-05,-0.002990794,0.007974327,0.021838058,0.003405336,-0.001562717,-0.006586344,0.002967327,-0.008876954,-0.008055659,-0.01072921,-0.009774508,-0.011198988,-0.008679794,0.014697188,0.030287925,-0.008184165,0.000595475,0.006877662,0.035470828,0.018132731,0.017598314,0.019232765,0.038811054,0.016128873,0.006536091,-0.01606271,0.003344342,0.0054836,0.023652388,-0.00502848,-0.011630558,-0.012643251
483.1999817,-0.002068738,0.015508752,0.003236046,0.001072459,-0.001084251,0.009088518,0.021683171,0.00315758,0.000400848,-0.005863789,0.003880141,-0.007008206,-0.006880473,-0.009440239,-0.009184641,-0.011275369,-0.00907448,0.016281711,0.031101679,-0.006848011,0.002728183,0.007953182,0.036518402,0.019990131,0.018293187,0.021160895,0.039485879,0.017034912,0.007893524,-0.015178971,0.003192339,0.005196537,0.026112866,-0.00501671,-0.011042654,-0.012567261
482.3999939,-0.001309149,0.014546594,0.002095052,0.001322844,-0.001211016,0.009114185,0.022582535,0.002054581,0.000603692,-0.006830837,0.003447081,-0.006501995,-0.006325949,-0.009823758,-0.008854331,-0.011645125,-0.00932766,0.016745172,0.031547695,-0.006544376,0.00212879,0.007665589,0.036641296,0.020200059,0.018380918,0.021161467,0.039456736,0.018095784,0.008127723,-0.014290725,0.001935009,0.005645297,0.025430271,-0.004293381,-0.010230707,-0.012508814
481.6000061,-0.001975879,0.015061802,0.001766448,0.001106273,-0.001855781,0.010261072,0.022441503,0.003179223,-0.00036577,-0.008281193,0.003547913,-0.006299722,-0.006803162,-0.009430259,-0.009244348,-0.011154788,-0.010180795,0.016399896,0.032536928,-0.006564774,0.001913819,0.007313474,0.036733434,0.019088162,0.017355774,0.021678872,0.04130834,0.018061377,0.008317533,-0.013888869,0.00220296,0.005634912,0.025173334,-0.004437456,-0.010132596,-0.0135025
480.7999878,0.000427458,0.018046508,0.003692209,0.002435307,0.000402118,0.011766797,0.024790514,0.005790396,0.001542849,-0.005559209,0.005662186,-0.004307837,-0.005165559,-0.0072102,-0.006336919,-0.007664572,-0.007060827,0.018919788,0.035736069,-0.005970119,0.005112948,0.010398946,0.039113097,0.021800196,0.020552089,0.023544045,0.043886848,0.019570662,0.009183239,-0.011862053,0.004728691,0.007499161,0.027061129,-0.002241985,-0.008839315,-0.01111346
480,-0.001020003,0.018586827,0.003718238,0.002316099,-0.000225822,0.012418111,0.024937714,0.005392251,0.000883947,-0.005599842,0.005233163,-0.004704415,-0.005069419,-0.008442586,-0.007114308,-0.008271643,-0.007137328,0.018956319,0.034649637,-0.00704687,0.00430498,0.009335794,0.038430706,0.021806456,0.020814154,0.022861326,0.043963604,0.020309739,0.008738337,-0.012209062,0.005814794,0.00733722,0.026301682,-0.002029216,-0.008348794,-0.010122481
479.1999817,-0.000169727,0.017629908,0.003373768,0.003316013,0.000709259,0.011898232,0.025511879,0.005468369,0.001770918,-0.007284333,0.005656128,-0.005438002,-0.005484321,-0.008356056,-0.007264986,-0.008214596,-0.006688726,0.019620571,0.0346599,-0.0060317,0.004492995,0.008950002,0.03814844,0.022575499,0.021539902,0.022914017,0.043294948,0.019818399,0.007995394,-0.0133004,0.005777909,0.007699157,0.027564101,-0.002669064,-0.008988381,-0.011423299
478.3999939,-0.002200676,0.015635582,0.00296016,0.001305188,6.60E-05,0.010461787,0.024164971,0.003079832,0.000938448,-0.007674948,0.004700795,-0.00711604,-0.006636366,-0.009461363,-0.00831182,-0.010924482,-0.008229684,0.017881557,0.03405543,-0.006904524,0.003556448,0.008434388,0.037151068,0.02121656,0.021548634,0.022766193,0.042058147,0.019986335,0.007520231,-0.014053104,0.003113411,0.006278402,0.027249062,-0.003567511,-0.010718551,-0.012541861
477.6000061,-0.000819501,0.016692607,0.003395787,0.002958335,8.23E-05,0.009792401,0.025423108,0.005076306,0.001087328,-0.006656097,0.005236385,-0.007083646,-0.006188164,-0.009028593,-0.00858184,-0.010404166,-0.007042744,0.019714449,0.035360564,-0.006185255,0.004035703,0.008803977,0.037926748,0.021176659,0.021005463,0.023651512,0.04392359,0.020199353,0.008665789,-0.01327198,0.004054411,0.007328585,0.028047804,-0.003518984,-0.010127791,-0.01174879
476.7999878,-0.001698315,0.017633278,0.001691521,0.001197711,-0.000628832,0.009958095,0.02591468,0.003890119,0.000849294,-0.007820449,0.003413058,-0.008024353,-0.007285045,-0.009070627,-0.009478129,-0.010708299,-0.007344912,0.019201161,0.035352141,-0.006925008,0.003868336,0.008460571,0.038452368,0.021780355,0.020498924,0.023641864,0.042909682,0.019787025,0.008239805,-0.013204688,0.002957189,0.007170839,0.027823893,-0.003643141,-0.011205749,-0.012108276
476,-0.001579069,0.016936796,0.002547596,0.001043992,0.000256243,0.011480921,0.025654461,0.00429847,0.000733892,-0.007270128,0.004952025,-0.007050997,-0.007337175,-0.008689233,-0.008432837,-0.009844358,-0.007132948,0.018950179,0.035307579,-0.006138347,0.004952994,0.009040147,0.038118511,0.022639418,0.02011581,0.02454661,0.043543864,0.019967606,0.008268826,-0.014408936,0.004277504,0.007205026,0.027759979,-0.00452477,-0.010054749,-0.011673098
475.1999817,-0.001255,0.01683278,0.00274798,0.002078119,0.00044412,0.011809939,0.024987448,0.005772059,0.001391812,-0.007116447,0.005898806,-0.007564659,-0.007063323,-0.008363064,-0.008313547,-0.009649561,-0.007450321,0.019896816,0.035674773,-0.006259103,0.005230333,0.008862492,0.039743371,0.022630528,0.020082651,0.024380706,0.0433462,0.019880151,0.009030368,-0.013102927,0.00438368,0.008007945,0.029343372,-0.003896632,-0.010112972,-0.011876611
474.3999939,-0.002811518,0.015481014,0.002860194,0.001019887,-0.000156013,0.011610302,0.023707662,0.005292587,9.66E-06,-0.007260862,0.005947064,-0.006756474,-0.007741831,-0.008308467,-0.008961503,-0.010188582,-0.008482748,0.019166557,0.036058649,-0.008032128,0.004050388,0.009085822,0.038221646,0.02239522,0.019808888,0.024177698,0.04352143,0.02015987,0.009079795,-0.015162773,0.004389302,0.007257114,0.028497575,-0.003573416,-0.009987363,-0.01185374
473.6000061,-0.002825046,0.01692681,0.003531654,0.002315293,-0.000249107,0.013684272,0.026318898,0.005103362,0.001399344,-0.006833742,0.005818887,-0.006097866,-0.006344623,-0.008243958,-0.008703797,-0.008692988,-0.008913018,0.020792104,0.037040122,-0.008077969,0.003524582,0.011013349,0.040790509,0.024075244,0.020910844,0.026377127,0.045074679,0.021456318,0.010295795,-0.014140761,0.005538209,0.007932144,0.029709382,-0.002618018,-0.009154835,-0.010970775
472.7999878,-0.002382418,0.016404815,0.003247052,0.001774167,-0.00177324,0.012644609,0.025271794,0.004461976,-0.001097368,-0.00618306,0.005150144,-0.006281097,-0.006786343,-0.009068904,-0.010405278,-0.010072961,-0.009763625,0.020732746,0.035349246,-0.008218711,0.002875776,0.009894426,0.038843296,0.022188315,0.020391773,0.024456255,0.043944728,0.020889821,0.008772067,-0.014572875,0.003574717,0.007627809,0.029986519,-0.003800416,-0.009505279,-0.011668561
472,-0.003075057,0.017593302,0.003778762,0.001344473,-0.0017126,0.01287168,0.024992548,0.004313608,0.000238786,-0.007337887,0.005047263,-0.00728642,-0.007637103,-0.009309722,-0.010119597,-0.00987781,-0.007955022,0.021010462,0.036501229,-0.006445378,0.002724015,0.010137153,0.039395653,0.023497453,0.021113308,0.024108216,0.044683125,0.021199899,0.009198415,-0.014604663,0.003975144,0.007785352,0.030953685,-0.003210441,-0.010015442,-0.013190475
471.1999817,-0.003221799,0.01772476,0.0026577,0.000493563,-0.00043989,0.012846429,0.02529218,0.003325352,-0.000292103,-0.006038593,0.005048624,-0.007074529,-0.006672259,-0.009204662,-0.010268529,-0.009768332,-0.00714125,0.021468556,0.037434969,-0.006567885,0.003754139,0.010246229,0.04064003,0.023500459,0.021709623,0.024532996,0.044365745,0.021383571,0.009842047,-0.014045737,0.004135758,0.007852693,0.029858395,-0.003116232,-0.012008172,-0.013169683
470.3999939,-0.001291909,0.018843194,0.003618228,0.00265533,0.001048274,0.013335279,0.028080333,0.004864034,0.001282445,-0.004892536,0.005946933,-0.006125994,-0.005813832,-0.007808754,-0.008757075,-0.008068211,-0.006614339,0.022515189,0.038524523,-0.005793858,0.005998293,0.011971801,0.042735729,0.02487055,0.023096206,0.02653254,0.045465291,0.02180074,0.01089301,-0.012129623,0.006042179,0.008080646,0.03153567,-0.002109287,-0.010709965,-0.011745111
