wavelength (nm),DOMBlank1,DOMSTD13,DOM11196,DOM11311,DOM11312,DOM11313,DOM11315,DOM11316,DOM11317,DOMBlank2,DOM11528,DOM11529,DOM11530,DOM11531,DOM11532,DOM11533,DOM11534,DOM11535,DOM11536,DOMBlank3,DOM11537,DOM11548,DOM11549,DOM11550,DOM11551,DOM11552,DOM13663,DOM12011,DOM12068,DOMBlank4,DOM12094,DOM12098,DOM12099,DOM12211,DOM12389,DOM12415,DOM12417,DOM12985,DOM13062,DOMBlank5,DOM11441,DOM11593,DOM11739,DOM11752,DOM11756,DOM11787,DOM11859,DOM11894,DOM11917,DOMBlank6,DOM11918,DOM11927,DOM11959,DOM11979,DOM11984,DOMBlank7
536.7999878,-0.000184424,0.007302233,0.000711515,0.001700772,0.001948868,-0.000633899,0.000232674,-0.000544248,0.000781112,-0.001985258,-0.000404254,0.000255725,-0.000203106,0.000451893,7.27E-05,-0.000711643,-0.000237103,0.000251529,-0.000488245,0.000173004,-0.000490521,0.000808757,-0.000118645,0.000260258,-0.00050288,0.000596823,0.000362866,-0.000127133,0.005535036,-0.000775007,0.004300144,-0.000217543,0.000636692,-0.000378443,0.001883503,-0.001517061,0.003261266,0.002101451,-7.26E-05,-0.001226091,-0.000116834,0.001037739,-0.00139054,-0.00092635,0.001457701,0.000388645,-0.000513584,-4.16E-05,-0.000641756,0.000485737,-0.000156634,-6.77E-05,-2.68E-05,0.00073817,0.001289221,-0.000364115
536,-0.000155133,0.008216273,0.00093479,0.002033202,0.002400062,-0.000431874,0.000785495,-0.000867865,0.000521968,-0.002058381,-0.000282738,0.000548171,-0.000490728,8.04E-05,0.000566547,-0.001018195,0.000328099,0.00031367,0.000135793,0.00059983,-0.000625214,0.001561761,-2.93E-05,0.00074862,3.25E-05,0.000550892,0.000454925,-4.24E-05,0.006457631,-0.000492641,0.004481853,-0.00023436,0.000983018,-0.000560587,0.001783031,-0.001343885,0.00373359,0.002056714,0.000220475,-0.000632348,-0.000599106,0.001631937,-0.001111569,-0.001190881,0.00162461,0.000549752,-0.000521186,6.03E-05,-0.000175523,0.000551644,-0.000169831,0.000236559,-0.000474903,0.000697462,0.001592314,-0.000148405
535.2000122,-8.05E-05,0.00805802,0.000756088,0.002188963,0.002491773,-0.000575064,0.000485426,-0.000851641,0.000363565,-0.002300594,-0.000944122,0.000513985,-0.000266492,-0.000150009,0.001023286,-0.000417185,-5.18E-07,0.000488329,-7.60E-05,0.000862911,-0.00055371,0.001577037,0.000291962,0.001281899,-0.000268148,0.001031771,0.000502012,5.66E-05,0.006291823,-0.000353252,0.005100245,-0.000258524,0.000662746,-7.87E-05,0.002575171,-0.000864249,0.003260666,0.00199219,0.000124348,-0.000380874,-0.000362821,0.001442741,-0.001245657,-0.001161863,0.00149435,0.00035784,-0.000641963,0.0004464,-0.000281238,0.000340793,-0.000435649,7.38E-06,0.000269039,0.000457024,0.001482012,-4.72E-05
534.4000244,0.000123131,0.008110975,0.000669383,0.00204644,0.002614545,-0.000800381,0.000487732,-0.001234867,0.000506547,-0.002139065,-0.000567722,0.000436527,-0.000218164,-0.000397013,0.000926515,-0.001050682,0.000139108,0.000685224,0.000132039,0.000656213,-0.000982709,0.001901495,-2.46E-05,0.001035274,-0.000559915,0.000938603,0.000228141,0.000230705,0.006371593,-0.000336387,0.004524722,-0.000324747,0.00041813,0.000184373,0.002245735,-0.001079603,0.003171191,0.002123978,0.00029248,-0.000761932,-0.000607171,0.00153955,-0.001353898,-0.000998929,0.001507079,0.000571965,-0.000601587,1.65E-05,5.77E-05,0.000646362,-0.000149336,0.00010832,0.000134162,0.000355923,0.000994252,2.40E-05
533.5999756,5.02E-05,0.0078766,0.001055072,0.002317453,0.002604623,-0.00080498,0.000464824,-0.001170899,0.000707522,-0.002180793,-0.000827045,0.00055027,4.96E-05,-7.55E-05,0.000581348,-0.000767513,-1.54E-05,0.000477237,-5.58E-05,0.000830517,-0.000769167,0.0019484,-6.94E-05,0.000877125,-0.000158549,0.001018771,1.58E-05,7.59E-05,0.006145296,-0.000438546,0.004545727,0.000115596,0.000827249,0.000600996,0.002441737,-0.000981005,0.003041145,0.00206977,0.000225189,-0.000783431,-0.000417702,0.001369947,-0.00155601,-0.00126166,0.001974872,0.001018045,-0.0004718,3.83E-05,-0.000212472,0.000454174,-0.000638034,-0.000349941,0.000160264,0.000377141,0.000943688,-2.91E-05
532.7999878,-1.87E-05,0.008024767,0.001056733,0.002147416,0.002831375,-0.00086771,0.000714808,-0.001422896,0.001230315,-0.002379843,-0.000734178,0.000443394,8.55E-05,-9.12E-05,0.000837389,-0.000554899,2.59E-08,0.00074263,0.000169431,0.001152625,-0.00056705,0.002294578,-0.000310572,0.000774577,-0.000385168,0.001346213,-3.06E-05,-0.000155857,0.00609187,-0.00023524,0.004158991,0.000575645,0.000602318,0.000592805,0.002384965,-0.001224904,0.003154373,0.002100645,0.000445804,-0.000811801,-0.000168951,0.001724266,-0.001759576,-0.001048616,0.00216469,0.001077052,-0.00035708,-0.000471748,-0.000160463,0.000318255,-0.000267113,-0.00038553,-4.64E-05,6.57E-05,0.001273046,-8.02E-05
532,0.000287818,0.008470707,0.001224967,0.00288031,0.003255345,-0.000460423,0.000708714,-0.001471709,0.000713356,-0.002148081,-0.000356045,0.000577356,-0.000100374,-0.000101668,0.000757151,-0.000492641,0.000357296,0.000884362,0.0005786,0.000905503,-0.000427271,0.002464854,9.72E-05,0.000965973,-0.000370425,0.001793818,0.00030766,-5.22E-05,0.006493469,-0.000210868,0.004633994,0.000126523,0.000665987,0.000726553,0.002283726,-0.000789374,0.003050451,0.001862445,0.000720486,-0.000970312,-0.000293913,0.001476688,-0.001803041,-0.000529459,0.002183317,0.001028528,-0.00062144,9.19E-05,-0.000325679,0.000420929,6.94E-05,-0.00019405,0.00039336,4.70E-05,0.001141439,-1.73E-05
531.2000122,0.00047988,0.008172378,0.000577382,0.002416539,0.003385743,-0.000978319,0.000202035,-0.001226401,0.000772373,-0.002525327,-0.000323609,0.000344264,-0.000474438,-0.000358218,0.000412456,-0.000462336,0.000469774,0.000623782,-1.67E-05,0.000458942,-0.000584681,0.002461834,-0.000249469,0.000926592,-0.000955331,0.001567711,0.000150993,0.000334757,0.006464567,-0.000855206,0.004331386,0.000384888,0.000595812,0.000561286,0.002485994,-0.001211067,0.003060905,0.001638173,0.000291159,-0.000656903,-0.000432856,0.001118081,-0.00220387,-0.000855878,0.001967252,0.001301034,-0.00058768,-0.000257023,-0.000636483,-9.76E-05,-0.000189289,-0.000467301,-0.000113262,-0.00015653,0.000836222,-0.000709679
530.4000244,0.000209701,0.008324209,0.001395007,0.002934671,0.003193773,-0.000596107,0.000808809,-0.000789012,0.000921845,-0.002197688,-0.000461198,0.00045819,-0.000435442,-0.000351958,0.000729639,-0.00019317,0.000317348,9.83E-05,-6.84E-05,0.000712656,-0.000619475,0.002573427,-0.000243726,0.001204356,-3.64E-05,0.001625467,0.000387323,0.000167256,0.006775843,-0.000716553,0.004715423,0.000235445,0.001370181,0.000933778,0.002398813,-0.000877992,0.003565452,0.00198015,0.000372814,-0.000954815,5.49E-05,0.001919227,-0.001899752,-0.000706785,0.002155533,0.001123843,-0.000367374,-0.000158807,-0.000367011,-0.000318695,-0.000408651,-0.000465129,-6.19E-05,0.000183078,0.000843692,-0.000661245
529.5999756,-7.41E-05,0.007487257,0.001186498,0.00234798,0.002547596,-0.001223045,0.000400511,-0.001703472,0.000342321,-0.002761209,-0.000871017,-0.000287446,-0.000433322,-0.000448114,0.000850565,-0.000627954,-0.000476713,-2.30E-05,-0.000306537,0.000450935,-0.001091429,0.002202596,-0.000868227,0.000704307,-0.000816607,0.001080581,-1.65E-05,-7.56E-05,0.006106361,-0.000992782,0.004648908,4.50E-05,0.00093274,0.000528965,0.002542466,-0.000968659,0.003506184,0.001691937,0.00032354,-0.001000478,-0.000351544,0.001463649,-0.002015457,-0.000569687,0.001748384,0.00101667,-0.000855258,-0.000420599,-0.000799761,-0.000648167,-0.000432856,-0.001021707,-0.000333335,-0.00053613,0.000336752,-0.000802241
528.7999878,-0.000159894,0.007631129,0.000974664,0.002159123,0.002340667,-0.000837535,-7.68E-05,-0.002425923,0.000246427,-0.002900857,-0.000903722,-0.000355838,-0.000531062,-0.00033437,0.000798228,-0.000787307,-0.000261111,-0.000104204,-9.02E-05,0.000745093,-0.001023308,0.001890887,-0.000741982,0.000504085,-0.000527339,0.001333931,-0.000421426,-0.000465749,0.006390217,-0.001112757,0.004793936,-1.45E-05,0.00074543,0.000449691,0.001921957,-0.000845854,0.003388952,0.001708205,0.00020131,-0.000643669,-0.000199535,0.001165162,-0.00219671,-0.001099847,0.00216841,0.000845585,-0.00100771,-0.00062237,-0.00098209,-0.00087019,-0.000599209,-0.000871844,-0.000481988,-0.000660366,0.000544646,-0.000878716
528,0.000481176,0.008383055,0.000922468,0.002755092,0.00340651,-0.000918498,0.000332296,-0.001605118,0.001034002,-0.002182389,-0.000824978,-0.000199224,-0.00037384,-0.000183027,0.001341825,-0.000191617,-0.000137226,0.000535419,-0.000113573,0.000666661,-0.000464508,0.00231891,-0.000210143,0.000950666,-0.00063974,0.001475623,0.000339472,7.69E-05,0.006646921,-0.000938904,0.00518053,0.000300485,0.000852744,0.001014049,0.002956042,-0.000618183,0.003621987,0.001725929,0.000415928,-0.000361994,0.000120594,0.001518378,-0.002325776,-0.000347199,0.002735607,0.000535082,-0.000490883,-0.000372133,-0.000494554,-0.001046808,-0.000324799,-0.000896437,-0.000367787,-0.000227633,0.00068958,-0.000597813
527.2000122,0.000273053,0.008295923,0.00073314,0.003082934,0.003367507,-0.000655197,0.000175698,-0.00136551,0.001009898,-0.002224679,-0.001145805,-0.000152597,-0.000419047,-0.000196844,0.000930769,-0.000548281,-0.000500398,0.000394137,0.000157985,0.000761585,-0.000693862,0.002639729,-0.000685385,0.00085609,-0.00023436,0.001680685,-0.00021894,-0.000313832,0.007008152,-0.001045362,0.005435655,0.000247048,0.001279121,0.000811688,0.002740139,-0.00077356,0.003777874,0.001786072,0.000700781,-0.000857428,0.000179505,0.001613385,-0.002034008,-0.000637828,0.002399984,0.000590005,-0.000231514,-9.78E-05,-0.000545902,-0.000736297,-0.000374978,3.72E-05,-0.00037715,-0.000736814,5.20E-05,-0.000911833
526.4000244,0.000473635,0.009000636,0.001567607,0.003501461,0.004035468,-0.000506138,0.000829453,-0.001202342,0.001118989,-0.002395444,-0.000283204,0.000355145,-0.000231928,8.70E-05,0.001591509,-0.000205952,8.07E-05,0.000444586,0.000551022,0.001358807,8.97E-05,0.002186829,-0.00015948,0.001243632,0.000399293,0.002109905,0.00019323,0.000159461,0.006965536,-0.000649873,0.005789871,0.000538788,0.00185774,0.001209782,0.003342933,-0.000107931,0.004110383,0.001957683,0.001197114,-0.000628419,9.79E-05,0.001711168,-0.002038595,-0.001107335,0.002343165,0.001014879,-7.49E-05,-0.00037565,-0.000192031,-0.000272649,-0.000100995,-0.000538353,-0.000320971,-0.000160205,0.0012218,-0.000947428
525.5999756,0.000375198,0.008679363,0.001105831,0.003652345,0.003307275,-0.000679079,0.000693962,-0.001950367,0.000832254,-0.002623524,-0.00031916,0.000336182,-0.000458509,7.07E-05,0.001603798,-0.000582148,-9.02E-05,-3.65E-05,0.00085583,0.000817316,-0.000398978,0.002778565,-9.63E-05,0.001179957,-9.69E-05,0.001763277,3.36E-05,0.000679054,0.00711405,-0.000872206,0.005390547,0.000787362,0.001503572,0.001015087,0.003003374,-0.000202174,0.003849923,0.001840712,0.001077908,-0.000499054,0.000128698,0.001965718,-0.001837171,-0.000543317,0.00210413,0.000945582,1.99E-05,-8.34E-06,-0.000131429,-0.000591092,-0.000607378,-0.000739605,-0.000420443,-0.000460991,0.000784535,-0.000695775
524.7999878,-8.85E-06,0.00932286,0.001125945,0.003031005,0.003457205,-0.000998051,0.000402713,-0.001960726,0.000249224,-0.002431072,-0.000492331,9.41E-05,-0.000362408,-0.000557174,0.001142633,-0.000439166,4.64E-05,-0.000411547,0.000634048,0.000848594,-0.000905065,0.002121377,-0.000400116,0.001214246,-0.000393909,0.001954017,-0.00015653,0.000542391,0.007187734,-0.001264809,0.005209898,0.000720253,0.001399889,0.001009457,0.003033742,-0.000856446,0.00363154,0.001644669,0.000930302,-0.001072631,-0.000306071,0.001450065,-0.002062143,-0.000744101,0.002034919,0.001172793,-0.000358218,-0.000804618,-8.96E-05,-0.000566688,-0.000521858,-0.0007671,-0.00075051,-0.000922786,0.000366234,-0.001053213
524,-0.00016833,0.0089003,0.000659065,0.002845524,0.003279549,-0.001439305,0.00044456,-0.002323614,0.000739259,-0.003102713,-0.000714021,2.22E-05,-0.000961117,-0.001119832,0.000790396,-0.000413254,-0.000407254,-0.000445269,8.64E-05,0.000347529,-0.001219741,0.001981112,-0.000269131,0.000940082,-0.000950786,0.001538537,-0.000230065,0.000143121,0.007154417,-0.001609812,0.005289339,0.000267899,0.001237298,0.000741645,0.002575588,-0.001574169,0.003673021,0.001609514,0.000509061,-0.000964682,-0.000329352,0.00086924,-0.002125104,-0.001129178,0.00160042,0.000537207,-0.000941125,-0.000765963,-0.000594659,-0.000946601,-0.000921391,-0.001332995,-0.001049081,-0.001342182,8.59E-05,-0.001384915
523.2000122,0.000438911,0.009332778,0.001023546,0.003365446,0.00348763,-0.000924749,0.000767783,-0.001846141,0.000746027,-0.002666954,-0.00027803,-8.71E-05,-0.000809993,-0.000618751,0.002150902,-0.000180543,-0.000122682,-0.000251694,0.000918862,0.000407377,-0.000288377,0.002581603,0.000390562,0.001297607,-0.000422047,0.002131131,0.000190744,0.000772606,0.007289834,-0.001028938,0.00583754,0.000760704,0.001539056,0.0012414,0.00310937,-0.000869364,0.003912294,0.002073464,0.000427562,-0.000496571,-0.000338301,0.001270995,-0.001844233,-0.000491297,0.002182537,0.000846052,-0.000438546,-0.000955951,-0.000255885,-0.000786221,-0.000613375,-0.000962512,-0.000905272,-0.000529253,0.000549855,-0.001181174
522.4000244,0.000606543,0.009417976,0.001096177,0.003303389,0.003871601,-0.000888377,0.001017967,-0.001563336,0.000873727,-0.002775305,-2.12E-06,0.000178054,-0.000568446,-0.000496364,0.001974612,2.64E-05,1.69E-05,-5.91E-05,0.000896553,0.000476511,-0.000388995,0.002686897,0.000403309,0.001255548,-0.00031171,0.001982283,-0.000134483,0.000726579,0.00721229,-0.000745497,0.006449302,0.001467934,0.001637497,0.001364442,0.002868089,-0.00070084,0.004412837,0.002267072,0.001044304,-0.00071154,0.000126005,0.001754232,-0.00193609,-0.000653388,0.002371613,0.001265777,-0.000558674,-0.000253557,-0.000395978,-0.000946756,-4.34E-05,-0.000923147,-0.000576253,-0.000496726,0.000853626,-0.001088331
521.5999756,-4.89E-05,0.008547895,0.000795635,0.002926149,0.003058924,-0.000785239,0.000695958,-0.001726781,0.000580363,-0.003032799,-0.000453182,4.77E-05,-0.000777488,-0.000617562,0.00158639,-0.000351907,-0.000498743,-0.000190531,0.000543013,0.000813763,-0.000752319,0.002046674,7.73E-05,0.000884466,-0.000600553,0.001370466,0.00011847,0.000253472,0.006897571,-0.001210448,0.006069058,0.001198568,0.00091344,0.000619816,0.002555824,-0.001262589,0.00355389,0.002097393,0.000893467,-0.001043193,-0.000176092,0.001555552,-0.002261196,-0.000777643,0.001968787,0.001135262,-0.000405289,-0.000647236,-0.000212524,-0.001362672,-0.000230479,-0.001132483,-0.0012232,-0.000960962,0.000593271,-0.0014617
520.7999878,-5.65E-05,0.008946752,0.000570072,0.00255999,0.003315648,-0.001014631,0.000495144,-0.001961499,0.000362581,-0.002876891,-0.000481419,-3.98E-05,-0.000152493,-0.000514153,0.001237402,-0.000455354,-0.000741982,-0.00043027,0.000486281,0.001028294,-0.00041284,0.00215738,0.000466275,0.00087492,-0.000642997,0.001430664,-7.49E-05,-0.00017366,0.007330638,-0.000987875,0.00591085,0.000882468,0.001250642,0.000877411,0.002485082,-0.001172397,0.003727898,0.001800186,0.000485763,-0.001032915,-0.000106948,0.001440585,-0.002389729,-0.000933893,0.00215803,0.001042747,-0.000442321,-0.000688228,-0.000534113,-0.001453547,-0.000671222,-0.000615288,-0.001060598,-0.000948668,0.000452438,-0.001310594
520,0.000127481,0.009488481,0.000705473,0.00256262,0.002868063,-0.001047377,0.00032885,-0.002095479,0.000317452,-0.002646938,-0.000353872,-0.000177852,-0.000482867,-0.000432908,0.001619335,-0.00062449,-0.00072043,-0.000383306,0.000710244,0.000618649,-0.00073945,0.002235874,7.28E-05,0.000961952,-0.000509137,0.001498688,-0.000219561,-0.000390444,0.007495448,-0.000846732,0.006285046,0.000834874,0.001305734,0.000814567,0.002700233,-0.001335369,0.003665867,0.00179192,0.000618416,-0.001046034,-2.90E-06,0.001334918,-0.002308216,-0.00086275,0.002210219,0.001226733,-0.000867142,-0.000701357,-0.000898194,-0.000983949,-0.000553038,-0.000617459,-0.001433268,-0.000890082,0.000656524,-0.00125784
519.2000122,-6.06E-06,0.008835359,0.000418959,0.002950256,0.003319144,-0.000958741,9.78E-05,-0.002480596,0.000202372,-0.002614158,-0.000799709,-0.000142919,-0.000950114,-0.000392358,0.001222294,-0.000476351,-0.000485298,-0.000935804,-3.62E-07,5.48E-05,-0.0010528,0.001866449,-0.000196792,0.001068229,-0.000349475,0.001381165,-0.000266492,5.77E-05,0.007479462,-0.00143074,0.005854778,0.000812984,0.001493961,0.000790837,0.002487061,-0.001224026,0.003735653,0.001200463,0.000949136,-0.001208176,-0.000135363,0.000974327,-0.002966473,-0.001308891,0.00199786,0.00066482,-0.001044484,-0.000823118,-0.000597141,-0.001219844,-0.001535582,-0.001214372,-0.001087556,-0.001335834,0.000382219,-0.001449161
518.4000244,0.000271059,0.009424643,0.000994668,0.003268542,0.003684272,-0.000962305,0.000117253,-0.002017106,0.000619168,-0.002307959,-0.000541301,9.37E-05,-0.000489952,-0.000598123,0.001697992,-0.000288274,1.47E-05,-3.70E-05,0.000543894,0.000638921,-0.000885071,0.002159123,0.000387738,0.001426197,-0.000254643,0.001794,-0.000134017,0.000419426,0.007677156,-0.000862182,0.006115366,0.001241322,0.001682815,0.001018149,0.002954973,-0.000862595,0.003831616,0.001707139,0.0007759,-0.000895559,-0.000185821,0.001241633,-0.002296681,-0.000274356,0.00234111,0.000997885,-0.000214024,-0.000438235,-0.000303795,-0.000922734,-0.000693139,-0.001296916,-0.001135323,-0.001335679,0.000515437,-0.001168886
517.5999756,0.000587387,0.009588582,0.001822047,0.003315857,0.004160193,-0.000828079,0.00059226,-0.001627916,0.001083955,-0.001890834,-0.000313987,0.000379525,0.000561519,-0.000314815,0.001628975,-0.000271252,0.000469748,5.87E-05,0.001002659,0.000672235,-0.000730767,0.002793441,0.00073594,0.002244304,0.000198384,0.00220871,0.000349316,0.000543298,0.007927689,-0.000522375,0.006001784,0.001123427,0.001668835,0.001233845,0.002891437,-0.000322161,0.004136698,0.002068028,0.001130564,-2.51E-05,0.000181291,0.00124937,-0.002000049,-0.000260594,0.002401884,0.000820557,-0.000178266,-4.55E-05,-2.50E-05,-0.000474489,-0.000327903,-0.000395409,-0.000567464,-0.000919996,0.000730002,-0.000745135
516.7999878,0.000435361,0.009744297,0.0007919,0.003117348,0.00374628,-0.001284011,7.32E-05,-0.00114942,0.000659765,-0.002141075,-0.001098143,0.000171295,-0.000355114,0.000171192,0.00158213,-0.000447028,2.94E-05,-0.000433115,0.000444767,0.000182068,-0.00104216,0.002545357,5.62E-05,0.001721355,-0.000264474,0.00190477,0.000100656,0.000293387,0.007430612,-0.000607429,0.006509078,0.001000453,0.0010394,0.001019109,0.002701197,-0.000835106,0.004176345,0.001940444,0.000848698,-0.000801931,0.000106353,0.001291116,-0.002786313,-0.001178437,0.002351416,0.000586921,-0.000451941,-0.000401202,-0.000396237,-0.000919221,-0.000531786,-0.000995106,-0.001605531,-0.001456849,1.09E-05,-0.001343885
516,-0.000402806,0.010067604,0.000983381,0.003395448,0.00395563,-0.000868537,0.000605532,-0.001327627,0.000596693,-0.002380925,-0.000624283,6.60E-06,-0.000737124,-0.000170917,0.001706983,-0.000360649,0.000154178,-0.000250038,0.000438523,0.00057663,-0.001482699,0.001997053,4.44E-05,0.0016857,-7.63E-05,0.001405836,0.000355223,0.000478947,0.008010185,-0.000947841,0.006467089,0.001312978,0.001362131,0.001051907,0.002728105,-0.000733971,0.004366135,0.002057468,0.000899044,-0.000556192,0.000316468,0.001745395,-0.002499487,-0.000658764,0.002318494,0.001154832,-0.00050407,-0.00057584,-0.000498381,-0.000538146,-0.000797022,-0.001214165,-0.001345537,-0.001288915,0.00031595,-0.000973308
515.2000122,-0.000289671,0.00984067,0.000348954,0.00308979,0.003211662,-0.001826293,1.06E-05,-0.002291016,8.41E-05,-0.003227246,-0.000941797,-0.00045944,-0.00120766,-0.00082534,0.001149381,-0.000480643,-0.00084296,-0.001159746,5.50E-05,-0.000323816,-0.001437293,0.001485259,-0.000191669,0.000961589,-0.000888377,0.001444533,-0.000293758,-0.000316056,0.007416893,-0.000980592,0.006240926,0.000749813,0.00052049,0.000363047,0.002657153,-0.00140019,0.004026663,0.001410069,0.000531505,-0.000779141,-6.67E-05,0.001711297,-0.002825664,-0.001397197,0.001968007,0.000196105,-0.000948564,-0.000871844,-0.000594556,-0.001386463,-0.001647516,-0.001686402,-0.001948872,-0.001982888,-0.000601587,-0.001899649
514.4000244,0.000172538,0.010037323,0.000830672,0.003701163,0.003992935,-0.001031211,0.000574142,-0.001998657,0.000360612,-0.002946162,-0.000497192,0.000315691,-0.000915243,-0.000410202,0.001718834,-4.35E-06,-9.76E-05,-0.000515549,0.00088942,0.000157596,-0.000981056,0.001832835,0.000217056,0.000847505,-0.000512757,0.001879318,2.38E-05,-0.000106741,0.007888331,-0.00097181,0.006696393,0.000518961,0.001257703,0.0008023,0.003121963,-0.001056621,0.004583579,0.001843155,0.000630444,-0.000788082,-3.87E-05,0.001879525,-0.001689084,-0.000638448,0.002024724,0.000688335,-0.000608205,-0.000779503,-0.00027358,-0.001283547,-0.001173274,-0.001007968,-0.001881762,-0.001920937,0.000717867,-0.001711207
513.5999756,0.000249353,0.010403851,0.000729095,0.003730849,0.003958346,-0.001030746,0.000272224,-0.001546002,0.000466612,-0.002579575,-0.000132464,-0.000266544,-0.001175288,-0.00029412,0.001976562,-7.64E-05,-0.000107621,-0.000657885,0.000649835,0.000305329,-0.001203994,0.002025816,-0.000227685,0.001760366,4.70E-05,0.002057728,0.00015076,0.000489417,0.008139144,-0.001184685,0.006789805,0.000699095,0.001405239,0.001141802,0.003590403,-0.000727356,0.004883458,0.001873286,0.000723261,-0.000715778,-1.92E-06,0.001888209,-0.002030092,-0.000480592,0.00230595,0.001326116,-0.00047211,-0.000488556,-0.00033049,-0.001014786,-0.001075575,-0.000633899,-0.001172087,-0.00167877,0.000620593,-0.001931091
512.7999878,0.000361829,0.010122447,0.000526088,0.003804274,0.003707664,-0.000539336,0.000709752,-0.001981754,0.000476097,-0.002630265,0.00021053,-0.000171745,-0.000676236,-0.000449717,0.002096093,-0.000131947,-1.19E-05,-0.000752009,0.000779038,0.000854041,-0.001134187,0.002272407,7.55E-05,0.00137727,-4.87E-05,0.002125513,0.00039336,0.000895438,0.008417734,-0.001280811,0.007143391,0.001080918,0.001268451,0.00067252,0.003398239,-0.000719603,0.004649065,0.001910698,0.000624197,-0.000891891,6.11E-06,0.001337748,-0.001924287,-0.000446148,0.002480448,0.000926955,-0.000154305,-0.000219095,0.000141257,-0.001487188,-0.001446117,-0.000857635,-0.000665794,-0.001531712,0.000512741,-0.001266461
512,0.000105032,0.01021652,0.000377685,0.003211662,0.003358455,-0.000933376,0.000167411,-0.001654272,-3.87E-05,-0.002839551,-0.000350148,-0.000291482,-0.001113532,-0.001102274,0.001273773,-0.000989476,-0.000409116,-0.000981883,0.000734903,0.000117435,-0.00108265,0.001741289,-0.000317867,0.000561286,-0.00030633,0.002135189,-0.000131274,-8.27E-05,0.00826624,-0.001702802,0.007319476,0.000729069,0.000962497,0.000553406,0.003079258,-0.000993505,0.004903459,0.001536147,0.00065655,-0.000978784,-4.59E-05,0.001514845,-0.002383447,-0.000986067,0.002021213,0.000577149,-0.00113806,-0.000619579,-0.000619527,-0.001916659,-0.001564883,-0.000844407,-0.0017159,-0.001614248,4.49E-05,-0.001548221
511.1999817,0.000351415,0.010717673,0.000819987,0.003957876,0.004031706,-0.000379788,0.000897383,-0.001290412,0.000682113,-0.002024011,0.000607425,-9.11E-05,-0.00117157,-0.000414599,0.001700928,-0.000264215,4.78E-05,-0.000734385,0.00114977,0.000840113,-0.000289205,0.00212031,0.000622797,0.001363975,0.000356182,0.002246334,0.000569139,0.000714756,0.008608858,-0.0009279,0.007506246,0.001501883,0.001564125,0.001487935,0.003865045,-0.000948048,0.00501898,0.002515934,0.001460428,-0.000594763,0.000716,0.001982699,-0.00170177,-8.35E-05,0.002777392,0.000789696,-0.000664605,-4.54E-05,0.000229125,-0.001022379,-0.001194546,-0.000627798,-0.000922011,-0.001080998,0.000938603,-0.001126441
510.3999939,0.000565174,0.011085174,0.000360923,0.004182513,0.003692861,-0.001135581,0.001005487,-0.001160418,0.000837208,-0.002204848,0.00042764,-0.000224632,-0.000851693,-0.000451941,0.002154752,-0.000340215,-0.000518394,-0.000519273,0.000859306,0.000596226,-0.000302243,0.002267957,0.000253109,0.001063765,3.84E-05,0.002053255,0.00065668,0.000528784,0.008493382,-0.000308606,0.007696575,0.001150056,0.001302618,0.001127554,0.003877451,-0.000472266,0.004551011,0.001875704,0.00114105,-0.000366649,-0.000118697,0.002158212,-0.00188903,-0.000190117,0.002625197,0.001095607,-0.000610893,-0.00032692,9.44E-05,-0.00078064,-0.001092101,-0.00085562,-0.00082596,-0.001226246,0.000823825,-0.001095457
509.6000061,0.000391469,0.010363976,0.000478507,0.003604237,0.003514979,-0.001159333,0.000490428,-0.0012534,0.000754532,-0.002162505,0.000504681,-0.000194722,-0.000964113,-0.000105447,0.00196239,-0.000736607,0.000203149,-0.000448476,0.000628889,0.000441217,-0.000800949,0.002178114,0.00042808,0.001241763,-0.000367736,0.001900091,0.00037683,0.000474931,0.008561413,-0.000907597,0.007874202,0.000799706,0.001344681,0.000935205,0.003388534,-0.000694224,0.004632398,0.001652594,0.000972822,-0.000748753,3.05E-05,0.001663144,-0.002212266,-0.000617511,0.002759286,0.000618468,-0.000533131,-0.000312952,2.31E-05,-0.001077641,-0.001036427,-0.000748908,-0.001497971,-0.001522581,0.00047506,-0.001286231
508.7999878,0.000720668,0.010951782,0.000462336,0.003881029,0.004133066,-0.00098927,0.000866672,-0.001138783,0.000697928,-0.002368001,0.000209209,0.000676046,-0.000675822,-0.000252367,0.002137687,-0.000501846,-3.12E-05,-0.000660108,0.000697617,0.000577511,-0.001013443,0.002127776,0.000169353,0.001156155,-4.78E-05,0.001868866,0.000579378,-0.000220441,0.008758147,-0.00078772,0.00799542,0.001017163,0.00114188,0.000707444,0.003332421,-0.000819087,0.004440531,0.001485987,0.001237454,-0.000680061,-6.70E-05,0.001317599,-0.00186872,-0.00058587,0.002559626,0.000222884,-0.000408599,-0.000196534,-0.00029412,-0.001379961,-0.001464744,-0.001102584,-0.001741425,-0.001640192,0.000178728,-0.001332634
