wavelength (nm),DOMBlank1,DOMSTD35,DOM12151,DOM12716,DOM13263,DOM13295,DOM13332,DOM13343,DOMBlank2,DOM13549,DOM13550,DOM13554,DOM13555,DOM13556,DOM13557,DOM13692,DOMBlank3
531.2000122,0.000238294,0.004659583,0.000579507,-0.00259486,-0.005937335,-0.008266512,-0.005472358,-0.005184948,-0.007251952,-0.006825536,-0.007175522,-0.009061146,-0.007550973,-0.010656774,-0.010718551,-0.003829514,-0.010899541
530.4000244,-0.000117506,0.005786619,0.000906618,-0.002222619,-0.006376204,-0.008441723,-0.004634452,-0.004343667,-0.008215714,-0.007162384,-0.007791922,-0.009497783,-0.007435511,-0.010474217,-0.010943868,-0.003485192,-0.010513383
529.5999756,-0.000713452,0.005878261,0.001309732,-0.002149008,-0.006500566,-0.008776304,-0.005256256,-0.005436979,-0.00816059,-0.006996234,-0.007281787,-0.00898828,-0.007558095,-0.010729614,-0.011369489,-0.003472352,-0.009615432
528.7999878,0.000736433,0.005673542,0.001012051,-0.002436941,-0.006302784,-0.007848872,-0.004205713,-0.004343616,-0.007435206,-0.006435584,-0.006901722,-0.008249952,-0.00720745,-0.009298219,-0.010319543,-0.003184129,-0.008951867
528,0.00029261,0.005300003,0.000732128,-0.002553532,-0.005701588,-0.007381561,-0.004940704,-0.003414003,-0.007198692,-0.006260685,-0.006017556,-0.008603057,-0.006334266,-0.010000618,-0.010655157,-0.002695871,-0.008861736
527.2000122,1.04E-05,0.005590779,5.80E-05,-0.002472668,-0.005739653,-0.007370261,-0.005003096,-0.003116027,-0.007129689,-0.005885497,-0.006293089,-0.007746509,-0.006824976,-0.009391603,-0.010991674,-0.002243479,-0.009237658
526.4000244,0.001285534,0.006489764,-0.000357286,-0.002453363,-0.005553842,-0.006067133,-0.004240321,-0.002780706,-0.006559419,-0.005315891,-0.005988043,-0.007419123,-0.006656046,-0.008963024,-0.010490137,-0.002622649,-0.009063224
525.5999756,0.002328721,0.006197966,0.001456324,-0.001779685,-0.005524706,-0.007149092,-0.004928369,-0.002153851,-0.006831193,-0.004345358,-0.006202863,-0.008191277,-0.005360946,-0.009053794,-0.010520963,-0.00286249,-0.007652567
524.7999878,0.000137217,0.005750444,0.001181255,-0.001036272,-0.006004485,-0.008676546,-0.005041786,-0.003172359,-0.006106187,-0.005731682,-0.006844036,-0.007982827,-0.007034288,-0.009101555,-0.00974778,-0.003143012,-0.009202027
524,0.000344213,0.006094837,0.002409901,-0.001122207,-0.005156964,-0.007832347,-0.003662598,-0.001968045,-0.005164433,-0.005034673,-0.006180253,-0.006865644,-0.006828747,-0.008243704,-0.009693711,-0.002230293,-0.007713502
523.2000122,-0.00080498,0.006988685,0.00265684,-0.001820828,-0.004863407,-0.006462721,-0.003132475,-0.002166781,-0.005892902,-0.005232931,-0.005103907,-0.007425892,-0.00521293,-0.00842131,-0.00887249,-0.000434046,-0.007110233
522.4000244,-0.000285635,0.006456474,0.000837104,-0.002288235,-0.005045368,-0.006750204,-0.003873388,-0.002509216,-0.007741525,-0.005553024,-0.005980843,-0.007587197,-0.005075355,-0.009486335,-0.010488166,-0.001829283,-0.008513767
521.5999756,4.26E-05,0.00595638,-0.000300743,-0.002019528,-0.005267355,-0.006157896,-0.004964198,-0.002466594,-0.007573868,-0.005759425,-0.006524129,-0.006700961,-0.005028122,-0.008690755,-0.010052575,-0.001109246,-0.008794265
520.7999878,0.000401288,0.006898491,0.000152107,-0.000490624,-0.004742056,-0.007121948,-0.00396061,-0.002422371,-0.007407825,-0.005943769,-0.006090259,-0.006746534,-0.005586911,-0.008402573,-0.00954276,-0.001684443,-0.008490616
520,0.001372232,0.008697532,0.002664081,0.000398646,-0.004111976,-0.005603828,-0.001891453,-0.000510689,-0.006173873,-0.003860663,-0.005021776,-0.005789056,-0.004003446,-0.007471949,-0.009377874,-0.000668534,-0.006234148
519.2000122,0.001551552,0.008620344,0.002897066,-8.85E-06,-0.003680463,-0.005852296,-0.002004223,-0.002258776,-0.005716763,-0.003941269,-0.004484088,-0.006900244,-0.004552232,-0.008165671,-0.010676374,-0.000710248,-0.00630906
518.4000244,0.001366026,0.007696706,0.002775777,1.43E-05,-0.003690935,-0.006941924,-0.002120776,-0.002394929,-0.00468649,-0.004386054,-0.004835709,-0.00698467,-0.004994038,-0.008547018,-0.009757854,-0.000655352,-0.006583642
517.5999756,0.001128748,0.008473215,0.001598472,0.000521501,-0.003303295,-0.006246192,-0.002214274,-0.001828406,-0.004401327,-0.003659723,-0.004487213,-0.005603062,-0.003835724,-0.008238574,-0.009328775,-2.25E-05,-0.006270738
516.7999878,-9.80E-05,0.00686354,0.002037572,-0.000178939,-0.004190382,-0.005468013,-0.002065698,-0.001599909,-0.004833149,-0.003191375,-0.004700575,-0.005907407,-0.004465846,-0.008575749,-0.008964851,-0.000645582,-0.007774175
516,0.001640018,0.008308772,0.002747564,0.001169289,-0.002869794,-0.005177786,-0.001366336,-0.000741621,-0.00458799,-0.002867685,-0.003154165,-0.004975817,-0.004418752,-0.007373061,-0.007687868,0.000399216,-0.006532595
515.2000122,0.002870929,0.009542882,0.004155019,0.001554695,-0.002116088,-0.00477401,-9.03E-05,7.94E-05,-0.003692013,-0.002101508,-0.002562333,-0.00409936,-0.003700072,-0.007016255,-0.007002042,0.001320923,-0.004513857
514.4000244,0.001179152,0.008103406,0.001581506,-9.04E-05,-0.004163154,-0.00631605,-0.001728534,-0.000934203,-0.005744404,-0.003971692,-0.004234836,-0.006794549,-0.005235796,-0.008559049,-0.007704296,-0.000613685,-0.005813526
513.5999756,0.001702721,0.008823498,0.001917225,0.00070161,-0.004028786,-0.005836871,-0.00129671,-0.000297845,-0.004405119,-0.003061743,-0.003472455,-0.006426045,-0.003838802,-0.008532398,-0.007571222,-0.000696912,-0.005782108
512.7999878,0.002270507,0.010174596,0.003133096,0.001059951,-0.003249445,-0.006200668,-0.00074529,-5.23E-05,-0.004765305,-0.002092749,-0.002512665,-0.005303208,-0.002349515,-0.007347967,-0.007606835,0.000148171,-0.005724069
512,0.0011567,0.009597791,0.003987057,0.001120624,-0.002204024,-0.004628049,-0.000895249,0.00098704,-0.004678808,-0.001988711,-0.002885068,-0.004561146,-0.002982516,-0.007198285,-0.006582418,0.001103184,-0.005013383
511.1999817,0.001501,0.009174567,0.003630287,0.002389416,-0.002699524,-0.0046365,-0.001761638,-0.000614409,-0.004627946,-0.001929235,-0.003906996,-0.005269964,-0.002894737,-0.005925129,-0.007085786,0.001051491,-0.00509833
510.3999939,0.001842428,0.010535697,0.004758786,0.00135499,-0.003771008,-0.004584199,-0.001298258,-0.000381392,-0.003595187,-0.002593727,-0.003835262,-0.006002851,-0.003006116,-0.00610537,-0.007049774,0.001049831,-0.005049103
509.6000061,0.002146375,0.009605599,0.003540084,0.001112657,-0.004295791,-0.003564892,-0.001703317,-0.001921968,-0.004684391,-0.003101223,-0.004066792,-0.005647012,-0.003291991,-0.005982171,-0.007693717,0.000352347,-0.004781691
508.7999878,0.001958645,0.009253256,0.004150497,0.001361534,-0.003084671,-0.004833968,-0.000926247,-0.000513171,-0.004462566,-0.002711923,-0.004023502,-0.005700719,-0.002764142,-0.005556398,-0.007412659,-0.000668379,-0.005986154
508,0.002571864,0.009627433,0.005232717,0.001516768,-0.000967884,-0.003600938,-0.000539232,0.001123998,-0.002738162,-0.001758751,-0.002004068,-0.00461473,-0.002083114,-0.005379201,-0.005626622,0.000546201,-0.005586605
507.1999817,0.002284038,0.009220996,0.0052449,0.002008392,-0.002233178,-0.004395638,-0.000388064,0.000788347,-0.004010063,-0.00127219,-0.001575252,-0.004391282,-0.002526871,-0.005198351,-0.007291307,0.001313419,-0.005256461
506.3999939,0.001927235,0.009358725,0.003539953,0.000729665,-0.001785511,-0.004684493,-0.00010938,3.21E-05,-0.004163872,-0.001729978,-0.003271078,-0.004702623,-0.003503886,-0.006863758,-0.00732231,0.000322219,-0.006017761
505.6000061,0.003393439,0.011138394,0.006353993,0.002508488,-0.000734333,-0.003055934,0.001121377,0.002401181,-0.002116655,-0.000121285,-0.000785343,-0.002381697,-0.001606305,-0.005710938,-0.004961384,0.002526193,-0.003662238
504.7999878,0.002725187,0.010659013,0.005141735,0.002289217,-0.001100415,-0.003623477,0.001048196,0.001091558,-0.002809975,-0.000460216,-0.00102274,-0.003821149,-0.001565863,-0.005701281,-0.00531134,0.002142864,-0.004482807
504,0.002737222,0.011000737,0.004874269,0.003280306,-0.001264396,-0.003583172,0.001055306,0.001568672,-0.003270153,0.000143458,-0.000107362,-0.00322555,-0.001362104,-0.005553586,-0.005875946,0.003123762,-0.0043287
503.1999817,0.00276533,0.010843562,0.004765853,0.002682026,-0.001406331,-0.003180942,0.000251115,0.000877955,-0.002940094,-0.000672928,-0.000396444,-0.003429824,-0.001238894,-0.006246907,-0.006369367,0.002975329,-0.004575081
502.3999939,0.002837968,0.010705734,0.004807965,0.003149966,-0.001275288,-0.003715164,0.000271499,0.000475812,-0.001989329,-0.001346002,-0.001234764,-0.003368439,-0.001452618,-0.005866343,-0.006264308,0.001572361,-0.003806677
501.6000061,0.001954979,0.010613492,0.004848667,0.001654933,-0.001206834,-0.004046482,0.000270256,0.001606292,-0.00355909,-0.000479661,-0.001378929,-0.003961944,-0.00177556,-0.005912412,-0.006513368,0.002004517,-0.004677066
500.7999878,0.002758713,0.011298278,0.004676512,0.002531426,-0.0012026,-0.005256921,0.000540784,0.002156495,-0.003120139,0.000278648,-0.001049288,-0.003537831,-0.000985189,-0.005387791,-0.006158101,0.002965998,-0.00464782
500,0.003348907,0.011320172,0.005224359,0.002746808,-0.000247969,-0.003839983,0.000302531,0.002381998,-0.00435602,-0.000294741,0.000240599,-0.003045343,-0.001456849,-0.005598258,-0.005735157,0.002884375,-0.004271696
499.1999817,0.002697029,0.011569466,0.005978976,0.002635979,-0.000190996,-0.004344333,0.000286885,0.003083508,-0.005737252,-0.00110718,6.85E-05,-0.002734869,-0.001396062,-0.005472,-0.006264461,0.00353737,-0.004498845
498.3999939,0.003388899,0.013095721,0.005573815,0.002943636,-0.000786066,-0.003642165,0.000664691,0.003163395,-0.004247909,-0.000489487,0.000113939,-0.002010046,-1.22E-05,-0.005350309,-0.005611904,0.004002627,-0.003651612
497.6000061,0.003425451,0.01278063,0.006273648,0.003271777,9.86E-05,-0.002810027,0.001882957,0.003663048,-0.001990257,0.000459901,0.0011036,-0.001634983,-0.00028636,-0.004800175,-0.004782612,0.004640273,-0.002714959
496.7999878,0.00212918,0.011917441,0.005668821,0.002885157,-0.001457726,-0.003846346,0.000598896,0.002585066,-0.00247483,-0.000510534,2.32E-05,-0.003306737,-0.000828389,-0.005600608,-0.007199863,0.003072428,-0.004563503
496,0.003663205,0.013034338,0.006563842,0.004199973,-0.000448424,-0.003120139,0.001206044,0.003411936,-0.000611203,0.000916346,0.000478196,-0.002008809,-0.000246313,-0.004179974,-0.005485548,0.00367054,-0.003215324
495.1999817,0.003378855,0.013545993,0.008064059,0.003965138,0.000602733,-0.002713209,0.001956487,0.004232359,-0.001597226,0.000646802,0.000522227,-0.002050395,-0.000682852,-0.003888115,-0.004493515,0.00541618,-0.002877148
494.3999939,0.00199812,0.013006357,0.006953647,0.002645146,-0.000215421,-0.003169378,-7.49E-05,0.003280358,-0.001327008,0.000861329,-0.000423288,-0.002785078,-0.001124324,-0.004666003,-0.005657335,0.002655408,-0.005371735
493.6000061,0.001848537,0.012200463,0.006281159,0.002873457,1.43E-05,-0.003343472,0.000873131,0.002863268,-0.002367022,0.000676824,0.000407092,-0.00221721,-0.000548333,-0.005274771,-0.005262854,0.002603504,-0.00488199
492.7999878,0.00267739,0.012101195,0.006649655,0.003354594,0.000681102,-0.002758174,0.001505364,0.003110674,-0.002502627,0.001449182,9.32E-05,-0.00181825,-0.000841669,-0.005380786,-0.005491427,0.004382451,-0.004191203
492,0.003658323,0.013469594,0.007878288,0.00428898,0.001044356,-0.00101272,0.001450818,0.003704349,-4.84E-05,0.002225856,0.001651893,-0.001197024,0.001827558,-0.003399775,-0.004121207,0.005102315,-0.002381491
491.1999817,0.003309675,0.014124163,0.006799034,0.004637448,0.000700599,-0.001756018,0.001291428,0.003999727,-0.000151562,0.001046172,0.001333672,-0.001080533,0.001677826,-0.003493871,-0.005451806,0.003876667,-0.002675392
490.3999939,0.002624754,0.014196078,0.007467269,0.003603063,-3.29E-05,-0.002423246,0.000828779,0.004632869,-0.001250096,0.001232989,0.001411627,-0.001364994,0.000180385,-0.003595033,-0.006463843,0.003638275,-0.0030894
489.6000061,0.003877529,0.01470249,0.008074106,0.003852352,0.000941509,-0.002517297,0.001986963,0.006837426,-0.000247503,0.00154807,0.002145751,-0.000597296,0.001228342,-0.002759255,-0.004191305,0.004971375,-0.002714959
488.7999878,0.003411988,0.015514601,0.007822276,0.004075889,0.001660572,-0.001554927,0.002480709,0.006780576,-0.000311193,0.00150713,0.001781003,-0.000919221,0.000963897,-0.002778906,-0.003810064,0.005710339,-0.001475786
488,0.002750846,0.014968711,0.009369886,0.003900619,0.00149713,-0.001512469,0.002739097,0.00469865,-0.000309848,0.001699603,0.001528639,-0.001173119,0.001813677,-0.003438505,-0.005624425,0.005208981,-0.001652158
487.1999817,0.002413519,0.01578771,0.00768672,0.003897171,0.001038984,-0.002620694,0.002346393,0.004691715,-0.000315073,0.000681205,0.002430023,-0.001753594,0.001668185,-0.004593164,-0.004717168,0.004648411,-0.00264704
486.3999939,0.002473523,0.015251155,0.007870669,0.004496133,0.001730477,-0.003356212,0.002265901,0.004230607,-0.000787048,0.001214454,0.001282574,-0.00055857,0.001047962,-0.004551873,-0.004642647,0.00524152,-0.001793657
485.6000061,0.001950012,0.014511342,0.007766852,0.00371333,0.000541458,-0.003033673,0.000806216,0.003230882,-0.000648012,0.001932331,0.001320403,-0.000977027,-0.000283773,-0.004535171,-0.004764895,0.004922702,-0.003070739
484.7999878,0.002468369,0.015077694,0.008048737,0.00508618,0.002295358,-0.002745519,0.002334941,0.004615889,-0.000522323,0.002098824,0.002247921,0.000266707,0.001229173,-0.002435551,-0.004290715,0.005434318,-0.001755038
484,0.0030681,0.014793408,0.008601254,0.005342823,0.001508559,-0.001379651,0.001897075,0.004745936,-0.000738881,0.001497701,0.0016032,-0.000258058,0.001065634,-0.002650077,-0.004963994,0.006122875,-0.002164154
483.1999817,0.003298928,0.016301841,0.008384375,0.005293138,0.001706464,-0.001977064,0.002825174,0.005445642,-0.00102367,0.002183317,0.001678943,-0.000815109,0.001700876,-0.003501215,-0.004681317,0.007312105,-0.003419037
482.3999939,0.002511821,0.014879631,0.007759684,0.004644355,0.001729853,-0.002702456,0.002315995,0.004886206,-0.001885473,0.001197114,0.00272128,-0.000512188,0.001003074,-0.003327699,-0.005301674,0.006338443,-0.003313313
481.6000061,0.002638791,0.013847556,0.007721369,0.004104242,0.000768846,-0.003070071,0.002077287,0.005430203,-0.001307549,0.001534406,0.001754466,-0.000716037,0.00133027,-0.00339808,-0.004677169,0.006075358,-0.002719692
480.7999878,0.002185008,0.015253568,0.00852923,0.005023275,0.001583377,-0.002379174,0.003660855,0.006247281,-0.000419202,0.002253307,0.003254067,0.000820324,0.001539264,-0.00259769,-0.004004471,0.007106604,-0.001462112
480,0.002891124,0.017084047,0.00939975,0.006671972,0.002317895,-0.001436055,0.003977913,0.006966457,0.000234072,0.003007884,0.003343194,0.000574582,0.002192735,-0.001949233,-0.003157763,0.00725693,-0.000855723
479.1999817,0.003292382,0.017712921,0.010213393,0.006093655,0.001792882,-0.001401893,0.003742572,0.005952365,0.000236507,0.004093476,0.003980499,0.000780801,0.003080718,-0.001898927,-0.002636749,0.008280593,-0.00080529
478.3999939,0.003353759,0.018132299,0.010521587,0.007730697,0.00236547,-0.000799141,0.004220021,0.00678105,0.000115389,0.00374359,0.00365647,0.002007456,0.002886434,-0.002419179,-0.002440442,0.008616964,-0.000674737
477.6000061,0.0025433,0.017860087,0.010878464,0.006591122,0.003272898,-0.00202061,0.004627427,0.005623007,0.001043266,0.002541789,0.002984686,0.00214471,0.002264782,-0.002418613,-0.001656438,0.008798561,-0.000478989
476.7999878,0.002416018,0.016763011,0.009560584,0.005845385,0.002530073,-0.003670812,0.004013104,0.005887864,0.000207759,0.001763459,0.002123848,0.00083005,0.001968891,-0.002376342,-0.002941174,0.007283332,-0.002279686
476,0.003378829,0.017155511,0.010161346,0.006279872,0.002539394,-0.003461155,0.003605516,0.006031128,-0.000434563,0.002867594,0.00329053,0.000987066,0.003536743,-0.002446053,-0.003847167,0.007975355,-0.00122098
475.1999817,0.003673856,0.018261006,0.009929676,0.006858648,0.002511274,-0.001869442,0.0035565,0.007179708,0.00050862,0.003919869,0.00353048,0.001600186,0.003618097,-0.002091151,-0.004369038,0.008373608,-0.000548953
474.3999939,0.002542935,0.016968422,0.009036711,0.00573468,0.001637212,-0.001700533,0.003670932,0.005578928,-0.00027953,0.002587619,0.002892844,0.001178529,0.002787709,-0.001750604,-0.003969024,0.007773441,-0.001520156
473.6000061,0.002766242,0.018132435,0.009673327,0.006730149,0.002275815,-0.00111126,0.003356551,0.005892692,-0.000333594,0.002985077,0.002549627,0.00083783,0.001938467,-0.001529133,-0.003999906,0.008282545,-0.001372994
472.7999878,0.004448769,0.019290023,0.010573332,0.00697177,0.002748684,-0.00171523,0.003086871,0.007335166,0.000960525,0.003883249,0.0032844,0.002375543,0.002512055,-0.002255943,-0.004048892,0.008595471,-0.00153811
472,0.005014266,0.019217584,0.010463272,0.006744161,0.002413598,0.000128232,0.004061858,0.006655964,0.000816408,0.004134947,0.004051537,0.00201804,0.002821344,-0.001663607,-0.001330002,0.010015919,-0.001054246
471.1999817,0.005048074,0.01823803,0.011003339,0.007988802,0.002238553,-0.000922734,0.00369931,0.006753758,0.000718464,0.003569523,0.003939486,0.002463917,0.003287243,-0.001508754,-0.002301521,0.010080638,0.000328799
470.3999939,0.00541985,0.018020496,0.011421572,0.007790993,0.002538691,-0.000810406,0.004352303,0.007159759,0.001403784,0.004160716,0.004905579,0.001307499,0.004230006,-0.001995823,-0.002398482,0.009863364,0.001133212
469.6000061,0.003477036,0.017205467,0.010533283,0.006021285,0.001642928,-0.001534911,0.001599641,0.005346151,-0.000107465,0.00261353,0.002156807,0.001102094,0.003644827,-0.003013622,-0.003976001,0.00833004,-0.001031366
468.7999878,0.003447107,0.01826735,0.011205938,0.006417565,0.003653755,-0.001950573,0.002850813,0.006296156,0.000191184,0.002738082,0.002459856,0.00196577,0.003995312,-0.002944311,-0.002997375,0.008890471,-0.001654117
468,0.005030423,0.019395929,0.01152111,0.00758105,0.003277619,0.000402143,0.004190616,0.008372261,0.002973999,0.004037166,0.004515201,0.002577593,0.005307707,-0.000644703,-0.00068523,0.010635297,0.001696952
467.1999817,0.003033325,0.018755479,0.011632955,0.008096998,0.002420001,-0.000391116,0.00377226,0.006955804,0.001320196,0.004767763,0.004737876,0.001065608,0.00474557,-0.000798004,-0.001675675,0.010677929,1.15E-05
466.3999939,0.003434218,0.018533928,0.011176268,0.008572686,0.002840964,0.000159746,0.003542302,0.007105551,0.000547523,0.003712129,0.005655131,0.001354756,0.005249616,-0.001781592,-0.001661235,0.009031055,0.000298671
465.6000061,0.002077027,0.019452803,0.01062893,0.008101454,0.003641486,0.000181317,0.004503771,0.007337352,0.000664665,0.003568323,0.005609004,0.002450302,0.004166727,-0.001202859,-0.0018947,0.010874483,0.000664613
464.7999878,0.003517197,0.020951372,0.012497443,0.009992899,0.003737716,0.000711593,0.005919326,0.007523313,0.001144242,0.005218464,0.00529927,0.002893782,0.00518894,-0.000922372,-0.000322264,0.01132049,0.000909005
464,0.003898007,0.020937003,0.012016852,0.009341427,0.004125749,0.000845015,0.005427556,0.008102905,0.002543456,0.005655892,0.00299287,0.003282601,0.005390678,-0.001196973,-0.000110571,0.011019084,0.00063117
463.1999817,0.005182757,0.020996034,0.012568715,0.009453241,0.004838014,0.001708777,0.004849008,0.008861673,0.001837722,0.006395156,0.005128062,0.003002618,0.005642517,-0.000361942,-0.000429391,0.011856331,0.001680996
462.3999939,0.003443219,0.020251505,0.013480141,0.008744861,0.003629034,9.54E-05,0.00368657,0.009262511,0.002542597,0.005307262,0.005479143,0.002501589,0.005175894,-0.000944741,-0.001285457,0.012148816,0.000435284
461.6000061,0.003799391,0.020496834,0.012633896,0.008214189,0.003427956,-0.001657109,0.003924205,0.007856199,0.001853632,0.005280403,0.005033985,0.002189223,0.005477859,-0.000897419,-0.001102532,0.011510318,0.001104326
460.7999878,0.004458576,0.021057248,0.013471649,0.008744517,0.004320353,-0.001221341,0.005849557,0.008835017,0.002480058,0.005020604,0.005723349,0.003268282,0.006410813,-0.000489745,-0.000572324,0.0127315,0.000855934
460,0.004140697,0.02092812,0.014750584,0.010028396,0.004763078,-0.000169831,0.005528246,0.008329169,0.002328617,0.005139168,0.005680938,0.003711476,0.006208863,-1.97E-05,-0.000734385,0.013283284,0.00046314
459.1999817,0.003750196,0.021218872,0.012919546,0.008326109,0.00500099,0.001350264,0.005552105,0.008660139,0.002964043,0.005614012,0.006186045,0.004135627,0.006310233,0.000215632,-0.00110687,0.013124214,-0.000104411
458.3999939,0.004485018,0.021283053,0.012022308,0.008541691,0.00554243,0.001969411,0.006580031,0.009833468,0.003463415,0.006628102,0.007040958,0.00558488,0.007257035,0.000249353,0.000527643,0.0126735,0.000945608
457.6000061,0.004618009,0.021312904,0.01228082,0.008519911,0.005174243,0.000292221,0.004885709,0.008791138,0.002242092,0.005825262,0.005863698,0.003991916,0.006506818,-0.000582251,-9.37E-06,0.013770409,0.001875782
456.7999878,0.004596503,0.02038244,0.013775859,0.009115163,0.005557296,0.000824318,0.005735545,0.009049319,0.002618973,0.005089219,0.005644773,0.00304589,0.006027217,-0.000625059,-0.000112848,0.012627394,0.000652583
456,0.004174646,0.020643888,0.014040176,0.009727725,0.004910161,0.000513959,0.005661111,0.008801916,0.002604311,0.006174938,0.005665831,0.002239907,0.005451619,-0.000362511,0.000418441,0.014115767,0.000300588
455.1999817,0.004446389,0.021995533,0.014900928,0.009420384,0.004859845,0.001695653,0.004534557,0.008574428,0.002071175,0.005524759,0.005156666,0.003221077,0.004922885,-0.00089902,0.000127481,0.01339852,0.001822697
454.3999939,0.004202979,0.022397509,0.015512642,0.009864608,0.005744149,0.001411368,0.004726623,0.009889236,0.002377729,0.005569488,0.00606281,0.004022927,0.005221949,0.000243811,-0.000168174,0.013489727,0.001463025
453.6000061,0.004674916,0.022575827,0.01524767,0.009885025,0.005014449,0.001505676,0.005541329,0.010311514,0.003093128,0.005973833,0.005837724,0.003968012,0.00559133,0.000443161,0.00067908,0.014139112,0.001731387
452.7999878,0.003475992,0.021450361,0.015187832,0.009720948,0.004391943,0.001090235,0.005123714,0.009957009,0.002410266,0.006849154,0.004599093,0.004185963,0.006394999,-0.000412116,-0.000710248,0.013998844,0.001884413
452,0.002596498,0.021580217,0.013633464,0.010166857,0.00400895,0.001028138,0.00560473,0.008874355,0.004123789,0.005462838,0.005573421,0.004116367,0.006117912,0.000277534,-0.000836656,0.013910096,0.001922789
451.1999817,0.002243107,0.022270078,0.014441462,0.009866011,0.004428736,0.001205239,0.004901547,0.009795791,0.002813085,0.006107385,0.006486927,0.005044905,0.005761776,-0.000987978,-0.00180995,0.014277715,0.002479381
450.3999939,0.002788595,0.022379357,0.016269833,0.009931132,0.00669797,0.00249219,0.00658986,0.011038944,0.003070055,0.005977717,0.005793885,0.00398993,0.007261036,-0.000816762,0.000464643,0.015437425,0.001857506
449.6000061,0.004769203,0.02353478,0.016005095,0.010346187,0.006930211,0.003072297,0.007214132,0.01208235,0.004205488,0.007500557,0.006257839,0.005379749,0.007837247,0.000693339,0.001506117,0.01616638,0.003691347
448.7999878,0.004209435,0.022824902,0.015182658,0.010365806,0.006300227,0.003405231,0.006317168,0.012802571,0.003463337,0.008002196,0.006450563,0.005054098,0.006691714,-0.000121078,-0.000163983,0.016692257,0.003268881
448,0.003944475,0.022781197,0.014864603,0.010109756,0.006133192,0.002046778,0.005583857,0.011342623,0.002891776,0.006508526,0.005821379,0.004746225,0.005758523,-0.000298259,-0.001123136,0.016058976,0.003090051
447.1999817,0.004997193,0.024129396,0.017308952,0.010516389,0.006413677,0.003070916,0.006931578,0.012722037,0.003736201,0.008078352,0.006275329,0.005285067,0.007939288,-0.000462026,0.00024508,0.016638782,0.003113255
446.3999939,0.005232612,0.024269801,0.017638212,0.010271489,0.00726072,0.003575839,0.007693175,0.012753225,0.003651405,0.00769112,0.006661063,0.005515819,0.00758753,0.000385458,0.001073574,0.017349578,0.002581291
445.6000061,0.004918905,0.023819298,0.017171346,0.009697441,0.006028766,0.002860402,0.006974375,0.012517477,0.004137718,0.007790597,0.006299202,0.004562024,0.008108153,-6.78E-06,0.00021962,0.016941613,0.002643297
444.7999878,0.004288222,0.024600135,0.0174109,0.008464926,0.007167391,0.003266613,0.006725127,0.012622597,0.004977004,0.008258352,0.007854301,0.005680912,0.009142842,0.000342736,0.000468944,0.017025787,0.003502244
444,0.002615092,0.02483286,0.01778662,0.007883665,0.006387696,0.00255309,0.00604714,0.011896316,0.004267334,0.009008406,0.007793127,0.005684478,0.009284354,0.000508206,0.000124995,0.017796058,0.003610475
443.1999817,0.002481229,0.025499197,0.01772101,0.009740961,0.005983464,0.001559345,0.005532913,0.012704764,0.004478767,0.007770779,0.006396443,0.005980341,0.008185172,0.001110944,-0.000393133,0.017219231,0.003168323
442.3999939,0.003594136,0.025929518,0.017302111,0.010717009,0.007703742,0.00403897,0.005404726,0.012450077,0.005427477,0.008842308,0.007368366,0.005996876,0.009475516,0.000910302,0.002004361,0.017641447,0.004280667
441.6000061,0.002335098,0.024565045,0.016476059,0.008780176,0.008309036,0.00343187,0.004345583,0.011529963,0.004942155,0.006891837,0.006841055,0.005012617,0.009442103,-0.000407254,0.000503748,0.018884016,0.002512159
440.7999878,0.002732038,0.02498265,0.017383579,0.0092165,0.006931631,0.002922605,0.004542274,0.012089617,0.003384334,0.007827468,0.005294526,0.004184657,0.008643396,-0.000394168,0.000464176,0.017380454,0.001830002
440,0.001792336,0.025233548,0.01661635,0.01034799,0.007765851,0.002614754,0.005816211,0.013455388,0.002424608,0.008007101,0.005481843,0.004451201,0.009064226,0.001065271,0.000336208,0.017473146,0.002312664
439.1999817,0.003855434,0.025105612,0.018558864,0.012343002,0.008134845,0.003613869,0.007066399,0.013857578,0.002747772,0.008055594,0.008036898,0.005539074,0.010109835,0.00143604,0.002300017,0.018431015,0.002572593
438.3999939,0.002613035,0.025837749,0.018574884,0.011356387,0.007672729,0.003736045,0.007758788,0.013193722,0.003841619,0.007479172,0.008496655,0.006012492,0.009864476,0.000442409,0.00201557,0.017901545,0.002285444
437.6000061,0.001975808,0.025362482,0.018487006,0.011624846,0.008360017,0.002784374,0.007576546,0.012735046,0.003681244,0.007786802,0.007770753,0.005571691,0.009207723,0.000748024,0.000319214,0.01932561,0.00251695
436.7999878,0.003131089,0.025539113,0.018303178,0.011416656,0.008614139,0.004022692,0.007473378,0.012800304,0.00424901,0.009024554,0.008086607,0.00479268,0.009450171,0.000562167,0.001222527,0.018997693,0.002526453
436,0.004838799,0.027919754,0.021225993,0.012788281,0.009999548,0.005749972,0.009577493,0.013958076,0.006278139,0.011488363,0.008652902,0.006652468,0.010520367,0.003117765,0.002645589,0.02203363,0.004883274
435.1999817,0.003741266,0.027215078,0.020413071,0.011429439,0.009809214,0.004078477,0.009612189,0.013523587,0.00439346,0.009632752,0.008950451,0.00572306,0.009690956,0.002492971,0.002090527,0.020626651,0.003430435
434.3999939,0.003639058,0.027555855,0.020934014,0.013000356,0.010018144,0.00458821,0.009214729,0.01434326,0.005525047,0.00930432,0.008161379,0.00598021,0.010844757,0.001730061,0.001468999,0.020611422,0.003701712
