wavelength (nm),DOMBlank1,DOMSTD34,DOM12929,DOM13266,DOM13331,DOM13342,DOM13394,DOM13422,DOM13482,DOMBlank2,DOM13484,DOM13492,DOM13523,DOM13536,DOM13537,DOM13547,DOM13548,DOMBlank3
400.7999878,-0.001193565,0.039647192,0.048080586,0.018368226,0.000824837,0.013667068,0.004769726,0.019568359,0.037717789,0.003888969,0.016979486,0.05440921,0.021582095,0.018140396,0.032294072,0.007323609,0.013968234,-0.001976497
400,-0.002041995,0.041954439,0.049604926,0.017951427,0.002169321,0.015814072,0.00555373,0.020800414,0.039550211,0.003990375,0.016987184,0.05399863,0.022007242,0.019465391,0.033559598,0.00816283,0.016180458,-0.000385892
399.1999817,-0.002081053,0.041689135,0.049981657,0.018837923,0.001583922,0.0157315,0.005329536,0.020598665,0.040089753,0.002565406,0.017567558,0.055081047,0.022208067,0.018718477,0.033640567,0.008197781,0.017590391,-0.001205956
398.3999939,-0.00251076,0.042103037,0.049927611,0.018355101,0.002022019,0.014668993,0.004914742,0.020956725,0.040733986,0.003847495,0.017689303,0.05709441,0.021429447,0.020468559,0.033795748,0.008896125,0.017163293,-0.00278585
397.6000061,-0.000869674,0.044248302,0.052047972,0.019356221,0.003029962,0.015535849,0.006009185,0.021185765,0.041312411,0.005064547,0.018648189,0.056896504,0.022811124,0.020621819,0.036108606,0.008962343,0.015765725,-0.00025366
396.7999878,0.000246375,0.044195019,0.05294209,0.020264469,0.002567646,0.015741916,0.005832293,0.022688428,0.041893143,0.003089738,0.019560561,0.057115667,0.022440003,0.020033963,0.035924561,0.008941626,0.016957898,1.49E-05
396,-6.99E-06,0.046255548,0.055115312,0.020400211,0.002851777,0.016326863,0.006610939,0.022717558,0.042254314,0.004094861,0.02053643,0.058370106,0.02579808,0.021876333,0.035880052,0.009296546,0.016922558,0.00089051
395.1999817,-0.000174902,0.045061871,0.05549071,0.019235253,0.001746903,0.015923107,0.007514621,0.020478573,0.042812224,0.004053915,0.019971808,0.059466042,0.023959849,0.021107547,0.035772946,0.009811597,0.016852209,-0.001251077
394.3999939,0.00090737,0.047448467,0.057113808,0.020597797,0.002428904,0.016825998,0.006785835,0.02293301,0.043902941,0.005169947,0.020604093,0.060825195,0.023826709,0.02166573,0.038139228,0.010157822,0.017421948,0.000614761
393.6000061,0.000697177,0.047859084,0.05789708,0.022134732,0.003318831,0.017569203,0.007391878,0.023730053,0.044686858,0.00589117,0.022211825,0.061096404,0.024270978,0.021462193,0.039054837,0.010634156,0.0181116,0.000547523
392.7999878,0.000626867,0.048182439,0.057255961,0.020594891,0.002270819,0.018235682,0.006262671,0.022438968,0.044265039,0.004282785,0.018780669,0.062995352,0.02415419,0.022595242,0.038018566,0.009554656,0.019171022,-0.002382006
392,-0.000891012,0.047502264,0.057137102,0.020549892,0.001928899,0.017048428,0.006192478,0.022686573,0.044352528,0.004468828,0.019037232,0.062700823,0.024122145,0.022583326,0.03649202,0.008566666,0.017489262,-0.001448284
391.1999817,-0.000402651,0.049402718,0.059748344,0.022404132,0.002702108,0.018643351,0.007834216,0.023304444,0.046508126,0.006286307,0.020059228,0.062478013,0.025640484,0.019994983,0.039600231,0.010090229,0.019674415,1.33E-05
390.3999939,-0.001104185,0.050039951,0.059272956,0.024239965,0.003384125,0.018164311,0.008193164,0.023642356,0.04773419,0.006600478,0.022239944,0.062346604,0.027115185,0.022928098,0.040809933,0.010925845,0.019295949,0.000445001
389.6000061,0.001491623,0.051905882,0.06156043,0.024409238,0.00334129,0.017815288,0.00937232,0.025599323,0.047136046,0.005337765,0.023356397,0.064734787,0.026231337,0.024214372,0.041541535,0.011210081,0.020113559,0.001227641
388.7999878,0.000896112,0.054014694,0.063022792,0.024788296,0.003299346,0.018426208,0.008916339,0.026178984,0.050104879,0.005469863,0.022886949,0.067539662,0.02901821,0.024095247,0.042280532,0.011390773,0.021197343,0.001311472
388,-0.000299087,0.051282045,0.062803142,0.024269391,0.003773487,0.018179318,0.007388166,0.022563856,0.047477517,0.004404992,0.022862853,0.064019695,0.026767019,0.024810083,0.040270828,0.011004746,0.020097915,0.001156597
387.1999817,-0.000176455,0.052714471,0.064516917,0.022525249,0.001711869,0.018512966,0.006026298,0.023969779,0.049092654,0.006324627,0.021771645,0.066539064,0.02601919,0.022820756,0.042333093,0.010311223,0.018924033,9.47E-05
386.3999939,0.001971777,0.053923976,0.065069579,0.025721883,0.001921593,0.020140916,0.006298493,0.024454914,0.049951743,0.009061636,0.023213884,0.068693668,0.028353449,0.025293142,0.042382438,0.010513975,0.020377204,0.001779704
385.6000061,0.001851058,0.055922929,0.067722932,0.028217075,0.004854374,0.020998072,0.009958731,0.027704876,0.051541965,0.009824412,0.024293069,0.07138665,0.030701239,0.026507968,0.044091947,0.014446226,0.023869397,0.002883333
384.7999878,0.000345042,0.055791102,0.067615151,0.027880363,0.004638939,0.018287733,0.008224267,0.025534913,0.05280403,0.007399698,0.024859147,0.067152917,0.029094018,0.026578523,0.045232393,0.011445811,0.020753708,0.000537959
384,0.00218134,0.05773633,0.067587443,0.026284494,0.006910774,0.02139744,0.009382715,0.026890213,0.053920724,0.00860899,0.026209421,0.071539655,0.033122633,0.028114604,0.046905074,0.013776153,0.024126906,0.003885861
383.1999817,0.001362027,0.057391599,0.068086229,0.024444809,0.004726074,0.020297153,0.009230012,0.026058054,0.054377493,0.007122971,0.02532799,0.070789784,0.03082208,0.025626892,0.046113148,0.011864897,0.021811029,0.003900044
382.3999939,0.000826782,0.059412047,0.070593089,0.027631048,0.004887018,0.022299916,0.009727963,0.029307563,0.054311864,0.008235293,0.027209181,0.072485812,0.03319902,0.028368039,0.047546163,0.012600532,0.025781268,0.004028832
381.6000061,-6.26E-05,0.057309862,0.069462009,0.027897229,0.003156119,0.02145629,0.008541638,0.026704939,0.055867873,0.007861418,0.025678353,0.07285253,0.032169253,0.027952632,0.04769351,0.01372504,0.02440962,0.00276434
380.7999878,-0.000114711,0.056829374,0.071107112,0.027510017,0.004264459,0.02054715,0.007552628,0.0254205,0.056332678,0.008240306,0.027187712,0.07313709,0.032545045,0.025827749,0.047070522,0.013203301,0.023658346,0.00128003
380,0.001409861,0.061333913,0.074432813,0.027494518,0.005362661,0.021813642,0.007743715,0.027495813,0.059051752,0.008830869,0.026640089,0.073776215,0.03212142,0.02705471,0.049165409,0.012052887,0.022814563,0.00236685
379.1999817,0.001320066,0.062974669,0.075115636,0.028530138,0.004715763,0.021574369,0.008928731,0.027298374,0.058013041,0.009783135,0.029506888,0.076564163,0.033866741,0.028636191,0.049470712,0.01414858,0.023471823,0.002943714
378.3999939,-0.000455975,0.062846489,0.073927365,0.030967917,0.004851599,0.023686994,0.010202156,0.027614055,0.06008799,0.009727459,0.028771589,0.078612924,0.035926361,0.028515486,0.050261289,0.016066093,0.024118505,0.003430565
377.6000061,0.001002062,0.063451581,0.074280068,0.030203694,0.005511729,0.0224261,0.010079976,0.027886325,0.058420565,0.007529976,0.027454117,0.079022735,0.033974051,0.027410606,0.049318787,0.015076542,0.024106929,0.002148535
376.7999878,8.37E-05,0.06338343,0.074454628,0.028390836,0.005495711,0.024391467,0.011002224,0.027799027,0.060785383,0.008279643,0.027374957,0.078565769,0.033300072,0.027379643,0.049623962,0.015282793,0.02226948,0.002403264
376,0.001655089,0.066978194,0.077704385,0.028784534,0.005436677,0.024023315,0.009999919,0.028814241,0.060924992,0.009408083,0.02787523,0.082051605,0.035300303,0.02861844,0.050436657,0.013868268,0.024331862,0.003241758
375.1999817,0.001186056,0.066283099,0.07805454,0.030459322,0.005411305,0.023159901,0.009840644,0.029778436,0.061544891,0.008640993,0.02912646,0.08083915,0.037723098,0.027527805,0.053472456,0.015839629,0.024566688,0.001502792
374.3999939,0.001414848,0.067500226,0.082246147,0.031939305,0.00596924,0.023997517,0.008836522,0.029379737,0.059552729,0.008418103,0.026316175,0.082950301,0.03666842,0.029391453,0.050787747,0.014371193,0.024489997,0.002619467
373.6000061,0.00104599,0.065015607,0.082911074,0.033221152,0.006019107,0.023389095,0.009937462,0.027229575,0.060530912,0.008441752,0.028885061,0.083039112,0.037320428,0.030701127,0.051108751,0.013786173,0.025282029,0.00337969
372.7999878,0.001260974,0.067671984,0.084992461,0.030405458,0.005745146,0.022223732,0.008496127,0.031184778,0.062096592,0.007524261,0.029765073,0.083379634,0.038643375,0.029664507,0.051681109,0.015024686,0.02522669,0.001934307
372,0.001584,0.070841797,0.08403936,0.032166157,0.008611551,0.025311634,0.010738236,0.029319305,0.064416833,0.00738756,0.030780757,0.08514788,0.040812377,0.032743853,0.054389697,0.01534428,0.027372999,0.004106672
371.1999817,0.000992955,0.068638481,0.081766717,0.031509142,0.004581905,0.024025394,0.00978107,0.02690167,0.062543124,0.007537799,0.028334659,0.085214242,0.035929143,0.028009893,0.054338973,0.013807043,0.025067547,0.001932539
370.3999939,0.001981971,0.075726584,0.087520882,0.03496984,0.006685904,0.024583837,0.012681336,0.031343311,0.06758938,0.007040432,0.030882748,0.087919734,0.038856771,0.030723047,0.059959915,0.017557207,0.030045686,0.003425034
369.6000061,0.003755497,0.073764712,0.088649385,0.035508722,0.007058506,0.02932512,0.011473133,0.032543011,0.069914691,0.011032757,0.030805795,0.092880994,0.037538905,0.032387104,0.057996947,0.017609233,0.030314405,0.002400843
368.7999878,1.98E-05,0.071978532,0.088086195,0.033579733,0.004996905,0.025628073,0.010567073,0.028597509,0.066064142,0.005666959,0.029064845,0.089251332,0.04014026,0.029007334,0.052301347,0.016136611,0.029303491,0.002569182
368,0.002384184,0.074423343,0.089265093,0.03417553,0.004944537,0.026176674,0.010628372,0.032035746,0.06929522,0.00496653,0.029719694,0.088660717,0.039781868,0.029973622,0.057436775,0.014813202,0.027937062,0.001669848
367.1999817,0.000388282,0.074727289,0.090808131,0.033734363,0.004858694,0.025486102,0.009542722,0.030508306,0.070004672,0.008065588,0.031721901,0.089954272,0.041361179,0.029901072,0.057413287,0.016211653,0.027269954,0.00344943
366.3999939,0.003463441,0.079359315,0.093129039,0.036213964,0.007191656,0.028300894,0.014083277,0.033858988,0.073157862,0.010850516,0.031921279,0.094835132,0.044150744,0.034356453,0.060588021,0.017683722,0.031626061,0.006844973
365.6000061,0.003509368,0.078681462,0.092490472,0.037180196,0.004732852,0.029362621,0.009320375,0.035812184,0.073135741,0.008828518,0.033123329,0.09516824,0.040405501,0.030476984,0.060820848,0.019515179,0.030979816,0.006549783
364.7999878,0.000612117,0.077152513,0.096373625,0.033398069,0.001346369,0.025370853,0.010998772,0.031526651,0.073344864,0.005234996,0.029530715,0.096410051,0.040831517,0.032414299,0.061252534,0.019080291,0.027426571,0.002229733
364,0.000297558,0.079807505,0.096935242,0.034762468,0.003064138,0.027831731,0.00914308,0.031193705,0.0702378,0.006651285,0.032429472,0.096430182,0.042385604,0.03037159,0.06370157,0.016994452,0.026233977,0.000627359
