wavelength (nm),DOMBlank1,DOMSTD14,DOM11604,DOM11978,DOM12027,DOM12029,DOM12036,DOM12039,DOM12042,DOMBlank2,DOM12049,DOM12050,DOM12059,DOM12067,DOM12089,DOM12095,DOM12097,DOM11907,DOM11980,DOMBlank3,DOM11991,DOM12056,DOM12066,DOM12082,DOM12091,DOM12092,DOM12093,DOM12294,DOM12296,DOMBlank4,DOM12302,DOM12303,DOM12319,DOM12330,DOM12387,DOM12986,DOM13015,DOMBlank5
532.7999878,1.21E-05,0.007279436,-0.000733041,0.000375923,0.005922291,0.004636009,0.006104839,0.008098553,0.007268486,-0.000599002,0.021523418,0.006417223,0.001907423,0.002207643,0.001533055,0.001718574,0.001446299,0.008816207,-0.000199483,0.000481383,0.002395741,0.004359729,0.002011382,1.39E-05,-0.00017956,0.001229355,0.001691703,0.000988363,0.005151872,3.70E-05,-0.001458346,0.006693949,0.000383644,-1.65E-05,-0.000318953,0.000473168,0.003335369,0.000727954
532,0.000247566,0.00713997,-0.00105564,4.31E-05,0.005540752,0.00424203,0.006221678,0.007665089,0.007310946,-0.000522737,0.021815848,0.006190246,0.002384731,0.002890942,0.001391605,0.002122859,0.001230211,0.008911556,-0.000625265,0.000489806,0.002527755,0.004242057,0.001894059,-0.000111295,-0.00032899,0.001453286,0.001795533,0.001258793,0.004830763,-0.000383823,-0.001396836,0.007175944,0.000116425,-4.88E-05,-0.000582975,0.000376778,0.002816733,0.000363695
531.2000122,0.000261449,0.006770401,-0.000764826,-0.000319729,0.005913055,0.004793569,0.006266268,0.008223923,0.00713376,-0.000662796,0.021721814,0.006426445,0.002283986,0.002841902,0.001114733,0.002054243,0.001116783,0.008286899,-0.000388582,0.000261941,0.00229437,0.004681746,0.001920215,-0.000524237,-0.00068921,0.001601122,0.001857974,0.001185096,0.004372541,-0.000329455,-0.001976291,0.006578165,-0.000550246,-0.000575736,-0.000234878,0.000200844,0.002999855,0.000634799
530.4000244,0.000175232,0.007631761,-0.000673858,-0.000211333,0.006319873,0.00527587,0.00673935,0.008266029,0.007372816,-0.000348027,0.022199947,0.006930789,0.002248077,0.003005043,0.001263129,0.002610483,0.001567789,0.009062032,-0.000403168,0.000635784,0.00249659,0.004954015,0.001689078,-0.000401927,-0.000140642,0.001704852,0.002278704,0.001470168,0.004894244,-4.27E-05,-0.001835882,0.00729473,-0.000160877,9.03E-05,-0.000389099,0.000255725,0.003436592,0.000522175
529.5999756,0.000109227,0.007202131,-0.00057677,-0.000277305,0.005776047,0.004815503,0.006622162,0.008478547,0.007576098,-0.000161033,0.022015657,0.00637393,0.002384601,0.002509738,0.001457389,0.001816718,0.00105816,0.009105991,-7.52E-05,0.000444145,0.002499063,0.004360095,0.001602551,-0.000638655,-4.14E-07,0.001390228,0.001325051,0.001058809,0.00457152,-0.000378702,-0.001895834,0.00733564,-0.000315798,-0.000206417,-0.000564206,0.000157234,0.003381386,0.00015625
528.7999878,-7.24E-05,0.007384743,2.56E-05,0.000431138,0.005730378,0.00448983,0.006990053,0.008559301,0.007443331,0.000210012,0.022690145,0.007004127,0.002995763,0.00289558,0.001201397,0.00222021,0.001255704,0.009381816,-0.000115126,0.000508672,0.00262939,0.004492969,0.002141901,-0.000597348,-0.000175627,0.000907448,0.001647787,0.001331231,0.004861337,-0.000380047,-0.001233886,0.007264958,0.000400848,0.000136052,-0.000194619,0.000259507,0.003479854,0.00061782
528,-0.000399599,0.007430032,-0.000434046,0.000139988,0.005921189,0.004484782,0.006868747,0.008419027,0.007355965,4.70E-05,0.022550115,0.006306268,0.002471831,0.002652491,0.001257314,0.002192033,0.001208354,0.008749959,-0.000987358,0.000420799,0.002248467,0.004294706,0.001855504,-0.001011274,-0.000460526,0.000910872,0.001429911,0.000700936,0.004819115,-0.000598899,-0.001578141,0.006793329,-0.000370322,-0.000586387,-0.001000737,-0.000167398,0.003053945,-0.000112382
527.2000122,-3.57E-06,0.007220212,-0.000360442,0.000113551,0.005963203,0.004679129,0.007028987,0.00878118,0.008107943,-0.000317143,0.022832023,0.006911642,0.002463422,0.003122224,0.001295374,0.002130325,0.001468454,0.009357746,-0.000321281,0.00087352,0.002718493,0.004941395,0.001938806,-0.000667242,-0.000570566,0.000850098,0.000831113,0.000950537,0.004898694,-3.32E-05,-0.001693003,0.007155654,-3.19E-05,-0.000904704,-0.000970467,0.00017619,0.003493841,-0.000222821
526.4000244,0.000460704,0.007667776,-0.000397892,0.000825744,0.006409185,0.004680856,0.007319502,0.008842994,0.008132813,-0.000189185,0.023348119,0.007169865,0.003197972,0.003393387,0.00178758,0.003148819,0.002459674,0.009856267,8.75E-06,0.000769806,0.002950256,0.005365124,0.00214419,-0.000412426,0.000191883,0.001336528,0.001544745,0.001405265,0.004754494,0.00027282,-0.001734877,0.007488074,-0.000236482,-0.000586025,-0.000533286,0.000362866,0.003508637,-0.000150992
525.5999756,0.000475008,0.007488284,-0.000417857,0.000946516,0.006536853,0.004718118,0.007431217,0.009187602,0.00827281,-4.91E-05,0.024014642,0.007442435,0.003015182,0.003342568,0.001771958,0.003083612,0.002314538,0.009990357,1.33E-05,0.00079369,0.003248904,0.005234918,0.001843935,-1.64E-05,0.000332943,0.00165948,0.001936647,0.0015442,0.004951344,0.000282793,-0.001836397,0.007219449,-0.000223856,-0.000283721,-0.00061596,0.0002995,0.003469808,0.000112127
524.7999878,0.001036182,0.007573991,-0.00057191,0.000873572,0.006672025,0.005213749,0.007840753,0.009338253,0.008434758,0.000172357,0.024321787,0.007611871,0.003224284,0.003682654,0.001679671,0.00326956,0.002177489,0.009950679,0.000192971,0.000825537,0.003601966,0.005217626,0.00220551,-0.000327955,0.000426344,0.001330244,0.002155897,0.001408199,0.0049979,-2.52E-05,-0.002003501,0.007112104,-3.09E-05,-7.21E-05,-0.000582561,8.09E-05,0.003411649,-0.00016067
524,0.000981825,0.008014984,-0.000545385,0.001388644,0.006981425,0.005499041,0.008263972,0.009426018,0.008766018,-0.00010612,0.024708824,0.007139733,0.003426912,0.003656156,0.001792882,0.003302919,0.002508306,0.010143328,2.04E-05,0.000948358,0.003408779,0.005425092,0.002457799,0.000137968,0.000379525,0.001289039,0.002242717,0.001764213,0.005147524,-4.90E-05,-0.001905164,0.007682109,0.00034398,-0.000744618,-0.000526615,8.03E-05,0.004055012,-0.00013852
523.2000122,0.000151796,0.008187967,-0.001016232,0.000694169,0.006396995,0.005480899,0.008100663,0.009086324,0.008515345,-7.90E-05,0.024318747,0.007162049,0.00333203,0.002918722,0.001716365,0.002711512,0.001855426,0.009897843,-0.000158083,0.000754377,0.003120477,0.00513558,0.002205744,-0.000228047,-5.91E-05,0.000923428,0.001369999,0.00133793,0.004616334,-0.000412013,-0.001749212,0.007225871,4.31E-05,-0.000362201,-0.000587111,0.000255803,0.003621987,-0.000425616
522.4000244,0.000109408,0.007687142,-0.00151314,0.000132686,0.006198832,0.004643361,0.007021148,0.008704768,0.007530793,-0.000602466,0.024257647,0.006814023,0.003042162,0.00291106,0.00109174,0.001726709,0.001474714,0.00945578,-0.000783069,0.00021053,0.002672988,0.004486639,0.001564073,-0.000673083,-0.000148198,0.000870252,0.001045108,0.000864908,0.004231836,-0.000818002,-0.002535569,0.006774055,-0.001122,-0.001103772,-0.001436467,-0.000529511,0.003070003,-0.000764102
521.5999756,0.000298516,0.007735862,-0.000766118,0.000571394,0.006560872,0.004966007,0.007985585,0.009148367,0.008515872,-0.000603138,0.024702631,0.006995366,0.003255971,0.003384882,0.001476947,0.002530671,0.002329164,0.010059258,-0.000305709,0.000228504,0.002628036,0.004842673,0.002401051,-0.000416099,-0.000108086,0.001156493,0.001980488,0.001152677,0.005128559,-0.000520255,-0.00236831,0.007276488,-0.000602259,-0.000783896,-0.000934616,0.000109149,0.003759988,-0.00046094
520.7999878,0.000331596,0.008338484,-0.000224943,0.001109179,0.006923057,0.0052001,0.008118545,0.009058306,0.008690218,-0.000306227,0.025148125,0.007344828,0.003497781,0.003531654,0.001710856,0.00237255,0.002273864,0.010356845,0.000378385,0.000758759,0.002726359,0.005373773,0.002530255,-0.00043958,-0.000201605,0.001588131,0.002116252,0.001312458,0.005212124,-7.67E-05,-0.001961603,0.007749512,-0.000525529,-0.00042846,-0.000555934,-0.000376374,0.00341752,6.07E-05
520,0.000247178,0.007815582,-0.000520876,0.000884155,0.006837321,0.00478064,0.007956293,0.009365628,0.008340463,-0.000339026,0.025264276,0.007460948,0.003175859,0.003002175,0.001228731,0.002484119,0.001894501,0.010258051,1.12E-05,0.000585003,0.003095031,0.005085788,0.002090058,-0.000216715,-0.00021361,0.000934608,0.001737182,0.000926177,0.005497153,-0.000508051,-0.00223395,0.006910616,-0.000805394,-0.000163465,-0.000682491,-0.000475524,0.00328247,-0.000553193
519.2000122,0.000342555,0.008028855,-0.000130911,0.001359274,0.006957093,0.005150798,0.008590058,0.009742523,0.008613769,-0.000602466,0.025875058,0.007828629,0.003553081,0.003317187,0.001695835,0.003100323,0.002698566,0.010623227,-9.07E-05,0.001129604,0.003322743,0.005266857,0.002864597,-0.000439683,0.000124037,0.001340111,0.001591664,0.001382957,0.005206885,-0.000417237,-0.001825262,0.007550469,-0.000414651,-0.000647753,-0.000445579,4.04E-05,0.003533038,-0.000326248
518.4000244,0.00042238,0.00770195,-0.000822601,0.001082553,0.006527104,0.004671541,0.008221733,0.009452632,0.008465665,-0.000311452,0.025405487,0.007587609,0.00346018,0.003268125,0.001364754,0.002558662,0.002646735,0.010398442,-0.000460164,0.000764438,0.003078684,0.0053673,0.002711381,-0.000650958,0.00031152,0.001341098,0.001477753,0.001239712,0.005303593,-0.000402754,-0.002631757,0.007419105,-0.001136459,-0.000846009,-0.000828492,-0.000168692,0.003386343,-0.000339491
517.5999756,0.000563333,0.008779885,-0.000395358,0.00125059,0.007163391,0.005845411,0.009142921,0.00981345,0.008513047,-0.000109122,0.025851458,0.008028591,0.003684664,0.003550836,0.001545603,0.003417311,0.002746391,0.010907689,0.000209649,0.001089171,0.003864732,0.005473822,0.002568583,0.000100579,0.000467441,0.001152184,0.001778456,0.001031875,0.005723506,-9.64E-05,-0.002149163,0.007831423,-0.000676288,-0.000441752,-0.000623818,7.41E-05,0.003625249,-0.000112745
516.7999878,5.82E-05,0.008324472,-0.000569635,0.000702129,0.007089396,0.005333152,0.008725792,0.010004713,0.008659372,-0.000597193,0.026145278,0.007458525,0.003735131,0.003458405,0.001623492,0.002746991,0.002696691,0.010554421,0.000143665,0.000842706,0.00349585,0.005550007,0.002387412,0.000128957,0.000406911,0.001138221,0.001631131,0.001344889,0.005782343,-0.00034963,-0.002574479,0.007716679,-0.000914313,-0.000737693,-0.00075449,-0.00023436,0.003365029,0.000120853
516,0.000197244,0.00902199,-0.001170383,0.001133004,0.007370683,0.005297095,0.00885306,0.01009068,0.008937742,-0.000299242,0.026753942,0.007804038,0.00401454,0.003843081,0.001635211,0.002885548,0.002776142,0.010953453,0.000387401,0.000894867,0.003613712,0.005789216,0.002825695,8.63E-05,0.000256165,0.001827974,0.001794494,0.001567035,0.005952313,-0.000444131,-0.002061937,0.007816135,-0.00037746,-0.000652871,-0.000622267,0.000274193,0.003379951,4.40E-05
515.2000122,-0.000294482,0.008117068,-0.001292322,0.000556568,0.006691635,0.004842202,0.008809339,0.009636776,0.008338721,-0.000638551,0.026348218,0.007432482,0.003260353,0.003318074,0.001322273,0.002680854,0.001767747,0.010542884,-0.000508672,0.000695621,0.002959091,0.005602055,0.00207981,-0.000675047,-0.000706113,0.00085085,0.001283561,0.001182371,0.005498883,-0.000879904,-0.002605718,0.007497476,-0.001129746,-0.001313949,-0.00094438,-0.000497295,0.003039529,-0.000442166
514.4000244,7.38E-05,0.009060262,-0.000391168,0.001106377,0.006741322,0.005209819,0.008818268,0.010047072,0.008845161,-0.00029381,0.026732661,0.00782905,0.003796022,0.003713669,0.001778534,0.002370494,0.002597019,0.011017119,0.000100605,0.000884155,0.00327595,0.005977769,0.002732455,-0.000205072,0.000210582,0.001438455,0.001598108,0.001425522,0.005658672,-0.000382426,-0.002627177,0.00785799,-0.000885587,-0.001165116,-0.000366287,-0.000157772,0.003723878,-0.000305037
513.5999756,0.000152158,0.008898001,-0.000554693,0.000409891,0.006937181,0.005258865,0.008891792,0.009755495,0.008982903,-0.000795007,0.026665935,0.007904069,0.00371581,0.003302815,0.001499182,0.002851386,0.002742276,0.0107363,0.000415099,0.000660154,0.003371525,0.005946513,0.002344311,-0.000177541,0.000112308,0.001324506,0.001665405,0.000894297,0.005644379,-0.000746531,-0.002232096,0.007843784,-0.001319679,-0.000959981,-0.000789787,-0.000893596,0.00344155,-0.00058282
512.7999878,0.00041059,0.009579822,-0.000322316,0.001191897,0.007297678,0.006038058,0.009534096,0.010645828,0.010047204,-0.000207659,0.027600236,0.008277664,0.004791711,0.004260642,0.002076169,0.003151583,0.003209237,0.011392049,0.000461326,0.000816123,0.003910936,0.006737589,0.002570328,0.000597522,0.000770506,0.002148561,0.002118957,0.001643863,0.006210596,-0.000132412,-0.002176002,0.00869439,-0.000422409,-0.000398306,-0.000428305,-0.000262922,0.004307516,4.58E-05
512,0.000124167,0.009700935,-0.001102429,0.001235974,0.007354938,0.005584041,0.009429272,0.010100933,0.009374039,-0.000753508,0.027404238,0.007790254,0.004303568,0.00411344,0.002020745,0.002876636,0.002957736,0.011482223,7.67E-05,0.001113877,0.003462658,0.006238064,0.00287132,0.000164977,0.000410487,0.001855556,0.001669199,0.001487077,0.006209467,-0.000721722,-0.002350442,0.008071258,-0.000579873,-0.000664399,-0.000821826,9.60E-05,0.003432391,-0.001023412
511.1999817,0.000374965,0.009385784,-0.000847663,0.001341877,0.007511224,0.005554307,0.009453902,0.010525989,0.008910948,-0.000724927,0.027617587,0.008051665,0.004019348,0.0039497,0.001805099,0.002846097,0.002860272,0.011132127,6.14E-05,0.000852329,0.003602619,0.006089508,0.002748814,0.000537337,0.000186678,0.000920392,0.00200821,0.001478116,0.006686457,-0.000247037,-0.002488163,0.007771385,-0.000587111,-0.000889979,-0.000748029,-0.00050831,0.00369978,-0.000941693
510.3999939,0.000402143,0.009645086,-0.00095249,0.001350524,0.007498003,0.006160524,0.009430701,0.010673684,0.009596495,-0.000616063,0.028213292,0.008068199,0.004151517,0.003767142,0.001845053,0.002646813,0.00304688,0.011867611,0.000245132,0.001157142,0.003886775,0.005957876,0.003502348,0.000458734,0.000440285,0.001517703,0.00235951,0.001677982,0.006984502,0.000199109,-0.002328609,0.008155285,-0.000658299,-0.000178421,-0.000506293,-0.000469473,0.004525638,-0.000268406
509.6000061,0.000505096,0.009668219,-0.000744877,0.001342838,0.008233421,0.006428126,0.00981263,0.01127211,0.009908992,-0.000206055,0.028851945,0.008554231,0.004471993,0.004232803,0.002514581,0.003676153,0.003152652,0.012349234,0.00075601,0.001314899,0.004492655,0.006850995,0.003689807,0.000908252,0.000900263,0.002321382,0.002443481,0.002163103,0.006790436,0.000720175,-0.002046427,0.008926935,-0.000108656,-5.59E-05,-0.000205279,0.00021457,0.005463939,0.000353902
508.7999878,0.000629692,0.0099466,-0.000486901,0.00203081,0.008629613,0.006656253,0.010239392,0.011221982,0.009864052,-0.000152183,0.029289093,0.008699302,0.004485148,0.004314392,0.002560068,0.003582234,0.003592622,0.012386122,0.000442254,0.001611852,0.003984549,0.006800481,0.003943561,0.001063454,0.000723286,0.002399281,0.00264874,0.002457279,0.007095342,0.000935957,-0.002218859,0.008954865,-0.000256765,-0.000304674,-0.00012734,0.000352736,0.005036132,0.00027238
508,0.000401237,0.010203031,-0.001324221,0.001087276,0.007950915,0.006276485,0.0097502,0.010894735,0.009510176,-0.00034125,0.028748631,0.008109446,0.004118431,0.003746253,0.002602644,0.00317432,0.002859334,0.011830102,0.000182793,0.00107277,0.003937475,0.006282184,0.002987475,0.000661242,0.000188568,0.002226038,0.001839516,0.001895333,0.007234741,0.000254689,-0.002611019,0.008070651,-0.000536388,-0.000265457,-0.000700737,-0.000235809,0.003946147,-0.000510844
507.1999817,-0.000152649,0.009515627,-0.000951302,0.000927111,0.007739156,0.006135581,0.010010965,0.010637711,0.009735296,-0.000924749,0.029092025,0.008211736,0.004378634,0.003867526,0.002083764,0.003098394,0.002802221,0.012086104,0.000386131,0.000945841,0.003617706,0.006310207,0.003175676,0.000671665,0.000211618,0.002187194,0.001501338,0.001112501,0.00665833,1.15E-05,-0.002807506,0.008357272,-0.000551694,-0.000738623,-0.000938904,-0.000559139,0.003401579,-0.000651889
506.3999939,0.000380406,0.010038118,-0.000700944,0.001457961,0.008382369,0.006066617,0.010199718,0.011033501,0.010102443,-0.000240207,0.029596083,0.008701177,0.005012564,0.004337373,0.002874942,0.003551959,0.003170513,0.012546626,0.000760885,0.00155137,0.004248017,0.007218738,0.003730562,0.000997392,0.000605558,0.002581525,0.001644799,0.00194541,0.007645171,6.37E-05,-0.002300903,0.009135016,-0.000358114,-0.000359149,-0.000334784,-0.000173091,0.003934314,-0.000382685
505.6000061,0.000417353,0.010338473,-0.000772733,0.001775519,0.008190737,0.006661326,0.010447044,0.011678105,0.01053803,-0.000388737,0.029666863,0.008496602,0.005171466,0.004556216,0.002388531,0.003171791,0.003459971,0.012680323,0.000618183,0.0018528,0.003741266,0.006987185,0.003213879,0.001107856,0.000705551,0.002470009,0.002089876,0.001868372,0.007377976,0.000148222,-0.00208672,0.008929893,-0.000310779,-0.000427891,-0.000560173,-0.000271045,0.003924231,-0.000237309
504.7999878,0.000304681,0.01066538,-0.000941332,0.001795221,0.008680209,0.006866932,0.010304648,0.011674727,0.010464731,7.77E-05,0.030490061,0.00871256,0.005319892,0.004750359,0.002844325,0.003710615,0.003303858,0.012721344,0.000954817,0.001592054,0.004230398,0.006958644,0.00340951,0.001153222,0.000627385,0.002710131,0.00236344,0.001851682,0.007804644,-5.32E-05,-0.002217777,0.0090822,-0.000183855,-0.00021154,-0.000445993,-2.17E-05,0.004235051,6.89E-06
504,0.000187921,0.010481888,-0.000813713,0.002297726,0.0087568,0.007213737,0.010771564,0.011637661,0.010746939,0.000666842,0.030509805,0.008608356,0.005518205,0.004559199,0.002879658,0.003766959,0.003473044,0.012748213,0.001039789,0.000861511,0.004307804,0.007535876,0.00354486,0.001603174,0.000856453,0.002233011,0.002616681,0.001670056,0.00754636,9.01E-05,-0.002152872,0.009299349,-0.000518342,-7.23E-05,-0.000327231,0.000128957,0.004103144,0.000112696
503.1999817,0.000439637,0.010701409,-0.000176403,0.002272771,0.008546179,0.006952726,0.010523762,0.011798022,0.010448475,0.000359083,0.030716658,0.009283534,0.005463677,0.004872934,0.003164751,0.003818715,0.003675918,0.012924773,0.001206589,0.001633002,0.004110043,0.007695889,0.004137195,0.001700643,0.001347641,0.002739488,0.002488103,0.002579546,0.007955608,0.000213456,-0.002106608,0.009091003,6.60E-05,-7.78E-05,5.33E-06,0.00013266,0.00485262,-7.56E-05
502.3999939,0.000408802,0.010410109,-0.000633537,0.001700694,0.008524373,0.007006389,0.010605136,0.01216242,0.011275882,0.000106663,0.030787455,0.008917025,0.005565896,0.004513867,0.002699295,0.003006085,0.003536743,0.013110928,0.000568102,0.001457935,0.004093084,0.007788383,0.003363933,0.001298646,0.000928486,0.002300745,0.002330309,0.001905837,0.007619458,8.02E-05,-0.002306156,0.008807543,-0.000151717,-0.000507896,-0.000127082,-0.000135259,0.004651943,0.000429764
501.6000061,0.000321182,0.011232022,-0.00030514,0.002270455,0.008582772,0.006704937,0.010785204,0.011908554,0.011334174,0.00068888,0.031064114,0.009280044,0.005447163,0.004502882,0.003294938,0.003373846,0.003968744,0.013413978,0.000791019,0.001743212,0.004418041,0.00797314,0.003727167,0.001170586,0.000712863,0.002455899,0.002260098,0.002034425,0.008149193,0.000719475,-0.001996441,0.009241726,-0.000350562,8.51E-05,-0.000403582,0.000157907,0.004797914,0.000121603
500.7999878,0.000267303,0.010905672,-0.001408189,0.001941978,0.009162591,0.007180865,0.01110193,0.011702942,0.01138684,0.000345845,0.030757723,0.009068349,0.005129633,0.004484181,0.002966545,0.003451021,0.003541624,0.013303168,0.000828416,0.001398331,0.003866638,0.007685719,0.003883223,0.001248695,0.000675631,0.002480422,0.002521897,0.001919851,0.00795168,0.000215528,-0.002339011,0.009636563,-0.000336853,-0.000261784,-0.000297018,6.04E-05,0.004459727,-0.000139089
500,9.19E-05,0.010916104,-0.001027389,0.00197976,0.009146411,0.006914193,0.011115341,0.012383405,0.011282285,0.000555195,0.031280298,0.009176709,0.005130655,0.004336824,0.003029493,0.003220268,0.003705811,0.013286647,0.001155481,0.001132615,0.004678003,0.007471193,0.004135209,0.001207445,0.000336959,0.002783332,0.002216151,0.002008028,0.007836061,-0.000132723,-0.002406514,0.009493614,-0.000686574,-0.000488349,-0.000194101,0.000483586,0.004713879,-3.64E-05
499.1999817,0.00015436,0.011009127,-0.001304504,0.0020905,0.009155664,0.007335588,0.01136901,0.012175464,0.011604825,0.000373851,0.031765904,0.009190246,0.005506434,0.004732852,0.002995242,0.003810202,0.003563155,0.013400202,0.001028242,0.001399421,0.004737169,0.007521811,0.003896674,0.001606058,0.000841072,0.002807249,0.002344128,0.001972427,0.008094914,0.000441554,-0.00232521,0.00946078,-0.000178783,3.40E-05,-0.00038465,0.000162051,0.004713801,-0.000339491
498.3999939,0.000452204,0.011258269,-0.001073871,0.00182891,0.009052491,0.006975138,0.011563989,0.012019967,0.011754003,0.000597186,0.032274608,0.009579452,0.005889071,0.004693023,0.003346299,0.004087884,0.003737219,0.013491569,0.000742008,0.001786358,0.004580597,0.007463713,0.003947584,0.00133793,0.001027023,0.002616499,0.001912076,0.0019114,0.008007918,0.000501649,-0.002380152,0.009721768,-0.000171228,0.000293439,-0.000310107,0.000154256,0.005213434,-1.67E-05
497.6000061,-0.000442373,0.010662568,-0.001460564,0.000910691,0.008309801,0.006902436,0.010148123,0.011922469,0.010955312,1.58E-06,0.031544466,0.009305405,0.005382868,0.004117203,0.002951272,0.003231847,0.003338081,0.013136781,0.000580959,0.00095985,0.004042967,0.007147523,0.00335869,0.000459512,1.20E-05,0.002444991,0.001996663,0.001430612,0.007435694,-0.000116057,-0.002957166,0.009148262,-0.000559346,-0.000256972,-0.000848283,-0.000582665,0.004311673,-0.000645995
496.7999878,0.000337322,0.01114413,-0.001063542,0.00119117,0.009122883,0.007742002,0.011348469,0.012672167,0.011782808,0.000461611,0.03255152,0.009599273,0.005705854,0.004980592,0.003776281,0.004102439,0.003685656,0.013882379,0.001452896,0.001293453,0.004033169,0.00810061,0.003998787,0.00114201,0.000853159,0.002574807,0.002818791,0.002236784,0.008154574,0.000394811,-0.002823658,0.009983814,0.000158917,-7.95E-05,-3.13E-05,-0.000150992,0.004701999,0.000132194
496,0.00034929,0.010662064,-0.001511179,0.001299191,0.008695129,0.007557949,0.011068046,0.012682829,0.011697038,0.00069028,0.032649517,0.009454167,0.005459614,0.004886206,0.003328091,0.003851099,0.003529227,0.013665893,0.001488428,0.000978867,0.003887663,0.008303733,0.003763252,0.001208536,0.000800821,0.002349594,0.002637047,0.001848485,0.008358671,0.000262511,-0.002419951,0.009714886,-0.000327127,-5.87E-05,-0.000129566,-0.00052222,0.004565058,0.000227157
495.1999817,-0.000122527,0.010118155,-0.001326853,0.001183279,0.008841806,0.007691252,0.01086928,0.012823259,0.011550644,0.000355897,0.032297809,0.00930046,0.005128978,0.00448473,0.003390125,0.003933086,0.003008118,0.013709198,0.000942157,0.000942261,0.003940949,0.007771306,0.003500078,0.000575256,0.000490143,0.002409042,0.002051746,0.001670836,0.00822482,0.000231146,-0.002649974,0.009838817,-0.000271614,-0.000240776,-0.000933893,-0.000278082,0.004332981,-0.000411444
494.3999939,-0.000475575,0.010328002,-0.001888566,0.001110477,0.008498476,0.007137576,0.010838148,0.012426955,0.011354262,-2.04E-05,0.03274871,0.009377266,0.005081335,0.004307307,0.003031604,0.003592309,0.003017137,0.013463105,0.000312504,0.000539721,0.004109965,0.007471877,0.002957918,0.000837856,0.000147161,0.001913351,0.001529263,0.001199476,0.00774469,-0.000585818,-0.003064159,0.009270709,-0.000424736,-0.000780433,-0.000959671,-0.000674272,0.004336955,-0.00086616
493.6000061,0.000115907,0.010933809,-0.001737506,0.001438923,0.008836417,0.007326558,0.011082439,0.012562454,0.012083841,0.000858061,0.033341661,0.00964977,0.005651644,0.005106845,0.003198754,0.003630131,0.003294338,0.013918195,0.001010961,0.000907267,0.003985672,0.008203637,0.004218819,0.000903194,0.000660905,0.002528458,0.002245423,0.001313211,0.008364688,-0.000170814,-0.002658721,0.010198366,-0.000341147,-0.000164293,-0.000630538,-0.000364787,0.004959226,-0.000188409
492.7999878,0.000226535,0.01143991,-0.001091378,0.001641109,0.00945369,0.007762504,0.012024623,0.013510608,0.012245033,0.000929835,0.033406962,0.010023494,0.005792337,0.004772291,0.003798764,0.00380827,0.003566417,0.014186075,0.0012211,0.001321935,0.004250552,0.00798105,0.003908089,0.000644702,0.000646906,0.003013801,0.002663377,0.00180055,0.008859163,0.000399656,-0.002241882,0.010506418,-7.36E-05,0.000363902,-0.000545489,0.000321675,0.004997114,9.98E-05
492,2.53E-05,0.011214809,-0.001105837,0.00124249,0.00914271,0.007900272,0.012108462,0.013199806,0.012244686,0.000485996,0.033665545,0.009767249,0.005912294,0.004964802,0.003616897,0.003760458,0.003446116,0.014239944,0.000937981,0.001366857,0.004544628,0.007905466,0.00375769,0.000906359,0.000634385,0.002446683,0.002630614,0.001788671,0.008443441,0.000103945,-0.002127474,0.010839953,-0.000242794,-0.000150423,-5.03E-05,-0.000310055,0.0053982,-0.000419357
491.1999817,-6.33E-05,0.010934101,-0.001562717,0.001619335,0.00972791,0.00788124,0.012410093,0.013464974,0.012369209,0.000388878,0.033788949,0.009864925,0.005685108,0.005006934,0.003512003,0.00366344,0.003931258,0.014332344,0.000673687,0.001243373,0.004336772,0.00827492,0.004147283,0.001158906,0.000540551,0.002675385,0.00251104,0.001644175,0.008396382,-0.000174592,-0.002705544,0.010015734,-0.000249314,-0.000134793,-0.000612858,0.00013846,0.005137544,-0.000484522
490.3999939,-0.000493313,0.010462556,-0.001942017,0.001336606,0.009202408,0.007781821,0.012081552,0.013276719,0.011964084,0.000174429,0.033987682,0.010212014,0.005520853,0.004693311,0.003323291,0.003863713,0.003638693,0.014273328,0.000811403,0.001523184,0.00424603,0.008358196,0.00409912,0.000339316,0.000694195,0.002732924,0.002031512,0.001722213,0.008399602,-0.000201915,-0.00295624,0.0101623,-0.000662796,-0.000247451,-0.000665277,-0.000552417,0.004794564,-0.00078219
489.6000061,7.54E-05,0.010989081,-0.001418923,0.001869854,0.009918606,0.008282862,0.012186459,0.013236365,0.012502638,0.000480632,0.034791917,0.010996994,0.005973203,0.005143228,0.003858594,0.004055848,0.004001033,0.014697322,0.000945997,0.001483727,0.004543059,0.008797584,0.004456667,0.000996561,0.000200844,0.003058481,0.00247899,0.002033982,0.008965699,-0.000565913,-0.00201757,0.010593888,-0.000439063,0.00019613,-0.000557381,-0.000235447,0.00516607,-0.000238914
488.7999878,-0.00024771,0.011155471,-0.001513449,0.001832627,0.009978596,0.008484908,0.012973844,0.013623634,0.012779057,0.001028839,0.034551159,0.01138001,0.005729145,0.004608198,0.004025462,0.003985567,0.003843133,0.015260619,0.00154859,0.001546771,0.00465558,0.008386829,0.004210454,0.001172533,0.000559445,0.002548872,0.002572255,0.002206733,0.008702761,-0.000785084,-0.002042304,0.010895532,-0.000460216,0.000151123,-0.000377771,-0.000379219,0.004980487,-0.000142919
