wavelength (nm),DOMBlank1,DOMSTD24,DOM12226,DOM12229,DOM12430,DOM12454,DOM12480,DOM12832,DOM13036,DOMBlank2,DOM13039,DOM13121,DOM13155,DOM13242,DOM13297,DOM13329,DOM13368,DOM12855,DOM12857,DOMBlank3,DOM12868,DOM12912,DOM12913,DOM12930,DOM12939,DOM12942,DOM12963,DOM12965,DOM13092,DOMBlank4,DOM13093,DOM13095,DOM13096,DOM13097,DOM13110,DOM13139,DOM13142,DOM13210,DOM13665,DOMBlank5
869.5999756,-0.011214326,-0.015244259,-0.019671092,-0.020507524,-0.021381287,-0.021100223,-0.027541023,-0.028379569,-0.027450588,-0.032196965,-0.030834472,-0.03060641,-0.032341927,-0.03369391,-0.030762274,-0.034591623,-0.032594725,-0.028560959,-0.031397648,-0.034260999,-0.033042889,-0.042754464,-0.036493804,-0.038498957,-0.036768414,-0.037799396,-0.036625113,-0.040157355,-0.032718718,-0.037281904,-0.03258954,-0.031855658,-0.034149267,-0.033183686,-0.036665604,-0.035059031,-0.036605079,-0.034592532,-0.036970679,-0.033480909
868.7999878,-0.002316095,-0.008843779,-0.0198383,-0.019202815,-0.01420876,-0.021070583,-0.019058453,-0.025763245,-0.02508424,-0.027524211,-0.024548188,-0.024972225,-0.026652314,-0.025971871,-0.028692942,-0.031206068,-0.03071269,-0.026182443,-0.027607976,-0.024860473,-0.034963414,-0.027737334,-0.036069106,-0.030019499,-0.033166036,-0.031344187,-0.035027657,-0.031870574,-0.027800178,-0.028209263,-0.028813304,-0.029382493,-0.028146528,-0.031717464,-0.036559727,-0.032538865,-0.035054162,-0.036236409,-0.036001779,-0.038688719
868,-0.007430269,-0.012265586,-0.015521893,-0.022137396,-0.019509908,-0.024348324,-0.028524164,-0.024795588,-0.024671955,-0.02572426,-0.033317197,-0.03524071,-0.034749698,-0.027488494,-0.030182239,-0.029021584,-0.031369712,-0.030733624,-0.031202743,-0.032475695,-0.032348752,-0.037823595,-0.035546545,-0.032384694,-0.035401456,-0.037639435,-0.034847323,-0.034035593,-0.035830479,-0.037123706,-0.034409914,-0.039945707,-0.034788597,-0.035441633,-0.032481413,-0.033644132,-0.038496159,-0.032957193,-0.037579522,-0.03400467
867.2000122,0.001902093,-0.003838289,-0.009080362,-0.016401595,-0.021628724,-0.022944544,-0.01667027,-0.018343614,-0.023236243,-0.02032684,-0.022831287,-0.024737395,-0.022857565,-0.031169062,-0.025832424,-0.026769057,-0.027964965,-0.030119594,-0.027386721,-0.025714355,-0.03138575,-0.02667067,-0.025543878,-0.030149976,-0.029893912,-0.023930734,-0.029627156,-0.028264277,-0.030603418,-0.025062397,-0.030921169,-0.034008738,-0.029097458,-0.026846301,-0.03080515,-0.026616136,-0.022911739,-0.024041304,-0.031968705,-0.031847239
866.4000244,-0.009807663,-0.012932251,-0.016145773,-0.019667083,-0.021687089,-0.018579891,-0.025460105,-0.029087583,-0.025702937,-0.033901826,-0.027581254,-0.024778865,-0.03149502,-0.031374335,-0.027000941,-0.035049863,-0.031183807,-0.034413598,-0.028134348,-0.02922952,-0.030365195,-0.034128975,-0.033137687,-0.036788773,-0.038432758,-0.03433587,-0.03647748,-0.031863693,-0.036284983,-0.035593674,-0.037679408,-0.033444051,-0.033921074,-0.030522546,-0.038427595,-0.037683204,-0.036450632,-0.038522217,-0.037966646,-0.032623112
865.5999756,0.003150696,-0.008454061,-0.011094435,-0.014456562,-0.01700002,-0.019131828,-0.021890445,-0.026681965,-0.021301042,-0.026954234,-0.025454294,-0.024797251,-0.022831531,-0.02287893,-0.029572701,-0.029467545,-0.031139957,-0.026506901,-0.028656254,-0.024793632,-0.034623034,-0.028529352,-0.027460841,-0.028333446,-0.03527651,-0.036974389,-0.032006893,-0.028863397,-0.028452696,-0.034504604,-0.032718048,-0.034191187,-0.038414896,-0.030849276,-0.031290524,-0.028229252,-0.032858323,-0.033104874,-0.031218356,-0.035093512
864.7999878,-0.004267288,-0.012053191,-0.011863614,-0.022217583,-0.019445902,-0.019256653,-0.021088436,-0.022361144,-0.030494217,-0.02949149,-0.03569793,-0.030540111,-0.02936551,-0.023471395,-0.030480945,-0.0328984,-0.033633687,-0.02986593,-0.026366895,-0.035338607,-0.030486736,-0.035059702,-0.032536656,-0.031781949,-0.037806701,-0.033982981,-0.031806007,-0.027172744,-0.030700581,-0.032867011,-0.033803508,-0.031097548,-0.037902504,-0.03394578,-0.031670298,-0.034683883,-0.033165988,-0.031270098,-0.036762279,-0.040333092
864,-0.010808652,-0.015798751,-0.014492766,-0.021836143,-0.019972365,-0.015835691,-0.025781054,-0.027019868,-0.022902407,-0.032208599,-0.026250189,-0.030669805,-0.025212741,-0.029636826,-0.031141162,-0.034741476,-0.032423183,-0.030360753,-0.03130459,-0.032303289,-0.033222247,-0.037511382,-0.036734257,-0.034768716,-0.035574786,-0.036328129,-0.036873721,-0.031303916,-0.033603165,-0.033557162,-0.034002896,-0.031600986,-0.040179443,-0.03717095,-0.036047284,-0.037158925,-0.03755502,-0.037241802,-0.035778847,-0.038196329
863.2000122,-0.002415163,-0.006067949,-0.017942909,-0.016236251,-0.020187398,-0.023777692,-0.022364292,-0.024629056,-0.027858157,-0.033267472,-0.028925352,-0.027840724,-0.033941951,-0.034293056,-0.032472141,-0.029013447,-0.032937516,-0.030720022,-0.032239508,-0.030655863,-0.032775901,-0.037522729,-0.029859839,-0.034520146,-0.030337436,-0.032952391,-0.03509824,-0.034825917,-0.035746235,-0.034214206,-0.0390017,-0.034981228,-0.036325082,-0.032237824,-0.028868677,-0.034994315,-0.036446203,-0.031609699,-0.035971329,-0.036499519
862.4000244,-0.004455648,-0.003962611,-0.013704957,-0.016510062,-0.020074803,-0.023605913,-0.018439392,-0.017588124,-0.026907085,-0.025342911,-0.021323521,-0.028354932,-0.03101402,-0.028696528,-0.025423046,-0.02518587,-0.029771045,-0.029273516,-0.029028846,-0.029150231,-0.031734213,-0.03070854,-0.027353181,-0.032781038,-0.033138309,-0.031189397,-0.031875625,-0.034563176,-0.027055234,-0.030049985,-0.032226287,-0.026880318,-0.030881872,-0.030263273,-0.033914033,-0.02765131,-0.032270655,-0.028707238,-0.03243183,-0.032958101
861.5999756,-0.007878717,-0.007537286,-0.014458414,-0.018610148,-0.020932416,-0.022854421,-0.026146371,-0.025775686,-0.030080322,-0.030154711,-0.028787578,-0.034427036,-0.030740377,-0.032885347,-0.033214286,-0.029893382,-0.030973623,-0.029456999,-0.035492018,-0.032902624,-0.034955245,-0.034269996,-0.032797456,-0.035821944,-0.035212971,-0.032375567,-0.03486973,-0.033772089,-0.035528753,-0.033852022,-0.035204235,-0.035584375,-0.038504262,-0.036070157,-0.03516141,-0.038584895,-0.033625972,-0.035166472,-0.033628605,-0.035026126
860.7999878,-0.007936367,-0.010381217,-0.015354014,-0.020309549,-0.023167141,-0.02380749,-0.026633276,-0.026013466,-0.029675318,-0.028258746,-0.030189918,-0.027876705,-0.02745462,-0.030690789,-0.034678433,-0.030561054,-0.028696286,-0.029691273,-0.031171905,-0.032800242,-0.032776956,-0.031918678,-0.035334166,-0.031104874,-0.032687411,-0.034055602,-0.036068391,-0.036298271,-0.031550772,-0.036226168,-0.035577361,-0.036578808,-0.033282865,-0.033216491,-0.030458406,-0.038796969,-0.03134409,-0.031181108,-0.031617351,-0.038027648
860,-0.006495109,-0.009653307,-0.014872702,-0.017103808,-0.018761404,-0.023175387,-0.019683709,-0.026516739,-0.023764996,-0.025984257,-0.025520105,-0.029506002,-0.026613165,-0.028638709,-0.029819384,-0.027664134,-0.034068719,-0.026940076,-0.029479107,-0.034308027,-0.034720398,-0.030874688,-0.033609152,-0.030257382,-0.027168563,-0.03318968,-0.034055937,-0.028632214,-0.026711419,-0.034139838,-0.036089499,-0.032637037,-0.032069314,-0.032330826,-0.033374347,-0.034169272,-0.031003222,-0.031316727,-0.036271509,-0.036764894
859.2000122,-0.009580844,-0.004525539,-0.01292205,-0.018092658,-0.021744315,-0.021836981,-0.020717653,-0.023916524,-0.026623342,-0.025441747,-0.028715864,-0.032660186,-0.02364455,-0.02762804,-0.033631194,-0.02547065,-0.032616675,-0.029884005,-0.024721012,-0.028661488,-0.03477598,-0.031552989,-0.03098418,-0.0295491,-0.030754074,-0.033256155,-0.032246284,-0.033856187,-0.029312184,-0.032330729,-0.035146609,-0.034282241,-0.036432352,-0.031910788,-0.030972369,-0.033264305,-0.033578247,-0.036206353,-0.032848194,-0.03491034
858.4000244,-0.002893606,-0.007637255,-0.015084923,-0.02246543,-0.018260475,-0.020710446,-0.021541974,-0.022771552,-0.026135501,-0.027346034,-0.027154166,-0.029995486,-0.025488617,-0.028708303,-0.028049374,-0.031797055,-0.034507666,-0.025917394,-0.029765727,-0.028707432,-0.033636607,-0.032764666,-0.031222209,-0.031652488,-0.030781133,-0.035375785,-0.034113087,-0.029722217,-0.033683419,-0.031139186,-0.034801118,-0.02996292,-0.036182158,-0.030050902,-0.028995723,-0.031476624,-0.028015252,-0.033950042,-0.034790985,-0.031546343
857.5999756,-0.007005965,-0.008029791,-0.013376211,-0.016455732,-0.019262994,-0.018496003,-0.030332366,-0.023268141,-0.024816761,-0.026445234,-0.026395591,-0.027847378,-0.029648287,-0.025792567,-0.028889701,-0.02892293,-0.034318123,-0.027713098,-0.029663423,-0.026285278,-0.033071198,-0.033507414,-0.031417441,-0.029396234,-0.033404119,-0.033463512,-0.033380341,-0.030570559,-0.031424567,-0.032356393,-0.027396442,-0.034019366,-0.034363233,-0.034555383,-0.032480933,-0.037061676,-0.034466445,-0.038554527,-0.03338499,-0.03619311
856.7999878,-0.00343568,-0.00921556,-0.013731343,-0.014542585,-0.018592937,-0.016573256,-0.018383266,-0.024802092,-0.02539443,-0.02549218,-0.022516014,-0.028566388,-0.023301901,-0.027964868,-0.027598502,-0.02641727,-0.029888403,-0.025163788,-0.028986763,-0.02625131,-0.028229931,-0.033026867,-0.027651796,-0.029148052,-0.032255176,-0.03435754,-0.03179542,-0.030511301,-0.029781051,-0.029283196,-0.030379243,-0.029559981,-0.033233661,-0.03087464,-0.029286243,-0.030449525,-0.030579196,-0.032627579,-0.03036196,-0.034353424
856,-0.0100333,-0.015140574,-0.015591824,-0.020554289,-0.022287918,-0.027073281,-0.028100913,-0.028699484,-0.030854242,-0.032005496,-0.028833652,-0.032504182,-0.033297729,-0.033593245,-0.031377178,-0.035197791,-0.028987151,-0.032288726,-0.032094751,-0.031625196,-0.033838611,-0.032546937,-0.038556993,-0.037880965,-0.036185347,-0.035807546,-0.03691747,-0.038061418,-0.037316684,-0.038165793,-0.036320366,-0.038930371,-0.037953649,-0.036462959,-0.039772887,-0.036625158,-0.035688154,-0.036062676,-0.038629703,-0.038229041
855.2000122,-0.006037878,-0.009295179,-0.016834604,-0.01768034,-0.019055976,-0.021210086,-0.027116084,-0.025631785,-0.027918119,-0.026165284,-0.0304683,-0.029809523,-0.027693281,-0.028661245,-0.030755812,-0.031900208,-0.028686205,-0.030840162,-0.031613547,-0.032052577,-0.030916058,-0.03337593,-0.028364729,-0.031676557,-0.034043059,-0.034553662,-0.036779974,-0.033657882,-0.033971492,-0.035694689,-0.035796154,-0.032125425,-0.038236294,-0.03458431,-0.0379286,-0.031602621,-0.034753568,-0.035483431,-0.034376435,-0.036521651
854.4000244,-0.006347786,-0.016083365,-0.018497789,-0.02170733,-0.02488922,-0.027672928,-0.023171412,-0.029577054,-0.031935561,-0.033729695,-0.032432839,-0.032144081,-0.032198407,-0.02998331,-0.031315189,-0.032003142,-0.035863847,-0.033410542,-0.034730677,-0.031205587,-0.035975475,-0.038472041,-0.037925515,-0.037872139,-0.03424564,-0.037116054,-0.035237987,-0.03432611,-0.036202732,-0.036100075,-0.035876099,-0.035702843,-0.038289484,-0.033628367,-0.032933339,-0.034875609,-0.039101023,-0.036200162,-0.035526607,-0.040555064
853.5999756,-0.006633867,-0.007316456,-0.015484226,-0.020417834,-0.01989641,-0.024557728,-0.022182608,-0.023814941,-0.026162896,-0.028944677,-0.024464417,-0.029813632,-0.027156793,-0.026542066,-0.029666904,-0.030079067,-0.031508211,-0.030742355,-0.030492287,-0.033690605,-0.035373587,-0.03083235,-0.033923469,-0.030454641,-0.030077763,-0.036709234,-0.033917099,-0.035460766,-0.035676185,-0.035033386,-0.032245513,-0.030491659,-0.033421904,-0.032982815,-0.036285128,-0.033023652,-0.033725671,-0.033332106,-0.03078205,-0.033408195
852.7999878,-0.006053144,-0.008112625,-0.014474489,-0.016331995,-0.018323712,-0.023918044,-0.020514833,-0.026348576,-0.026004592,-0.023505924,-0.027344137,-0.029219355,-0.026441336,-0.028878367,-0.03014249,-0.031582065,-0.028064273,-0.030146258,-0.028734326,-0.031015417,-0.032273587,-0.034061298,-0.029914597,-0.031391725,-0.031022888,-0.03561819,-0.033500943,-0.031648397,-0.028586166,-0.036209069,-0.035093606,-0.035790909,-0.032601547,-0.033440407,-0.029316878,-0.03370833,-0.033489779,-0.031331036,-0.034662757,-0.032593191
852,-0.001454011,-0.008911648,-0.013491107,-0.014727644,-0.015870983,-0.018038278,-0.019664956,-0.02305836,-0.025982257,-0.026388576,-0.027263481,-0.026772514,-0.027379625,-0.025822716,-0.028518539,-0.027711496,-0.027117252,-0.026580879,-0.02725473,-0.030425873,-0.030165384,-0.029587066,-0.027165109,-0.030488426,-0.02953309,-0.029341847,-0.03203012,-0.026806002,-0.033583567,-0.030023558,-0.030624118,-0.030587448,-0.029865494,-0.029158412,-0.029941997,-0.033023555,-0.028895175,-0.028775271,-0.034160417,-0.029624157
851.2000122,-0.005297326,-0.010866419,-0.014569871,-0.017563811,-0.015404984,-0.020731226,-0.020729696,-0.024516776,-0.026170889,-0.027263774,-0.024559783,-0.028637836,-0.02690538,-0.027111512,-0.026998997,-0.026674565,-0.03011032,-0.029436681,-0.029586824,-0.029911503,-0.032010548,-0.032766253,-0.031751584,-0.033220761,-0.032671422,-0.03039358,-0.03176862,-0.031427749,-0.032493327,-0.033948988,-0.032948408,-0.035028707,-0.033276916,-0.034128975,-0.031984337,-0.032908432,-0.031086607,-0.032312516,-0.034787115,-0.031569164
850.4000244,-0.007376319,-0.010686477,-0.015299539,-0.018833293,-0.020546932,-0.02227764,-0.023968557,-0.022996251,-0.0278886,-0.025988743,-0.028426414,-0.027161753,-0.030241881,-0.03073184,-0.027823729,-0.034600038,-0.029846355,-0.030202571,-0.031757839,-0.031826504,-0.032681171,-0.031031178,-0.032747958,-0.035536148,-0.033177499,-0.031829439,-0.03672779,-0.033378854,-0.032698505,-0.033836171,-0.033975847,-0.032046951,-0.033779509,-0.028410316,-0.033434078,-0.034274254,-0.033644516,-0.033702821,-0.031503253,-0.037634831
849.5999756,-0.005601375,-0.008839923,-0.01194436,-0.018161381,-0.016284674,-0.02168512,-0.021790059,-0.021704819,-0.027421182,-0.023207486,-0.02569874,-0.025717087,-0.025327869,-0.024892446,-0.027874082,-0.026343849,-0.02557629,-0.028134396,-0.030381173,-0.027788086,-0.028406193,-0.026916573,-0.027880492,-0.027648591,-0.02970897,-0.028914599,-0.030647371,-0.03127164,-0.031806681,-0.030768014,-0.029574879,-0.032262675,-0.034469694,-0.03078012,-0.032150041,-0.025213325,-0.034373611,-0.03110097,-0.031927243,-0.029161897
848.7999878,-0.006542846,-0.009929428,-0.01245544,-0.016668875,-0.017294742,-0.017725172,-0.021493295,-0.023136463,-0.026724612,-0.025110187,-0.026879054,-0.027087728,-0.025951583,-0.025996009,-0.02928121,-0.029920347,-0.029548325,-0.027919477,-0.02896899,-0.028337326,-0.030383732,-0.029440261,-0.031366054,-0.030472884,-0.033332445,-0.031537678,-0.029997323,-0.032825924,-0.032027092,-0.03100997,-0.028861362,-0.031261764,-0.035494596,-0.031846229,-0.031754423,-0.032692261,-0.033202823,-0.032437067,-0.032581136,-0.034058187
848,-0.004094898,-0.011383106,-0.013782504,-0.016616309,-0.020093735,-0.022624243,-0.026771685,-0.02349744,-0.024530133,-0.026710007,-0.028585585,-0.028141482,-0.028310649,-0.030904921,-0.027059173,-0.03092845,-0.03481961,-0.028780164,-0.033554383,-0.03533202,-0.031770784,-0.031359743,-0.029845582,-0.0350032,-0.035276223,-0.036878191,-0.033872664,-0.035812505,-0.033472475,-0.032700136,-0.03324594,-0.030877726,-0.037192572,-0.033245794,-0.034251526,-0.033452965,-0.033782147,-0.034850955,-0.032793518,-0.03343077
847.2000122,-0.008074513,-0.011884721,-0.015262053,-0.020242943,-0.023740144,-0.020714739,-0.024031362,-0.026544256,-0.026040625,-0.025354778,-0.029894782,-0.030442912,-0.029520901,-0.027123282,-0.029086372,-0.032476991,-0.031116053,-0.033335704,-0.031640407,-0.032309294,-0.032791022,-0.031731132,-0.032429814,-0.036782399,-0.034635317,-0.032852851,-0.038253408,-0.03308535,-0.0309122,-0.030804716,-0.033718821,-0.031017778,-0.036452297,-0.031268749,-0.036950663,-0.033137783,-0.033914082,-0.035983719,-0.034414314,-0.038373616
846.4000244,-0.006469811,-0.01101464,-0.012282446,-0.015267851,-0.020217989,-0.019853385,-0.025080722,-0.024906477,-0.0294092,-0.02457495,-0.026135305,-0.029222356,-0.028552961,-0.032200955,-0.030032158,-0.028585149,-0.030409943,-0.029986113,-0.030567953,-0.027732138,-0.032136291,-0.03359957,-0.03147364,-0.029664487,-0.033082183,-0.0346944,-0.033620413,-0.03308535,-0.033500705,-0.032820884,-0.034018885,-0.032874357,-0.036029942,-0.030124569,-0.03455022,-0.032538146,-0.034819849,-0.034596261,-0.034533627,-0.035715431
845.5999756,-0.002126598,-0.00924379,-0.013592375,-0.017472118,-0.017662743,-0.022388877,-0.026221093,-0.025608603,-0.025600012,-0.02475906,-0.028002197,-0.030750794,-0.028471317,-0.028016709,-0.029965915,-0.032952152,-0.028895659,-0.032291368,-0.029109612,-0.029582761,-0.030479884,-0.028983857,-0.028156426,-0.033396449,-0.031627413,-0.032130379,-0.031563051,-0.030593093,-0.031330071,-0.032732356,-0.034397814,-0.032473631,-0.032681409,-0.033676233,-0.030396139,-0.033598036,-0.03371384,-0.031831604,-0.034575272,-0.030690501
844.7999878,-0.007491439,-0.011948944,-0.018163566,-0.018005498,-0.021167437,-0.020874737,-0.025601378,-0.026374057,-0.030587062,-0.030962052,-0.029571541,-0.028760055,-0.032590643,-0.025801495,-0.03316354,-0.031026263,-0.035327774,-0.031404968,-0.032689527,-0.033699561,-0.033115141,-0.032989629,-0.031692244,-0.035488345,-0.03498935,-0.036229931,-0.036114797,-0.031225774,-0.037335735,-0.035356645,-0.03511247,-0.033288617,-0.035315409,-0.037684485,-0.033303529,-0.036973961,-0.036015503,-0.034824532,-0.035024788,-0.036409974
844,-0.006176119,-0.009603379,-0.013145071,-0.019881971,-0.01855107,-0.021339441,-0.022402694,-0.029020566,-0.027737286,-0.029862015,-0.02961937,-0.030780748,-0.027624203,-0.029802853,-0.029227778,-0.029268095,-0.03258488,-0.031351507,-0.03059319,-0.033525724,-0.03351767,-0.031159619,-0.034637421,-0.032211628,-0.03416482,-0.03461476,-0.035169911,-0.035380937,-0.033553999,-0.034937426,-0.033019189,-0.033414282,-0.036336035,-0.033489104,-0.036603604,-0.036070347,-0.033636704,-0.036747247,-0.033499699,-0.037245654
843.2000122,-0.006902231,-0.008511483,-0.016665438,-0.018345896,-0.019516936,-0.022888016,-0.021118125,-0.027448788,-0.029264417,-0.02762639,-0.02790569,-0.0305929,-0.028090481,-0.030146161,-0.027189959,-0.026591057,-0.03034376,-0.029505616,-0.03126663,-0.031966012,-0.031819288,-0.031308539,-0.031739507,-0.028898129,-0.035540964,-0.036823735,-0.034991883,-0.030392421,-0.033029936,-0.037392501,-0.036262937,-0.030682588,-0.03472738,-0.031889286,-0.032051377,-0.033182632,-0.035010651,-0.034907807,-0.034727424,-0.036866777
842.4000244,-0.007099283,-0.009197667,-0.016857412,-0.017119138,-0.018282266,-0.022921609,-0.020863833,-0.023969194,-0.029368266,-0.026334835,-0.02897669,-0.030733431,-0.029078528,-0.028938139,-0.031432804,-0.030743945,-0.032643043,-0.031597182,-0.029835625,-0.031332433,-0.030588267,-0.033301901,-0.031482741,-0.034301329,-0.03256024,-0.034963269,-0.034499917,-0.030904872,-0.032491259,-0.036395073,-0.036558442,-0.036121897,-0.033505879,-0.033128332,-0.032395363,-0.033552751,-0.036012501,-0.035429753,-0.033862703,-0.036917802
841.5999756,-0.007067041,-0.008730792,-0.012560823,-0.017333347,-0.020468855,-0.025462644,-0.023914712,-0.030341346,-0.028615491,-0.029585615,-0.030831771,-0.031008862,-0.029313684,-0.026928494,-0.033960767,-0.032456048,-0.032468393,-0.028112657,-0.027900156,-0.033009879,-0.030918131,-0.032137688,-0.03080409,-0.032846563,-0.035072546,-0.032600153,-0.033079594,-0.033447117,-0.029435471,-0.033157978,-0.035654534,-0.034297455,-0.035680667,-0.032753959,-0.032728992,-0.035113804,-0.035288155,-0.03339899,-0.03266998,-0.036836863
840.7999878,-0.005325455,-0.010217054,-0.013034806,-0.014989954,-0.016229019,-0.018902246,-0.019434763,-0.026071293,-0.023438483,-0.025745973,-0.028946759,-0.026143447,-0.02668401,-0.028859425,-0.028598817,-0.030304074,-0.028405806,-0.027959431,-0.029787917,-0.029394638,-0.02604755,-0.029748613,-0.028908785,-0.032273199,-0.03130218,-0.031521741,-0.03117417,-0.029044827,-0.03152328,-0.033363801,-0.034040764,-0.031269807,-0.033658315,-0.028821493,-0.033311345,-0.030811565,-0.03079343,-0.034482606,-0.034842879,-0.034325682
840,-0.007388433,-0.014082476,-0.012928834,-0.017736603,-0.021692261,-0.021586213,-0.020553449,-0.025856864,-0.025507413,-0.027222637,-0.028508941,-0.032915726,-0.029408475,-0.029069765,-0.028739946,-0.028294256,-0.031413879,-0.028000206,-0.035451893,-0.030446531,-0.031820681,-0.027880492,-0.032297473,-0.031838484,-0.034168076,-0.031224955,-0.035245959,-0.035011224,-0.036542546,-0.032918941,-0.032189034,-0.035890635,-0.032690391,-0.03264448,-0.033823241,-0.030442912,-0.03591061,-0.033068176,-0.035104923,-0.034054499
839.2000122,-0.008143975,-0.011997999,-0.015290693,-0.01786501,-0.020734238,-0.020849029,-0.022267066,-0.026061883,-0.026338246,-0.028445229,-0.026704993,-0.0281507,-0.028290616,-0.029810103,-0.030423991,-0.030597821,-0.028643943,-0.030834761,-0.029306861,-0.030153453,-0.028732726,-0.034385473,-0.032380227,-0.031746145,-0.033100318,-0.036081687,-0.033931609,-0.032304153,-0.031887699,-0.033665642,-0.032849923,-0.034939814,-0.031796288,-0.029638568,-0.033420801,-0.031367593,-0.033378661,-0.033311922,-0.032870419,-0.033435803
838.4000244,-0.007931741,-0.012971096,-0.018485932,-0.019831326,-0.0198428,-0.019886471,-0.024528421,-0.026538802,-0.027577562,-0.02829217,-0.030869914,-0.02995282,-0.026952483,-0.0286105,-0.031266484,-0.031008234,-0.029929819,-0.029109612,-0.030693201,-0.032624025,-0.030804716,-0.032436877,-0.031720929,-0.033192895,-0.036947332,-0.03703472,-0.035253789,-0.03145539,-0.03237398,-0.035321996,-0.037022218,-0.035684481,-0.034294344,-0.036573052,-0.035084963,-0.034863327,-0.034757774,-0.032411169,-0.038673848,-0.036485285
837.5999756,-0.003531617,-0.013019633,-0.015449553,-0.014725341,-0.015298489,-0.019221686,-0.021592913,-0.026460091,-0.02652044,-0.027850874,-0.027363583,-0.028049907,-0.027371118,-0.02849522,-0.029060612,-0.030869335,-0.029164754,-0.029314701,-0.028398629,-0.030967548,-0.029967558,-0.03173729,-0.032189175,-0.034857214,-0.032069266,-0.033068221,-0.031799272,-0.032309487,-0.031170942,-0.030465886,-0.032397863,-0.032372154,-0.030615432,-0.032610431,-0.032951146,-0.034302812,-0.033058338,-0.03418621,-0.032844163,-0.036581952
836.7999878,-0.006694028,-0.009269029,-0.015122425,-0.019293599,-0.02121334,-0.019816685,-0.022565315,-0.025615875,-0.027515318,-0.028842857,-0.026636099,-0.027011354,-0.027400039,-0.028492117,-0.030575771,-0.02996234,-0.03028051,-0.031807642,-0.027511673,-0.033879653,-0.028916294,-0.030175623,-0.030341009,-0.035315793,-0.031601079,-0.031287055,-0.032263491,-0.029804399,-0.033542257,-0.03269783,-0.03496537,-0.032328278,-0.033960909,-0.03109856,-0.034231383,-0.031479273,-0.034744967,-0.034738228,-0.033651222,-0.034778226
836,-0.002439412,-0.010324042,-0.012676187,-0.01360788,-0.017799022,-0.018310063,-0.020642124,-0.020346059,-0.025282886,-0.02578198,-0.026295267,-0.026050279,-0.025607675,-0.024157627,-0.02616192,-0.02881689,-0.028875846,-0.026831359,-0.029808024,-0.026692919,-0.03057442,-0.027555989,-0.024227941,-0.0290072,-0.03301847,-0.032408863,-0.032611154,-0.03203772,-0.031407423,-0.029368605,-0.032701865,-0.030526793,-0.031875771,-0.029765148,-0.031455919,-0.032025598,-0.03198063,-0.032581374,-0.03128349,-0.031759668
835.2000122,-0.004540909,-0.007568882,-0.014293681,-0.013550627,-0.017684713,-0.021960588,-0.021061063,-0.024206152,-0.024375392,-0.027243886,-0.027772399,-0.029486943,-0.026476895,-0.025988402,-0.030535478,-0.028584614,-0.027391678,-0.027431,-0.028857632,-0.029762778,-0.0305639,-0.031023949,-0.029643307,-0.031534258,-0.029916529,-0.0316367,-0.032618452,-0.030558931,-0.030121382,-0.029373348,-0.03101103,-0.031287007,-0.033451673,-0.032614466,-0.032771051,-0.034780949,-0.032408673,-0.030887997,-0.030701643,-0.03469564
834.4000244,-0.00878285,-0.012421381,-0.016004981,-0.019890526,-0.020242795,-0.025849108,-0.023734754,-0.025359368,-0.029003762,-0.027061557,-0.030934621,-0.0317908,-0.029657282,-0.030268971,-0.029923778,-0.030708637,-0.03227498,-0.031152245,-0.032346878,-0.031267159,-0.034610029,-0.031226737,-0.02836439,-0.03572597,-0.030534947,-0.036078922,-0.03766251,-0.033352915,-0.035999205,-0.036149289,-0.036973771,-0.031227894,-0.03592157,-0.034985289,-0.035296652,-0.033107322,-0.033760209,-0.033913795,-0.03447089,-0.036929835
833.5999756,-0.003542863,-0.007120114,-0.010789411,-0.017157609,-0.015994303,-0.015520045,-0.020010881,-0.019079361,-0.024898605,-0.025728701,-0.024474937,-0.025525866,-0.025688687,-0.023573795,-0.025267694,-0.02758728,-0.027336603,-0.027313074,-0.026877252,-0.027138311,-0.02778459,-0.028500844,-0.030125827,-0.030805681,-0.030841608,-0.034370024,-0.030167846,-0.028220227,-0.029789221,-0.031882215,-0.031555492,-0.029415393,-0.030756341,-0.028733647,-0.027461424,-0.031862877,-0.032741863,-0.031550486,-0.029780569,-0.032704748
832.7999878,-0.008352654,-0.009748337,-0.015761208,-0.017632768,-0.020171681,-0.0205255,-0.021041483,-0.023700489,-0.026594661,-0.030426404,-0.028085724,-0.028799497,-0.027315747,-0.031115862,-0.031670779,-0.029753691,-0.032111388,-0.028769553,-0.031943116,-0.030774573,-0.028977513,-0.031444024,-0.032076623,-0.034085758,-0.031568009,-0.035814699,-0.034356344,-0.033098832,-0.031032722,-0.03395531,-0.031100344,-0.032281563,-0.034210041,-0.030726967,-0.031935081,-0.033459868,-0.031989817,-0.032837924,-0.031844929,-0.034291331
