wavelength (nm),DOMBlank1,DOMSTD31,DOM12860,DOM12867,DOM12916,DOM12923,DOM12962,DOM13091,DOM13107,DOMBlank2,DOM13130,DOM13137,DOM13445,DOM13586,DOM13597,DOM13598,DOM13602,DOM11563,DOM11566,DOM11572,DOM11606,DOM11609,DOM11762,DOMBlank3
473.6000061,-0.000137485,0.013646472,0.011811561,0.003794273,0.014883864,0.023934301,0.004384386,0.010473641,0.010005905,4.19E-05,0.014793007,0.001868294,0.019965356,0.013210987,0.013217098,0.005867608,0.002803575,-0.001515616,-0.000395306,-0.00124798,-0.000985654,-0.004271799,0.007925791,-0.005298452
472.7999878,0.000579922,0.013703266,0.011902595,0.003799809,0.014174708,0.024176849,0.004541149,0.009056852,0.009396867,-9.03E-05,0.013658119,0.002538717,0.019270701,0.012128452,0.012719398,0.00462782,0.002993131,-0.001152001,-0.000555985,-0.000761208,-0.001409634,-0.005044447,0.007972508,-0.005068242
472,0.000340741,0.012738404,0.012277544,0.002919113,0.014006436,0.025159894,0.00374359,0.009388402,0.009700194,-0.000598227,0.013881124,0.00226715,0.018697668,0.013238448,0.012619905,0.004898484,0.003416398,-0.001357149,-0.000844924,-0.001804794,-0.001327163,-0.005379098,0.007165312,-0.005068651
471.1999817,0.000953754,0.014437047,0.012199851,0.003957432,0.014157325,0.024561621,0.004755149,0.010747205,0.010040396,-0.000363235,0.014665164,0.003404475,0.019468179,0.014044561,0.0130417,0.005712647,0.003320683,0.000246582,-0.000347768,-0.000154874,-0.001622913,-0.003935113,0.009169728,-0.005486519
470.3999939,0.000405745,0.015255418,0.012179644,0.004977397,0.015056818,0.025817474,0.005578901,0.010211167,0.0115226,0.000703321,0.015508913,0.003467799,0.020650186,0.013920386,0.014911456,0.007805725,0.004345034,0.000170337,-5.87E-05,-0.000107155,-0.000514877,-0.003688163,0.009818826,-0.005176354
469.6000061,0.000211643,0.015740385,0.014195088,0.005057083,0.015678145,0.02702212,0.006972323,0.0113071,0.011873357,0.001519131,0.016721902,0.004144016,0.021857684,0.015098197,0.015689872,0.008676035,0.005087123,0.001398305,0.000763089,0.001261883,0.000197166,-0.001923978,0.010563598,-0.004715734
468.7999878,0.000146151,0.014486129,0.012600265,0.005129555,0.015565603,0.027313838,0.005203977,0.011157039,0.011314937,0.000499965,0.016776247,0.004185467,0.021012934,0.013508766,0.014664333,0.008038242,0.003923056,-7.81E-05,0.000980839,-0.001344453,-0.000705131,-0.002806786,0.010625348,-0.00409536
468,0.000876165,0.015949422,0.013787162,0.005993175,0.016482888,0.028389344,0.006746344,0.011217705,0.012114451,-4.25E-05,0.017436687,0.005225224,0.021327123,0.014982671,0.014625913,0.009142683,0.004060395,0.000507688,0.000806449,-0.00068461,-0.000184838,-0.00200649,0.010533363,-0.004311323
467.1999817,0.002094558,0.016259272,0.013801993,0.006643163,0.016068351,0.030208413,0.006336184,0.011483871,0.012164656,0.001613437,0.017388375,0.005424751,0.022120759,0.015951034,0.015375603,0.007459421,0.004502071,0.001550876,0.00148835,0.000285668,0.001188418,-0.002555334,0.011800868,-0.003576856
466.3999939,0.000276317,0.015649134,0.013550479,0.004709012,0.014893346,0.028857257,0.005967088,0.011231518,0.012372298,0.000985301,0.01590866,0.004366815,0.021303415,0.013514534,0.014778249,0.007485203,0.00382783,-0.000476765,0.000780594,-0.000528787,0.000175491,-0.003224676,0.010907955,-0.003908793
465.6000061,-0.000889721,0.014946874,0.012617214,0.003954245,0.014218438,0.027975518,0.005499853,0.011772728,0.011859603,0.001350628,0.016093304,0.003774218,0.020714963,0.014108226,0.01488389,0.007222344,0.003785603,-0.001315911,0.000260828,-0.000577236,-0.000332197,-0.003399672,0.010501299,-0.003898633
464.7999878,0.001520664,0.017084531,0.013710079,0.005957036,0.016476678,0.027819229,0.007628099,0.012728301,0.012978912,0.001270528,0.017712491,0.004769203,0.022196814,0.016167965,0.014910171,0.009069803,0.005444253,0.000215502,0.002144554,0.001053723,0.001228706,-0.00102744,0.013266123,-0.002873085
464,0.002799303,0.017887842,0.015219626,0.006403326,0.017792337,0.029999167,0.008088954,0.013972752,0.013546687,0.001796599,0.01918409,0.006132798,0.024398888,0.01779657,0.016945839,0.0101216,0.005985065,0.001532951,0.00198842,0.0010886,0.00194775,-0.000688228,0.013652723,-0.001745241
463.1999817,0.002177021,0.017176516,0.014335688,0.00669521,0.017217748,0.030248513,0.007333718,0.013700141,0.013268285,0.002370103,0.019249946,0.006728098,0.024398202,0.017861463,0.016280474,0.010170965,0.005775312,0.002205848,0.002068678,0.001553396,0.001785058,-0.000431874,0.014340825,-0.002320163
462.3999939,0.001660442,0.017188501,0.014776026,0.005100507,0.016687308,0.029818607,0.008435259,0.012247588,0.01272289,0.001373998,0.018777236,0.006694001,0.024734171,0.01858907,0.017265664,0.009256746,0.005882275,0.001307136,0.001742536,0.000784043,0.001604291,-0.001220102,0.013506683,-0.002308164
461.6000061,0.002442648,0.018191708,0.015645351,0.005674486,0.01814072,0.029982027,0.007513937,0.013148787,0.013616983,0.002144867,0.018691048,0.006829353,0.025364952,0.018651079,0.018238923,0.010343484,0.006085465,0.001977446,0.003082308,0.00111764,0.002405893,-0.000189444,0.015243863,-0.001522013
460.7999878,0.002152489,0.017222866,0.015815038,0.006398624,0.0174884,0.030203223,0.007920386,0.014008495,0.013077847,0.002146792,0.019266805,0.00620608,0.025344482,0.018179642,0.017690111,0.010497878,0.006431147,0.00118019,0.002186179,0.000721108,0.002878069,-0.001035394,0.014669287,-0.002910268
460,0.00310645,0.018206744,0.015204211,0.007918804,0.018149385,0.032057066,0.0089082,0.015033423,0.015226945,0.003920391,0.020375252,0.007860336,0.026695719,0.019765595,0.019227786,0.012037771,0.007803722,0.00168162,0.003706829,0.001996715,0.003270942,0.000131339,0.016547073,-0.001045879
459.1999817,0.002960473,0.019028334,0.016418686,0.007141102,0.018925358,0.033786263,0.0100316,0.01566623,0.016117563,0.00376944,0.021011194,0.00801066,0.026196912,0.019826012,0.018686373,0.012264471,0.007204105,0.002173171,0.00341645,0.002845341,0.001388307,-8.43E-05,0.015090479,-0.000964423
458.3999939,0.002457305,0.019650932,0.0165464,0.006394473,0.018294267,0.03278793,0.009260475,0.017187046,0.015185875,0.003343142,0.021677049,0.007785379,0.026247561,0.020391231,0.019563133,0.013182488,0.007103946,0.002814857,0.003178179,0.002419506,0.002457487,-0.001158507,0.014318726,-0.001855678
457.6000061,0.003688136,0.018875528,0.016219204,0.0080379,0.018875662,0.033364695,0.009019374,0.017027779,0.015610976,0.003612459,0.022075681,0.007273303,0.026276765,0.019932318,0.019384289,0.013008225,0.007680344,0.003074539,0.003822241,0.001946866,0.003988337,2.85E-05,0.015245257,-0.000536595
456.7999878,0.003261266,0.019864434,0.016651075,0.008534484,0.019425867,0.033325925,0.008899851,0.017209265,0.01671055,0.004299385,0.022214061,0.007144075,0.02778603,0.021030512,0.019556716,0.013310108,0.007573464,0.002873717,0.00383334,0.00043518,0.004625779,0.000808135,0.016722871,-0.000786686
456,0.004890002,0.021496734,0.018001879,0.007862682,0.02015846,0.034171216,0.011201235,0.017446011,0.018025164,0.004845029,0.024702357,0.010631768,0.029415136,0.022525767,0.02079922,0.014484256,0.008145131,0.003042501,0.004600558,0.001999498,0.004685356,0.001658233,0.017449999,0.00085596
455.1999817,0.003527374,0.02080017,0.017547073,0.007747826,0.020003034,0.034939148,0.011086104,0.016464956,0.017537963,0.004073224,0.024089063,0.0089597,0.029665949,0.020840526,0.021898411,0.014278063,0.009053099,0.002739254,0.005071461,0.002265068,0.003607108,0.000834666,0.017762242,-0.000401513
454.3999939,0.003214766,0.020324929,0.016534597,0.007038406,0.019588642,0.035543978,0.010367343,0.017675417,0.017360894,0.003976372,0.022541199,0.007556211,0.028678859,0.020367574,0.020652791,0.013100176,0.007838749,0.002380697,0.004162546,0.002079368,0.003553394,0.000716623,0.016944466,-0.000468077
453.6000061,0.002179545,0.020053752,0.016468477,0.006102528,0.019280389,0.035965782,0.009831111,0.017086821,0.016531557,0.004203449,0.022647737,0.007988854,0.02818067,0.020839222,0.01985785,0.012642131,0.007202394,0.002487061,0.004557681,0.002679917,0.003500521,0.000982525,0.016912114,-0.000698825
452.7999878,0.004017519,0.020600403,0.018035255,0.007591429,0.02049735,0.036752477,0.010937738,0.019132093,0.017952776,0.004528908,0.02469907,0.009412898,0.029512735,0.02251696,0.021398174,0.014121463,0.008428872,0.003355533,0.00594423,0.003288,0.004683891,0.001856596,0.01882527,-0.000694224
452,0.004526579,0.020518029,0.018212872,0.007779186,0.020243857,0.036401343,0.009942654,0.018101614,0.017659968,0.004778625,0.025157398,0.009178585,0.030603845,0.022817999,0.020998372,0.014393295,0.009136708,0.003497625,0.005217286,0.001578233,0.003607604,0.000612868,0.018351942,0.000689035
451.1999817,0.005319709,0.021184975,0.017907886,0.00835503,0.020922063,0.03788754,0.011116856,0.018491788,0.018747315,0.003311214,0.025266087,0.010008845,0.031119365,0.022918738,0.021592297,0.014185086,0.009252938,0.004266132,0.004443617,0.001474584,0.005565424,0.000389836,0.018178806,0.000414995
450.3999939,0.004421493,0.022072194,0.017890189,0.008022816,0.020313943,0.038691364,0.011942266,0.020219665,0.018515451,0.004052269,0.024426324,0.008693571,0.031638786,0.023572631,0.022143966,0.013497043,0.010137312,0.005857506,0.005636276,0.002553871,0.005815345,0.00177201,0.020521475,0.001505987
449.6000061,0.005336847,0.023677208,0.019801438,0.00985068,0.022539863,0.038578954,0.012919333,0.021305129,0.019327749,0.004192498,0.025697524,0.010819092,0.032384343,0.024248313,0.024471756,0.014971363,0.010384126,0.005783969,0.005898124,0.003691478,0.005932762,0.002829656,0.021436002,0.001208899
448.7999878,0.003357568,0.022650164,0.019505488,0.007353464,0.021592569,0.037867177,0.011804991,0.020008102,0.018921357,0.004889793,0.025311718,0.010420953,0.032291032,0.023182018,0.022535309,0.014768581,0.009271396,0.003506549,0.005381924,0.003102565,0.004403187,0.002088055,0.018908648,0.00027137
448,0.003738368,0.022864629,0.019829508,0.007371447,0.021531686,0.03857284,0.012715133,0.020523701,0.018815594,0.003725314,0.026194738,0.011055221,0.032894444,0.023804942,0.023453381,0.015606441,0.009481443,0.003654695,0.004638573,0.004170125,0.005167511,0.001782121,0.018571373,0.000233684
447.1999817,0.003701294,0.022396855,0.018016044,0.006211332,0.022577573,0.03904127,0.011104135,0.019823655,0.018851439,0.00315565,0.025810085,0.01053795,0.032776654,0.02341901,0.023579272,0.01509214,0.009941595,0.003347342,0.003867814,0.003149705,0.004811734,0.000704229,0.01805428,0.000529691
446.3999939,0.002516507,0.023615677,0.019702367,0.005904684,0.023582907,0.040045865,0.010886879,0.021665322,0.019639665,0.003164516,0.026936922,0.009809081,0.033869594,0.024855446,0.023616361,0.015964542,0.01054002,0.003565138,0.004846129,0.003634281,0.006121037,0.001946788,0.019897088,0.001117147
445.6000061,0.004251597,0.024149673,0.019657649,0.007523287,0.024432404,0.039926518,0.01137249,0.020600185,0.020542128,0.003669522,0.028218457,0.011003073,0.034694694,0.025355101,0.023880446,0.016272707,0.010412335,0.004339988,0.00517757,0.00413317,0.006278953,0.002168124,0.022040874,0.001951495
444.7999878,0.00439006,0.023091646,0.019461356,0.006605945,0.023423763,0.041463524,0.011681455,0.021066949,0.020520607,0.004044378,0.028028697,0.010294602,0.034877237,0.0246606,0.024529271,0.017702702,0.010310374,0.004081508,0.005596863,0.002883255,0.006305296,0.00256361,0.021406984,0.001597978
444,0.004768208,0.02360234,0.019377008,0.007415234,0.022694074,0.041002005,0.012114132,0.021347053,0.020345166,0.00318801,0.026107257,0.010519572,0.035322685,0.025619121,0.02473776,0.017054567,0.00936301,0.003444681,0.005912477,0.003450525,0.005166647,0.001230497,0.021034017,0.000989141
443.1999817,0.0057479,0.0256468,0.020579746,0.007549099,0.023993168,0.043350603,0.014218064,0.022457095,0.021561066,0.005531707,0.028158905,0.011319401,0.036395714,0.026959838,0.0261866,0.017931489,0.012219552,0.005556169,0.006561635,0.005011281,0.006256447,0.002929068,0.022745298,0.002037416
442.3999939,0.004879924,0.025577111,0.020454694,0.008660587,0.024435882,0.042792741,0.012805956,0.022461919,0.021548906,0.005732844,0.028674101,0.011997719,0.037620984,0.027759483,0.025856541,0.017842582,0.011211861,0.005301313,0.006874059,0.004529587,0.005657151,0.003791688,0.023292072,0.00217788
441.6000061,0.004572357,0.026182916,0.020711269,0.008383504,0.024906652,0.043521114,0.01409654,0.022549078,0.021691145,0.005109858,0.028854158,0.012789748,0.038556885,0.026686221,0.024679121,0.01712266,0.011251123,0.004515227,0.006887445,0.004652806,0.005676663,0.003210541,0.02447518,0.002351078
440.7999878,0.004996067,0.026116714,0.023158917,0.009224487,0.026647355,0.045124765,0.015170193,0.024348397,0.022768812,0.006440448,0.03022412,0.013816128,0.039983448,0.028569505,0.026911667,0.018265514,0.01266609,0.005931371,0.006799534,0.00605113,0.008292097,0.004878301,0.025289383,0.003664014
440,0.00616756,0.027793286,0.024452476,0.010038542,0.027136678,0.046287827,0.015072442,0.024736172,0.024259919,0.007125629,0.032319892,0.014461213,0.04143909,0.029527586,0.029342014,0.020288581,0.01355307,0.007672229,0.008300857,0.007028987,0.009201271,0.004518549,0.025793411,0.003966366
439.1999817,0.004827256,0.026782217,0.023423627,0.009379066,0.025453411,0.046537515,0.014211752,0.024629284,0.022480948,0.006390664,0.030126916,0.01251476,0.039678276,0.028553387,0.027841639,0.020135358,0.012767114,0.005912766,0.00802809,0.005924627,0.007895659,0.004510964,0.02503919,0.002601629
438.3999939,0.004611337,0.025265483,0.022839908,0.008075003,0.025093874,0.044926725,0.013563672,0.023467697,0.022441203,0.005999474,0.030886056,0.012320925,0.039459005,0.028470818,0.028287688,0.019666452,0.013215257,0.006463069,0.007640534,0.004905841,0.00568857,0.002962453,0.025730975,0.003394091
437.6000061,0.00515072,0.026447577,0.021612864,0.009804633,0.025336578,0.045902718,0.014093625,0.024662381,0.021723012,0.007191919,0.031386107,0.014061485,0.042429328,0.030084634,0.028485883,0.021832533,0.013911406,0.006780523,0.007567748,0.00464705,0.00636915,0.002882577,0.025620824,0.003370638
436.7999878,0.00518949,0.027794585,0.023610376,0.011162829,0.025990112,0.047403831,0.015990296,0.026296951,0.023217078,0.007534533,0.032796305,0.014895436,0.041623119,0.030430168,0.028506503,0.022020696,0.015037308,0.006427338,0.007963227,0.005497861,0.008045151,0.004103248,0.02594595,0.004912857
436,0.00617205,0.028051034,0.023036314,0.010128727,0.026520874,0.048097588,0.014821183,0.025366792,0.02314969,0.006309971,0.030790178,0.013891814,0.041955095,0.029905675,0.029392146,0.021934241,0.014654186,0.005499198,0.007490628,0.005770931,0.007142075,0.003406379,0.02603351,0.003327778
435.1999817,0.005974226,0.027028924,0.024284145,0.009215972,0.027813379,0.048249375,0.015119853,0.026312407,0.024653915,0.006716583,0.029697796,0.014001784,0.042240933,0.030374171,0.030372672,0.02266339,0.01527786,0.0061014,0.009167613,0.005799657,0.007442067,0.004242684,0.027328283,0.002631864
434.3999939,0.006158187,0.028783537,0.024299556,0.010563307,0.029488131,0.04940176,0.015365064,0.027436415,0.024558689,0.006924161,0.031982604,0.015129342,0.043041859,0.031406503,0.03082622,0.02277506,0.015977003,0.006272939,0.008147241,0.005453821,0.007483439,0.004666778,0.027808107,0.005404831
433.6000061,0.005712385,0.029303906,0.025116995,0.010913025,0.028941005,0.049843755,0.016648788,0.027094852,0.02624426,0.007719393,0.034233198,0.014977017,0.044411622,0.032357901,0.031743929,0.024529682,0.016196527,0.007175208,0.008550614,0.007611423,0.008931664,0.00575792,0.028246414,0.005668349
432.7999878,0.004760174,0.028328193,0.0248245,0.010378717,0.026963666,0.050002977,0.015452742,0.026165815,0.02434618,0.007442725,0.03333775,0.014677293,0.04343342,0.031421699,0.031220213,0.023247173,0.016199535,0.007363759,0.008134554,0.006153828,0.007241953,0.004925843,0.027777418,0.003101418
432,0.004634308,0.029009493,0.024951722,0.010085566,0.026829934,0.050350782,0.014994273,0.026862675,0.024754368,0.006804767,0.034156766,0.014255833,0.042961575,0.030967195,0.030613039,0.022102835,0.015211021,0.006709801,0.007516281,0.005070466,0.007550179,0.004987714,0.028466148,0.003467955
431.1999817,0.005879783,0.029978754,0.025659844,0.010837857,0.028858142,0.050877668,0.015638562,0.028898286,0.026052309,0.008011451,0.034809865,0.014425085,0.044779308,0.031892862,0.031262383,0.022467481,0.015893221,0.006182421,0.008218542,0.006092185,0.006777921,0.005104122,0.02818973,0.003843525
430.3999939,0.005378438,0.030177526,0.025496863,0.008729859,0.029001275,0.051100366,0.015862826,0.027268741,0.025872393,0.00759027,0.034178022,0.014320599,0.045322031,0.031432774,0.031516768,0.023098253,0.016156223,0.005814374,0.008531949,0.006105023,0.006407372,0.004350577,0.029301997,0.004699879
429.6000061,0.005363107,0.030172866,0.025370743,0.009131025,0.028231109,0.052632235,0.01635237,0.02939342,0.027211413,0.007695995,0.034848653,0.014406513,0.046669357,0.033041902,0.032678932,0.024038089,0.016897986,0.005793964,0.008762611,0.005805926,0.006651995,0.004957733,0.028944133,0.005472249
428.7999878,0.005733054,0.030999944,0.026335098,0.009785676,0.028894357,0.052772228,0.015842717,0.028375611,0.025340309,0.007613294,0.035513721,0.014235797,0.046892241,0.033475038,0.033438273,0.024707234,0.015644411,0.006880528,0.008866798,0.00502736,0.007325294,0.004815267,0.027619353,0.003804875
428,0.006081422,0.030810157,0.027276184,0.01086599,0.030866962,0.054973301,0.016756957,0.029301554,0.024949666,0.008148876,0.036299568,0.014937364,0.046786077,0.034477841,0.033320948,0.024396641,0.016815908,0.00735586,0.009580061,0.005707218,0.007252982,0.00552877,0.028531879,0.003123606
427.1999817,0.005256402,0.030086992,0.02562541,0.010513445,0.031046957,0.05424672,0.015935566,0.02881767,0.025783109,0.007269775,0.035739385,0.014538027,0.048579015,0.033490527,0.032224786,0.024699617,0.01697604,0.006400463,0.009031531,0.005142232,0.007459342,0.004819115,0.02897922,0.00323143
426.3999939,0.005922711,0.031131713,0.026471239,0.00908043,0.030380722,0.055308409,0.015550176,0.029688315,0.025911519,0.006449223,0.035406116,0.014877729,0.047633853,0.03392686,0.032565694,0.023172816,0.016515451,0.004622822,0.007613557,0.005301156,0.007184445,0.004716444,0.028647501,0.003502244
425.6000061,0.00643698,0.030687818,0.027089644,0.00978512,0.02989034,0.056598354,0.01653984,0.030341553,0.027274061,0.007413285,0.036421075,0.016488886,0.049370468,0.033736881,0.033573359,0.024411181,0.017294057,0.005006227,0.008362972,0.005893978,0.007374316,0.005967902,0.028890898,0.005175291
424.7999878,0.00660994,0.030085327,0.02788293,0.010350959,0.029912414,0.05674028,0.01643979,0.0305313,0.027897201,0.007389166,0.036468256,0.016475657,0.049095087,0.034384191,0.034126747,0.023968192,0.017070262,0.004875683,0.007425161,0.006238642,0.007838091,0.005542666,0.028782099,0.004008819
424,0.005863174,0.030534798,0.026616694,0.011382907,0.029867131,0.055897728,0.015745325,0.029758973,0.027242446,0.006005878,0.036728952,0.016149346,0.049095087,0.035057444,0.034104373,0.024600273,0.017942362,0.006047061,0.007030671,0.006629206,0.007182471,0.005615481,0.028710356,0.004640849
423.1999817,0.006037716,0.032471757,0.027505329,0.010410294,0.032074288,0.057309773,0.016309474,0.030623093,0.027709788,0.006965668,0.038366146,0.015713008,0.049897529,0.035235561,0.035657041,0.024924362,0.018858252,0.005997506,0.008930158,0.006890628,0.007897953,0.004493649,0.029473033,0.004589754
422.3999939,0.00524097,0.032943506,0.028205033,0.01005245,0.032639612,0.057366077,0.015900282,0.030223288,0.027970992,0.007408177,0.038840011,0.015654797,0.050618261,0.03646978,0.034816567,0.02447225,0.017337939,0.004901731,0.007721343,0.006228033,0.007260825,0.004750647,0.030495754,0.003620577
421.6000061,0.00524042,0.032430671,0.028463162,0.009534149,0.032998525,0.058564123,0.016912518,0.031864785,0.029563274,0.008382079,0.039798774,0.016779557,0.051186446,0.03739753,0.036396585,0.026026281,0.017959114,0.006475129,0.007486572,0.006250459,0.008184987,0.003959104,0.030957298,0.005402865
420.7999878,0.005183569,0.032558437,0.027812164,0.011385777,0.032862779,0.058680587,0.016979404,0.031268559,0.028368287,0.006937286,0.039666336,0.016891256,0.050427761,0.036719743,0.035699952,0.026634749,0.017846519,0.005763455,0.007689328,0.005724529,0.008389072,0.004690721,0.030873133,0.004186225
420,0.005136522,0.033533704,0.028737929,0.011178154,0.034224682,0.059426919,0.016601531,0.032883469,0.028475462,0.007811971,0.039119102,0.016726583,0.050078876,0.037759043,0.037568286,0.026898475,0.018542007,0.00544289,0.008162091,0.006172864,0.007982975,0.00443462,0.031545829,0.004224098
419.1999817,0.007078134,0.034917239,0.030147171,0.011289591,0.034963612,0.062281825,0.018167388,0.032957833,0.029729174,0.007443383,0.040772654,0.018291244,0.052172452,0.038459215,0.038740266,0.027981123,0.020349072,0.007135917,0.009370098,0.007391299,0.009144693,0.006946782,0.034301769,0.004994234
418.3999939,0.006005275,0.035420466,0.029067529,0.011917574,0.034754869,0.06255161,0.015839845,0.033471096,0.031291675,0.007754862,0.042132903,0.018781101,0.052393362,0.040096708,0.037917003,0.027860381,0.020176873,0.007609711,0.009546798,0.008388254,0.008017543,0.006031679,0.0341065,0.004235626
417.6000061,0.004585254,0.035213273,0.030018806,0.010958179,0.03589363,0.063227825,0.01586817,0.0353356,0.030549269,0.008488867,0.04233158,0.018975221,0.053372715,0.039934408,0.037619092,0.027874788,0.019304365,0.006162545,0.008358618,0.007080897,0.008163569,0.005031052,0.032815233,0.004172503
416.7999878,0.005102288,0.036169682,0.030598762,0.011166069,0.036380004,0.063165307,0.017950859,0.035104871,0.031152904,0.008745468,0.042928513,0.018574668,0.054881178,0.040165447,0.039138451,0.029271398,0.020882079,0.006790436,0.008745284,0.007025567,0.00970255,0.005135003,0.03281007,0.005941448
416,0.00378294,0.036624033,0.030961495,0.01026897,0.036340293,0.064314246,0.018128414,0.034585748,0.03195009,0.008417813,0.043013245,0.018617466,0.055389449,0.040828701,0.040557832,0.029284662,0.020216303,0.006476942,0.00997057,0.007772861,0.009595357,0.006579742,0.033703644,0.006097961
415.1999817,0.006011548,0.038695697,0.032919575,0.012717878,0.038697053,0.06658408,0.020229265,0.035756193,0.034105103,0.009200927,0.04449911,0.02013571,0.058454234,0.042033538,0.041665915,0.030980956,0.022364421,0.008107046,0.0109242,0.010060053,0.012273497,0.008719189,0.036293458,0.006649681
414.3999939,0.006252061,0.037818231,0.03295571,0.012666517,0.038905237,0.066645943,0.019637037,0.036569171,0.035023909,0.009504488,0.045135073,0.019465473,0.05911893,0.043101486,0.041858368,0.031215234,0.023071663,0.008334763,0.009411072,0.009912885,0.010740306,0.0074743,0.037171483,0.007078187
413.6000061,0.006112373,0.039142244,0.033877488,0.01279068,0.038265917,0.067415535,0.020792702,0.037140548,0.035109669,0.010384337,0.046553131,0.021004539,0.059803657,0.043212358,0.042128365,0.031267054,0.022676155,0.008623328,0.009599644,0.010295901,0.009970014,0.006738746,0.036806118,0.007430533
412.7999878,0.006540637,0.040609077,0.033179376,0.013808967,0.040440474,0.069133013,0.019985251,0.03922528,0.03575594,0.011399701,0.048751242,0.023123125,0.061061334,0.044820551,0.043991417,0.033045642,0.024135334,0.009070992,0.010887675,0.010463855,0.011311855,0.007381056,0.037852265,0.008613796
412,0.004944511,0.040501449,0.034035694,0.013610332,0.039572809,0.069098718,0.019898199,0.039527129,0.035665639,0.011060027,0.049024951,0.021328239,0.062000677,0.04435987,0.044400323,0.032818079,0.021740755,0.009518749,0.010406662,0.010164076,0.011334918,0.008048896,0.037102148,0.007763268
411.1999817,0.005536793,0.040484544,0.033954538,0.013689267,0.039463907,0.069288537,0.019281011,0.038483791,0.034226671,0.011092477,0.048194617,0.020628687,0.063093938,0.045503404,0.044084985,0.031839658,0.022683164,0.007857384,0.011092902,0.011370842,0.010710376,0.009477369,0.036906097,0.008178656
410.3999939,0.004911575,0.039887413,0.033666831,0.011583131,0.039760791,0.070630156,0.019553386,0.038750794,0.034002744,0.010776686,0.048941035,0.021421833,0.06360431,0.045371942,0.045651097,0.031498231,0.024449574,0.008057703,0.011529244,0.009184402,0.010468205,0.010378293,0.038629171,0.006979452
409.6000061,0.004998083,0.038070444,0.033813741,0.013793174,0.040198639,0.072117656,0.019887252,0.038976535,0.036087424,0.010786664,0.049063381,0.021966696,0.063476093,0.046103448,0.046869259,0.032503199,0.024145432,0.008156447,0.010761056,0.008763984,0.011093327,0.009266769,0.0387397,0.008699434
408.7999878,0.006337523,0.041589562,0.035988308,0.013866985,0.042844966,0.073254891,0.022308283,0.041342702,0.038228206,0.013189052,0.051979519,0.023481769,0.066808522,0.048052594,0.04591604,0.034874458,0.0250789,0.011535863,0.011544609,0.010878863,0.012037079,0.009930921,0.040595405,0.009007058
408,0.004425833,0.042217508,0.035569485,0.014319636,0.043147083,0.073644437,0.021776544,0.041903663,0.037607435,0.012407323,0.05207663,0.022792928,0.066380449,0.047942992,0.04649784,0.035006709,0.026369838,0.011017862,0.012113972,0.012689545,0.012254059,0.009812417,0.042395223,0.008008868
407.1999817,0.003693383,0.042069297,0.03466503,0.014020739,0.042762406,0.073239721,0.020728918,0.041475568,0.036635071,0.010468443,0.051803879,0.022687418,0.066613078,0.047728151,0.047138236,0.033897161,0.0247932,0.008766996,0.010753307,0.012353602,0.01118575,0.009247914,0.040552091,0.007961645
406.3999939,0.004762346,0.042928513,0.036455251,0.014062101,0.043687798,0.074760497,0.021788847,0.042110711,0.03759044,0.011147398,0.052791111,0.023591107,0.067716062,0.049072742,0.048040278,0.035380445,0.027281586,0.011713712,0.012668597,0.012382313,0.012197614,0.011304602,0.042841651,0.00840145
405.6000061,0.006191743,0.043901365,0.036198013,0.014047101,0.044046249,0.076458149,0.021235751,0.042284783,0.037436888,0.011506119,0.053200141,0.023972103,0.06784717,0.050086025,0.049471144,0.036718756,0.025853656,0.010297597,0.012080594,0.013098202,0.012678698,0.009834263,0.041814473,0.0089068
404.7999878,0.004210402,0.04314597,0.036327709,0.012883599,0.044184502,0.076836579,0.021637596,0.043162264,0.037965365,0.011904883,0.052820258,0.023333889,0.067133799,0.048438862,0.048738208,0.035450969,0.027099371,0.010919873,0.011818717,0.012029494,0.012075803,0.010344332,0.042811967,0.009159947
404,0.005654266,0.044609685,0.038049195,0.01436841,0.046865653,0.079054974,0.022344418,0.045175947,0.039661061,0.013207972,0.056216285,0.025151089,0.070310287,0.050927844,0.051359974,0.038722355,0.027950672,0.012719158,0.013741071,0.013743316,0.014526705,0.012410999,0.043147828,0.010652991
403.1999817,0.003115523,0.045304533,0.037661325,0.012182998,0.045060921,0.079308227,0.020664765,0.044970077,0.040219795,0.011110562,0.056067463,0.023464009,0.070460632,0.050832067,0.051176224,0.038087934,0.026660953,0.011303991,0.0133226,0.012384976,0.012904132,0.011271472,0.042701624,0.009689447
402.3999939,0.004507799,0.045303669,0.038136486,0.012440806,0.045285884,0.079278678,0.019934379,0.045458969,0.038986925,0.012430444,0.056213014,0.025217226,0.07191065,0.050950259,0.05117745,0.036852218,0.026599742,0.00937322,0.011865376,0.012025342,0.009955155,0.009731907,0.043089535,0.009142102
401.6000061,0.005449234,0.045620155,0.038636755,0.012995982,0.045889426,0.079556286,0.022036135,0.045466267,0.040164765,0.011999981,0.057122871,0.025447536,0.073503897,0.051651601,0.050408486,0.037120219,0.028087733,0.010919395,0.012478714,0.012491608,0.010577523,0.01043588,0.043496907,0.01053071
400.7999878,0.005281504,0.047889404,0.03995657,0.013971335,0.046221454,0.080730997,0.023117963,0.046573877,0.03991108,0.01194035,0.057956062,0.025236731,0.073571816,0.053127289,0.052277606,0.03828859,0.028478088,0.012363749,0.013430024,0.012176848,0.011035359,0.009369278,0.045851476,0.009264204
