	sample	eem_location	X250.3999939	X254.3999939	X280	X284.7999878	X364.7999878	X375.1999817	X400	X410.3999939	Station.Code	latitude	longitude	altitude	Region	lake_area_km2	basin_area_km2	lake_catchm_.	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	Avrenning	ERA5.mean.annual.temperature.2019	ERA5.total.annual.precipitation.2019	ERA5.total.annual.runoff.2019	X2019_ALK	X2019_Al.Il	X2019_Al.R	X2019_Al	X2019_As	X2019_Ca	X2019_Cd	X2019_Cl	X2019_Co	X2019_Cr	X2019_Cu	X2019_DOC.C	X2019_FARGE	X2019_F	X2019_Fe	X2019_Hg	X2019_KOND	X2019_K	X2019_Mg	X2019_Mn	X2019_NH4.N	X2019_NO3.N	X2019_Na	X2019_Ni	X2019_PO4.P	X2019_Pb	X2019_SO4	X2019_SiO2	X2019_TOC	X2019_CNDOM	X2019_TOTN	X2019_TON	X2019_TOTP	X2019_Zn	X2019_pH	X2019_H	X2019_LAL	X2019_ALKE	X2019_ANC	X2019_ANCorg	TOC_TON	Pr?venr	Stasjonskode	Stasjonskode.1	Stasjonsnavn	sUVa	sVISa	SAR	E2_E3	HI	Comp.1	Comp.2	Comp.3	Comp1.R	Comp2.R	Comp3.R	bix	a	m	c	fi	Number	Sample_ID	Survey	dmax	tmax	tmax_h	auc	hauc	width	hwidth	ox_initial	incub_date	Comp1.C	Comp2.C	Comp3.C	dmax.C	a.C	m.C	c.C	Al.C	Cd.C	Co.C	Cr.C	Fe.C	Hg.C	Pb.C
23	DOM11392	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/190930	0.086274412	0.083465163	0.059555091	0.054553621	0.013839801	0.012218275	0.007707695	0.006764287	13.01.2011	68.86979017	23.70243355	508	9	0.084808951	0.4305	19.7001048	507.509613	510.3463995	519.7654419	0	0	0	72.75860406	0	0	27.24140815	8	-1.213049293	631.9400024	297.8582153	0.047	18	40	67	0.06	0.29	0.007	0.23	0.057	0.23	0.23	3.8	11	6	16	0.78	0.38	0.041	0.12	1.9	22	1	0.32	0.11	2	0.06	0.17	0.11	3.9	17.18061674	250	227	9	3.7	5.6	2.511886432	22	17.93508706	30.7826905	15.952	0.017180617	DOM11392	13.01.2011	13.01.2011	HOH 510	2.196451647	1.780075415	12.33909321	6.030806738	0.653609469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	11392	1000_lakes	16.15900743	18.104	24.93758333	79.89488616	79.89488616	3.372416667	3.372416667	381.7845771	190930	NA	NA	NA	4.252370376	NA	NA	NA	17.63157895	0.001842105	0.015	0.060526316	4.210526316	0.205263158	0.015789474
24	DOM11393	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/190930	0.130832267	0.126705361	0.091134062	0.082526242	0.018632654	0.014812729	0.009457023	0.008077216	16.01.2011	69.493	23.378	537	9	0.064385315	0.7701	8.36064336	536.1546631	543.7027659	582.5808716	0	0	0	45.57008715	46.06533222	0	8.364594135	15.716	-1.034643531	690.9944458	307.6179504	0.609	5	6	9.3	0.14	15.8	0.004	0.74	0.046	0.17	0.35	5.3	15	26	27	0.67	10.4	1.43	2.04	7.2	19	1	1.32	0.57	1	0.016	17.6	3.45	5.6	16	370	350	6	0.52	7.6	0.025118864	1	592.9228302	664.2171618	643.814	0.016	DOM11393	16.01.2011	16.01.2011	HOH 537	2.390667179	1.524002925	15.68676241	6.800178005	0.651323994	35.55370792	38.03157069	11.46050303	41.80537498	44.71893838	13.47568663	0.566235997	60.53617558	43.77074209	32.70116548	1.257416398	24	11393	1000_lakes	8.449174108	19.321	25.508	37.66504746	37.66504746	2.84	2.84	382.1416481	190930	6.708246777	7.175768055	2.162359062	1.594183794	11.42191992	8.258630583	6.170031222	1.754716981	0.000754717	0.008679245	0.032075472	5.094339623	0.126415094	0.003018868
25	DOM11394	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/190930	0.069250954	0.068005224	0.048554247	0.043914349	0.009533552	0.007565674	0.005056388	0.004237369	13.03.2011	69.212	22.878	450	9	1.010755615	22.0056	4.593174532	449.4916077	516.2307776	768.0759888	0	0	32.98310571	48.61045095	6.301627991	0	12.10481464	11.93	-1.237585425	669.4130249	238.8155975	0.731	5	6	6.9	0.16	10.1	0.004	0.45	0.016	0.25	0.16	2.5	8	16	18	0.37	8.6	0.62	4.38	4.2	3	4	1.3	0.17	1	0.01	2.34	3.35	2.5	17.48251748	150	143	4	0.2	7.71	0.019498446	1	716.4842269	875.2557918	866.513	0.017482517	DOM11394	13.03.2011	13.03.2011	JÜrgajavri	2.720208948	1.694947477	16.04892768	7.133251687	0.64574964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	11394	1000_lakes	8.289771693	17.443	22.628625	73.10442233	73.10442233	0.937833333	0.937833333	258.0903908	190928	NA	NA	NA	3.315908677	NA	NA	NA	2.76	0.0016	0.0064	0.1	7.2	0.148	0.004
26	DOM11395	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191001	0.204824058	0.199654592	0.147038487	0.134136153	0.033680053	0.027024928	0.017203837	0.014718387	2011-1-41	68.769	23.492	386	9	0.109062072	0.4046	26.9555294	385.7487793	387.7013099	394.4275208	0	0	55.78219513	0	17.18033334	0	27.03747304	8	-1.091925025	649.9051514	297.2391357	0.3	5	14	35	0.029	3.92	0.004	0.36	0.03	0.14	0.05	8.6	27	24	54	0.85	3.34	0.76	1.49	3.3	17	1	1.32	0.082	2	0.017	0.43	0.83	8.3	19.66824645	440	422	7	0.2	7.2	0.063095734	9	278.983365	377.079845	347.637	0.019668246	DOM11395	2011-1-41	2011-1-41	Madiijavrit	2.321565023	1.711440344	13.56497777	5.927977375	0.671841061	95.07297733	65.05614581	28.90749339	50.29341885	34.41457375	15.2920074	0.510719678	142.9341786	87.53198572	82.54109758	1.211878851	26	11395	1000_lakes	1.005745708	12.398	21.43716667	4.449850861	4.449850861	0	0	401.3283333	190927	11.05499736	7.564668117	3.361336441	0.116947175	16.62025333	10.17813787	9.597802044	4.069767442	0.000465116	0.003488372	0.01627907	6.279069767	0.098837209	0.001976744
27	DOM11397	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191003	0.367638048	0.358466323	0.269567098	0.257589694	0.090055596	0.078898903	0.052225418	0.044859279	09.01.2011	68.898	24.046	409	9	0.092039507	2.1069	4.368480084	409.2510986	426.3152499	480.3278809	0	0	47.10929262	7.771304253	39.95593166	0	5.163474062	8.008	-1.217810035	625.1854858	143.8732758	0.246	6	20	42	0.059	2.7	0.004	0.45	0.024	0.24	0.065	9.5	63	36	100	1.42	2.81	0.56	1.38	0.69	25	2	1.69	0.18	2	0.018	0.3	2.42	9.4	25.8953168	390	363	13	0.36	7.11	0.077624712	14	223.8589931	318.7981899	285.045	0.025895317	DOM11397	09.01.2011	09.01.2011	Njargajavri	3.773329719	4.722029397	7.990906878	3.980500248	0.718588268	85.00913643	37.116138	26.89929426	57.04370573	24.90605296	18.05024131	0.424851423	108.2435166	70.21590498	73.03773747	1.130836238	27	11397	1000_lakes	14.36818732	16.88525	23.74420833	129.0734731	129.0734731	2.383166667	2.383166667	258.0903908	190928	8.948330151	3.906961895	2.831504659	1.512440771	11.39405438	7.391147893	7.688182892	4.421052632	0.000421053	0.002526316	0.025263158	10.52631579	0.149473684	0.001894737
28	DOM11399	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191003	0.100660739	0.101415021	0.071367873	0.065683542	0.022058861	0.021044841	0.013632577	0.012483289	05.03.2011	69.408	23.336	421	9	1.709111454	27.9821	6.107874154	419.6026917	479.4798389	614.2737427	0	0	20.28437322	51.35581706	20.14813495	0	8.211682349	14.9	-1.128881812	701.9988403	334.2094116	0.654	5	5	6.6	0.39	15	0.004	0.69	0.04	0.13	0.15	4.4	11	19	41	0.45	9.69	1.06	2.1	5.5	9	1	1.35	0.37	2	0.01	8.77	2.4	4.7	18.8	260	250	5	0.2	7.67	0.021379621	0	638.516373	805.6153345	788.982	0.0188	DOM11399	05.03.2011	05.03.2011	Saiva	2.304886831	2.83711104	8.124062818	4.597473211	0.647670742	21.83213768	21.74560607	6.460990189	43.63047576	43.4575465	12.91197774	0.590825169	36.35909974	24.89592577	20.93617997	1.248154681	28	11399	1000_lakes	4.809803272	14.19833333	22.94575	13.19731786	13.19731786	1.064916667	1.064916667	399.6091489	190927	4.961849473	4.942183198	1.468406861	1.093137107	8.26343176	5.658164949	4.758222722	1.5	0.000909091	0.009090909	0.029545455	9.318181818	0.102272727	0.002272727
29	DOM11401	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191004	0.050489649	0.04305629	0.03004938	0.029227245	0.001202276	0.001120993	-0.00090978	-0.001011219	20.02.2011	69.622	23.646	476	9	0.19234265	2.258	8.518275037	476.1000061	504.8300709	560.5005493	0	0	1.725915077	84.2693978	2.549129714	0	11.45555919	14.279	-0.972387671	676.257019	259.8345032	0.583	5	5	2.9	0.064	11.7	0.004	1.08	0.014	0.12	0.21	1.8	6	14	17	0.27	8.67	1.41	2.3	5.7	6	1	1.21	0.15	2	0.01	9.97	2.75	2.1	13.7254902	160	153	6	0.2	7.63	0.023442288	0	566.5693125	624.0606845	616.481	0.01372549	DOM11401	20.02.2011	20.02.2011	Vuovdevuonjaljavri	2.392016103	-0.561788419	-42.57859405	35.81232209	0.678814755	9.054281753	10.25626322	2.97996192	40.61945202	46.01179897	13.36874901	0.624278851	16.04835044	10.44066024	8.560011526	1.238283388	29	11401	1000_lakes	9.05347443	16.3035	24.075375	49.68646488	49.68646488	3.448416667	3.448416667	286.0606897	190930	5.030156529	5.697924011	1.6555344	5.029708017	8.915750245	5.800366799	4.755561959	1.611111111	0.002222222	0.007777778	0.066666667	9.444444444	0.15	0.005555556
30	DOM11404	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191004	0.176491643	0.167374576	0.128833393	0.120254392	0.028979024	0.022958223	0.015502157	0.013041813	21.02.2021	69.614	24.742	450	9	0.139400034	2.5231	5.524950826	449.9359741	475.082795	514.3588257	0	0	0	88.1238101	5.600602049	0	6.275589541	13.061	-0.889501929	700.1484375	227.5584869	0.183	5	6	31	0.023	2.2	0.004	0.8	0.028	0.23	0.15	4.7	37	31	50	1.08	2.28	0.49	0.73	0.77	3	2	1.66	0.21	6	0.026	0.81	3.6	4.8	12.15189873	400	395	19	0.37	7	0.1	1	159.3486881	215.2152267	198.678	0.012151899	DOM11404	21.02.2021	21.02.2021	DÜggejÜkjavrit	3.561161194	2.774853854	12.8336892	5.775714719	0.718474663	29.19223322	14.96288824	10.31741911	53.59073198	27.4686807	18.94058732	0.442504402	38.51100198	25.29619045	26.40775585	1.100478772	30	11404	1000_lakes	16.43756932	17.34166667	25.59495833	55.94926957	55.94926957	1.774666667	1.673166667	291.3796221	190928	6.211113451	3.183593243	2.195195555	3.497355174	8.193830209	5.382168181	5.618671457	6.595744681	0.000851064	0.005957447	0.04893617	10.63829787	0.229787234	0.005531915
31	DOM11405	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191007	0.361958569	0.351580596	0.267943507	0.250222719	0.071211389	0.060030682	0.034240904	0.02897879	24.01.2021	69.42	24.293	313	9	0.057589083	3.133	1.838144993	311.1072388	341.6062241	394.3877563	0	0	65.04185476	1.623261595	29.85097494	0	3.483908772	10	-0.925817847	675.7445068	220.5943909	0.214	21	28	100	0.044	3.24	0.004	0.97	0.051	0.39	0.46	9.9	63	18	170	2.03	2.85	0.72	0.91	3.5	11	3	1.56	0.35	1	0.026	0.65	3.9	9.6	31.37254902	320	306	4	0.59	7.07	0.085113804	7	191.1245882	282.4881984	249.059	0.031372549	DOM11405	24.01.2021	24.01.2021	HOH 310	3.551319151	2.927150501	12.13234219	4.937139987	0.711707989	130.5314674	52.10615045	40.8240778	58.41335224	23.31771013	18.26893763	0.415557716	161.3752634	107.4266818	112.8696484	1.156835868	31	11405	1000_lakes	8.944038988	17.29083333	26.46966667	24.13045058	24.13045058	1.267416667	1.267416667	241.3250437	190928	13.18499671	5.26324752	4.123644222	0.903438282	16.30053165	10.85117998	11.40097459	10.1010101	0.00040404	0.005151515	0.039393939	17.17171717	0.205050505	0.002626263
32	DOM11407	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191031	0.238293216	0.231029928	0.179425553	0.171167672	0.055877865	0.049088769	0.032052225	0.028239428	2021-1-65	69.75	25.896	361	9	0.037756239	2.7187	1.388760769	361.1577148	387.5439732	426.437439	0	0	6.569161107	63.54056029	28.27682826	0	1.613487617	13.201	-1.544714332	660.3707275	261.3365784	0.162	5	5	64	0.024	1.71	0.004	1.11	0.042	0.78	0.18	4.7	46	18	130	0.98	2.62	0.2	1.17	0.57	5	2	1.97	1.4	2	0.018	1.91	8.3	4.9	25.38860104	200	193	3	0.69	6.95	0.112201845	0	137.7768561	201.5261592	184.505	0.025388601	DOM11407	2021-1-65	2021-1-65	HOH 361	4.915530381	6.008388912	8.181112196	4.134551819	0.740889604	89.7105921	34.93532345	30.68152187	57.75579227	22.49140527	19.75280245	0.405523725	111.4166404	73.83053066	79.41588687	1.118985241	32	11407	1000_lakes	47.54897872	17.546	24.41766667	213.1084354	213.1084354	3.448416667	3.220166667	286.0606897	190930	19.08736002	7.433047543	6.527983377	10.11680398	23.70566817	15.70862355	16.89699721	13.61702128	0.000851064	0.00893617	0.165957447	27.65957447	0.208510638	0.003829787
33	DOM11409	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191011	0.183823105	0.17753641	0.134649944	0.130330663	0.038629357	0.033608817	0.023521224	0.019933448	2021-1-35	69.728	24.261	416	9	0.051787973	0.4984	10.39084523	414.553894	426.5098816	463.029541	0	0	0	87.43745359	0.504891313	0	12.05765626	13.855	-0.787695289	693.6233521	330.9283752	0.367	9	19	51	0.037	7.09	0.004	1.29	0.033	0.45	0.19	7.3	22	11	62	0.98	4.52	0.76	0.5	1.2	7	1	1.46	0.28	1	0.027	0.62	0.69	7.2	13.28413284	550	542	8	0.46	7.38	0.041686938	10	347.2307982	429.0013487	404.021	0.013284133	DOM11409	2021-1-35	2021-1-35	HOH 415	2.432005619	2.730609336	8.906457567	4.595893466	0.734106672	59.73480441	49.80673157	18.52711034	46.64280144	38.89065201	14.46654655	0.519785756	93.44793569	62.85458941	53.51349814	1.182793896	33	11409	1000_lakes	8.768227816	17.443	24.061125	68.6261793	68.6261793	5.070666667	5.070666667	258.0903908	190928	8.182849919	6.822839941	2.537960321	1.201127098	12.80108708	8.610217727	7.330616184	6.98630137	0.000547945	0.004520548	0.061643836	8.493150685	0.134246575	0.00369863
34	DOM11413	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191008	0.240152386	0.232941789	0.18606728	0.171265018	0.071153034	0.061460149	0.04458584	0.038978222	12.03.2021	69.576	25.026	329	9	2.378709208	79.3407	2.998094557	329.1226501	409.0921104	528.3102417	0	0	12.23771811	71.46482314	10.26097207	0	6.036489693	13.543	-0.904882789	683.8848877	234.966507	0.197	5	9	41	0.036	3.4	0.004	0.65	0.026	0.15	0.11	4.6	37	19	70	1.39	2.6	0.5	0.65	3.4	5	8	1.29	0.2	2	0.01	0.94	3.02	4.6	24.59893048	200	187	4	0.42	7.11	0.077624712	4	173.7080724	253.9147728	237.915	0.02459893	DOM11413	12.03.2021	12.03.2021	Mailejavri	5.063951927	8.473526446	5.976203602	3.273813873	0.735226679	79.16872951	35.27177957	25.52642536	56.56245157	25.20008008	18.23746834	0.437762944	102.7265232	66.413054	68.93006302	1.188988357	34	11413	1000_lakes	15.21188707	9.001583333	22.225	57.42643541	57.42643541	3.5245	1.572083333	378.4648785	191001	17.21059337	7.667778167	5.549222904	3.306931972	22.33185286	14.43762043	14.98479631	8.913043478	0.000869565	0.005652174	0.032608696	15.2173913	0.302173913	0.002173913
35	DOM11414	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191001	0.075317595	0.07329924	0.052361764	0.046820037	0.009337547	0.007766512	0.00503402	0.004218027	2021-2-40	69.586	25.225	338	9	0.31419897	2.614	12.0198535	336.7123718	347.2560826	384.8010864	0	0	73.61320151	2.973312498	9.593176834	0	13.8203092	13.461	-0.861547828	664.1265259	250.0424652	0.304	5	5	9	0.035	5.95	0.004	0.94	0.01	0.16	0.11	3	8	2	15	0.37	3.83	0.59	0.49	3.1	9	2	1.18	0.15	2	0.011	0.68	1.16	3.2	17.87709497	190	179	3	0.21	7.35	0.044668359	0	283.061936	363.4605991	351.937	0.017877095	DOM11414	2021-2-40	2021-2-40	Nieidaidjavrit	2.443308014	1.406009141	17.37761116	7.849945719	0.638752014	34.53392336	30.45990533	10.27529221	45.88059877	40.46799666	13.65140457	0.555205935	57.67471441	34.18714415	31.60366404	1.243374903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.51130779	10.15330178	3.425097403	NA	19.2249048	11.39571472	10.53455468	3	0.001333333	0.003333333	0.053333333	5	0.123333333	0.003666667
36	DOM11429	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191001	0.073261677	0.071088365	0.053818977	0.048820025	0.013056014	0.010791189	0.006564237	0.005659773	2017-2-45	70.261	23.779	310	9	0.119751749	3.3821	3.54075128	309.4298401	393.161586	612.9262695	0	0	0	89.35498895	6.128155098	0	4.516855644	28.245	-0.737188697	866.9694824	438.757843	0.129	5	6	21	0.056	2.13	0.004	3.27	0.035	0.33	0.67	1.8	12	8	44	0.47	3.18	0.45	0.66	0.64	2	1	3.02	0.42	1	0.01	1.66	1.68	2.1	19.62616822	110	107	2	0.2	6.92	0.120226443	1	103.7754669	176.7235307	169.445	0.019626168	DOM11429	2017-2-45	2017-2-45	Gukkesluobbal	3.949353613	3.144318355	12.56028547	5.444875046	0.686751271	42.66554502	16.86591799	13.08579036	58.75400547	23.2257724	18.02022213	0.462485303	56.43366914	31.0840829	36.40144671	1.223695196	35	11429	1000_lakes	10.19447514	17.34166667	24.44141667	38.00264515	38.00264515	2.383083333	2.053416667	291.3796221	190928	23.70308057	9.369954439	7.269883533	5.6635973	31.35203841	17.26893495	20.22302595	11.66666667	0.002222222	0.019444444	0.183333333	24.44444444	0.261111111	0.005555556
37	DOM11431	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191001	0.002830658	0.002513799	0.001900072	0.000403957	-0.000278488	-0.000289046	-0.000191557	2.05E-05	03.01.2017	70.391	24.111	609	9	0.088382611	0.2617	33.77249195	607.7384644	620.3714654	662.7470703	0	0	0	65.98700918	0	0	34.01299295	35	-0.266607672	942.4547729	511.5606079	0.046	5	5	2.3	0.024	0.55	0.004	3.66	0.01	0.054	0.076	0.36	2	2	1.7	0.13	1.91	0.11	0.34	0.28	2	1	2.27	0.12	1	0.01	0.74	0.18	0.35	11.66666667	33	30	1	0.2	6.13	0.741310241	0	16.85139764	38.38935365	37.064	0.011666667	DOM11431	03.01.2017	03.01.2017	HOH 610	0.6982775	0.057061111	122.3736248	-9.026597196	0.160695823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36	11431	1000_lakes	1.287052958	7.58075	18.80029167	8.820998552	8.820998552	1.648	0.709833333	399.6091489	190927	NA	NA	NA	3.575147106	NA	NA	NA	6.388888889	0.011111111	0.027777778	0.15	4.722222222	0.361111111	0.027777778
38	DOM11441	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191022	0.046845627	0.0431632	0.036189255	0.031171118	0.003594548	0.001185906	-0.002126398	-0.002680806	2022-1-69	70.284	26.789	227	9	0.038052801	0.9452	4.025899428	223.6869507	253.751825	316.0083923	0	0	1.138610054	90.6585001	0	0	8.202890164	16.201	-0.518957496	710.4012451	335.482666	0.112	5	7	25	0.046	2.35	0.004	4.26	0.014	0.077	0.27	1.9	6	7	11	0.62	3.28	0.19	0.86	2.3	6	1	2.59	0.16	1	0.015	3.12	1.2	2.1	14.68531469	150	143	3	0.87	6.89	0.128824955	2	86.19242664	120.7634931	113.201	0.014685315	DOM11441	2022-1-69	2022-1-69	HOH 223	2.271747366	-1.410950547	-16.10082913	12.00796329	0.722168838	6.161504623	4.831385856	2.031197362	47.30853092	37.09577143	15.59569765	0.57785579	9.236371163	6.131232519	5.690909702	1.102657678	37	11441	1000_lakes	11.94422151	17.34166667	26.46966667	33.35582617	33.35582617	1.698666667	1.698666667	291.3796221	190928	3.24289717	2.542834661	1.069051243	6.286432374	4.861247981	3.226964483	2.995215633	13.15789474	0.002105263	0.007368421	0.040526316	5.789473684	0.326315789	0.007894737
39	DOM11445	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191008	0.075226956	0.076494278	0.060499066	0.059945618	0.040187619	0.037529913	0.029735331	0.026992489	28.01.2022	70.492	26.374	429	9	0.053641997	1.1819	4.53862397	424.9518738	444.1119384	490.8894653	0	0	0	93.25249373	0	0	6.747492328	30.887	0.537286401	709.1039429	362.4542847	0.095	6	10	21	0.13	0.72	0.004	2.98	0.021	0.068	0.2	1.3	7	10	21	0.45	2.13	0.45	0.45	0.2	5	1	2.63	0.098	1	0.016	0.92	2.03	1.2	12.76595745	100	94	3	0.2	6.62	0.239883292	4	68.54371795	95.92521713	91.493	0.012765957	DOM11445	28.01.2022	28.01.2022	HOH 425	5.884175192	20.76345269	2.833909793	1.903428975	0.783661464	16.2541647	7.233210385	6.071550051	54.98902489	24.47047838	20.54049673	0.486368877	21.51473778	13.1719841	14.7888275	1.218826837	38	11445	1000_lakes	65.63819512	11.23183333	23.174	247.4418808	247.4418808	3.9805	2.510166667	491.9076817	191002	12.50320362	5.564007988	4.670423116	50.49091932	16.54979829	10.13229546	11.37602115	16.15384615	0.003076923	0.016153846	0.052307692	16.15384615	0.346153846	0.012307692
40	DOM11446	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191008	0.050452474	0.049933513	0.041970684	0.039949871	0.033945085	0.031022829	0.02465557	0.022720639	2022-1-45	70.16143402	26.7248431	561	9	0.037687485	0.7584	4.969341365	560.2099609	573.5315796	596.3287354	0	0	0	85.85689557	0	0	14.14310193	20	-0.518957496	710.4012451	335.482666	0.035	5	5	19	0.05	0.42	0.007	1.96	0.027	0.64	0.2	0.5	2	2	3.4	0.27	0.97	0.044	0.18	1	3	5	1.08	0.26	1	0.032	0.55	0.048	0.74	8.80952381	92	84	1	1.1	5.52	3.01995172	0	4.591165144	16.98599956	14.26	0.008809524	DOM11446	2022-1-45	2022-1-45	HOH 561	9.986702592	45.44127792	2.197716052	1.471008631	0.800061293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	11446	1000_lakes	18.13728382	17.77425	23.99933333	82.07158376	82.07158376	2.459583333	2.459583333	382.1415296	190930	NA	NA	NA	36.27456764	NA	NA	NA	38	0.014	0.054	1.28	6.8	0.54	0.064
41	DOM11447	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191014	0.040847327	0.043840303	0.037461964	0.038705183	0.014315507	0.011390739	0.006609145	0.006922306	23.01.2022	70.426	26.406	259	9	0.071543076	2.0147	3.551053579	257.9075317	317.4515312	415.1433716	0	0	0	95.04380963	0	0	4.956190265	16.581	0.27608642	717.1620483	356.7518921	0.22	5	5	6.4	0.25	3.61	0.004	2.94	0.013	0.13	0.19	0.79	4	2	12	0.18	4.15	0.2	1.07	1.7	4	1	2.75	0.083	1	0.012	1.32	1.61	1.1	8.8	130	125	2	0.22	7.23	0.058884366	0	197.2669236	282.6992525	278.675	0.0088	DOM11447	23.01.2022	23.01.2022	Liinajavri	5.549405399	8.76241222	6.333193714	3.062434583	0.882867597	4.41808832	3.899548874	1.493995925	45.02908197	39.74413665	15.22678138	0.623538792	6.830889978	4.694496119	4.3822215	1.177566401	40	11447	1000_lakes	20.11960316	15.61775	22.945625	86.00451372	86.00451372	3.245333333	2.865083333	291.3796221	190928	5.592516861	4.936137815	1.891134082	25.4678521	8.646696175	5.942400151	5.547115823	8.101265823	0.005063291	0.016455696	0.164556962	15.18987342	0.227848101	0.015189873
42	DOM11449	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/190925	0.009398194	0.009378549	0.006988312	0.00629317	0.000401998	0.000658912	0.0003797	-0.000196289	2014-2-29	70.101	22.378	360	9	0.430096487	5.8831	7.310711821	359.0012207	445.6037803	707.5944214	0	0	0	86.04623966	0	0	13.9537726	40	-1.076849341	1057.191895	542.6003418	0.139	5	6	6.3	0.02	2.1	0.004	4.66	0.01	0.05	0.05	0.61	2	6	2.5	0.22	3.1	0.13	0.69	0.61	5	1	2.83	0.05	1	0.01	2.08	1.47	0.65	14.13043478	52	46	3	0.2	6.93	0.117489755	1	114.0947545	113.5054818	110.947	0.014130435	DOM11449	2014-2-29	2014-2-29	Ternevatnet	1.537467106	-0.321784678	-47.77937574	23.32982072	0.671017458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41	11449	1000_lakes	3.088800889	11.40933333	14.02145833	3.248943749	3.248943749	0.456416667	0.456416667	288.105494	190925	NA	NA	NA	5.063608015	NA	NA	NA	10.32786885	0.006557377	0.016393443	0.081967213	4.098360656	0.360655738	0.016393443
43	DOM11480	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191007	0.006737686	0.004155642	0.000567699	0.005310528	-0.00360839	-0.002879514	-0.003696628	-0.003520701	2018-1-49	70.803	25.157	340	9	0.057269562	0.2914	19.65324708	336.062561	347.2014628	365.8800659	0	0	0	80.29943294	0	0	19.70056701	38.418	1.44820559	858.7982788	288.7262878	0.038	7	10	21	0.025	0.45	0.004	5.13	0.077	0.05	0.13	0.49	2	4	1.8	0.33	2.61	0.14	0.4	0.57	2	1	3.41	0.22	1	0.019	1.64	0.61	0.72	8.888888889	84	81	1	0.29	5.69	2.041737945	3	8.034265095	28.48447092	25.905	0.008888889	DOM11480	2018-1-49	2018-1-49	HOH 340	0.848090212	-7.185104003	-1.180345074	-1.151661013	1.27790796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42	11480	1000_lakes	4.777387515	13.894	25.65866667	8.551044685	8.551044685	0.887416667	0.887416667	401.3283333	190927	NA	NA	NA	9.749770439	NA	NA	NA	42.85714286	0.008163265	0.157142857	0.102040816	3.673469388	0.673469388	0.03877551
