"","sample","eem_location","X250.3999939","X254.3999939","X280","X284.7999878","X364.7999878","X375.1999817","X400","X410.3999939","Station.Code","latitude","longitude","altitude","Region","lake_area_km2","basin_area_km2","lake_catchm_.","min_elev","mean_elev","max_elev","developed","agriculture","forest","natural_not_forest","peat","glacier","freshwater","Avrenning","ERA5.mean.annual.temperature.2019","ERA5.total.annual.precipitation.2019","ERA5.total.annual.runoff.2019","X2019_ALK","X2019_Al.Il","X2019_Al.R","X2019_Al","X2019_As","X2019_Ca","X2019_Cd","X2019_Cl","X2019_Co","X2019_Cr","X2019_Cu","X2019_DOC.C","X2019_FARGE","X2019_F","X2019_Fe","X2019_Hg","X2019_KOND","X2019_K","X2019_Mg","X2019_Mn","X2019_NH4.N","X2019_NO3.N","X2019_Na","X2019_Ni","X2019_PO4.P","X2019_Pb","X2019_SO4","X2019_SiO2","X2019_TOC","X2019_CNDOM","X2019_TOTN","X2019_TON","X2019_TOTP","X2019_Zn","X2019_pH","X2019_H","X2019_LAL","X2019_ALKE","X2019_ANC","X2019_ANCorg","TOC_TON","Prøvenr","Stasjonskode","Stasjonskode.1","Stasjonsnavn","sUVa","sVISa","SAR","E2_E3","HI","Comp.1","Comp.2","Comp.3","Comp1.R","Comp2.R","Comp3.R","bix","a","m","c","fi","Number","Sample_ID","Survey","dmax","tmax","tmax_h","auc","hauc","width","hwidth","ox_initial","incub_date","Comp1.C","Comp2.C","Comp3.C","dmax.C","a.C","m.C","c.C","Al.C","Cd.C","Co.C","Cr.C","Fe.C","Hg.C","Pb.C"
"251","DOM12558","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191021",0.0115780481153846,0.00966569211538462,0.00335574911538461,0.000524444115384615,0.00279935611538462,0.00295668611538462,-0.000544552884615385,-0.000465160884615385,"1233-1-10",60.599,7.29,1237,7,0.051300848,3.7128,1.381729376,1238,1312.933096,1443.25293,0,0,0,89.55688602,0,0,10.44320265,66.93,1.372460961,1496.539307,681.7975464,0.08,5,6,9.4,0.026,2.2,0.008,0.73,0.014,0.05,0.089,0.1,2,19,2.9,0.46,1.45,0.078,0.097,0.4,5,5,0.43,0.24,1,0.053,2.17,0.57,0.33,10,43,33,1,0.37,6.5,0.316227766,1,52.89422901,72.68688391,71.21,0.01,"DOM12558","1233-1-10","1233-1-10","HOH 1240",9.66569211538462,-4.65160884615385,-20.7792452784946,3.45282690625326,0.0542583096092904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,12558,"1000_lakes",4.694308464,13.89566667,19.20808333,52.14787907,52.14787907,9.533583333,3.82875,273.6130283,191013,NA,NA,NA,46.94308464,NA,NA,NA,94,0.08,0.14,0.5,29,4.6,0.53
"252","DOM12561","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191015",0.00992985469230769,0.0116718176923077,0.00984477969230769,0.00993867369230769,0.00408684769230769,0.00503188169230769,0.00474325769230769,0.00478666869230769,"1233-2-27",60.653,6.997,1087,7,0.589459522,13.9394,4.228729516,1088,1289.422845,1601.989014,0,0,0,82.69724618,0,2.592167106,14.71058859,68.372,2.352746487,1705.223999,791.5376587,0.049,6,7,11,0.032,0.41,0.005,0.39,0.027,0.05,0.13,0.13,2,3,2.5,0.47,0.45,0.061,0.06,1,6,22,0.35,0.05,1,0.049,0.35,0.32,0.35,6.25,84,56,1,0.56,5.87,1.348962883,1,20.09467965,22.74887075,21.13,0.00625,"DOM12561","1233-2-27","1233-2-27","Kvannjolvatnet",8.97832130177515,36.8205284023669,2.43840099296294,2.85594633591962,0.851510360623416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,12561,"1000_lakes",9.777843224,18.89041667,25.02704167,77.24648902,77.24648902,6.871083333,3.219916667,268.1383684,191013,NA,NA,NA,75.2141786461538,NA,NA,NA,84.6153846153846,0.0384615384615385,0.207692307692308,0.384615384615385,19.2307692307692,3.61538461538461,0.376923076923077
"253","DOM12571","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017",0.0122863992307692,0.0129110852307692,0.00865299723076923,0.00818677423076923,0.00274333123076923,0.00208669723076923,0.00183983923076923,5.42522307692308e-05,"1235-2-32",60.516,6.337,1163,7,0.168971877,4.29,3.938738392,1162.840576,1224.284289,1348.990601,0,0,0,89.48807482,0,1.414453984,9.09747123,94.848,4.749230862,2377.463623,1237.354248,0.044,5,5,10,0.054,0.31,0.006,0.6,0.018,0.05,0.054,0.24,2,4,5,0.73,0.55,0.049,0.075,2.2,2,20,0.52,0.06,1,0.11,0.38,0.28,0.32,6.530612245,71,49,2,1.1,5.61,2.454708916,0,14.67480074,19.38932365,18.159,0.00653061224489796,"DOM12571","1235-2-32","1235-2-32","HOH 1167",5.37961884615385,0.226050961538462,237.982568600511,4.7063530229082,0.634088775996832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,12571,"1000_lakes",70.71926923,12.88,26.673,160.686187,160.686187,1.420083333,1.420083333,377.6242387,191002,NA,NA,NA,294.663621791667,NA,NA,NA,41.6666666666667,0.025,0.075,0.208333333333333,20.8333333333333,3.04166666666667,0.458333333333333
"254","DOM12572","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191015",0.00481177088461538,0.00802741588461538,0.00560301988461538,0.00566450488461538,0.00627988288461538,0.00593013888461538,0.00583178688461538,0.00630390488461538,"1235-1-8",60.549,6.342,1243,7,0.092181301,1.2201,7.555225096,1242.804565,1267.137776,1342.010864,0,0,0,81.86400548,0,0,18.13599457,94.659,4.749230862,2377.463623,1237.354248,0.052,5,5,20,0.051,0.48,0.004,0.77,0.016,0.05,0.05,0.44,2,5,23,0.56,0.59,0.048,0.083,1.1,2,1,0.61,0.05,1,0.092,0.27,0.19,0.56,8.888888889,66,63,3,0.89,5.81,1.548816619,0,23.3177468,31.27061587,29.225,0.00888888888888889,"DOM12572","1235-1-8","1235-1-8","HOH 1241",1.82441270104895,14.3270565559441,1.27340371270611,1.27827477551869,0.705644875765246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,12572,"1000_lakes",6.050935125,9.331166667,22.52925,40.45137857,40.45137857,4.00625,2.63725,378.4606565,191001,NA,NA,NA,13.7521252840909,NA,NA,NA,45.4545454545455,0.00909090909090909,0.0363636363636364,0.113636363636364,52.2727272727273,1.27272727272727,0.209090909090909
"255","DOM12575","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191015",0.00636072692307692,0.00688869192307692,0.00785759692307692,0.00616643792307692,0.00550769092307692,0.00523137192307692,0.00404980392307692,0.00512845192307692,"1235-1-17",60.76184934,6.22659432,1164,7,0.059800325,0.1762,33.93889036,1170.705688,1181.566402,1220.36792,0,0,0,65.85161709,0,0,34.14843178,86.973,3.631921291,2517.368164,1478.52124,0.047,5,5,8,0.054,0.27,0.004,1.11,0.027,0.05,0.16,0.73,2,3,5.7,0.45,0.68,0.068,0.12,0.66,4,3,0.85,0.29,1,0.058,0.25,0.15,0.87,17.75510204,56,49,2,0.35,5.82,1.513561248,0,17.93508706,25.61185237,22.37,0.0177551020408163,"DOM12575","1235-1-17","1235-1-17","Rennebergstjørni",0.943656427818756,7.02527660695469,1.34323028204268,1.25074046806325,0.895153679673137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,12575,"1000_lakes",15.53650756,14.7065,26.04116667,62.87943109,62.87943109,3.0175,3.0175,258.5901639,191001,NA,NA,NA,21.2828870684932,NA,NA,NA,10.958904109589,0.00547945205479452,0.036986301369863,0.0684931506849315,7.80821917808219,0.616438356164384,0.0794520547945206
"256","DOM12577","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191105",0.151523699769231,0.149054956769231,0.126316522769231,0.121717100769231,0.0606154367692308,0.0550194117692308,0.0482982037692308,0.0446192797692308,"1235-2-38",60.555,6.594,530,7,0.618994587,13.3212,4.646687886,530.3150635,765.7535357,1164.68457,0,0.614847786,41.15938157,48.56432203,4.879866899,0,4.781582102,67.218,4.740411282,2077.002686,923.2998047,0.073,12,15,44,0.088,1.23,0.0058,0.9,0.02,0.076,0.05,2,19,10,37,1.05,1.19,0.09,0.17,7.1,12,22,0.76,0.05,1,0.04,0.84,0.77,2.2,33.33333333,100,66,3,1.2,6.37,0.426579519,3,45.55654693,67.13218557,58.796,0.0333333333333333,"DOM12577","1235-2-38","1235-2-38","Grønlivatnet",7.45274783846154,22.3096398846154,3.34059531081939,2.45902635885803,0.816592104063168,53.58687479,22.66426382,19.21187204,56.1336526316646,23.7414090187192,20.1249383496162,0.431478831159083,67.8759457204815,42.0190388531023,47.4697782916364,1.22903618943738,255,12577,"1000_lakes",4.296937891,27.915,28.00441667,26.08296369,26.08296369,6.0345,4.361083333,247.7161178,191031,26.793437395,11.33213191,9.60593602,2.1484689455,33.9379728602407,21.0095194265512,23.7348891458182,22,0.0029,0.01,0.038,18.5,0.525,0.02
"257","DOM12579","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018",0.348931967961538,0.341459184961538,0.264479368961538,0.246859699961538,0.0701787699615385,0.0593220409615385,0.0374864079615385,0.0319701399615385,"1749-3-12",64.584,10.97,29,8,0.115030231,0.5852,19.65656713,27.48005295,59.21352209,211.8932953,0,1.682695644,48.86382284,21.63013614,6.731247721,0,21.09209859,40,6.469293118,1573.665771,328.8661499,0.424,26,52,110,0.089,9.27,0.004,27.5,0.032,0.17,0.35,8.5,73,23,140,3.47,14.3,0.71,2.02,8.8,25,10,15.5,0.14,1,0.054,2.72,1,8.9,33.58490566,300,265,6,0.56,7.22,0.060255959,26,405.1966714,489.8252612,457.838,0.0335849056603774,"DOM12579","1749-3-12","1749-3-12","Mjosundvatnet",4.01716688190045,3.76119293665158,10.6805658458902,4.86556240795721,0.722955219345892,194.9680538,86.78943273,70.84286757,55.2943443002629,24.6141082165181,20.091547483219,0.435447890494815,252.86863625059,163.056385304903,174.009176520962,1.17374437942924,256,12579,"1000_lakes",31.32521782,13.61666667,21.80720833,237.3904099,237.3904099,6.21275,3.22025,380.7982472,191003,22.9374180941176,10.2105214976471,8.33445500823529,3.68531974352941,29.7492513235988,19.183104153518,20.4716678259955,12.9411764705882,0.000470588235294118,0.00376470588235294,0.02,16.4705882352941,0.408235294117647,0.00635294117647059
"258","DOM12582","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017",0.203993063,0.203312915,0.155218389,0.14770941,0.042119696,0.036479309,0.024910848,0.019449534,"1748-3-5",64.735,11.553,11,8,1.306397028,4.7752,27.35795418,11.78154659,73.02057505,264.5350037,0,0.420434442,46.32862239,25.30032227,0.294749393,0,27.65587077,50,6.071923733,1779.453247,365.8786011,0.133,34,44,100,0.077,2.85,0.008,17.8,0.023,0.11,0.16,4.6,38,23,36,1.67,8.09,0.47,1.31,0.7,6,67,10.3,0.14,1,0.049,2.47,1.1,4.7,37.00787402,200,127,2,0.95,6.75,0.177827941,10,107.9050628,152.1356056,135.762,0.037007874015748,"DOM12582","1748-3-5","1748-3-5","Kvernvikvatnet",4.41984597826087,4.22815956521739,10.4533566202666,4.82702712289282,0.726512676285223,64.34008648,31.45083905,22.0851291,54.5828299750585,26.6812790339147,18.7358909910268,0.470633822431702,84.4799793704969,54.6288265029639,58.0689095037051,1.18778715622926,257,12582,"1000_lakes",5.175975996,8.723166667,14.922875,69.26369005,69.26369005,17.19125,3.093583333,272.3508705,191013,13.9869753217391,6.83713892391304,4.80111502173913,1.12521217304348,18.3652129066298,11.8758318484704,12.6236759790663,21.7391304347826,0.00173913043478261,0.005,0.0239130434782609,7.82608695652174,0.36304347826087,0.0106521739130435
"259","DOM12584","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018",0.217182648076923,0.208242637076923,0.151985255076923,0.135460866076923,0.0290179690769231,0.0236600120769231,0.0132471140769231,0.0117294730769231,"1717-2-6",63.598,10.776,42,8,0.350333513,8.4223,4.159594333,42.98490906,129.3258492,269.8102722,0.529965085,28.8796483,63.93326119,0,2.341233757,0,4.315890909,24.988,5.622766018,1143.146729,524.5984497,1.27,5,23,19,0.21,29.8,0.004,13.6,0.067,0.11,0.89,6.7,28,2,140,1.06,20.9,2.52,3.48,160,77,670,8.67,0.76,2,0.011,9.3,2.89,7.2,20.39660057,1100,353,14,0.39,7.69,0.020417379,18,1261.133327,1595.303677,1565.306,0.0203966005665722,"DOM12584","1717-2-6","1717-2-6","Liavatnet",3.1080990608496,1.75066762342135,17.7537930059813,7.17633396482357,0.650495345133787,193.8930599,137.6365264,60.60405683,49.4456579528221,35.0993924676774,15.4549495795005,0.550616723381726,279.628411959689,190.930971611531,175.416294628239,1.31804479471732,258,12584,"1000_lakes",34.43614152,20.46066667,22.17270833,254.9786941,254.9786941,8.417833333,3.879333333,312.9836758,191021,28.9392626716418,20.5427651343284,9.04538161641791,5.13972261492537,41.7355838745804,28.4971599420196,26.1815365116775,2.83582089552239,0.000597014925373134,0.01,0.0164179104477612,20.8955223880597,0.158208955223881,0.00164179104477612
"260","DOM12587","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191015",0.0250890843076923,0.0298835853076923,0.0261965893076923,0.0242837863076923,0.00841139430769231,0.00806739430769231,0.00659320430769231,0.00621334930769231,"1742-1-7",64.52,12.959,824,8,0.051445755,0.6103,8.429584639,824.6514282,840.1859741,883.289917,0,0,0,87.70518181,0,0,12.29481917,60,2.684655666,1474.991089,805.9020996,0.067,6,9,22,0.031,0.9,0.004,0.79,0.01,0.05,0.05,0.51,4,2,5.9,0.77,0.8,0.023,0.11,0.32,7,2,0.66,0.05,1,0.048,0.37,0.27,0.82,15.76923077,61,52,2,0.26,6.41,0.389045145,3,39.24356428,53.62478364,50.339,0.0157692307692308,"DOM12587","1742-1-7","1742-1-7","HOH 824",5.85952653092006,12.1830378582202,4.80957754470613,3.55275049706842,0.812612879534285,7.750452225,4.582954762,3.255038925,49.719210425163,29.3996899233684,20.8810996514686,0.485625209390704,10.9340426020635,6.62840869995034,7.44725709839622,1.07959677206968,259,12587,"1000_lakes",1.582786429,18.48525,25.572875,12.32586981,12.32586981,5.756416667,2.332833333,250.8662963,191003,15.1969651470588,8.98618580784314,6.38242926470588,3.10350280196078,21.4392992197324,12.9968798038242,14.6024648988161,43.1372549019608,0.00784313725490196,0.0196078431372549,0.0980392156862745,11.5686274509804,1.50980392156863,0.0941176470588235
"261","DOM12598","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191030",0.306776142269231,0.293804473269231,0.239686763269231,0.229979670269231,0.0856638162692308,0.0727050292692308,0.0535201822692308,0.0478151242692308,"1718-1-15",63.664,10.416,329,8,0.104921797,6.0535,1.733241883,326.8466797,406.1170562,509.0431824,0,0,17.47398959,41.34956088,38.33058421,0,2.845865166,60,5.964135647,1238.003052,586.6947632,0.134,26,29,81,0.062,2.32,0.004,4.46,0.052,0.16,0.23,5.7,60,5,190,2.78,3.11,0.18,0.71,9.5,7,11,2.88,0.38,1,0.048,0.85,1.23,5.9,36.41975309,180,162,3,0.67,6.7,0.199526231,3,108.9370604,160.2622927,139.709,0.0364197530864198,"DOM12598","1718-1-15","1718-1-15","Aunbyvatn",5.15446444331984,8.3886182928475,6.14459290359505,3.42973831968727,0.782764359269937,103.0240377,33.77663811,39.87461866,58.3126452450848,19.1179181058251,22.5694366490901,0.398976494520997,126.164669242009,76.4676538742206,92.5530695768075,1.20204879785898,260,12598,"1000_lakes",8.027154803,14.249,16.17654167,80.62153458,80.62153458,6.211833333,2.738166667,367.888828,191023,18.0743925789474,5.92572598421053,6.99554713333333,1.40827277245614,22.1341524985981,13.4153778726703,16.2373806275101,14.2105263157895,0.000701754385964912,0.00912280701754386,0.0280701754385965,33.3333333333333,0.487719298245614,0.00842105263157895
"262","DOM12602","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191101",0.528444897076923,0.516733479076923,0.409053426076923,0.385017555076923,0.130011458076923,0.109846678076923,0.0796702990769231,0.0704215020769231,"1718-1-9",63.735,10.794,283,8,0.083334754,0.8982,9.277973085,281.5587463,328.1846192,435.1301575,0,0,55.10457205,0,35.32212158,0,9.573306056,46.041,5.7064147,1165.405151,517.8638306,0.049,49,87,180,0.075,0.62,0.004,4.7,0.17,0.36,0.23,10.4,107,6,500,3.19,2.73,0.14,0.53,9.5,4,15,3.25,0.52,1,0.19,0.65,1.42,10.6,50.23696682,230,211,6,0.84,5.28,5.248074602,38,20.09467965,72.58849099,36.271,0.0502369668246445,"DOM12602","1718-1-9","1718-1-9","Svarttjønn",4.96859114497042,6.77129827662722,7.33772305101477,3.97452260531676,0.745098915914461,80.85499344,26.29575113,27.24863254,60.1602441757031,19.5653816970283,20.2743741272686,0.410567908613051,97.3044046127234,58.5848242204538,71.78962120607,1.23827394908008,261,12602,"1000_lakes",8.973946316,13.97008333,16.53145833,70.41386755,70.41386755,5.857,2.687583333,393.1463328,191023,7.7745186,2.52843760865385,2.62006082115385,0.862879453461538,9.3561927512234,5.63315617504363,6.90284819289135,17.3076923076923,0.000384615384615385,0.0163461538461538,0.0346153846153846,48.0769230769231,0.306730769230769,0.0182692307692308
"263","DOM12603","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191030",0.216878944807692,0.214913421807692,0.173730382807692,0.165626519807692,0.0666413658076923,0.0567297018076923,0.0435072418076923,0.0387355388076923,"1718-1-3",63.74842314,10.52540605,428,8,0.056453394,0.2577,21.90663343,428.6627197,435.8861564,452.09198,0,0,0,68.95779579,7.219274971,0,23.82293145,57.56,5.964135647,1238.003052,586.6947632,0.044,54,72,110,0.068,0.4,0.004,4.35,0.053,0.063,0.12,4,42,52,79,2.02,2.25,0.082,0.37,6,27,16,2.77,0.067,1,0.27,0.58,0.3,4.4,19.38325991,270,227,6,0.51,5.4,3.981071706,18,14.67480074,38.98591096,22.107,0.0193832599118943,"DOM12603","1718-1-3","1718-1-3","Hyttvatnet",5.37283554519231,9.68388470192308,5.54822337375138,3.22492522779125,0.770666245107285,77.29467083,30.08794072,32.40970435,55.2925032626919,21.5233151595566,23.1841815777515,0.461333415574257,102.047482644579,54.5472951815873,69.9891952936741,1.25583760253241,262,12603,"1000_lakes",29.9425912,28.0925,29.91866667,126.155046,126.155046,2.73825,2.73825,312.9837126,191021,19.3236677075,7.52198518,8.1024260875,7.4856478,25.5118706611448,13.6368237953968,17.4972988234185,27.5,0.001,0.01325,0.01575,19.75,0.505,0.0675
"264","DOM12613","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017",0.217805047692308,0.214763317692308,0.160661567692308,0.154492531692308,0.0458425066923077,0.0383282686923077,0.0254453966923077,0.0205073116923077,"1738-4-1",64.103,13.969,345,8,15.85789641,982.145,1.614618657,345.5396729,632.9916141,1389.35498,0.019877522,0.682184951,29.92028122,40.83553863,21.8844213,0,6.36386601,18.006,1.834558129,1031.179443,415.4139099,0.082,21,27,85,0.055,1.5,0.004,1.62,0.047,0.1,0.24,4.5,39,33,100,1.55,1.52,0.19,0.32,6.1,7,18,1.25,0.15,1,0.04,0.44,1.47,4.9,31.61290323,180,155,4,0.88,6.41,0.389045145,6,54.98614505,104.7634539,87.605,0.0316129032258065,"DOM12613","1738-4-1","1738-4-1","Rengen",4.77251817094017,4.55718037606838,10.4725241862328,4.68480746774575,0.719361822830702,79.72588678,28.11835924,29.20185009,58.1745040851131,20.5174463469801,21.3080495679068,0.411641516510299,97.9515199646567,60.7184256,70.7482117011059,1.17981705831864,263,12613,"1000_lakes",2.649916793,23.17633333,29.89633333,17.4830222,17.4830222,3.271,3.271,250.8662963,191003,17.7168637288889,6.24852427555556,6.48930002,0.588870398444444,21.7670044365904,13.4929834666667,15.721824822468,18.8888888888889,0.000888888888888889,0.0104444444444444,0.0222222222222222,22.2222222222222,0.344444444444444,0.00888888888888889
"265","DOM12614","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191030",0.0610680857692308,0.0601996417692308,0.0541749827692308,0.0541676997692308,0.0299631717692308,0.0257283117692308,0.0227831017692308,0.0221476197692308,"1738-3-9",64.11006727,13.52191258,703,8,1.130742192,50.5331,2.237626807,703.0013428,878.1487936,1331.565308,0,0,0.65482493,83.98777568,2.338200111,0,7.308318319,44.997,1.693627954,1138.661621,516.0172119,0.06,9,15,35,0.038,0.66,0.004,0.78,0.022,0.05,0.11,0.9,6,61,17,0.44,0.75,0.062,0.13,1.5,7,1,0.75,0.059,1,0.022,0.3,1.04,1.1,16.17647059,76,68,2,0.35,6.25,0.562341325,6,31.84264061,50.01722462,45.779,0.0161764705882353,"DOM12614","1738-3-9","1738-3-9","Midtre Blåfjellvatnet",6.68884908547008,24.6084664102564,2.71810887113318,2.00912113820506,0.899801031655257,17.25708896,8.472682042,6.135794251,54.1559166548139,26.5888333526496,19.2552499925365,0.468618430944531,22.7891968246137,13.8901693629368,15.8349201585679,1.25986934747745,264,12614,"1000_lakes",1.205468851,23.73083333,29.91783333,13.55607197,13.55607197,13.36141667,13.36141667,157.8741496,191005,19.1745432888889,9.41409115777778,6.81754916777778,1.33940983444444,25.3213298051263,15.4335215143742,17.5943557317421,38.8888888888889,0.00444444444444444,0.0244444444444444,0.0555555555555556,18.8888888888889,0.488888888888889,0.0244444444444444
"266","DOM12616","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017",0.240170053884615,0.233862630884615,0.181470326884615,0.168595082884615,0.0531782388846154,0.0451435928846154,0.0305140428846154,0.0254048848846154,"1738-1-19",64.309,13.846,663,8,0.090879169,3.3734,2.693993272,662.8355713,727.8299045,918.4883423,0,0,48.01977344,11.5501201,37.56066942,0,2.869437674,35,1.85332644,1117.173706,354.572937,0.187,5,10,40,0.05,3.63,0.004,1.4,0.038,0.13,0.24,4.8,50,12,110,1.45,2.68,0.37,0.56,2.5,7,5,1.27,0.27,1,0.027,0.81,3.24,5.1,25.75757576,210,198,3,0.53,7.02,0.095499259,5,163.453006,235.6996778,217.86,0.0257575757575758,"DOM12616","1738-1-19","1738-1-19","Grønlitjørna",4.87213814342949,5.29268435096154,9.20541982169095,4.39771297037579,0.720915018559754,84.33942369,30.64670272,30.71581508,57.8849003846586,21.0338327729857,21.0812668423558,0.428460197851942,105.189778352815,65.2573704080787,74.6406613052714,1.19045246292522,265,12616,"1000_lakes",7.210301105,19.98566667,25.92154167,55.16620472,55.16620472,6.010833333,4.032666667,268.086162,191009,17.57071326875,6.38472973333333,6.39912814166667,1.50214606354167,21.9145371568365,13.5952855016831,15.5501377719315,8.33333333333333,0.000833333333333333,0.00791666666666667,0.0270833333333333,22.9166666666667,0.302083333333333,0.005625
"267","DOM12617","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191031",0.488950170538462,0.476906337538462,0.381036199538462,0.359746016538462,0.110956318538462,0.0937919175384615,0.0631526525384615,0.0515847695384615,"1738-2-12",64.336,13.704,577,8,0.137268925,10.4449,1.314219622,577.3218384,629.8244311,792.3009033,0,0,40.80444364,0,53.81285835,0,5.38269769,30.186,1.85332644,1117.173706,354.572937,0.07,26,30,94,0.055,1.29,0.004,1.57,0.086,0.12,0.19,9.6,95,14,280,1.99,1.53,0.19,0.38,8,6,3,1.35,0.19,2,0.069,0.33,1.93,9.5,35.05535055,280,271,6,1,5.97,1.071519305,4,42.40311559,108.2703282,75.543,0.0350553505535055,"DOM12617","1738-2-12","1738-2-12","Koitjørna",4.96777434935897,5.37341349358974,9.24509970298269,4.29814492604266,0.754332639812002,165.5003255,54.47592363,59.58614323,59.1997815238613,19.4861415979907,21.3140768781479,0.407794019557748,200.796511860561,123.979231570636,142.280036270742,1.17938573995796,266,12617,"1000_lakes",45.04104562,19.80225,26.36995833,298.742357,298.742357,4.9695,3.600416667,353.6999185,191011,17.2396172395833,5.674575378125,6.20688991979167,4.69177558541667,20.9163033188084,12.9145032886079,14.8208371115356,9.79166666666667,0.000416666666666667,0.00895833333333333,0.0125,29.1666666666667,0.207291666666667,0.0071875
"268","DOM12619","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018",0.289648095115385,0.280168722115385,0.210014800115385,0.190630744115385,0.0500308671153846,0.0410664701153846,0.0252097271153846,0.0217650261153846,"1738-3-7",64.423,13.562,466,8,0.043048334,1.0028,4.292813492,465.7063904,503.2416235,587.8114624,0,0,73.66183913,0,17.54349077,0,8.794615457,20.121,2.365319729,1274.24231,636.975769,0.262,5,16,45,0.056,5.23,0.004,2.92,0.18,0.15,0.33,7.5,47,14,220,0.13,4.17,0.36,0.78,310,30,5,2.08,0.28,1,0.023,0.87,2.3,7.7,32.76595745,270,235,4,0.53,7.16,0.069183097,11,240.2055906,326.1316734,297.812,0.0327659574468085,"DOM12619","1738-3-7","1738-3-7","Djupvatnet",3.73558296153846,2.90200348205128,12.8724275647594,5.59991737639166,0.680414082899929,199.7677249,104.2708425,61.84157896,54.5992251526659,28.49863364748,16.9021411998541,0.467763773408696,264.293248608476,176.592691061354,176.434637737402,1.20119753360361,267,12619,"1000_lakes",14.953694,16.913,24.64729167,101.2670911,101.2670911,6.77075,3.423333333,250.8662963,191003,26.6356966533333,13.902779,8.24554386133333,1.99382586666667,35.2390998144635,23.5456921415139,23.5246183649869,6,0.000533333333333333,0.024,0.02,29.3333333333333,0.0173333333333333,0.00306666666666667
