wavelength (nm),DOMBlank1,DOMSTD17,DOM12005,DOM12055,DOM12100,DOM12209,DOM12305,DOM12329,DOM12344,DOMBlank2,DOM12439,DOM12440,DOM12445,DOM12505,DOM12509,DOM12541,DOM13042,DOM11951,DOM12452,DOMBlank4,DOM12472,DOM12481,DOM12482,DOM12484,DOMBlank5
644.7999878,-0.000315539,-0.001126286,-0.00448916,-0.007122355,-0.005829361,-0.007614415,-0.008231868,-0.010815065,-0.009587326,-0.011928092,-0.011181833,-0.011405749,-0.011720671,-0.013942317,-0.013570699,-0.01337586,-0.013789375,-0.013014106,-0.013197356,-0.015245507,-0.014772682,-0.013707516,-0.014809961,-0.014860145,-0.014290775
644,-0.000249676,-0.000995778,-0.004292561,-0.006265125,-0.005683448,-0.007391639,-0.007909221,-0.010382835,-0.0093118,-0.011585344,-0.011511085,-0.011052697,-0.011219421,-0.013645309,-0.013581187,-0.013426811,-0.013647215,-0.012742002,-0.012687903,-0.014539882,-0.014109139,-0.013309538,-0.014498373,-0.014602111,-0.014313669
643.2000122,-0.000904342,-0.001803608,-0.004626051,-0.007233775,-0.006553198,-0.00816496,-0.008686695,-0.010900602,-0.009902911,-0.012012653,-0.011667704,-0.011931365,-0.011701421,-0.014369168,-0.01355986,-0.014458966,-0.014333756,-0.01366332,-0.01364556,-0.015104724,-0.014536927,-0.014288821,-0.015151724,-0.015524191,-0.014476091
642.4000244,-5.16E-05,-0.001308633,-0.003842754,-0.006396151,-0.005568409,-0.007668336,-0.008250004,-0.010610397,-0.009723126,-0.011230117,-0.010750725,-0.011495304,-0.011228301,-0.014307207,-0.013013151,-0.013328517,-0.013224023,-0.012869984,-0.012935668,-0.014835529,-0.01450979,-0.013256062,-0.014591998,-0.014822369,-0.014392659
641.5999756,-0.000344199,-0.001351575,-0.003675483,-0.006915174,-0.005614459,-0.007535403,-0.007925997,-0.011184507,-0.009977244,-0.011668763,-0.010900198,-0.011333073,-0.011449924,-0.013958963,-0.012997676,-0.013030586,-0.013289203,-0.01288863,-0.012406186,-0.015043967,-0.014555703,-0.01342656,-0.01447569,-0.014861195,-0.013867007
640.7999878,-0.000631831,-0.00129289,-0.004429667,-0.00707835,-0.005396331,-0.007577683,-0.008205096,-0.01076522,-0.010250933,-0.011767233,-0.01116937,-0.011269163,-0.011257006,-0.014378234,-0.012912904,-0.013502249,-0.013505059,-0.012700423,-0.012502073,-0.015373004,-0.014310963,-0.013828292,-0.014463472,-0.014903919,-0.014522508
640,-0.000958328,-0.001594957,-0.004498742,-0.007391385,-0.00601628,-0.00776197,-0.008169431,-0.010858542,-0.009839398,-0.012110038,-0.011978508,-0.011913233,-0.011498127,-0.014575128,-0.013067512,-0.013926123,-0.013541443,-0.012891545,-0.012843797,-0.015144524,-0.014974699,-0.013668788,-0.014849538,-0.014636601,-0.014929231
639.2000122,-0.001385947,-0.001402616,-0.004218121,-0.007428692,-0.006076935,-0.007351072,-0.008208195,-0.010618228,-0.009717304,-0.012086927,-0.011403128,-0.011787035,-0.011258469,-0.014630795,-0.01312734,-0.013710526,-0.013719103,-0.013277955,-0.012646922,-0.014710127,-0.014993955,-0.013304768,-0.014582637,-0.014722839,-0.014451955
638.4000244,-0.000754903,-0.000992627,-0.004633325,-0.006600877,-0.005692952,-0.007462331,-0.008322537,-0.010409928,-0.009688648,-0.011786228,-0.010695064,-0.011541083,-0.011061177,-0.014413994,-0.013064447,-0.013490756,-0.013439009,-0.013006017,-0.012427267,-0.014549044,-0.014513045,-0.013389163,-0.014150484,-0.015092473,-0.013981171
637.5999756,-0.000840273,-0.001294542,-0.00426129,-0.006812388,-0.006055237,-0.007617619,-0.00835113,-0.010221806,-0.010133405,-0.012006912,-0.011167302,-0.011249893,-0.011797313,-0.014167872,-0.013084893,-0.01338585,-0.013277504,-0.013172846,-0.012459817,-0.015259404,-0.014461269,-0.013828143,-0.013921711,-0.014849138,-0.01408809
636.7999878,0.000485659,-0.001188144,-0.004502636,-0.006271095,-0.005042605,-0.007075446,-0.008162369,-0.009891221,-0.009468252,-0.011127388,-0.010404772,-0.010825417,-0.01101141,-0.013599852,-0.012749895,-0.012646318,-0.012719579,-0.012075297,-0.011938317,-0.013913237,-0.013809335,-0.013439461,-0.013900653,-0.014830225,-0.013237883
636,-0.000152338,-0.001034568,-0.004018065,-0.006787209,-0.005468524,-0.007237746,-0.008205299,-0.009958724,-0.009234262,-0.011530798,-0.010636566,-0.011099229,-0.010970068,-0.013503052,-0.01274165,-0.01295004,-0.012979789,-0.012104651,-0.011768038,-0.014152037,-0.014051651,-0.013600504,-0.013820871,-0.014864047,-0.013628351
635.2000122,5.89E-05,-0.000551487,-0.003605456,-0.006574412,-0.004981191,-0.00672018,-0.007573562,-0.009241509,-0.008507218,-0.011137127,-0.010178924,-0.0104445,-0.010747594,-0.013127541,-0.011801243,-0.012926824,-0.012602265,-0.011817567,-0.011590586,-0.013972498,-0.013241448,-0.012611418,-0.013544505,-0.014584189,-0.013290809
634.4000244,-0.000361683,-0.001319679,-0.00409577,-0.0069594,-0.005812964,-0.007492355,-0.007577683,-0.010160565,-0.009152858,-0.011228805,-0.011135664,-0.011114671,-0.011459353,-0.013808182,-0.013016769,-0.013771771,-0.013217445,-0.012098257,-0.012006006,-0.014356346,-0.013799205,-0.01294391,-0.014349383,-0.014258361,-0.013525134
633.5999756,-0.000552676,-0.001127474,-0.004178589,-0.007252054,-0.005664183,-0.007288863,-0.007682476,-0.010489075,-0.009225341,-0.011366109,-0.010792644,-0.011366261,-0.011464093,-0.014240526,-0.012623086,-0.013022396,-0.013205341,-0.012008473,-0.011748488,-0.014536628,-0.013524632,-0.013469376,-0.013910028,-0.014644209,-0.013432433
632.7999878,-1.57E-05,-0.000805962,-0.004207713,-0.007111965,-0.005577507,-0.007014116,-0.007422992,-0.009648852,-0.008974283,-0.010855967,-0.010509138,-0.011226485,-0.010939678,-0.013566032,-0.012658286,-0.012777696,-0.013151952,-0.012361958,-0.01147806,-0.013976058,-0.013213677,-0.013484181,-0.013316869,-0.014467478,-0.013406482
632,-0.000967006,-0.001519898,-0.004319524,-0.007402531,-0.005471233,-0.007300624,-0.008039447,-0.00990195,-0.009461869,-0.011657725,-0.010733452,-0.011433687,-0.011330501,-0.013869514,-0.012886519,-0.013170084,-0.013293069,-0.012740343,-0.011926782,-0.014188517,-0.014190271,-0.013457078,-0.013805474,-0.014267581,-0.013696029
631.2000122,-0.000556451,-0.001055124,-0.004605715,-0.007184688,-0.0054993,-0.007423806,-0.007996297,-0.009522298,-0.009419772,-0.011155242,-0.010617571,-0.010945787,-0.011386132,-0.013738867,-0.012752057,-0.012721539,-0.012864857,-0.012135161,-0.01199125,-0.014129887,-0.013389414,-0.013393078,-0.013803969,-0.014109039,-0.013880947
630.4000244,-0.000531993,-0.001172706,-0.004239296,-0.00700897,-0.004951146,-0.006997967,-0.007343436,-0.009767522,-0.009323556,-0.011115933,-0.010824458,-0.010569219,-0.010679354,-0.013330927,-0.012058025,-0.01252139,-0.012042314,-0.011934086,-0.011284802,-0.01350807,-0.013136331,-0.012761156,-0.013629254,-0.014167571,-0.013469376
629.5999756,-0.000715571,-0.000717484,-0.004011755,-0.006473891,-0.005395564,-0.007052983,-0.007847448,-0.009874824,-0.008964241,-0.010909185,-0.010518992,-0.010566389,-0.010418016,-0.013541644,-0.012461175,-0.012293166,-0.01235914,-0.012155953,-0.011207717,-0.013448997,-0.012689814,-0.01242611,-0.013812996,-0.014134648,-0.013428819
628.7999878,-0.000876236,-0.000713401,-0.003909408,-0.006733281,-0.005522303,-0.006572729,-0.008168262,-0.009435527,-0.008830386,-0.010868136,-0.010317268,-0.010624947,-0.010243854,-0.013121212,-0.012742655,-0.01231073,-0.012106664,-0.011874949,-0.011064962,-0.013226936,-0.012710127,-0.012668243,-0.013170938,-0.014024934,-0.013096046
628,-0.001182052,-0.000717639,-0.00430471,-0.006535298,-0.005552155,-0.007293089,-0.008302119,-0.009999303,-0.008540216,-0.010945887,-0.010240011,-0.010671576,-0.010397646,-0.012895716,-0.012428324,-0.012418563,-0.011991602,-0.012060593,-0.011593863,-0.013251994,-0.012950392,-0.012787096,-0.013010439,-0.014067039,-0.013139697
627.2000122,-0.001177147,-0.001406744,-0.004384004,-0.006884499,-0.005184129,-0.007267277,-0.007823907,-0.009751577,-0.008792185,-0.011160793,-0.010409625,-0.010540519,-0.011138389,-0.01312297,-0.012223408,-0.012235387,-0.012379871,-0.011991048,-0.011377407,-0.013233013,-0.013130303,-0.012979437,-0.0134111,-0.014051501,-0.013648168
626.4000244,-0.00139921,-0.001097678,-0.004265903,-0.007055122,-0.005329393,-0.007205312,-0.007868091,-0.009846787,-0.009127359,-0.011109171,-0.01067693,-0.010478665,-0.010759917,-0.013766253,-0.012092567,-0.011996941,-0.01285586,-0.01172954,-0.011381997,-0.013692115,-0.012985768,-0.013065954,-0.01327695,-0.014066989,-0.013408339
625.5999756,-0.00050893,-0.000562707,-0.003993032,-0.00645002,-0.005145094,-0.006631012,-0.007519172,-0.009677105,-0.008338535,-0.010761382,-0.010580689,-0.010472246,-0.009973044,-0.012947227,-0.011496514,-0.012317826,-0.012109132,-0.011253878,-0.010975015,-0.012989838,-0.013024707,-0.012648079,-0.012643703,-0.013850057,-0.013555896
624.7999878,-6.90E-05,-0.000312849,-0.003748066,-0.005980179,-0.004648537,-0.006331459,-0.007438208,-0.009216168,-0.008162064,-0.010136238,-0.01007554,-0.010209165,-0.009662068,-0.012093926,-0.010981275,-0.011748085,-0.011689779,-0.011145655,-0.010193589,-0.012852996,-0.012606992,-0.012088538,-0.012255771,-0.013384294,-0.012867169
624,-0.000925679,-0.000421323,-0.004129977,-0.006291405,-0.00493359,-0.007144866,-0.00768034,-0.009244601,-0.008861533,-0.010771584,-0.010448139,-0.010232628,-0.010383694,-0.012552776,-0.01156029,-0.011795903,-0.011945066,-0.011439284,-0.010490895,-0.013020688,-0.012685088,-0.012291455,-0.01266608,-0.013568642,-0.012698763
623.2000122,-0.000456647,-0.000244554,-0.003992622,-0.006368806,-0.004965376,-0.006745412,-0.007525939,-0.009574412,-0.008353872,-0.009594771,-0.009904024,-0.010115247,-0.010588419,-0.012662158,-0.011286214,-0.011547737,-0.011994524,-0.011186021,-0.0106398,-0.012719629,-0.01272883,-0.011734479,-0.012531601,-0.013214029,-0.012254665
622.4000244,-0.000372598,-8.97E-05,-0.003980054,-0.006587008,-0.004251241,-0.006650999,-0.007427979,-0.009090097,-0.00793535,-0.01034386,-0.00982553,-0.009974309,-0.010340827,-0.012770558,-0.011168109,-0.011471303,-0.012288838,-0.011479825,-0.010695923,-0.012893555,-0.012569524,-0.011830364,-0.01246364,-0.013508271,-0.012254966
621.5999756,-0.0010434,-0.000352786,-0.00386954,-0.006207763,-0.004264212,-0.006616123,-0.007626013,-0.009553699,-0.008025317,-0.010546734,-0.009855998,-0.010734361,-0.010432572,-0.012571486,-0.011293427,-0.011665588,-0.012341981,-0.011308963,-0.010317318,-0.012714853,-0.012351844,-0.011479371,-0.012196326,-0.012968935,-0.012173723
620.7999878,-0.001458862,-0.000800071,-0.004326854,-0.006533309,-0.004834889,-0.006783437,-0.007705212,-0.009095166,-0.007624538,-0.010738402,-0.010128145,-0.010291383,-0.010034818,-0.012924111,-0.011155697,-0.011502917,-0.012003287,-0.011519757,-0.010625199,-0.01286923,-0.012667237,-0.011623905,-0.012299608,-0.013436449,-0.012745722
620,-0.001038545,-0.000532407,-0.004342437,-0.006288547,-0.004994242,-0.006492508,-0.007249355,-0.009135673,-0.007868142,-0.010496049,-0.01006689,-0.010098101,-0.010099416,-0.012492416,-0.011725912,-0.011575312,-0.011700413,-0.011371153,-0.010529503,-0.01283093,-0.012630578,-0.011736394,-0.012644357,-0.013556749,-0.012740393
619.2000122,-0.000911833,-0.000142971,-0.003867436,-0.006978251,-0.005274413,-0.007289678,-0.007566541,-0.009365257,-0.007861074,-0.010741685,-0.010193488,-0.010275051,-0.010452182,-0.012496591,-0.011867946,-0.011740274,-0.011829961,-0.0113418,-0.010377679,-0.013296785,-0.012799111,-0.012051278,-0.012730941,-0.013498134,-0.013094539
618.4000244,-0.000665381,-0.000302243,-0.004393383,-0.006910894,-0.005147857,-0.007615483,-0.007699566,-0.009235225,-0.008336453,-0.010471286,-0.009972133,-0.010403155,-0.010158391,-0.012932654,-0.01205445,-0.011858879,-0.011459454,-0.011043663,-0.010395522,-0.013013202,-0.013186156,-0.012137024,-0.012497596,-0.013879843,-0.013020939
617.5999756,-0.000304623,7.73E-05,-0.003316704,-0.006657474,-0.005126369,-0.007043967,-0.00759727,-0.008820291,-0.007776107,-0.010260692,-0.009151996,-0.010275607,-0.009881201,-0.012422387,-0.011606313,-0.011589175,-0.01185505,-0.010692943,-0.010241528,-0.012302829,-0.012721841,-0.012128011,-0.012038738,-0.013409544,-0.012811325
616.7999878,-0.000423547,-0.000356045,-0.003359295,-0.007002908,-0.004920997,-0.007313809,-0.008237913,-0.009221084,-0.007865192,-0.010660563,-0.00962004,-0.010267518,-0.01034113,-0.01285787,-0.011494245,-0.011865528,-0.011659994,-0.010837133,-0.010773554,-0.012727522,-0.012496389,-0.012609406,-0.012528633,-0.013664323,-0.013227941
616,-0.00060898,3.23E-05,-0.003631076,-0.006441603,-0.005107233,-0.007149601,-0.007649363,-0.009153973,-0.008114657,-0.010851928,-0.009715836,-0.010476341,-0.010183727,-0.013064799,-0.011282481,-0.011896962,-0.011606868,-0.011295748,-0.010155709,-0.012787549,-0.012773523,-0.012673472,-0.012363769,-0.013670895,-0.01318259
615.2000122,-0.00053613,0.000218481,-0.003700483,-0.006265992,-0.004736116,-0.006878587,-0.007703381,-0.008930566,-0.00845792,-0.010434139,-0.009754209,-0.01032743,-0.010693802,-0.01255519,-0.011932675,-0.011380887,-0.012031941,-0.011331611,-0.010466435,-0.012683981,-0.012711685,-0.01231531,-0.01234022,-0.013370438,-0.012866667
614.4000244,-0.000362873,-0.000136398,-0.003827359,-0.006216847,-0.005113219,-0.007109215,-0.007628404,-0.008896735,-0.008610264,-0.010635051,-0.010109633,-0.010906862,-0.010916657,-0.013102877,-0.011803158,-0.011490515,-0.012290196,-0.011807692,-0.010601252,-0.012986471,-0.013065552,-0.01239396,-0.012412626,-0.013806677,-0.012762413
613.5999756,-0.000849161,-0.000383047,-0.003986928,-0.006783641,-0.005585429,-0.007311467,-0.008425931,-0.009295432,-0.008758953,-0.01095452,-0.010544308,-0.011165082,-0.011707267,-0.01318711,-0.012253406,-0.012337251,-0.012506803,-0.011621485,-0.011110483,-0.013900451,-0.013891476,-0.012554134,-0.012880839,-0.014330049,-0.013579882
612.7999878,-0.00078157,0.000153686,-0.004005959,-0.006447418,-0.005094032,-0.007170328,-0.008546053,-0.009736744,-0.008403538,-0.010970725,-0.010424384,-0.01111992,-0.011204235,-0.013697182,-0.01205017,-0.011886031,-0.012612424,-0.011869407,-0.011628644,-0.013836517,-0.013609988,-0.0128253,-0.012839575,-0.014122269,-0.013647165
612,-0.000662848,0.000665728,-0.003758998,-0.006604345,-0.00503063,-0.007231025,-0.008410444,-0.009896738,-0.007989943,-0.010551181,-0.010520255,-0.010951441,-0.011227847,-0.013333387,-0.012159075,-0.012071671,-0.012538743,-0.011471405,-0.011150701,-0.013578527,-0.013397747,-0.012490302,-0.012966774,-0.014332403,-0.013484783
611.2000122,-0.00041434,0.000606699,-0.003561811,-0.00658665,-0.004964864,-0.00725964,-0.008072022,-0.009874117,-0.008499552,-0.010732341,-0.010254523,-0.011049063,-0.011376449,-0.013761489,-0.012026301,-0.011939928,-0.012486027,-0.011196768,-0.011538208,-0.013434241,-0.013175358,-0.012695948,-0.012758342,-0.014283712,-0.01346536
610.4000244,-0.000781054,0.000610121,-0.003784147,-0.006321255,-0.005326018,-0.007696413,-0.007926251,-0.009979824,-0.008849562,-0.011087117,-0.010762443,-0.011345129,-0.011852178,-0.01370872,-0.013016066,-0.012467162,-0.012790163,-0.012104701,-0.011591444,-0.013456276,-0.01349176,-0.012757688,-0.013231657,-0.014518403,-0.014018969
609.5999756,-0.000339646,0.000945141,-0.003856558,-0.00621945,-0.004748406,-0.007369396,-0.007676983,-0.009533947,-0.008560622,-0.011057643,-0.010287641,-0.011049367,-0.011420223,-0.013233716,-0.012293418,-0.012194414,-0.012461376,-0.0112226,-0.010546785,-0.013349453,-0.012864404,-0.012596582,-0.013001695,-0.014006939,-0.013487143
608.7999878,-0.000172729,0.000829401,-0.003491611,-0.006158254,-0.004555613,-0.006979167,-0.007809313,-0.008944057,-0.008237304,-0.01045102,-0.010339765,-0.010609942,-0.010872933,-0.013438707,-0.012394915,-0.011974529,-0.012411569,-0.011236171,-0.010642932,-0.013580183,-0.012946724,-0.012881795,-0.012976472,-0.014029947,-0.013845543
608,-0.000566171,0.000369343,-0.004271338,-0.006419822,-0.004804118,-0.007556162,-0.008305167,-0.009620951,-0.008411714,-0.011081919,-0.011022817,-0.011315471,-0.011640538,-0.013713937,-0.012647525,-0.012430034,-0.013324048,-0.011781895,-0.011496917,-0.01377162,-0.013969791,-0.013062689,-0.013716796,-0.014816666,-0.013938507
607.2000122,-0.000723841,0.000455495,-0.004608122,-0.006203271,-0.005236205,-0.007370872,-0.008557221,-0.009701255,-0.008339653,-0.010908226,-0.010664049,-0.011117699,-0.011746522,-0.013691262,-0.013127692,-0.012392299,-0.013008579,-0.012309119,-0.011578337,-0.013763796,-0.013555645,-0.012995466,-0.013621528,-0.014956892,-0.013822225
606.4000244,-0.000452406,0.000405304,-0.00387072,-0.006173362,-0.005095362,-0.006953745,-0.008682027,-0.009713001,-0.008460255,-0.010966837,-0.01064177,-0.01169114,-0.011614631,-0.013481069,-0.013359594,-0.012661806,-0.012916924,-0.012281288,-0.0117051,-0.013762141,-0.013388159,-0.01318269,-0.01344187,-0.014967796,-0.014325391
605.5999756,-0.000437511,0.000590187,-0.003605764,-0.006225829,-0.004579691,-0.006677357,-0.008455279,-0.009535821,-0.008283174,-0.010788704,-0.010924734,-0.010850211,-0.011766073,-0.013323496,-0.01298627,-0.013418931,-0.012952402,-0.0119982,-0.011487186,-0.013860337,-0.013872873,-0.013026214,-0.013264147,-0.014210464,-0.013583394
604.7999878,-0.000455303,0.000599337,-0.00359647,-0.006239302,-0.004345717,-0.00701977,-0.00812858,-0.009507508,-0.008579962,-0.010309988,-0.010893583,-0.010881566,-0.011726718,-0.013415216,-0.012440851,-0.012490907,-0.012802529,-0.011855301,-0.011004646,-0.013720257,-0.013524783,-0.013142912,-0.013598999,-0.014035511,-0.013671648
604,-0.00013588,0.000768872,-0.004097565,-0.006541469,-0.004634861,-0.007703788,-0.008567576,-0.010137047,-0.008614833,-0.01061848,-0.010864854,-0.011238845,-0.012137829,-0.013695075,-0.012848974,-0.012199447,-0.013446287,-0.012528532,-0.011828299,-0.013848904,-0.014185811,-0.013225881,-0.013804471,-0.014125627,-0.01414021
603.2000122,0.000121836,0.001191404,-0.003001643,-0.005976196,-0.004608173,-0.007650583,-0.007955988,-0.009654118,-0.00804336,-0.010479524,-0.010374696,-0.011193034,-0.011734933,-0.013194543,-0.012585669,-0.012035012,-0.012847668,-0.011928696,-0.011423702,-0.013392124,-0.013435194,-0.013117596,-0.013453012,-0.01418526,-0.014062879
602.4000244,-0.000642997,0.001336164,-0.003179812,-0.005834265,-0.004572622,-0.007532452,-0.008158507,-0.009474584,-0.00778226,-0.010536728,-0.010862733,-0.010899086,-0.011728986,-0.013818814,-0.012662158,-0.012199397,-0.0123449,-0.011708778,-0.011052092,-0.013779445,-0.013660861,-0.013144619,-0.013148185,-0.014154843,-0.014049496
601.5999756,-0.000571755,0.000939874,-0.003507275,-0.006019905,-0.004544342,-0.007429862,-0.00845005,-0.009497378,-0.008332796,-0.010056571,-0.01074623,-0.010963254,-0.011473421,-0.013765852,-0.012467515,-0.012960895,-0.012570631,-0.012062406,-0.011307804,-0.013927276,-0.013118148,-0.012931045,-0.013144419,-0.014492164,-0.014223441
600.7999878,-0.000790252,0.000509916,-0.003788869,-0.005966341,-0.004555459,-0.007424009,-0.007760241,-0.009146877,-0.007894071,-0.009836462,-0.011131627,-0.010561033,-0.011565986,-0.013486038,-0.012470532,-0.012239867,-0.012278168,-0.011707065,-0.011160086,-0.013371141,-0.013630408,-0.012558308,-0.013161344,-0.014163162,-0.014168424
600,-0.00054099,0.000652428,-0.003643603,-0.006122523,-0.004795874,-0.007315642,-0.00796341,-0.008970276,-0.007767919,-0.009939244,-0.011176687,-0.010864451,-0.011748035,-0.013558706,-0.012458207,-0.012569575,-0.012694892,-0.01194975,-0.011054262,-0.013466213,-0.013545257,-0.012740745,-0.013520165,-0.014522408,-0.014028193
599.2000122,-0.000414133,0.000827223,-0.003045086,-0.005739653,-0.005314613,-0.007470321,-0.008084117,-0.008889737,-0.007882123,-0.010375859,-0.010617267,-0.010663038,-0.011436763,-0.013423096,-0.012530091,-0.012302325,-0.012302779,-0.012056061,-0.01092736,-0.013645158,-0.013646112,-0.012692981,-0.013486139,-0.014264223,-0.013455522
598.4000244,-0.000406892,0.001656986,-0.002771704,-0.005326325,-0.004454316,-0.006988083,-0.007763342,-0.008903634,-0.007516017,-0.010048527,-0.010305185,-0.010273889,-0.011019789,-0.012927678,-0.012045638,-0.01205022,-0.01210611,-0.01160087,-0.010385463,-0.013248228,-0.01316019,-0.01239245,-0.01323236,-0.013622631,-0.013284683
597.5999756,-0.000577443,0.00105528,-0.003020769,-0.00547926,-0.004871341,-0.00751851,-0.008051441,-0.009008666,-0.007352598,-0.009771015,-0.010333344,-0.010538649,-0.011576875,-0.013224123,-0.012287026,-0.011614732,-0.011788193,-0.01124288,-0.010569724,-0.012838821,-0.012605383,-0.012587077,-0.012983708,-0.013900552,-0.013371141
