wavelength (nm),DOMBlank1,DOMSTD25,DOM12150,DOM12180,DOM12195,DOM12734,DOM12742,DOM12773,DOM12777,DOMBlank2,DOM12906,DOM12983,DOM13037,DOM13123,DOM13124,DOM13163,DOM13243,DOM12856,DOM12859,DOMBlank3,DOM12861,DOM12863,DOM12866,DOM12954,DOM12968,DOM13108,DOM13112,DOM13113,DOM13114,DOMBlank4,DOM13136,DOM13166,DOM13261,DOM13265,DOM13267,DOM13269,DOM13308,DOM13340,DOM13344,DOMBlank5,DOM13481,DOM13493,DOM13495,DOM13524,DOM13532,DOM13539,DOM13540,DOM13541,DOM13544,DOMBlank6,DOM13585,DOM13591,DOM13593,DOM13596,DOM13599,DOMBlank7
374.3999939,-0.000791596,0.070106089,0.025996543,0.019350672,0.003467747,0.107015282,0.04090691,0.05313481,0.024150822,-0.000540008,0.005648103,0.080502205,0.016387073,0.066357106,0.014062582,0.056021988,0.024863532,0.056195837,0.018843004,0.001147798,0.046965726,0.036348764,0.02320083,0.111028343,0.001201527,0.030622121,0.05904422,0.021529185,0.024162864,0.002395247,0.015463176,0.052233115,0.024886942,0.009684101,0.00719263,0.000384447,0.034655217,0.03520732,0.004350473,0.002125278,0.055100415,0.057414349,0.076854005,0.040369593,0.094973147,0.07834807,0.040463828,0.074525639,0.019177813,-0.001028783,0.062100146,0.054430276,0.038462579,0.036005322,0.002890525,-0.001005489
373.6000061,0.00046257,0.073003732,0.026356524,0.02147832,0.004693442,0.106982827,0.044921584,0.054377873,0.024293041,-0.000388737,0.006815074,0.082144581,0.018551543,0.067521848,0.01410467,0.055120487,0.024559677,0.059695594,0.020422595,0.003023524,0.045016903,0.036211096,0.024161469,0.114254199,0.002531296,0.035521362,0.061207052,0.025551494,0.025420144,0.002789715,0.015567589,0.053432815,0.025861431,0.012580493,0.009735005,0.001803383,0.036095273,0.03578908,0.007809125,0.002668222,0.058646128,0.059240617,0.077564202,0.038744796,0.096012495,0.081169151,0.042615809,0.076911353,0.023148188,-0.00168929,0.064432681,0.055777915,0.040039137,0.03809138,0.002147936,-0.001001666
372.7999878,-0.001010292,0.072858103,0.025642214,0.022530347,0.005194336,0.107891373,0.043113261,0.054310251,0.023277514,0.002031486,0.006794065,0.083146721,0.017627347,0.069304809,0.011800284,0.056432568,0.027588569,0.058846612,0.01980244,0.00121718,0.047564875,0.036377471,0.023931621,0.114907868,0.003126917,0.031297296,0.061528932,0.022191612,0.025232095,0.003343038,0.014240612,0.051513635,0.026764458,0.012617187,0.00821986,0.002756317,0.037031271,0.037007224,0.008267058,0.001103963,0.059133969,0.058864247,0.078935556,0.041958887,0.0963967,0.082401745,0.04132824,0.075793087,0.019888878,-0.003980925,0.066979975,0.056996021,0.038123682,0.037609834,0.002017494,-0.002074045
372,0.000536248,0.072836734,0.025796376,0.022340547,0.006294238,0.110203423,0.046042714,0.05685354,0.027826184,0.001887949,0.007331955,0.082922734,0.018302934,0.071078695,0.014907947,0.058027007,0.027887182,0.057110116,0.021638086,0.000983589,0.047386162,0.035335261,0.023704899,0.114247158,0.004452351,0.032883693,0.061778795,0.022710221,0.025115486,0.000376493,0.016616136,0.053885933,0.02687804,0.011215128,0.009693841,0.000431086,0.040052649,0.040334083,0.00932577,0.000211566,0.057959851,0.057444219,0.080069669,0.0414791,0.100093097,0.081744932,0.043020278,0.078394271,0.022035101,-0.002110833,0.066095009,0.058628824,0.039957903,0.036328837,0.000196415,-0.000429805
371.1999817,0.002145335,0.076425023,0.028355632,0.02404378,0.008186359,0.114543267,0.04950558,0.059581768,0.027294017,0.002833356,0.009106387,0.090285286,0.019697411,0.073735811,0.01712756,0.060857296,0.033367153,0.06361144,0.021604458,0.00421461,0.051752813,0.040185209,0.026415886,0.119440034,0.006243579,0.03795395,0.064876966,0.026698802,0.029792823,0.004950061,0.017022906,0.057404157,0.02874299,0.013480007,0.01058564,0.003041927,0.04275021,0.041897733,0.011280585,0.006800559,0.062767699,0.062478822,0.085036032,0.045012712,0.103722043,0.085744359,0.045520164,0.082678728,0.025139732,0.000639699,0.069592737,0.059546079,0.043227915,0.038321301,0.000852277,0.00074792
370.3999939,6.26E-05,0.075591721,0.028527871,0.024200058,0.006280503,0.116193533,0.049000639,0.059673142,0.027104771,0.001299788,0.007610396,0.090203613,0.016835632,0.074058518,0.014738346,0.056611743,0.028914636,0.064103037,0.02405021,0.00154833,0.050795838,0.038113538,0.02444144,0.123157919,0.003179379,0.038232952,0.063460454,0.026470523,0.029848719,0.004593783,0.016375488,0.055733237,0.028065559,0.013791999,0.010864238,0.001430145,0.039428107,0.039003491,0.010139353,0.003086584,0.05991124,0.061949056,0.084166288,0.04485083,0.100880109,0.089257307,0.045540459,0.082242861,0.023477152,-0.000438339,0.06884779,0.060911559,0.041951019,0.038866706,0.003858333,0.00044114
369.6000061,-0.001293664,0.075543448,0.026251879,0.020352842,0.007000759,0.115812205,0.046372555,0.058931097,0.026741691,0.000706925,0.005736883,0.087673284,0.019151192,0.074217938,0.013536646,0.057012875,0.027624015,0.061352398,0.024166916,-0.000376426,0.050866056,0.03896917,0.025048269,0.120623961,0.003251955,0.03510689,0.06284526,0.027038731,0.028016878,0.00333876,0.013383143,0.057805784,0.027636401,0.012009455,0.00696764,-0.000932291,0.038064677,0.040287443,0.010060742,0.00380148,0.059602819,0.061698347,0.082200535,0.044428568,0.102773398,0.08938659,0.04494128,0.083002888,0.022156851,-0.002450841,0.068928577,0.059313755,0.043051776,0.041795604,0.002935218,-0.003317732
368.7999878,-0.001660461,0.074507475,0.028286168,0.025223562,0.009280044,0.117002271,0.049063466,0.062341731,0.027839322,0.003970886,0.008434097,0.091947205,0.021033067,0.076490007,0.014647706,0.061878365,0.027924502,0.064344294,0.022453932,0.003829658,0.053622175,0.041539114,0.025550589,0.125428915,0.004876128,0.03908636,0.067721084,0.025718067,0.03125412,0.005135475,0.019411655,0.055959292,0.029315788,0.014189338,0.010063577,0.00370119,0.041236375,0.043428328,0.009914315,0.004302732,0.06402941,0.063674711,0.085770249,0.044630654,0.10563954,0.090009049,0.046940029,0.083899945,0.025146343,-0.002515496,0.073534653,0.063175969,0.042576633,0.039980497,0.003411154,-0.000841462
368,0.002508644,0.078148983,0.03186626,0.027500998,0.008375534,0.120201714,0.049108796,0.063339822,0.030965554,0.002174211,0.008833432,0.089071997,0.020624397,0.078077622,0.01901711,0.065120794,0.034101322,0.064040571,0.024959017,0.005743467,0.056994751,0.043011989,0.02851239,0.128020302,0.005889911,0.039872374,0.067519277,0.028919728,0.030807128,0.005680177,0.020733071,0.0620621,0.031109188,0.015706701,0.011971801,0.00530789,0.040077176,0.045505103,0.011830315,0.006994262,0.065965928,0.067445651,0.0885121,0.047598671,0.11100705,0.090669714,0.048480134,0.088137783,0.02856721,0.00311667,0.077400893,0.064590558,0.047839545,0.042934686,0.00798904,0.003055639
367.1999817,-0.000819966,0.080587648,0.028833549,0.025246169,0.007569908,0.120961867,0.051817529,0.066500261,0.029625874,0.004516274,0.008821622,0.0935333,0.01898344,0.079544596,0.017663823,0.061816581,0.031986814,0.064915232,0.024848264,0.002380228,0.054515082,0.040195003,0.026372561,0.12954545,0.004759362,0.038594343,0.069333173,0.026978843,0.030907514,0.00416772,0.017711842,0.05893264,0.030413954,0.013094948,0.009395254,0.002153217,0.0434503,0.041918032,0.011113695,0.004861154,0.065284789,0.067705326,0.087668061,0.046604596,0.109790877,0.090879738,0.049625009,0.087752961,0.025949303,-0.002163999,0.075631797,0.064982027,0.04688333,0.044607934,0.00332856,0.002131209
366.3999939,0.001727332,0.075849868,0.029916324,0.027294844,0.006590071,0.121070735,0.052734494,0.064237408,0.027318029,0.000835289,0.008062635,0.094710454,0.017935185,0.079792485,0.013550987,0.063193776,0.029949548,0.065846294,0.023310972,0.001641005,0.052822713,0.043202896,0.026844308,0.130482823,0.003491727,0.038060665,0.06789393,0.025968814,0.029919375,0.00239332,0.017653607,0.062509671,0.028055839,0.014386231,0.009614596,0.00058661,0.043050833,0.044008177,0.010532593,0.003493528,0.06577009,0.070188291,0.087754324,0.04630908,0.109107852,0.091682762,0.049389433,0.08534243,0.024094617,-0.00226645,0.07445278,0.064231075,0.044817191,0.042345766,0.005616897,0.000549285
365.6000061,-0.000877682,0.08155752,0.030163154,0.025705269,0.005962311,0.125119627,0.052215599,0.067318864,0.031104933,0.004127735,0.009687594,0.096418746,0.021006903,0.082549103,0.017768335,0.063721381,0.031715721,0.067144193,0.024867507,0.001665613,0.054360066,0.043441631,0.027694944,0.130044103,0.006569387,0.038487356,0.07022088,0.028730683,0.033151187,0.001269749,0.019308181,0.059372544,0.032291617,0.016826591,0.011419102,0.004450835,0.047130015,0.043046117,0.012081552,0.00506109,0.068930514,0.06694594,0.090049341,0.050687227,0.112690747,0.095157221,0.050715681,0.087152235,0.024785034,0.000171606,0.077275865,0.064982899,0.045763571,0.044447493,0.006763696,-0.001862586
364.7999878,-0.001860936,0.081262745,0.027665339,0.025757069,0.004428396,0.125445738,0.051092066,0.065766022,0.027455827,0.004767135,0.009546056,0.096867882,0.02268941,0.082818694,0.017667949,0.062593587,0.032554813,0.066345945,0.023717422,0.001231431,0.055340637,0.040106814,0.026580891,0.133064091,0.002277351,0.040603478,0.07107991,0.029157631,0.030612372,0.002224139,0.01881481,0.061898962,0.030958438,0.01637581,0.012131194,0.001056785,0.046022452,0.043883838,0.011416816,0.004043803,0.066461705,0.066587038,0.090593301,0.05198868,0.116189949,0.093886137,0.049970303,0.089815743,0.027966354,-0.001888051,0.077306204,0.0660633,0.047937326,0.043809384,0.005433689,-0.000746944
364,-0.00126104,0.083111674,0.03298118,0.023266263,0.005626835,0.129574552,0.049052946,0.068257764,0.030494893,0.002618686,0.012496777,0.098822169,0.019319141,0.081113204,0.018399579,0.066316538,0.034306251,0.070271574,0.025333559,0.004108214,0.055509653,0.042846452,0.028893029,0.136499226,0.005020394,0.038039416,0.068388671,0.029882187,0.033109222,0.001843103,0.023336429,0.06248169,0.028876208,0.015937902,0.01226029,0.001966576,0.04345439,0.046928059,0.009962094,0.005008662,0.071362183,0.069185831,0.092542239,0.052948669,0.114259616,0.097564705,0.052237287,0.092258416,0.027573094,-0.000442011,0.080967955,0.068253979,0.049347121,0.043145198,0.007070214,-0.002150451
363.1999817,0.002682677,0.086436398,0.033816148,0.028190365,0.008740555,0.129701927,0.055683356,0.072011806,0.033338197,0.003468164,0.011033952,0.102721021,0.019865058,0.084936365,0.019134825,0.072221003,0.034902874,0.072172612,0.026747417,0.004925791,0.058926683,0.046250246,0.032208141,0.139975756,0.003482777,0.0399931,0.077132761,0.029932326,0.032650635,0.004879897,0.021758119,0.06543918,0.033796784,0.018810349,0.013272448,0.005338603,0.048046958,0.049258385,0.012218594,0.006303562,0.073131204,0.071965329,0.094688728,0.051640611,0.118780837,0.097098559,0.050690517,0.092994019,0.028836869,0.001825842,0.08165548,0.070103928,0.052211393,0.045907866,0.008995509,0.00041116
362.3999939,-4.13E-05,0.083531342,0.031682555,0.026008086,0.008181109,0.131220043,0.054684661,0.069474585,0.029926447,0.003210046,0.009142313,0.100416467,0.017759867,0.086662874,0.020655181,0.065196708,0.032944009,0.072299816,0.024463458,0.002148899,0.057983812,0.044275042,0.031920306,0.135996476,0.00372923,0.038703986,0.077675909,0.031461522,0.033920839,0.002490185,0.020475125,0.067465335,0.031606518,0.017137092,0.010990781,0.005198239,0.045288384,0.045491878,0.012940694,0.005304642,0.072676323,0.070505999,0.095913343,0.048823591,0.115955323,0.097782239,0.051842697,0.093168147,0.026013253,-0.000178162,0.081024975,0.068780579,0.048890449,0.044165418,0.004122926,-0.001853461
361.6000061,0.001019628,0.088174194,0.033494499,0.030667624,0.007508432,0.134967133,0.055835314,0.067506485,0.029323986,0.00255848,0.010922872,0.098762304,0.019919012,0.086398371,0.018711153,0.068517625,0.03539845,0.07173232,0.027339447,0.003731371,0.056355637,0.042726472,0.032250851,0.141397521,0.004451097,0.040117264,0.078985788,0.028453516,0.0351413,0.004671043,0.02081524,0.066295765,0.03203034,0.016287113,0.012592671,0.006784073,0.047340866,0.047992833,0.010958365,0.004772919,0.072070688,0.073351517,0.098451436,0.052236352,0.117378503,0.10281387,0.055240881,0.094387509,0.026388707,0.001039944,0.081600785,0.072325282,0.05038584,0.045571622,0.00759293,-0.000719965
360.7999878,-0.001090758,0.087881736,0.033158533,0.023709357,0.003727637,0.131677017,0.049768243,0.062898964,0.028259315,0.001303708,0.004641529,0.098740011,0.016007943,0.084016241,0.016140265,0.062978499,0.033085253,0.071437851,0.020599397,0.000910898,0.053294364,0.042986382,0.026078723,0.136538357,-0.000321695,0.038830303,0.075231515,0.022974055,0.032488301,0.001712415,0.015963038,0.061644346,0.026641494,0.012213269,0.006742742,0.00136008,0.045223601,0.046622813,0.007594959,-0.002055187,0.06997636,0.070640728,0.094866499,0.046598144,0.114905097,0.093944497,0.049173612,0.08970546,0.022274192,-0.004943827,0.079769589,0.06574259,0.046547715,0.040579289,0.003757873,-0.004450319
360,0.002597983,0.090763308,0.035161369,0.028187521,0.004227444,0.132511765,0.055768233,0.070634633,0.033196282,0.001027879,0.013306158,0.101244979,0.022385543,0.086654052,0.017451024,0.066226318,0.035487399,0.070457071,0.024604958,0.001607903,0.060605939,0.04563709,0.031535976,0.14225997,0.000991969,0.044091318,0.076328427,0.030952377,0.034997027,0.002981324,0.01931408,0.064598247,0.03267419,0.015466609,0.012371499,0.002098148,0.045336857,0.048911948,0.008119204,0.002228536,0.072890311,0.072482906,0.100483507,0.049381893,0.120448172,0.102278933,0.052970398,0.093294524,0.026728312,-0.002883628,0.082107492,0.070572928,0.05024894,0.048169483,0.0050987,-0.001647877
359.1999817,-0.003440508,0.083185092,0.029465221,0.023183901,0.00049263,0.131547332,0.050490621,0.062257472,0.024410633,-0.006591495,0.003026052,0.094320185,0.011914488,0.077304013,0.011155817,0.055972103,0.02570774,0.062870033,0.015789723,-0.004368731,0.055859953,0.037959404,0.020644104,0.136385039,-0.004451805,0.032248177,0.065621324,0.020709233,0.027605753,-0.00826316,0.011233483,0.057229202,0.024063807,0.008474297,0.004516457,-0.00634799,0.038416903,0.041701902,0.00300082,-0.00420156,0.067013323,0.064395331,0.090609975,0.048632573,0.113299996,0.095188096,0.047533859,0.090188161,0.019505324,-0.006541775,0.075271435,0.062220637,0.04354389,0.040773906,0.000926826,-0.006448744
358.3999939,-3.93E-05,0.088073194,0.033819057,0.027187575,0.004083311,0.136924043,0.048709653,0.063691795,0.025462991,-0.001636942,0.002479407,0.100978673,0.014663959,0.082746528,0.01114583,0.067607738,0.029827148,0.071431197,0.020285869,-0.005932534,0.055782948,0.036313552,0.025363471,0.141228631,-0.001373045,0.034592055,0.069533609,0.025318468,0.024283405,-0.001977992,0.012754638,0.060562517,0.024214154,0.011625962,0.004294784,-0.003106928,0.037071642,0.046524692,0.00475206,-0.003934702,0.066362262,0.068951964,0.095943205,0.045228515,0.115695417,0.094607256,0.052575961,0.089321435,0.019290293,-0.007833974,0.077301256,0.063891351,0.046562236,0.041513309,0.000843588,-0.005047671
357.6000061,-0.00350481,0.086104333,0.027781587,0.020550326,0.00146048,0.130832538,0.051100571,0.063243032,0.020452658,-0.006109658,0.000896891,0.098070048,0.013834327,0.086902328,0.011432735,0.059589516,0.026044201,0.063844934,0.016284559,-0.004707028,0.05494304,0.039882705,0.021004565,0.13179338,-0.008232325,0.032064702,0.071956441,0.020841258,0.024955589,-0.006016995,0.016179921,0.059439238,0.023365412,0.003106711,0.004302915,-0.006769268,0.040774103,0.039127998,0.001090131,-0.009896484,0.067935914,0.063634604,0.090582013,0.047094468,0.113190934,0.096856587,0.045387633,0.089002118,0.019425975,-0.011325508,0.077320278,0.061172094,0.040401351,0.03831381,-0.006590883,-0.009059067
356.7999878,-0.001042367,0.090417527,0.031461466,0.024132378,-0.000847818,0.137047097,0.053087536,0.064904377,0.024599917,-0.004873952,0.006748053,0.103960574,0.014044293,0.086047396,0.00717676,0.066657506,0.029900823,0.065732859,0.018659836,-0.005306481,0.061025079,0.037192181,0.022706429,0.146563351,-0.006055441,0.04088578,0.07186611,0.024834231,0.030642899,-0.005260757,0.013989434,0.060459532,0.026973831,0.012318048,0.007271565,-0.001988505,0.040372942,0.040531203,0.004103222,-0.008333202,0.068094373,0.075452089,0.095131956,0.045851104,0.116503529,0.098385908,0.045735817,0.095860049,0.016910877,-0.009589301,0.081988476,0.067491308,0.047949672,0.042099129,-0.002637881,-0.004768787
356,-0.000983949,0.095397793,0.037643652,0.027299477,0.004511356,0.143119499,0.059836097,0.075335748,0.031295542,-0.000459957,0.008558007,0.105727404,0.019777948,0.086586274,0.01692035,0.071892172,0.031451307,0.072487772,0.021075835,-0.003415236,0.059321679,0.046252437,0.028492019,0.151405573,-0.000356355,0.03992331,0.07751441,0.027682224,0.030566515,-0.004088282,0.019761829,0.062824562,0.025249187,0.012136305,0.010484857,-0.000969641,0.047659911,0.049777504,0.008576144,-0.006431656,0.07300517,0.073675625,0.100746736,0.049951863,0.129537121,0.102512278,0.05078676,0.094484709,0.026943972,-0.00593662,0.084988587,0.075095326,0.049442165,0.043241668,0.001768189,-0.002977065
355.1999817,0.003849453,0.101373896,0.036662083,0.030262446,0.00975756,0.144103214,0.062336113,0.076003008,0.03102388,-0.001390282,0.008403218,0.114744559,0.026517242,0.092903629,0.018020038,0.074287899,0.037133981,0.077574447,0.024895165,0.007414444,0.062115766,0.043537453,0.029262148,0.152619734,0.002615249,0.039644469,0.086262994,0.028923906,0.039439075,0.002305039,0.022388488,0.072631828,0.036855064,0.018188037,0.01217179,0.002685204,0.048635297,0.049255487,0.012295972,0.001159062,0.077136129,0.081946865,0.105119579,0.055985235,0.128927842,0.107435107,0.059070673,0.096993074,0.025945978,-0.000342336,0.090817131,0.076505043,0.056764293,0.052930132,0.004269426,0.001874274
354.3999939,0.000780879,0.09844166,0.042530809,0.03307933,0.012014351,0.148046583,0.065724462,0.0829603,0.040285654,0.009337486,0.013693649,0.114817962,0.032116458,0.094143599,0.022395328,0.079864129,0.03740729,0.080605723,0.03474284,0.008040009,0.071504772,0.051175818,0.037258148,0.164555892,0.006867747,0.042330727,0.096164256,0.034090292,0.044001013,0.007936521,0.025514981,0.077241287,0.036431096,0.017698497,0.016268918,0.005654712,0.056449901,0.054219794,0.015030233,0.006207865,0.084946722,0.086122863,0.112505198,0.064010367,0.141234621,0.119085267,0.064761199,0.105662189,0.033804309,0.006407319,0.094564259,0.077319413,0.061700016,0.052010212,0.009657102,0.005918119
353.6000061,0.003941158,0.103187263,0.038530633,0.032783408,0.010527024,0.151296377,0.067069657,0.07561513,0.042187154,0.002763194,0.008890604,0.117685407,0.022471406,0.095489345,0.026182421,0.083197601,0.040059634,0.082156621,0.029523596,0.005335615,0.066276431,0.046707232,0.032050181,0.159668416,0.005661976,0.049145348,0.078609854,0.038814735,0.042052988,0.000639414,0.032235492,0.076256588,0.033238031,0.020952975,0.013008998,0.00306419,0.058867835,0.053618107,0.017944708,0.006031837,0.078779176,0.090825781,0.10582377,0.058517795,0.13918598,0.118423007,0.06554275,0.108083502,0.031063501,-0.003599346,0.096539155,0.081158824,0.067834221,0.052832007,0.008150775,0.003079154
352.7999878,0.003800592,0.100239113,0.035649173,0.0388893,0.009654773,0.155259118,0.061044384,0.078551285,0.038375393,0.001033432,0.015719665,0.113462523,0.025574721,0.101746649,0.017556749,0.08055982,0.040130522,0.085988484,0.036999501,0.004121123,0.069951363,0.049267985,0.02926226,0.169705823,0.003330725,0.043959565,0.0811821,0.035789754,0.034545917,0.000471432,0.026758291,0.082198098,0.03848815,0.016079955,0.011859976,0.00446229,0.054776359,0.057560857,0.012850962,0.000459175,0.082561314,0.082555205,0.110977069,0.057289924,0.132269487,0.12257719,0.058564212,0.101452656,0.03093745,-0.000541352,0.088688791,0.076619901,0.05248709,0.050867423,0.007108788,0.001955083
352,0.000400382,0.101239719,0.041279417,0.025155339,0.010522197,0.14936699,0.06385006,0.083898127,0.032069691,0.004200574,0.01096909,0.119813137,0.027128715,0.099924214,0.023563584,0.080607995,0.036615554,0.088770807,0.031308144,0.005170471,0.066270128,0.05659293,0.032746647,0.164498985,0.003762703,0.051103715,0.091295198,0.034666963,0.04136084,0.000432019,0.029681386,0.077957354,0.034746259,0.021453978,0.017793361,0.004754966,0.057575218,0.056133676,0.010615348,-0.002396783,0.081968158,0.08206258,0.119230524,0.056557663,0.145853698,0.115444854,0.061598223,0.105038106,0.024755985,0.000469696,0.097098075,0.081444941,0.051799446,0.056539822,0.003765863,3.44E-05
351.1999817,-0.000318746,0.101601429,0.041819572,0.038007602,0.011436429,0.15902552,0.062004201,0.07923913,0.035204317,0.008456743,0.009961617,0.116424799,0.025408205,0.098971792,0.027287595,0.089222655,0.03900332,0.082735218,0.034701731,0.009027541,0.066332527,0.055540983,0.038659643,0.172639668,0.006929237,0.05176897,0.087724954,0.040716019,0.041184116,0.006306714,0.028680876,0.074869603,0.03680471,0.021971652,0.021813234,0.003948185,0.053913042,0.061034076,0.010685357,0.004702391,0.085348569,0.096320979,0.117511012,0.058417544,0.142797366,0.112072907,0.056910139,0.10614109,0.028648386,0.002763064,0.093586832,0.081086524,0.059537053,0.058836412,0.005277809,0.001075131
350.3999939,-0.004118694,0.100525327,0.032687921,0.031362567,0.005911506,0.16183582,0.065769151,0.081036888,0.02780634,-0.001659739,0.014765849,0.114623204,0.011120521,0.098179854,0.021278704,0.074782819,0.036481857,0.074525699,0.020457841,-0.0065303,0.069643058,0.05088317,0.027761331,0.171515793,0.00172741,0.049058974,0.084629506,0.034730639,0.031800799,-0.002461703,0.020881427,0.074823998,0.032949958,0.014356611,0.011219776,0.008362735,0.04983943,0.048933849,0.008437159,0.000406056,0.083180703,0.076594144,0.111950152,0.063759156,0.126937613,0.116598763,0.05715346,0.114056632,0.029206218,-0.01027136,0.096450612,0.086205311,0.057201061,0.045280024,0.003676362,-0.010324346
349.6000061,-0.001342956,0.099799119,0.046719253,0.023816947,0.005199183,0.15709126,0.066604026,0.079426385,0.032424115,-0.007101626,0.006880739,0.12658374,0.024357514,0.098094836,0.012692024,0.072653346,0.040770296,0.078939214,0.025025755,-0.001417323,0.076009393,0.053151134,0.03710426,0.17214784,0.004508453,0.037776127,0.086097136,0.03568916,0.039362945,-0.014200293,0.026896657,0.077760674,0.037335746,0.010053509,0.014866344,0.005888048,0.048629362,0.060177062,0.014595929,0.002223098,0.082842343,0.081038915,0.124783792,0.059127029,0.136698231,0.113689348,0.06183571,0.103082493,0.024983335,-0.004844208,0.101989366,0.074525855,0.06255547,0.047738638,0.006660906,-0.006836647
348.7999878,0.002800345,0.109048918,0.043816056,0.039023343,0.014220872,0.166915163,0.072173588,0.093541749,0.046977323,0.017563488,0.0279123,0.138809264,0.03823239,0.117098354,0.035351411,0.100152195,0.056921616,0.105729021,0.047859199,0.022016147,0.087531999,0.068032607,0.05462518,0.192872107,0.02657946,0.066727735,0.113705158,0.057799932,0.063374355,0.019656673,0.046198998,0.100511462,0.055202253,0.041746158,0.038529757,0.026876884,0.07423947,0.082092665,0.033751931,0.023046687,0.109934725,0.109272249,0.14005591,0.086413316,0.166020095,0.144805536,0.09220662,0.135019898,0.051839955,0.020910952,0.124280214,0.109524839,0.08662767,0.080694616,0.029110184,0.02000363
348,-0.001488684,0.102778874,0.039112672,0.035575274,0.008650711,0.163702726,0.06817317,0.088828132,0.043657854,0.012939493,0.022743989,0.132964477,0.03486139,0.111801721,0.031919025,0.095654316,0.054407477,0.102159016,0.044522688,0.01909855,0.086641602,0.063789554,0.04842063,0.191173956,0.022024317,0.061374433,0.109094441,0.05447077,0.059442949,0.020084521,0.040403057,0.098991789,0.056931857,0.037824616,0.032037362,0.02043049,0.074653104,0.079847388,0.030858735,0.017284332,0.107511893,0.105465524,0.13762477,0.083009966,0.160065204,0.143128604,0.089175448,0.129693419,0.047769528,0.017390072,0.12163575,0.103856102,0.08433333,0.078481592,0.02691566,0.018047776
347.1999817,0.003269586,0.105524898,0.04222367,0.034120586,0.011839624,0.169618025,0.073513895,0.09329395,0.046589527,0.015538129,0.025843848,0.137327209,0.03828384,0.117212437,0.034982216,0.100247331,0.057576492,0.103176005,0.047593039,0.021247223,0.091268271,0.068218753,0.052947763,0.194397762,0.024434375,0.065569304,0.11070586,0.0580181,0.061237752,0.020240467,0.046433222,0.099622115,0.056508008,0.04311252,0.036255665,0.022958662,0.078493625,0.081775963,0.034835555,0.021160597,0.114298515,0.108701602,0.142350674,0.087887727,0.168390021,0.148952007,0.092482276,0.132479489,0.050881684,0.020438522,0.125214845,0.107261963,0.086019471,0.082113303,0.029777937,0.020352626
346.3999939,0.003415745,0.10902293,0.044097334,0.038042411,0.01286648,0.170968786,0.075896107,0.09136004,0.046706337,0.015718456,0.026265463,0.141382396,0.037193339,0.121771932,0.037495103,0.103631206,0.059874572,0.106240027,0.048218973,0.022886429,0.093601502,0.070793167,0.055761464,0.194848001,0.024188289,0.066529013,0.11681886,0.059911866,0.063896842,0.02131247,0.048224382,0.102734171,0.058496084,0.044405311,0.038169269,0.026389807,0.081139348,0.085711434,0.03716043,0.024058772,0.117100932,0.111840129,0.145565897,0.090369232,0.171289161,0.151007772,0.096117839,0.139671803,0.049716081,0.021426864,0.127178848,0.111280784,0.089356698,0.082235761,0.029235927,0.022573318
345.6000061,0.003607265,0.111520425,0.04567939,0.040093247,0.009936959,0.174407363,0.077155389,0.092145428,0.047436628,0.016361699,0.028649602,0.141897589,0.038592502,0.119471386,0.034729015,0.102794588,0.057448562,0.106806882,0.049860973,0.022475222,0.09335842,0.068841271,0.056692377,0.200247645,0.024434732,0.066545032,0.115503073,0.05950211,0.064066164,0.022211881,0.049153931,0.105569094,0.060879216,0.041496076,0.034039389,0.0237855,0.078321934,0.08370994,0.036895022,0.021777768,0.11514499,0.113879345,0.145600572,0.08912348,0.169777602,0.149425343,0.094310537,0.138213277,0.05115578,0.021350671,0.129902273,0.111791335,0.088111691,0.083084933,0.028641252,0.02053852
344.7999878,0.002720915,0.112709068,0.042690717,0.03987734,0.010940605,0.173932791,0.077906586,0.095510632,0.048048835,0.013314112,0.026998898,0.142421603,0.03997485,0.122053944,0.034908906,0.100914888,0.060189374,0.106920637,0.047829837,0.019055218,0.093359254,0.070960321,0.055694599,0.202334166,0.02437846,0.067631692,0.11540015,0.061011106,0.065004095,0.019437209,0.047633592,0.102186069,0.06114256,0.044286367,0.036635354,0.022571519,0.080013119,0.082923077,0.036668587,0.021555869,0.115072548,0.112013273,0.145978347,0.087165304,0.173569232,0.153241605,0.096866712,0.139968723,0.051849552,0.019189609,0.129701823,0.114885978,0.092408545,0.080953665,0.02955341,0.019054001
344,0.001614061,0.112262905,0.044132318,0.039123379,0.012906373,0.175405532,0.075264081,0.093336083,0.050040126,0.013156526,0.025745999,0.144377276,0.037482008,0.121100776,0.034945909,0.103035234,0.061248332,0.107602052,0.048890047,0.020392533,0.094799519,0.070886597,0.057768911,0.202503562,0.02461019,0.068003207,0.116706274,0.058786768,0.067092434,0.016612127,0.046988975,0.102969438,0.060253277,0.042859793,0.037264016,0.020805655,0.078152947,0.085292965,0.03416441,0.019643592,0.116921581,0.112861745,0.147785559,0.090972222,0.172548264,0.150449812,0.0937097,0.140521854,0.051608834,0.016787898,0.132542178,0.110925332,0.089023508,0.081540093,0.030198561,0.020529997
