wavelength (nm),DOMBlank1,DOMSTD27,DOM13465F,DOM12770,DOM12978,DOM12984,DOM13002,DOM13018,DOM13019,DOMBlank2,DOM13051,DOM13451,DOM13453,DOM13154,DOM13469,DOM13470,DOM13471,DOM13617,DOM13260,DOMBlank3,DOM13264,DOM13316,DOM13333,DOM13416,DOM13538,DOM13542,DOM13543,DOM13545,DOM13546,DOMBlank4,DOM13551,DOM13552,DOM13553,DOM13558,DOM13559,DOMBlank5
270.3999939,0.000872223,0.289085925,0.367947459,0.378490269,0.089791395,0.13255401,0.611412764,0.107563756,0.275256515,0.016797395,0.315956742,0.841032565,0.307972103,0.174652457,0.382355124,0.135965601,0.589466751,0.43289727,0.104527786,0.019521814,0.121108986,0.040781043,0.081157386,0.111314833,0.096107282,0.136352927,0.194617972,0.109838381,0.084326409,0.022169,0.073919661,0.083347142,0.081788085,0.05436819,0.119044237,0.021000762
269.5999756,0.001339903,0.292668849,0.373164594,0.382378936,0.089450203,0.133304447,0.618564904,0.108618558,0.276406139,0.017547909,0.320985913,0.851615608,0.313777417,0.17728956,0.38446027,0.137650922,0.594366908,0.43685469,0.107818872,0.020239843,0.121196844,0.041430119,0.0807174,0.112985492,0.097102709,0.137993097,0.194239795,0.112566344,0.085578695,0.020504704,0.076024011,0.084837317,0.082782447,0.054124694,0.119324006,0.020059688
268.7999878,0.001396357,0.295562178,0.374840528,0.38702628,0.092685513,0.137329832,0.624212682,0.111767463,0.281084776,0.019344717,0.325928956,0.860235572,0.317413628,0.179356262,0.391738236,0.139487416,0.600502074,0.444373637,0.108642161,0.022922859,0.12274725,0.045203894,0.083879881,0.114419982,0.099106669,0.142522767,0.198296338,0.114519745,0.087820731,0.021858256,0.076655045,0.088617891,0.084161736,0.057093024,0.124119818,0.020991171
268,0.000512689,0.296666533,0.37610817,0.390930712,0.091196761,0.136405483,0.627800882,0.108016707,0.284014195,0.018704154,0.325399011,0.865849018,0.32047686,0.182272762,0.392719418,0.138369143,0.604903758,0.445346236,0.106293425,0.021685321,0.121998884,0.043288827,0.079834074,0.113841727,0.097041562,0.142156392,0.196993619,0.1124679,0.086186625,0.02118011,0.07646241,0.088294119,0.082726389,0.056965061,0.123193532,0.020312615
267.1999817,0.001415185,0.300772309,0.378045887,0.396731556,0.093346387,0.139932632,0.635316908,0.111563727,0.285791725,0.018819027,0.329019219,0.87324971,0.323901177,0.182894558,0.397701651,0.138917819,0.605783165,0.450594008,0.110554539,0.02037281,0.123891167,0.044470605,0.083400115,0.114183821,0.10011366,0.142295718,0.198407069,0.115691163,0.088044979,0.020576164,0.076593839,0.088089876,0.082936704,0.056338809,0.122565039,0.021235615
266.3999939,0.002101607,0.301583737,0.384358406,0.397083581,0.0956356,0.140972138,0.640907049,0.11270085,0.289981127,0.020056816,0.334574968,0.882597208,0.3267515,0.184343427,0.400774151,0.141466856,0.617577434,0.453013152,0.110196583,0.021747993,0.125412852,0.045522749,0.084332667,0.116837159,0.099780194,0.144748271,0.201788932,0.116078675,0.090860747,0.021659117,0.078705378,0.089064591,0.084891826,0.056551795,0.124476731,0.021175491
265.5999756,0.002671738,0.303405821,0.385293484,0.400779337,0.095504478,0.142515764,0.646155596,0.114301577,0.291321188,0.019716833,0.334977329,0.887420535,0.330566347,0.18623668,0.405337274,0.143069699,0.619674504,0.456769258,0.111602351,0.023000421,0.126500115,0.046859745,0.085404247,0.118690506,0.101076834,0.146227837,0.203266919,0.116962113,0.090003029,0.021360485,0.077270173,0.089991435,0.085762396,0.056390859,0.125987902,0.021906825
264.7999878,0.001182059,0.303970128,0.387243778,0.403297633,0.095448196,0.142465949,0.652282238,0.115382388,0.292453498,0.019265451,0.339447677,0.894679785,0.330495775,0.186468467,0.407108098,0.143563852,0.624739051,0.459530979,0.112121962,0.021370057,0.127095759,0.044487096,0.08478763,0.118761309,0.101154588,0.145935312,0.202834874,0.118347533,0.091358639,0.021819549,0.077642292,0.089162737,0.084451847,0.057287503,0.126658589,0.020684691
264,0.001696588,0.308011562,0.392112255,0.40920943,0.097226612,0.144125119,0.657240152,0.116014056,0.294905782,0.021012934,0.34215343,0.902041793,0.3366808,0.187711597,0.413278282,0.145896256,0.629184127,0.46557197,0.113235652,0.021079965,0.128312737,0.044947911,0.085864559,0.119224526,0.103148334,0.146630168,0.207206011,0.120910429,0.093161471,0.021161521,0.078669049,0.09252318,0.08830446,0.058624439,0.12767534,0.02149521
263.1999817,0.002132848,0.309821814,0.39474684,0.411251575,0.097045444,0.144213513,0.657577455,0.115638122,0.299123943,0.020890146,0.3451868,0.908785462,0.336814761,0.189972401,0.415373474,0.145385221,0.63691026,0.467372477,0.112797633,0.021474458,0.129017502,0.045273904,0.086400904,0.120122246,0.10424152,0.147849515,0.207736626,0.120337479,0.091136567,0.020488422,0.080735512,0.092785604,0.086223468,0.056939591,0.12656036,0.021812063
262.3999939,0.001595925,0.311559945,0.399114281,0.416262984,0.097650491,0.146491125,0.665952086,0.117029309,0.300620675,0.021343356,0.347115368,0.917167246,0.338792145,0.190767467,0.416064501,0.147768825,0.636206508,0.472642124,0.115602918,0.021891225,0.130017877,0.044705305,0.087559454,0.121661305,0.104199961,0.149573401,0.210137069,0.121007763,0.092059724,0.022415144,0.079649851,0.09341979,0.087952062,0.060178727,0.128913552,0.022937486
261.5999756,0.00039349,0.31280753,0.398598224,0.416644245,0.097717784,0.147016749,0.670060277,0.118512161,0.299129367,0.019604566,0.349703729,0.919572473,0.341813326,0.190882951,0.418798596,0.148879424,0.641418159,0.476140469,0.114196785,0.021541642,0.129455045,0.044217203,0.086556986,0.117963053,0.10348706,0.149533734,0.209508106,0.121155031,0.090947077,0.019594438,0.079242237,0.091870405,0.087517403,0.057180595,0.128373444,0.020300055
260.7999878,0.001658181,0.317753464,0.404001355,0.422100365,0.100807227,0.148125067,0.676558435,0.120230466,0.305657595,0.022037471,0.355243832,0.928689838,0.347207993,0.196501553,0.423886061,0.151995406,0.651198924,0.477450907,0.117868573,0.023325531,0.131643161,0.046949979,0.088744991,0.12193992,0.106264725,0.153571174,0.213628918,0.123833567,0.094912358,0.021347597,0.082307994,0.096172333,0.089841656,0.059941523,0.133129537,0.023673298
260,0.001502091,0.318687916,0.410515904,0.425348163,0.101026461,0.149978548,0.678868532,0.120038934,0.306098431,0.021054422,0.357439309,0.936726093,0.349905133,0.196563616,0.426688969,0.152946547,0.653734088,0.482228786,0.117230542,0.023749273,0.132535428,0.046982944,0.089140169,0.123984285,0.107171632,0.152680427,0.212580249,0.122953959,0.094918869,0.023416359,0.082126156,0.095205434,0.090471081,0.060725868,0.131623671,0.022919366
259.1999817,0.001680165,0.319700003,0.40913862,0.428456664,0.102355398,0.150668711,0.683680832,0.122125194,0.307926714,0.021879137,0.360757858,0.939307571,0.351015359,0.197478727,0.429134905,0.150761157,0.658008695,0.485254467,0.117819406,0.023363609,0.134543702,0.046565983,0.088397667,0.122927502,0.108257011,0.153416067,0.212712169,0.124474794,0.095380962,0.022900101,0.084032014,0.09603662,0.089864776,0.060121883,0.133909926,0.022012662
258.3999939,-5.16E-05,0.320655435,0.413446933,0.428375304,0.102169134,0.149081275,0.686969519,0.121445276,0.310431689,0.019045535,0.36289531,0.949602962,0.353884041,0.197293878,0.428105384,0.151425675,0.660492837,0.487789661,0.118663319,0.022618502,0.132051706,0.046326358,0.088122502,0.123877987,0.10740421,0.152562305,0.213876516,0.123838186,0.095009066,0.02043437,0.081895165,0.095086746,0.089774907,0.060043402,0.131669581,0.022061164
257.5999756,0.003205664,0.323992848,0.415491849,0.431683749,0.103794299,0.151775718,0.693927646,0.124006085,0.313006967,0.022199104,0.36437583,0.952381134,0.355718851,0.199634805,0.433900863,0.153564945,0.668644071,0.4938896,0.118735649,0.023511417,0.134759948,0.048142701,0.091146402,0.125073329,0.108398758,0.155031532,0.217997327,0.124921098,0.095685162,0.022377122,0.082323328,0.096786484,0.090467066,0.059968326,0.133960277,0.023991197
256.7999878,0.000998248,0.324634582,0.417103529,0.435248226,0.103148237,0.152139351,0.699529827,0.123449229,0.314141631,0.020075222,0.368439645,0.955520988,0.356696069,0.200536981,0.436186642,0.154626474,0.669974089,0.492613822,0.119916469,0.022190794,0.134571016,0.047751352,0.089505233,0.125804126,0.107036151,0.155114025,0.214699134,0.125260294,0.096027866,0.021368153,0.081442535,0.097301155,0.089347221,0.059824035,0.134892225,0.022075735
255.9999847,0.001593769,0.32518962,0.421510875,0.437196702,0.104770154,0.151845262,0.702471972,0.124951854,0.317307979,0.022391213,0.370618314,0.965621531,0.358645052,0.202302873,0.438663125,0.15528892,0.675500453,0.498101831,0.120235451,0.023294037,0.135513708,0.047799002,0.090520374,0.12674515,0.108281687,0.155865997,0.217634648,0.127170831,0.095120773,0.021880416,0.083797932,0.096246183,0.091572925,0.059660103,0.134344801,0.023029381
255.1999969,0.002257106,0.327649444,0.42564854,0.43791613,0.10640318,0.154440254,0.705357432,0.124530621,0.317301363,0.022449408,0.374435276,0.973101735,0.361684263,0.203576133,0.441152126,0.156270757,0.677751958,0.503866613,0.121715158,0.024239883,0.138152972,0.048487715,0.092451878,0.126665577,0.109010458,0.158234641,0.218709484,0.1268439,0.096335396,0.021803489,0.084799647,0.097941555,0.091290787,0.06152619,0.137766197,0.023300976
254.3999939,0.002625822,0.329231471,0.427830845,0.442249239,0.105546646,0.156246752,0.709645212,0.126049668,0.319975972,0.022620438,0.37525034,0.975807786,0.365209252,0.206638917,0.443183094,0.156850338,0.685302377,0.503373385,0.120939091,0.023306193,0.136543825,0.048945557,0.092717238,0.128612191,0.109629251,0.157682985,0.219154522,0.127613425,0.097842641,0.02191845,0.084925219,0.100004442,0.093409643,0.061696704,0.135449842,0.022546325
253.5999908,0.002810401,0.331564903,0.430932194,0.445621431,0.109825142,0.157435775,0.71638,0.125845626,0.321522266,0.023014477,0.377716243,0.979051471,0.366687089,0.206261069,0.446040601,0.158783704,0.688653052,0.505794168,0.122555152,0.024662875,0.138827965,0.05009108,0.09292607,0.128875107,0.110877141,0.160061956,0.22103934,0.128490001,0.099035256,0.02280245,0.086231135,0.098708592,0.093364105,0.060913138,0.13906686,0.02325673
252.7999878,0.001628325,0.332629889,0.435365379,0.445274323,0.108008236,0.157347366,0.716013134,0.127696246,0.324221283,0.023004787,0.379264414,0.987539351,0.367803037,0.206234142,0.448518366,0.161191508,0.691136479,0.509060979,0.122459665,0.025960157,0.136531308,0.050513275,0.093781851,0.130422518,0.111645497,0.16032511,0.219660893,0.129351929,0.099045731,0.020463349,0.086403079,0.100159466,0.092854328,0.060221456,0.139819607,0.021796985
251.9999847,0.000495403,0.331563115,0.437562466,0.447013199,0.106225446,0.157572463,0.72120899,0.126287386,0.32292971,0.022811506,0.380693972,0.988461018,0.368865252,0.206565276,0.450787842,0.159938633,0.698167861,0.512772977,0.121571153,0.02492905,0.138974279,0.049115319,0.092669494,0.129690588,0.111014165,0.158800498,0.222542808,0.127724007,0.096896999,0.020059742,0.085588567,0.098472379,0.092130221,0.059305772,0.137192711,0.021141246
251.1999969,0.001531211,0.335892856,0.441882014,0.451512307,0.109583177,0.159019202,0.728737652,0.127424926,0.324872732,0.020890689,0.385039806,0.998022258,0.371531844,0.209556282,0.452307671,0.162642777,0.696264744,0.514851093,0.124367274,0.024718523,0.138307959,0.049960371,0.09483175,0.129786342,0.112026267,0.160499483,0.223903582,0.129366472,0.099332981,0.020735787,0.085341826,0.098276444,0.093371935,0.061439406,0.139805004,0.02138678
250.3999939,0.002491747,0.338576794,0.445246071,0.454359978,0.112034172,0.161585152,0.73225224,0.129426271,0.331251413,0.022317737,0.38914454,1.010602355,0.37576291,0.211368486,0.457239062,0.162888974,0.703825891,0.520805538,0.124814019,0.024720797,0.140697181,0.051953815,0.094975814,0.131817192,0.114474461,0.16257672,0.225163922,0.129958555,0.100768246,0.020954633,0.085264608,0.100769095,0.094765767,0.061611261,0.140514627,0.021639256
249.5999908,-0.000116419,0.338646531,0.447711796,0.456375182,0.107652433,0.159104183,0.735665619,0.12892662,0.329377741,0.021271853,0.388263613,1.01395762,0.375980735,0.211207926,0.456933469,0.163425297,0.711075604,0.523597658,0.124904744,0.023168474,0.139110223,0.049871426,0.091475293,0.129738987,0.110727273,0.16155079,0.22384584,0.129643515,0.096552052,0.018661942,0.084905453,0.099370204,0.092579298,0.059948802,0.13864173,0.019025711
248.7999878,-0.00128205,0.341045618,0.452129215,0.458091468,0.109152481,0.162065268,0.744100511,0.129515216,0.331970304,0.020673506,0.391049087,1.012542009,0.377475828,0.212954134,0.460813612,0.165406227,0.713733554,0.52637285,0.124055028,0.023036232,0.141167253,0.048224323,0.09206523,0.129409745,0.112113088,0.160728082,0.224898651,0.129454061,0.098094448,0.018757289,0.086298957,0.100567848,0.094370201,0.061010867,0.141650856,0.02014596
247.9999847,0.001023987,0.344663233,0.454015076,0.46200946,0.110618323,0.163666531,0.745841742,0.131188035,0.334400296,0.021847803,0.394774824,1.022680283,0.380246609,0.214358017,0.465256184,0.16743578,0.717823744,0.530305743,0.126647741,0.026333503,0.142116249,0.050216597,0.095204107,0.132608399,0.114964932,0.164282262,0.226488814,0.131950885,0.101932958,0.020998778,0.088431045,0.102022663,0.094729133,0.060137223,0.142373204,0.02175869
247.1999969,0.000342296,0.345713139,0.459374934,0.464985848,0.109070018,0.163340256,0.750986278,0.129630506,0.335560471,0.021368969,0.397835434,1.030514956,0.383285403,0.213745818,0.466398627,0.168157086,0.72460556,0.534916163,0.12590453,0.024765356,0.141821548,0.048685126,0.094470225,0.132011667,0.113049261,0.163855851,0.227910012,0.131404132,0.099878959,0.018148979,0.08825399,0.101071902,0.094008423,0.060365912,0.143197939,0.020144766
246.3999939,0.001712571,0.34892571,0.465305448,0.470676333,0.112405121,0.166001916,0.754432797,0.13205111,0.338886857,0.022381483,0.399694026,1.039185762,0.388595581,0.217692763,0.471353591,0.170010641,0.73053968,0.538698733,0.127432421,0.026304569,0.145489439,0.051105373,0.095702589,0.134954631,0.116193131,0.166078568,0.229651719,0.133263603,0.099939272,0.020182757,0.08830338,0.103961267,0.095641151,0.061353829,0.143500447,0.022445537
245.5999908,0.001706646,0.35156852,0.469054431,0.47260657,0.111553386,0.165719912,0.761441112,0.13382332,0.341888636,0.022885857,0.403631926,1.047737598,0.391292632,0.219387233,0.475726843,0.168612942,0.734398663,0.544102788,0.127938494,0.026041728,0.145382807,0.051400125,0.096195497,0.134993836,0.117576197,0.166060343,0.231365368,0.134230822,0.100553945,0.020549348,0.087706611,0.103158802,0.096474335,0.062919043,0.144281954,0.022090415
244.7999878,0.002677755,0.354121804,0.475272417,0.47692731,0.112995938,0.167479694,0.766257346,0.134706259,0.344779491,0.023526227,0.408684135,1.060987234,0.3927598,0.222367361,0.478580207,0.172383964,0.741622329,0.547066331,0.12927714,0.026005613,0.147084594,0.050758157,0.095633216,0.135432765,0.115779258,0.167094752,0.233355969,0.135874242,0.102723748,0.019804824,0.088611797,0.105163701,0.097251154,0.061983775,0.146444738,0.021376746
243.9999847,0.003011559,0.35821256,0.481049418,0.480005056,0.114835829,0.16838865,0.773706436,0.136878803,0.348730683,0.021615313,0.4097763,1.06874001,0.396610171,0.220939323,0.482313961,0.174035505,0.748079658,0.551668525,0.13112624,0.024618929,0.148551285,0.051733885,0.097440831,0.135534152,0.117158219,0.168090686,0.235215128,0.134632662,0.103254601,0.019779464,0.088693835,0.103573598,0.097395055,0.062484562,0.147134423,0.020745128
243.1999969,0.00315213,0.36084044,0.486682385,0.484471172,0.116650909,0.171657741,0.777627111,0.136514038,0.350420177,0.022531847,0.415093035,1.071299076,0.39910984,0.22422573,0.487134576,0.175813437,0.759348631,0.557263792,0.131181911,0.026076579,0.147922948,0.051377717,0.09725517,0.137331054,0.118707381,0.168953627,0.235876694,0.136077061,0.105089441,0.020819234,0.089138195,0.105231643,0.097569339,0.061411463,0.146815687,0.020664629
242.3999939,0.002626864,0.364048749,0.490017772,0.488476008,0.115495406,0.168766201,0.786852598,0.136539638,0.350716829,0.02151319,0.418824852,1.079806089,0.401767731,0.226059496,0.489428192,0.17721808,0.765114963,0.562737346,0.131129533,0.024966227,0.149974495,0.053019177,0.098893352,0.137221113,0.118231013,0.169772595,0.238097638,0.136943474,0.10552533,0.019532265,0.089579642,0.104827121,0.099453524,0.061762411,0.148081198,0.019516831
241.5999908,0.002732845,0.36579603,0.497353405,0.490559757,0.116763175,0.174433276,0.792436302,0.139205739,0.353140593,0.022399908,0.419851095,1.092164993,0.406203866,0.227486804,0.495683193,0.178392753,0.770293057,0.567134321,0.132172063,0.022839062,0.149094448,0.051745873,0.098395616,0.138051361,0.118935764,0.171231255,0.240194112,0.137799367,0.105489351,0.018093517,0.09136004,0.107098922,0.099908479,0.062456701,0.148534328,0.021131272
240.7999878,0.002847556,0.371076614,0.504026175,0.498244613,0.118863195,0.176783025,0.799675286,0.139733002,0.356519401,0.021570424,0.42531848,1.104982853,0.410708427,0.230122373,0.499973208,0.179658949,0.779094815,0.570890844,0.134626776,0.024704877,0.151739299,0.052813329,0.100609161,0.142682582,0.122410595,0.172564745,0.24277623,0.138955534,0.106613301,0.019402452,0.092400156,0.107259803,0.102244891,0.064355433,0.150117144,0.021010298
239.9999847,0.001296231,0.375720382,0.50849998,0.499670208,0.117179819,0.174579248,0.806348801,0.141498938,0.361555874,0.020226445,0.430029362,1.117982149,0.414484024,0.2308366,0.504696906,0.181619883,0.787124753,0.575112343,0.134495646,0.02379581,0.154358447,0.052271623,0.10192471,0.14345254,0.119753175,0.171954677,0.243134886,0.138884917,0.106238574,0.018303312,0.094964609,0.106416307,0.100482784,0.06265492,0.150828704,0.020689877
239.1999969,0.004520328,0.380742222,0.516861498,0.506899655,0.122203693,0.177212954,0.815643609,0.14601326,0.366349369,0.024621066,0.434588462,1.123571992,0.420353621,0.236068964,0.511417985,0.185187608,0.797831535,0.58403331,0.138035893,0.025758551,0.156748295,0.054824699,0.103389435,0.143905953,0.125419721,0.177168459,0.246599853,0.143408671,0.109612323,0.020407211,0.094453432,0.109517947,0.102196872,0.065453865,0.153957382,0.022792792
238.3999939,0.002246698,0.383377105,0.523569882,0.508417845,0.121718273,0.180132195,0.821579695,0.145165578,0.368742466,0.021868574,0.440953881,1.135501981,0.426915228,0.236498743,0.514832676,0.186502904,0.805077791,0.590108097,0.139385715,0.024248587,0.157476068,0.055331286,0.103729606,0.146812886,0.125984401,0.176360607,0.249240473,0.144194931,0.109653942,0.020557681,0.096033551,0.112074383,0.102838472,0.064770997,0.155761942,0.022403015
237.5999908,0.002931648,0.386970341,0.530003786,0.516139627,0.122033544,0.179431513,0.828204691,0.145823538,0.371517479,0.02182268,0.443895817,1.149646163,0.42979756,0.239619643,0.523843527,0.188448921,0.811646223,0.595364749,0.14069508,0.024754833,0.156967253,0.055224299,0.103829011,0.146282479,0.126260579,0.178660303,0.251331717,0.145799309,0.109407805,0.018992284,0.096067235,0.111540504,0.104312934,0.06313666,0.153958261,0.021160733
236.7999878,0.002375673,0.391695321,0.538649499,0.519990206,0.12402451,0.182969064,0.83814466,0.149245828,0.375369251,0.023429256,0.446800947,1.161403894,0.437752634,0.242565215,0.526357055,0.192976371,0.822472096,0.601901949,0.141514182,0.025698265,0.160167798,0.056033298,0.106335811,0.148398981,0.127851546,0.181614816,0.253940702,0.14693059,0.111604497,0.020040359,0.096789427,0.113790058,0.105459258,0.065834306,0.157707214,0.021285798
235.9999847,0.001945514,0.394563079,0.548436046,0.52572012,0.124149516,0.184265226,0.846492887,0.150606468,0.378139049,0.02191736,0.451630563,1.170303702,0.440690726,0.242136359,0.532877564,0.193459153,0.832798004,0.607058227,0.141171917,0.024594327,0.160358205,0.056227125,0.107302487,0.148809925,0.127905294,0.181386158,0.256460965,0.147250101,0.113011785,0.019526444,0.097588554,0.113415942,0.10483592,0.065683477,0.159059152,0.020831591
235.1999969,0.002245085,0.399420828,0.554951549,0.528906167,0.125908062,0.184966847,0.854156911,0.152958959,0.381099284,0.021978268,0.458822936,1.183074236,0.446392119,0.247278035,0.541885495,0.196727887,0.844756603,0.614271164,0.143539861,0.025785087,0.164308026,0.057498913,0.108708553,0.1504291,0.12957482,0.184187532,0.257661015,0.148844197,0.112573862,0.018368334,0.098819569,0.115425639,0.106472306,0.066881977,0.160172999,0.022134133
234.3999939,0.004748999,0.402569085,0.566809773,0.533640981,0.128024831,0.187728822,0.862676859,0.15290226,0.385697633,0.022441229,0.463465482,1.196959734,0.455741435,0.250026912,0.546197355,0.199425131,0.853465676,0.62098062,0.145019218,0.024301089,0.165789142,0.057606995,0.109689228,0.153273389,0.132748231,0.186568931,0.26165387,0.15108721,0.114454545,0.018946422,0.10103593,0.116253242,0.10780105,0.067270592,0.163773403,0.021401953
233.5999908,0.001982231,0.406729549,0.575108886,0.5384776,0.126988456,0.189134285,0.868747354,0.153820768,0.387044221,0.020901799,0.468313366,1.205447674,0.459015817,0.248821273,0.549923062,0.198772237,0.860574007,0.627278745,0.145517618,0.022866892,0.165859371,0.057273917,0.109027192,0.152055353,0.13394773,0.18672131,0.263118625,0.151934207,0.114046097,0.018046482,0.099141143,0.115727685,0.107636452,0.066397339,0.163261682,0.021042468
232.7999878,0.003592726,0.411791295,0.587076962,0.543731391,0.130249292,0.192199245,0.875636995,0.155999839,0.392743021,0.023168966,0.472380847,1.223603368,0.469245911,0.254494011,0.561294019,0.20387809,0.873811126,0.633163691,0.148638636,0.026460756,0.168028012,0.058230694,0.112354964,0.157544002,0.135538578,0.189681396,0.267057598,0.153709963,0.118089214,0.020244291,0.102870159,0.11891374,0.110602893,0.06801153,0.165411413,0.02273747
231.9999847,0.001622011,0.41401127,0.594682932,0.547677577,0.12835525,0.190451622,0.88520962,0.157138497,0.393487871,0.02037357,0.478121698,1.22389257,0.475529045,0.255311906,0.565190852,0.204092234,0.884010553,0.640044451,0.149493665,0.023303188,0.167965889,0.057070646,0.111979939,0.156382173,0.135385498,0.191247284,0.268677115,0.153917819,0.117228031,0.018501027,0.10114263,0.117982477,0.110345438,0.068472676,0.165318444,0.020382712
231.1999969,0.003488544,0.419750929,0.608358979,0.557150424,0.131976023,0.193624079,0.89417845,0.161011368,0.398284823,0.02211038,0.485649467,1.244479656,0.487986565,0.260129362,0.574872196,0.209711403,0.899620831,0.647798598,0.151615888,0.024545349,0.17091471,0.058452904,0.115867704,0.159983933,0.139517754,0.19485274,0.273412317,0.156270191,0.120203354,0.021157335,0.105377652,0.121931523,0.113244459,0.070164375,0.170198232,0.021783592
230.3999939,0.004689438,0.424295694,0.623047173,0.562146246,0.133317918,0.197452381,0.903139949,0.162826002,0.405349731,0.022856142,0.490753293,1.25718236,0.499072254,0.263942272,0.584256172,0.211618587,0.908868671,0.655193746,0.153542638,0.02687793,0.174288437,0.06022327,0.116209738,0.163654238,0.141698882,0.196249098,0.27668491,0.159649909,0.121945441,0.020608056,0.106022582,0.122656427,0.112533443,0.071156144,0.171586067,0.022972746
229.5999908,0.003803726,0.429275781,0.640209675,0.567069233,0.135012314,0.198114812,0.910592377,0.165025339,0.408566237,0.022862554,0.496789277,1.271573424,0.507952392,0.266528696,0.591320396,0.213979513,0.924806714,0.661410451,0.15456894,0.025789043,0.175371334,0.059643678,0.117702007,0.164549038,0.145997614,0.198948145,0.278463006,0.159893662,0.122851998,0.021161929,0.105880551,0.124236554,0.114432916,0.072332531,0.173539504,0.022756945
228.7999878,0.003957667,0.431311965,0.65125674,0.572893322,0.135171965,0.199706748,0.924262166,0.168208182,0.412302524,0.022723613,0.501581907,1.280887961,0.515996337,0.269447118,0.598777115,0.217223942,0.935434401,0.670018733,0.158028871,0.024719236,0.17665346,0.059247233,0.120661929,0.165591136,0.147075146,0.200656295,0.279547304,0.163566247,0.124232724,0.019469723,0.108328752,0.124828197,0.113531545,0.072481804,0.176474273,0.022271032
227.9999847,0.005140163,0.435948163,0.674033463,0.578988433,0.135879576,0.203412235,0.931755543,0.17024067,0.416074961,0.023036724,0.508073449,1.295302272,0.530758441,0.273599237,0.609662592,0.219815239,0.951815188,0.67659092,0.158926487,0.02589616,0.179480895,0.060823616,0.120434821,0.169063374,0.14905864,0.202183187,0.283625364,0.164404929,0.125706673,0.020862008,0.109781243,0.124534965,0.11725153,0.072916396,0.176354513,0.022530347
227.1999969,0.00555137,0.440941513,0.689533055,0.586341441,0.13815482,0.20460476,0.937818825,0.174205154,0.420752555,0.023632459,0.512244463,1.310696363,0.544679463,0.276351869,0.62151897,0.221847355,0.966185093,0.684209883,0.161989227,0.025998494,0.181660712,0.061340354,0.123806238,0.17166394,0.154004499,0.207082927,0.287676424,0.167194679,0.127892718,0.018373789,0.112103067,0.127786189,0.118659921,0.075062647,0.180245712,0.023014614
226.3999939,0.005681016,0.447382033,0.709802806,0.591858387,0.140093908,0.206903487,0.948076785,0.177250639,0.423570067,0.022544907,0.518617511,1.317910075,0.556135356,0.281113714,0.6287117,0.225811347,0.979612887,0.693159759,0.165425614,0.025882257,0.18476969,0.062509373,0.124449976,0.173488125,0.156476572,0.208860695,0.29072538,0.167836607,0.129087538,0.02108733,0.11314784,0.129431501,0.120909065,0.074109606,0.182267606,0.023411907
225.5999908,0.005292928,0.450654417,0.73113364,0.594369292,0.140586004,0.208720028,0.95563972,0.181508765,0.426588804,0.022390777,0.527044952,1.333721042,0.570817351,0.284138233,0.640229285,0.230793476,0.991816998,0.699183822,0.165962815,0.025876543,0.186304092,0.063263938,0.126980588,0.175206155,0.159346655,0.2110596,0.291342348,0.168098882,0.130267635,0.021275032,0.115866862,0.130304739,0.121083565,0.076556228,0.18525061,0.023110237
224.7999878,0.006629442,0.453848749,0.752829194,0.603411734,0.142183691,0.210309744,0.961739063,0.184608296,0.432222724,0.023354921,0.531213343,1.340753436,0.588546574,0.289756179,0.654208779,0.231766507,1.010469913,0.710806012,0.167623356,0.025935892,0.188261718,0.064174898,0.128757328,0.179180682,0.163108543,0.214794934,0.296211958,0.171792716,0.133156017,0.022109509,0.116646908,0.132182509,0.121011391,0.077349633,0.187963724,0.02226948
223.9999847,0.00728628,0.461542189,0.777888417,0.61074096,0.145385116,0.214041755,0.970674276,0.188652396,0.435047269,0.025807695,0.540408552,1.359267831,0.605424523,0.294857651,0.666018009,0.23739177,1.03113699,0.718936563,0.173517421,0.028339935,0.191297993,0.067804992,0.133851022,0.181638688,0.170281857,0.220866695,0.302191049,0.176449701,0.136074439,0.02399883,0.120221585,0.135924682,0.12541841,0.07898666,0.194230035,0.024359787
223.1999969,0.007203184,0.463688821,0.8008582,0.615069509,0.14649421,0.215912893,0.98332566,0.191957489,0.437543303,0.023414584,0.544746518,1.371326566,0.617903769,0.298882216,0.679033279,0.241322592,1.048970819,0.725825548,0.17374225,0.027304217,0.193347231,0.065801382,0.134284034,0.184328228,0.172698349,0.222869054,0.302077115,0.17524758,0.138918385,0.021438096,0.119259104,0.137221426,0.125376433,0.080008976,0.194254935,0.025036942
222.3999939,0.005536583,0.467137843,0.833370626,0.621432602,0.146199167,0.217261285,0.98374033,0.197026163,0.44252196,0.023867236,0.550497353,1.387629032,0.639331222,0.302331686,0.691034436,0.242904589,1.065053463,0.735231757,0.176773742,0.026442075,0.194690675,0.066527896,0.137263179,0.186898813,0.17452623,0.224908546,0.309258103,0.179654837,0.140761465,0.023063583,0.122676201,0.138183326,0.128373832,0.081012495,0.19766359,0.024501937
221.5999908,0.00553737,0.470137507,0.856123149,0.629645646,0.147665918,0.219165117,0.995666802,0.200074494,0.445742369,0.023318101,0.559924126,1.396103263,0.657940447,0.307897061,0.707373679,0.24626784,1.084982991,0.739064276,0.179397076,0.026914475,0.197382733,0.067407221,0.139235586,0.190775827,0.178131834,0.228597775,0.311440647,0.182964176,0.142321438,0.022559768,0.125143975,0.140836895,0.129738018,0.082302868,0.200793833,0.023076085
