wavelength (nm),DOMBlank1,DOMSTD29,DOM13163,DOM12719,DOM13123,DOM13010,DOM11895,DOM12258,DOM12660,DOMBlank2,DOM12940,DOM12994,DOM12998,DOM12999,DOM13000,DOM13023,DOM13071,DOM13439,DOM13440,DOM13449,DOM13459,DOM11931,DOM12157,DOMBlank3
553.5999756,-0.005923546,-0.000995778,-0.00626737,-0.006867529,-0.005399041,0.000690306,-0.013309136,-0.011712104,-0.012102687,-0.012751906,-0.013649574,0.010265975,0.007282911,-0.001944801,-0.011899733,0.002219299,0.009679812,-0.01118915,-0.008459189,-0.0084862,-0.007830618,-0.016269214,-0.016087856,-0.015047868
552.7999878,-0.006915378,-0.000756402,-0.006875071,-0.007058026,-0.005521383,0.000517614,-0.013873224,-0.011907339,-0.012142914,-0.012947428,-0.013125331,0.010358515,0.00673078,-0.0026562,-0.011192581,0.001823997,0.00869093,-0.010743958,-0.008383733,-0.008457107,-0.008105409,-0.016829025,-0.016387187,-0.015501011
552,-0.007197012,-0.000850969,-0.006141409,-0.007158972,-0.004728844,0.000352736,-0.013050883,-0.012103291,-0.012498049,-0.013239641,-0.013111969,0.01007012,0.006773766,-0.003506402,-0.011237735,0.001729204,0.008262995,-0.010415943,-0.008495237,-0.008369159,-0.008629957,-0.017086536,-0.015977936,-0.01466318
551.2000122,-0.008128834,-0.000650183,-0.006211489,-0.007126226,-0.005783948,-4.56E-06,-0.012565853,-0.012443769,-0.011665739,-0.013377215,-0.012667539,0.010690318,0.007003311,-0.003448726,-0.011468379,0.001728086,0.007967736,-0.010445561,-0.008664417,-0.00793535,-0.008490972,-0.016658811,-0.015928481,-0.014852139
550.4000244,-0.006989306,-0.000667345,-0.005450681,-0.007320783,-0.005042656,0.001163553,-0.011674458,-0.012219179,-0.011196163,-0.011948944,-0.012432348,0.01209329,0.007111814,-0.001800102,-0.01120923,0.003266534,0.009041205,-0.010099618,-0.008275758,-0.007689851,-0.007436275,-0.016244829,-0.015637172,-0.015333075
549.5999756,-0.006655026,-0.000616528,-0.005444086,-0.006465118,-0.004823472,0.00107046,-0.011978911,-0.012757487,-0.011560693,-0.011760632,-0.012766485,0.012588221,0.00772772,-0.001050992,-0.011002577,0.002357975,0.009528089,-0.010202085,-0.007565473,-0.007540033,-0.009596037,-0.016303573,-0.016303523,-0.014747211
548.7999878,-0.006987217,-0.002040089,-0.005795697,-0.006818809,-0.005102884,0.001366779,-0.01233393,-0.012185604,-0.011812277,-0.012179412,-0.013124879,0.011186654,0.008803977,-0.002213708,-0.011474783,0.002639755,0.010296564,-0.010694256,-0.007959648,-0.008914134,-0.009952198,-0.01632656,-0.016646454,-0.015076872
548,-0.00615856,-0.000509603,-0.005216665,-0.006243641,-0.005244184,0.001796235,-0.011682018,-0.011191218,-0.010609033,-0.011125975,-0.012120913,0.013161808,0.009101708,-0.000884502,-0.0108491,0.003637152,0.011659438,-0.008895215,-0.006552076,-0.007985165,-0.007395151,-0.015141824,-0.01523671,-0.013093282
547.2000122,-0.006482868,-0.00178185,-0.005873085,-0.006511889,-0.005412795,0.001902561,-0.012114519,-0.011727525,-0.011837468,-0.012117841,-0.012855508,0.011953786,0.008912613,-0.001827118,-0.010804107,0.003264239,0.010695067,-0.009900128,-0.006900142,-0.008323451,-0.007577989,-0.016490623,-0.015690755,-0.014351388
546.4000244,-0.007017987,-0.001024186,-0.005626571,-0.008121212,-0.00458133,0.002180559,-0.012313599,-0.011901898,-0.011624611,-0.012059787,-0.013259627,0.012648341,0.009002062,-0.001595524,-0.011114268,0.00266145,0.010007892,-0.010390316,-0.007919032,-0.007848719,-0.00798852,-0.016836148,-0.015492968,-0.01439987
545.5999756,-0.006595064,0.000267148,-0.004899191,-0.006368449,-0.003592209,0.002630093,-0.011120424,-0.011043209,-0.00997866,-0.010600192,-0.012220287,0.014385481,0.009381366,-0.000161136,-0.009739022,0.004710032,0.011840077,-0.008806441,-0.005923086,-0.006431911,-0.006444205,-0.015966108,-0.01529884,-0.013091373
544.7999878,-0.005891421,0.000261216,-0.004672764,-0.006154732,-0.002882188,0.003148323,-0.010170174,-0.011302911,-0.010010838,-0.009972791,-0.011000305,0.014687467,0.009934947,-8.39E-05,-0.009767218,0.004330654,0.01230894,-0.00813112,-0.00623522,-0.006819778,-0.006958636,-0.015615746,-0.014184308,-0.012596079
544,-0.004673993,0.001392488,-0.003432649,-0.00472828,-0.002234053,0.004261557,-0.009400419,-0.011048811,-0.010077514,-0.00981976,-0.011507052,0.015465483,0.010890542,0.001140505,-0.009501025,0.005735362,0.012160849,-0.007687105,-0.00687925,-0.006123441,-0.005450119,-0.013621578,-0.014707224,-0.012580086
543.2000122,-0.004803657,0.000408362,-0.003590463,-0.004936149,-0.002776437,0.004289372,-0.010095976,-0.01052258,-0.010818499,-0.009220881,-0.010550372,0.015576764,0.010385955,0.000906307,-0.007490167,0.005559656,0.012860748,-0.007704907,-0.005982069,-0.00569704,-0.005540501,-0.012722294,-0.014351388,-0.012491913
542.4000244,-0.005364678,0.00119618,-0.003749914,-0.00506814,-0.002067399,0.003609353,-0.011407363,-0.011029833,-0.011642302,-0.009477016,-0.01016006,0.016085112,0.01083629,0.000498125,-0.008345392,0.005470545,0.013299271,-0.007267226,-0.005085896,-0.006098887,-0.005252522,-0.013879041,-0.014375729,-0.012865209
541.5999756,-0.007700126,0.00033284,-0.004721777,-0.006121808,-0.002655222,0.004055691,-0.012877924,-0.011896257,-0.010540873,-0.011408675,-0.012012452,0.014776374,0.010381447,0.000832202,-0.010007448,0.0054204,0.013271247,-0.007635068,-0.005823181,-0.006204956,-0.006991802,-0.015526588,-0.015675774,-0.013336449
540.7999878,-0.006629839,0.000889809,-0.004430846,-0.005459475,-0.002942717,0.003732494,-0.01215399,-0.01146959,-0.009673561,-0.010915395,-0.010978246,0.01586041,0.011065577,0.001928093,-0.009926847,0.005222971,0.013773722,-0.008116131,-0.005840037,-0.005592227,-0.006203935,-0.015176722,-0.015013411,-0.014028443
540,-0.004807088,0.002048833,-0.003234389,-0.003968819,-0.001279675,0.005951814,-0.010640356,-0.00961214,-0.009226913,-0.009518803,-0.009691129,0.016936041,0.012234382,0.002115576,-0.008589809,0.007068952,0.014305028,-0.007111456,-0.005594731,-0.005194463,-0.004625385,-0.012998882,-0.014292028,-0.011463488
539.2000122,-0.005719522,0.001230886,-0.004426131,-0.006134927,-0.002363984,0.00450555,-0.011854243,-0.010239606,-0.01009891,-0.010108166,-0.009895675,0.015613686,0.01173762,0.002508098,-0.009181752,0.006585787,0.013091159,-0.00767622,-0.006032925,-0.00583498,-0.004485676,-0.014833327,-0.01446222,-0.012655621
538.4000244,-0.005911595,0.000304344,-0.004872519,-0.006328959,-0.002531709,0.005565319,-0.011175022,-0.010115754,-0.010319239,-0.010184183,-0.010283748,0.017131168,0.012079636,0.001447156,-0.008593718,0.007129207,0.013664958,-0.007959801,-0.005058571,-0.004852758,-0.004761106,-0.014825222,-0.013851762,-0.012332621
537.5999756,-0.005262905,0.000733114,-0.004040788,-0.005372707,-0.000984517,0.006181161,-0.011612413,-0.009618673,-0.009652953,-0.009590467,-0.010096684,0.01624777,0.012215053,0.001903704,-0.009382788,0.007420711,0.01472833,-0.007121133,-0.004872417,-0.004263545,-0.004371806,-0.013452411,-0.013849556,-0.012409758
536.7999878,-0.005683039,0.00042738,-0.003602632,-0.005813117,-0.001378722,0.004516091,-0.011702076,-0.008950904,-0.010096735,-0.009758613,-0.010042912,0.015718134,0.012044397,0.002652126,-0.009572083,0.007273434,0.013818827,-0.007522123,-0.004772167,-0.005032267,-0.005149188,-0.014494218,-0.013924369,-0.012684937
536,-0.006546671,-0.00016626,-0.003429721,-0.00579677,-0.001983918,0.005227634,-0.011959571,-0.009979065,-0.010351544,-0.010361351,-0.010494079,0.014893052,0.011480921,0.002081007,-0.009780684,0.006565629,0.013283871,-0.009148397,-0.005310215,-0.005302799,-0.00525063,-0.015220464,-0.013536024,-0.012386664
535.2000122,-0.005821086,0.000892688,-0.002775613,-0.00540129,-0.001759627,0.005494558,-0.011319758,-0.009869915,-0.009129133,-0.009514346,-0.009877153,0.017558798,0.013651361,0.002930788,-0.008026436,0.006769428,0.015343127,-0.008494982,-0.004795721,-0.004110643,-0.004388566,-0.014084731,-0.012598191,-0.011273048
534.4000244,-0.00512775,0.001638745,-0.002903788,-0.00395389,-0.001465569,0.005356922,-0.009781949,-0.009671839,-0.008157135,-0.008388557,-0.009004203,0.019084375,0.013326631,0.002838775,-0.008463149,0.007571356,0.015395799,-0.007780175,-0.004595418,-0.003417856,-0.00442608,-0.013130756,-0.012308164,-0.010723401
533.5999756,-0.004966195,0.002671087,-0.002882754,-0.003688471,-0.000663106,0.006779814,-0.009562967,-0.008271948,-0.007662588,-0.007811499,-0.009745552,0.019931316,0.013993978,0.004698466,-0.006392478,0.008027773,0.016396239,-0.00581797,-0.003881752,-0.002758534,-0.003835467,-0.012944211,-0.012213944,-0.010793451
532.7999878,-0.005964043,0.00055084,-0.004535837,-0.005067014,-0.00261035,0.005596076,-0.011108363,-0.009566462,-0.009174705,-0.008596509,-0.010988443,0.01892863,0.013168319,0.002163545,-0.008125683,0.007305181,0.015408538,-0.006726399,-0.004791061,-0.003941115,-0.004263545,-0.015070422,-0.013219855,-0.012493924
532,-0.00459424,0.002064958,-0.003375785,-0.00410895,-0.001980671,0.006640771,-0.009961862,-0.009144747,-0.008415928,-0.008068872,-0.009736592,0.019857362,0.014152671,0.002233584,-0.007463196,0.008331993,0.01589153,-0.005788443,-0.003815145,-0.00330612,-0.003308278,-0.014054007,-0.012371418,-0.011488548
531.2000122,-0.0054993,0.001751607,-0.003650482,-0.004434228,-0.002135047,0.006180846,-0.010940335,-0.010337136,-0.009462477,-0.008720085,-0.009449256,0.018775804,0.014245776,0.002985494,-0.007482178,0.008663835,0.016075388,-0.006757952,-0.004456058,-0.005134709,-0.003597241,-0.014268783,-0.012061046,-0.011903057
530.4000244,-0.005078681,0.002075284,-0.003451294,-0.004848867,-0.001510199,0.007283121,-0.010766685,-0.010289966,-0.00834788,-0.008967487,-0.009442772,0.018506294,0.014734142,0.004040328,-0.006567783,0.009587497,0.017250663,-0.005691675,-0.003091764,-0.003662803,-0.003191015,-0.012677243,-0.011945872,-0.010489733
529.5999756,-0.005887438,0.001399681,-0.002699987,-0.00475747,-0.001689651,0.006656043,-0.010204259,-0.010245169,-0.008067449,-0.009216269,-0.009355073,0.019790843,0.015051244,0.00409601,-0.007082577,0.009058411,0.016819432,-0.00553452,-0.002655068,-0.003303962,-0.003084105,-0.013143865,-0.01232004,-0.010513787
528.7999878,-0.005479618,0.001830548,-0.002801282,-0.0033932,-0.00198263,0.005689619,-0.010485589,-0.009639332,-0.008687761,-0.008577474,-0.008814406,0.019752888,0.016209854,0.004722593,-0.006691377,0.009529942,0.016726637,-0.006034253,-0.003380306,-0.003101377,-0.002620436,-0.012594017,-0.013306776,-0.011377508
528,-0.005718398,0.001538874,-0.003246722,-0.004047353,-0.00200546,0.005516265,-0.010401032,-0.009863944,-0.009588137,-0.008869244,-0.009027224,0.019767029,0.015354873,0.005054831,-0.008075021,0.009241145,0.017262379,-0.006922868,-0.003740675,-0.00349911,-0.003309255,-0.013149692,-0.012699719,-0.011697691
527.2000122,-0.005548832,0.002705156,-0.002080847,-0.004070126,-0.000991956,0.007204078,-0.010175686,-0.009032194,-0.007736948,-0.007885123,-0.008349251,0.021012418,0.016002974,0.005773791,-0.006690561,0.010253572,0.018090306,-0.006088779,-0.003503115,-0.001812115,-0.002139426,-0.012363166,-0.012083654,-0.010507066
526.4000244,-0.005148113,0.002565511,-0.002948682,-0.004195458,-0.001652106,0.007840172,-0.010605041,-0.008945984,-0.007649871,-0.00815241,-0.009080716,0.022402087,0.016234173,0.005351837,-0.006151924,0.011120547,0.019646842,-0.005361406,-0.00272103,-0.001945935,-0.00239462,-0.01244724,-0.012381028,-0.010397898
525.5999756,-0.006650285,0.001689338,-0.002449039,-0.003783634,-0.00325258,0.007719472,-0.009885149,-0.009994445,-0.008440301,-0.009251494,-0.00941501,0.020799002,0.01607829,0.00408075,-0.007705822,0.009588847,0.017900709,-0.006033793,-0.003392429,-0.002222207,-0.003730358,-0.013064899,-0.013094638,-0.01147811
524.7999878,-0.006438593,0.001418146,-0.002427313,-0.00453804,-0.002460004,0.007417577,-0.010841778,-0.009837626,-0.008300697,-0.009088525,-0.009147586,0.021112356,0.016104802,0.004377901,-0.007986233,0.010251743,0.017331474,-0.005365855,-0.003218972,-0.002783895,-0.002983236,-0.013993354,-0.013462599,-0.011610851
524,-0.005128467,0.002143514,-0.001945007,-0.003261829,-0.001161708,0.00823503,-0.010520255,-0.009106371,-0.007595693,-0.008428978,-0.008671015,0.022042127,0.017272534,0.004847019,-0.00713743,0.010446275,0.018689102,-0.004285435,-0.002417377,-0.003270513,-0.002447855,-0.012830125,-0.012450561,-0.010912517
523.2000122,-0.004870062,0.002564235,-0.00157453,-0.003064108,-0.001311214,0.008874592,-0.009988273,-0.00839389,-0.006799289,-0.007910695,-0.00784272,0.02238805,0.017255617,0.006272125,-0.006195156,0.012101089,0.018985957,-0.004293996,-0.000982761,-0.002061061,-0.00097899,-0.010823296,-0.011578438,-0.00987771
522.4000244,-0.005699748,0.002505312,-0.003009818,-0.00410854,-0.001659533,0.007399698,-0.010178316,-0.008390234,-0.007340178,-0.008069786,-0.008863765,0.023253864,0.01684984,0.00560591,-0.006306611,0.010979895,0.019278035,-0.005669651,-0.001729668,-0.002480853,-0.001907999,-0.012555593,-0.012237199,-0.010350735
521.5999756,-0.005625038,0.002788256,-0.002242449,-0.00328043,-0.000695103,0.009069301,-0.010508986,-0.008737236,-0.007751036,-0.009204358,-0.008612954,0.024237638,0.018189792,0.005451173,-0.00527293,0.010665062,0.019926708,-0.00397636,-0.000833298,-0.001554669,-0.002268922,-0.013480517,-0.011181127,-0.00991121
520.7999878,-0.004859772,0.002625457,-0.001301252,-0.001974075,0.001020406,0.009724416,-0.009297256,-0.007855685,-0.006953082,-0.008255286,-0.007331473,0.024852732,0.019521192,0.006085491,-0.004270107,0.011087935,0.02079444,-0.003460899,-0.000632348,-0.000567412,-0.001550749,-0.012902902,-0.01109605,-0.009045935
520,-0.003557857,0.002605118,-0.000757074,-0.002468138,0.000666142,0.010083314,-0.00952787,-0.007616093,-0.00604135,-0.008001277,-0.006783539,0.025104681,0.019399581,0.006211489,-0.004555408,0.012153395,0.022610703,-0.002833122,-1.62E-05,-0.000394737,-0.002580861,-0.01234963,-0.010779563,-0.009436389
519.2000122,-0.004622414,0.003941628,-0.000719655,-0.00346511,0.000151615,0.01088311,-0.009288692,-0.007479888,-0.006300743,-0.006807953,-0.006462058,0.026285648,0.01995812,0.00610791,-0.004672201,0.013119945,0.021631392,-0.003766954,-0.000692622,-0.000989425,-0.000791854,-0.012733958,-0.010409018,-0.008518336
518.4000244,-0.005956689,0.002565667,-0.001813455,-0.004276156,-0.000470404,0.010263511,-0.009110173,-0.009186162,-0.006503831,-0.007923963,-0.007732931,0.025045389,0.018842302,0.00619106,-0.005082211,0.012303694,0.022202183,-0.004284615,-0.001348014,-0.001427902,-0.000734178,-0.012024286,-0.011234153,-0.008453401
517.5999756,-0.006567732,0.002782342,-0.001027595,-0.004261392,-0.000133499,0.010225716,-0.009312104,-0.008102869,-0.006437676,-0.00752487,-0.008141486,0.024803232,0.017822191,0.006956751,-0.005332615,0.013082462,0.02190843,-0.004624616,-0.002274278,-0.000820328,-0.001700481,-0.012830226,-0.011534629,-0.009769851
516.7999878,-0.005065018,0.003026756,-0.000794903,-0.002655325,-2.26E-05,0.011278804,-0.009274502,-0.008101852,-0.006370643,-0.006733587,-0.007707806,0.02590847,0.019387374,0.008529574,-0.004510629,0.013059147,0.022784961,-0.002763781,-0.001097678,3.39E-05,-0.000511775,-0.011382803,-0.01044824,-0.009361407
516,-0.004249037,0.003624936,-0.00080653,-0.001918617,0.002661372,0.011491738,-0.007893765,-0.006635652,-0.005266128,-0.006315693,-0.007587909,0.025805771,0.020905655,0.007937127,-0.004175564,0.013974222,0.022938142,-0.002261454,0.000363954,-0.000171435,-0.000346527,-0.010816479,-0.009678624,-0.008336554
515.2000122,-0.004677169,0.003008874,-0.000985292,-0.001898412,0.00109283,0.011404431,-0.008581637,-0.007147819,-0.006463537,-0.00820032,-0.007587909,0.024649311,0.020565469,0.008000852,-0.003903969,0.012638134,0.022435833,-0.002428652,-0.000104101,0.000198824,0.00011961,-0.011025392,-0.010585893,-0.008444617
514.4000244,-0.003984773,0.004092822,-0.000748288,-0.00258081,0.001519625,0.012256163,-0.00858448,-0.007398307,-0.005742769,-0.008348794,-0.007573817,0.025405681,0.020866245,0.008656732,-0.003571568,0.013223209,0.023036696,-0.002890005,0.000507195,0.000144804,0.000978167,-0.010642175,-0.010362211,-0.008351079
513.5999756,-0.004610069,0.00353703,-0.001361588,-0.002702456,0.000582359,0.011459232,-0.009966922,-0.007421922,-0.005927223,-0.007695141,-0.007799549,0.025969308,0.020557815,0.008649364,-0.004148284,0.012944214,0.023204736,-0.003356469,0.000525648,-0.001189435,0.000942183,-0.01142804,-0.010638435,-0.008228008
512.7999878,-0.004723825,0.00404882,-0.001381044,-0.003266454,0.000402169,0.010992772,-0.010871974,-0.008309535,-0.005965881,-0.008088081,-0.006762489,0.027702862,0.020623773,0.007784483,-0.004898064,0.014336518,0.023421468,-0.00275267,0.000213353,0.000276991,0.000320328,-0.012098659,-0.010706075,-0.009455081
512,-0.00454926,0.0038488,-0.000980798,-0.002738882,0.000382841,0.011002171,-0.010060416,-0.008176544,-0.005989524,-0.007372145,-0.007341094,0.027506735,0.021002337,0.008841436,-0.004958824,0.014201321,0.023517812,-0.003201191,-0.000911575,0.000194292,-0.001067002,-0.011685445,-0.010841072,-0.009633712
511.1999817,-0.004349613,0.004851207,-0.000809579,-0.00181227,0.00197846,0.012505275,-0.009512827,-0.0070893,-0.004414191,-0.006145952,-0.006195922,0.028893637,0.021658247,0.009394037,-0.004029401,0.014053304,0.024863478,-0.002483684,0.000623886,0.001111567,-1.37E-05,-0.010803551,-0.010225296,-0.007801278
510.3999939,-0.003866718,0.005045534,0.00011267,-0.002010922,0.001041761,0.013069337,-0.008240504,-0.006759176,-0.004240578,-0.006153915,-0.006491335,0.028263155,0.022884546,0.010103052,-0.003188035,0.014342511,0.025977388,-0.001359111,0.0014216,0.000656991,-1.45E-06,-0.010485892,-0.010248961,-0.007820753
509.6000061,-0.00387775,0.004850605,0.000527358,-0.001999997,0.0003774,0.012810169,-0.007466504,-0.00726631,-0.005227049,-0.006601846,-0.006975805,0.029149188,0.022478003,0.010024766,-0.002713055,0.015893865,0.02659289,-0.001542907,0.001434508,0.001473597,0.000569476,-0.011180067,-0.009751627,-0.00732343
508.7999878,-0.004033043,0.003928646,-0.000410978,-0.002558937,0.001737001,0.012789134,-0.008931479,-0.008026385,-0.004529689,-0.006214908,-0.006663796,0.027745659,0.021614769,0.009968954,-0.001786078,0.016128739,0.024803286,-0.001616724,0.001364961,0.001469986,0.000773255,-0.010824357,-0.009726316,-0.007281736
508,-0.004270466,0.004064001,-0.000496209,-0.003054751,0.000801599,0.013591342,-0.00929082,-0.00811354,-0.004998183,-0.007080234,-0.006340235,0.028467529,0.02260495,0.010556145,-0.001746015,0.016141823,0.025581641,-0.001614919,0.001190495,0.001517807,0.001086472,-0.011057492,-0.009500974,-0.007135699
507.1999817,-0.004792751,0.004759153,-0.00024564,-0.002491097,0.001460532,0.014453772,-0.008957649,-0.00786987,-0.0046365,-0.007064037,-0.006254408,0.027941644,0.02346909,0.010830584,-0.00243241,0.016231619,0.0257983,-0.001077692,0.00100956,0.001712857,0.000754843,-0.011338622,-0.010147011,-0.006887454
506.3999939,-0.004798332,0.003926347,-0.000297949,-0.001477849,0.001252381,0.012802171,-0.00927587,-0.006797301,-0.00386097,-0.006701114,-0.006594707,0.029096177,0.024107067,0.01078876,-0.002978454,0.015954068,0.026382353,-0.001511386,0.0014303,0.001357872,0.002507238,-0.010937205,-0.009313117,-0.006636009
505.6000061,-0.00542752,0.003804692,-0.000500863,-0.002008449,0.000569502,0.011810444,-0.009746717,-0.008391199,-0.004416138,-0.006483123,-0.007523802,0.029066117,0.022405822,0.010576488,-0.003585637,0.016229818,0.025299041,-0.002484456,0.001350134,0.000387349,0.001441286,-0.011218866,-0.010456124,-0.007032251
504.7999878,-0.004274004,0.006426576,0.000635629,-0.000669258,0.002228978,0.013669259,-0.0080737,-0.007074427,-0.003489198,-0.00500893,-0.005783539,0.031016624,0.024491228,0.012131779,-0.002352141,0.017417798,0.027236879,-0.001090035,0.002400505,0.002038716,0.003372855,-0.008601636,-0.009198884,-0.006173107
504,-0.004145104,0.005826783,0.000789748,-0.001555288,0.002070135,0.013981039,-0.00722018,-0.00687818,-0.004109412,-0.00514489,-0.00575309,0.031040812,0.02442134,0.011045369,-0.002304714,0.017319864,0.027259756,-0.000987823,0.003229213,0.001914156,0.003226892,-0.010047971,-0.009236897,-0.007760189
503.1999817,-0.005822618,0.00637619,0.001154624,-0.002082959,0.00197963,0.014148713,-0.007511641,-0.007172671,-0.004307017,-0.006449459,-0.00642278,0.030660205,0.024648461,0.011078084,-0.002600624,0.017109949,0.028096018,-0.000934513,0.001687025,0.0019659,0.002662935,-0.01117704,-0.009194778,-0.008020083
502.3999939,-0.005596417,0.006474052,0.000541432,-0.001634157,0.001960075,0.014592342,-0.007573766,-0.006702643,-0.00478804,-0.005960928,-0.005724887,0.030250734,0.024888752,0.011672813,-0.002599183,0.017075755,0.028315123,0.000325664,0.002404331,0.002310322,0.002604311,-0.011435502,-0.010611256,-0.007640664
501.6000061,-0.004849225,0.005746798,0.001012233,-0.002951253,0.001002555,0.014245,-0.007938604,-0.006661807,-0.00447676,-0.006502708,-0.007255465,0.029818941,0.024065804,0.011210851,-0.003115924,0.017108522,0.027910672,-0.000110571,0.002332573,0.002218701,0.002052656,-0.01043707,-0.009804322,-0.007448794
500.7999878,-0.004538757,0.00671753,9.56E-05,-0.003433317,0.002319561,0.015375255,-0.008499959,-0.006048498,-0.004635374,-0.005890706,-0.006179487,0.031410761,0.025581038,0.012635709,-0.001086627,0.018282847,0.028660303,8.91E-05,0.002538587,0.003311266,0.002421693,-0.010554162,-0.00864909,-0.007808143
500,-0.006227514,0.00678899,0.001023727,-0.002095943,0.002528901,0.015661318,-0.009266393,-0.006630604,-0.003485603,-0.005942084,-0.005972264,0.031849377,0.026300637,0.012773192,-0.00111348,0.01921312,0.029598299,-0.000350355,0.002865223,0.003297364,0.002259188,-0.009894157,-0.009794958,-0.007131268
499.1999817,-0.006882002,0.005809416,0.000347995,-0.002231169,0.002992896,0.015298238,-0.008486149,-0.007431745,-0.003959636,-0.00613656,-0.005636588,0.031865563,0.024260193,0.0126396,-0.001641997,0.018147927,0.029054964,-0.000661607,0.002794822,0.002347382,0.002880727,-0.010107357,-0.009909187,-0.007858227
498.3999939,-0.005276306,0.005792914,0.001500559,-0.001457107,0.003524086,0.015482811,-0.008286678,-0.006984874,-0.00434136,-0.005178707,-0.005571016,0.03224232,0.025753444,0.01292152,-0.001423206,0.018906891,0.029256722,-0.000316522,0.003054388,0.003249138,0.004138345,-0.010367215,-0.009322846,-0.006463027
497.6000061,-0.004797206,0.00621401,0.002491487,-0.000441959,0.003485491,0.016640101,-0.007849329,-0.005454209,-0.003579424,-0.005045419,-0.005372451,0.033226319,0.027475959,0.013838978,-0.000932188,0.020374166,0.030337639,0.000950174,0.003800592,0.004412183,0.00373406,-0.009817634,-0.008378198,-0.00626487
496.7999878,-0.002499745,0.007555842,0.002964382,0.000372607,0.003813101,0.01744663,-0.007396067,-0.005167247,-0.001910576,-0.004081358,-0.004870932,0.033691894,0.028143244,0.014824183,0.00133027,0.020474339,0.030929834,0.000853107,0.005382763,0.004549363,0.004824717,-0.008624678,-0.007231331,-0.005681455
496,-0.003892989,0.007305971,0.001711843,-0.001079552,0.002692731,0.017109653,-0.007751697,-0.005591051,-0.002413928,-0.004623643,-0.005530635,0.033628594,0.027259508,0.014983474,-0.000334318,0.020212451,0.03081491,0.000670861,0.005251686,0.003667669,0.005023301,-0.010310038,-0.007623622,-0.005982324
495.1999817,-0.003020769,0.006790015,0.001963274,-0.000202019,0.004018564,0.019082509,-0.006830072,-0.004443811,-0.002319288,-0.003159613,-0.004453547,0.03421656,0.028915189,0.01478706,3.90E-05,0.02182924,0.032029141,0.000963223,0.00578208,0.005049227,0.006036483,-0.009482486,-0.007121998,-0.005724529
494.3999939,-0.004748816,0.006842028,0.000428624,-0.000846784,0.004373848,0.01797417,-0.007190035,-0.006424922,-0.001916349,-0.00316871,-0.003532952,0.033276148,0.029097229,0.014576494,0.000702129,0.021326199,0.031879157,0.000247359,0.005662553,0.004458262,0.004612514,-0.009223619,-0.008152562,-0.00548294
493.6000061,-0.005340695,0.005769488,0.000878189,-0.000832264,0.003841671,0.017123871,-0.006667212,-0.006134059,-0.002230345,-0.004834787,-0.004725208,0.033734363,0.02877748,0.014826192,0.000616342,0.022429835,0.032422554,0.000672961,0.005173222,0.004250865,0.005003844,-0.00945574,-0.00847239,-0.006875428
492.7999878,-0.005102628,0.005934809,0.001270606,-0.001387908,0.002975772,0.017793039,-0.00751047,-0.006405181,-0.003032336,-0.005568971,-0.004578667,0.033888794,0.027961439,0.014438358,-0.000823325,0.021019345,0.031146564,0.000581555,0.003787144,0.004314967,0.00451439,-0.009119552,-0.00812111,-0.007305511
492,-0.003587126,0.006395577,0.001769905,-0.001374748,0.003130098,0.018592905,-0.008472948,-0.006325387,-0.001971446,-0.005603266,-0.005490353,0.034432106,0.028102176,0.014728598,-0.000242691,0.021253502,0.031363484,0.001733466,0.004632634,0.004093423,0.003900175,-0.009810852,-0.007796702,-0.007231077
491.1999817,-0.004930723,0.006221835,0.002176241,-0.001228466,0.003087131,0.01796362,-0.00767561,-0.006039767,-0.002448112,-0.00487815,-0.005869152,0.034317233,0.029841814,0.014834602,-0.000238086,0.020764705,0.032872077,0.000524767,0.005238979,0.005585692,0.004534505,-0.009060334,-0.007682222,-0.006527036
490.3999939,-0.003581631,0.00761548,0.004199869,-0.000584319,0.004645742,0.019094545,-0.006584713,-0.006036346,-0.002056063,-0.004117002,-0.004026733,0.03630241,0.031340253,0.017182926,0.001092181,0.021980748,0.033521622,0.001610995,0.006184837,0.006286071,0.005895054,-0.00854981,-0.006412629,-0.0048953
489.6000061,-0.004179666,0.007691516,0.003759831,-0.000198448,0.004374241,0.018478714,-0.006353194,-0.006604753,-0.002715525,-0.003328778,-0.004659601,0.036735151,0.030012481,0.016546858,0.001202124,0.021300832,0.033655223,0.000198176,0.005390914,0.004311176,0.006037034,-0.008616913,-0.006908754,-0.00455633
488.7999878,-0.004733351,0.007076818,0.002204729,0.000259973,0.00479917,0.018966243,-0.007107891,-0.005889429,-0.003025756,-0.005844686,-0.004995624,0.036034603,0.029907422,0.016119041,0.001837826,0.021667445,0.033914682,0.00121923,0.005831978,0.004250813,0.005069654,-0.009313878,-0.007759172,-0.004758085
488,-0.00369268,0.008750302,0.002553871,0.000388748,0.005856405,0.01947465,-0.007259691,-0.005800602,-0.002367331,-0.006282679,-0.005686156,0.036027372,0.031154267,0.016356671,0.000968152,0.02203284,0.034841921,0.001492039,0.006149418,0.005665307,0.005621879,-0.009423369,-0.007623063,-0.005284592
487.1999817,-0.004330084,0.008126404,0.003027095,0.000336026,0.004670154,0.019624878,-0.007379118,-0.005964043,-0.002453003,-0.004587119,-0.00482808,0.036217876,0.031942789,0.016300119,0.00184183,0.021531142,0.034028836,0.001600342,0.007508011,0.005254123,0.006665979,-0.008863715,-0.007574834,-0.005769694
